
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹主內平安
[00:26:55.000 --> 00:26:59.000]  現在我們看回頭
[00:26:59.000 --> 00:27:04.000]  也發覺新中國成立75年來的改變
[00:27:04.000 --> 00:27:09.000]  其實都可以說是另一個神蹟
[00:27:09.000 --> 00:27:12.000]  中國有14億的人口
[00:27:12.000 --> 00:27:15.000]  要脫貧真的不容易
[00:27:15.000 --> 00:27:18.000]  縱然中國的經濟發展
[00:27:18.000 --> 00:27:24.000]  仍然是遇到不少的困難和問題
[00:27:24.000 --> 00:27:28.000]  但是按照世界銀行的說法
[00:27:28.000 --> 00:27:33.000]  今天中國已經是一個上中等收入的國家
[00:27:33.000 --> 00:27:37.000]  以及是世界第二大經濟體
[00:27:37.000 --> 00:27:41.000]  目前中國是全球貿易第一大國
[00:27:41.000 --> 00:27:45.000]  成為世界第一大出口國
[00:27:45.000 --> 00:27:48.000]  以及第二大進口國
[00:27:48.000 --> 00:27:53.000]  當今世界仍然在大動亂當中
[00:27:53.000 --> 00:27:58.000]  沒有一個國家能夠避免世界動亂帶來的影響
[00:27:58.000 --> 00:28:03.000]  但是我們仍然能夠看到國家的進步
[00:28:03.000 --> 00:28:06.000]  它不單可以獨立自主
[00:28:06.000 --> 00:28:10.000]  還可以引步的發展
[00:28:10.000 --> 00:28:14.000]  更能夠擔負起大國的責任
[00:28:14.000 --> 00:28:16.000]  持守公義
[00:28:16.000 --> 00:28:19.000]  敢於為正義而發聲音
[00:28:19.000 --> 00:28:26.000]  也能夠致力尋求國與國之間的和平共處的方案
[00:28:26.000 --> 00:28:29.000]  建構人類共同體
[00:28:29.000 --> 00:28:34.000]  帶來人類未來世界和平的希望
[00:28:34.000 --> 00:28:42.000]  這更值得我們為國家感恩和自豪
[00:28:42.000 --> 00:28:46.000]  大家記得趙子晨教授的祈禱嗎
[00:28:46.000 --> 00:28:50.000]  他說祈求上主引導
[00:28:50.000 --> 00:28:53.000]  懇求上主振發中華
[00:28:53.000 --> 00:28:57.000]  嘗試中華我們的國家
[00:28:57.000 --> 00:29:01.000]  得夢上主恩澤無涯
[00:29:01.000 --> 00:29:04.000]  王永熙博士是這樣祈禱說
[00:29:04.000 --> 00:29:07.000]  求主祝佑我們的國家
[00:29:07.000 --> 00:29:11.000]  不單保佑我國家土地
[00:29:11.000 --> 00:29:14.000]  更賜下恩慈
[00:29:14.000 --> 00:29:19.000]  為及其他的國家遠達萬邦
[00:29:19.000 --> 00:29:25.000]  促進人類雙助雙忘天下一家
[00:29:25.000 --> 00:29:28.000]  我們今天可以見證到
[00:29:28.000 --> 00:29:34.000]  上帝是聽我們禱告的上帝
[00:29:34.000 --> 00:29:38.000]  感謝主我們今天來到崇基的禮拜堂
[00:29:38.000 --> 00:29:42.000]  求上帝差派真理的聖靈
[00:29:42.000 --> 00:29:44.000]  進入我們的內心
[00:29:44.000 --> 00:29:46.000]  打開我們的心眼
[00:29:46.000 --> 00:29:50.000]  讓我們見到更多更大的真理
[00:29:50.000 --> 00:29:53.000]  剛才我已經提過三個真理
[00:29:53.000 --> 00:29:58.000]  第一個是上帝是愛世上所有的人
[00:29:58.000 --> 00:30:01.000]  包括國內的同胞
[00:30:01.000 --> 00:30:05.000]  我們的國家和政府
[00:30:05.000 --> 00:30:08.000]  上帝真的祝福我們的國家
[00:30:08.000 --> 00:30:13.000]  賜下恩慈為及萬邦
[00:30:13.000 --> 00:30:15.000]  第二個真理就是
[00:30:15.000 --> 00:30:19.000]  道在中國成為了肉身
[00:30:19.000 --> 00:30:24.000]  原來我們都能夠跟國內的同胞
[00:30:24.000 --> 00:30:26.000]  一起經歷苦難
[00:30:26.000 --> 00:30:28.000]  愛我們的國家
[00:30:28.000 --> 00:30:31.000]  好像愛我們的父母一樣
[00:30:31.000 --> 00:30:33.000]  第三點
[00:30:33.000 --> 00:30:36.000]  我們也要學習從苦難中
[00:30:36.000 --> 00:30:39.000]  看到上帝的祝福
[00:30:39.000 --> 00:30:41.000]  在磨練的當中
[00:30:41.000 --> 00:30:43.000]  發展出一套
[00:30:43.000 --> 00:30:50.000]  對中國特色的基督教神學
[00:30:50.000 --> 00:30:52.000]  上帝的聖靈
[00:30:52.000 --> 00:30:55.000]  能夠開啟我們的心眼
[00:30:55.000 --> 00:30:59.000]  讓我們見到更多更大的真理
[00:30:59.000 --> 00:31:03.000]  我發現還有第四個真理
[00:31:03.000 --> 00:31:05.000]  第四個真理就是
[00:31:05.000 --> 00:31:10.000]  基督教教育是可以中國化的
[00:31:10.000 --> 00:31:13.000]  我總結有四點
[00:31:13.000 --> 00:31:15.000]  第一 我剛才提過
[00:31:15.000 --> 00:31:17.000]  我的愛國愛教
[00:31:17.000 --> 00:31:21.000]  是可以從基督教教育而來
[00:31:21.000 --> 00:31:23.000]  基督徒不但需要愛教
[00:31:23.000 --> 00:31:26.000]  也需要愛國
[00:31:26.000 --> 00:31:29.000]  我發現我越愛教
[00:31:29.000 --> 00:31:32.000]  我就越更愛國
[00:31:32.000 --> 00:31:35.000]  因為我每天都重念
[00:31:35.000 --> 00:31:41.000]  《為國家討聞》還唱《為國祈禱》歌
[00:31:41.000 --> 00:31:43.000]  九七之後
[00:31:43.000 --> 00:31:47.000]  我們是繼續重念《公土書》的
[00:31:47.000 --> 00:31:49.000]  《為國家討聞》
[00:31:49.000 --> 00:31:53.000]  但是對象是改變了
[00:31:53.000 --> 00:31:55.000]  由《為英國祈禱》
[00:31:55.000 --> 00:31:59.000]  轉變為《為中國祈禱》
[00:31:59.000 --> 00:32:01.000]  其實這個不單止是
[00:32:01.000 --> 00:32:07.000]  讓我們看見愛國可以從愛教出來
[00:32:07.000 --> 00:32:13.000]  也可以見證到基督教教育的中國化
[00:32:13.000 --> 00:32:17.000]  不論我們在國內或者在香港
[00:32:17.000 --> 00:32:22.000]  基督教教育必須要發展一個新的課程
[00:32:22.000 --> 00:32:26.000]  剛才我回大陸的時候的講題是
[00:32:26.000 --> 00:32:30.000]  講好中國基督教的故事
[00:32:30.000 --> 00:32:34.000]  其實南昌的故事是一個很好的例子
[00:32:34.000 --> 00:32:37.000]  原來講好基督教的故事
[00:32:37.000 --> 00:32:39.000]  就是把基督教的歷史
[00:32:39.000 --> 00:32:44.000]  放在中國的歷史裡面
[00:32:44.000 --> 00:32:49.000]  當我們談及中國基督教故事的時候
[00:32:49.000 --> 00:32:55.000]  我們不應該太偏重全教士的歷史
[00:32:55.000 --> 00:32:57.000]  我們很多時候以為
[00:32:57.000 --> 00:33:00.000]  基督教的歷史就是全教士的歷史
[00:33:00.000 --> 00:33:02.000]  但是當我們這樣做的時候
[00:33:02.000 --> 00:33:09.000]  其實潛意識我們是把基督教變成了洋教
[00:33:09.000 --> 00:33:11.000]  我覺得反之我們應該是
[00:33:11.000 --> 00:33:18.000]  更多的發掘華人信徒在中國歷史的故事
[00:33:18.000 --> 00:33:25.000]  剛才我提到南昌弘道堂劉炳根牧師
[00:33:25.000 --> 00:33:29.000]  就是一個很好的例子
[00:33:29.000 --> 00:33:31.000]  最後第四點
[00:33:31.000 --> 00:33:35.000]  基督教教育不僅僅是教聖經
[00:33:35.000 --> 00:33:37.000]  教神學教義
[00:33:37.000 --> 00:33:39.000]  更加重要的是
[00:33:39.000 --> 00:33:45.000]  要見證和宣揚上帝的作為和大愛
[00:33:45.000 --> 00:33:48.000]  今天中國需要的基督教教育
[00:33:48.000 --> 00:33:53.000]  就是能夠見證和宣揚上帝作為的
[00:33:53.000 --> 00:33:55.000]  基督教教育
[00:33:55.000 --> 00:33:57.000]  我們要見證的其實是
[00:33:57.000 --> 00:34:00.000]  基督教教育的中國化
[00:34:00.000 --> 00:34:05.000]  也是一種中國化的基督教教育
[00:34:05.000 --> 00:34:08.000]  原來基督教中國化
[00:34:08.000 --> 00:34:11.000]  也是必須從教育開始
[00:34:11.000 --> 00:34:14.000]  我們可以教育年青的一代
[00:34:14.000 --> 00:34:17.000]  能夠從教會歷史當中
[00:34:17.000 --> 00:34:20.000]  看到上帝的作為
[00:34:20.000 --> 00:34:24.000]  看到上帝是祝福教會
[00:34:24.000 --> 00:34:27.000]  也是祝福我們的國家
[00:34:27.000 --> 00:34:30.000]  今年巴黎奧運
[00:34:30.000 --> 00:34:35.000]  喚起了我們香港人有一份愛香港的心
[00:34:35.000 --> 00:34:37.000]  也讓我們想到
[00:34:37.000 --> 00:34:42.000]  其實我們可以透過基督教教育的中國化
[00:34:42.000 --> 00:34:48.000]  不僅是喚醒信徒愛香港的心
[00:34:48.000 --> 00:34:52.000]  也可以有一份愛中國的心
[00:34:52.000 --> 00:34:55.000]  今天我們來到崇基禮拜堂
[00:34:55.000 --> 00:34:58.000]  盼望我們能夠一起祈禱
[00:34:58.000 --> 00:35:02.000]  祈求上帝真理的聖靈
[00:35:02.000 --> 00:35:04.000]  進入我們的內心
[00:35:04.000 --> 00:35:07.000]  打開我們的心眼
[00:35:07.000 --> 00:35:13.000]  好讓我們能夠見到更多更大的真理
[00:35:13.000 --> 00:35:18.000]  上帝親自祝福大家
