
[00:00:00.000 --> 00:00:04.760]  原因為平安從我們的父神並主耶穌基督歸於在座每一位和線上弟兄姊妹
[00:16:25.460 --> 00:16:28.160]  要去兼顧那些剩下來的
[00:16:28.160 --> 00:16:30.560]  那些要死的那些
[00:16:30.560 --> 00:16:32.360]  今天我們面對現在的處境
[00:16:32.360 --> 00:16:33.360]  其實很多人都說
[00:16:33.360 --> 00:16:37.360]  現在我們很多的宗教活動都很忙碌
[00:16:37.360 --> 00:16:37.960]  是不是
[00:16:37.960 --> 00:16:40.060]  很多教會現在都怎樣
[00:16:40.060 --> 00:16:42.760]  都很多的頂子會離開了
[00:16:42.760 --> 00:16:45.160]  那我們今天這篇道可能都提醒我們
[00:16:45.160 --> 00:16:46.460]  留的低的那些
[00:16:46.460 --> 00:16:47.760]  我們怎樣
[00:16:47.760 --> 00:16:48.860]  要兼顧他
[00:16:48.860 --> 00:16:49.960]  跟旁邊的人說
[00:16:49.960 --> 00:16:53.060]  要兼顧他
[00:16:53.060 --> 00:16:54.160]  不要割蟹給他
[00:16:54.160 --> 00:16:57.160]  因為他就快什麼了
[00:16:57.160 --> 00:16:58.060]  如果你不兼顧他
[00:16:58.060 --> 00:16:58.960]  他真的會死的了
[00:16:58.960 --> 00:17:00.060]  如果你現在兼顧他
[00:17:00.060 --> 00:17:01.460]  他可以不用死
[00:17:01.460 --> 00:17:02.060]  行不行
[00:17:02.060 --> 00:17:03.360]  這個都是稱讚的
[00:17:03.360 --> 00:17:06.160]  因為還有一些死剩了
[00:17:06.160 --> 00:17:08.060]  那就感謝主了
[00:17:08.060 --> 00:17:09.060]  但是我們發覺這個行為
[00:17:09.060 --> 00:17:11.960]  在神面前沒有一樣是完全的
[00:17:11.960 --> 00:17:14.260]  就是當教會做到一個地步
[00:17:14.260 --> 00:17:15.760]  開很多個火頭
[00:17:15.760 --> 00:17:16.960]  做很多的事情
[00:17:16.960 --> 00:17:17.960]  實力教會就是
[00:17:17.960 --> 00:17:19.060]  別人搞什麼
[00:17:19.060 --> 00:17:19.860]  我又搞什麼
[00:17:19.860 --> 00:17:21.060]  別人其他那些拜什麼
[00:17:21.060 --> 00:17:22.160]  我又去拜些什麼
[00:17:22.160 --> 00:17:24.360]  總之他搞A我搞B
[00:17:24.360 --> 00:17:25.460]  行不行
[00:17:25.460 --> 00:17:27.660]  我們中秋又搞中秋晚會
[00:17:27.660 --> 00:17:29.260]  肯定的
[00:17:29.260 --> 00:17:31.260]  因為我們搞好像不對的潮流
[00:17:31.260 --> 00:17:32.860]  但是我們有沒有將我們的福音元素
[00:17:32.860 --> 00:17:33.360]  放進去
[00:17:33.360 --> 00:17:34.360]  這個才是問題
[00:17:34.360 --> 00:17:35.360]  明白我的意思嗎
[00:17:35.360 --> 00:17:36.760]  不是別人搞什麼
[00:17:36.760 --> 00:17:37.860]  我們順應民意
[00:17:37.860 --> 00:17:40.460]  蛇齋餅種又蛇齋餅種
[00:17:40.460 --> 00:17:43.460]  究竟裡面有些什麼
[00:17:43.460 --> 00:17:44.860]  約翰說
[00:17:44.860 --> 00:17:46.560]  聖靈提醒他們
[00:17:46.560 --> 00:17:48.960]  你們的行為在神的面前
[00:17:48.960 --> 00:17:50.260]  沒有完全
[00:17:50.260 --> 00:17:53.260]  就是你們只有一個頭
[00:17:53.260 --> 00:17:54.660]  開了一個頭
[00:17:54.660 --> 00:17:56.360]  沒有堅持下去
[00:17:56.360 --> 00:17:58.460]  做到結束為止
[00:17:58.460 --> 00:18:00.360]  永遠都是放煙花
[00:18:00.360 --> 00:18:02.160]  炸完那個煙花之後怎麼樣
[00:18:02.160 --> 00:18:03.160]  沒有follow up
[00:18:03.160 --> 00:18:04.660]  沒有跟進的東西
[00:18:04.660 --> 00:18:05.460]  於是怎麼樣
[00:18:05.460 --> 00:18:06.260]  很忙
[00:18:06.260 --> 00:18:07.760]  不停開新東西
[00:18:07.760 --> 00:18:09.260]  為了開新東西而開新東西
[00:18:09.260 --> 00:18:11.660]  你們再想想有什麼新東西搞
[00:18:11.660 --> 00:18:12.560]  是不是
[00:18:12.560 --> 00:18:14.860]  那些舊的又捨不得放下
[00:18:14.860 --> 00:18:15.460]  於是怎麼樣
[00:18:15.460 --> 00:18:19.060]  永遠就越積就越多活動
[00:18:19.060 --> 00:18:22.060]  其中有一個牧者
[00:18:22.060 --> 00:18:23.260]  Eugene Peterson就說
[00:18:23.260 --> 00:18:26.360]  如果你沒有他計劃的牧者
[00:18:26.360 --> 00:18:27.460]  就是一個懶惰的牧者
[00:18:27.460 --> 00:18:28.360]  什麼意思
[00:18:28.360 --> 00:18:29.860]  其實最簡單的牧者
[00:18:29.860 --> 00:18:31.360]  最容易做的牧者就是
[00:18:31.360 --> 00:18:32.660]  去年做過什麼
[00:18:32.660 --> 00:18:34.860]  今年照做
[00:18:34.860 --> 00:18:35.960]  一個懶惰的牧者
[00:18:35.960 --> 00:18:37.460]  就可以什麼都不做計劃
[00:18:37.460 --> 00:18:38.160]  行不行
[00:18:38.160 --> 00:18:39.460]  當你計劃的時候就怎樣
[00:18:39.460 --> 00:18:41.860]  你決定哪些要做
[00:18:41.860 --> 00:18:43.160]  哪些不要做
[00:18:43.160 --> 00:18:44.860]  做教會的領袖都一樣
[00:18:44.860 --> 00:18:47.060]  捨得可以去將一些
[00:18:47.060 --> 00:18:49.260]  沒有需要的活動砍掉
[00:18:49.260 --> 00:18:50.360]  免得怎麼樣
[00:18:50.360 --> 00:18:51.360]  有頭沒尾
[00:18:51.360 --> 00:18:52.460]  是不是
[00:18:52.460 --> 00:18:53.460]  將那些資源
[00:18:53.460 --> 00:18:55.360]  將精力放在那些什麼
[00:18:55.360 --> 00:18:57.160]  剩下來的那些
[00:18:57.160 --> 00:18:57.960]  快要死的那些
[00:18:57.960 --> 00:19:02.060]  你要去幫忙去做事
[00:19:02.060 --> 00:19:05.460]  不要去自己過分自滿
[00:19:05.460 --> 00:19:07.060]  告訴別人我們搞很多東西
[00:19:07.060 --> 00:19:09.160]  也不要告訴別人
[00:19:09.160 --> 00:19:10.160]  我搞得定
[00:19:10.160 --> 00:19:11.160]  我們要吸收經驗
[00:19:11.160 --> 00:19:12.860]  很多東西在薩迪教會裡面就說
[00:19:12.860 --> 00:19:14.560]  要自己承認自己有問題
[00:19:14.560 --> 00:19:17.160]  自己承認自己過去有些失落
[00:19:17.160 --> 00:19:23.260]  有些不是做得順暢的事情
[00:19:23.260 --> 00:19:25.160]  第三節有些困難就說
[00:19:25.160 --> 00:19:26.160]  所以你要記得
[00:19:26.160 --> 00:19:28.060]  所領袖的和所聽見的
[00:19:28.060 --> 00:19:30.060]  要遵守並要悔改
[00:19:30.060 --> 00:19:31.560]  你如果不警醒
[00:19:31.560 --> 00:19:33.060]  就好像主就說
[00:19:33.060 --> 00:19:34.560]  我要賊一樣來到
[00:19:34.560 --> 00:19:35.760]  你什麼時候來到你們那裡
[00:19:35.760 --> 00:19:38.160]  你絕對不知道
[00:19:38.160 --> 00:19:39.860]  什麼時候來到什麼時候不知道
[00:19:39.860 --> 00:19:41.760]  剛才講了一個歷史故事
[00:19:41.760 --> 00:19:44.060]  兩次的大戰裡面他明白
[00:19:44.060 --> 00:19:46.760]  原來神的審判
[00:19:46.760 --> 00:19:49.460]  你的終極可以突然間到的
[00:19:49.460 --> 00:19:50.460]  如果這個世界上
[00:19:50.460 --> 00:19:52.260]  不是有個終極的審判的話
[00:19:52.260 --> 00:19:54.960]  我們可以很放肆的去做我們的事情
[00:19:54.960 --> 00:19:56.360]  但我們知道有一天
[00:19:56.360 --> 00:19:57.060]  怎樣?
[00:19:57.060 --> 00:19:58.360]  神會回來
[00:19:58.360 --> 00:19:59.260]  什麼時候回來?
[00:19:59.260 --> 00:20:00.560]  沒有人知道
[00:20:00.560 --> 00:20:02.560]  而所謂連紙都不知道
[00:20:02.560 --> 00:20:04.960]  但是今天我們的教會都一樣
[00:20:04.960 --> 00:20:07.560]  我們都要有那種警醒的心
[00:20:07.560 --> 00:20:10.060]  神隨時回來跟我計數
[00:20:10.060 --> 00:20:11.160]  跟我算帳的時候
[00:20:11.160 --> 00:20:13.360]  我怎樣面對呢?
[00:20:13.360 --> 00:20:14.160]  前面就說
[00:20:14.160 --> 00:20:17.360]  你要記得所領受的和所聽見的
[00:20:17.360 --> 00:20:18.760]  我們就問一個問題
[00:20:18.760 --> 00:20:20.560]  薩迪教會
[00:20:20.560 --> 00:20:24.660]  什麼時候領受過一些神的說話
[00:20:24.660 --> 00:20:28.460]  什麼時候領受過一些主的教導
[00:20:28.460 --> 00:20:31.660]  我們看《仕途行傳》不見有這個教會出現過
[00:20:31.660 --> 00:20:34.660]  估計都是爾弗索教會
[00:20:34.660 --> 00:20:36.060]  信了耶穌之後
[00:20:36.060 --> 00:20:38.160]  傳福音傳去小亞細亞那一區
[00:20:38.160 --> 00:20:39.160]  接著很多的仕途
[00:20:39.160 --> 00:20:41.160]  很多經濟活動往緩之後
[00:20:41.160 --> 00:20:42.760]  那個教會就建立了
[00:20:42.760 --> 00:20:44.960]  所以他們收到的信息
[00:20:44.960 --> 00:20:46.460]  或者聽到的道
[00:20:46.460 --> 00:20:48.660]  都是由第一代的仕途
[00:20:48.660 --> 00:20:51.160]  第一代的信徒傳過去的
[00:20:51.160 --> 00:20:52.560]  但是不要忘記
[00:20:52.560 --> 00:20:56.160]  當時是沒有正典的新約聖經出現的
[00:20:56.160 --> 00:20:57.960]  都是靠他們的仕途
[00:20:57.960 --> 00:21:01.960]  或者那些門徒口傳的一些耶穌的說話
[00:21:01.960 --> 00:21:02.660]  行不行?
[00:21:02.660 --> 00:21:03.460]  所以說
[00:21:03.460 --> 00:21:04.460]  不過不要緊
[00:21:04.460 --> 00:21:06.360]  第一代仕途傳給你們的說話
[00:21:06.360 --> 00:21:07.760]  你們要領受
[00:21:07.760 --> 00:21:08.960]  要聽見
[00:21:08.960 --> 00:21:09.960]  並且要什麼?
[00:21:09.960 --> 00:21:12.860]  要遵守
[00:21:12.860 --> 00:21:15.460]  那麼我們再看的時候
[00:21:15.460 --> 00:21:17.460]  我自己的經文裡面就是說
[00:21:17.460 --> 00:21:19.460]  就是用了馬可福音
[00:21:19.460 --> 00:21:21.560]  當我看到經文裡面說
[00:21:21.560 --> 00:21:23.660]  猶豫可聽要聽的時候
[00:21:23.660 --> 00:21:24.660]  我就看到
[00:21:24.660 --> 00:21:27.360]  原來這個說話在福音書有說
[00:21:27.360 --> 00:21:31.360]  不過就不是在我們現在的手抄本裡面
[00:21:31.360 --> 00:21:32.660]  那個和合本裡面有
[00:21:32.660 --> 00:21:35.260]  不過和修本或者其他和合本裡面
[00:21:35.260 --> 00:21:36.560]  新漢語都說到
[00:21:36.560 --> 00:21:39.460]  就是有一個古卷加了第十六節下去
[00:21:39.460 --> 00:21:40.860]  猶豫可聽的就要聽
[00:21:40.860 --> 00:21:42.060]  誰說的?
[00:21:42.060 --> 00:21:43.760]  耶穌說的
[00:21:43.760 --> 00:21:46.760]  耶穌當時對著一幫法利塞人
[00:21:46.760 --> 00:21:47.760]  猶太人
[00:21:47.760 --> 00:21:49.560]  其他加上那些門徒說
[00:21:49.560 --> 00:21:50.360]  他說
[00:21:50.360 --> 00:21:52.460]  你們都要來聽我的說話
[00:21:52.460 --> 00:21:53.660]  還要明白
[00:21:53.660 --> 00:21:55.060]  是不是?
[00:21:55.060 --> 00:21:57.760]  耶穌在當時就對別人說
[00:21:57.760 --> 00:22:02.960]  一些對方不可以接受的福音的內容
[00:22:02.960 --> 00:22:03.360]  是不是?
[00:22:03.360 --> 00:22:06.060]  因為當時的背景就是說
[00:22:06.060 --> 00:22:07.860]  那幫法利塞人
[00:22:07.860 --> 00:22:09.860]  還有民事
[00:22:09.860 --> 00:22:11.560]  還有耶路撒冷的民事
[00:22:11.560 --> 00:22:13.060]  就來到和耶穌說
[00:22:13.060 --> 00:22:17.760]  為什麼你教那幫門徒吃東西不洗手?
[00:22:17.760 --> 00:22:19.760]  什麼時候吃東西不洗手?
[00:22:19.760 --> 00:22:21.160]  一向吃東西都要洗手的
[00:22:21.160 --> 00:22:23.360]  我們現在也要吃東西洗手的
[00:22:23.360 --> 00:22:24.960]  但是這個是不是律法要求?
[00:22:24.960 --> 00:22:26.560]  其實原來不是的
[00:22:26.560 --> 00:22:28.760]  原來洗手的動作
[00:22:28.760 --> 00:22:29.760]  在舊約來說
[00:22:29.760 --> 00:22:32.660]  是祭司上祭壇的時候要洗手的
[00:22:32.660 --> 00:22:33.360]  有個洗滌盤
[00:22:33.360 --> 00:22:34.260]  行不行?
[00:22:34.260 --> 00:22:36.060]  其他民間是不需要的
[00:22:36.060 --> 00:22:38.060]  但是民事和法利塞人就加了
[00:22:38.060 --> 00:22:39.760]  吃飯前要洗手
[00:22:39.760 --> 00:22:42.060]  這個作為民間的習俗
[00:22:42.060 --> 00:22:43.260]  但是很可惜
[00:22:43.260 --> 00:22:46.960]  當別人接受了這幫學者的教導之後
[00:22:46.960 --> 00:22:49.460]  就成為他們的金科玉律
[00:22:49.460 --> 00:22:50.860]  誰吃東西不洗手
[00:22:50.860 --> 00:22:52.060]  就是犯規
[00:22:52.060 --> 00:22:54.660]  就被人告毒背脊了
[00:22:54.660 --> 00:22:56.060]  行不行?
[00:22:56.060 --> 00:22:58.660]  什麼時候有一頓飯吃東西不洗手很厲害的
[00:22:58.660 --> 00:22:59.660]  知道嗎?大兄姐妹
[00:22:59.660 --> 00:23:01.060]  記不記得?
[00:23:01.060 --> 00:23:03.360]  剛剛在《馬後福音》第六章
[00:23:03.360 --> 00:23:04.760]  耶穌在山上
[00:23:04.760 --> 00:23:06.360]  和南丁五千人
[00:23:06.360 --> 00:23:08.760]  連男帶女多少?
[00:23:08.760 --> 00:23:09.860]  起碼一萬人
[00:23:09.860 --> 00:23:11.660]  有些還說二萬
[00:23:11.660 --> 00:23:13.760]  那頓飯用五餅魚餵飽
[00:23:13.760 --> 00:23:15.060]  五千人的時候
[00:23:15.060 --> 00:23:16.560]  我問你一個問題
[00:23:16.560 --> 00:23:19.260]  那頓飯吃東西有沒有洗手?
[00:23:19.260 --> 00:23:25.760]  在荒山野嶺的水這麼矜貴
[00:23:25.760 --> 00:23:26.960]  根據猶太人的規矩
[00:23:26.960 --> 00:23:30.560]  洗手要用一個手掌的水來洗手才算合格
[00:23:30.560 --> 00:23:32.860]  那些水緊不緊張?
[00:23:32.860 --> 00:23:34.260]  你在荒山野嶺寧願喝水
[00:23:34.260 --> 00:23:35.360]  還是拿水來洗手?
[00:23:35.360 --> 00:23:37.260]  洗完就要吃飯
[00:23:37.260 --> 00:23:38.360]  耶穌是有竹斜
[00:23:38.360 --> 00:23:39.360]  有潔淨的食物
[00:23:39.360 --> 00:23:41.860]  但是沒有叫他們洗手
[00:23:41.860 --> 00:23:42.560]  行不行?
[00:23:42.560 --> 00:23:44.460]  那這件事件
[00:23:44.460 --> 00:23:46.160]  後兩第七章就成為
[00:23:46.160 --> 00:23:48.860]  耶穌被人控告
[00:23:48.860 --> 00:23:51.160]  有人證、有物證
[00:23:51.160 --> 00:23:53.160]  同意嗎?
[00:23:53.160 --> 00:23:54.660]  因為你平時在家裡吃飯洗不洗手
[00:23:54.660 --> 00:23:55.160]  沒有人知道
[00:23:55.160 --> 00:23:56.160]  但是在公眾場合
[00:23:56.160 --> 00:23:57.760]  一萬多人的大會裡面
[00:23:57.760 --> 00:24:00.560]  你竟然沒有叫他們洗手吃飯
[00:24:00.560 --> 00:24:04.160]  這個責任誰負責?
[00:24:04.160 --> 00:24:06.360]  就是耶穌
[00:24:06.360 --> 00:24:07.860]  如果你一個不潔淨的人
[00:24:07.860 --> 00:24:09.160]  你做的事就不潔淨
[00:24:09.160 --> 00:24:10.360]  你教的事又不潔淨
[00:24:10.360 --> 00:24:12.360]  所以我們不應該聽你們說
[00:24:12.360 --> 00:24:15.960]  所以猶太人是想用這種方法來攻擊耶穌
[00:24:15.960 --> 00:24:18.560]  沒有這種崇尚宜的權威
[00:24:18.560 --> 00:24:21.360]  因為祂教人吃飯不用洗手
[00:24:21.360 --> 00:24:23.860]  違反了那些律法的要求
[00:24:23.860 --> 00:24:24.560]  而耶穌就說
[00:24:24.560 --> 00:24:26.360]  吃飯洗不洗手不重要
[00:24:26.360 --> 00:24:28.660]  你裡面乾不乾淨才重要
[00:24:28.660 --> 00:24:30.360]  我們要讀多一點的時候
[00:24:30.360 --> 00:24:32.560]  祂說人心裡面出來的惡念
[00:24:32.560 --> 00:24:39.060]  就是淫亂、偷盜、兇殺、姦淫、貪婪、邪惡
[00:24:39.060 --> 00:24:39.760]  這六種
[00:24:39.760 --> 00:24:47.460]  然後後面就有鬼詐、淫蕩、嫉妒、毀謗、驕傲、狂妄
[00:24:47.460 --> 00:24:50.360]  有些是自己裡面的問題
[00:24:50.360 --> 00:24:51.060]  人看不到
[00:24:51.060 --> 00:24:52.960]  有些是你跟別人交往的時候
[00:24:52.960 --> 00:24:55.160]  是在行為上面出來的
[00:24:55.160 --> 00:24:56.960]  未必個個看到
[00:24:56.960 --> 00:24:57.760]  但是耶穌就說
[00:24:57.760 --> 00:25:00.260]  你心裡面發出的惡念
[00:25:00.260 --> 00:25:02.660]  這些從心裡面惡念出來的
[00:25:02.660 --> 00:25:04.260]  就能夠去玷污人
[00:25:04.260 --> 00:25:07.060]  並不是你吃飯前有沒有洗手
[00:25:07.060 --> 00:25:11.060]  因為這個本身也不是律法的要求
[00:25:11.060 --> 00:25:11.760]  行不行
[00:25:11.760 --> 00:25:12.960]  剛才讀了經文
[00:25:12.960 --> 00:25:14.360]  我不再重複了
[00:25:14.360 --> 00:25:16.260]  所以洗不洗手
[00:25:16.260 --> 00:25:18.260]  用不用不潔淨的手來吃飯
[00:25:18.260 --> 00:25:19.460]  不是最重要的
[00:25:19.460 --> 00:25:22.760]  因為那些是猶太人自己創出來的規矩
[00:25:22.760 --> 00:25:24.660]  並不是摩西律法要求
[00:25:24.660 --> 00:25:26.260]  法律賽人和所有的猶太人
[00:25:26.260 --> 00:25:28.960]  都是屈守古人的傳統
[00:25:28.960 --> 00:25:30.160]  有很多東西都是一樣
[00:25:30.160 --> 00:25:31.160]  我們今天有些東西
[00:25:31.160 --> 00:25:34.360]  別人覺得我們做事好像不符合規矩
[00:25:34.360 --> 00:25:35.760]  有沒有試過的
[00:25:35.760 --> 00:25:36.960]  我們立刻問一個問題
[00:25:36.960 --> 00:25:38.860]  那些規矩從何而來
[00:25:38.860 --> 00:25:40.860]  那些規矩是究竟我們的
[00:25:40.860 --> 00:25:44.060]  某些群體自己自創的規矩
[00:25:44.060 --> 00:25:47.060]  還是真的出自聖經的原則呢
[00:25:47.060 --> 00:25:48.460]  我永遠都懂得問一個問題
[00:25:48.460 --> 00:25:51.160]  就是那些規矩是誰定的呢
[00:25:51.160 --> 00:25:52.360]  你明白我的意思嗎
[00:25:52.360 --> 00:25:54.760]  如果那些規矩不是真的從聖經而來的話
[00:25:54.760 --> 00:25:56.960]  為什麼又要真的遵守呢
[00:25:56.960 --> 00:25:58.760]  他們說不洗手就不能夠吃飯了
[00:25:58.760 --> 00:26:00.860]  在街市出來的時候都要洗手
[00:26:00.860 --> 00:26:04.160]  還要洗杯子 洗罐子 洗銅器
[00:26:04.160 --> 00:26:05.760]  連床單都要洗
[00:26:05.760 --> 00:26:08.960]  這就是猶太人加了很多不潔的條例
[00:26:08.960 --> 00:26:10.960]  以致每個人都容易出事
[00:26:10.960 --> 00:26:14.060]  這些律法就是捆綁他們
[00:26:14.060 --> 00:26:15.460]  但是耶穌也說你們
[00:26:15.460 --> 00:26:17.860]  甚至用了這些人間的律法
[00:26:17.860 --> 00:26:20.360]  連聖經裡面律法裡面
[00:26:20.360 --> 00:26:22.160]  孝敬父母的要求
[00:26:22.160 --> 00:26:26.060]  都淪陷其他的理由去廢掉了
[00:26:26.060 --> 00:26:28.360]  聖經說當孝敬父母
[00:26:28.360 --> 00:26:30.360]  咒罵父母的就要處死
[00:26:30.360 --> 00:26:31.760]  但是你們卻怎樣
[00:26:31.760 --> 00:26:33.160]  人可以跟父母說
[00:26:33.160 --> 00:26:36.460]  我供奉那些錢已經做了國耳辦了
[00:26:36.460 --> 00:26:38.660]  就是說我本來應該供奉父母的
[00:26:38.660 --> 00:26:40.760]  我現在交了奉獻了
[00:26:40.760 --> 00:26:43.360]  就不用養父母了
[00:26:43.360 --> 00:26:44.560]  在很多年前
[00:26:44.560 --> 00:26:45.960]  我們做年輕的時候
[00:26:45.960 --> 00:26:48.860]  我們父母都這樣罵我們
[00:26:48.860 --> 00:26:50.760]  你回教會奉獻
[00:26:50.760 --> 00:26:52.860]  你不用養我了
[00:26:52.860 --> 00:26:54.060]  那麼感謝主啊
[00:26:54.060 --> 00:26:56.760]  今天還在養我媽媽
[00:26:56.760 --> 00:26:57.560]  你明白我的意思嗎
[00:26:57.560 --> 00:26:59.160]  但是如果我們在這個位置上
[00:26:59.160 --> 00:27:00.860]  我們自己失腳的話
[00:27:00.860 --> 00:27:02.160]  不要因為你回了教會
[00:27:02.160 --> 00:27:04.060]  你就好像戴了光環
[00:27:04.060 --> 00:27:07.860]  很多應該盡的人間義務都沒有盡的時候
[00:27:07.860 --> 00:27:10.060]  別人一定會說你不對
[00:27:10.060 --> 00:27:11.460]  耶穌也很清楚說
[00:27:11.460 --> 00:27:13.760]  你不要想著交了國耳辦
[00:27:13.760 --> 00:27:16.660]  就是當時的猶太人的聖殿奉獻
[00:27:16.660 --> 00:27:19.160]  你就不供養父母
[00:27:19.160 --> 00:27:19.860]  行不行啊
[00:27:19.860 --> 00:27:23.060]  所以別人說你不孝順
[00:27:23.060 --> 00:27:25.060]  你跟他說耶穌教我們的
[00:27:25.060 --> 00:27:27.060]  我們不會這樣違反聖經的教導
[00:27:27.060 --> 00:27:28.060]  我們用跟足聖經教導
[00:27:28.060 --> 00:27:30.060]  他會好好孝順你
[00:27:30.060 --> 00:27:32.960]  大時大節記得跟他吃飯
[00:27:32.960 --> 00:27:35.160]  所以耶穌的結論就是
[00:27:35.160 --> 00:27:38.460]  很多人是藉著傳統廢了神的說話
[00:27:38.460 --> 00:27:40.060]  做很多這樣的事情
[00:27:40.060 --> 00:27:41.060]  這個也是在回應
[00:27:41.060 --> 00:27:43.260]  《二塞亞先知書》第六章九節
[00:27:43.260 --> 00:27:45.160]  他說你們聽你又聽卻不明白
[00:27:45.160 --> 00:27:46.760]  看你又看卻不曉得
[00:27:46.760 --> 00:27:48.760]  這個就是在耶穌說的話
[00:27:48.760 --> 00:27:51.760]  是承接著舊約的一些信息
[00:27:51.760 --> 00:27:56.260]  新約裡面再承接耶穌的一脈相承
[00:27:56.260 --> 00:27:58.060]  人就是用嘴唇來敬拜
[00:27:58.060 --> 00:27:59.660]  他是心卻遠離
[00:27:59.660 --> 00:28:02.160]  那些規條當作教義的教導人
[00:28:02.160 --> 00:28:04.660]  所以拜我亦是枉言
[00:28:04.660 --> 00:28:06.760]  這個是《二塞亞先知書》所說
[00:28:06.760 --> 00:28:10.260]  耶和華對當時以色列人的敬拜
[00:28:10.260 --> 00:28:11.960]  那種的不看好
[00:28:11.960 --> 00:28:13.160]  不看好這些敬拜
[00:28:13.160 --> 00:28:16.160]  他說你們只有一把嘴去做這些敬拜
[00:28:16.160 --> 00:28:17.960]  只有一把嘴去做這些侍奉
[00:28:17.960 --> 00:28:19.860]  我們英文叫Lip Service
[00:28:19.860 --> 00:28:21.660]  願你吃得飽穿得暖
[00:28:21.660 --> 00:28:22.960]  並平安入會吧
[00:28:22.960 --> 00:28:24.160]  只有一把嘴去說
[00:28:24.160 --> 00:28:24.760]  行不行
[00:28:24.760 --> 00:28:26.660]  並沒有真正的在生命裡面
[00:28:26.660 --> 00:28:30.060]  有那種的敬虔和那種的侍奉
[00:28:30.060 --> 00:28:31.160]  所以他們說
[00:28:31.160 --> 00:28:33.060]  敬拜都是枉言的
[00:28:33.060 --> 00:28:34.960]  因為你們是離棄了神的誡命
[00:28:34.960 --> 00:28:38.260]  他是遵守古人的傳統
[00:28:38.260 --> 00:28:40.360]  回到這個薩迪教的時候
[00:28:40.360 --> 00:28:41.960]  我們都感恩的
[00:28:41.960 --> 00:28:43.860]  他說你要記得這些領受的
[00:28:43.860 --> 00:28:45.160]  這些聽見的
[00:28:45.160 --> 00:28:46.360]  於是你要遵守
[00:28:46.360 --> 00:28:47.360]  要悔改
[00:28:47.360 --> 00:28:49.960]  要警醒
[00:28:49.960 --> 00:28:51.360]  你聽到
[00:28:51.360 --> 00:28:53.460]  聽到你要想
[00:28:53.460 --> 00:28:56.060]  我們學習過程一定怎樣
[00:28:56.060 --> 00:28:58.060]  聽了之後要去思想
[00:28:58.060 --> 00:28:59.160]  思想之後怎樣
[00:28:59.160 --> 00:29:01.560]  要去實踐出來
[00:29:01.560 --> 00:29:03.760]  聽到要什麼
[00:29:03.760 --> 00:29:04.860]  行道
[00:29:04.860 --> 00:29:05.560]  行不行
[00:29:05.560 --> 00:29:06.560]  沒得個港字
[00:29:06.560 --> 00:29:07.360]  今天我們都一樣
[00:29:07.360 --> 00:29:08.660]  我們做牧者也一樣
[00:29:08.660 --> 00:29:11.660]  都是要講得出就怎樣
[00:29:11.660 --> 00:29:13.160]  要做得到
[00:29:13.160 --> 00:29:14.160]  你如果自己都做不到
[00:29:14.160 --> 00:29:15.460]  你就不要講了
[00:29:15.460 --> 00:29:16.260]  不過我們聽到的話
[00:29:16.260 --> 00:29:17.660]  我們盡量都要去做
[00:29:17.660 --> 00:29:20.160]  所以耶穌都罵這些法律錯人的
[00:29:20.160 --> 00:29:21.360]  他們教你的那些你要聽
[00:29:21.360 --> 00:29:23.760]  他們做的那些不要學
[00:29:23.760 --> 00:29:26.960]  我們知道真理是不會改變的
[00:29:26.960 --> 00:29:28.760]  不過未必個個做到
[00:29:28.760 --> 00:29:30.760]  但是在今天對薩迪教會是提醒
[00:29:30.760 --> 00:29:33.960]  他們要進行最初聽到的教導
[00:29:33.960 --> 00:29:34.760]  是不是
[00:29:34.760 --> 00:29:36.360]  第二節裡面
[00:29:36.360 --> 00:29:38.960]  都有些感動的就是說
[00:29:38.960 --> 00:29:42.260]  那些正下來的快要死的
[00:29:42.260 --> 00:29:44.060]  今天我們如果頂尖會當中
[00:29:44.060 --> 00:29:45.660]  我們都可能在某個群體裡面
[00:29:45.660 --> 00:29:46.960]  或者教會裡面
[00:29:46.960 --> 00:29:48.860]  都覺得很受氣的
[00:29:48.860 --> 00:29:49.560]  為什麼
[00:29:49.560 --> 00:29:50.860]  教會教很多東西
[00:29:50.860 --> 00:29:52.260]  我就不跟它一起搞
[00:29:52.260 --> 00:29:53.560]  我不跟它搞的時候
[00:29:53.560 --> 00:29:56.260]  我就被人覺得我是很小家
[00:29:56.260 --> 00:29:57.860]  我都不埋堆
[00:29:57.860 --> 00:29:59.560]  有這樣的第二節會嗎
[00:29:59.560 --> 00:30:00.960]  都有的
[00:30:00.960 --> 00:30:01.860]  有些第二節會就說
[00:30:01.860 --> 00:30:03.460]  我覺得你做的東西不對
[00:30:03.460 --> 00:30:04.860]  我就可以清楚告訴你
[00:30:04.860 --> 00:30:06.360]  我不跟你的那一套
[00:30:06.360 --> 00:30:09.660]  我不是叫大家反對同牧者合作
[00:30:09.660 --> 00:30:11.060]  但是我們都要問清楚
[00:30:11.060 --> 00:30:12.860]  他們所講的所做的
[00:30:12.860 --> 00:30:14.460]  是不是根據聖經的要求
[00:30:14.460 --> 00:30:16.560]  合乎真道呢
[00:30:16.560 --> 00:30:18.560]  有些人當時在薩迪教會就是說
[00:30:18.560 --> 00:30:20.260]  已經是同流合污的教會
[00:30:20.260 --> 00:30:23.660]  已經是世俗化了的教會
