
[00:00:00.000 --> 00:00:03.300]  歡迎大家來到我們的周六順帶
[00:20:00.440 --> 00:20:03.520]  奧秘就不是一些你不明白的東西
[00:20:03.520 --> 00:20:07.040]  奧秘的定義是從前隱藏
[00:20:07.040 --> 00:20:09.800]  現在被啟示出來的東西
[00:20:09.800 --> 00:20:11.400]  是耶穌基督的東西
[00:20:11.400 --> 00:20:16.080]  他說在耶穌基督整個救贖計劃裏面的啟示
[00:20:16.080 --> 00:20:18.400]  在十字架的出現裏面
[00:20:18.400 --> 00:20:21.720]  我們見到上帝的智慧
[00:20:21.720 --> 00:20:24.280]  這個智慧從前被隱藏
[00:20:24.280 --> 00:20:26.840]  現在被啟示
[00:20:26.840 --> 00:20:30.200]  這個智慧是上帝屬天的智慧
[00:20:30.200 --> 00:20:33.520]  這個智慧不單止使我們不自滅亡
[00:20:33.520 --> 00:20:36.720]  還可以使我們得到榮耀
[00:20:36.720 --> 00:20:38.200]  得到榮耀
[00:20:38.200 --> 00:20:40.840]  但是這個榮耀不是地上的榮耀
[00:20:40.840 --> 00:20:47.160]  是最終永恆上帝為我們預備終極的榮耀
[00:20:47.160 --> 00:20:52.240]  你相不相信耶穌基督是上帝的智慧
[00:20:52.240 --> 00:20:53.400]  如果你相信的話
[00:20:53.400 --> 00:20:58.600]  你要跟隨耶穌過一個不一樣的人生
[00:20:58.600 --> 00:21:00.920]  第八節保羅繼續說
[00:21:00.920 --> 00:21:04.960]  他說這智慧今世有權有為的人
[00:21:04.960 --> 00:21:07.000]  沒有一個知道
[00:21:07.000 --> 00:21:13.440]  若知道他們就不會把榮耀的主釘在十字架上
[00:21:13.440 --> 00:21:16.200]  這裏的翻譯其實翻得不是很好
[00:21:16.200 --> 00:21:18.680]  其實他們的問題不是他們不知道
[00:21:18.680 --> 00:21:21.520]  原來你有個寶藏比我們那個還大
[00:21:21.520 --> 00:21:22.680]  早知道我就跟隨你
[00:21:22.680 --> 00:21:24.640]  不是說這件事
[00:21:24.640 --> 00:21:28.960]  更好的翻譯是今世有權有為的人
[00:21:28.960 --> 00:21:31.760]  沒有一個愛慕
[00:21:31.760 --> 00:21:35.960]  沒有一個愛慕上帝的智慧
[00:21:35.960 --> 00:21:37.800]  It is not about knowing
[00:21:37.800 --> 00:21:39.960]  It is about loving
[00:21:39.960 --> 00:21:42.040]  他們沒有辦法愛耶穌
[00:21:42.040 --> 00:21:43.520]  他們沒有辦法愛十字架
[00:21:43.520 --> 00:21:47.520]  因為十字架跟他們的價值觀背道而馳
[00:21:47.520 --> 00:21:50.480]  於是他說這智慧上帝的智慧
[00:21:50.480 --> 00:21:54.000]  叫我們向下行的智慧
[00:21:54.000 --> 00:21:59.680]  是跟有權有為的人要向上走的智慧背道而馳
[00:21:59.680 --> 00:22:02.960]  於是他們沒有一個人知道
[00:22:02.960 --> 00:22:05.320]  沒有一個人愛慕
[00:22:05.320 --> 00:22:08.640]  他們不單止不愛慕上帝的智慧
[00:22:08.640 --> 00:22:11.360]  甚至他們痛恨這個智慧
[00:22:11.360 --> 00:22:18.360]  於是他們將榮耀的主釘在十字架上
[00:22:18.360 --> 00:22:24.240]  願意對於那些愛慕上帝依靠基督的人
[00:22:24.240 --> 00:22:25.880]  第九次這樣說
[00:22:25.880 --> 00:22:30.160]  他說對於那些愛上帝的人
[00:22:30.160 --> 00:22:31.560]  如經上所記
[00:22:31.560 --> 00:22:35.840]  上帝為他所愛的人所預備的事
[00:22:35.840 --> 00:22:37.880]  眼睛未能看見
[00:22:37.880 --> 00:22:40.080]  耳朵未能聽見
[00:22:40.080 --> 00:22:45.160]  人心也不曾想到的動勢
[00:22:45.160 --> 00:22:47.240]  真是對於愛他那些
[00:22:47.240 --> 00:22:49.800]  對他們期盼上帝救贖的人
[00:22:49.800 --> 00:22:53.120]  為他們預備了一個神秘的禮物
[00:22:53.120 --> 00:22:56.400]  如經上所記講的是二塞亞書
[00:22:56.400 --> 00:23:00.560]  如果你有機會讀到二塞亞書第六十四章的時候
[00:23:00.560 --> 00:23:03.760]  你會見到這個隱然
[00:23:03.760 --> 00:23:06.720]  二塞亞書第六十四章第四節這樣說
[00:23:06.720 --> 00:23:10.480]  自古以來人未曾聽見
[00:23:10.480 --> 00:23:12.160]  未曾耳聞
[00:23:12.160 --> 00:23:13.880]  未曾眼見
[00:23:13.880 --> 00:23:15.800]  除了上帝以外
[00:23:15.800 --> 00:23:21.880]  還能有其他人可以為等候他的人行這樣的事嗎?
[00:23:21.880 --> 00:23:24.080]  為他們行什麼事?
[00:23:24.080 --> 00:23:27.600]  為他們預備了些什麼?
[00:23:27.600 --> 00:23:28.760]  你繼續看兩節
[00:23:28.760 --> 00:23:32.880]  你就知道上帝要為他的子民預備些什麼
[00:23:32.880 --> 00:23:38.000]  二塞亞書第六十四章第六節這樣說
[00:23:38.000 --> 00:23:41.120]  我們都如不潔的人
[00:23:41.120 --> 00:23:42.560]  我們所行的義
[00:23:42.560 --> 00:23:45.080]  都像污穢的衣服
[00:23:45.080 --> 00:23:48.160]  我們如葉子漸漸枯乾
[00:23:48.160 --> 00:23:51.160]  我們的罪孽像風把我們吹走
[00:23:51.160 --> 00:23:54.320]  於是上帝要為他的子民
[00:23:54.320 --> 00:23:55.400]  等候他的人
[00:23:55.400 --> 00:23:56.720]  愛他的人
[00:23:56.720 --> 00:23:59.360]  預備眼睛未曾看見
[00:23:59.360 --> 00:24:01.560]  耳朵未曾聽聞
[00:24:01.560 --> 00:24:07.000]  他們心裡還沒有想像出來的偉大的救贖
[00:24:07.000 --> 00:24:10.800]  上帝會為他們預備清潔的衣服
[00:24:10.800 --> 00:24:15.680]  上帝會為他們預備罪孽的救贖
[00:24:15.680 --> 00:24:17.480]  這個是以塞亞的終結
[00:24:17.480 --> 00:24:18.880]  如果你熟悉以塞亞書
[00:24:18.880 --> 00:24:21.800]  你知道以亞書總共有六十六章
[00:24:21.800 --> 00:24:23.400]  當我們看到六十四章的時候
[00:24:23.400 --> 00:24:25.640]  我們已經近到尾聲
[00:24:25.640 --> 00:24:30.600]  而這個尾聲其實是對應著以塞亞書的起頭
[00:24:30.600 --> 00:24:34.760]  以塞亞書的起頭有一節這樣的金句
[00:24:34.760 --> 00:24:37.600]  以塞亞書第一章第十八節
[00:24:37.600 --> 00:24:40.600]  你們的罪雖像朱紅
[00:24:40.600 --> 00:24:42.560]  必變成雪白
[00:24:42.560 --> 00:24:44.560]  雖紅如丹顏
[00:24:44.560 --> 00:24:47.320]  必白如羊毛
[00:24:47.320 --> 00:24:48.400]  一前一後
[00:24:48.400 --> 00:24:51.240]  前面告訴他聽以色列人的問題
[00:24:51.240 --> 00:24:54.120]  後來講到上帝會為他
[00:24:54.120 --> 00:24:55.120]  等待他的人
[00:24:55.120 --> 00:24:55.800]  愛他的人
[00:24:55.800 --> 00:25:00.360]  所以預備一個前所未有的救贖
[00:25:00.360 --> 00:25:03.480]  哦 於是前後包抄告訴我們
[00:25:03.480 --> 00:25:06.560]  上帝會為他們預備新的衣服
[00:25:06.560 --> 00:25:09.840]  要將他們的罪變成雪白
[00:25:09.840 --> 00:25:11.920]  白如羊毛
[00:25:11.920 --> 00:25:13.040]  如何
[00:25:13.040 --> 00:25:15.560]  通過以塞亞書第五十三章
[00:25:15.560 --> 00:25:18.040]  大家都知道每一年的受難節
[00:25:18.040 --> 00:25:20.840]  我們都要讀耶穌基德的故事
[00:25:20.840 --> 00:25:22.080]  耶穌基德的預言
[00:25:22.080 --> 00:25:24.040]  那個受苦的僕人
[00:25:24.040 --> 00:25:26.840]  上帝為我們預備一個受苦的僕人
[00:25:26.840 --> 00:25:30.120]  上帝為我們預備他自己的獨生子
[00:25:30.120 --> 00:25:31.160]  耶穌基德
[00:25:31.160 --> 00:25:32.880]  在十字架上
[00:25:32.880 --> 00:25:34.840]  上帝奧秘的彰顯
[00:25:34.840 --> 00:25:36.120]  上帝的智慧
[00:25:36.120 --> 00:25:38.160]  啟示在世界上
[00:25:38.160 --> 00:25:40.400]  裡面通過十字架
[00:25:40.400 --> 00:25:44.320]  去拯救所有的罪人
[00:25:44.320 --> 00:25:46.400]  這個智慧
[00:25:46.400 --> 00:25:49.840]  叫我們不再為我們自己而活
[00:25:49.840 --> 00:25:52.800]  而是為耶穌基德而活
[00:25:52.800 --> 00:25:55.320]  唯有這樣才是一個智慧的人生
[00:25:55.320 --> 00:25:56.360]  我不知道你有沒有想過
[00:25:56.360 --> 00:25:58.760]  什麼是智慧的人生
[00:25:58.760 --> 00:26:00.560]  當你去到新約聖嬰的時候
[00:26:00.560 --> 00:26:02.080]  保祿告訴我們
[00:26:02.080 --> 00:26:03.520]  所謂智慧的人生
[00:26:03.520 --> 00:26:05.960]  就是為上帝的智慧而活
[00:26:05.960 --> 00:26:07.800]  耶穌基德是上帝的智慧
[00:26:07.800 --> 00:26:09.800]  什麼是一個智慧的人生
[00:26:09.800 --> 00:26:12.920]  就是我們剩下來的餘下的人生
[00:26:12.920 --> 00:26:16.320]  和上帝的智慧連想關係
[00:26:16.320 --> 00:26:19.480]  保祿是多不多後書第五章這樣說
[00:26:19.480 --> 00:26:22.400]  其中我最喜歡的一個金句
[00:26:22.400 --> 00:26:22.920]  保祿說
[00:26:22.920 --> 00:26:25.640]  原來基督的愛激勵了我們
[00:26:25.640 --> 00:26:28.560]  原來上帝的智慧激勵了我們
[00:26:28.560 --> 00:26:31.000]  因為我們這樣斷定
[00:26:31.000 --> 00:26:33.400]  一人既為眾人死
[00:26:33.400 --> 00:26:35.280]  眾人就都死了
[00:26:35.280 --> 00:26:37.400]  並且他為眾人死
[00:26:37.400 --> 00:26:39.600]  叫那些活著的人
[00:26:39.600 --> 00:26:41.840]  不再為自己活
[00:26:41.840 --> 00:26:45.800]  乃是為替他們死而復活的主義而活
[00:26:45.800 --> 00:26:48.600]  什麼是一個智慧的人生
[00:26:48.600 --> 00:26:50.640]  你是不是活著一個智慧的人生
[00:26:50.640 --> 00:26:52.560]  原來所謂智慧的人生
[00:26:52.560 --> 00:26:54.880]  就是為上帝的智慧而活
[00:26:54.880 --> 00:26:57.800]  不再為我們自己而活
[00:26:57.800 --> 00:27:00.240]  不再為今世的東西而活
[00:27:00.240 --> 00:27:01.960]  為耶穌基督
[00:27:01.960 --> 00:27:05.760]  為永恆的事情而操心
[00:27:05.760 --> 00:27:07.040]  所謂智慧的人生
[00:27:07.040 --> 00:27:09.040]  就是十字架的人生
[00:27:09.040 --> 00:27:11.160]  社稷的人生
[00:27:11.160 --> 00:27:16.560]  幸福於基督的人生
[00:27:16.560 --> 00:27:18.720]  在我們將要總結的時候
[00:27:18.720 --> 00:27:22.040]  我想帶你讀多一點奧古斯丁的
[00:27:22.040 --> 00:27:24.920]  City of God 上帝之城
[00:27:24.920 --> 00:27:28.160]  剛才我們讀了他那句名言
[00:27:28.160 --> 00:27:30.760]  接著我想帶你讀多一點
[00:27:30.760 --> 00:27:33.840]  奧古斯丁對上帝之城的總結是這樣說
[00:27:33.840 --> 00:27:34.880]  他說
[00:27:34.880 --> 00:27:39.440]  兩個都市由兩種愛所形成
[00:27:39.440 --> 00:27:43.960]  屬世之城是由自我的愛所形成的
[00:27:43.960 --> 00:27:48.960]  屬天之城卻由上帝之愛所形成的
[00:27:48.960 --> 00:27:50.400]  奧古斯丁繼續
[00:27:50.400 --> 00:27:55.000]  他說屬世之城被造於自我之愛
[00:27:55.000 --> 00:27:57.720]  以致蔑視上帝
[00:27:57.720 --> 00:28:01.400]  屬天之城乃被上帝的愛所造
[00:28:01.400 --> 00:28:04.840]  以致蔑視輕看自己
[00:28:04.840 --> 00:28:06.640]  當你屬於上帝之城的時候
[00:28:06.640 --> 00:28:09.280]  你會發現你將自己看得越來越細
[00:28:09.280 --> 00:28:11.960]  越來越微不足道
[00:28:11.960 --> 00:28:16.160]  你想將你自己獻上給上帝
[00:28:16.160 --> 00:28:17.160]  奧古斯丁這樣說
[00:28:17.160 --> 00:28:21.400]  事實上屬世之城誇耀的是自己
[00:28:21.400 --> 00:28:25.040]  屬天之城卻要誇耀上帝
[00:28:25.040 --> 00:28:26.760]  誇耀基督
[00:28:26.760 --> 00:28:30.280]  前者從人那裏尋求自慰
[00:28:30.280 --> 00:28:32.440]  我們祈求上帝make me great
[00:28:32.440 --> 00:28:35.520]  讓我在地上得著榮耀
[00:28:35.520 --> 00:28:39.920]  後者在上帝身上找到了至高的榮耀
[00:28:39.920 --> 00:28:41.600]  後者要榮耀上帝
[00:28:41.600 --> 00:28:44.000]  不是榮耀自己
[00:28:44.000 --> 00:28:44.960]  奧古斯丁繼續說
[00:28:44.960 --> 00:28:47.480]  在屬世之城中
[00:28:47.480 --> 00:28:53.160]  世上的智者按照世人的標準生活
[00:28:53.160 --> 00:28:57.400]  追求身體或心靈的好處
[00:28:57.400 --> 00:28:59.520]  他們自以為聰明
[00:28:59.520 --> 00:29:01.800]  在驕傲的支配下
[00:29:01.800 --> 00:29:04.320]  以他們的智慧高舉自己
[00:29:04.320 --> 00:29:06.240]  他覺得自己很厲害
[00:29:06.240 --> 00:29:08.080]  他覺得自己想得很清晰
[00:29:08.080 --> 00:29:11.400]  他覺得自己可以掌管這個世界
[00:29:11.400 --> 00:29:14.360]  幫助這個世界變得更好
[00:29:14.360 --> 00:29:17.440]  然而在那屬天之城裏
[00:29:17.440 --> 00:29:21.840]  人唯一的智慧就是忠心敬拜
[00:29:21.840 --> 00:29:26.520]  在聖徒的團契中尋求掌上天上的財寶
[00:29:26.520 --> 00:29:29.920]  好使上帝在萬物之中
[00:29:29.920 --> 00:29:32.080]  在萬物之上
[00:29:32.080 --> 00:29:33.880]  所謂萬物之中萬物之上
[00:29:33.880 --> 00:29:37.520]  其實是出於前書第十五章第十八節
[00:29:37.520 --> 00:29:43.240]  意思是好使上帝至高無常的權威
[00:29:43.240 --> 00:29:45.200]  被確立在地上
[00:29:45.200 --> 00:29:45.960]  什麼意思
[00:29:45.960 --> 00:29:51.640]  好使在世人之城裏建立一個上帝之城
[00:29:51.640 --> 00:29:54.040]  所以我們追求的東西很不一樣
[00:29:54.040 --> 00:29:56.880]  屬世的人在地上追求他們自己的榮耀
[00:29:56.880 --> 00:29:57.920]  他們很驕傲
[00:29:57.920 --> 00:30:00.840]  對於自己的智慧非常驕傲
[00:30:00.840 --> 00:30:02.600]  然而屬天的人
[00:30:02.600 --> 00:30:04.680]  信靠的是上帝
[00:30:04.680 --> 00:30:07.080]  信靠的是上帝的話語
[00:30:07.080 --> 00:30:09.840]  追求的是天國的獎賞
[00:30:09.840 --> 00:30:16.160]  為要在地上建立上帝之城堡
[00:30:16.160 --> 00:30:19.960]  我不知道你有沒有看到世人之城
[00:30:19.960 --> 00:30:24.240]  和上帝之城的分別
[00:30:24.240 --> 00:30:26.240]  世人之城City of Man
[00:30:26.240 --> 00:30:30.000]  追求的是地上的名利
[00:30:30.000 --> 00:30:38.920]  於是世人專注努力渴望登上世上的排行榜
[00:30:38.920 --> 00:30:41.120]  你有沒有經常留意這個世界
[00:30:41.120 --> 00:30:43.840]  現在誰是最有錢的
[00:30:43.840 --> 00:30:46.720]  當然這個所謂有錢人的排行榜
[00:30:46.720 --> 00:30:48.360]  都有很多種
[00:30:48.360 --> 00:30:50.320]  有香港的排行榜
[00:30:50.320 --> 00:30:52.040]  有美國的排行榜
[00:30:52.040 --> 00:30:54.160]  有世界的排行榜
[00:30:54.160 --> 00:30:56.160]  為什麼我們這麼喜歡排行榜
[00:30:56.160 --> 00:31:00.600]  因為我們追求的是地上的名利
[00:31:00.600 --> 00:31:04.920]  於是我們很留意誰是榜首
[00:31:04.920 --> 00:31:07.440]  誰是第二第三第四
[00:31:07.440 --> 00:31:12.720]  誰可以奪得那個重要的地位
[00:31:12.720 --> 00:31:15.600]  然而如果你記得我之前有說過
[00:31:15.600 --> 00:31:20.560]  All that is not eternal is eternally out of date
[00:31:20.560 --> 00:31:22.360]  一切不屬於永恆的東西
[00:31:22.360 --> 00:31:24.040]  在永恆的角度裏面
[00:31:24.040 --> 00:31:26.680]  全都已經過時
[00:31:26.680 --> 00:31:29.240]  這些世上的巨富
[00:31:29.240 --> 00:31:32.560]  其實全部都已經過時
[00:31:32.560 --> 00:31:34.440]  最終無論你多有錢
[00:31:34.440 --> 00:31:36.600]  無論你是排第一第二
[00:31:36.600 --> 00:31:37.560]  爆尾到好
[00:31:37.560 --> 00:31:41.000]  最終全都歸於無有
[00:31:41.000 --> 00:31:45.200]  最終每個人都要被死亡所吞噬
[00:31:45.200 --> 00:31:47.600]  因為罪的公價乃是死
[00:31:47.600 --> 00:31:48.960]  世人都犯了罪
[00:31:48.960 --> 00:31:51.160]  規決了上帝的榮耀
[00:31:51.160 --> 00:31:53.800]  罪的公價乃是死
[00:31:53.800 --> 00:31:55.320]  不但如此
[00:31:55.320 --> 00:32:00.880]  死後且有審判
[00:32:00.880 --> 00:32:02.760]  照我所知
[00:32:02.760 --> 00:32:03.760]  到目前為止
[00:32:03.760 --> 00:32:06.120]  這十位超級巨富
[00:32:06.120 --> 00:32:09.200]  全都不是基督徒
[00:32:09.200 --> 00:32:11.000]  幸好我不是在用香港的名單
[00:32:11.000 --> 00:32:12.560]  否則又要調整一下
[00:32:12.560 --> 00:32:16.120]  究竟這個基督徒是真是假
[00:32:16.120 --> 00:32:21.200]  這十個不單止需要面對死亡
[00:32:21.200 --> 00:32:25.800]  還要面對在上帝面前永恆的審判
[00:32:25.800 --> 00:32:30.040]  這個是City of Man
[00:32:30.040 --> 00:32:31.640]  我不知道你看不看到
[00:32:31.640 --> 00:32:34.320]  City of Man世人之城
[00:32:34.320 --> 00:32:38.080]  它的本質和它的終結
[00:32:38.080 --> 00:32:39.080]  或者你會問
[00:32:39.080 --> 00:32:42.640]  那上帝之城對比之下
[00:32:42.640 --> 00:32:44.440]  又是怎樣的呢
[00:32:44.440 --> 00:32:45.760]  我告訴你兩件事
[00:32:45.760 --> 00:32:48.400]  上帝之城裡面沒有排名
[00:32:48.400 --> 00:32:50.080]  不講排名的
[00:32:50.080 --> 00:32:51.400]  但是上帝之城裡面
[00:32:51.400 --> 00:32:53.320]  卻有恩典的團契
[00:32:53.320 --> 00:32:54.760]  有團契
[00:32:54.760 --> 00:32:55.800]  有組別
[00:32:55.800 --> 00:32:56.400]  有
[00:32:56.400 --> 00:32:58.600]  我想給你看兩個例子
[00:32:58.600 --> 00:33:01.320]  上帝之城裡面的恩典團契
[00:33:01.320 --> 00:33:03.480]  是怎樣的團契
[00:33:03.480 --> 00:33:05.000]  給你第一個例子
[00:33:05.000 --> 00:33:06.440]  第一個例子是
[00:33:06.440 --> 00:33:09.000]  Foxbook of Christian Martyrs
[00:33:09.000 --> 00:33:10.640]  我不知道有沒有聽過這個
[00:33:10.640 --> 00:33:16.360]  歷史上一個很有名的書籍
[00:33:16.360 --> 00:33:19.960]  中文翻譯就是John Fox
[00:33:19.960 --> 00:33:22.080]  就是寫的人叫John Fox
[00:33:22.080 --> 00:33:27.080]  Fox的宣道者的名錄
[00:33:27.080 --> 00:33:30.240]  是Fox所寫的宣道者名錄
[00:33:30.240 --> 00:33:31.600]  雖然他已經死了很多年了
[00:33:31.600 --> 00:33:35.480]  但是很多人會繼續在現代
[00:33:35.480 --> 00:33:37.840]  不斷更新這本書
[00:33:37.840 --> 00:33:40.680]  這本書是十六世紀的時候
[00:33:40.680 --> 00:33:43.480]  英國牛津大學的一個教會歷史學家
[00:33:43.480 --> 00:33:45.840]  John Fox開始寫
[00:33:45.840 --> 00:33:48.520]  他要寫基督教的歷史
[00:33:48.520 --> 00:33:50.240]  他發現其中一個角度
[00:33:50.240 --> 00:33:52.040]  去寫基督教的歷史
[00:33:52.040 --> 00:33:54.880]  就是記載從耶穌基督的時代
[00:33:54.880 --> 00:33:56.240]  一直到現在
[00:33:56.240 --> 00:34:00.440]  為上帝宣道的人的名錄
[00:34:00.440 --> 00:34:02.360]  Foxbook of Christian Martyrs
[00:34:02.360 --> 00:34:05.880]  是一個欣典的團契
[00:34:05.880 --> 00:34:10.560]  到今天這本書繼續流傳在我們的當中
[00:34:10.560 --> 00:34:12.040]  這個是City of God
[00:34:12.040 --> 00:34:14.520]  City of Man
[00:34:14.520 --> 00:34:15.640]  講的是排名
[00:34:15.640 --> 00:34:18.000]  City of God講的是團契
[00:34:18.000 --> 00:34:20.280]  是一個十字架的團契
[00:34:20.280 --> 00:34:24.240]  這是我給你的第一個例子
[00:34:24.240 --> 00:34:25.880]  還有第二個例子
[00:34:25.880 --> 00:34:29.120]  第二個例子給你看另一本書
[00:34:29.120 --> 00:34:30.720]  很有意思 我又很喜歡這本書
[00:34:30.720 --> 00:34:34.960]  這本書叫《From Jerusalem to Ariane Jara》
[00:34:34.960 --> 00:34:36.840]  翻譯出來就是
[00:34:36.840 --> 00:34:40.960]  從耶路撒冷到伊利安查亞
[00:34:40.960 --> 00:34:42.320]  伊利安查亞是什麼地方
[00:34:42.320 --> 00:34:46.240]  伊利安查亞就是西辛基內亞
[00:34:46.240 --> 00:34:48.240]  辛基內亞大家聽過
[00:34:48.240 --> 00:34:50.120]  西部的辛基內亞
[00:34:50.120 --> 00:34:51.400]  這本書是講什麼
[00:34:51.400 --> 00:34:55.320]  這本書是講基督教的宣教史
[00:34:55.320 --> 00:34:57.480]  從耶路撒冷開始
[00:34:57.480 --> 00:34:59.640]  有一幫人組織了一個團契
[00:34:59.640 --> 00:35:04.560]  目的是要張福音傳道的另一個欣典的團契
[00:35:04.560 --> 00:35:06.120]  這幫人沒有死
[00:35:06.120 --> 00:35:07.920]  大部分都沒有死
[00:35:07.920 --> 00:35:09.920]  不是每一個宣教士都會死
[00:35:09.920 --> 00:35:10.800]  他們沒有死
[00:35:10.800 --> 00:35:13.320]  但是他們成為另一個欣典的團契
[00:35:13.320 --> 00:35:15.600]  他們有一個目的
[00:35:15.600 --> 00:35:16.560]  共同的目的
[00:35:16.560 --> 00:35:20.160]  張福音傳道的從耶路撒冷開始
[00:35:20.160 --> 00:35:22.320]  張福音傳道
[00:35:22.320 --> 00:35:27.440]  包括辛基內亞的西面基督教的傳教士
[00:35:27.440 --> 00:35:29.440]  不設排名
[00:35:29.440 --> 00:35:31.440]  但是歡迎大家加入
[00:35:31.440 --> 00:35:34.840]  歡迎我們去加入
[00:35:34.840 --> 00:35:36.840]  不需要看左邊的排名
[00:35:36.840 --> 00:35:43.360]  講的是右邊參與在當中欣典的團契
[00:35:43.360 --> 00:35:47.680]  或者在當中也都會有人可能問我
[00:35:47.680 --> 00:35:52.680]  他說林牧師你好像將世俗的人講得很差
[00:35:52.680 --> 00:35:54.680]  其實我不知道你知不知道
[00:35:54.680 --> 00:35:58.920]  林牧師不是每個世俗的人都想發財的
[00:35:58.920 --> 00:36:03.320]  其實有不少世俗的人是很熱心公益的
[00:36:03.320 --> 00:36:04.320]  不講香港了
[00:36:04.320 --> 00:36:06.320]  香港不知道是真是假
[00:36:06.320 --> 00:36:08.320]  很多世俗的人其實很熱心公益
[00:36:08.320 --> 00:36:10.320]  希望將世界變得更好
[00:36:10.320 --> 00:36:14.720]  你這樣講我都認同的
[00:36:14.720 --> 00:36:17.520]  我不知道你有沒有聽過一個人
[00:36:17.520 --> 00:36:18.520]  一個年輕人
[00:36:18.520 --> 00:36:20.520]  其實還很年輕的
[00:36:20.520 --> 00:36:22.520]  叫Benjamin Ford
[00:36:22.520 --> 00:36:25.520]  跟著他寫了一本書
[00:36:25.520 --> 00:36:27.520]  也都開了一個非牟利的機構
[00:36:27.520 --> 00:36:31.520]  叫做80,000 Hours
[00:36:31.520 --> 00:36:33.520]  八萬個小時
[00:36:33.520 --> 00:36:36.520]  誰是Benjamin Ford
[00:36:36.520 --> 00:36:40.520]  Benjamin Ford是2012年牛津大學的畢業生
[00:36:40.520 --> 00:36:43.520]  他讀的是物理學和哲學
[00:36:43.520 --> 00:36:45.520]  是當時一個非常優秀的學生
[00:36:45.520 --> 00:36:48.520]  但是他畢業的時候他發現一件事
[00:36:48.520 --> 00:36:50.520]  原來如果他不做物理
[00:36:50.520 --> 00:36:53.520]  他做金融投資可以賺很多錢
[00:36:53.520 --> 00:36:55.520]  真的很多
[00:36:55.520 --> 00:36:57.520]  於是他想了一條市橋
[00:36:57.520 --> 00:36:59.520]  不如我去賺很多的錢
[00:36:59.520 --> 00:37:01.520]  但是我不將我的錢
[00:37:01.520 --> 00:37:04.520]  做自己用在自己的身上
[00:37:04.520 --> 00:37:06.520]  花都花不完
[00:37:06.520 --> 00:37:08.520]  而是我回洩給社會
[00:37:08.520 --> 00:37:10.520]  於是他創造了這個機構
[00:37:10.520 --> 00:37:12.520]  這個機構叫80,000 Hours
[00:37:12.520 --> 00:37:14.520]  什麼叫80,000 Hours
[00:37:14.520 --> 00:37:17.520]  80,000 Hours大概如果你不早死
[00:37:17.520 --> 00:37:20.520]  你一生人就做80,000 Hours的工作
[00:37:20.520 --> 00:37:22.520]  40個小時
[00:37:22.520 --> 00:37:24.520]  一年50週
[00:37:24.520 --> 00:37:26.520]  再成40年就差不多
[00:37:26.520 --> 00:37:28.520]  就是80,000 Hours
[00:37:28.520 --> 00:37:32.520]  他說你一生花了80,000 Hours去做工
[00:37:32.520 --> 00:37:34.520]  有沒有想過你的工作
[00:37:34.520 --> 00:37:37.520]  怎麼可以貢獻社會
[00:37:37.520 --> 00:37:39.520]  於是他曾經
[00:37:39.520 --> 00:37:42.520]  他想了其中一個方法叫Earn to Give
[00:37:42.520 --> 00:37:44.520]  盡你最大的努力
[00:37:44.520 --> 00:37:46.520]  賺最多的錢
[00:37:46.520 --> 00:37:48.520]  當然合法
[00:37:48.520 --> 00:37:50.520]  賺到錢之後我們做什麼
[00:37:50.520 --> 00:37:52.520]  不是自己用
[00:37:52.520 --> 00:37:58.520]  是拿來回洩給社會
[00:37:58.520 --> 00:38:02.520]  於是他想了一個市橋
[00:38:02.520 --> 00:38:04.520]  這個就是他的市橋
[00:38:04.520 --> 00:38:05.520]  市橋是什麼呢
[00:38:05.520 --> 00:38:09.520]  他說如果你是一個Google的軟件工程師
[00:38:09.520 --> 00:38:10.520]  如果你出來做
[00:38:10.520 --> 00:38:12.520]  你去Google那裡打工
[00:38:12.520 --> 00:38:14.520]  幫他寫code
[00:38:14.520 --> 00:38:16.520]  你賺到多少錢呢
[00:38:16.520 --> 00:38:18.520]  其實隨便你
[00:38:18.520 --> 00:38:21.520]  你出來的工資可能是200萬港幣
[00:38:21.520 --> 00:38:22.520]  真的
[00:38:22.520 --> 00:38:24.520]  這個不是假的
[00:38:24.520 --> 00:38:26.520]  你可以賺的200萬港幣
[00:38:26.520 --> 00:38:30.520]  200萬港幣你不用生活得那麼豪華
[00:38:30.520 --> 00:38:32.520]  100萬是你的
[00:38:32.520 --> 00:38:33.520]  每年捐100萬出去
[00:38:33.520 --> 00:38:34.520]  行不行
[00:38:34.520 --> 00:38:35.520]  行的
[00:38:35.520 --> 00:38:37.520]  但你不是就這樣捐
[00:38:37.520 --> 00:38:40.520]  你捐給非牟利機構
[00:38:40.520 --> 00:38:43.520]  你的工資可以支援非牟利機構裡面
[00:38:43.520 --> 00:38:45.520]  另外一個CEO
[00:38:45.520 --> 00:38:47.520]  另外一個工作的人
[00:38:47.520 --> 00:38:49.520]  甚至幾個都可以
[00:38:49.520 --> 00:38:50.520]  OK
[00:38:50.520 --> 00:38:52.520]  他說你就是這樣做
[00:38:52.520 --> 00:38:54.520]  你當然沒有賺得那麼厲害的時候
[00:38:54.520 --> 00:38:56.520]  就10%開始
[00:38:56.520 --> 00:38:58.520]  其實是在抄教會的
[00:38:58.520 --> 00:39:01.520]  但是他說如果你賺得厲害的時候
[00:39:01.520 --> 00:39:04.520]  你可以以一半的薪水
