
[00:00:00.000 --> 00:00:03.980]  我們先來看第一節
[00:21:11.880 --> 00:21:12.840]  如果我們一不小心
[00:21:12.840 --> 00:21:14.840]  如果我們跟罪的距離是這麼近的時候
[00:21:14.840 --> 00:21:17.320]  如果我們跟罪的距離是那麼近的時候
[00:21:17.320 --> 00:21:21.640]  我們就會被那四個選手一起撞下去
[00:21:21.640 --> 00:21:25.800]  我們會被那四個選手帶著我們倒下
[00:21:25.800 --> 00:21:28.520]  所以如果我們不謹慎
[00:21:28.520 --> 00:21:34.040]  我們就會被罪所判斷
[00:21:34.040 --> 00:21:35.160]  陷在其中
[00:21:35.160 --> 00:21:37.560]  陷在其中
[00:21:37.560 --> 00:21:41.560]  而當我們陷在當中的時候
[00:21:41.560 --> 00:21:45.640]  我們就會反過來變成別人的網絡
[00:21:45.640 --> 00:21:48.760]  我們就會反過來變成別人的網絡
[00:21:48.760 --> 00:21:52.600]  所以罪惡的恐怖性不單止是對生命的破壞
[00:21:52.600 --> 00:21:56.840]  所以罪惡的恐怖性不單止是對生命的破壞
[00:21:56.840 --> 00:21:59.000]  它的恐怖性是在於它的擴散力
[00:21:59.000 --> 00:22:06.360]  它的恐怖性是在於它的擴散力
[00:22:06.360 --> 00:22:09.400]  所以史徒你都提醒當時的加拿大
[00:22:09.400 --> 00:22:12.440]  所以史徒你都提醒當時的加拿大
[00:22:12.440 --> 00:22:14.760]  他們說你們向來都跑得很好
[00:22:14.760 --> 00:22:16.120]  他們說你們向來都跑得很好
[00:22:16.120 --> 00:22:17.640]  有誰攔阻你們
[00:22:17.640 --> 00:22:18.760]  有誰攔阻你們
[00:22:18.760 --> 00:22:20.760]  叫你們不順從真理
[00:22:20.760 --> 00:22:22.440]  叫你們不順從真理
[00:22:22.440 --> 00:22:25.880]  豈不這一點的面孔能使全權化起來
[00:22:25.880 --> 00:22:28.280]  豈不這一點的面孔能使全權化起來
[00:22:28.280 --> 00:22:30.440]  無論個人或者教會
[00:22:30.440 --> 00:22:32.280]  所以無論個人或者教會
[00:22:32.280 --> 00:22:35.480]  我們千萬不要對罪有任何的掉以輕心
[00:22:35.480 --> 00:22:38.440]  我們千萬不要對罪有任何的掉以輕心
[00:22:38.440 --> 00:22:41.800]  不過話雖如此
[00:22:41.800 --> 00:22:44.200]  但我們大概都有這樣的經驗
[00:22:44.200 --> 00:22:45.640]  但我們大概都有這樣的經驗
[00:22:45.640 --> 00:22:47.880]  我們無論如何謹慎小心
[00:22:47.880 --> 00:22:49.960]  我們無論如何謹慎小心
[00:22:49.960 --> 00:22:53.560]  如果我們靠自己放下重擔和脫去罪惡的話
[00:22:53.560 --> 00:22:57.400]  如果我們靠自己放下重擔和脫去罪惡的話
[00:22:57.400 --> 00:23:01.560]  要不就是不能夠維持一段時間
[00:23:01.560 --> 00:23:02.840]  要不就是不能夠維持一段時間
[00:23:02.840 --> 00:23:03.960]  要不就是不行
[00:23:03.960 --> 00:23:05.800]  要不就是維持不久
[00:23:05.800 --> 00:23:07.880]  要不就是維持不久
[00:23:07.880 --> 00:23:11.640]  如果你看我們這麼多的舊約信心人物
[00:23:11.640 --> 00:23:14.440]  如果你看我們這麼多的舊約信心人物
[00:23:14.440 --> 00:23:16.680]  他們頂多都是能夠給我們一個提醒
[00:23:16.680 --> 00:23:18.600]  他們頂多都是能夠給我們一個提醒
[00:23:18.600 --> 00:23:22.040]  他們不能夠給我們力量來克服人的軟弱
[00:23:22.040 --> 00:23:26.360]  他們不能夠給我們真正的力量讓我們戰勝軟弱
[00:23:26.360 --> 00:23:28.280]  希伯來書的作者很明白這個問題
[00:23:28.280 --> 00:23:30.600]  希伯來書的作者很明白這個問題
[00:23:30.600 --> 00:23:32.840]  所以他指出
[00:23:32.840 --> 00:23:35.960]  他說我們真正的信心應該來自主耶穌基督
[00:23:35.960 --> 00:23:38.760]  他說我們真正的信心應該來自主耶穌基督
[00:23:38.760 --> 00:23:42.360]  是來自那個為我們信心創始成中的耶穌
[00:23:42.360 --> 00:23:45.480]  是來自那個為我們信心創始成中的耶穌
[00:23:45.480 --> 00:23:47.560]  在我們整個人生的歷程裏面
[00:23:47.560 --> 00:23:49.640]  在我們整個人生的歷程裏面
[00:23:49.640 --> 00:23:52.360]  從開始到最後
[00:23:52.360 --> 00:23:55.960]  主耶穌都會和我們在一起
[00:23:55.960 --> 00:23:59.000]  主耶穌為了我們緣故
[00:23:59.000 --> 00:24:02.680]  祂走完地上的所有的
[00:24:02.680 --> 00:24:05.240]  祂自己的信心旅程
[00:24:05.240 --> 00:24:09.560]  留意這裏原文所說的
[00:24:09.560 --> 00:24:10.840]  是講耶穌不是講基督
[00:24:10.840 --> 00:24:12.920]  是講耶穌不是講基督
[00:24:12.920 --> 00:24:14.600]  作者在這裏強調一樣東西
[00:24:14.600 --> 00:24:16.120]  作者強調一樣事情
[00:24:16.120 --> 00:24:19.960]  是強調主耶穌基督在地上的人的身份
[00:24:19.960 --> 00:24:22.600]  他強調主耶穌基督在地上人的身份
[00:24:22.600 --> 00:24:23.960]  祂都有完整的人性
[00:24:23.960 --> 00:24:25.080]  祂都有完整的人性
[00:24:25.080 --> 00:24:26.760]  祂都會傷心難過失望
[00:24:26.760 --> 00:24:28.840]  祂也會傷心難過失望
[00:24:28.840 --> 00:24:32.040]  但是仍然祂面對著這些困難的時候
[00:24:32.040 --> 00:24:34.840]  祂仍然面對這些困難的時候
[00:24:34.840 --> 00:24:35.640]  祂能夠克服
[00:24:35.640 --> 00:24:37.960]  祂能夠克服
[00:24:37.960 --> 00:24:39.320]  克服的原因是因為
[00:24:39.320 --> 00:24:43.400]  祂看到的就是擺在祂面前的喜樂
[00:24:43.400 --> 00:24:45.480]  祂能夠克服對於困難的原因
[00:24:45.480 --> 00:24:47.160]  祂能夠克服困難的原因
[00:24:47.160 --> 00:24:53.160]  是因為祂看到擺在前面的喜樂
[00:24:53.160 --> 00:24:55.000]  是因為祂看到擺在前面的喜樂
[00:24:55.000 --> 00:24:56.920]  所以就輕按祂所面對的困難
[00:24:56.920 --> 00:24:58.920]  和十字架的痛苦
[00:24:58.920 --> 00:25:01.400]  和十字架的痛苦
[00:25:01.400 --> 00:25:03.480]  幫祂完成了救恩的任務
[00:25:03.480 --> 00:25:05.320]  幫祂完成了救恩的任務
[00:25:05.320 --> 00:25:08.920]  祂就坐在神的寶座右邊
[00:25:08.920 --> 00:25:12.200]  所以這個給我們看到一個很重要的榜樣
[00:25:12.200 --> 00:25:14.920]  這個讓我們看到一個非常重要的榜樣
[00:25:14.920 --> 00:25:18.920]  就是我們不要把人生的焦點放在困難上面
[00:25:18.920 --> 00:25:21.880]  就是我們不要把人生的焦點放在困難上面
[00:25:21.880 --> 00:25:25.160]  而是擺在神為我們預備的獎賞上面
[00:25:25.160 --> 00:25:28.120]  而是擺在神為我們預備的獎賞上面
[00:25:28.120 --> 00:25:29.720]  不知道大家有沒有踩單車的經驗
[00:25:29.720 --> 00:25:32.200]  不知道大家有沒有騎單車的經驗
[00:25:32.200 --> 00:25:34.600]  我記得我初學單車的時候
[00:25:34.600 --> 00:25:36.120]  我記得我初學單車的時候
[00:25:36.120 --> 00:25:37.720]  沒有人教我
[00:25:37.720 --> 00:25:40.600]  所以每次學完單車的時候腳都損了
[00:25:40.600 --> 00:25:43.000]  每次學完的時候我的腳都受傷了
[00:25:43.000 --> 00:25:45.240]  但是當我教我兒子騎單車的時候
[00:25:45.240 --> 00:25:47.160]  但是當我教我兒子騎單車的時候
[00:25:47.160 --> 00:25:49.720]  他就真的一兩個小時才學會
[00:25:49.720 --> 00:25:51.240]  他就一兩個小時就學會了
[00:25:51.240 --> 00:25:52.280]  為什麼這麼快呢
[00:25:52.280 --> 00:25:53.480]  為什麼這麼快呢
[00:25:53.480 --> 00:25:56.280]  因為當然不是只有我教那麼簡單
[00:25:56.280 --> 00:25:58.600]  不是因為我教那麼簡單
[00:25:58.600 --> 00:26:00.840]  我教他很簡單的一件事
[00:26:00.840 --> 00:26:01.960]  我教他一樣很簡單的事
[00:26:01.960 --> 00:26:04.120]  當你踩單車的時候
[00:26:04.120 --> 00:26:05.000]  不要看著地面
[00:26:05.000 --> 00:26:06.760]  不要看著地上
[00:26:06.760 --> 00:26:07.480]  要看前面
[00:26:07.480 --> 00:26:08.760]  看著你想去的地方
[00:26:08.760 --> 00:26:10.280]  看著你想去的地方
[00:26:10.280 --> 00:26:11.640]  你就很快平衡得到
[00:26:11.640 --> 00:26:13.320]  你就很快學得到
[00:26:13.320 --> 00:26:16.120]  你就很快學會
[00:26:16.120 --> 00:26:18.280]  我相信在人生的路程上面
[00:26:18.280 --> 00:26:18.440]  我相信在人生的路程上面
[00:26:18.440 --> 00:26:19.880]  我相信在人生的路程上面
[00:26:19.880 --> 00:26:20.840]  也一樣
[00:26:20.840 --> 00:26:23.400]  我們不要太過將我們的焦點
[00:26:23.400 --> 00:26:25.560]  放在我們生活上面的困難上面
[00:26:25.560 --> 00:26:27.400]  我們不要太過把我們的焦點
[00:26:27.400 --> 00:26:28.920]  放在面前的困難上面
[00:26:28.920 --> 00:26:29.960]  我們要向前看
[00:26:29.960 --> 00:26:30.680]  我們要向前看
[00:26:30.680 --> 00:26:31.800]  更加準確來說
[00:26:31.800 --> 00:26:32.760]  更加準確來說
[00:26:32.760 --> 00:26:36.040]  我們是向著神為我們所預備的目標
[00:26:36.040 --> 00:26:37.640]  來奔跑
[00:26:37.640 --> 00:26:40.200]  我們是向著神為我們所預備的目標奔跑
[00:26:40.200 --> 00:26:42.120]  大家知不知道你的人生目標在哪裏
[00:26:42.120 --> 00:26:42.200]  大家知不知道你的人生目標在哪裏
[00:26:42.200 --> 00:26:44.600]  大家知不知道你的人生目標在哪裏
[00:26:44.600 --> 00:26:49.320]  每一個信徒的目標
[00:26:49.320 --> 00:26:51.400]  每一個信徒的目標
[00:26:51.400 --> 00:26:55.560]  是神為我們預備永生在天國
[00:26:55.560 --> 00:26:58.120]  是神在天國為我們預備的永生
[00:26:58.120 --> 00:26:59.320]  和大家留意
[00:26:59.320 --> 00:27:00.040]  和大家留意
[00:27:00.040 --> 00:27:01.400]  基督教的信念
[00:27:01.400 --> 00:27:02.440]  基督教的信念
[00:27:02.440 --> 00:27:04.360]  是信耶穌得永生
[00:27:04.360 --> 00:27:05.960]  是信耶穌得永生
[00:27:05.960 --> 00:27:08.120]  並不是跑得快得永生
[00:27:08.120 --> 00:27:10.120]  並不是跑得快得永生
[00:27:10.120 --> 00:27:13.880]  而事實上當我們在這條信心的路上奔跑的時候
[00:27:13.880 --> 00:27:13.960]  而事實上當我們在這條信心的路上奔跑的時候
[00:27:13.960 --> 00:27:16.520]  而事實上當我們在這條信心的路上奔跑的時候
[00:27:16.520 --> 00:27:21.080]  神已經賜給每一個信祂的人得到永生
[00:27:21.080 --> 00:27:21.080]  神已經賜給每一個信祂的人得到永生
[00:27:21.080 --> 00:27:24.440]  神已經賜給每一個信祂的人得到永生
[00:27:24.440 --> 00:27:27.160]  所以對於使徒保羅來說
[00:27:27.160 --> 00:27:28.360]  所以對於使徒保羅來說
[00:27:28.360 --> 00:27:31.480]  祂生命的目標就是神在基督耶穌裏面
[00:27:31.480 --> 00:27:33.960]  從上面召祂來得的獎賞
[00:27:33.960 --> 00:27:38.460]  他的生命的目標就是神在上面為他訂了目標的獎賞
[00:27:38.460 --> 00:27:41.460]  主:這個獎賞就是擺在他前面的喜樂
[00:27:41.460 --> 00:27:43.960]  主:這個獎賞就是擺在他前面的喜樂
[00:27:43.960 --> 00:27:47.460]  主:希伯來書的作者告訴我們
[00:27:47.460 --> 00:27:49.460]  主:希伯來書的作者這樣告訴我們
[00:27:49.460 --> 00:27:51.460]  主:主耶穌就是因為擺在他面前的喜樂
[00:27:51.460 --> 00:27:53.960]  主:主耶穌是因為擺在他面前的喜樂
[00:27:53.960 --> 00:27:57.460]  主:就能夠完成十字架這個痛苦的任務
[00:27:57.460 --> 00:27:59.960]  主:就能夠完成十字架這個痛苦的任務
[00:27:59.960 --> 00:28:03.460]  主:同樣 保羅也都是因為擺在他前面的喜樂
[00:28:03.460 --> 00:28:05.460]  主:保羅也都是因為擺在他前面的喜樂
[00:28:05.460 --> 00:28:09.460]  主:就輕看他所遭遇的困難
[00:28:09.460 --> 00:28:12.460]  主:最後得到生命的冠冕
[00:28:12.460 --> 00:28:18.460]  主:所以弟兄姊妹 我估相當重要的就是我們能夠看得到我們前面的目標
[00:28:18.460 --> 00:28:22.460]  主:我想相當重要的是我們能夠看見前面的目標
[00:28:22.460 --> 00:28:25.460]  主:上一次我們講到我們有更美的家鄉
[00:28:25.460 --> 00:28:27.460]  主:上次講到我們有更美的家鄉
[00:28:27.460 --> 00:28:29.460]  主:源於這個更美的家鄉
[00:28:29.460 --> 00:28:30.960]  主:源於這個更美的家鄉
[00:28:30.960 --> 00:28:35.460]  主:成為我們一路走人生路前面的一個目標
[00:28:35.460 --> 00:28:37.460]  主:成為我們一路走人生路前面的一個目標
[00:28:37.460 --> 00:28:41.460]  主:願意天國成為我們生命的一個吸引力
[00:28:41.460 --> 00:28:43.460]  主:願意天國成為我們生命的吸引力
[00:28:43.460 --> 00:28:45.460]  主:吸引我們一直向前跑
[00:28:45.460 --> 00:28:47.460]  主:吸引我們一直向前跑
[00:28:47.460 --> 00:28:49.460]  主:生命一定會有障礙
[00:28:49.460 --> 00:28:50.460]  主:生命一定會有障礙
[00:28:50.460 --> 00:28:51.460]  主:生命一定會有障礙 主:生命一定會有障礙
[00:28:51.460 --> 00:28:52.960]  主:生命一定會有障礙 主:因為生命從來不是一個觀光團
[00:28:52.960 --> 00:28:54.960]  主:因為生命從來不是一個觀光團
[00:28:54.960 --> 00:28:55.460]  主:生命從來不是一個觀光團 主:生命從來不是一個觀光團
[00:28:55.460 --> 00:29:02.460]  主:生命從來不是一個觀光團 主:生命是一個障礙賽
[00:29:02.460 --> 00:29:04.460]  主:願意我們看著目標
[00:29:04.460 --> 00:29:06.460]  主:願意我們看著目標
[00:29:06.460 --> 00:29:07.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:07.460 --> 00:29:08.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:08.460 --> 00:29:09.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:09.460 --> 00:29:10.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:10.460 --> 00:29:11.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:11.460 --> 00:29:12.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:12.460 --> 00:29:13.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:13.460 --> 00:29:14.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:14.460 --> 00:29:28.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:28.460 --> 00:29:29.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:29.460 --> 00:29:30.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:30.460 --> 00:29:31.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:31.460 --> 00:29:32.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:32.460 --> 00:29:33.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:33.460 --> 00:29:34.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:34.460 --> 00:29:35.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:35.460 --> 00:29:36.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:36.460 --> 00:29:37.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:37.460 --> 00:29:49.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:49.460 --> 00:29:50.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:50.460 --> 00:29:51.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:51.460 --> 00:29:52.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:52.460 --> 00:29:53.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:53.460 --> 00:29:54.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:54.460 --> 00:29:55.460]  主:願意我們看著目標 主:願意我們看著目標
[00:29:55.460 --> 00:29:56.460]  主:願意我們看著目標 主:願意我們看著目標
