
[00:00:00.000 --> 00:00:02.000]  大家好 大家平安
[00:21:17.000 --> 00:21:19.000]  很多東西都要重新再來過
[00:21:19.000 --> 00:21:21.000]  覺得自己很沒用
[00:21:21.000 --> 00:21:23.000]  為什麼明明建立了的東西
[00:21:23.000 --> 00:21:26.000]  就繼續累積上去
[00:21:26.000 --> 00:21:30.000]  開始慢慢去反省去想的時候
[00:21:30.000 --> 00:21:35.000]  你就會知道原來我這樣做的時候
[00:21:35.000 --> 00:21:38.000]  某程度上都是為了自己的成就感
[00:21:38.000 --> 00:21:41.000]  開始覺得上帝是在提醒我
[00:21:41.000 --> 00:21:49.000]  我這樣的侍奉已經不是與神同工的侍奉
[00:21:49.000 --> 00:21:51.000]  是為了自己的成就感
[00:21:51.000 --> 00:21:54.000]  上帝就再一次問我
[00:21:54.000 --> 00:21:57.000]  你願不願意放下這些事情
[00:21:57.000 --> 00:21:59.000]  放下你所擁有的東西
[00:21:59.000 --> 00:22:02.000]  而去跟從上帝
[00:22:02.000 --> 00:22:06.000]  之後我再一次跟上帝彈幅
[00:22:06.000 --> 00:22:09.000]  說如果上帝要我去的話
[00:22:09.000 --> 00:22:10.000]  我就去
[00:22:10.000 --> 00:22:13.000]  但我真的覺得自己的能力很不足空
[00:22:13.000 --> 00:22:17.000]  不能成為宣教士去建立
[00:22:17.000 --> 00:22:21.000]  有一天上帝在看靈親的時候跟我說
[00:22:21.000 --> 00:22:23.000]  你去吧
[00:22:23.000 --> 00:22:25.000]  因為我必與你同在
[00:22:25.000 --> 00:22:27.000]  我必不撇下你
[00:22:27.000 --> 00:22:29.000]  是我不撇下你
[00:22:29.000 --> 00:22:31.000]  你不會孤單地一個人去
[00:22:31.000 --> 00:22:34.000]  我那天就哭得很厲害
[00:22:34.000 --> 00:22:37.000]  我真的發覺原來
[00:22:37.000 --> 00:22:42.000]  我去到的時候不是自己一個
[00:22:42.000 --> 00:22:44.000]  而是有上帝同在
[00:22:44.000 --> 00:22:47.000]  那一刻開始感受到上帝有同在的時候
[00:22:47.000 --> 00:22:49.000]  我覺得好像慢慢
[00:22:49.000 --> 00:22:51.000]  那幾個星期兩個星期
[00:22:51.000 --> 00:22:54.000]  發覺很多自己困著的東西
[00:22:54.000 --> 00:22:58.000]  為什麼那個人好像還沒有成長
[00:22:58.000 --> 00:23:00.000]  為什麼那個人還是這樣的
[00:23:00.000 --> 00:23:01.000]  他屬靈生命
[00:23:01.000 --> 00:23:03.000]  開始就會覺得
[00:23:03.000 --> 00:23:06.000]  其實不要緊
[00:23:06.000 --> 00:23:09.000]  因為上帝在
[00:23:09.000 --> 00:23:12.000]  上帝是會
[00:23:12.000 --> 00:23:13.000]  交給上帝
[00:23:13.000 --> 00:23:15.000]  上帝是會帶他成長
[00:23:15.000 --> 00:23:18.000]  我是不需要很擔心
[00:23:18.000 --> 00:23:20.000]  因為不是靠我
[00:23:20.000 --> 00:23:22.000]  是靠上帝
[00:23:22.000 --> 00:23:24.000]  神與我同在
[00:23:24.000 --> 00:23:27.000]  可以在任何的環境裡都得到滿足
[00:23:27.000 --> 00:23:29.000]  我不會因為覺得
[00:23:29.000 --> 00:23:33.000]  為什麼這個人沒有成長而覺得不滿足
[00:23:33.000 --> 00:23:36.000]  我不會因為很多東西而覺得
[00:23:36.000 --> 00:23:38.000]  好像還沒有完成
[00:23:38.000 --> 00:23:42.000]  自此我與上帝的關係
[00:23:42.000 --> 00:23:44.000]  變得越來越緊密
[00:23:44.000 --> 00:23:47.000]  越來越有intimacy
[00:23:47.000 --> 00:23:51.000]  我遇到很多事情裡
[00:23:51.000 --> 00:23:52.000]  我都會覺得
[00:23:52.000 --> 00:23:55.000]  有上帝在也不要緊
[00:23:55.000 --> 00:23:57.000]  我有上帝就滿足
[00:23:57.000 --> 00:24:00.000]  而這份滿足也成為我
[00:24:00.000 --> 00:24:04.000]  之後可以勇敢地去
[00:24:04.000 --> 00:24:07.000]  去日本宣教的一個動力
[00:24:07.000 --> 00:24:10.000]  所以我今天和大家說
[00:24:10.000 --> 00:24:13.000]  這三點正正是第一點
[00:24:13.000 --> 00:24:21.000]  就是我們履行使命的時機和原因
[00:24:21.000 --> 00:24:25.000]  正正就是天國來臨
[00:24:25.000 --> 00:24:28.000]  而末世的時候到了
[00:24:28.000 --> 00:24:32.000]  我們馬太福音正正是說
[00:24:32.000 --> 00:24:34.000]  在這個混亂的世代裡
[00:24:34.000 --> 00:24:35.000]  天國來了
[00:24:35.000 --> 00:24:39.000]  這個就是我們要履行使命的原因
[00:24:39.000 --> 00:24:41.000]  履行使命的內容
[00:24:41.000 --> 00:24:42.000]  不用多說
[00:24:42.000 --> 00:24:44.000]  就是使人做滿途
[00:24:44.000 --> 00:24:49.000]  而且是施洗和教導他們持守
[00:24:49.000 --> 00:24:51.000]  而做滿途
[00:24:51.000 --> 00:24:54.000]  就是這個世界裡唯一的出路
[00:24:54.000 --> 00:24:56.000]  不是任何安慰的說話
[00:24:56.000 --> 00:24:59.000]  不是任何那些都需要
[00:24:59.000 --> 00:25:02.000]  但是真正唯一這個世界的出路
[00:25:02.000 --> 00:25:03.000]  就是使人做滿途
[00:25:03.000 --> 00:25:08.000]  而使我馬太裡面
[00:25:08.000 --> 00:25:10.000]  可以使命裡面有共有動力
[00:25:10.000 --> 00:25:13.000]  就是因為耶穌說
[00:25:13.000 --> 00:25:16.000]  他時時刻刻與我們同在
[00:25:16.000 --> 00:25:19.000]  以致我們可以繼續勇敢地向前走
[00:25:19.000 --> 00:25:22.000]  第一句馬太福音裡面的金句
[00:25:22.000 --> 00:25:24.000]  是我一生都很美記的
[00:25:24.000 --> 00:25:26.000]  就是先求他的國和他的義
[00:25:26.000 --> 00:25:28.000]  其他的都必加給你
[00:25:28.000 --> 00:25:31.000]  我深信上帝的英雄絕對不會落空
[00:25:31.000 --> 00:25:36.000]  而在這個混亂的世代裡
[00:25:36.000 --> 00:25:40.000]  我們可能尋求很多的事情
[00:25:40.000 --> 00:25:42.000]  可能尋求很多的滿足
[00:25:42.000 --> 00:25:44.000]  尋求和平的生活
[00:25:44.000 --> 00:25:48.000]  但是上帝說
[00:25:48.000 --> 00:25:52.000]  我們就是要使人做滿途
[00:25:52.000 --> 00:25:54.000]  而我最後想說的就是
[00:25:54.000 --> 00:25:55.000]  其實大使命
[00:25:55.000 --> 00:25:57.000]  好像整個傳福音
[00:25:57.000 --> 00:25:59.000]  但是再看大使命的時候
[00:25:59.000 --> 00:26:01.000]  是馬太在烽煙四起的時候
[00:26:01.000 --> 00:26:04.000]  對時代說的一個忠言
[00:26:04.000 --> 00:26:08.000]  而我們是不是這樣去聽從
[00:26:08.000 --> 00:26:11.000]  上帝給我們這個寶貴的說話呢?
[00:26:11.000 --> 00:26:15.000]  願上帝的說話祝福大家
