
[00:00:00.000 --> 00:00:09.800]  今日和大家分享的題目是「新人的生活模式」
[00:22:53.200 --> 00:22:55.200]  但是我們知道
[00:22:55.200 --> 00:22:59.200]  神要在我們身上成就祂的美意
[00:22:59.200 --> 00:23:01.200]  就在我們的禱告裏面開始
[00:23:01.200 --> 00:23:04.200]  求神來幫助我們
[00:23:04.200 --> 00:23:07.200]  常常思念上面的事情
[00:23:07.200 --> 00:23:10.200]  以致我們的生命更加豐富
[00:23:10.200 --> 00:23:11.200]  如果不是的時候
[00:23:11.200 --> 00:23:14.200]  我們只是顧著自己
[00:23:14.200 --> 00:23:16.200]  顧著自己的成就
[00:23:16.200 --> 00:23:20.200]  顧著自己在地上的生活
[00:23:20.200 --> 00:23:22.200]  我們忘記了
[00:23:22.200 --> 00:23:25.200]  忘記了我們尊貴的身份
[00:23:25.200 --> 00:23:27.200]  有一個故事
[00:23:27.200 --> 00:23:30.200]  有關一個國王
[00:23:30.200 --> 00:23:33.200]  他很喜歡穿著新的衣服
[00:23:33.200 --> 00:23:36.200]  所以在國家裏面
[00:23:36.200 --> 00:23:39.200]  找了所有的裁縫
[00:23:39.200 --> 00:23:41.200]  你和我今天做
[00:23:41.200 --> 00:23:43.200]  明天又要做
[00:23:43.200 --> 00:23:44.200]  後天
[00:23:44.200 --> 00:23:47.200]  一個月裏面三十或三十一天
[00:23:47.200 --> 00:23:49.200]  我都要穿新衣服
[00:23:49.200 --> 00:23:51.200]  即是說一年三百六十五天
[00:23:51.200 --> 00:23:54.200]  都有新衣服穿
[00:23:54.200 --> 00:23:56.200]  大家都很頭痛
[00:23:56.200 --> 00:23:58.200]  這裁縫很頭痛
[00:23:58.200 --> 00:24:00.200]  為什麼?因為滿足
[00:24:00.200 --> 00:24:03.200]  這個皇帝
[00:24:03.200 --> 00:24:06.200]  當他們不能夠滿足他的時候
[00:24:06.200 --> 00:24:07.200]  怎樣?
[00:24:07.200 --> 00:24:09.200]  是要受罰的
[00:24:09.200 --> 00:24:11.200]  但是
[00:24:11.200 --> 00:24:13.200]  這個皇帝都不滿足
[00:24:13.200 --> 00:24:16.200]  他們來來去去都是這樣的
[00:24:16.200 --> 00:24:19.200]  所以他登了一個通告
[00:24:19.200 --> 00:24:21.200]  如果誰能夠為我
[00:24:21.200 --> 00:24:25.200]  創作到新的衣裳
[00:24:25.200 --> 00:24:32.200]  重重有賞
[00:24:32.200 --> 00:24:33.200]  當時有兩個人
[00:24:33.200 --> 00:24:35.200]  看到這個廣告
[00:24:35.200 --> 00:24:37.200]  這個告示就說
[00:24:37.200 --> 00:24:39.200]  是呀機會來了
[00:24:39.200 --> 00:24:40.200]  所以皇上
[00:24:40.200 --> 00:24:42.200]  我可以幫你
[00:24:42.200 --> 00:24:45.200]  天天都穿著新的衣服
[00:24:45.200 --> 00:24:47.200]  所以就很開心
[00:24:47.200 --> 00:24:48.200]  你們做吧
[00:24:48.200 --> 00:24:52.200]  要多少錢?我給
[00:24:52.200 --> 00:24:55.200]  當他們做了一段時間的時候
[00:24:55.200 --> 00:24:57.200]  那些官員大臣去看
[00:24:57.200 --> 00:24:59.200]  你們做成怎樣?
[00:24:59.200 --> 00:25:00.200]  我們在織布
[00:25:00.200 --> 00:25:02.200]  看到嗎?
[00:25:02.200 --> 00:25:04.200]  織布機在上面
[00:25:04.200 --> 00:25:06.200]  看不到東西
[00:25:06.200 --> 00:25:07.200]  那些大臣說
[00:25:07.200 --> 00:25:08.200]  你有沒有搞錯?
[00:25:08.200 --> 00:25:10.200]  你戲弄我們?
[00:25:10.200 --> 00:25:11.200]  他說不是
[00:25:11.200 --> 00:25:19.200]  那些是超品質的布
[00:25:19.200 --> 00:25:21.200]  只有聰明人才可以看到
[00:25:21.200 --> 00:25:25.200]  只有有智慧的人才可以看到
[00:25:25.200 --> 00:25:28.200]  他們想想
[00:25:28.200 --> 00:25:29.200]  聰明人、智慧人
[00:25:29.200 --> 00:25:30.200]  我們是呀
[00:25:30.200 --> 00:25:34.200]  我們應該看到
[00:25:34.200 --> 00:25:38.200]  於是他們回去告訴皇上
[00:25:38.200 --> 00:25:39.200]  做得很好
[00:25:39.200 --> 00:25:40.200]  皇帝說
[00:25:40.200 --> 00:25:42.200]  好,那我來了
[00:25:42.200 --> 00:25:44.200]  我要試穿
[00:25:44.200 --> 00:25:46.200]  來到的時候
[00:25:46.200 --> 00:25:47.200]  皇上說
[00:25:47.200 --> 00:25:51.200]  布呢?衣服呢?
[00:25:51.200 --> 00:25:52.200]  裁縫說
[00:25:52.200 --> 00:25:53.200]  只有聰明人才可以看到
[00:25:53.200 --> 00:25:54.200]  那些大臣說
[00:25:54.200 --> 00:25:55.200]  是呀,是呀
[00:25:55.200 --> 00:25:56.200]  我們都可以看到
[00:25:56.200 --> 00:25:57.200]  多美麗
[00:25:57.200 --> 00:25:59.200]  真的很合身
[00:25:59.200 --> 00:26:01.200]  穿上去吧,皇帝
[00:26:01.200 --> 00:26:03.200]  最後皇帝說
[00:26:03.200 --> 00:26:04.200]  心裡想
[00:26:04.200 --> 00:26:06.200]  只有聰明人
[00:26:06.200 --> 00:26:09.200]  只有有智慧的人才可以看到
[00:26:09.200 --> 00:26:10.200]  那我一定是
[00:26:10.200 --> 00:26:11.200]  所以他就喃喃自語
[00:26:11.200 --> 00:26:13.200]  是的,是的
[00:26:13.200 --> 00:26:14.200]  真的很漂亮
[00:26:14.200 --> 00:26:16.200]  最後穿上身
[00:26:16.200 --> 00:26:19.200]  穿上身之前
[00:26:19.200 --> 00:26:20.200]  要脫下所有衣服
[00:26:20.200 --> 00:26:22.200]  只剩下內褲
[00:26:22.200 --> 00:26:24.200]  去巡遊
[00:26:24.200 --> 00:26:25.200]  告訴大家
[00:26:25.200 --> 00:26:29.200]  皇上能夠穿上新的衣服
[00:26:29.200 --> 00:26:31.200]  最美麗的衣服
[00:26:31.200 --> 00:26:32.200]  大家看看
[00:26:32.200 --> 00:26:34.200]  大家拭目以待
[00:26:34.200 --> 00:26:35.200]  想不到
[00:26:35.200 --> 00:26:36.200]  大家看到的時候
[00:26:36.200 --> 00:26:37.200]  嘩
[00:26:37.200 --> 00:26:39.200]  真的嘩
[00:26:39.200 --> 00:26:42.200]  嘩
[00:26:42.200 --> 00:26:44.200]  大家都哄動
[00:26:44.200 --> 00:26:46.200]  為什麼?
[00:26:46.200 --> 00:26:49.200]  皇帝穿上一個
[00:26:49.200 --> 00:26:50.200]  有智慧
[00:26:50.200 --> 00:26:55.200]  有聰明人才可以看到的新衣服
[00:26:55.200 --> 00:26:57.200]  大家都拍手掌
[00:26:57.200 --> 00:26:59.200]  很開心
[00:26:59.200 --> 00:27:00.200]  最後
[00:27:00.200 --> 00:27:04.200]  在歡樂聲的裡面
[00:27:04.200 --> 00:27:06.200]  突然聽到一把小朋友的聲音
[00:27:06.200 --> 00:27:08.200]  皇帝沒有穿衣服
[00:27:08.200 --> 00:27:10.200]  皇帝只是穿了內褲
[00:27:10.200 --> 00:27:13.200]  皇帝多肉身
[00:27:13.200 --> 00:27:15.200]  多肉身
[00:27:15.200 --> 00:27:17.200]  在那個時候
[00:27:17.200 --> 00:27:19.200]  他醒覺
[00:27:19.200 --> 00:27:20.200]  因為
[00:27:20.200 --> 00:27:23.200]  他把自己的需要放在頭上
[00:27:23.200 --> 00:27:25.200]  他醒覺
[00:27:25.200 --> 00:27:27.200]  原來他只是想滿足自己
[00:27:27.200 --> 00:27:29.200]  甚至是
[00:27:29.200 --> 00:27:31.200]  願意被人欺騙
[00:27:31.200 --> 00:27:34.200]  跟著自己欺騙自己
[00:27:34.200 --> 00:27:36.200]  我們
[00:27:36.200 --> 00:27:39.200]  不要因為要滿足自己
[00:27:39.200 --> 00:27:41.200]  欺騙自己
[00:27:41.200 --> 00:27:43.200]  而欺騙自己
[00:27:43.200 --> 00:27:46.200]  我們能夠實實在在的去想
[00:27:46.200 --> 00:27:47.200]  有關神的事情
[00:27:47.200 --> 00:27:53.200]  上面的事情
[00:27:53.200 --> 00:27:55.200]  第二方面
[00:27:55.200 --> 00:27:57.200]  聖經裡面提醒我們
[00:27:57.200 --> 00:27:59.200]  我們要致死
[00:27:59.200 --> 00:28:02.200]  致死我們的舊我
[00:28:02.200 --> 00:28:03.200]  即是說
[00:28:03.200 --> 00:28:05.200]  當作是死的
[00:28:05.200 --> 00:28:06.200]  以死來代之
[00:28:06.200 --> 00:28:09.200]  或者是處死他
[00:28:09.200 --> 00:28:10.200]  我們在神的面前是活著的
[00:28:10.200 --> 00:28:14.200]  對罪是死的
[00:28:14.200 --> 00:28:15.200]  保羅用的
[00:28:15.200 --> 00:28:16.200]  另外一個形容詞就是
[00:28:16.200 --> 00:28:18.200]  棄絕
[00:28:18.200 --> 00:28:19.200]  棄絕是什麼意思
[00:28:19.200 --> 00:28:21.200]  脫去衣服的意思
[00:28:21.200 --> 00:28:23.200]  脫去過去
[00:28:23.200 --> 00:28:25.200]  舊有生活的習慣
[00:28:25.200 --> 00:28:28.200]  脫去舊人和舊人的行為
[00:28:28.200 --> 00:28:29.200]  跟著呢
[00:28:29.200 --> 00:28:31.200]  另外一個動作就是穿上新人
[00:28:31.200 --> 00:28:32.200]  在知識上
[00:28:32.200 --> 00:28:33.200]  漸漸的更新
[00:28:33.200 --> 00:28:34.200]  是不斷的意思
[00:28:34.200 --> 00:28:38.200]  漸漸的意思是不斷的更新
[00:28:38.200 --> 00:28:39.200]  脫去舊人
[00:28:39.200 --> 00:28:40.200]  穿上新人
[00:28:40.200 --> 00:28:42.200]  即是說棄舊更新
[00:28:42.200 --> 00:28:44.200]  這個是我們新人的
[00:28:44.200 --> 00:28:46.200]  判事的模式
[00:28:46.200 --> 00:28:47.200]  我們說
[00:28:47.200 --> 00:28:49.200]  我們基督徒應該有一個
[00:28:49.200 --> 00:28:51.200]  新的價值的判斷
[00:28:51.200 --> 00:28:53.200]  怎樣來看這件事情
[00:28:53.200 --> 00:28:55.200]  怎樣來判斷
[00:28:55.200 --> 00:29:00.200]  和怎樣來作出回應
[00:29:00.200 --> 00:29:03.200]  今天我們說過風聖
[00:29:03.200 --> 00:29:05.200]  我們也提過風聖
[00:29:05.200 --> 00:29:07.200]  很多時候我們提到風聖的時候
[00:29:07.200 --> 00:29:09.200]  都是流於物質
[00:29:09.200 --> 00:29:11.200]  所以我們說
[00:29:11.200 --> 00:29:12.200]  要珍惜
[00:29:12.200 --> 00:29:14.200]  要珍惜眼前人
[00:29:14.200 --> 00:29:16.200]  要珍惜時間
[00:29:16.200 --> 00:29:19.200]  要識飲識食
[00:29:19.200 --> 00:29:20.200]  要珍惜
[00:29:20.200 --> 00:29:21.200]  風聖呢
[00:29:21.200 --> 00:29:23.200]  我們看來
[00:29:23.200 --> 00:29:27.200]  不是邪惡的
[00:29:27.200 --> 00:29:28.200]  但我們說
[00:29:28.200 --> 00:29:31.200]  從神而得風聖
[00:29:31.200 --> 00:29:33.200]  我們要追求的
[00:29:33.200 --> 00:29:35.200]  如果物質的風聖
[00:29:35.200 --> 00:29:39.200]  我們知道是要放在次要位置
[00:29:39.200 --> 00:29:41.200]  追求屬靈的風聖
[00:29:41.200 --> 00:29:48.200]  是我們今天要努力去做的
[00:29:48.200 --> 00:29:49.200]  我們說
[00:29:49.200 --> 00:29:52.200]  我們怎樣來判斷呢
[00:29:52.200 --> 00:29:57.200]  我們怎樣來作好這些事情呢
[00:29:57.200 --> 00:29:59.200]  我們說
[00:29:59.200 --> 00:30:01.200]  我們去判斷每一件事情
[00:30:01.200 --> 00:30:03.200]  都要想一想
[00:30:03.200 --> 00:30:05.200]  哪些是合神心意
[00:30:05.200 --> 00:30:07.200]  哪些是神所喜悅的事情
[00:30:07.200 --> 00:30:10.200]  哪些是我能夠做
[00:30:10.200 --> 00:30:13.200]  能夠實踐
[00:30:13.200 --> 00:30:15.200]  我們要好好的讀聖經
[00:30:15.200 --> 00:30:19.200]  好好的順思明辨
[00:30:19.200 --> 00:30:21.200]  在八十年代
[00:30:21.200 --> 00:30:25.200]  在美國流行著
[00:30:25.200 --> 00:30:27.200]  有一個飾物
[00:30:27.200 --> 00:30:29.200]  不知道大家有沒有印象
[00:30:29.200 --> 00:30:30.200]  在八十年代
[00:30:30.200 --> 00:30:34.200]  美國NBA球星艾弗遜
[00:30:34.200 --> 00:30:36.200]  他每當出賽的時候
[00:30:36.200 --> 00:30:37.200]  打球的時候
[00:30:37.200 --> 00:30:40.200]  他當然是戴著手帶
[00:30:40.200 --> 00:30:42.200]  左手一條
[00:30:42.200 --> 00:30:43.200]  右手一條
[00:30:43.200 --> 00:30:44.200]  或者左手兩條
[00:30:44.200 --> 00:30:46.200]  右手兩條
[00:30:46.200 --> 00:30:47.200]  戴著手帶
[00:30:47.200 --> 00:30:49.200]  很有型
[00:30:49.200 --> 00:30:51.200]  對於當時的年青人
[00:30:51.200 --> 00:30:54.200]  是風靡年青人
[00:30:54.200 --> 00:30:58.200]  看看手帶有什麼特別的時候
[00:30:58.200 --> 00:31:02.200]  除了顏色是七彩繽紛之外
[00:31:02.200 --> 00:31:04.200]  上面有四個英文字母
[00:31:04.200 --> 00:31:07.200]  WWJD
[00:31:07.200 --> 00:31:09.200]  WWJD
[00:31:09.200 --> 00:31:11.200]  是什麼意思?
[00:31:11.200 --> 00:31:14.200]  What would Jesus do?
[00:31:14.200 --> 00:31:17.200]  我們都清楚明白
[00:31:17.200 --> 00:31:19.200]  What would Jesus do?
[00:31:19.200 --> 00:31:23.200]  耶穌基督怎樣做?
[00:31:23.200 --> 00:31:29.200]  你打籃球,搶球
[00:31:29.200 --> 00:31:32.200]  撞到對方的球手
[00:31:32.200 --> 00:31:33.200]  那怎麼辦?
[00:31:33.200 --> 00:31:35.200]  耶穌會怎樣做?
[00:31:35.200 --> 00:31:37.200]  當然是拉他起來
[00:31:37.200 --> 00:31:39.200]  問他有沒有事
[00:31:39.200 --> 00:31:44.200]  照顧他
[00:31:44.200 --> 00:31:49.200]  當你在會場看到一張五百元紙的時候
[00:31:49.200 --> 00:31:55.200]  你會問,What would Jesus do?
[00:31:55.200 --> 00:31:59.200]  當我們的小朋友
[00:31:59.200 --> 00:32:02.200]  考試回來
[00:32:02.200 --> 00:32:05.200]  可能默書是剛剛59分
[00:32:05.200 --> 00:32:07.200]  不是,應該不是這樣說
[00:32:07.200 --> 00:32:09.200]  他剛剛99分
[00:32:09.200 --> 00:32:12.200]  你會怎樣做呢?
[00:32:12.200 --> 00:32:14.200]  What would Jesus do?
[00:32:14.200 --> 00:32:16.200]  耶穌會怎樣做?
[00:32:16.200 --> 00:32:18.200]  他99分
[00:32:18.200 --> 00:32:20.200]  會不會說
[00:32:20.200 --> 00:32:24.200]  標點符號不錯就100分?
[00:32:24.200 --> 00:32:25.200]  會不會這樣說?
[00:32:25.200 --> 00:32:28.200]  還是說已經很盡力了?
[00:32:28.200 --> 00:32:33.200]  當時就是風靡了年輕人
[00:32:33.200 --> 00:32:36.200]  每個人都帶著What would Jesus do?的手帶
[00:32:36.200 --> 00:32:44.200]  其實當時去發明這件飾物的一位年輕的基督徒
[00:32:44.200 --> 00:32:48.200]  他希望能夠鼓勵當時的年輕人
[00:32:48.200 --> 00:32:51.200]  能夠重視神的說話
[00:32:51.200 --> 00:32:54.200]  重視聖經
[00:32:54.200 --> 00:32:56.200]  重視他們的生活行為
[00:32:56.200 --> 00:32:58.200]  都能夠見證耶穌基督
[00:32:58.200 --> 00:33:02.200]  但往往飾物就是飾物
[00:33:02.200 --> 00:33:08.200]  成為一種時下流行的飾物
[00:33:08.200 --> 00:33:11.200]  但這句說話對於我們來說
[00:33:11.200 --> 00:33:13.200]  去判斷事情的時候
[00:33:13.200 --> 00:33:15.200]  我們要想一想
[00:33:15.200 --> 00:33:19.200]  耶穌基督究竟會怎樣做呢?
[00:33:19.200 --> 00:33:21.200]  如果不合神的心意的時候
[00:33:21.200 --> 00:33:24.200]  他應該怎樣做呢?
[00:33:24.200 --> 00:33:28.200]  或者哪些是神所不喜歡的事情呢?
[00:33:28.200 --> 00:33:30.200]  我們知不知道呢?
[00:33:43.200 --> 00:33:55.200]  當這些事情在我們身上發生
[00:33:55.200 --> 00:33:59.200]  或者在別人身上走出來的時候
[00:33:59.200 --> 00:34:02.200]  我們應該怎樣做呢?
[00:34:02.200 --> 00:34:08.200]  耶穌說
[00:34:08.200 --> 00:34:10.200]  如果是這樣的時候
[00:34:10.200 --> 00:34:13.200]  那件事情或者這方面的軟弱
[00:34:13.200 --> 00:34:17.200]  令你犯罪、得罪神的話
[00:34:17.200 --> 00:34:22.200]  你就要決絕一點
[00:34:22.200 --> 00:34:24.200]  手令你犯罪、得罪神的話
[00:34:24.200 --> 00:34:26.200]  斬掉它
[00:34:26.200 --> 00:34:29.200]  腳令你得罪神的話
[00:34:29.200 --> 00:34:31.200]  斬掉它
[00:34:31.200 --> 00:34:35.200]  是很決絕的
[00:34:35.200 --> 00:34:36.200]  是不是?
[00:34:36.200 --> 00:34:40.200]  耶穌的比方被我們提醒
[00:34:40.200 --> 00:34:45.200]  決絕地離開或清界線
[00:34:45.200 --> 00:34:48.200]  那件事情叫我們遠離神
[00:34:48.200 --> 00:34:51.200]  我們就要決絕地或清界線
[00:34:51.200 --> 00:34:56.200]  這是我們判斷事情的模式
[00:34:56.200 --> 00:34:59.200]  What would Jesus do?
[00:34:59.200 --> 00:35:03.200]  究竟耶穌會怎樣做呢?
[00:35:03.200 --> 00:35:04.200]  第三方面
[00:35:04.200 --> 00:35:06.200]  在我們的生活裡面
[00:35:06.200 --> 00:35:11.200]  我們知道我們會遇上很多很多的挑戰
[00:35:11.200 --> 00:35:14.200]  或者是從前的我
[00:35:14.200 --> 00:35:16.200]  現在我是有不同的
[00:35:16.200 --> 00:35:18.200]  但是我們說
[00:35:18.200 --> 00:35:21.200]  有些舊的事情我們會懷念
[00:35:21.200 --> 00:35:23.200]  有些舊的事情我們會懷念
[00:35:23.200 --> 00:35:25.200]  又會懷舊
[00:35:25.200 --> 00:35:26.200]  不好的事情
[00:35:26.200 --> 00:35:28.200]  有時候都會浮現在我們腦海裡面
[00:35:28.200 --> 00:35:30.200]  這裡提到就是
[00:35:30.200 --> 00:35:32.200]  要我們學習
[00:35:32.200 --> 00:35:35.200]  怎樣去做一個蒙愛的人
[00:35:35.200 --> 00:35:37.200]  就是要全憐憫恩慈
[00:35:37.200 --> 00:35:40.200]  謙虛溫柔忍耐
[00:35:40.200 --> 00:35:41.200]  這裡特別提到
[00:35:41.200 --> 00:35:45.200]  就是要包容和饒恕
[00:35:45.200 --> 00:35:46.200]  在我們生命裡面
[00:35:46.200 --> 00:35:51.200]  我們知道愛是包括一切的
[00:35:51.200 --> 00:35:53.200]  愛是包括一切
[00:35:53.200 --> 00:35:57.200]  耶穌基督的愛盡顯在十字架上
[00:35:57.200 --> 00:36:00.200]  讓我們能夠經歷神的慈愛
[00:36:00.200 --> 00:36:02.200]  神的饒恕
[00:36:02.200 --> 00:36:07.200]  讓我們能夠有很深很深的體會
[00:36:07.200 --> 00:36:10.200]  但是今天的人又怎樣呢
[00:36:10.200 --> 00:36:12.200]  今天的人就說
[00:36:12.200 --> 00:36:15.200]  我不會饒恕你的
[00:36:15.200 --> 00:36:19.200]  我會痛恨你一輩子
[00:36:19.200 --> 00:36:21.200]  我不會饒恕你的
[00:36:21.200 --> 00:36:23.200]  因為你對我不住
[00:36:23.200 --> 00:36:25.200]  我不會饒恕你的
[00:36:25.200 --> 00:36:30.200]  因為你傷害我極深
[00:36:30.200 --> 00:36:31.200]  會不會呀
[00:36:31.200 --> 00:36:33.200]  在我們中間
[00:36:33.200 --> 00:36:35.200]  在基督徒的群體
[00:36:35.200 --> 00:36:38.200]  都有的 不少的
[00:36:38.200 --> 00:36:40.200]  但是在教會裡面
[00:36:40.200 --> 00:36:42.200]  在弟兄姊妹之間
[00:36:42.200 --> 00:36:45.200]  我們怎樣去面對
[00:36:45.200 --> 00:36:51.200]  這種種的困難呢 挑戰呢
[00:36:51.200 --> 00:36:52.200]  保羅特別提醒
[00:36:52.200 --> 00:36:54.200]  哥羅西的弟兄姊妹
[00:36:54.200 --> 00:36:58.200]  要包容 要饒恕
[00:36:58.200 --> 00:37:04.200]  因為耶穌饒恕我們
[00:37:04.200 --> 00:37:06.200]  主耶穌曾經說過
[00:37:06.200 --> 00:37:11.200]  當你心裡面和弟兄姊妹有嫌疑的時候
[00:37:11.200 --> 00:37:15.200]  你要先和好 跟著才去獻祭
[00:37:15.200 --> 00:37:18.200]  是不是這樣
[00:37:18.200 --> 00:37:21.200]  很難的
[00:37:21.200 --> 00:37:24.200]  不容易做的
[00:37:24.200 --> 00:37:28.200]  相見好 一同是逢難
[00:37:28.200 --> 00:37:32.200]  相見好 但是同一個成長班更加難
[00:37:32.200 --> 00:37:34.200]  是不是
[00:37:34.200 --> 00:37:38.200]  坐在這裡大部分都是成長班員
[00:37:38.200 --> 00:37:40.200]  不容易的
[00:37:40.200 --> 00:37:43.200]  但是耶穌 保羅提醒我們
[00:37:43.200 --> 00:37:46.200]  耶穌饒恕我們
[00:37:46.200 --> 00:37:55.200]  我們是不是要去饒恕 去包容
[00:37:55.200 --> 00:37:59.200]  彼此
[00:37:59.200 --> 00:38:03.200]  今天這個世界的人看著我們
[00:38:03.200 --> 00:38:07.200]  我們的生活模式是怎樣的
[00:38:07.200 --> 00:38:11.200]  和其他人一樣
[00:38:11.200 --> 00:38:16.200]  討厭你 我不會饒恕你
[00:38:16.200 --> 00:38:23.200]  你不會說出口 但你心裡面已經這樣想
[00:38:23.200 --> 00:38:34.200]  我們的生活是怎樣的呢
[00:38:34.200 --> 00:38:38.200]  在1956年 厄瓜多爾有五位年青宣教士
[00:38:38.200 --> 00:38:41.200]  五位宣教士都有他們的家庭
[00:38:41.200 --> 00:38:45.200]  向奧卡族人傳福音
[00:38:45.200 --> 00:38:48.200]  但他們一次報道的旅程
[00:38:48.200 --> 00:38:52.200]  就是他們生命結束的時刻
[00:38:52.200 --> 00:38:58.200]  他們要去到奧卡族人中間宣揚福音
[00:38:58.200 --> 00:39:02.200]  但是他們那次飛行的報道
[00:39:02.200 --> 00:39:07.200]  卻是被奧卡族人用他們的長矛刺死
[00:39:07.200 --> 00:39:12.200]  大家都在研究為何他們會無一倖免
[00:39:12.200 --> 00:39:17.200]  是因為他們愛奧卡族人
[00:39:17.200 --> 00:39:24.200]  所以他們沒有將他們身上的配槍拔出來還擊
[00:39:24.200 --> 00:39:27.200]  五位宣教士都離開世界
[00:39:27.200 --> 00:39:31.200]  他們的家人一定是傷痛欲絕
[00:39:31.200 --> 00:39:38.200]  但他們知道這次的旅程發生是有神的美意
[00:39:38.200 --> 00:39:47.200]  並且他們五個家庭都表達對奧卡族人的饒恕
[00:39:47.200 --> 00:39:52.200]  並且承接著他們的丈夫的遺志
[00:39:52.200 --> 00:39:55.200]  繼續在奧卡族人中傳揚福音
[00:39:55.200 --> 00:40:02.200]  這位就是被譽為20世紀最具影響力的基督徒
[00:40:02.200 --> 00:40:04.200]  伊麗莎白·艾略特
[00:40:04.200 --> 00:40:09.200]  其中一位年青宣教士的太太
[00:40:09.200 --> 00:40:16.200]  也是回到他們中間傳揚福音的一位宣教士
[00:40:16.200 --> 00:40:19.200]  饒恕他們
[00:40:19.200 --> 00:40:31.200]  略斷了你生命裡最寶貴的願意的饒恕
[00:40:31.200 --> 00:40:34.200]  因為耶穌基督饒恕我們
[00:40:34.200 --> 00:40:38.200]  去到他們族人中間
[00:40:38.200 --> 00:40:43.200]  將福音帶到他們中間
[00:40:43.200 --> 00:40:47.200]  奧卡族人差不多全部族人都信耶穌
[00:40:47.200 --> 00:40:52.200]  並且有他們自己奧卡族人的牧師
[00:40:52.200 --> 00:40:55.200]  是不簡單的
[00:40:55.200 --> 00:40:58.200]  這裡我們看到一條橋
[00:40:58.200 --> 00:41:00.200]  龜河橋
[00:41:00.200 --> 00:41:04.200]  當時日本侵略亞洲的時候
[00:41:04.200 --> 00:41:09.200]  有美軍有英軍來被俘虜
[00:41:09.200 --> 00:41:12.200]  俘虜之下當然要做粗重的功夫
[00:41:12.200 --> 00:41:14.200]  去見火車路軌
[00:41:14.200 --> 00:41:19.200]  有一次他們收工了
[00:41:19.200 --> 00:41:22.200]  要點算工具的時候
[00:41:22.200 --> 00:41:30.200]  軍隊發現少了一把鏟
[00:41:30.200 --> 00:41:33.200]  數來數去少了一把
[00:41:33.200 --> 00:41:35.200]  這麼多人應該這麼多把鏟
[00:41:35.200 --> 00:41:37.200]  數來數去
[00:41:37.200 --> 00:41:40.200]  然後那個長官說你們誰收買的
[00:41:40.200 --> 00:41:42.200]  誰收買
[00:41:42.200 --> 00:41:47.200]  如果不說出來不拿出來
[00:41:47.200 --> 00:41:51.200]  我全部都要槍斃你們
[00:41:51.200 --> 00:41:54.200]  再大聲問一次
[00:41:54.200 --> 00:41:57.200]  有一個人走出來
[00:41:57.200 --> 00:41:59.200]  走出來之後
[00:41:59.200 --> 00:42:02.200]  那個長官就拿起另一把鏟
[00:42:02.200 --> 00:42:06.200]  將他一下一下
[00:42:06.200 --> 00:42:08.200]  一下一下重力地打在他身上
[00:42:08.200 --> 00:42:11.200]  直至打到他死為止
[00:42:11.200 --> 00:42:16.200]  接著有個士兵
[00:42:16.200 --> 00:42:19.200]  他說報告長官
[00:42:19.200 --> 00:42:23.200]  我們數錯了
[00:42:23.200 --> 00:42:28.200]  原來沒有缺到任何一把鏟
[00:42:28.200 --> 00:42:30.200]  大家就想
[00:42:30.200 --> 00:42:31.200]  不是他收買的
[00:42:31.200 --> 00:42:33.200]  當然不是那個收買的
[00:42:33.200 --> 00:42:34.200]  不是那個士兵收買的
[00:42:34.200 --> 00:42:37.200]  為什麼他要承認
[00:42:37.200 --> 00:42:41.200]  為了社稷的愛
[00:42:41.200 --> 00:42:43.200]  他知道如果他不走出來
[00:42:43.200 --> 00:42:46.200]  全部人都要槍斃
[00:42:46.200 --> 00:42:52.200]  他承擔了這個重罰
[00:42:52.200 --> 00:42:55.200]  為了社稷的愛
[00:42:55.200 --> 00:42:59.200]  後來戰爭結束
[00:42:59.200 --> 00:43:01.200]  日本宣佈投降的時候
[00:43:01.200 --> 00:43:03.200]  很多人都起來
[00:43:03.200 --> 00:43:06.200]  日本軍人宣佈投降的時候
[00:43:06.200 --> 00:43:13.200]  大家都不知所措的時候
[00:43:13.200 --> 00:43:16.200]  那些美軍、英軍
[00:43:16.200 --> 00:43:19.200]  他說我們趁機來報復
[00:43:19.200 --> 00:43:22.200]  拿起鏟子、拿起這些武器
[00:43:22.200 --> 00:43:24.200]  準備報復的時候
[00:43:24.200 --> 00:43:29.200]  有人說我們不要這樣做
[00:43:29.200 --> 00:43:33.200]  不要這樣做
[00:43:33.200 --> 00:43:35.200]  我們要饒恕
[00:43:35.200 --> 00:43:40.200]  我們要學習饒恕
[00:43:40.200 --> 00:43:46.200]  原來我們的生活、我們的生命
[00:43:46.200 --> 00:43:50.200]  要學習耶穌基督的典範
[00:43:50.200 --> 00:43:52.200]  是我們應該有的生活模式
[00:43:52.200 --> 00:43:54.200]  我們新做人的時候
[00:43:54.200 --> 00:43:58.200]  我們有新的生活模式
[00:43:58.200 --> 00:44:01.200]  當我們想到我們要奉耶穌的名去做這些事情
[00:44:01.200 --> 00:44:03.200]  做那件事情的時候
[00:44:03.200 --> 00:44:06.200]  我們是不是真的可以代表到耶穌基督呢
[00:44:06.200 --> 00:44:10.200]  既然耶穌基督賦予我們這個身份的時候
[00:44:10.200 --> 00:44:20.200]  我們要活得與我們的救恩相稱的生活
[00:44:20.200 --> 00:44:26.200]  盼望大家能夠以耶穌基督為我們一切
[00:44:26.200 --> 00:44:30.200]  Jesus is all the world to me
