
[00:00:00.000 --> 00:00:01.980]  今天正在發生什麼事情呢?
[00:18:05.080 --> 00:18:08.080]  十月尾她們又看完一次舊約
[00:18:08.080 --> 00:18:12.080]  創世紀看到《馬拉紀書》
[00:18:12.080 --> 00:18:15.080]  試想想作為一個基督徒
[00:18:15.080 --> 00:18:19.080]  如果你連聖經都沒好好看過
[00:18:19.080 --> 00:18:23.080]  你是怎樣過你的信仰生活?
[00:18:23.080 --> 00:18:28.080]  你是靠什麼?
[00:18:28.080 --> 00:18:30.080]  耶穌對門徒說
[00:18:30.080 --> 00:18:32.080]  所有的權兵都賜給我
[00:18:32.080 --> 00:18:37.080]  所以你們要去使萬民作我的門徒
[00:18:37.080 --> 00:18:38.080]  首先要說清楚
[00:18:38.080 --> 00:18:40.080]  很多時候我們會以為
[00:18:40.080 --> 00:18:44.080]  耶穌的命令叫我們去傳福音
[00:18:44.080 --> 00:18:47.080]  其實意思比這裡更加廣闊
[00:18:47.080 --> 00:18:49.080]  這裡的原文的原意
[00:18:49.080 --> 00:18:53.080]  是叫我們去使萬民作門徒
[00:18:53.080 --> 00:18:55.080]  叫人來作門徒
[00:18:55.080 --> 00:18:57.080]  而不是叫我們去傳福音
[00:18:57.080 --> 00:19:00.080]  否則其實簡單或直接一點
[00:19:00.080 --> 00:19:02.080]  所以你們要去傳福音
[00:19:02.080 --> 00:19:05.080]  是不是應該清楚一點?
[00:19:05.080 --> 00:19:08.080]  而耶穌這句話的心意
[00:19:08.080 --> 00:19:14.080]  是叫我們去教導、施洗
[00:19:14.080 --> 00:19:16.080]  這三樣配合
[00:19:16.080 --> 00:19:21.080]  以致使萬民作門徒
[00:19:21.080 --> 00:19:23.080]  我們有時會跟別人說
[00:19:23.080 --> 00:19:27.080]  你捉到鹿不懂脫角嗎?
[00:19:27.080 --> 00:19:30.080]  我就會問
[00:19:30.080 --> 00:19:34.080]  捉鹿重要還是脫角重要呢?
[00:19:34.080 --> 00:19:35.080]  頂姐妹
[00:19:35.080 --> 00:19:37.080]  我看不到你在家裡
[00:19:37.080 --> 00:19:40.080]  那樣東西重要?
[00:19:40.080 --> 00:19:43.080]  當然是脫角
[00:19:43.080 --> 00:19:47.080]  做鹿用最有價值、最有意義
[00:19:47.080 --> 00:19:50.080]  捉鹿只是配合的動作
[00:19:50.080 --> 00:19:51.080]  同樣地
[00:19:51.080 --> 00:19:53.080]  使萬民作門徒是最重要
[00:19:53.080 --> 00:19:56.080]  去施洗和教導
[00:19:56.080 --> 00:19:59.080]  是當中亂配合的動作
[00:19:59.080 --> 00:20:01.080]  也是不可少的
[00:20:01.080 --> 00:20:06.080]  但是還有一個更重要的地方
[00:20:06.080 --> 00:20:08.080]  所以你們要去
[00:20:08.080 --> 00:20:11.080]  使萬民作我的門徒
[00:20:11.080 --> 00:20:17.080]  你們是誰?
[00:20:17.080 --> 00:20:21.080]  當然是山上那十一個門徒
[00:20:21.080 --> 00:20:23.080]  但正如剛才所說
[00:20:23.080 --> 00:20:27.080]  這裡有四個所有萬民
[00:20:27.080 --> 00:20:29.080]  歷世歷代所有的人
[00:20:29.080 --> 00:20:32.080]  所以這句話
[00:20:32.080 --> 00:20:36.080]  其實也是和你和我說的
[00:20:36.080 --> 00:20:39.080]  否則當年當十一個門徒去世的時候
[00:20:39.080 --> 00:20:43.080]  基督教早已完結
[00:20:43.080 --> 00:20:47.080]  基督徒今天要做些什麼呢?
[00:20:47.080 --> 00:20:48.080]  千百年來
[00:20:48.080 --> 00:20:52.080]  信徒面對著朝代的更替
[00:20:52.080 --> 00:20:55.080]  不同文化思潮的衝擊
[00:20:55.080 --> 00:20:57.080]  甚至世界大戰
[00:20:57.080 --> 00:20:59.080]  個個如是
[00:20:59.080 --> 00:21:02.080]  或者用我們日常的生活來說
[00:21:02.080 --> 00:21:04.080]  我們個個都忙
[00:21:04.080 --> 00:21:06.080]  個個都要謀生
[00:21:06.080 --> 00:21:08.080]  但如果忙和謀生
[00:21:08.080 --> 00:21:12.080]  成為我們生活的重點守衛的話
[00:21:12.080 --> 00:21:15.080]  基督教就不會像今天這樣
[00:21:15.080 --> 00:21:18.080]  世界各地都是信徒
[00:21:18.080 --> 00:21:23.080]  基督徒今天要做些什麼呢?
[00:21:23.080 --> 00:21:29.080]  就是努力使萬民逐主的門徒
[00:21:29.080 --> 00:21:33.080]  是所有人
[00:21:33.080 --> 00:21:37.080]  所以不要小看這句話
[00:21:37.080 --> 00:21:42.080]  容許我這樣問
[00:21:42.080 --> 00:21:47.080]  你向多少個人傳福音?
[00:21:47.080 --> 00:21:55.080]  你向多少個人幫他決志信耶穌禱告?
[00:21:55.080 --> 00:22:01.080]  你陪過多少個人一起走上成長路?
[00:22:01.080 --> 00:22:04.080]  踏上這個門徒的路?
[00:22:04.080 --> 00:22:06.080]  不要想在教會裡面
[00:22:06.080 --> 00:22:08.080]  你們傳道嘛
[00:22:08.080 --> 00:22:09.080]  你們做啦
[00:22:09.080 --> 00:22:11.080]  你們受薪嘛
[00:22:11.080 --> 00:22:12.080]  當然你們做啦
[00:22:12.080 --> 00:22:14.080]  我們都要打工
[00:22:14.080 --> 00:22:19.080]  所以你們要去使萬民作門徒
[00:22:19.080 --> 00:22:23.080]  你們就是你
[00:22:23.080 --> 00:22:27.080]  這句話是在跟你說
[00:22:27.080 --> 00:22:29.080]  使人作門徒的先決條件
[00:22:29.080 --> 00:22:31.080]  就是自己先作門徒
[00:22:31.080 --> 00:22:33.080]  這是很自然的事
[00:22:33.080 --> 00:22:34.080]  自己先學習
[00:22:34.080 --> 00:22:35.080]  然後去教人
[00:22:35.080 --> 00:22:36.080]  先學習
[00:22:36.080 --> 00:22:37.080]  後侍奉
[00:22:37.080 --> 00:22:40.080]  以至到能夠凡所吩咐你們的
[00:22:40.080 --> 00:22:43.080]  都教訓他們遵守
[00:22:43.080 --> 00:22:46.080]  我以前曾經在一間公司裡面工作
[00:22:46.080 --> 00:22:48.080]  公司的規矩或者規則
[00:22:48.080 --> 00:22:49.080]  告訴我們這班員工
[00:22:49.080 --> 00:22:54.080]  每年可以用不多於兩成的時間去學習
[00:22:54.080 --> 00:22:55.080]  如果你做打工仔
[00:22:55.080 --> 00:22:57.080]  你們聽到一定很開心
[00:22:57.080 --> 00:22:58.080]  上班
[00:22:58.080 --> 00:22:59.080]  回去學習
[00:22:59.080 --> 00:23:01.080]  不用工作
[00:23:01.080 --> 00:23:04.080]  公司為什麼要這樣做?
[00:23:04.080 --> 00:23:06.080]  因為很想一班員工能夠學
[00:23:06.080 --> 00:23:08.080]  以致能夠裝備自己
[00:23:08.080 --> 00:23:11.080]  以致能夠做得更加好
[00:23:11.080 --> 00:23:15.080]  幫公司發揮得更加好
[00:23:15.080 --> 00:23:19.080]  但是我們現在回教會
[00:23:19.080 --> 00:23:22.080]  要不就只做不學
[00:23:22.080 --> 00:23:25.080]  要不就只學不做
[00:23:25.080 --> 00:23:28.080]  先學習後侍奉是一個很健康的模式
[00:23:28.080 --> 00:23:30.080]  所以不要只是做侍奉
[00:23:30.080 --> 00:23:33.080]  也不要只是不斷地學
[00:23:33.080 --> 00:23:36.080]  連一個侍奉崗位都沒有
[00:23:36.080 --> 00:23:38.080]  凡我所吩咐你的
[00:23:38.080 --> 00:23:40.080]  是所有聖經的教導
[00:23:40.080 --> 00:23:41.080]  正常的學習
[00:23:41.080 --> 00:23:43.080]  持久的侍奉團隊
[00:23:43.080 --> 00:23:45.080]  多結果子
[00:23:45.080 --> 00:23:46.080]  父就德榮耀
[00:23:46.080 --> 00:23:48.080]  你們也就是我的門徒
[00:23:48.080 --> 00:23:51.080]  主耶穌在約翰福音是這樣教導我們
[00:23:51.080 --> 00:23:53.080]  並且藉著洗禮
[00:23:53.080 --> 00:23:55.080]  叫人能夠加入教會
[00:23:55.080 --> 00:23:57.080]  建立教會
[00:23:57.080 --> 00:24:01.080]  耶穌整句話不單叫我們做這樣做那樣
[00:24:01.080 --> 00:24:03.080]  再看最後那句
[00:24:03.080 --> 00:24:05.080]  更加重要的一個部分
[00:24:05.080 --> 00:24:07.080]  就是祂給我們一個應許
[00:24:07.080 --> 00:24:10.080]  祂說我天天與你們同在
[00:24:10.080 --> 00:24:12.080]  直到世界的末了
[00:24:12.080 --> 00:24:14.080]  一個祝福
[00:24:14.080 --> 00:24:15.080]  耶穌出生的時候
[00:24:15.080 --> 00:24:18.080]  祂叫做以馬來里
[00:24:18.080 --> 00:24:20.080]  神與人同在
[00:24:20.080 --> 00:24:23.080]  就在我們去侍奉使人作門徒的時候
[00:24:23.080 --> 00:24:26.080]  去應驗出來
[00:24:26.080 --> 00:24:29.080]  去教導
[00:24:29.080 --> 00:24:30.080]  施洗
[00:24:30.080 --> 00:24:32.080]  做這麼多事
[00:24:32.080 --> 00:24:35.080]  哪有這麼多力量
[00:24:35.080 --> 00:24:38.080]  有了所有權柄的主耶穌
[00:24:38.080 --> 00:24:41.080]  天天與我們同在
[00:24:41.080 --> 00:24:46.080]  這個就是力量的源頭
[00:24:46.080 --> 00:24:48.080]  今天的講題是
[00:24:48.080 --> 00:24:50.080]  今天要做的事
[00:24:50.080 --> 00:24:53.080]  我不從doing 做什麼開始
[00:24:53.080 --> 00:24:56.080]  而從being 你是誰
[00:24:56.080 --> 00:24:58.080]  開始和大家分享
[00:24:58.080 --> 00:25:02.080]  我們是什麼就會做什麼
[00:25:02.080 --> 00:25:05.080]  基督徒今天要做什麼
[00:25:05.080 --> 00:25:09.080]  這句話我重複又重複地問了好幾次
[00:25:09.080 --> 00:25:15.080]  基督徒要有指定的山那份異象
[00:25:15.080 --> 00:25:17.080]  與耶穌相遇
[00:25:17.080 --> 00:25:19.080]  經歷
[00:25:19.080 --> 00:25:20.080]  要有聖經
[00:25:20.080 --> 00:25:22.080]  神的話
[00:25:22.080 --> 00:25:24.080]  耶穌的命令
[00:25:24.080 --> 00:25:26.080]  那個權柄
[00:25:26.080 --> 00:25:29.080]  作為我們的方向
[00:25:29.080 --> 00:25:31.080]  要有在侍奉當中
[00:25:31.080 --> 00:25:36.080]  領略神與我們同在那份力量
[00:25:36.080 --> 00:25:37.080]  異象
[00:25:37.080 --> 00:25:38.080]  方向
[00:25:38.080 --> 00:25:40.080]  力量
[00:25:40.080 --> 00:25:41.080]  這個就是你
[00:25:41.080 --> 00:25:46.080]  就是門徒
[00:25:46.080 --> 00:25:50.080]  重要的其實不是我們要做什麼
[00:25:50.080 --> 00:25:52.080]  重要的是
[00:25:52.080 --> 00:25:55.080]  耶穌吩咐我們使萬民作門徒
[00:25:55.080 --> 00:25:59.080]  所以我們應該要先作門徒
[00:25:59.080 --> 00:26:03.080]  你的being 你是誰
[00:26:03.080 --> 00:26:06.080]  才是最重要
[00:26:06.080 --> 00:26:07.080]  有異象
[00:26:07.080 --> 00:26:09.080]  有方向
[00:26:09.080 --> 00:26:11.080]  有力量
[00:26:11.080 --> 00:26:14.080]  這個就是今天要做的事
[00:26:14.080 --> 00:26:20.080]  也是我想和大家分享的一個主題
[00:26:20.080 --> 00:26:23.080]  最後我想用兩個問題
[00:26:23.080 --> 00:26:27.080]  作為結束
[00:26:27.080 --> 00:26:29.080]  第一個是
[00:26:29.080 --> 00:26:32.080]  什麼是我們看不到
[00:26:32.080 --> 00:26:39.080]  而當年十一個門徒看得到的呢?
[00:26:39.080 --> 00:26:43.080]  我在這裡看不到大家
[00:26:43.080 --> 00:26:46.080]  我猜你們應該有個答案
[00:26:46.080 --> 00:26:48.080]  就是當年的十一個門徒
[00:26:48.080 --> 00:26:52.080]  看到復活顯現的耶穌基督
[00:26:52.080 --> 00:26:56.080]  什麼是我們看得到
[00:26:56.080 --> 00:27:02.080]  而當年十一個門徒看不到的呢?
[00:27:02.080 --> 00:27:05.080]  就是歷世歷代
[00:27:05.080 --> 00:27:11.080]  所建立耶穌基督的教會
[00:27:11.080 --> 00:27:13.080]  歷世歷代的門徒
[00:27:13.080 --> 00:27:18.080]  他們依靠著耶穌的吩咐
[00:27:18.080 --> 00:27:20.080]  有著異象
[00:27:20.080 --> 00:27:21.080]  方向
[00:27:21.080 --> 00:27:23.080]  力量
[00:27:23.080 --> 00:27:26.080]  無論他們身處什麼時代
[00:27:26.080 --> 00:27:27.080]  地方
[00:27:27.080 --> 00:27:28.080]  政權
[00:27:28.080 --> 00:27:29.080]  教會
[00:27:29.080 --> 00:27:33.080]  都被建立起來
[00:27:33.080 --> 00:27:36.080]  今天你和我
[00:27:36.080 --> 00:27:39.080]  都在這個行列當中
[00:27:39.080 --> 00:27:41.080]  建立門徒
[00:27:41.080 --> 00:27:43.080]  建立教會
[00:27:43.080 --> 00:27:47.080]  這是今天要做的事
[00:27:47.080 --> 00:27:53.080]  我們一同低頭禱告
[00:27:53.080 --> 00:27:55.080]  我們今天要做的事不可少
[00:27:55.080 --> 00:27:57.080]  我們先作主你的門徒
[00:27:57.080 --> 00:27:59.080]  亦都讓別人作門徒
[00:27:59.080 --> 00:28:01.080]  求主幫助我們
[00:28:01.080 --> 00:28:03.080]  在這個彎曲薄茂的世代
[00:28:03.080 --> 00:28:04.080]  能夠作神
[00:28:04.080 --> 00:28:06.080]  你無瑕疵的兒女
[00:28:06.080 --> 00:28:08.080]  將生命的道顯明出來
[00:28:08.080 --> 00:28:10.080]  使我們在世的日子
[00:28:10.080 --> 00:28:12.080]  無白跑
[00:28:12.080 --> 00:28:13.080]  無徒勞
[00:28:13.080 --> 00:28:14.080]  我們這樣禱告
[00:28:14.080 --> 00:28:16.080]  奉主耶穌基督的名字
[00:28:16.080 --> 00:28:18.080]  阿們
