
[00:00:00.000 --> 00:00:02.000]  各位領子妹 主內平安
[00:16:36.000 --> 00:16:38.000]  福同埋禍
[00:16:38.000 --> 00:16:40.000]  神畀你
[00:16:40.000 --> 00:16:42.000]  畀我每一份都有一份
[00:16:42.000 --> 00:16:44.000]  福同埋禍系唔同
[00:16:44.000 --> 00:16:46.000]  呢份幾大幾細
[00:16:46.000 --> 00:16:48.000]  其實就唔在乎你系咪
[00:16:48.000 --> 00:16:50.000]  好人定系壞人
[00:16:50.000 --> 00:16:52.000]  呢個系神嘅主權嚟
[00:16:52.000 --> 00:16:54.000]  系人控制唔到
[00:16:54.000 --> 00:16:56.000]  解釋唔到
[00:16:56.000 --> 00:16:58.000]  所以點解佢成日都話日光之下嘅
[00:16:58.000 --> 00:17:00.000]  頭碌系虛空
[00:17:00.000 --> 00:17:02.000]  就係因為當你賺得好多嘅時候
[00:17:02.000 --> 00:17:04.000]  神又將你嗰份攞咗畀另一個享受
[00:17:04.000 --> 00:17:06.000]  咁咪覺得虛空囉
[00:17:06.000 --> 00:17:08.000]  係咪
[00:17:08.000 --> 00:17:10.000]  呢個系一路傳道書所強調
[00:17:10.000 --> 00:17:12.000]  神就系有
[00:17:12.000 --> 00:17:14.000]  呢個主權喺度邊
[00:17:14.000 --> 00:17:16.000]  所以嗰啲表面嘅福可以唔系福嚟嘅
[00:17:16.000 --> 00:17:18.000]  嗰啲表面嘅禍
[00:17:18.000 --> 00:17:20.000]  喺神嘅控制底下都可以變成
[00:17:20.000 --> 00:17:22.000]  唔系禍
[00:17:22.000 --> 00:17:24.000]  嗱就系因為咁
[00:17:26.000 --> 00:17:28.000]  兩個
[00:17:28.000 --> 00:17:30.000]  神嘅主權加埋我哋期望
[00:17:30.000 --> 00:17:32.000]  嘅賞善憤怒出現
[00:17:32.000 --> 00:17:34.000]  然後我哋就對
[00:17:34.000 --> 00:17:36.000]  呢個報應
[00:17:36.000 --> 00:17:38.000]  顛倒嘅世界有啲不滿
[00:17:38.000 --> 00:17:42.000]  傳道者呢五個觀察
[00:17:42.000 --> 00:17:44.000]  就可以分為呢五大類
[00:17:44.000 --> 00:17:46.000]  如果你呢再
[00:17:46.000 --> 00:17:48.000]  咁分呢就
[00:17:48.000 --> 00:17:50.000]  更加明顯啲啦
[00:17:50.000 --> 00:17:52.000]  右手邊呢觀察一同觀察四
[00:17:52.000 --> 00:17:54.000]  就系屬於
[00:17:54.000 --> 00:17:56.000]  左手邊嘅
[00:17:56.000 --> 00:17:58.000]  二三五呢
[00:17:58.000 --> 00:18:00.000]  就系屬於神主權嗰邊嘅
[00:18:00.000 --> 00:18:02.000]  觀察嚟嘅ok
[00:18:02.000 --> 00:18:04.000]  就因為佢呢將佢哋擺埋一齊呢所以我哋睇落去
[00:18:04.000 --> 00:18:06.000]  會好亂呀
[00:18:06.000 --> 00:18:08.000]  咁但係我哋ok我哋
[00:18:08.000 --> 00:18:10.000]  差唔多完啦呢個環節
[00:18:10.000 --> 00:18:12.000]  我哋啱啱問嗰個問題嘅
[00:18:12.000 --> 00:18:14.000]  就系如果道德
[00:18:14.000 --> 00:18:16.000]  如果我哋行善唔系因為福禍
[00:18:16.000 --> 00:18:18.000]  嘅原因我哋嘅動力系啲咩呢
[00:18:18.000 --> 00:18:20.000]  ok而家呢
[00:18:20.000 --> 00:18:22.000]  傳道者就去向我哋去解釋
[00:18:22.000 --> 00:18:24.000]  我哋先睇下啱啱
[00:18:24.000 --> 00:18:26.000]  右手邊嗰兩個觀察
[00:18:26.000 --> 00:18:30.000]  第十九節佢話
[00:18:30.000 --> 00:18:32.000]  智慧使有智慧嘅人
[00:18:32.000 --> 00:18:34.000]  比城中十個官長更有
[00:18:34.000 --> 00:18:36.000]  能力
[00:18:36.000 --> 00:18:38.000]  第十九節嘅智慧人呢系
[00:18:38.000 --> 00:18:40.000]  指嗰啲識得分辨
[00:18:40.000 --> 00:18:42.000]  上帝眼中善同惡嘅人
[00:18:42.000 --> 00:18:44.000]  即系佢知呀知到神嘅
[00:18:44.000 --> 00:18:46.000]  標準喺邊度並且能夠
[00:18:46.000 --> 00:18:48.000]  可以行出嚟嘅即系我哋一路
[00:18:48.000 --> 00:18:50.000]  所講呢嗰啲行義嘅義人就系
[00:18:50.000 --> 00:18:52.000]  呢度喇
[00:18:52.000 --> 00:18:54.000]  傳道者話系
[00:18:54.000 --> 00:18:56.000]  義人呢佢行義未必可以多啲福嘅
[00:18:56.000 --> 00:18:58.000]  但系行義呢
[00:18:58.000 --> 00:19:00.000]  都系好啲嘅點解呢因為行義嘅
[00:19:00.000 --> 00:19:02.000]  人系有能力嘅人呢度講
[00:19:02.000 --> 00:19:04.000]  佢比十個官長都更有能力
[00:19:04.000 --> 00:19:06.000]  而個能力系乜嘢
[00:19:06.000 --> 00:19:08.000]  二十六節佢就繼續
[00:19:08.000 --> 00:19:10.000]  解釋佢話我得知有等
[00:19:10.000 --> 00:19:12.000]  婦人比死還苦佢嘅心
[00:19:12.000 --> 00:19:14.000]  系網羅
[00:19:14.000 --> 00:19:16.000]  手系鎖鏈
[00:19:16.000 --> 00:19:18.000]  犯夢神喜悅嘅人必能
[00:19:18.000 --> 00:19:20.000]  躲避他
[00:19:20.000 --> 00:19:22.000]  有罪嘅人卻被他纏住了
[00:19:22.000 --> 00:19:26.000]  呢個婦人系邊個呢
[00:19:26.000 --> 00:19:30.000]  如果大家熟
[00:19:30.000 --> 00:19:32.000]  智慧書或者熟真言
[00:19:32.000 --> 00:19:34.000]  啟示度都系咁講㗎喇
[00:19:34.000 --> 00:19:36.000]  呢個婦人就系代表罪
[00:19:36.000 --> 00:19:38.000]  嗰個淫婦
[00:19:38.000 --> 00:19:40.000]  原來我哋行義嘅人
[00:19:40.000 --> 00:19:44.000]  系比較有能力嘅
[00:19:44.000 --> 00:19:46.000]  都系著數啲嘅
[00:19:46.000 --> 00:19:48.000]  但我哋起碼有能力嘅
[00:19:48.000 --> 00:19:50.000]  個能力系乜嘢呢
[00:19:50.000 --> 00:19:52.000]  就系可以我哋唔畀罪
[00:19:52.000 --> 00:19:54.000]  綁住
[00:19:54.000 --> 00:19:56.000]  我以前埋養班
[00:19:56.000 --> 00:19:58.000]  年輕人嘅時候
[00:19:58.000 --> 00:20:00.000]  呢啲中學生大學生
[00:20:00.000 --> 00:20:02.000]  我都同佢哋講
[00:20:02.000 --> 00:20:04.000]  我話你哋系咪覺得自己講粗口
[00:20:04.000 --> 00:20:06.000]  好型嘅
[00:20:06.000 --> 00:20:08.000]  即系細細個
[00:20:08.000 --> 00:20:10.000]  唔敢講講細細聲
[00:20:10.000 --> 00:20:12.000]  大個自由啦講粗口
[00:20:12.000 --> 00:20:14.000]  覺得自己好威好有型
[00:20:14.000 --> 00:20:16.000]  咁我有一日就挑戰佢哋
[00:20:16.000 --> 00:20:18.000]  我話ok
[00:20:18.000 --> 00:20:20.000]  你覺得自己咁有型
[00:20:20.000 --> 00:20:22.000]  如果你三日裏面
[00:20:22.000 --> 00:20:24.000]  一句粗口都唔講
[00:20:24.000 --> 00:20:26.000]  我話請你飲嘢
[00:20:26.000 --> 00:20:28.000]  咁你個個都話
[00:20:28.000 --> 00:20:30.000]  好啊有幾難啊
[00:20:30.000 --> 00:20:32.000]  咁然後就試啦
[00:20:32.000 --> 00:20:34.000]  一個禮拜返嚟之後問佢哋點呀
[00:20:34.000 --> 00:20:36.000]  有冇人成功呀
[00:20:36.000 --> 00:20:38.000]  跟住就一句粗口
[00:20:38.000 --> 00:20:40.000]  唉 唔得啦
[00:20:40.000 --> 00:20:42.000]  講慣咗
[00:20:42.000 --> 00:20:44.000]  收唔返
[00:20:44.000 --> 00:20:48.000]  呢度講嘅
[00:20:48.000 --> 00:20:50.000]  唔畀罪捆綁
[00:20:50.000 --> 00:20:52.000]  我都有能力呀 唔畀罪捆綁
[00:20:52.000 --> 00:20:54.000]  系講緊乜嘢嘅自由
[00:20:54.000 --> 00:20:56.000]  系講緊
[00:20:56.000 --> 00:20:58.000]  唔犯罪嘅自由
[00:20:58.000 --> 00:21:00.000]  你可以揀唔犯
[00:21:00.000 --> 00:21:02.000]  啱啱講個例子
[00:21:02.000 --> 00:21:04.000]  講開粗口嗰啲可能冇得揀
[00:21:04.000 --> 00:21:06.000]  唔識表達
[00:21:06.000 --> 00:21:08.000]  唔講嘅話
[00:21:08.000 --> 00:21:10.000]  同樣嘅 譬如我哋用新約去講
[00:21:10.000 --> 00:21:12.000]  耶穌叫我哋唔好以惡報惡
[00:21:12.000 --> 00:21:14.000]  我哋畀人打右邊面
[00:21:14.000 --> 00:21:16.000]  畀人打另一邊 大家都記得
[00:21:16.000 --> 00:21:18.000]  叫你行一里路
[00:21:18.000 --> 00:21:20.000]  你同佢行夠兩里
[00:21:20.000 --> 00:21:22.000]  講緊啲咩呢
[00:21:22.000 --> 00:21:24.000]  講緊點解我哋唔可以以惡報惡
[00:21:24.000 --> 00:21:26.000]  其實耶穌係對我哋好
[00:21:26.000 --> 00:21:28.000]  佢話 弟兄姊妹
[00:21:28.000 --> 00:21:30.000]  唔好畀仇恨
[00:21:30.000 --> 00:21:32.000]  合制咗你
[00:21:32.000 --> 00:21:36.000]  你可唔可以用惡意外嘅形式
[00:21:38.000 --> 00:21:40.000]  對待返啲惡人
[00:21:40.000 --> 00:21:44.000]  唔係要我哋
[00:21:44.000 --> 00:21:46.000]  做懦夫
[00:21:46.000 --> 00:21:48.000]  唔敢還手 而係耶穌問
[00:21:48.000 --> 00:21:50.000]  或者耶穌希望我哋唔好畀
[00:21:50.000 --> 00:21:52.000]  仇恨合制我哋
[00:21:52.000 --> 00:21:54.000]  用另一個方法對人好唔好
[00:21:54.000 --> 00:21:58.000]  呢個就喺呢度所講嘅
[00:21:58.000 --> 00:22:00.000]  嗰個能力嗰個自由
[00:22:00.000 --> 00:22:04.000]  所以呢我哋有時候
[00:22:04.000 --> 00:22:06.000]  冇辦法喺呢個
[00:22:06.000 --> 00:22:08.000]  報應顛倒嘅世界
[00:22:08.000 --> 00:22:10.000]  惡人得福嘅世界
[00:22:10.000 --> 00:22:12.000]  去擴大 點解
[00:22:12.000 --> 00:22:14.000]  就因為我哋會同佢比較
[00:22:14.000 --> 00:22:18.000]  我哋仲會覺得自己
[00:22:18.000 --> 00:22:20.000]  被比下去
[00:22:20.000 --> 00:22:22.000]  我哋之前提過
[00:22:22.000 --> 00:22:24.000]  我哋放唔開
[00:22:24.000 --> 00:22:26.000]  係因為太過嘅得失
[00:22:26.000 --> 00:22:28.000]  我哋自己本身都想要多啲福
[00:22:28.000 --> 00:22:30.000]  於是就被引誘去行多啲惡
[00:22:30.000 --> 00:22:32.000]  或者行多啲惡
[00:22:32.000 --> 00:22:34.000]  而太過嘅得失之後
[00:22:34.000 --> 00:22:36.000]  就係會同人比較
[00:22:36.000 --> 00:22:40.000]  嘩 學校做group project
[00:22:40.000 --> 00:22:42.000]  嘩 嗰個同學冇做嘢嘅
[00:22:42.000 --> 00:22:44.000]  佢都可以攞A
[00:22:44.000 --> 00:22:46.000]  冇辦法 佢啲組員太勢利
[00:22:46.000 --> 00:22:48.000]  我做到辛辛苦苦得落B
[00:22:48.000 --> 00:22:50.000]  有冇搞錯
[00:22:50.000 --> 00:22:52.000]  明明我做嘢叻過佢嘅 點解升職升佢呢
[00:22:52.000 --> 00:22:54.000]  佢淨係識得同老細溝
[00:22:54.000 --> 00:22:56.000]  去玩 去飲
[00:22:56.000 --> 00:22:58.000]  飲飲食食啫嘛
[00:22:58.000 --> 00:23:00.000]  升咗佢唔升我喎
[00:23:00.000 --> 00:23:02.000]  大大啲姐妹
[00:23:02.000 --> 00:23:04.000]  傳道者話
[00:23:04.000 --> 00:23:06.000]  行善未必可以
[00:23:06.000 --> 00:23:08.000]  令我哋多啲福
[00:23:08.000 --> 00:23:10.000]  但係如果你真係要比較
[00:23:10.000 --> 00:23:16.000]  我哋行義嘅人
[00:23:16.000 --> 00:23:18.000]  起碼你可以咁諗
[00:23:18.000 --> 00:23:20.000]  福唔過你比
[00:23:20.000 --> 00:23:22.000]  但係起碼比起你
[00:23:22.000 --> 00:23:24.000]  我係一個有能力嘅人
[00:23:24.000 --> 00:23:26.000]  而個能力
[00:23:26.000 --> 00:23:28.000]  係講緊我哋可以唔受到罪
[00:23:28.000 --> 00:23:30.000]  嗰個合制
[00:23:30.000 --> 00:23:32.000]  呢個係唔容易做到嘅
[00:23:32.000 --> 00:23:34.000]  唔係有福嘅人都可以
[00:23:34.000 --> 00:23:36.000]  做到 沒得自由
[00:23:36.000 --> 00:23:38.000]  有能力
[00:23:38.000 --> 00:23:42.000]  去到目前為止 面對住義人
[00:23:42.000 --> 00:23:44.000]  喺佢嘅義中滅亡
[00:23:44.000 --> 00:23:46.000]  惡人喺佢嘅惡中賭響長壽
[00:23:46.000 --> 00:23:48.000]  呢個報應顛倒嘅情況
[00:23:48.000 --> 00:23:50.000]  傳道者
[00:23:50.000 --> 00:23:52.000]  教導我哋 福禍並唔係
[00:23:52.000 --> 00:23:54.000]  我哋行事嘅準則
[00:23:54.000 --> 00:23:56.000]  我哋行善嘅時候
[00:23:56.000 --> 00:23:58.000]  要看輕得失 睇開啲
[00:23:58.000 --> 00:24:00.000]  另外如果我哋真係要同嗰啲惡人
[00:24:00.000 --> 00:24:02.000]  去比較呢 就唔好比福禍喇
[00:24:02.000 --> 00:24:04.000]  義人呢 應該要比嘅就係
[00:24:04.000 --> 00:24:06.000]  義人係有能力嘅人嚟嘅
[00:24:06.000 --> 00:24:08.000]  而家我哋一齊去睇下
[00:24:08.000 --> 00:24:12.000]  有啲乜嘢
[00:24:12.000 --> 00:24:14.000]  最後一個方法 可以令到我哋
[00:24:14.000 --> 00:24:16.000]  再係變得豁達啲嘅
[00:24:16.000 --> 00:24:24.000]  我哋去到最後三個觀察
[00:24:24.000 --> 00:24:26.000]  大家記得 啱啱有分
[00:24:26.000 --> 00:24:28.000]  右邊同埋左邊
[00:24:28.000 --> 00:24:30.000]  呢三個觀察呢 係同神嘅主權有關嘅
[00:24:30.000 --> 00:24:32.000]  而我呢 對於呢三個觀察呢
[00:24:32.000 --> 00:24:34.000]  我唔會逐字去解
[00:24:34.000 --> 00:24:36.000]  一來時間有限 二來呢
[00:24:36.000 --> 00:24:38.000]  就係當我哋睇傳道書呢啲智慧文學嘅時候
[00:24:38.000 --> 00:24:40.000]  大概要去明白個大圖畫
[00:24:40.000 --> 00:24:42.000]  明白作者個概念呢
[00:24:42.000 --> 00:24:44.000]  係夠緊要嘅
[00:24:44.000 --> 00:24:46.000]  所以如果你想睇經文嘅話
[00:24:46.000 --> 00:24:48.000]  你哋而家可以打開手機
[00:24:48.000 --> 00:24:50.000]  或者自己嘅聖經去睇
[00:24:50.000 --> 00:24:52.000]  嗰三個經文實際嘅內容
[00:24:52.000 --> 00:24:54.000]  而呢三個觀察
[00:24:54.000 --> 00:24:56.000]  傳道者就係想講
[00:24:56.000 --> 00:24:58.000]  一兩件事嘅啫
[00:24:58.000 --> 00:25:00.000]  第一 喺第二個觀察
[00:25:00.000 --> 00:25:02.000]  20節到22節
[00:25:02.000 --> 00:25:04.000]  佢話 佢話呢個世界
[00:25:04.000 --> 00:25:06.000]  係冇二人嘅
[00:25:06.000 --> 00:25:08.000]  第二
[00:25:08.000 --> 00:25:10.000]  點解會發生
[00:25:10.000 --> 00:25:12.000]  呢種報應
[00:25:12.000 --> 00:25:14.000]  顛倒惡人響復
[00:25:14.000 --> 00:25:16.000]  嘅情況呀 佢話佢搵唔到答案
[00:25:16.000 --> 00:25:18.000]  唔知點解
[00:25:18.000 --> 00:25:20.000]  第三
[00:25:20.000 --> 00:25:22.000]  佢喺最後一個觀察入面
[00:25:22.000 --> 00:25:24.000]  重覆返上面嘅嘢
[00:25:24.000 --> 00:25:26.000]  佢搵到乜嘢呢
[00:25:26.000 --> 00:25:28.000]  佢搵到嘅就係 呢個世界係冇二人嘅
[00:25:28.000 --> 00:25:30.000]  佢又搵唔到啲乜嘢呢
[00:25:30.000 --> 00:25:32.000]  就係佢搵唔到智慧
[00:25:32.000 --> 00:25:34.000]  搵唔到個答案
[00:25:34.000 --> 00:25:36.000]  簡單講下
[00:25:36.000 --> 00:25:38.000]  20到22節
[00:25:38.000 --> 00:25:40.000]  佢話 經文話 其實世界上面
[00:25:40.000 --> 00:25:42.000]  冇行善而唔犯罪嘅二人
[00:25:42.000 --> 00:25:44.000]  佢話 人哋所講嘅話
[00:25:44.000 --> 00:25:46.000]  你唔好放喺心上面
[00:25:46.000 --> 00:25:48.000]  免得聽見你嘅僕人詛咒你
[00:25:48.000 --> 00:25:50.000]  你嘅心裡知道
[00:25:50.000 --> 00:25:52.000]  世界冇二人嘅 點樣證明
[00:25:52.000 --> 00:25:54.000]  當你聽到人哋咒你嘅時候呢
[00:25:54.000 --> 00:25:56.000]  呢啲咒你嘅說話
[00:25:56.000 --> 00:25:58.000]  成日提返你嘅
[00:25:58.000 --> 00:26:00.000]  其實你自己咪咁咒人
[00:26:00.000 --> 00:26:02.000]  所以呢個世界冇二人嘅
[00:26:02.000 --> 00:26:04.000]  因為大家都應該講嗰啲咒咗人嘅說話
[00:26:04.000 --> 00:26:08.000]  搵唔到答案係佢都係咁講
[00:26:08.000 --> 00:26:10.000]  佢話佢想要智慧
[00:26:10.000 --> 00:26:12.000]  但係智慧離佢遠
[00:26:12.000 --> 00:26:14.000]  一路想去解釋點解呢個世界會有啲咁嘅
[00:26:14.000 --> 00:26:16.000]  報應顛倒嘅現象搵唔到
[00:26:16.000 --> 00:26:18.000]  冇答案 搵唔到個智慧
[00:26:18.000 --> 00:26:20.000]  最尾嗰個段落
[00:26:20.000 --> 00:26:22.000]  佢話佢搵
[00:26:22.000 --> 00:26:24.000]  佢搵到啲嘢但係又話搵唔到
[00:26:24.000 --> 00:26:26.000]  係咪 佢話
[00:26:26.000 --> 00:26:28.000]  喺男人度搵到啲嘢但係搵唔到女人呢啲
[00:26:28.000 --> 00:26:30.000]  喺女人度搵唔到
[00:26:30.000 --> 00:26:32.000]  都係講搵到啲嘢又搵唔到啲嘢
[00:26:32.000 --> 00:26:34.000]  於是佢去最後講 佢話我搵唔到
[00:26:34.000 --> 00:26:36.000]  正直人
[00:26:36.000 --> 00:26:38.000]  神做人係正直嘅 但係可惜人
[00:26:38.000 --> 00:26:40.000]  好多鬼計 佢搵唔到啲乜嘢
[00:26:40.000 --> 00:26:42.000]  佢搵到啲乜嘢呢 佢搵到就係
[00:26:42.000 --> 00:26:44.000]  原來個世界係冇二人嘅
[00:26:44.000 --> 00:26:48.000]  佢搵唔到啲乜嘢呢 就搵唔到個女
[00:26:48.000 --> 00:26:50.000]  喺個智慧度搵唔到
[00:26:50.000 --> 00:26:52.000]  搵唔到個智慧
[00:26:52.000 --> 00:26:54.000]  點解
[00:26:54.000 --> 00:26:56.000]  傳道者
[00:26:56.000 --> 00:26:58.000]  要提世上冇二人
[00:26:58.000 --> 00:27:00.000]  同埋佢搵唔到個
[00:27:00.000 --> 00:27:02.000]  答案呢
[00:27:02.000 --> 00:27:04.000]  係因為佢要處理一個
[00:27:04.000 --> 00:27:06.000]  內在嘅問題
[00:27:06.000 --> 00:27:08.000]  呢個問題係
[00:27:08.000 --> 00:27:12.000]  我哋
[00:27:12.000 --> 00:27:14.000]  原來因為想要
[00:27:14.000 --> 00:27:16.000]  更多福 或者
[00:27:16.000 --> 00:27:18.000]  同啲惡人去比較 邊個
[00:27:18.000 --> 00:27:20.000]  多啲福 而冇辦法
[00:27:20.000 --> 00:27:22.000]  豁達 最後一個
[00:27:22.000 --> 00:27:24.000]  我哋豁達唔到嘅原因
[00:27:24.000 --> 00:27:26.000]  係因為我哋會用福禍嚟評價
[00:27:26.000 --> 00:27:28.000]  自己
[00:27:28.000 --> 00:27:30.000]  我哋會用福禍
[00:27:30.000 --> 00:27:32.000]  去睇 我哋會用
[00:27:32.000 --> 00:27:34.000]  自己嗰份 福禍
[00:27:34.000 --> 00:27:38.000]  去嚟睇自己究竟有冇價值
[00:27:42.000 --> 00:27:44.000]  等於如果你對
[00:27:44.000 --> 00:27:46.000]  報應顛倒
[00:27:46.000 --> 00:27:48.000]  嘅世界呢
[00:27:48.000 --> 00:27:50.000]  係憤憤不平嘅話呢
[00:27:50.000 --> 00:27:52.000]  其實你都係用緊
[00:27:52.000 --> 00:27:54.000]  福禍嚟衡量緊自己
[00:27:54.000 --> 00:27:56.000]  點解呢
[00:27:56.000 --> 00:27:58.000]  點解你會不滿呢
[00:27:58.000 --> 00:28:00.000]  係因為你覺得你應該
[00:28:00.000 --> 00:28:02.000]  多過隔離嗰個嘛
[00:28:02.000 --> 00:28:04.000]  你應該有多啲嘛
[00:28:04.000 --> 00:28:06.000]  隔離嗰個可能冇你咁有能力
[00:28:06.000 --> 00:28:08.000]  可能冇你做得咁好
[00:28:08.000 --> 00:28:10.000]  但係佢嗰份多過你
[00:28:12.000 --> 00:28:14.000]  客觀上係你可能係叻過嗰個人
[00:28:14.000 --> 00:28:16.000]  或者你做得好過佢
[00:28:16.000 --> 00:28:18.000]  佢係惡人
[00:28:18.000 --> 00:28:20.000]  但實際上
[00:28:20.000 --> 00:28:22.000]  你睇返自己嗰份福禍
[00:28:22.000 --> 00:28:24.000]  冇理由少過佢㗎嘛
[00:28:24.000 --> 00:28:26.000]  係咪
[00:28:26.000 --> 00:28:28.000]  佢冇理由有咁多㗎嘛
[00:28:28.000 --> 00:28:30.000]  反映唔到個真實呀
[00:28:30.000 --> 00:28:34.000]  所以當你真係憤憤不平嘅話
[00:28:34.000 --> 00:28:36.000]  其實可能你都用緊
[00:28:36.000 --> 00:28:38.000]  福禍嚟定義緊自己
[00:28:38.000 --> 00:28:40.000]  我冇去咁多福
[00:28:40.000 --> 00:28:42.000]  唔通個世界真係講緊我差過佢咩咁樣
[00:28:42.000 --> 00:28:46.000]  呢個就係用福禍去定義自己有冇價值
[00:28:46.000 --> 00:28:48.000]  另一邊廂
[00:28:48.000 --> 00:28:50.000]  如果你睇
[00:28:50.000 --> 00:28:52.000]  睇呢個七章十五節
[00:28:52.000 --> 00:28:54.000]  惡人報應
[00:28:54.000 --> 00:28:56.000]  你嘩
[00:28:56.000 --> 00:28:58.000]  直情係另一個極端
[00:28:58.000 --> 00:29:00.000]  係咁㗎啦
[00:29:00.000 --> 00:29:02.000]  個世界係咁㗎啦
[00:29:02.000 --> 00:29:04.000]  躺平啦開始 改變唔到㗎啦
[00:29:04.000 --> 00:29:06.000]  等死咗之後先算啦
[00:29:06.000 --> 00:29:08.000]  永生㗎嘛
[00:29:08.000 --> 00:29:10.000]  同樣呀
[00:29:10.000 --> 00:29:12.000]  你都係用緊福禍嚟定義自己
[00:29:12.000 --> 00:29:14.000]  因為你過去你所經歷嘅禍
[00:29:14.000 --> 00:29:18.000]  話緊比你
[00:29:18.000 --> 00:29:20.000]  知道你
[00:29:20.000 --> 00:29:22.000]  就係差啦
[00:29:22.000 --> 00:29:24.000]  你做乜都改變唔到個世界
[00:29:24.000 --> 00:29:28.000]  所以大家知唔知其實我哋有時候
[00:29:28.000 --> 00:29:30.000]  有意無意
[00:29:30.000 --> 00:29:32.000]  都會用福禍
[00:29:32.000 --> 00:29:34.000]  嚟評價自己嘅價值
[00:29:34.000 --> 00:29:36.000]  或者評價對方
[00:29:36.000 --> 00:29:38.000]  過住有福嘅人生
[00:29:38.000 --> 00:29:40.000]  賺得多啲
[00:29:40.000 --> 00:29:42.000]  好似係講緊你叻啲
[00:29:42.000 --> 00:29:44.000]  你優越啲
[00:29:44.000 --> 00:29:46.000]  做啱咗個決定 補足到個正確嘅時機
[00:29:46.000 --> 00:29:48.000]  係咪
[00:29:48.000 --> 00:29:50.000]  呢個咪就係我有福嘅原因
[00:29:50.000 --> 00:29:52.000]  我好啲
[00:29:52.000 --> 00:29:54.000]  相反如果你人生好多禍
[00:29:54.000 --> 00:29:56.000]  頭塌鳳雀黑
[00:29:56.000 --> 00:29:58.000]  遇親弟挫敗嘅話你身邊人都會問你
[00:29:58.000 --> 00:30:00.000]  頂多人關心到你都話
[00:30:00.000 --> 00:30:02.000]  其實你係咪有啲嘢需要改善下呢
[00:30:02.000 --> 00:30:04.000]  係咪
[00:30:04.000 --> 00:30:06.000]  或者最難受嘅係
[00:30:06.000 --> 00:30:08.000]  畀人話其實你條命真係生得唔係幾好
[00:30:08.000 --> 00:30:12.000]  就係用緊
[00:30:12.000 --> 00:30:14.000]  禍
[00:30:14.000 --> 00:30:16.000]  嚟講緊
[00:30:16.000 --> 00:30:18.000]  你嘅價值
[00:30:18.000 --> 00:30:20.000]  但頂姐妹
[00:30:20.000 --> 00:30:24.000]  傳道者話
[00:30:24.000 --> 00:30:26.000]  第一
[00:30:26.000 --> 00:30:28.000]  呢個世界係冇二人
[00:30:28.000 --> 00:30:30.000]  咩意思呢
[00:30:30.000 --> 00:30:32.000]  佢話如果真係講
[00:30:32.000 --> 00:30:34.000]  想善罰惡
[00:30:34.000 --> 00:30:36.000]  呢個世界應該冇人
[00:30:36.000 --> 00:30:38.000]  冇人應該要有福
[00:30:38.000 --> 00:30:40.000]  因為冇過係好人
[00:30:40.000 --> 00:30:42.000]  所以換言之佢想表達嘅係
[00:30:42.000 --> 00:30:44.000]  你有嗰份福
[00:30:44.000 --> 00:30:46.000]  唔係等
[00:30:46.000 --> 00:30:48.000]  唔係因為你係好人
[00:30:48.000 --> 00:30:52.000]  如果真係嘅話就應該
[00:30:52.000 --> 00:30:54.000]  全世界都冇福
[00:30:54.000 --> 00:30:56.000]  第二
[00:30:56.000 --> 00:30:58.000]  佢話搵唔到個原因
[00:30:58.000 --> 00:31:00.000]  感謝主佢搵唔到個原因
[00:31:00.000 --> 00:31:02.000]  佢搵唔到就大鑊
[00:31:02.000 --> 00:31:04.000]  搵到咪即係有得解釋囉
[00:31:04.000 --> 00:31:06.000]  佢話就係冇得解釋
[00:31:06.000 --> 00:31:08.000]  佢解釋唔到
[00:31:08.000 --> 00:31:10.000]  就係冇原因嘅咁樣發生
[00:31:10.000 --> 00:31:12.000]  佢搵唔到個原因 起碼佢搵唔到啦
[00:31:12.000 --> 00:31:14.000]  世上
[00:31:14.000 --> 00:31:16.000]  無二人
[00:31:16.000 --> 00:31:18.000]  加上佢對
[00:31:18.000 --> 00:31:20.000]  報應顛倒嘅世界
[00:31:20.000 --> 00:31:22.000]  搵唔到原因
[00:31:22.000 --> 00:31:24.000]  兩者
[00:31:24.000 --> 00:31:26.000]  都係
[00:31:26.000 --> 00:31:28.000]  講緊一件事
[00:31:30.000 --> 00:31:32.000]  其實
[00:31:32.000 --> 00:31:34.000]  我地嘅價值
[00:31:34.000 --> 00:31:36.000]  係同福禍無關嘅
[00:31:36.000 --> 00:31:40.000]  我地嘅價值
[00:31:40.000 --> 00:31:42.000]  應該唔係同福禍
[00:31:42.000 --> 00:31:44.000]  掛鉤
[00:31:44.000 --> 00:31:46.000]  好複雜囉
[00:31:46.000 --> 00:31:48.000]  我地嘅價值唔應該同福禍掛鉤
[00:31:48.000 --> 00:31:56.000]  所以弟兄姊妹
[00:31:56.000 --> 00:31:58.000]  如果你係
[00:31:58.000 --> 00:32:00.000]  好多禍嘅人
[00:32:00.000 --> 00:32:02.000]  遇到好多禍嘅人
[00:32:02.000 --> 00:32:04.000]  今日傳道者
[00:32:04.000 --> 00:32:06.000]  鼓勵你
[00:32:06.000 --> 00:32:08.000]  你可以挺起胸膛做人
[00:32:08.000 --> 00:32:12.000]  你遇到個禍你遇到個失敗
[00:32:12.000 --> 00:32:14.000]  唔係因為你個人差
[00:32:14.000 --> 00:32:18.000]  佢話佢唔知點解
[00:32:18.000 --> 00:32:20.000]  所以唔係你個人差
