
[00:00:00.000 --> 00:00:03.000]  我們一同在神的面前禱告
[00:20:44.000 --> 00:20:46.000]  這個零星期天就在這裡
[00:20:46.000 --> 00:20:49.000]  星期天平時就不在這裡
[00:20:49.000 --> 00:20:50.000]  是不是
[00:20:50.000 --> 00:20:52.000]  零只是星期天就在這裡
[00:20:52.000 --> 00:20:54.000]  平時就沒有零
[00:20:54.000 --> 00:20:56.000]  平時就沒有零的活人
[00:20:56.000 --> 00:20:58.000]  星期天才有零的活人
[00:20:58.000 --> 00:20:59.000]  其實回到禮拜堂裡面
[00:20:59.000 --> 00:21:01.000]  唱詩很多時候
[00:21:01.000 --> 00:21:02.000]  零不在裡面
[00:21:02.000 --> 00:21:06.000]  你都不能夠用零歌唱
[00:21:06.000 --> 00:21:07.000]  你試一下我們唱那首
[00:21:07.000 --> 00:21:09.000]  Glory Glory Hallelujah
[00:21:09.000 --> 00:21:10.000]  用中文唱
[00:21:10.000 --> 00:21:11.000]  有兩個版本
[00:21:11.000 --> 00:21:12.000]  一個版本是青年性歌
[00:21:12.000 --> 00:21:14.000]  另一個版本是粵語歌曲
[00:21:14.000 --> 00:21:16.000]  粵語版本
[00:21:16.000 --> 00:21:18.000]  你無論唱哪個版本
[00:21:18.000 --> 00:21:19.000]  零不在裡面的時候
[00:21:19.000 --> 00:21:22.000]  你會坐在那裡枉然
[00:21:22.000 --> 00:21:24.000]  神不知道
[00:21:24.000 --> 00:21:25.000]  神監察的
[00:21:25.000 --> 00:21:27.000]  不是看你的外貌
[00:21:27.000 --> 00:21:30.000]  當然外貌也要像樣子
[00:21:30.000 --> 00:21:32.000]  否則你會坐在那裡
[00:21:32.000 --> 00:21:33.000]  對不起
[00:21:33.000 --> 00:21:36.000]  說錯話了
[00:21:36.000 --> 00:21:37.000]  更加重要的一件事
[00:21:37.000 --> 00:21:39.000]  用心靈的情緒去敬拜的時候
[00:21:39.000 --> 00:21:40.000]  好
[00:21:40.000 --> 00:21:42.000]  他怎麼說
[00:21:42.000 --> 00:21:45.000]  一二三
[00:21:45.000 --> 00:21:47.000]  不要效法這個世界
[00:21:47.000 --> 00:21:50.000]  只要心意更新而變化
[00:21:50.000 --> 00:21:53.000]  叫你們測驗何為神的善良
[00:21:53.000 --> 00:21:56.000]  順傳可喜悅的旨意
[00:21:56.000 --> 00:21:57.000]  留意
[00:21:57.000 --> 00:22:00.000]  效法世界和成全神的旨意
[00:22:00.000 --> 00:22:04.000]  是背道而馳的
[00:22:04.000 --> 00:22:07.000]  你敢不敢說你沒有效法世界
[00:22:07.000 --> 00:22:08.000]  我們今天回來教會
[00:22:08.000 --> 00:22:10.000]  也不會效法世界
[00:22:10.000 --> 00:22:12.000]  會不會
[00:22:12.000 --> 00:22:14.000]  我就不敢這樣說
[00:22:14.000 --> 00:22:16.000]  因為社會文化
[00:22:16.000 --> 00:22:19.000]  被我們的分途影響是多大
[00:22:19.000 --> 00:22:21.000]  你不知道嗎
[00:22:21.000 --> 00:22:24.000]  那些似是而非的道理
[00:22:24.000 --> 00:22:26.000]  專顧自己的東西
[00:22:26.000 --> 00:22:28.000]  那個想法是多強
[00:22:28.000 --> 00:22:31.000]  但聖經說不要效法
[00:22:31.000 --> 00:22:34.000]  要心意更新
[00:22:34.000 --> 00:22:38.000]  2016年的人
[00:22:38.000 --> 00:22:42.000]  昨晚你倒數完畢之後
[00:22:42.000 --> 00:22:43.000]  到今天早上起床
[00:22:43.000 --> 00:22:46.000]  是不是那個人
[00:22:46.000 --> 00:22:47.000]  是不是那個人
[00:22:47.000 --> 00:22:49.000]  也是那個人
[00:22:49.000 --> 00:22:52.000]  那身邊呢
[00:22:52.000 --> 00:22:58.000]  你猜這個人的身體是否已經舊了
[00:22:58.000 --> 00:22:59.000]  後面很大聲
[00:22:59.000 --> 00:23:01.000]  他們很清楚
[00:23:01.000 --> 00:23:04.000]  這個人是舊了
[00:23:04.000 --> 00:23:07.000]  那怎會心意更新變化呢
[00:23:07.000 --> 00:23:08.000]  所以心意更新變化
[00:23:08.000 --> 00:23:13.000]  不是這邊外面的人
[00:23:13.000 --> 00:23:17.000]  第一次經常對我有些說話
[00:23:17.000 --> 00:23:20.000]  我用說話這個字我不敢誇耀
[00:23:20.000 --> 00:23:25.000]  一見到就說牧師你的頭髮很漂亮
[00:23:25.000 --> 00:23:31.000]  我想你不是嫁給我已經很好了
[00:23:31.000 --> 00:23:34.000]  你以為我恨白還是恨黑呢
[00:23:34.000 --> 00:23:37.000]  不是,我現在恨白
[00:23:37.000 --> 00:23:38.000]  被人讚得多
[00:23:38.000 --> 00:23:41.000]  幕後都說白了漂亮
[00:23:41.000 --> 00:23:45.000]  又說白得漂亮
[00:23:45.000 --> 00:23:48.000]  會變化的
[00:23:48.000 --> 00:23:51.000]  我以前由一樓走到六樓
[00:23:51.000 --> 00:23:55.000]  不用停不用休息
[00:23:55.000 --> 00:23:57.000]  尖沙咀集
[00:23:57.000 --> 00:24:00.000]  走過二百多級樓梯
[00:24:00.000 --> 00:24:02.000]  百多級樓梯
[00:24:02.000 --> 00:24:04.000]  尖沙咀集出來
[00:24:04.000 --> 00:24:07.000]  走一半要休息
[00:24:07.000 --> 00:24:08.000]  我數過的
[00:24:08.000 --> 00:24:11.000]  一十二十三十
[00:24:11.000 --> 00:24:13.000]  十二十二
[00:24:13.000 --> 00:24:14.000]  三十六
[00:24:14.000 --> 00:24:15.000]  三十六加十
[00:24:15.000 --> 00:24:17.000]  五十六級
[00:24:17.000 --> 00:24:18.000]  我數過
[00:24:18.000 --> 00:24:19.000]  我走路都數的
[00:24:19.000 --> 00:24:25.000]  沒事做嘛,不是祈禱就數東西
[00:24:25.000 --> 00:24:29.000]  走到三十幾級就要休息
[00:24:29.000 --> 00:24:31.000]  沒辦法的
[00:24:31.000 --> 00:24:36.000]  但是如果裡面都是這樣就糟糕了
[00:24:36.000 --> 00:24:41.000]  所以保羅說我們外體雖然一天毀壞過一天
[00:24:41.000 --> 00:24:45.000]  內心卻一天生死過一天
[00:24:45.000 --> 00:24:47.000]  所以你二十年前信主
[00:24:47.000 --> 00:24:49.000]  幾十年前信主
[00:24:49.000 --> 00:24:50.000]  那時候聽到這樣聽
[00:24:50.000 --> 00:24:53.000]  現在聽到也是這樣聽
[00:24:53.000 --> 00:24:55.000]  以前這樣的侍奉
[00:24:55.000 --> 00:24:56.000]  這樣的奉獻
[00:24:56.000 --> 00:24:57.000]  現在又是這樣的話
[00:24:57.000 --> 00:25:00.000]  其實頂智回你沒有心意更新變化
[00:25:00.000 --> 00:25:03.000]  你是被社會慢慢同化了
[00:25:03.000 --> 00:25:04.000]  同化到一個地步就是
[00:25:04.000 --> 00:25:06.000]  西人說神呀你上哪裏
[00:25:06.000 --> 00:25:07.000]  你又問這個問題
[00:25:07.000 --> 00:25:09.000]  神呀你上哪裏
[00:25:09.000 --> 00:25:12.000]  你happy的時候不會問神在哪裏
[00:25:12.000 --> 00:25:14.000]  happy的時候忘記了神在哪裏
[00:25:14.000 --> 00:25:16.000]  都不會多謝他
[00:25:16.000 --> 00:25:17.000]  你煩惱的時候
[00:25:17.000 --> 00:25:21.000]  你又怪他不在
[00:25:21.000 --> 00:25:23.000]  最近禮拜五那兩個講座
[00:25:23.000 --> 00:25:25.000]  你們可以在youtube聽的
[00:25:25.000 --> 00:25:28.000]  那天當天都可以聽的
[00:25:28.000 --> 00:25:29.000]  說得很清楚
[00:25:29.000 --> 00:25:31.000]  路德記
[00:25:31.000 --> 00:25:32.000]  非常清楚
[00:25:32.000 --> 00:25:34.000]  神的absence
[00:25:34.000 --> 00:25:36.000]  神的不在
[00:25:36.000 --> 00:25:39.000]  和神的同在
[00:25:39.000 --> 00:25:43.000]  其實神是跟你捉迷藏
[00:25:43.000 --> 00:25:46.000]  這麼大整蠱
[00:25:46.000 --> 00:25:49.000]  我和我孫捉迷藏
[00:25:49.000 --> 00:25:50.000]  奧宗和他玩
[00:25:50.000 --> 00:25:53.000]  從他兩歲開始和他捉迷藏
[00:25:53.000 --> 00:25:58.000]  其實我沒有整蠱過他一次
[00:25:58.000 --> 00:26:01.000]  我盡量令到環境是安全的
[00:26:01.000 --> 00:26:03.000]  我盡我能力
[00:26:03.000 --> 00:26:05.000]  如果他捉迷藏撞傷
[00:26:05.000 --> 00:26:08.000]  我慘了要被他女兒罵
[00:26:08.000 --> 00:26:12.000]  他不會罵我的
[00:26:12.000 --> 00:26:14.000]  請問
[00:26:14.000 --> 00:26:17.000]  我和他捉迷藏的時候
[00:26:17.000 --> 00:26:19.000]  他不知道我在哪裏
[00:26:19.000 --> 00:26:22.000]  我知不知道他在哪裏
[00:26:22.000 --> 00:26:26.000]  這麼聰明
[00:26:26.000 --> 00:26:27.000]  那你會問
[00:26:27.000 --> 00:26:29.000]  有什麼好玩的
[00:26:29.000 --> 00:26:30.000]  其實我和他捉迷藏
[00:26:30.000 --> 00:26:33.000]  是在訓練很多東西的
[00:26:33.000 --> 00:26:34.000]  我不是那麼傻
[00:26:34.000 --> 00:26:36.000]  躲在一個地方
[00:26:36.000 --> 00:26:39.000]  我會聲東擊西
[00:26:39.000 --> 00:26:41.000]  我會走來走去
[00:26:41.000 --> 00:26:43.000]  要訓練他的聽覺
[00:26:43.000 --> 00:26:45.000]  要訓練他的判斷能力
[00:26:45.000 --> 00:26:47.000]  要訓練他的方向感
[00:26:47.000 --> 00:26:48.000]  還有
[00:26:48.000 --> 00:26:51.000]  要他看很多東西
[00:26:51.000 --> 00:26:53.000]  你不要看窗簾
[00:26:53.000 --> 00:26:56.000]  看窗簾腳
[00:26:56.000 --> 00:26:57.000]  是不是
[00:26:57.000 --> 00:26:59.000]  那裏躲不到人嗎
[00:26:59.000 --> 00:27:00.000]  你用手推一推
[00:27:00.000 --> 00:27:02.000]  看門夾不夾到
[00:27:02.000 --> 00:27:03.000]  很多東西訓練他
[00:27:03.000 --> 00:27:05.000]  上帝隱藏的時候
[00:27:05.000 --> 00:27:07.000]  不是他不知道你在哪裏
[00:27:07.000 --> 00:27:11.000]  他在訓練你
[00:27:11.000 --> 00:27:13.000]  但是你滿口埋怨
[00:27:13.000 --> 00:27:17.000]  你在哪裏
[00:27:17.000 --> 00:27:18.000]  弟子們
[00:27:18.000 --> 00:27:20.000]  你在哪裏這個字
[00:27:20.000 --> 00:27:21.000]  只可以神問
[00:27:21.000 --> 00:27:23.000]  不可以人問
[00:27:23.000 --> 00:27:26.000]  滄西記
[00:27:26.000 --> 00:27:29.000]  要神問阿當你在哪裏
[00:27:29.000 --> 00:27:33.000]  大件事
[00:27:33.000 --> 00:27:37.000]  但是當人回應神的時候
[00:27:37.000 --> 00:27:42.000]  你敢不敢問神你在哪裏
[00:27:42.000 --> 00:27:46.000]  求主幫助我們在這個時代裏面
[00:27:46.000 --> 00:27:50.000]  心意更新變化
[00:27:50.000 --> 00:27:54.000]  原來朱天述說神的榮耀
[00:27:54.000 --> 00:27:58.000]  窮倉傳揚他的手段
[00:27:58.000 --> 00:28:01.000]  詩篇十九篇第一節
[00:28:01.000 --> 00:28:03.000]  整個太陽系
[00:28:03.000 --> 00:28:04.000]  整個宇宙
[00:28:04.000 --> 00:28:06.000]  是神所做的
[00:28:06.000 --> 00:28:08.000]  星球不單止被做
[00:28:08.000 --> 00:28:10.000]  它並沒有固定在那裏
[00:28:10.000 --> 00:28:14.000]  它要按著軌跡去運行
[00:28:14.000 --> 00:28:16.000]  宇宙萬物被做之後
[00:28:16.000 --> 00:28:20.000]  都按著它的旨意在那裏運行
[00:28:20.000 --> 00:28:22.000]  人都是神所做的
[00:28:22.000 --> 00:28:23.000]  不過可惜
[00:28:23.000 --> 00:28:25.000]  人被做之後
[00:28:25.000 --> 00:28:32.000]  有沒有按著它的旨意而運作
[00:28:32.000 --> 00:28:35.000]  阿當開始就不按著它的旨意運作
[00:28:35.000 --> 00:28:41.000]  罪就入了世界
[00:28:41.000 --> 00:28:42.000]  神的榮耀
[00:28:42.000 --> 00:28:44.000]  不單止在創作裏面
[00:28:44.000 --> 00:28:46.000]  創造裏面
[00:28:46.000 --> 00:28:48.000]  它顯出它的榮耀
[00:28:48.000 --> 00:28:50.000]  所有東西按著它的旨意運行的時候
[00:28:50.000 --> 00:28:52.000]  神顯榮耀
[00:28:52.000 --> 00:28:55.000]  當人類犯罪沉淪的時候
[00:28:55.000 --> 00:28:58.000]  神用洪水毀滅大地
[00:28:58.000 --> 00:29:00.000]  一個審判臨到
[00:29:00.000 --> 00:29:03.000]  但是神仍然與人納若
[00:29:03.000 --> 00:29:06.000]  顯出它的榮耀
[00:29:06.000 --> 00:29:09.000]  挪亞洪水之後
[00:29:09.000 --> 00:29:11.000]  在那個世代裏面
[00:29:11.000 --> 00:29:14.000]  很少人得過一家八口
[00:29:14.000 --> 00:29:17.000]  肯聽金毛利頭的話
[00:29:17.000 --> 00:29:19.000]  好天白日好天
[00:29:19.000 --> 00:29:22.000]  這艘船做什麼
[00:29:22.000 --> 00:29:24.000]  傻的
[00:29:24.000 --> 00:29:26.000]  神說要毀滅
[00:29:26.000 --> 00:29:28.000]  毀滅臨到
[00:29:28.000 --> 00:29:31.000]  但是肯遵從它說話的人
[00:29:31.000 --> 00:29:33.000]  殘留之後
[00:29:33.000 --> 00:29:37.000]  神用彩虹納若
[00:29:37.000 --> 00:29:40.000]  你們見過彩虹沒有
[00:29:40.000 --> 00:29:41.000]  見過沒有
[00:29:41.000 --> 00:29:42.000]  見過
[00:29:42.000 --> 00:29:45.000]  有沒有見過兩道彩虹
[00:29:45.000 --> 00:29:47.000]  沒見過我見過
[00:29:47.000 --> 00:29:48.000]  兩道彩虹
[00:29:48.000 --> 00:29:50.000]  一道高一道低
[00:29:50.000 --> 00:29:53.000]  真的好美好美
[00:29:53.000 --> 00:29:54.000]  我每一次見到彩虹
[00:29:54.000 --> 00:29:55.000]  我都在說
[00:29:55.000 --> 00:29:56.000]  神啊
[00:29:56.000 --> 00:29:58.000]  祢既然與我們納若
[00:29:58.000 --> 00:30:00.000]  我都和祢聊聊天
[00:30:00.000 --> 00:30:05.000]  提出一些要求
[00:30:05.000 --> 00:30:07.000]  弟子妹
[00:30:07.000 --> 00:30:10.000]  神不單止在彩虹納若
[00:30:10.000 --> 00:30:11.000]  在新若裏面
[00:30:11.000 --> 00:30:13.000]  當我們受聖餐的時候
[00:30:13.000 --> 00:30:18.000]  祂說這個血是我納身的若
[00:30:18.000 --> 00:30:20.000]  是救贖的若
[00:30:20.000 --> 00:30:22.000]  在亞當被創造之後
[00:30:22.000 --> 00:30:25.000]  因為不行神的軌道
[00:30:25.000 --> 00:30:28.000]  亞當離開了神
[00:30:28.000 --> 00:30:30.000]  耶穌基督的救贖
[00:30:30.000 --> 00:30:32.000]  神給我們今天每一位
[00:30:32.000 --> 00:30:34.000]  一個新的創造機會
[00:30:34.000 --> 00:30:35.000]  就是什麼
[00:30:35.000 --> 00:30:37.000]  就是我們在基督那裏
[00:30:37.000 --> 00:30:40.000]  相信肯接受
[00:30:40.000 --> 00:30:41.000]  回到祂那裏的時候
[00:30:41.000 --> 00:30:44.000]  這個信心叫我們重生
[00:30:44.000 --> 00:30:46.000]  重生得著這個救恩
[00:30:46.000 --> 00:30:49.000]  靈在裏面重新活過來之後
[00:30:49.000 --> 00:30:51.000]  成為新造的人
[00:30:51.000 --> 00:30:53.000]  這個新造的人
[00:30:53.000 --> 00:30:54.000]  定見說
[00:30:54.000 --> 00:30:57.000]  神與我們重新納若
[00:30:57.000 --> 00:30:58.000]  只要我們肯
[00:30:58.000 --> 00:31:00.000]  行在祂的旨意裏面的時候
[00:31:00.000 --> 00:31:02.000]  我們就是蒙恩的人
[00:31:02.000 --> 00:31:04.000]  不單止上帝在創造
[00:31:04.000 --> 00:31:06.000]  在納若裏面顯出祂的榮耀
[00:31:06.000 --> 00:31:08.000]  上帝在祂審判的時候
[00:31:08.000 --> 00:31:10.000]  顯出祂的榮耀
[00:31:10.000 --> 00:31:13.000]  我們看出埃及第十四章
[00:31:13.000 --> 00:31:16.000]  當法老一而再再而三
[00:31:16.000 --> 00:31:20.000]  一又二二又三三到十次剛硬
[00:31:20.000 --> 00:31:22.000]  到最後
[00:31:22.000 --> 00:31:24.000]  以色列人出埃及了
[00:31:24.000 --> 00:31:26.000]  他還要派兵去追他們
[00:31:26.000 --> 00:31:29.000]  想他們全部死在曠野
[00:31:29.000 --> 00:31:31.000]  荒漠地方
[00:31:31.000 --> 00:31:33.000]  神顯出憤怒
[00:31:33.000 --> 00:31:35.000]  在神顯出憤怒的時候
[00:31:35.000 --> 00:31:36.000]  聖經怎麽說
[00:31:36.000 --> 00:31:38.000]  我要在法老和全軍車輛
[00:31:38.000 --> 00:31:40.000]  馬兵上得榮耀
[00:31:40.000 --> 00:31:42.000]  我在法老和全軍車輛
[00:31:42.000 --> 00:31:44.000]  馬兵上得榮耀的時候
[00:31:44.000 --> 00:31:45.000]  埃及人就知道
[00:31:45.000 --> 00:31:49.000]  我是耶和華
[00:31:49.000 --> 00:31:50.000]  兄弟姐妹
[00:31:50.000 --> 00:31:51.000]  神的憤怒
[00:31:51.000 --> 00:31:53.000]  神的審判
[00:31:53.000 --> 00:31:56.000]  都是顯出祂的榮耀
[00:31:56.000 --> 00:31:58.000]  哇 這樣神不就很殘忍
[00:31:58.000 --> 00:32:00.000]  我不可能在這麽短時間
[00:32:00.000 --> 00:32:03.000]  答覆你這個問題
[00:32:03.000 --> 00:32:05.000]  你要覺得上帝是殘忍的話
[00:32:05.000 --> 00:32:07.000]  那你很不幸
[00:32:07.000 --> 00:32:08.000]  你被一個這麽殘忍的神
[00:32:08.000 --> 00:32:11.000]  造了你出來
[00:32:11.000 --> 00:32:15.000]  是不是
[00:32:15.000 --> 00:32:18.000]  我看到那些醫生
[00:32:18.000 --> 00:32:19.000]  叫人開刀的時候
[00:32:19.000 --> 00:32:20.000]  一刀割下去
[00:32:20.000 --> 00:32:22.000]  殘不殘忍
[00:32:22.000 --> 00:32:23.000]  殘忍過
[00:32:23.000 --> 00:32:26.000]  你以為切豬肉嗎
[00:32:26.000 --> 00:32:28.000]  是不是
[00:32:28.000 --> 00:32:32.000]  但是他要解決問題
[00:32:32.000 --> 00:32:34.000]  今天我相信
[00:32:34.000 --> 00:32:35.000]  上帝彰顯的公義
[00:32:35.000 --> 00:32:37.000]  是在時間
[00:32:37.000 --> 00:32:41.000]  那首詩歌
[00:32:41.000 --> 00:32:43.000]  神在不同的時間
[00:32:43.000 --> 00:32:45.000]  顯出一些公義
[00:32:45.000 --> 00:32:47.000]  但最後公義是審判
[00:32:47.000 --> 00:32:50.000]  而最偉大的審判是什麽呢
[00:32:50.000 --> 00:32:51.000]  不是將來那個
[00:32:51.000 --> 00:32:53.000]  是十字架上面那個
[00:32:53.000 --> 00:32:56.000]  耶穌基督為你為我承擔了
[00:32:56.000 --> 00:32:58.000]  罪的刑罰
[00:32:58.000 --> 00:32:59.000]  神的公義彰顯
[00:32:59.000 --> 00:33:01.000]  神的審判臨到
[00:33:01.000 --> 00:33:04.000]  耶穌基督在十字架上面死了
[00:33:04.000 --> 00:33:06.000]  這個是最大的審判
[00:33:06.000 --> 00:33:10.000]  也是一個最大的公義的彰顯
[00:33:10.000 --> 00:33:14.000]  而因著這樣的救恩臨到你和我
[00:33:14.000 --> 00:33:20.000]  能夠逃避將來最後的審判
[00:33:20.000 --> 00:33:22.000]  除了之外
[00:33:22.000 --> 00:33:23.000]  神要得榮耀
[00:33:23.000 --> 00:33:26.000]  是當人會回應的時候
[00:33:26.000 --> 00:33:28.000]  我每次看聖經人物
[00:33:28.000 --> 00:33:30.000]  看到所羅門王的時候
[00:33:30.000 --> 00:33:31.000]  我覺得這位皇帝
[00:33:31.000 --> 00:33:33.000]  真的很可惜
[00:33:33.000 --> 00:33:35.000]  他開始的時候
[00:33:35.000 --> 00:33:38.000]  厭弊神給他的智慧
[00:33:38.000 --> 00:33:39.000]  其實這個皇帝
[00:33:39.000 --> 00:33:43.000]  他懂得怎樣去回應神
[00:33:43.000 --> 00:33:46.000]  因此當他獻聖殿的時候
[00:33:46.000 --> 00:33:47.000]  聖經怎樣記載呢
[00:33:47.000 --> 00:33:49.000]  歷代之下第七章
[00:33:49.000 --> 00:33:51.000]  所羅門王祈禱以筆
[00:33:51.000 --> 00:33:53.000]  有火從天上降下來
[00:33:53.000 --> 00:33:55.000]  燒盡凡祭和別的祭
[00:33:55.000 --> 00:33:58.000]  耶和華的榮光就充滿了電
[00:33:58.000 --> 00:33:59.000]  因為這個榮光充滿電
[00:33:59.000 --> 00:34:01.000]  以致祭司不能進殿
[00:34:01.000 --> 00:34:02.000]  這個火降下來的時候
[00:34:02.000 --> 00:34:04.000]  整個榮光在電上的時候
[00:34:04.000 --> 00:34:07.000]  而且是做人看見的
[00:34:07.000 --> 00:34:09.000]  看見神的榮耀的
[00:34:09.000 --> 00:34:11.000]  他在這裡俯伏求拜
[00:34:11.000 --> 00:34:15.000]  在電外面鋪設的地方
[00:34:15.000 --> 00:34:18.000]  稱謝耶和華說
[00:34:18.000 --> 00:34:20.000]  偉大光輝
[00:34:20.000 --> 00:34:23.000]  不是本為善
[00:34:23.000 --> 00:34:26.000]  他的慈愛永遠長存
[00:34:26.000 --> 00:34:29.000]  人見到神的偉大的時候
[00:34:29.000 --> 00:34:32.000]  不是單單那種情界
[00:34:32.000 --> 00:34:35.000]  而是他的慈愛永遠長存
[00:34:35.000 --> 00:34:37.000]  到耶穌降生的時候
[00:34:37.000 --> 00:34:39.000]  更加具體
[00:34:39.000 --> 00:34:44.000]  主的使者在黑夜重重的時候
[00:34:44.000 --> 00:34:47.000]  彰顯出榮耀
[00:34:47.000 --> 00:34:49.000]  牧羊的人很害怕
[00:34:49.000 --> 00:34:54.000]  天使就說大喜的訊息
[00:34:54.000 --> 00:34:58.000]  就將榮耀歸給神
[00:34:58.000 --> 00:35:01.000]  是要歸給神
[00:35:01.000 --> 00:35:03.000]  神得榮耀
[00:35:03.000 --> 00:35:05.000]  福音是神得榮耀
[00:35:05.000 --> 00:35:08.000]  人夢恩是悔改得著救恩
[00:35:08.000 --> 00:35:11.000]  所以耶穌基督說過一句話
[00:35:11.000 --> 00:35:13.000]  他也得榮耀
[00:35:13.000 --> 00:35:14.000]  他得榮耀的時候是什麼時候?
[00:35:14.000 --> 00:35:17.000]  不是在登山變養的時候得榮耀
[00:35:17.000 --> 00:35:20.000]  不是進耶路撒冷的時候得榮耀
[00:35:20.000 --> 00:35:22.000]  那是在十字架上面
[00:35:22.000 --> 00:35:23.000]  他的拯救
[00:35:23.000 --> 00:35:25.000]  神的審判
[00:35:25.000 --> 00:35:26.000]  神的公義
[00:35:26.000 --> 00:35:27.000]  神的慈愛
[00:35:27.000 --> 00:35:28.000]  同時彰顯的時候
[00:35:28.000 --> 00:35:32.000]  人子得榮耀的時候到了
[00:35:32.000 --> 00:35:35.000]  所以我們的信仰
[00:35:35.000 --> 00:35:37.000]  是講神的榮耀
[00:35:37.000 --> 00:35:39.000]  不是我們沒有益處
[00:35:39.000 --> 00:35:41.000]  這些益處很少
[00:35:41.000 --> 00:35:43.000]  每個人益處都不同
[00:35:43.000 --> 00:35:45.000]  每個人得益都不同
[00:35:45.000 --> 00:35:49.000]  期望都不同
[00:35:49.000 --> 00:35:50.000]  身體健康的人
[00:35:50.000 --> 00:35:52.000]  他覺得最大的益處是什麼?
[00:35:52.000 --> 00:35:53.000]  就是享受人生
[00:35:53.000 --> 00:35:54.000]  快樂一點
[00:35:54.000 --> 00:35:56.000]  有錢
[00:35:56.000 --> 00:35:58.000]  但是對身體軟弱的人來說
[00:35:58.000 --> 00:35:59.000]  他最大的益處是什麼?
[00:35:59.000 --> 00:36:03.000]  就是健康
[00:36:03.000 --> 00:36:06.000]  每個人所期盼的都不同
[00:36:06.000 --> 00:36:08.000]  但是上帝在創造裡面
[00:36:08.000 --> 00:36:11.000]  這個榮耀是要得到的
[00:36:11.000 --> 00:36:12.000]  世人犯了罪
[00:36:12.000 --> 00:36:14.000]  虧欠了神的榮耀
[00:36:14.000 --> 00:36:15.000]  今天我們人
[00:36:15.000 --> 00:36:17.000]  既然被神重生
[00:36:17.000 --> 00:36:18.000]  再創造的時候
[00:36:18.000 --> 00:36:20.000]  這個創造就是耶穌基督
[00:36:20.000 --> 00:36:23.000]  叫我們從死裡再活過來的時候
[00:36:23.000 --> 00:36:24.000]  聖經怎麼說?
[00:36:24.000 --> 00:36:27.000]  因為你們是從重價所買贖回來的
[00:36:27.000 --> 00:36:31.000]  所以要在你們的身子上
[00:36:31.000 --> 00:36:32.000]  什麼?
[00:36:32.000 --> 00:36:33.000]  榮耀神
[00:36:33.000 --> 00:36:34.000]  得著救恩
[00:36:34.000 --> 00:36:36.000]  是要榮耀神
[00:36:36.000 --> 00:36:37.000]  得福氣
[00:36:37.000 --> 00:36:38.000]  是為了榮耀神
[00:36:38.000 --> 00:36:40.000]  我們過得性的生活
[00:36:40.000 --> 00:36:41.000]  為榮耀神
[00:36:41.000 --> 00:36:43.000]  我們將來見主面
[00:36:43.000 --> 00:36:48.000]  是要永遠榮耀神
[00:36:48.000 --> 00:36:50.000]  哥林多次書第十章三十一節
[00:36:50.000 --> 00:36:51.000]  講得更加具體
[00:36:51.000 --> 00:36:52.000]  保羅怎麼說?
[00:36:52.000 --> 00:36:56.000]  所以你們或吃或喝
[00:36:56.000 --> 00:36:58.000]  所以基督徒不是不可以吃喝的
[00:36:58.000 --> 00:36:59.000]  可以吃喝的
[00:36:59.000 --> 00:37:01.000]  或吃或喝
[00:37:01.000 --> 00:37:04.000]  無論作什麼事
[00:37:04.000 --> 00:37:06.000]  都要什麼?
[00:37:06.000 --> 00:37:10.000]  為榮耀神
[00:37:10.000 --> 00:37:14.000]  弟兄姊妹
[00:37:14.000 --> 00:37:18.000]  如果你不按軌道去運行
[00:37:18.000 --> 00:37:21.000]  你一定不能榮耀神
[00:37:21.000 --> 00:37:25.000]  那個軌道在哪裡?
[00:37:25.000 --> 00:37:27.000]  那個軌道在哪裡?
[00:37:27.000 --> 00:37:31.000]  那個軌道在這裡
[00:37:31.000 --> 00:37:33.000]  你不去看
[00:37:33.000 --> 00:37:35.000]  你不去了解
[00:37:35.000 --> 00:37:37.000]  容許我在主裡面提醒你
[00:37:37.000 --> 00:37:38.000]  告訴你
[00:37:38.000 --> 00:37:45.000]  你一定出軌
[00:37:45.000 --> 00:37:50.000]  你一定不能榮耀神
[00:37:50.000 --> 00:37:57.000]  就算你真的很勤力讀
[00:37:57.000 --> 00:38:00.000]  你不謹慎警醒
[00:38:00.000 --> 00:38:06.000]  都難免會有歪歪的軚
[00:38:06.000 --> 00:38:07.000]  明就明
[00:38:07.000 --> 00:38:10.000]  不明就算了
[00:38:10.000 --> 00:38:12.000]  所以是真理的聖靈在裡面
[00:38:12.000 --> 00:38:14.000]  不斷提醒我們
[00:38:14.000 --> 00:38:17.000]  以致我們人生的焦點
[00:38:17.000 --> 00:38:18.000]  在哪裡?
[00:38:18.000 --> 00:38:20.000]  在神那裡
[00:38:20.000 --> 00:38:22.000]  給大家看最後一段經文
[00:38:22.000 --> 00:38:24.000]  啟示錄第22章
[00:38:24.000 --> 00:38:26.000]  這段經文
[00:38:26.000 --> 00:38:27.000]  看著沒什麼
[00:38:27.000 --> 00:38:29.000]  但很有趣
[00:38:29.000 --> 00:38:32.000]  這件事是我約翰所聽見的
[00:38:32.000 --> 00:38:34.000]  約翰所見到的異象
[00:38:34.000 --> 00:38:36.000]  七個教會說話
[00:38:36.000 --> 00:38:38.000]  你見了
[00:38:38.000 --> 00:38:40.000]  去到22章
[00:38:40.000 --> 00:38:41.000]  聽見
[00:38:41.000 --> 00:38:43.000]  看見
