
[00:00:00.000 --> 00:00:04.880]  我們繼續看《跨越》的系列
[00:17:54.860 --> 00:17:58.860]  帶他去到海邊的一個海港叫做蓋薩尼亞
[00:17:58.860 --> 00:18:00.960]  送他回到大宋
[00:18:00.960 --> 00:18:02.160]  因為他本身是大宋人
[00:18:02.160 --> 00:18:03.760]  回到老家鄉
[00:18:03.760 --> 00:18:05.660]  因為這裡太危險了
[00:18:05.660 --> 00:18:08.860]  那時各處的教會都得平安建立起來
[00:18:08.860 --> 00:18:14.560]  凡是敬畏主、蒙聖靈的安慰人數漸漸增加
[00:18:14.560 --> 00:18:17.560]  這個很有趣
[00:18:17.560 --> 00:18:20.160]  他回到耶路撒冷
[00:18:20.160 --> 00:18:24.160]  然後那裡的門徒不願意去接受他
[00:18:24.160 --> 00:18:27.360]  但是有一個人去到所謂作擔保的
[00:18:27.360 --> 00:18:29.360]  那個就是巴拿巴
[00:18:29.360 --> 00:18:31.860]  大家記得巴拿巴是不是出現過?
[00:18:31.860 --> 00:18:32.860]  記得嗎?
[00:18:32.860 --> 00:18:34.260]  第四章是嗎?
[00:18:34.260 --> 00:18:37.260]  第四章那個巴拿巴和這個巴拿巴
[00:18:37.260 --> 00:18:39.860]  是同一個巴拿巴
[00:18:39.860 --> 00:18:45.160]  剛才那個Ananias
[00:18:45.160 --> 00:18:45.960]  就不是了
[00:18:45.960 --> 00:18:48.760]  這個是同一個St.Barnabas
[00:18:48.760 --> 00:18:50.260]  同一個巴拿巴
[00:18:50.260 --> 00:18:52.060]  他就去作一個擔保
[00:18:52.060 --> 00:18:55.760]  願意帶他去見使徒
[00:18:55.760 --> 00:18:57.060]  下面那裡有一句
[00:18:57.060 --> 00:18:58.860]  是《加爾泰書》第一章第十八字
[00:18:58.860 --> 00:19:01.160]  整章《加爾泰書》第一章就是
[00:19:01.160 --> 00:19:04.960]  保羅講述他在大馬式的路上
[00:19:04.960 --> 00:19:07.260]  怎樣信主然後有什麼經歷等等
[00:19:07.260 --> 00:19:08.960]  他說其實過了三年之後
[00:19:08.960 --> 00:19:11.360]  他才回到耶路撒冷
[00:19:11.360 --> 00:19:14.760]  他在大馬式甲、敘利亞等地方傳道
[00:19:14.760 --> 00:19:16.560]  然後過了三年
[00:19:16.560 --> 00:19:17.660]  做了三年之後
[00:19:17.660 --> 00:19:21.560]  他才所謂九章二十六節回到耶路撒冷
[00:19:21.560 --> 00:19:23.060]  回到耶路撒冷
[00:19:23.060 --> 00:19:25.360]  那裡保羅怎麼益述自己呢?
[00:19:25.360 --> 00:19:31.060]  他說過了三年我才上耶路撒冷去見基法
[00:19:31.060 --> 00:19:33.360]  基法就是彼得
[00:19:33.360 --> 00:19:35.460]  就是雅南文的名字
[00:19:35.460 --> 00:19:36.860]  見這個字
[00:19:36.860 --> 00:19:38.860]  就不是說看一看他
[00:19:38.860 --> 00:19:41.860]  就像外教會那樣看一看這個人然後走
[00:19:41.860 --> 00:19:45.460]  見是接見的意思
[00:19:45.460 --> 00:19:49.160]  或者是查詢的意思
[00:19:49.160 --> 00:19:51.760]  你見到原文是跟History
[00:19:51.760 --> 00:19:53.460]  Historical
[00:19:53.460 --> 00:19:57.360]  是差不多的字
[00:19:57.360 --> 00:19:58.260]  是從這個字來的
[00:19:58.260 --> 00:20:00.360]  我們今天講歷史這個字
[00:20:00.360 --> 00:20:03.260]  當然今天我們說History
[00:20:03.260 --> 00:20:06.260]  就不同當時Historical
[00:20:06.260 --> 00:20:10.260]  如果是將現代的意義塞進去以前的經文
[00:20:10.260 --> 00:20:13.260]  就是解經錯謀
[00:20:13.260 --> 00:20:15.260]  就是解經錯謀
[00:20:15.260 --> 00:20:17.260]  來我課程
[00:20:17.260 --> 00:20:19.260]  如果你一頭霧水的話
[00:20:19.260 --> 00:20:21.260]  很混亂的話請你來
[00:20:21.260 --> 00:20:23.760]  因為你不可以將現代的History
[00:20:23.760 --> 00:20:26.760]  所以他就是回去找基法
[00:20:26.760 --> 00:20:28.760]  然後想History一餐
[00:20:28.760 --> 00:20:30.760]  不是這樣的意思
[00:20:30.760 --> 00:20:32.260]  Historical
[00:20:32.260 --> 00:20:34.260]  其實是查訪的意思
[00:20:34.260 --> 00:20:38.260]  有一點是詢問的意思
[00:20:38.260 --> 00:20:40.260]  你去到一個地方
[00:20:40.260 --> 00:20:41.260]  你不是很清楚
[00:20:41.260 --> 00:20:44.260]  你去遊客中心或者是歡迎中心
[00:20:44.260 --> 00:20:45.260]  去查訪一下
[00:20:45.260 --> 00:20:46.260]  詢問一下
[00:20:46.260 --> 00:20:47.260]  做一個inquiry(調查)
[00:20:47.260 --> 00:20:49.260]  到底我應該去哪裡等等
[00:20:49.260 --> 00:20:51.260]  這裡保羅
[00:20:51.260 --> 00:20:53.260]  就是三年之後他上耶路撒冷
[00:20:53.260 --> 00:20:55.260]  再去查訪他所信的福音
[00:20:55.260 --> 00:20:57.260]  當然歸根究底
[00:20:57.260 --> 00:20:59.260]  問根究底的時候
[00:20:59.260 --> 00:21:00.260]  就明白他的信仰
[00:21:00.260 --> 00:21:02.260]  明白他的福音
[00:21:02.260 --> 00:21:04.260]  就是跟使徒所傳的福音
[00:21:04.260 --> 00:21:06.260]  是完全一樣
[00:21:06.260 --> 00:21:08.260]  這個就是《迦太書》第一章所說的
[00:21:08.260 --> 00:21:11.260]  也是使徒第九章二十六節所交代給我們的
[00:21:11.260 --> 00:21:12.260]  上到耶路撒冷
[00:21:12.260 --> 00:21:14.260]  他想去跟其他門徒結交
[00:21:14.260 --> 00:21:16.260]  但是其他門徒就很怕他
[00:21:16.260 --> 00:21:18.260]  因為怕他是間諜
[00:21:18.260 --> 00:21:20.260]  只有巴拿巴
[00:21:20.260 --> 00:21:22.260]  只有巴拿巴
[00:21:22.260 --> 00:21:24.260]  之前說他是一個很慷慨的人
[00:21:24.260 --> 00:21:27.260]  這裡說他是一個很有膽識的人
[00:21:27.260 --> 00:21:30.260]  因為其他人都拒絕他了
[00:21:30.260 --> 00:21:32.260]  但是
[00:21:32.260 --> 00:21:34.260]  他將保羅曾經做過的事情
[00:21:34.260 --> 00:21:37.260]  全部跟使徒當時的教會領袖
[00:21:37.260 --> 00:21:39.260]  來去講一頓
[00:21:39.260 --> 00:21:40.260]  然後告訴他
[00:21:40.260 --> 00:21:42.260]  我們可以接納這個人
[00:21:42.260 --> 00:21:44.260]  因為已經有三年時間
[00:21:44.260 --> 00:21:46.260]  證明了這個人
[00:21:46.260 --> 00:21:47.260]  真正是我們的門徒
[00:21:47.260 --> 00:21:49.260]  是我們一份子幫助我們教會的
[00:21:49.260 --> 00:21:51.260]  所以你看到這個故事
[00:21:51.260 --> 00:21:54.260]  是一個在基督裡面願意去接納
[00:21:54.260 --> 00:21:56.260]  去包容一些本身跟我們不同的人
[00:21:56.260 --> 00:22:00.260]  這個才是真正的教會
[00:22:00.260 --> 00:22:02.260]  如果看《少林寺行傳》的話
[00:22:02.260 --> 00:22:04.260]  其實一直我們說過
[00:22:04.260 --> 00:22:06.260]  《少林寺行傳》的其中一個主角是誰
[00:22:06.260 --> 00:22:08.260]  不是保羅
[00:22:08.260 --> 00:22:10.260]  不是彼得
[00:22:10.260 --> 00:22:12.260]  不是那些大的個人
[00:22:12.260 --> 00:22:14.260]  那些所謂著名的個人
[00:22:14.260 --> 00:22:16.260]  是教會
[00:22:16.260 --> 00:22:19.260]  教會在整個《少林寺行傳》的敘述裡面
[00:22:19.260 --> 00:22:21.260]  是佔有一個很重要的角色
[00:22:21.260 --> 00:22:23.260]  是一個角色
[00:22:23.260 --> 00:22:26.260]  這個群體是做什麼無論在耶路撒冷
[00:22:26.260 --> 00:22:27.260]  或其他地方
[00:22:27.260 --> 00:22:29.260]  你就看到他們不斷地去學習
[00:22:29.260 --> 00:22:31.260]  去接納
[00:22:31.260 --> 00:22:32.260]  接納什麼呢?
[00:22:32.260 --> 00:22:33.260]  第二章你看到
[00:22:33.260 --> 00:22:36.260]  在五旬節教會開播的時候
[00:22:36.260 --> 00:22:39.260]  就有天下各國來的
[00:22:39.260 --> 00:22:41.260]  講不同語言的猶太人來到
[00:22:41.260 --> 00:22:43.260]  然後他們在耶穌裡面得到聖靈
[00:22:43.260 --> 00:22:45.260]  然後他們信主
[00:22:45.260 --> 00:22:47.260]  第八章
[00:22:47.260 --> 00:22:49.260]  福音傳到去撒瑪利亞人
[00:22:49.260 --> 00:22:51.260]  就是當時猶太人覺得
[00:22:51.260 --> 00:22:55.260]  是一些不可以接納的
[00:22:55.260 --> 00:22:56.260]  一些的淪舍
[00:22:56.260 --> 00:22:58.260]  是我們藐視的
[00:22:58.260 --> 00:23:00.260]  他們願意將福音傳給他
[00:23:00.260 --> 00:23:02.260]  然後他們成為教會的一部分
[00:23:02.260 --> 00:23:05.260]  第八章尾
[00:23:05.260 --> 00:23:08.260]  就是埃塞俄比亞的太監
[00:23:08.260 --> 00:23:10.260]  一個猶太人的看衛
[00:23:10.260 --> 00:23:11.260]  身體有殘疾的人
[00:23:11.260 --> 00:23:13.260]  就是看不起的人
[00:23:13.260 --> 00:23:15.260]  令眼相看的那幫人
[00:23:15.260 --> 00:23:19.260]  將他接納下來
[00:23:19.260 --> 00:23:20.260]  這個故事很有趣
[00:23:20.260 --> 00:23:22.260]  太監信主
[00:23:22.260 --> 00:23:24.260]  今天的話就是公公信主
[00:23:24.260 --> 00:23:27.260]  你想想如果公公是信主的
[00:23:27.260 --> 00:23:29.260]  坐在你旁邊
[00:23:29.260 --> 00:23:31.260]  你會不會舒服呢?
[00:23:31.260 --> 00:23:35.260]  你會不會舒服呢?
[00:23:35.260 --> 00:23:37.260]  你日日夜夜看著他
[00:23:37.260 --> 00:23:38.260]  你就覺得
[00:23:38.260 --> 00:23:40.260]  這個人是和我們不同的
[00:23:40.260 --> 00:23:41.260]  非常不同
[00:23:41.260 --> 00:23:43.260]  聲音也不同
[00:23:43.260 --> 00:23:46.260]  他的地位也不同
[00:23:46.260 --> 00:23:49.260]  但是他卻被歸納了
[00:23:49.260 --> 00:23:51.260]  接納了
[00:23:51.260 --> 00:23:53.260]  成為基督的子民
[00:23:53.260 --> 00:23:56.260]  第九章就是我們剛剛說的這個故事
[00:23:56.260 --> 00:23:58.260]  然後第十章到十一章
[00:23:58.260 --> 00:24:00.260]  就是羅馬人
[00:24:00.260 --> 00:24:02.260]  就是猶太人的死對頭
[00:24:02.260 --> 00:24:04.260]  羅馬的官
[00:24:04.260 --> 00:24:07.260]  羅馬的士兵
[00:24:07.260 --> 00:24:09.260]  就是哥尼勒
[00:24:09.260 --> 00:24:11.260]  十五章他們開會議
[00:24:11.260 --> 00:24:12.260]  做什麼呢?
[00:24:12.260 --> 00:24:14.260]  要去討論猶太人和外邦人
[00:24:14.260 --> 00:24:16.260]  信主到底有什麼條件等等
[00:24:16.260 --> 00:24:17.260]  開了一個大會
[00:24:17.260 --> 00:24:19.260]  有很多辯論在裡面
[00:24:19.260 --> 00:24:20.260]  但是到最後
[00:24:20.260 --> 00:24:22.260]  他們的決定是什麼呢?
[00:24:22.260 --> 00:24:24.260]  他們的結果
[00:24:24.260 --> 00:24:26.260]  就是說我們在基督裡面
[00:24:26.260 --> 00:24:28.260]  我們就是得救的子民
[00:24:28.260 --> 00:24:30.260]  然後一直發展下去
[00:24:30.260 --> 00:24:32.260]  十六章就是
[00:24:32.260 --> 00:24:35.260]  將福音傳到歐洲
[00:24:35.260 --> 00:24:37.260]  跨越當時的地理
[00:24:37.260 --> 00:24:40.260]  跨越當時所有的邊界
[00:24:40.260 --> 00:24:42.260]  你看到這個教會
[00:24:42.260 --> 00:24:44.260]  就是一個誤講邊界
[00:24:44.260 --> 00:24:45.260]  只是基督裡面
[00:24:45.260 --> 00:24:47.260]  我們就是能夠
[00:24:47.260 --> 00:24:49.260]  United
[00:24:49.260 --> 00:24:51.260]  這個才是一個正在成長的教會
[00:24:51.260 --> 00:24:53.260]  我們教會
[00:24:53.260 --> 00:24:54.260]  我們做基督徒
[00:24:54.260 --> 00:24:56.260]  今時今日應該是怎樣做呢?
[00:24:56.260 --> 00:24:59.260]  兩天前我在
[00:24:59.260 --> 00:25:02.260]  當然最近
[00:25:02.260 --> 00:25:05.260]  世界和美國發生了很多事
[00:25:05.260 --> 00:25:07.260]  因為我們有很多不同的意見
[00:25:07.260 --> 00:25:09.260]  很多不同的分化
[00:25:11.260 --> 00:25:15.260]  兩天前我在一個朋友的白銀牧師的
[00:25:15.260 --> 00:25:20.260]  他的社交頁上面
[00:25:20.260 --> 00:25:22.260]  他就說了一句話
[00:25:22.260 --> 00:25:24.260]  我覺得很有意思
[00:25:24.260 --> 00:25:28.260]  特別是在說美國本土的氣氛
[00:25:28.260 --> 00:25:30.260]  他說什麼呢?
[00:25:30.260 --> 00:25:33.260]  他說當你生活在文化戰爭模式
[00:25:33.260 --> 00:25:36.260]  總是有戰爭要對抗
[00:25:36.260 --> 00:25:38.260]  總是有偏見要承擔
[00:25:39.260 --> 00:25:41.260]  總是有恐懼要對抗
[00:25:41.260 --> 00:25:43.260]  對嗎?
[00:25:43.260 --> 00:25:45.260]  如果我們生活的狀態
[00:25:45.260 --> 00:25:48.260]  我們教會在世的定位
[00:25:48.260 --> 00:25:51.260]  是一個文化戰爭的模式
[00:25:51.260 --> 00:25:53.260]  我們永遠都會打仗
[00:25:53.260 --> 00:25:56.260]  要打仗一定要有敵人
[00:25:56.260 --> 00:25:58.260]  永遠都
[00:25:58.260 --> 00:26:00.260]  總是有戰爭要對抗
[00:26:00.260 --> 00:26:03.260]  永遠都有一個立場我們要站的
[00:26:03.260 --> 00:26:06.260]  有時候是被迫站的
[00:26:07.260 --> 00:26:09.260]  你永遠都要站在一旁
[00:26:09.260 --> 00:26:11.260]  永遠都有其他異者
[00:26:11.260 --> 00:26:13.260]  人們要恐懼
[00:26:13.260 --> 00:26:16.260]  但這個模式
[00:26:16.260 --> 00:26:18.260]  這個運作的模式
[00:26:18.260 --> 00:26:20.260]  就是一個文化戰爭的運作模式
[00:26:20.260 --> 00:26:22.260]  對嗎?
[00:26:22.260 --> 00:26:24.260]  美國的教會幾十年
[00:26:24.260 --> 00:26:26.260]  都是在這個模式底下
[00:26:26.260 --> 00:26:28.260]  但他說什麼呢?
[00:26:28.260 --> 00:26:30.260]  他說但是
[00:26:30.260 --> 00:26:32.260]  當你生活在神的國度
[00:26:32.260 --> 00:26:34.260]  在神的教會
[00:26:34.260 --> 00:26:35.260]  在神的教會
[00:26:36.260 --> 00:26:39.260]  永遠都有一個異人要歡迎
[00:26:39.260 --> 00:26:45.260]  永遠都有一個鄰居要做朋友
[00:26:45.260 --> 00:26:48.260]  一個敵人要愛
[00:26:48.260 --> 00:26:53.260]  你活在上帝的福音和他的國度裡面
[00:26:53.260 --> 00:26:56.260]  你整個的生活的模式
[00:26:56.260 --> 00:26:58.260]  看人的模式
[00:26:58.260 --> 00:27:00.260]  就完全是不同的
[00:27:00.260 --> 00:27:02.260]  這個就是耶穌基督十字架
[00:27:02.260 --> 00:27:05.260]  活在這個福音裡面
[00:27:05.260 --> 00:27:07.260]  你總是會覺得陌生人
[00:27:07.260 --> 00:27:09.260]  我們需要以主的愛
[00:27:09.260 --> 00:27:12.260]  去接待
[00:27:12.260 --> 00:27:14.260]  有鄰舍
[00:27:14.260 --> 00:27:16.260]  我們盡量去親近
[00:27:16.260 --> 00:27:19.260]  有仇敵
[00:27:19.260 --> 00:27:21.260]  我們要學習去愛
[00:27:21.260 --> 00:27:25.260]  剛好如果我們帶著這個福音
[00:27:25.260 --> 00:27:27.260]  進入人群的時候
[00:27:27.260 --> 00:27:30.260]  會是另一個的
[00:27:30.260 --> 00:27:32.260]  The Gospel Mode
[00:27:32.260 --> 00:27:34.260]  不是War Mode
[00:27:35.260 --> 00:27:36.260]  喂?
[00:27:36.260 --> 00:27:38.260]  怎麼去邀請
[00:27:38.260 --> 00:27:39.260]  怎麼去接納其他人
[00:27:39.260 --> 00:27:41.260]  教會就需要學習
[00:27:41.260 --> 00:27:43.260]  當時的教會
[00:27:43.260 --> 00:27:44.260]  學習這件事
[00:27:44.260 --> 00:27:46.260]  去有接納的胸襟
[00:27:46.260 --> 00:27:47.260]  在主裡面
[00:27:47.260 --> 00:27:49.260]  我們有一個恩典去接納其他人
[00:27:49.260 --> 00:27:51.260]  同樣今天
[00:27:51.260 --> 00:27:53.260]  教會也需要學習這件事
[00:27:53.260 --> 00:27:55.260]  你和我
[00:27:55.260 --> 00:27:56.260]  也需要學習這件事
[00:27:56.260 --> 00:27:58.260]  你想想如果這個星期
[00:27:58.260 --> 00:28:01.260]  你帶著這個生存的模式
[00:28:01.260 --> 00:28:03.260]  不是這個
[00:28:05.260 --> 00:28:06.260]  是這個
[00:28:06.260 --> 00:28:08.260]  The Kingdom Mode
[00:28:08.260 --> 00:28:11.260]  Stranger
[00:28:11.260 --> 00:28:13.260]  鄰舍
[00:28:13.260 --> 00:28:15.260]  仇敵
[00:28:15.260 --> 00:28:17.260]  我們應該怎麼面對他們
[00:28:17.260 --> 00:28:19.260]  教會是需要在這方面
[00:28:19.260 --> 00:28:21.260]  我們去學習的
[00:28:21.260 --> 00:28:24.260]  在這個星期裡面
[00:28:24.260 --> 00:28:25.260]  帶著這個模式
[00:28:25.260 --> 00:28:28.260]  走去我們自己的生活
[00:28:28.260 --> 00:28:30.260]  你想想有多不同
[00:28:30.260 --> 00:28:31.260]  多美
[00:28:31.260 --> 00:28:34.260]  想一想
[00:28:34.260 --> 00:28:35.260]  這個星期
[00:28:35.260 --> 00:28:37.260]  想一想在我們自己的生命裡面
[00:28:37.260 --> 00:28:39.260]  是不是曾經有些人
[00:28:39.260 --> 00:28:41.260]  是用這樣的模式出現的
[00:28:41.260 --> 00:28:44.260]  這樣的模式去對待你
[00:28:44.260 --> 00:28:46.260]  去歡迎
[00:28:46.260 --> 00:28:48.260]  做朋友
[00:28:48.260 --> 00:28:50.260]  去愛
[00:28:50.260 --> 00:28:53.260]  想想你過往怎麼信主
[00:28:53.260 --> 00:28:54.260]  過往你自己的經歷
[00:28:54.260 --> 00:28:56.260]  有其他人投資在你身上
[00:28:56.260 --> 00:28:58.260]  是不是
[00:28:58.260 --> 00:28:59.260]  不是和你打仗
[00:28:59.260 --> 00:29:02.260]  而是在福音裡面
[00:29:02.260 --> 00:29:04.260]  去歡迎你
[00:29:04.260 --> 00:29:07.260]  這個星期也想想
[00:29:07.260 --> 00:29:08.260]  我們怎麼答出
[00:29:08.260 --> 00:29:12.260]  有沒有其他人和我們不合
[00:29:12.260 --> 00:29:14.260]  無論在教會裡面
[00:29:14.260 --> 00:29:16.260]  你想想教會裡面其實都很多
[00:29:16.260 --> 00:29:19.260]  不同的人
[00:29:19.260 --> 00:29:22.260]  和我們不同
[00:29:22.260 --> 00:29:23.260]  Stranger
[00:29:23.260 --> 00:29:24.260]  鄰舍
[00:29:24.260 --> 00:29:25.260]  甚至敵人
[00:29:25.260 --> 00:29:28.260]  有一個福音的
[00:29:28.260 --> 00:29:30.260]  生活模式
[00:29:30.260 --> 00:29:31.260]  好嗎
[00:29:32.260 --> 00:29:33.260]  這個星期想一想
[00:29:33.260 --> 00:29:35.260]  回想一下你心靈裡面有哪一個人
[00:29:35.260 --> 00:29:37.260]  接納過來
[00:29:37.260 --> 00:29:38.260]  感謝
[00:29:38.260 --> 00:29:39.260]  感謝上帝
[00:29:39.260 --> 00:29:40.260]  為他感謝上帝
[00:29:40.260 --> 00:29:42.260]  這個星期
[00:29:42.260 --> 00:29:43.260]  我怎麼去做到
[00:29:43.260 --> 00:29:44.260]  這個
[00:29:44.260 --> 00:29:45.260]  Gospel
[00:29:45.260 --> 00:29:46.260]  Kingdom
[00:29:46.260 --> 00:29:49.260]  開膛心得力
[00:29:49.260 --> 00:29:52.260]  上主我多謝你
[00:29:52.260 --> 00:29:53.260]  因為你是那一位
[00:29:53.260 --> 00:29:55.260]  先來向我們接觸
[00:29:55.260 --> 00:29:58.260]  先以我們不是陌生人
[00:29:58.260 --> 00:30:00.260]  而是我們朋友
[00:30:01.260 --> 00:30:03.260]  你去到接觸我們
[00:30:03.260 --> 00:30:05.260]  你讓你自己的恩典
[00:30:05.260 --> 00:30:07.260]  你自己的福音
[00:30:07.260 --> 00:30:09.260]  闖進我們生活裡面
[00:30:09.260 --> 00:30:11.260]  以致我們能夠認識你
[00:30:11.260 --> 00:30:13.260]  主我們求你再一次
[00:30:13.260 --> 00:30:15.260]  讓你自己十字架的恩典
[00:30:15.260 --> 00:30:17.260]  去激導我們
[00:30:17.260 --> 00:30:20.260]  讓我們不是自以封閉的
[00:30:20.260 --> 00:30:22.260]  在這個世界裡面
[00:30:22.260 --> 00:30:24.260]  不是以戰爭的模式
[00:30:24.260 --> 00:30:26.260]  而是以基督的福音
[00:30:26.260 --> 00:30:27.260]  基督的真理
[00:30:27.260 --> 00:30:29.260]  去到接待
[00:30:29.260 --> 00:30:30.260]  去親近
[00:30:31.260 --> 00:30:32.260]  去關愛其他人
[00:30:32.260 --> 00:30:35.260]  主讓我們這個星期
[00:30:35.260 --> 00:30:37.260]  能夠用這個模式來生活
[00:30:37.260 --> 00:30:41.260]  讓教會能夠在地上見證
[00:30:41.260 --> 00:30:42.260]  就是基督在自己
[00:30:42.260 --> 00:30:44.260]  願意捨身的
[00:30:44.260 --> 00:30:46.260]  十字架的愛
[00:30:46.260 --> 00:30:48.260]  祈禱奉主名禁
