
[00:00:00.000 --> 00:00:05.300]  四師是近十年來神使用的青年運動
[00:20:09.700 --> 00:20:11.700]  他在此提醒和我們分享
[00:20:11.700 --> 00:20:13.700]  很重要的就是
[00:20:13.700 --> 00:20:16.700]  成功神學和他所領受的有什麼不同呢
[00:20:16.700 --> 00:20:20.700]  他相信神可以賜給他物質上很大的豐盛
[00:20:20.700 --> 00:20:23.700]  甚至他相信神願意賜給那些
[00:20:23.700 --> 00:20:25.700]  真心成為他的門徒的人
[00:20:25.700 --> 00:20:29.700]  有一個更豐盛、昌盛的人生
[00:20:29.700 --> 00:20:33.700]  但他不是追求自己的夢想成就
[00:20:33.700 --> 00:20:35.700]  神不斷提醒我們
[00:20:35.700 --> 00:20:39.700]  我們要為他的國
[00:20:39.700 --> 00:20:42.700]  為他的義去求
[00:20:42.700 --> 00:20:45.700]  然後那些物質生活
[00:20:45.700 --> 00:20:48.700]  或者在世需要的生活需要
[00:20:48.700 --> 00:20:49.700]  神想賜給我們
[00:20:49.700 --> 00:20:52.700]  在物質上可以去見證
[00:20:52.700 --> 00:20:53.700]  可以去享受的
[00:20:53.700 --> 00:20:55.700]  他賜給我們的人生
[00:20:55.700 --> 00:20:57.700]  神會照顧的
[00:20:57.700 --> 00:21:00.700]  他說我們要走出神的角度
[00:21:00.700 --> 00:21:03.700]  那種臨在神的義的時候
[00:21:03.700 --> 00:21:06.700]  最基本可以做什麼呢
[00:21:06.700 --> 00:21:09.700]  他說了一個很簡單很容易做的事
[00:21:09.700 --> 00:21:11.700]  神豈不是告訴我們
[00:21:11.700 --> 00:21:13.700]  我們要在小事上忠心
[00:21:13.700 --> 00:21:17.700]  神就讓我們可以託付更大的事嗎
[00:21:17.700 --> 00:21:19.700]  什麼叫小事呢
[00:21:19.700 --> 00:21:21.700]  在這個世代最適合聽
[00:21:21.700 --> 00:21:25.700]  因為這個世代都是自我主義的文化
[00:21:25.700 --> 00:21:27.700]  將民主那種美好
[00:21:27.700 --> 00:21:31.700]  弱化成自我忠心自我主義的文化
[00:21:31.700 --> 00:21:32.700]  什麼是大事
[00:21:32.700 --> 00:21:34.700]  你問你弟弟
[00:21:34.700 --> 00:21:35.700]  可能
[00:21:35.700 --> 00:21:36.700]  我的事不是大事
[00:21:36.700 --> 00:21:38.700]  我自己的事就是大事
[00:21:38.700 --> 00:21:39.700]  哪些是小事
[00:21:39.700 --> 00:21:41.700]  他的事就是小事
[00:21:41.700 --> 00:21:44.700]  所以他說最基本
[00:21:44.700 --> 00:21:45.700]  基督徒要操練
[00:21:45.700 --> 00:21:48.700]  在小事上忠心做什麼
[00:21:48.700 --> 00:21:52.700]  就是毀身在別人的成功上
[00:21:52.700 --> 00:21:54.700]  那些原本不關你的事
[00:21:54.700 --> 00:21:56.700]  你毀身在他上面
[00:21:56.700 --> 00:21:58.700]  你願意按著神的心意
[00:21:58.700 --> 00:22:00.700]  叫你去服侍誰的時候
[00:22:00.700 --> 00:22:01.700]  毀身在他的成功上
[00:22:01.700 --> 00:22:03.700]  不是毀身在自己的成功上
[00:22:03.700 --> 00:22:05.700]  而是毀身在別人的成功上
[00:22:05.700 --> 00:22:08.700]  當你在小事上忠心的時候
[00:22:08.700 --> 00:22:12.700]  神就給你一個更大的勝在能力
[00:22:12.700 --> 00:22:14.700]  勝在去更大的恩典
[00:22:14.700 --> 00:22:16.700]  勝在去更大的託付
[00:22:16.700 --> 00:22:18.700]  所以弟兄姊妹
[00:22:18.700 --> 00:22:19.700]  說真句
[00:22:19.700 --> 00:22:21.700]  你和我都是普通人
[00:22:21.700 --> 00:22:25.700]  我們都沒有一個偉大的心靈
[00:22:25.700 --> 00:22:27.700]  我們沒有的
[00:22:27.700 --> 00:22:29.700]  我們跟這個世代差不多
[00:22:29.700 --> 00:22:31.700]  甚至跟我們爸爸媽媽差不多
[00:22:31.700 --> 00:22:33.700]  在那裡拿了很多
[00:22:33.700 --> 00:22:36.700]  好但是可能不是很完整的
[00:22:36.700 --> 00:22:41.700]  一些對真理的理解和實踐
[00:22:41.700 --> 00:22:43.700]  小事上面
[00:22:43.700 --> 00:22:47.700]  你有沒有做呢
[00:22:47.700 --> 00:22:49.700]  屬靈父母親
[00:22:49.700 --> 00:22:52.700]  我是很重視這個觀念的
[00:22:52.700 --> 00:22:55.700]  我的門徒仔現在去了宣教
[00:22:55.700 --> 00:22:56.700]  他講得很好
[00:22:56.700 --> 00:22:57.700]  講屬靈父母親
[00:22:57.700 --> 00:22:59.700]  講自己的見證和反思
[00:22:59.700 --> 00:23:00.700]  好到一個地步
[00:23:00.700 --> 00:23:02.700]  我說你麻煩你了
[00:23:02.700 --> 00:23:04.700]  不要講得這麼沉重
[00:23:04.700 --> 00:23:07.700]  我們普通弟兄姊妹
[00:23:07.700 --> 00:23:08.700]  聽完你這樣講
[00:23:08.700 --> 00:23:09.700]  嘩 真棒
[00:23:09.700 --> 00:23:10.700]  做不做
[00:23:10.700 --> 00:23:14.700]  不做 承擔不起
[00:23:14.700 --> 00:23:16.700]  這麼偉大的觀念
[00:23:16.700 --> 00:23:19.700]  我連我自己的子女都屬靈不了他
[00:23:19.700 --> 00:23:21.700]  我屬靈父母親其他人
[00:23:21.700 --> 00:23:24.700]  嘩 真是超級受不了
[00:23:24.700 --> 00:23:27.700]  好就好 教會最流行的
[00:23:27.700 --> 00:23:28.700]  叫好不叫座
[00:23:28.700 --> 00:23:30.700]  全部好的實踐
[00:23:30.700 --> 00:23:32.700]  拍手掌 好啊 好啊
[00:23:32.700 --> 00:23:34.700]  不過不要我要我做
[00:23:34.700 --> 00:23:36.700]  所以今年
[00:23:36.700 --> 00:23:39.700]  志華夫婦可以體驗到
[00:23:39.700 --> 00:23:40.700]  好像很偉大的
[00:23:40.700 --> 00:23:42.700]  很害怕 很害怕
[00:23:42.700 --> 00:23:44.700]  其實大會要求我們做什麼
[00:23:44.700 --> 00:23:46.700]  很簡單的
[00:23:46.700 --> 00:23:48.700]  根據指示
[00:23:48.700 --> 00:23:50.700]  他們已經厲害一點 乖一點
[00:23:50.700 --> 00:23:52.700]  事前已經去見一下小朋友
[00:23:52.700 --> 00:23:54.700]  未死屍已經去見一下小朋友
[00:23:54.700 --> 00:23:56.700]  為他們祈禱
[00:23:56.700 --> 00:23:58.700]  根據大會指示
[00:23:58.700 --> 00:24:00.700]  你是當天五點半鐘早點進場
[00:24:00.700 --> 00:24:02.700]  見一下小朋友
[00:24:02.700 --> 00:24:04.700]  不過今年實踐不了
[00:24:04.700 --> 00:24:06.700]  今天壓縮了聚會內容
[00:24:06.700 --> 00:24:08.700]  然後呢
[00:24:08.700 --> 00:24:09.700]  去到那個時段
[00:24:09.700 --> 00:24:11.700]  就是聽他們講
[00:24:11.700 --> 00:24:13.700]  他們的十年後
[00:24:13.700 --> 00:24:16.700]  寫給自己十年後的那封信
[00:24:16.700 --> 00:24:18.700]  關乎他們的夢想
[00:24:18.700 --> 00:24:19.700]  聽完之後呢
[00:24:19.700 --> 00:24:21.700]  為他們做一個祝福的祈禱
[00:24:21.700 --> 00:24:24.700]  肯定神裡面的價值是寶貴的
[00:24:24.700 --> 00:24:26.700]  是獨特的 是尊貴的
[00:24:26.700 --> 00:24:28.700]  神會祝福你的夢想
[00:24:28.700 --> 00:24:31.700]  你可以盡力去實踐
[00:24:31.700 --> 00:24:33.700]  然後呢
[00:24:33.700 --> 00:24:35.700]  再問組長
[00:24:35.700 --> 00:24:39.700]  拿他為年青人領受的一句金句
[00:24:39.700 --> 00:24:41.700]  然後呢
[00:24:41.700 --> 00:24:42.700]  讀給他聽
[00:24:42.700 --> 00:24:43.700]  用禱告祝福他
[00:24:43.700 --> 00:24:45.700]  基本上就做完了
[00:24:45.700 --> 00:24:47.700]  沒有尾聲的
[00:24:47.700 --> 00:24:48.700]  基本上不用跟進的
[00:24:48.700 --> 00:24:50.700]  他們還掛念著
[00:24:50.700 --> 00:24:52.700]  這個神給他們的
[00:24:52.700 --> 00:24:54.700]  額外的要求
[00:24:54.700 --> 00:24:56.700]  就不關大會的事了
[00:24:56.700 --> 00:24:58.700]  這樣就做了福靈父母親了
[00:24:58.700 --> 00:25:00.700]  正不正
[00:25:00.700 --> 00:25:01.700]  嘩 簡單
[00:25:01.700 --> 00:25:02.700]  一踢過
[00:25:02.700 --> 00:25:04.700]  三個小時的努力
[00:25:04.700 --> 00:25:06.700]  可能就搞定了
[00:25:06.700 --> 00:25:08.700]  是真的
[00:25:08.700 --> 00:25:10.700]  如果你在神的覆蓋
[00:25:10.700 --> 00:25:11.700]  的恩典裡面
[00:25:11.700 --> 00:25:12.700]  你聽說
[00:25:12.700 --> 00:25:14.700]  做很少的事
[00:25:14.700 --> 00:25:17.700]  你知不知道那些年青人領受什麼
[00:25:17.700 --> 00:25:20.700]  這些代表了
[00:25:20.700 --> 00:25:21.700]  成年人對他們的祝福
[00:25:21.700 --> 00:25:23.700]  對他們有很深的感動
[00:25:23.700 --> 00:25:26.700]  是遠超過
[00:25:26.700 --> 00:25:28.700]  我經常這樣說
[00:25:28.700 --> 00:25:29.700]  四思那晚的活動
[00:25:29.700 --> 00:25:31.700]  通常呢
[00:25:31.700 --> 00:25:33.700]  有識之士覺得
[00:25:33.700 --> 00:25:35.700]  嘩 這麼簡單
[00:25:35.700 --> 00:25:37.700]  行不行啊
[00:25:37.700 --> 00:25:39.700]  又老土
[00:25:39.700 --> 00:25:42.700]  這樣很奇怪
[00:25:42.700 --> 00:25:44.700]  這麼多年我去
[00:25:44.700 --> 00:25:47.700]  有些很老土 很簡單的事
[00:25:47.700 --> 00:25:50.700]  在聖靈的覆蓋和加力裡面
[00:25:50.700 --> 00:25:54.700]  都產生生命的果效
[00:25:54.700 --> 00:25:55.700]  弟兄姊妹
[00:25:55.700 --> 00:25:57.700]  神不是要求我們做一些
[00:25:57.700 --> 00:26:00.700]  一定很創新的
[00:26:00.700 --> 00:26:01.700]  有部份的弟兄姊妹
[00:26:01.700 --> 00:26:04.700]  因著神給他們的恩賜性格的特性
[00:26:04.700 --> 00:26:05.700]  他們要做那些事
[00:26:05.700 --> 00:26:07.700]  但大部份的弟兄姊妹
[00:26:07.700 --> 00:26:08.700]  普通的弟兄姊妹來說
[00:26:08.700 --> 00:26:10.700]  你只要聽神的話
[00:26:10.700 --> 00:26:12.700]  嘗試去愛
[00:26:12.700 --> 00:26:14.700]  你想想
[00:26:14.700 --> 00:26:15.700]  認識都不認識的那些弟兄姊妹
[00:26:15.700 --> 00:26:16.700]  有時看一看樣子
[00:26:16.700 --> 00:26:20.700]  這麼醜的
[00:26:20.700 --> 00:26:22.700]  你怎樣愛啊
[00:26:22.700 --> 00:26:23.700]  所以告訴大家
[00:26:23.700 --> 00:26:25.700]  神要求我們的愛
[00:26:25.700 --> 00:26:27.700]  可以有感受的部份
[00:26:27.700 --> 00:26:29.700]  但更加重要的
[00:26:29.700 --> 00:26:30.700]  是有很多行為
[00:26:30.700 --> 00:26:31.700]  實踐的部份
[00:26:31.700 --> 00:26:33.700]  去表達愛
[00:26:33.700 --> 00:26:34.700]  是有意志的愛
[00:26:34.700 --> 00:26:36.700]  特別神對我們的愛
[00:26:36.700 --> 00:26:37.700]  是甚麼愛啊
[00:26:37.700 --> 00:26:39.700]  我們叫阿加皮
[00:26:39.700 --> 00:26:41.700]  是一個犧牲的愛
[00:26:41.700 --> 00:26:43.700]  是我們值得祂愛的
[00:26:43.700 --> 00:26:45.700]  是祂選擇為我們犧牲去愛
[00:26:45.700 --> 00:26:46.700]  所以弟兄姊妹今天
[00:26:46.700 --> 00:26:47.700]  你要重建愛網
[00:26:47.700 --> 00:26:49.700]  很基本的態度就是
[00:26:49.700 --> 00:26:51.700]  不要想著你要愛哪一個弟兄姊妹
[00:26:51.700 --> 00:26:53.700]  是祂值得你去愛
[00:26:53.700 --> 00:26:56.700]  我們沒有一個值得神去愛我們
[00:26:56.700 --> 00:26:59.700]  所以我們要學習神去愛的時候
[00:26:59.700 --> 00:27:01.700]  神會給我們挑戰
[00:27:01.700 --> 00:27:04.700]  都希望我們有少少能耐去承載
[00:27:04.700 --> 00:27:05.700]  不會找一個
[00:27:05.700 --> 00:27:07.700]  真的很囂張到你受不了的
[00:27:07.700 --> 00:27:08.700]  你去愛
[00:27:08.700 --> 00:27:09.700]  可能會有
[00:27:09.700 --> 00:27:11.700]  不過一般情況下是漸進的
[00:27:11.700 --> 00:27:14.700]  你越肯跟耶穌去愛的時候
[00:27:14.700 --> 00:27:16.700]  你會發覺你的生命
[00:27:16.700 --> 00:27:18.700]  原來我都不知道
[00:27:18.700 --> 00:27:23.700]  我能夠去承載男同性傾向的弟兄
[00:27:23.700 --> 00:27:25.700]  要去跟他開組
[00:27:25.700 --> 00:27:27.700]  要去認識他
[00:27:27.700 --> 00:27:29.700]  要去支持他
[00:27:29.700 --> 00:27:30.700]  要去鼓勵他
[00:27:30.700 --> 00:27:32.700]  要去幫他做婚前輔導
[00:27:32.700 --> 00:27:34.700]  然後做婚後輔導
[00:27:34.700 --> 00:27:36.700]  我不知道自己有這樣的承載力
[00:27:36.700 --> 00:27:38.700]  但我知道我想學
[00:27:38.700 --> 00:27:40.700]  我跟耶穌走一走
[00:27:40.700 --> 00:27:41.700]  去面對他們
[00:27:41.700 --> 00:27:43.700]  你知不知道我們那班導師
[00:27:43.700 --> 00:27:44.700]  去參與的導師
[00:27:44.700 --> 00:27:46.700]  很多都很怕什麼
[00:27:46.700 --> 00:27:48.700]  很怕他愛上了我
[00:27:48.700 --> 00:27:50.700]  不單怕這個
[00:27:50.700 --> 00:27:51.700]  還怕什麼
[00:27:51.700 --> 00:27:55.700]  怕我們子女掉進這個問題裡
[00:27:55.700 --> 00:27:57.700]  很多恐懼
[00:27:57.700 --> 00:28:01.700]  但當我們面對神這個呼召
[00:28:01.700 --> 00:28:03.700]  我是一個很普通的人
[00:28:03.700 --> 00:28:07.700]  但當我願意去回應神這個呼召
[00:28:07.700 --> 00:28:09.700]  我去學習愛
[00:28:09.700 --> 00:28:12.700]  神就讓我們體會到
[00:28:12.700 --> 00:28:14.700]  很多弟兄是很好的弟兄
[00:28:14.700 --> 00:28:16.700]  很有侍奉心自由
[00:28:16.700 --> 00:28:20.700]  他們都不想自己的行為反應是這樣
[00:28:20.700 --> 00:28:22.700]  他們很想離開
[00:28:22.700 --> 00:28:24.700]  但在教會裡
[00:28:24.700 --> 00:28:26.700]  我不知道你們知不知道
[00:28:26.700 --> 00:28:29.700]  同性運動 同志運動的人說什麼
[00:28:29.700 --> 00:28:31.700]  三個一個
[00:28:31.700 --> 00:28:33.700]  當然有一點作大
[00:28:33.700 --> 00:28:35.700]  我當他們三十個一個
[00:28:35.700 --> 00:28:37.700]  柴枕有多少人
[00:28:37.700 --> 00:28:38.700]  崇拜
[00:28:38.700 --> 00:28:40.700]  當三百吧
[00:28:40.700 --> 00:28:42.700]  有多少個
[00:28:42.700 --> 00:28:44.700]  有十個存在的
[00:28:44.700 --> 00:28:46.700]  同性傾向的肢體在我們中間
[00:28:46.700 --> 00:28:48.700]  當然危言聳聽
[00:28:48.700 --> 00:28:50.700]  不一定有
[00:28:50.700 --> 00:28:53.700]  他們坐在我們中間的時候
[00:28:53.700 --> 00:28:56.700]  就在聽基督徒嘲弄同性戀者
[00:28:56.700 --> 00:29:00.700]  一點體諒都沒有
[00:29:00.700 --> 00:29:01.700]  為什麼我們會嘲弄呢
[00:29:01.700 --> 00:29:03.700]  因為我們恐懼
[00:29:03.700 --> 00:29:05.700]  我們對同性傾向無知
[00:29:05.700 --> 00:29:09.700]  我們害怕自己落踏
[00:29:09.700 --> 00:29:13.700]  所以我們就說很多不接納的話
[00:29:13.700 --> 00:29:15.700]  耶穌會不會這樣做呢
[00:29:15.700 --> 00:29:19.700]  我不知道有沒有這些人
[00:29:19.700 --> 00:29:23.700]  但至少我們有沒有一個合宜的態度
[00:29:23.700 --> 00:29:27.700]  去尊重仍然被罪捆綁的肢體
[00:29:27.700 --> 00:29:30.700]  張開我們的膀胱
[00:29:30.700 --> 00:29:34.700]  說我們願意主動去擁抱
[00:29:34.700 --> 00:29:37.700]  我做不到
[00:29:37.700 --> 00:29:38.700]  我會害怕
[00:29:38.700 --> 00:29:39.700]  我也會害怕
[00:29:39.700 --> 00:29:40.700]  我也知道我做不到
[00:29:40.700 --> 00:29:41.700]  那就祈禱吧
[00:29:41.700 --> 00:29:43.700]  這個能力不在我們身上
[00:29:43.700 --> 00:29:45.700]  但心在我們身上
[00:29:45.700 --> 00:29:50.700]  如果你有彼此相愛的心
[00:29:50.700 --> 00:29:53.700]  眾人就會認出你是我的門徒
[00:29:53.700 --> 00:29:55.700]  當我們有這個心的時候
[00:29:55.700 --> 00:29:58.700]  神就會慢慢改變我們的態度
[00:29:58.700 --> 00:30:00.700]  加力給我們
[00:30:00.700 --> 00:30:02.700]  聖靈做什麼的
[00:30:02.700 --> 00:30:05.700]  為什麼耶穌要請聖靈和我們同行
[00:30:05.700 --> 00:30:07.700]  聖靈做什麼的
[00:30:07.700 --> 00:30:10.700]  聖靈就是會感動我們
[00:30:10.700 --> 00:30:12.700]  加力給我們
[00:30:12.700 --> 00:30:13.700]  當我們願意的時候
[00:30:13.700 --> 00:30:14.700]  不想勉強我們
[00:30:14.700 --> 00:30:15.700]  當我們願意的時候
[00:30:15.700 --> 00:30:17.700]  聖靈就加力給我們
[00:30:17.700 --> 00:30:19.700]  我們的生命就越來越有勝在力
[00:30:19.700 --> 00:30:26.700]  耶穌說我們幫助人
[00:30:26.700 --> 00:30:28.700]  有罪的人需要醫生
[00:30:28.700 --> 00:30:31.700]  我們要讓得生命
[00:30:31.700 --> 00:30:35.700]  並且得得更豐盛
[00:30:35.700 --> 00:30:37.700]  這個更豐盛的生命
[00:30:37.700 --> 00:30:39.700]  有時在物質上有反應
[00:30:39.700 --> 00:30:40.700]  有時不在物質上
[00:30:40.700 --> 00:30:44.700]  是在人的品格上
[00:30:44.700 --> 00:30:48.700]  你有很大的勝在力
[00:30:48.700 --> 00:30:50.700]  你看自己可能都像
[00:30:50.700 --> 00:30:53.700]  招呼以利亞的寡婦
[00:30:53.700 --> 00:30:54.700]  很絕望
[00:30:54.700 --> 00:30:56.700]  我面對這麼多問題
[00:30:56.700 --> 00:30:58.700]  我的生活不計
[00:30:58.700 --> 00:31:00.700]  我只剩下最後一碗麵
[00:31:00.700 --> 00:31:03.700]  只剩下最後一點點油
[00:31:03.700 --> 00:31:05.700]  沒有了
[00:31:05.700 --> 00:31:07.700]  但突然有陌生人來
[00:31:07.700 --> 00:31:08.700]  也不是完全陌生
[00:31:08.700 --> 00:31:10.700]  這是神的用人
[00:31:10.700 --> 00:31:11.700]  告訴他
[00:31:11.700 --> 00:31:12.700]  神不感動
[00:31:12.700 --> 00:31:13.700]  我告訴你
[00:31:13.700 --> 00:31:17.700]  你要把這些東西做成餅給我吃
[00:31:17.700 --> 00:31:18.700]  你會怎麼做
[00:31:18.700 --> 00:31:20.700]  我會煮
[00:31:20.700 --> 00:31:24.700]  把我最後臨死前要吃的東西
[00:31:24.700 --> 00:31:26.700]  都要拿走
[00:31:26.700 --> 00:31:29.700]  這是否蒙愛的心
[00:31:29.700 --> 00:31:31.700]  這不是蒙愛的心
[00:31:31.700 --> 00:31:34.700]  有時我們失卻了蒙愛的心
[00:31:34.700 --> 00:31:36.700]  就像窮寡婦一樣
[00:31:36.700 --> 00:31:38.700]  但感謝主的窮寡婦
[00:31:38.700 --> 00:31:41.700]  在她這麼軟弱的時候
[00:31:41.700 --> 00:31:43.700]  她願意聽
[00:31:43.700 --> 00:31:48.700]  就把最後的餅給仙子吃
[00:31:48.700 --> 00:31:50.700]  神跡就出現了
[00:31:50.700 --> 00:31:53.700]  弟兄姊妹,你今天信不信神跡
[00:31:53.700 --> 00:31:55.700]  感謝主
[00:31:55.700 --> 00:31:57.700]  但不是每個人都這樣回應
[00:31:57.700 --> 00:32:00.700]  因為我們的神學院教我們
[00:32:00.700 --> 00:32:02.700]  神識終止論
[00:32:02.700 --> 00:32:03.700]  有沒有聽過
[00:32:03.700 --> 00:32:04.700]  一世紀之後
[00:32:04.700 --> 00:32:06.700]  早期教會之後
[00:32:06.700 --> 00:32:07.700]  神跡就終止了
[00:32:07.700 --> 00:32:09.700]  神不再用這種方式
[00:32:09.700 --> 00:32:11.700]  去鼓勵弟兄姊妹
[00:32:11.700 --> 00:32:12.700]  走在真理裏面
[00:32:12.700 --> 00:32:14.700]  這真是很大劑
[00:32:14.700 --> 00:32:16.700]  今天神學院真的要好好反省
[00:32:16.700 --> 00:32:19.700]  今天教會弄成這樣
[00:32:19.700 --> 00:32:23.700]  神學院有不能推卸的責任
[00:32:23.700 --> 00:32:29.700]  是不是這樣呢
[00:32:29.700 --> 00:32:35.700]  原來神跡就在我們謙卑信服的時候
[00:32:35.700 --> 00:32:38.700]  就會發生
[00:32:38.700 --> 00:32:40.700]  神跡有些是超自然
[00:32:40.700 --> 00:32:42.700]  有些是相對地自然
[00:32:42.700 --> 00:32:47.700]  今天你是不是活在一個神跡的時代呢
[00:32:47.700 --> 00:32:49.700]  是不是呢
[00:32:49.700 --> 00:32:51.700]  其實是的
[00:32:51.700 --> 00:32:52.700]  你聽別人的見證
[00:32:52.700 --> 00:32:53.700]  有很多神跡
[00:32:53.700 --> 00:32:55.700]  但總是不在我身上發生
[00:32:55.700 --> 00:32:57.700]  為什麼呢
[00:32:57.700 --> 00:32:59.700]  有沒有想過為什麼
[00:32:59.700 --> 00:33:02.700]  因為你是十一奉獻的基督徒
[00:33:02.700 --> 00:33:06.700]  還是你是100%獻上的門徒呢
[00:33:06.700 --> 00:33:09.700]  你是活在一個宗教裏面
[00:33:09.700 --> 00:33:13.700]  因為你活在神 一個永活神的關係裏面
[00:33:13.700 --> 00:33:18.700]  愛妄不是靠人的能力
[00:33:18.700 --> 00:33:20.700]  可以編織起來的
[00:33:20.700 --> 00:33:23.700]  我勾畫給柴浸的童工領袖
[00:33:23.700 --> 00:33:25.700]  看到一個很簡單
[00:33:25.700 --> 00:33:30.700]  行政上或牧羊組織上的愛妄
[00:33:30.700 --> 00:33:33.700]  相對地可以用人的力量做到一點
[00:33:33.700 --> 00:33:36.700]  都可能有些效果
[00:33:36.700 --> 00:33:39.700]  但說真的
[00:33:39.700 --> 00:33:41.700]  如果不是每個弟兄姊妹
[00:33:41.700 --> 00:33:44.700]  開始去面對和神的關係
[00:33:44.700 --> 00:33:46.700]  主啊 我願意做你的門徒
[00:33:46.700 --> 00:33:48.700]  我不再想不冷不熱
[00:33:48.700 --> 00:33:51.700]  不再想奉獻了10%
[00:33:51.700 --> 00:33:53.700]  十一之後就留下九成給自己
[00:33:53.700 --> 00:33:57.700]  我的人生不是十足獻上給你的
[00:33:57.700 --> 00:33:59.700]  我要你的祝福和拯救
[00:33:59.700 --> 00:34:03.700]  但我不要你管我的生命
[00:34:03.700 --> 00:34:06.700]  當我們這樣的時候
[00:34:06.700 --> 00:34:11.700]  我沒辦法可以組織一個真實的愛妄
[00:34:11.700 --> 00:34:13.700]  弟兄姊妹
[00:34:13.700 --> 00:34:17.700]  神很想你們和祂相遇
[00:34:17.700 --> 00:34:20.700]  神很想讓你們去經歷更深
[00:34:20.700 --> 00:34:24.700]  讓你知道你是蒙愛的兒女
[00:34:24.700 --> 00:34:26.700]  在這個世界上不好的爸爸
[00:34:26.700 --> 00:34:30.700]  尚且將最好的給他的兒女
[00:34:30.700 --> 00:34:34.700]  何況天上的阿爸父呢
[00:34:34.700 --> 00:34:36.700]  我們是不是真的相信這句話呢
[00:34:36.700 --> 00:34:40.700]  看回自己的生活安排
[00:34:40.700 --> 00:34:44.700]  你是不是真的相信這句話
[00:34:44.700 --> 00:34:46.700]  今天我也要認罪悔改
[00:34:46.700 --> 00:34:48.700]  我也在為我的兒女
[00:34:48.700 --> 00:34:56.700]  用我的方法去組織一個安全網去祝福他們
[00:34:56.700 --> 00:35:00.700]  我也不是很夠相信
[00:35:00.700 --> 00:35:07.700]  天上的阿爸父是愛我愛得這麼深
[00:35:07.700 --> 00:35:09.700]  弟兄姊妹
[00:35:09.700 --> 00:35:12.700]  讓我們一起去悔改
[00:35:12.700 --> 00:35:17.700]  先決定讓神的國臨到我們的生命
[00:35:17.700 --> 00:35:19.700]  神的國是什麼呢
[00:35:19.700 --> 00:35:22.700]  就是對我們100%的管治
[00:35:22.700 --> 00:35:26.700]  我們願意款服在神的管治的底下
[00:35:26.700 --> 00:35:29.700]  我們很多人生的絕望和難處
[00:35:29.700 --> 00:35:31.700]  當我們謙卑信服的時候
[00:35:31.700 --> 00:35:34.700]  都會被神轉化成為一個建立我們生命的
[00:35:34.700 --> 00:35:36.700]  羅馬書8章28節
[00:35:36.700 --> 00:35:38.700]  萬事都互相效力
[00:35:38.700 --> 00:35:40.700]  叫愛神的人得益處
[00:35:40.700 --> 00:35:44.700]  我們不斷可以更經歷更經歷更經歷神的愛
[00:35:44.700 --> 00:35:46.700]  而不是用人的方法
[00:35:46.700 --> 00:35:47.700]  人的手法
[00:35:47.700 --> 00:35:49.700]  用人的意志
[00:35:49.700 --> 00:35:57.700]  去組織建立神的國建立教會建立基督的身體
[00:35:57.700 --> 00:36:02.700]  豐盛的現值已經為我們擺設了
[00:36:02.700 --> 00:36:04.700]  問題是你今天
[00:36:04.700 --> 00:36:06.700]  是不是那些說我買了塊田
[00:36:06.700 --> 00:36:08.700]  我要去驗一下田
[00:36:08.700 --> 00:36:10.700]  我買了隻牛
[00:36:10.700 --> 00:36:12.700]  我要去看看那隻牛
[00:36:12.700 --> 00:36:13.700]  我結了婚
[00:36:13.700 --> 00:36:15.700]  我要享受一下婚姻生活
[00:36:15.700 --> 00:36:17.700]  我生了孩子
[00:36:17.700 --> 00:36:20.700]  要負責養育他
[00:36:20.700 --> 00:36:23.700]  或者好像耶穌邀請那位青年人
[00:36:23.700 --> 00:36:25.700]  去跟從他的時候說
[00:36:25.700 --> 00:36:29.700]  讓我先去埋葬我的爸爸
[00:36:29.700 --> 00:36:32.700]  讓我先去盡了我的孝道
[00:36:32.700 --> 00:36:35.700]  等我等我等我
[00:36:35.700 --> 00:36:38.700]  滿足了某些某些某些某些某些
[00:36:38.700 --> 00:36:40.700]  應該有的責任
[00:36:40.700 --> 00:36:44.700]  然後我來跟從你
[00:36:44.700 --> 00:36:46.700]  你信不信
[00:36:46.700 --> 00:36:48.700]  當你跟從耶穌的時候
[00:36:48.700 --> 00:36:51.700]  開頭好像離開了你期望的那種責任
[00:36:51.700 --> 00:36:54.700]  但是最終你看到
[00:36:54.700 --> 00:36:58.700]  神給你設想更美的
[00:36:58.700 --> 00:37:01.700]  去成就你那份的孝心
[00:37:01.700 --> 00:37:03.700]  你那份的愛心
[00:37:03.700 --> 00:37:09.700]  你那份的責任心
[00:37:09.700 --> 00:37:17.700]  你那份的責任心
[00:37:17.700 --> 00:37:18.700]  親愛的主耶穌
[00:37:18.700 --> 00:37:21.700]  我們求祢憐憫我們
[00:37:21.700 --> 00:37:25.700]  因為我們活在祢的愛裡面
[00:37:25.700 --> 00:37:28.700]  卻沒有很滿足地
[00:37:28.700 --> 00:37:33.700]  很完全地去享受祢的恩典和愛
[00:37:33.700 --> 00:37:36.700]  以致今天我們對神的愛有很多疑惑
[00:37:36.700 --> 00:37:41.700]  我們不能夠完全去享受蒙神愛而來的心
[00:37:41.700 --> 00:37:45.700]  我們不能夠活出這種的愛
[00:37:45.700 --> 00:37:46.700]  主要是幫助我們
[00:37:46.700 --> 00:37:50.700]  我們知道我們不能夠靠自己去活得出
[00:37:50.700 --> 00:37:53.700]  我們需要靠聖靈的幫助
[00:37:53.700 --> 00:37:56.700]  靠神的幫助我們才能夠活出
