
[00:00:00.000 --> 00:00:09.260]  感謝各位都有身心健康來到神的殿裡敬拜神
[00:34:45.080 --> 00:34:48.720]  佛教如果你們有讀到雜誌的時候
[00:34:48.720 --> 00:34:55.920]  佛教的信徒有成為基督徒
[00:34:55.920 --> 00:34:58.560]  非常興奮的一個消息
[00:34:58.560 --> 00:35:06.040]  我們要有這樣的知識
[00:35:06.040 --> 00:35:09.760]  第二個知識
[00:35:09.760 --> 00:35:18.080]  年輕人離開教會有六個理由
[00:35:18.080 --> 00:35:20.280]  你們做牧師做長老
[00:35:20.280 --> 00:35:24.840]  你們在教會裡面負責的弟兄姐妹
[00:35:24.840 --> 00:35:33.800]  你要知道為甚麼年輕人讀六個理由
[00:35:33.800 --> 00:35:35.040]  這個是很重要的
[00:35:35.040 --> 00:35:38.720]  如果我們向陌生人傳福音的時候
[00:35:38.720 --> 00:35:41.360]  這個是很重要的
[00:35:41.360 --> 00:35:42.600]  我給你一個例子
[00:35:42.600 --> 00:35:44.760]  不是說這樣你就可以去傳福音
[00:35:44.760 --> 00:35:48.040]  你要知道多一點
[00:35:48.040 --> 00:35:50.800]  世界的人
[00:35:50.800 --> 00:35:52.560]  孤單的人有多少
[00:35:52.560 --> 00:35:57.840]  百分之三十
[00:35:57.840 --> 00:36:03.000]  一百個人裡面有百分之三十是孤單的
[00:36:03.000 --> 00:36:04.760]  我去喝咖啡的時候
[00:36:04.760 --> 00:36:06.560]  我數有十個人
[00:36:06.560 --> 00:36:11.080]  有三個人是孤單的
[00:36:11.080 --> 00:36:13.840]  不單止我看到我是這樣覺得
[00:36:13.840 --> 00:36:16.560]  而且我看到他們的眼睛
[00:36:16.560 --> 00:36:18.600]  看到他們的臉容
[00:36:18.600 --> 00:36:20.120]  看到他們走路
[00:36:20.120 --> 00:36:22.880]  他們是孤單的
[00:36:22.880 --> 00:36:27.560]  我們是不是要向這些陌生人傳福音
[00:36:27.560 --> 00:36:34.680]  這些是知識
[00:36:34.680 --> 00:36:40.320]  今天講的是
[00:36:40.320 --> 00:36:44.720]  向陌生人傳福音
[00:36:44.720 --> 00:36:50.280]  活水的江河有三個階段
[00:36:50.280 --> 00:36:54.600]  我們來反思一下
[00:36:54.600 --> 00:37:00.000]  我們這裡在座的
[00:37:00.000 --> 00:37:05.080]  如果你還沒信的時候
[00:37:05.080 --> 00:37:08.240]  有沒有機會去到瓦閣井
[00:37:08.240 --> 00:37:11.160]  看到一位信徒向你傳福音
[00:37:11.160 --> 00:37:15.720]  在座的已經信了耶穌的
[00:37:15.720 --> 00:37:18.320]  你有沒有坐在瓦閣井那裡
[00:37:18.320 --> 00:37:20.480]  從一位陌生人傳福音
[00:37:20.480 --> 00:37:24.920]  請大家讀一讀耶穌的教導
[00:37:24.920 --> 00:37:33.240]  你們的光也應當照在人前
[00:37:33.240 --> 00:37:38.680]  讓他們看見你的好行為
[00:37:38.680 --> 00:37:45.440]  又重讚你們在天上的福
[00:37:45.440 --> 00:37:50.280]  好行為不是重讚你
[00:37:50.280 --> 00:37:53.400]  是重讚天上的福
[00:37:53.400 --> 00:37:58.160]  你做什麼事
[00:37:58.160 --> 00:38:00.000]  在這個世界上
[00:38:00.000 --> 00:38:03.360]  有一個目的
[00:38:03.360 --> 00:38:07.000]  重讚我們的天父
[00:38:07.000 --> 00:38:09.800]  重讚主耶穌
[00:38:09.800 --> 00:38:16.760]  重讚帶領我們的聖靈
[00:38:16.760 --> 00:38:23.480]  請我們低頭祈禱
[00:38:23.480 --> 00:38:26.680]  聖師父感謝你給我們有這個時間
[00:38:26.680 --> 00:38:30.920]  讓我們不會忘記這個
[00:38:30.920 --> 00:38:34.240]  這麼好的時光
[00:38:34.240 --> 00:38:37.160]  在我們一生裡面都能夠活著
[00:38:37.160 --> 00:38:39.960]  為了榮耀你的名
[00:38:39.960 --> 00:38:41.320]  禱告奉主耶穌的名
[00:38:41.320 --> 00:38:43.640]  阿們
