
[00:00:00.000 --> 00:00:01.600]  平安 平安
[00:18:11.840 --> 00:18:15.360]  並且容許聖靈在我們生命中敞開來工作
[00:18:15.360 --> 00:18:17.760]  And so whatever trial or suffering
[00:18:17.760 --> 00:18:19.800]  that you're going through in this season
[00:18:19.800 --> 00:18:20.680]  in your life
[00:18:20.680 --> 00:18:23.320]  I want you to name it out loud
[00:18:23.320 --> 00:18:25.800]  and declare God's promises over it
[00:18:25.800 --> 00:18:28.840]  不論你現在是在什麼樣的患難與苦難當中
[00:18:28.840 --> 00:18:31.200]  我希望你能夠帶到神的面前
[00:18:31.200 --> 00:18:32.960]  並且大聲地宣告出來
[00:18:32.960 --> 00:18:35.000]  並且相信神要來拯救你
[00:18:35.000 --> 00:18:36.600]  You see when you meet your suffering
[00:18:36.600 --> 00:18:39.000]  with the spirit of rejoicing
[00:18:39.000 --> 00:18:41.760]  you're training your soul to keep trusting
[00:18:41.760 --> 00:18:43.520]  to keep praying
[00:18:43.520 --> 00:18:46.880]  to keep obeying day by day
[00:18:46.880 --> 00:18:49.680]  當我們不斷地將我們的患難
[00:18:49.680 --> 00:18:51.360]  歡歡喜喜帶到神面前
[00:18:51.360 --> 00:18:54.280]  我們就是一次又一次在訓練
[00:18:54.280 --> 00:18:58.320]  能夠來成為更合乎神所使用
[00:18:58.320 --> 00:19:00.040]  So everyone repeat after me
[00:19:00.040 --> 00:19:02.680]  我們一起來重複我說的
[00:19:02.680 --> 00:19:04.280]  Lord, this hurts
[00:19:04.280 --> 00:19:06.920]  主啊,這是疼痛的
[00:19:06.920 --> 00:19:09.240]  But I rejoice you are with me
[00:19:09.240 --> 00:19:11.280]  但是因著你與我同在
[00:19:11.280 --> 00:19:14.120]  我就喜樂
[00:19:14.120 --> 00:19:17.360]  You are working for me and not against me
[00:19:17.360 --> 00:19:20.640]  你是幫助我的,不是抵擋我的
[00:19:20.640 --> 00:19:21.960]  And now third,
[00:19:21.960 --> 00:19:25.160]  Apostle Paul says to persevere under pressure
[00:19:25.160 --> 00:19:28.520]  第三,保羅說在壓力下堅忍
[00:19:28.520 --> 00:19:31.640]  Remain faithful by not giving up
[00:19:31.640 --> 00:19:34.400]  不放棄,持守對神的忠心
[00:19:34.400 --> 00:19:36.240]  Paul says don't give up
[00:19:36.240 --> 00:19:37.840]  保羅說不要放棄
[00:19:37.840 --> 00:19:40.720]  Paul says suffering produces perseverance
[00:19:40.720 --> 00:19:43.520]  and perseverance produces character
[00:19:43.520 --> 00:19:45.720]  知道患難生忍耐
[00:19:45.720 --> 00:19:49.080]  忍耐生老練或是產生品格
[00:19:49.080 --> 00:19:50.840]  It's not in our complaining
[00:19:50.840 --> 00:19:52.920]  but it's in our rejoicing
[00:19:52.920 --> 00:19:54.960]  that produces the type of character
[00:19:54.960 --> 00:19:56.840]  that Paul is talking about here
[00:19:56.840 --> 00:19:58.840]  不是透過埋怨
[00:19:58.840 --> 00:20:00.600]  而是透過忍耐
[00:20:00.600 --> 00:20:03.160]  我們就產生出一個新的品格
[00:20:03.160 --> 00:20:05.240]  It actually gives us the ability
[00:20:05.240 --> 00:20:08.000]  to stay under an unbearable load
[00:20:08.000 --> 00:20:09.200]  without crushing us
[00:20:09.200 --> 00:20:11.360]  這幫助我們能夠在一個
[00:20:11.360 --> 00:20:13.200]  無法承擔的壓力之下
[00:20:13.200 --> 00:20:15.120]  還能夠繼續往前
[00:20:15.120 --> 00:20:17.880]  This is grace-enabled endurance
[00:20:17.880 --> 00:20:20.880]  這是恩典帶給我們的忍耐
[00:20:20.880 --> 00:20:22.160]  Perseverance in the gospel
[00:20:22.160 --> 00:20:24.800]  is not pretending that pain doesn't hurt
[00:20:24.800 --> 00:20:27.960]  or it's staying silent in harmful situations
[00:20:27.960 --> 00:20:29.000]  聖經說的忍耐
[00:20:29.000 --> 00:20:32.320]  並不是要我們假裝問題不存在
[00:20:32.320 --> 00:20:34.560]  It's not acknowledging the pain
[00:20:34.560 --> 00:20:35.840]  but acknowledging the one
[00:20:35.840 --> 00:20:37.560]  who is able to get us through it
[00:20:37.560 --> 00:20:40.600]  並不是要來否定這個痛苦
[00:20:40.600 --> 00:20:43.520]  而是來認定幫助我們的神
[00:20:43.520 --> 00:20:46.080]  I share this quote all the time
[00:20:46.080 --> 00:20:47.560]  because it's one of my favorites
[00:20:47.560 --> 00:20:48.800]  by Charles Spurgeon
[00:20:48.800 --> 00:20:51.520]  這是我最喜歡的一句名言之一
[00:20:51.520 --> 00:20:53.360]  是斯布真牧師所說的
[00:20:53.360 --> 00:20:54.960]  And this is a paraphrase of it
[00:20:54.960 --> 00:20:56.600]  這個是這樣所說的
[00:20:56.600 --> 00:20:58.440]  When the burden is too heavy
[00:20:58.440 --> 00:21:00.040]  we don't need stronger arms
[00:21:00.040 --> 00:21:02.040]  but we need weaker knees
[00:21:02.040 --> 00:21:03.520]  當重擔太沉重時
[00:21:03.520 --> 00:21:05.360]  我們不需要更強壯的手臂
[00:21:05.360 --> 00:21:07.040]  我們需要的是更柔軟
[00:21:07.040 --> 00:21:09.000]  願意跪下的乞丐
[00:21:09.000 --> 00:21:10.840]  We need to humble ourself
[00:21:10.840 --> 00:21:13.280]  and go on our knees in prayer
[00:21:13.280 --> 00:21:14.800]  saying "God, I need you"
[00:21:14.800 --> 00:21:16.200]  我們需要謙卑下來
[00:21:16.200 --> 00:21:17.280]  來到主的面前說
[00:21:17.280 --> 00:21:19.240]  "神啊,我需要你"
[00:21:19.240 --> 00:21:21.360]  I believe that when we do that
[00:21:21.360 --> 00:21:24.160]  that the Holy Spirit then supplies us
[00:21:24.160 --> 00:21:27.760]  with the power if we supply the posture
[00:21:27.760 --> 00:21:30.240]  當我們在這樣的一個正確的姿態
[00:21:30.240 --> 00:21:31.480]  來到神面前的時候
[00:21:31.480 --> 00:21:33.680]  我們相信聖靈就要來我們當中
[00:21:33.680 --> 00:21:35.840]  賜下一切我們所需要的能力
[00:21:35.840 --> 00:21:37.840]  Now I want to make sure to say this
[00:21:37.840 --> 00:21:41.400]  我需要來確認先說這件事情
[00:21:41.400 --> 00:21:43.160]  The perseverance doesn't mean
[00:21:43.160 --> 00:21:45.560]  staying in harmful relationships
[00:21:45.560 --> 00:21:48.880]  忍耐並不代表我們一直停留在一個
[00:21:48.880 --> 00:21:50.440]  有傷害的關係中
[00:21:50.440 --> 00:21:52.760]  It doesn't mean ignoring mental health needs
[00:21:52.760 --> 00:21:54.600]  and refusing counseling
[00:21:54.600 --> 00:21:59.120]  忍耐並不代表我們避開不談
[00:21:59.120 --> 00:22:01.920]  精神上的問題去尋求幫助
[00:22:01.920 --> 00:22:04.960]  Sometimes perseverance means asking for help
[00:22:04.960 --> 00:22:06.920]  and setting healthy boundaries
[00:22:06.920 --> 00:22:09.360]  事實上有時候忍耐代表著
[00:22:09.360 --> 00:22:11.160]  我們來尋求協助
[00:22:11.160 --> 00:22:12.880]  並且要設立界線
[00:22:12.880 --> 00:22:15.640]  But perseverance means that you ultimately
[00:22:15.640 --> 00:22:18.560]  keep showing up and never giving up
[00:22:18.560 --> 00:22:20.280]  但是忍耐的意思就是
[00:22:20.280 --> 00:22:23.480]  我們不斷地回到神的面前
[00:22:23.480 --> 00:22:24.680]  永不放棄
[00:22:24.680 --> 00:22:26.720]  And this is not to earn God's love
[00:22:26.720 --> 00:22:28.560]  because you already have it
[00:22:28.560 --> 00:22:29.720]  我們這樣做不是為了要
[00:22:29.720 --> 00:22:31.560]  得取神更多的愛
[00:22:31.560 --> 00:22:33.840]  因為我們已經蒙神所愛
[00:22:33.840 --> 00:22:36.040]  I know that next year as a church
[00:22:36.040 --> 00:22:37.240]  that we're gonna spend time
[00:22:37.240 --> 00:22:39.160]  memorizing the word of God together
[00:22:39.160 --> 00:22:42.240]  明年我們全教會要一起來背誦聖經
[00:22:42.240 --> 00:22:43.400]  And there's gonna be times where
[00:22:43.400 --> 00:22:44.920]  we don't feel like doing it
[00:22:44.920 --> 00:22:47.760]  一定會有一些時間我不想來做
[00:22:47.760 --> 00:22:49.560]  But we can't give up
[00:22:49.560 --> 00:22:51.800]  We need to continue to hide
[00:22:51.800 --> 00:22:53.440]  God's word in our hearts
[00:22:53.440 --> 00:22:55.240]  讓我們不要放棄
[00:22:55.240 --> 00:22:56.520]  繼續地忍耐
[00:22:56.520 --> 00:22:59.120]  直到神的話語存在我們心裡
[00:22:59.120 --> 00:23:01.440]  Because that's when the spirit works
[00:23:01.440 --> 00:23:04.320]  to empower us to persevere
[00:23:04.320 --> 00:23:06.320]  這就是聖靈要來
[00:23:06.320 --> 00:23:08.640]  賜給我們力量來繼續向前
[00:23:08.640 --> 00:23:10.200]  And it's the same where we need to
[00:23:10.200 --> 00:23:12.000]  continue to even forgive
[00:23:12.000 --> 00:23:13.480]  those who hurt us
[00:23:13.480 --> 00:23:15.800]  同樣我們要繼續選擇
[00:23:15.800 --> 00:23:18.120]  來饒恕那些傷害我們的人
[00:23:18.120 --> 00:23:20.640]  That we are to be faithful to take
[00:23:20.640 --> 00:23:22.000]  one step at a time
[00:23:22.000 --> 00:23:23.800]  no matter how small it may be
[00:23:23.800 --> 00:23:25.640]  無論是多小的事情
[00:23:25.640 --> 00:23:28.320]  我們就要堅守一次
[00:23:28.320 --> 00:23:30.760]  一步又一步地忍耐向前
[00:23:30.760 --> 00:23:32.280]  And the fourth Paul says
[00:23:32.280 --> 00:23:34.560]  to be shaped by the spirit
[00:23:34.560 --> 00:23:36.080]  第四保羅說
[00:23:36.080 --> 00:23:38.480]  讓被聖靈塑造
[00:23:38.480 --> 00:23:41.400]  to allow God to form our character
[00:23:41.400 --> 00:23:44.320]  讓神塑造你的品格
[00:23:44.320 --> 00:23:45.640]  Now Paul says that perseverance
[00:23:45.640 --> 00:23:48.440]  is what produces character
[00:23:48.440 --> 00:23:49.640]  保羅說
[00:23:49.640 --> 00:23:52.800]  忍耐生老練或是品格
[00:23:52.800 --> 00:23:54.720]  And character here doesn't simply mean
[00:23:54.720 --> 00:23:57.000]  a personality or morality
[00:23:57.000 --> 00:23:59.080]  but that your faith has been tested
[00:23:59.080 --> 00:24:00.680]  and it has been proven
[00:24:00.680 --> 00:24:03.680]  品格這邊說的不是只是你的人格
[00:24:03.680 --> 00:24:06.840]  或是你的一些價值觀
[00:24:06.840 --> 00:24:10.600]  而是受過認證的一個信心
[00:24:10.600 --> 00:24:11.920]  It's your faith that has gone through
[00:24:11.920 --> 00:24:15.840]  immense pressure and did not fail
[00:24:15.840 --> 00:24:18.360]  信心透過許多的壓力
[00:24:18.360 --> 00:24:20.880]  但是沒有失敗
[00:24:20.880 --> 00:24:23.520]  And so how do we allow the spirit to shape us
[00:24:23.520 --> 00:24:26.920]  It's by positioning our life under God's hand
[00:24:26.920 --> 00:24:28.360]  所以我們如何能夠來
[00:24:28.360 --> 00:24:30.520]  讓我們的信心得到認證
[00:24:30.520 --> 00:24:34.600]  又通過將我們自己放在神的手中
[00:24:34.600 --> 00:24:36.880]  And when we do that we begin to see
[00:24:36.880 --> 00:24:39.080]  our anger give way to patience
[00:24:39.080 --> 00:24:40.800]  當我們這樣做的時候
[00:24:40.800 --> 00:24:43.680]  我們就看到我們的憤怒會變成忍耐
[00:24:43.680 --> 00:24:47.280]  And our selfishness give way to generosity
[00:24:47.280 --> 00:24:49.960]  我們的自私變成慷慨
[00:24:49.960 --> 00:24:52.520]  You don't force these things to happen
[00:24:52.520 --> 00:24:54.440]  but you start to notice them
[00:24:54.440 --> 00:24:57.040]  as the spirit of God begins to change you
[00:24:57.040 --> 00:24:59.840]  我們無法勉強這些品格自然的發生
[00:24:59.840 --> 00:25:01.480]  但是我們可以允許聖靈
[00:25:01.480 --> 00:25:03.360]  來在我們生命中來工作
[00:25:03.360 --> 00:25:04.440]  You know when I think about this
[00:25:04.440 --> 00:25:06.680]  it's kind of like how I tried to learn
[00:25:06.680 --> 00:25:08.360]  to dance for the Christmas play
[00:25:08.360 --> 00:25:11.200]  這就讓我想到我最近怎麼樣來學習
[00:25:11.200 --> 00:25:14.120]  在聖誕夜晚崇拜跳舞的表演
[00:25:14.120 --> 00:25:15.720]  In the beginning I kept falling
[00:25:15.720 --> 00:25:17.040]  一開始我一直摔倒
[00:25:17.040 --> 00:25:19.240]  And every practice it felt really awkward
[00:25:19.240 --> 00:25:21.440]  and I didn't feel like I was getting better
[00:25:21.440 --> 00:25:23.720]  每次練習的時候我都跌得很慘
[00:25:23.720 --> 00:25:25.320]  然後好像沒有任何的進步
[00:25:25.320 --> 00:25:26.720]  But I kept showing up
[00:25:26.720 --> 00:25:28.240]  但我就一直不斷地出現
[00:25:28.240 --> 00:25:30.120]  Then something interesting happened
[00:25:30.120 --> 00:25:32.520]  有一件事情慢慢有趣的事發生了
[00:25:32.520 --> 00:25:34.280]  Suddenly I wasn't falling anymore
[00:25:34.280 --> 00:25:36.360]  突然之間我再也不摔倒了
[00:25:36.360 --> 00:25:39.000]  It's because my body learned the movements
[00:25:39.000 --> 00:25:41.560]  因為我身體學會了這些舞蹈的動作
[00:25:41.560 --> 00:25:43.680]  I didn't force that change to happen
[00:25:43.680 --> 00:25:44.880]  but it happened because
[00:25:44.880 --> 00:25:47.840]  I stayed under the process long enough
[00:25:47.840 --> 00:25:48.960]  to be shaped by it
[00:25:48.960 --> 00:25:51.480]  我無法強迫自己來改善
[00:25:51.480 --> 00:25:53.440]  但是我能夠不斷地讓自己
[00:25:53.440 --> 00:25:57.120]  回到練習當中慢慢地來改變
[00:25:57.120 --> 00:25:59.160]  And that's how the Holy Spirit
[00:25:59.160 --> 00:26:01.160]  changes our character
[00:26:01.160 --> 00:26:03.840]  Not by removing the pressure in our lives
[00:26:03.840 --> 00:26:06.360]  but by shaping us through it
[00:26:06.360 --> 00:26:09.440]  這也是聖靈如何來塑造我們的品格
[00:26:09.440 --> 00:26:12.160]  並不是將我們的環境挪去
[00:26:12.160 --> 00:26:13.800]  而是在透過這個環境
[00:26:13.800 --> 00:26:15.280]  讓我們更剛強起來
[00:26:15.280 --> 00:26:16.480]  And so instead of asking
[00:26:16.480 --> 00:26:18.400]  God, what do I need to do more?
[00:26:18.400 --> 00:26:20.040]  與其我們問神說
[00:26:20.040 --> 00:26:22.160]  神啊,我要更多地做些什麼?
[00:26:22.160 --> 00:26:23.680]  Start looking to see
[00:26:23.680 --> 00:26:26.000]  how God has already been changing you
[00:26:26.000 --> 00:26:27.720]  我們來看看神在我們生命中
[00:26:27.720 --> 00:26:29.920]  已經做了些什麼改變
[00:26:29.920 --> 00:26:31.040]  And then acknowledge that
[00:26:31.040 --> 00:26:32.360]  and give thanks to the Lord
[00:26:32.360 --> 00:26:35.400]  來發掘祂並且獻上感恩
[00:26:35.400 --> 00:26:36.960]  And then fifth and lastly
[00:26:36.960 --> 00:26:40.280]  Paul says to live from hope
[00:26:40.280 --> 00:26:41.240]  最後第五
[00:26:41.240 --> 00:26:43.720]  保羅說活在盼望中
[00:26:43.720 --> 00:26:46.600]  To move forward with confident expectations
[00:26:46.600 --> 00:26:49.360]  帶著怯懼與盼望向前行
[00:26:49.360 --> 00:26:51.000]  At the very end he says
[00:26:51.000 --> 00:26:53.160]  and character produces hope
[00:26:53.160 --> 00:26:54.760]  and hope does not put us to shame
[00:26:54.760 --> 00:26:57.720]  because God's love has been poured into our hearts
[00:26:57.720 --> 00:26:58.920]  through the Holy Spirit
[00:26:58.920 --> 00:27:01.160]  who has been given to us
[00:27:01.160 --> 00:27:03.360]  保羅最後說老練生盼望
[00:27:03.360 --> 00:27:04.960]  盼望不至於羞恥
[00:27:04.960 --> 00:27:07.000]  因為所賜給我們的聖靈
[00:27:07.000 --> 00:27:09.640]  將神愛澆灌在我們心裡
[00:27:09.640 --> 00:27:11.040]  You know with everything that's happening
[00:27:11.040 --> 00:27:12.000]  in the world today
[00:27:12.000 --> 00:27:14.160]  many of us I know feel discouraged
[00:27:14.160 --> 00:27:15.400]  or even want to give up
[00:27:15.400 --> 00:27:18.400]  這世界所發生多少的事情
[00:27:18.400 --> 00:27:21.240]  讓我們許多人感到想要放棄了
[00:27:21.240 --> 00:27:23.880]  That scripture calls us to hope
[00:27:23.880 --> 00:27:26.440]  not because circumstances are easy
[00:27:26.440 --> 00:27:28.840]  but because God has been at work
[00:27:28.840 --> 00:27:30.440]  in and through us
[00:27:30.440 --> 00:27:33.720]  我們能夠選擇繼續有盼望
[00:27:33.720 --> 00:27:35.800]  並不是環境容易
[00:27:35.800 --> 00:27:37.920]  而是因為我們知道神在我們裡面
[00:27:37.920 --> 00:27:40.520]  並且在我們生活當中正在工作
[00:27:40.520 --> 00:27:44.080]  The change that we see God making in our lives
[00:27:44.080 --> 00:27:46.400]  is not just based on feelings
[00:27:46.400 --> 00:27:48.200]  or wishful thinking
[00:27:48.200 --> 00:27:50.560]  神在我們生命中所做的改變
[00:27:50.560 --> 00:27:56.040]  不是一個感覺或是一個天真的妄想而已
[00:27:56.040 --> 00:28:00.400]  But it's based on evidence of God's faithfulness in the past
[00:28:00.400 --> 00:28:02.640]  and that because He's been faithful in the past
[00:28:02.640 --> 00:28:05.080]  He will be faithful in the present and the future
[00:28:05.080 --> 00:28:08.360]  而是因為我們知道神在過去所做的
[00:28:08.360 --> 00:28:10.760]  因此我們知道神在今天
[00:28:10.760 --> 00:28:13.680]  並且未來仍然要有信實的帶領
[00:28:13.680 --> 00:28:17.400]  It's based on the truth that God has come through before
[00:28:17.400 --> 00:28:18.800]  and He will do it again
[00:28:18.800 --> 00:28:21.680]  這個信心來自於神
[00:28:21.680 --> 00:28:24.880]  祂要一次又一次的繼續做祂的工作
[00:28:24.880 --> 00:28:26.720]  And then once again Paul is saying that
[00:28:26.720 --> 00:28:31.280]  this is only possible through the work of the Holy Spirit
[00:28:31.280 --> 00:28:34.400]  that has been given to you and I
[00:28:34.400 --> 00:28:36.320]  這唯一能夠發生
[00:28:36.320 --> 00:28:40.160]  是透過聖靈在我們裡面的工作
[00:28:40.160 --> 00:28:44.960]  And so we live from a place of hope and not despair
[00:28:44.960 --> 00:28:48.760]  因此我們是站在一個充滿盼望的立場
[00:28:48.760 --> 00:28:51.800]  而不是一個絕望的方向
[00:28:51.800 --> 00:28:53.920]  You know most of us if not all of us
[00:28:53.920 --> 00:28:57.840]  have a mark on somewhere in our bodies or in our lives
[00:28:57.840 --> 00:29:01.440]  我們每一個人不論在身體或者是我們生命中
[00:29:01.440 --> 00:29:03.520]  都一定有過一些疤痕
[00:29:03.520 --> 00:29:06.120]  We have a scar that reminds us of our past
[00:29:06.120 --> 00:29:08.960]  這些疤痕提醒我們過去發生的事情
[00:29:08.960 --> 00:29:11.960]  But it's there not because we're wounded
[00:29:11.960 --> 00:29:16.440]  but it's because we actually are healed from it
[00:29:16.440 --> 00:29:20.080]  這個疤痕的存在並不是因為我們仍然受傷
[00:29:20.080 --> 00:29:22.840]  而是代表著我們已經痊癒了
[00:29:22.840 --> 00:29:25.000]  In the same way our spiritual character is formed
[00:29:25.000 --> 00:29:28.840]  by what God has carried us through in the past
[00:29:28.840 --> 00:29:32.600]  同樣的我們屬靈的建造也是透過神
[00:29:32.600 --> 00:29:36.880]  在我們過去的一切的關口當中如何度過的
[00:29:36.880 --> 00:29:38.800]  And we see this in Jesus' life
[00:29:38.800 --> 00:29:42.880]  that after he's resurrected that he still has scars
[00:29:42.880 --> 00:29:45.280]  我們看到耶穌基督他復活之後
[00:29:45.280 --> 00:29:47.560]  他仍然有手上的傷痕
[00:29:47.560 --> 00:29:50.480]  It's not because Jesus was defeated
[00:29:50.480 --> 00:29:55.280]  but those scars point to Christ's victory over sin
[00:29:55.280 --> 00:29:57.360]  and shame and death
[00:29:57.360 --> 00:30:02.240]  耶穌基督的釘痕並不是代表他被擊垮
[00:30:02.240 --> 00:30:04.920]  反而代表他已經得勝
[00:30:04.920 --> 00:30:07.560]  勝過一切的羞辱勝過一切的黑暗
[00:30:07.560 --> 00:30:10.360]  And it ultimately points to God's victory, amen
[00:30:10.360 --> 00:30:13.440]  而這也指向了神一切的得勝
[00:30:13.440 --> 00:30:15.640]  In the same way when our scars
[00:30:15.640 --> 00:30:17.280]  when we bring it before God
[00:30:17.280 --> 00:30:18.960]  and we surrender it to him
[00:30:18.960 --> 00:30:20.520]  they're not marks of shame
[00:30:20.520 --> 00:30:22.280]  but they're marks of victory
[00:30:22.280 --> 00:30:24.840]  同樣將我們生命中一切的疤痕
[00:30:24.840 --> 00:30:26.200]  帶到神的面前的時候
[00:30:26.200 --> 00:30:29.320]  這些疤痕不是一個失敗的回憶
[00:30:29.320 --> 00:30:32.720]  而是一個將榮耀歸給神的一個故事
[00:30:32.720 --> 00:30:34.440]  And this is the hope that we have
[00:30:34.440 --> 00:30:35.760]  through the Holy Spirit
[00:30:35.760 --> 00:30:38.160]  who pours God's love on us
[00:30:38.160 --> 00:30:41.120]  and his grace all over our lives
[00:30:41.120 --> 00:30:45.680]  這也是我們能夠在聖靈賜給我們愛
[00:30:45.680 --> 00:30:49.320]  和生命中榮耀的一個盼望
[00:30:49.320 --> 00:30:50.680]  So as we come to a close
[00:30:50.680 --> 00:30:52.800]  there's something that I want to share personal
[00:30:52.800 --> 00:30:54.400]  在今天信息的最後
[00:30:54.400 --> 00:30:56.640]  我想要分享一個我自己的故事
[00:30:56.640 --> 00:30:59.240]  And this will help to understand
[00:30:59.240 --> 00:31:01.600]  what Paul's been teaching in Romans chapter 5
[00:31:01.600 --> 00:31:03.600]  這也許可以幫助我們可以更了解
[00:31:03.600 --> 00:31:05.720]  保羅在羅馬書第五章所說的
[00:31:05.720 --> 00:31:08.160]  Now the past three months
[00:31:08.160 --> 00:31:09.160]  every single Sunday
[00:31:09.160 --> 00:31:11.880]  people have been coming up to me after the service
[00:31:11.880 --> 00:31:13.880]  noticing that I've lost a lot of weight
[00:31:13.880 --> 00:31:16.600]  過去三個月許多會友來告訴我說
[00:31:16.600 --> 00:31:18.600]  我發現你變瘦了
[00:31:18.600 --> 00:31:20.360]  I've lost over 30 pounds
[00:31:20.360 --> 00:31:23.160]  我瘦了30磅
[00:31:23.160 --> 00:31:24.080]  And every single week
[00:31:24.080 --> 00:31:25.960]  people come up to me asking me
[00:31:25.960 --> 00:31:28.040]  PT what's the secret
[00:31:28.040 --> 00:31:29.240]  每個禮拜都有人問我
[00:31:29.240 --> 00:31:31.720]  PT到底秘訣是什麼
[00:31:31.720 --> 00:31:34.000]  And I said I haven't done anything
[00:31:34.000 --> 00:31:35.480]  我說我什麼都沒有做啊
[00:31:35.480 --> 00:31:36.320]  And at that moment
[00:31:36.320 --> 00:31:38.000]  I realized that something was wrong
[00:31:38.000 --> 00:31:41.120]  那時候我發現有些事情不太對勁
[00:31:41.120 --> 00:31:43.520]  So I went to go see my primary physician
[00:31:43.520 --> 00:31:45.840]  and I did a full blood work
[00:31:45.840 --> 00:31:47.640]  所以我就去看我的家庭醫生
[00:31:47.640 --> 00:31:49.920]  並且我做了一個驗血報告
[00:31:49.920 --> 00:31:51.320]  And when I got my results back
[00:31:51.320 --> 00:31:52.360]  I was devastated
[00:31:52.360 --> 00:31:53.600]  當我看到這個報告的時候
[00:31:53.600 --> 00:31:55.000]  我非常的驚慌
[00:31:55.000 --> 00:31:56.640]  Immediately I searched online
[00:31:56.640 --> 00:31:58.200]  and found this chart
[00:31:58.200 --> 00:32:01.120]  所以我馬上上網看到這樣一個表格
[00:32:01.120 --> 00:32:03.880]  Where it says that if you are at about a 5
[00:32:03.880 --> 00:32:05.640]  that you're healthy
[00:32:05.640 --> 00:32:07.280]  如果你是5的話
[00:32:07.280 --> 00:32:08.800]  你是健康的
[00:32:08.800 --> 00:32:11.200]  But that if you're at about a 6.5
[00:32:11.200 --> 00:32:13.960]  that you're at a high risk for diabetes
[00:32:13.960 --> 00:32:16.120]  可是如果你是6.5或者以上
[00:32:16.120 --> 00:32:18.480]  你就是糖尿病的高危險群
[00:32:18.480 --> 00:32:23.000]  My A1c blood sugar level was over 13
[00:32:23.000 --> 00:32:25.960]  我的糖化血紅蛋白是超過13
[00:32:25.960 --> 00:32:27.360]  This didn't happen overnight
[00:32:27.360 --> 00:32:29.520]  but it was a result of unhealthy choices
[00:32:29.520 --> 00:32:31.240]  that I made day after day
[00:32:31.240 --> 00:32:32.640]  這不是一夜之間發生
[00:32:32.640 --> 00:32:35.480]  而是這個每一天每一天的
[00:32:35.480 --> 00:32:37.280]  一個錯誤的飲食的決定
[00:32:37.280 --> 00:32:38.720]  And what shook me the most
[00:32:38.720 --> 00:32:40.120]  was being told that
[00:32:40.120 --> 00:32:44.000]  I can't get better by my own willpower
[00:32:44.000 --> 00:32:46.120]  更讓我驚慌失措的是
[00:32:46.120 --> 00:32:48.800]  醫生說我不能靠自己來改變了
[00:32:48.800 --> 00:32:51.240]  The doctor said that I need medicine
[00:32:51.240 --> 00:32:54.760]  that I need metformin and insulin
[00:32:54.760 --> 00:32:57.600]  in order to reverse this sickness
[00:32:57.600 --> 00:32:58.520]  醫生告訴我說
[00:32:58.520 --> 00:33:00.640]  我需要開始吃這個二甲酸瓜
[00:33:00.640 --> 00:33:03.880]  並且要來打胰島素才能夠改善
[00:33:03.880 --> 00:33:04.720]  And I begged the doctor
[00:33:04.720 --> 00:33:05.800]  and I said please
[00:33:05.800 --> 00:33:08.800]  just give me one month to try to change
[00:33:08.800 --> 00:33:10.400]  我跟我的醫生請求說
[00:33:10.400 --> 00:33:12.720]  拜託請你給我一個月的機會
[00:33:12.720 --> 00:33:13.840]  試著來改變吧
[00:33:13.840 --> 00:33:14.960]  And so for one month
[00:33:14.960 --> 00:33:15.920]  what I did was
[00:33:15.920 --> 00:33:20.360]  I came before the Lord humbly in prayer
[00:33:20.360 --> 00:33:21.600]  接下來這一個月
[00:33:21.600 --> 00:33:23.840]  我就是謙卑來到神的面前
[00:33:23.840 --> 00:33:24.960]  向他祈求
[00:33:24.960 --> 00:33:26.160]  I didn't bargain with God
[00:33:26.160 --> 00:33:27.560]  saying that if you cure me
[00:33:27.560 --> 00:33:29.440]  then I'll do this and I'll do that for you
[00:33:29.440 --> 00:33:30.960]  我並沒有跟神討價還價
[00:33:30.960 --> 00:33:31.920]  神說你醫治我的話
[00:33:31.920 --> 00:33:33.120]  我就做這個那個
[00:33:33.120 --> 00:33:35.640]  I said God I belong to you
[00:33:35.640 --> 00:33:37.360]  and I need you
[00:33:37.360 --> 00:33:38.040]  我說主啊
[00:33:38.040 --> 00:33:39.320]  我屬於你
[00:33:39.320 --> 00:33:40.480]  我需要你
[00:33:40.480 --> 00:33:41.280]  And when I did that
[00:33:41.280 --> 00:33:42.400]  everything changed
[00:33:42.400 --> 00:33:43.360]  當我這樣做的時候
[00:33:43.360 --> 00:33:44.960]  一切都開始改變了
[00:33:44.960 --> 00:33:46.880]  Now God didn't suddenly remove my years
[00:33:46.880 --> 00:33:50.160]  of bad choices immediately and overnight
[00:33:50.160 --> 00:33:51.600]  上帝並沒有一夜之間
[00:33:51.600 --> 00:33:53.680]  讓我所有的壞習慣都改變
[00:33:53.680 --> 00:33:55.520]  But God gave me the grace
[00:33:55.520 --> 00:33:58.160]  and the power to take that first step
[00:33:58.160 --> 00:34:01.040]  但是神給我恩典和力量
[00:34:01.040 --> 00:34:03.680]  能夠走那一步一步的往前走
[00:34:03.680 --> 00:34:05.360]  And then day by day
[00:34:05.360 --> 00:34:08.400]  depending upon the Holy Spirit
[00:34:08.400 --> 00:34:11.040]  not perfectly but faithfully
[00:34:11.040 --> 00:34:14.640]  God met me as I began to make healthier choices
[00:34:14.640 --> 00:34:19.200]  所以我每一天都在這一個小小的選擇當中
[00:34:19.200 --> 00:34:20.560]  與神相遇
[00:34:20.560 --> 00:34:23.280]  神幫助我做正確的決定
