
[00:00:00.000 --> 00:00:05.000]  丁姐妹早晨,很高興再次能夠在主日崇拜的時間和大家見面
[00:20:10.000 --> 00:20:11.000]  第一個部分
[00:20:11.000 --> 00:20:12.000]  我們去看的就是
[00:20:12.000 --> 00:20:15.000]  第26章的第一至第二節
[00:20:15.000 --> 00:20:17.000]  在這部分我們給一個副題
[00:20:17.000 --> 00:20:18.000]  它叫做
[00:20:18.000 --> 00:20:22.000]  對父神傳言付出的主耶穌
[00:20:22.000 --> 00:20:25.000]  Jesus' full commitment
[00:20:25.000 --> 00:20:28.000]  to the Father God
[00:20:28.000 --> 00:20:30.000]  這段聖經第一至第二節說什麼
[00:20:30.000 --> 00:20:31.000]  我們再看一次
[00:20:31.000 --> 00:20:33.000]  他說耶穌說完了這一切的話
[00:20:33.000 --> 00:20:35.000]  就對門徒說
[00:20:35.000 --> 00:20:38.000]  你們知道過兩天是逾越節
[00:20:38.000 --> 00:20:41.000]  人子將要被交給人
[00:20:41.000 --> 00:20:45.000]  釘在十字架上
[00:20:45.000 --> 00:20:48.000]  耶穌和門徒在八大利講了
[00:20:48.000 --> 00:20:51.000]  一連串的比喻講到之後
[00:20:51.000 --> 00:20:56.000]  他在這個時候就作出一個總結
[00:20:56.000 --> 00:20:58.000]  所以馬太在這裡又記載
[00:20:58.000 --> 00:21:00.000]  耶穌說完了這一切的話
[00:21:00.000 --> 00:21:02.000]  這是一個很重要的
[00:21:02.000 --> 00:21:04.000]  在馬太福音的其中一個片語
[00:21:04.000 --> 00:21:07.000]  告訴他有一個新的發展出現
[00:21:07.000 --> 00:21:09.000]  耶穌說什麼
[00:21:09.000 --> 00:21:11.000]  原來你們會知道
[00:21:11.000 --> 00:21:13.000]  指到門徒他們是知道的
[00:21:13.000 --> 00:21:14.000]  這件事
[00:21:14.000 --> 00:21:15.000]  知道什麼
[00:21:15.000 --> 00:21:18.000]  原來再過兩天就是逾越節
[00:21:18.000 --> 00:21:22.000]  人子就會被交在人的手上
[00:21:22.000 --> 00:21:25.000]  將他釘在十字架上
[00:21:25.000 --> 00:21:27.000]  你就會問
[00:21:27.000 --> 00:21:29.000]  門徒什麼時候知道
[00:21:29.000 --> 00:21:32.000]  耶穌再過兩天之後
[00:21:32.000 --> 00:21:34.000]  就是逾越節的時間
[00:21:34.000 --> 00:21:39.000]  就會被釘死在十字架上
[00:21:39.000 --> 00:21:43.000]  如果大家要認識這個背景
[00:21:43.000 --> 00:21:46.000]  就要對聖經要很敏感
[00:21:46.000 --> 00:21:48.000]  因為在聖經裡面
[00:21:48.000 --> 00:21:51.000]  當馬太寫馬太福音的時候
[00:21:51.000 --> 00:21:54.000]  經常都有很多時間的標記
[00:21:54.000 --> 00:21:58.000]  加了在他的寫作裡面
[00:21:58.000 --> 00:22:01.000]  如果只要我們很仔細留心
[00:22:01.000 --> 00:22:04.000]  這些時間標記的時候
[00:22:04.000 --> 00:22:06.000]  我們就會馬上明白
[00:22:06.000 --> 00:22:10.000]  原來耶穌曾經講過給門徒知道
[00:22:10.000 --> 00:22:12.000]  這是什麼標記
[00:22:12.000 --> 00:22:15.000]  就是從那時候
[00:22:15.000 --> 00:22:17.000]  或者有時候
[00:22:17.000 --> 00:22:21.000]  這個和合本翻譯為當下
[00:22:21.000 --> 00:22:23.000]  或者哪一刻
[00:22:23.000 --> 00:22:25.000]  哪個時候
[00:22:25.000 --> 00:22:26.000]  什麼時候
[00:22:26.000 --> 00:22:28.000]  在希臘文裡面寫
[00:22:28.000 --> 00:22:30.000]  Apotote
[00:22:30.000 --> 00:22:32.000]  英文叫From that time
[00:22:32.000 --> 00:22:35.000]  這個標記曾經使用過三次
[00:22:35.000 --> 00:22:37.000]  在馬太福音裡面
[00:22:37.000 --> 00:22:40.000]  分別在第四章第17節
[00:22:40.000 --> 00:22:42.000]  16章第21節
[00:22:42.000 --> 00:22:44.000]  和今天我們所看的這段經文
[00:22:44.000 --> 00:22:47.000]  第26章的第16節
[00:22:47.000 --> 00:22:49.000]  如果我們簡單一點
[00:22:49.000 --> 00:22:51.000]  去看一下的時候
[00:22:51.000 --> 00:22:54.000]  其實在第四章17節裡面
[00:22:54.000 --> 00:22:55.000]  其實就介紹到
[00:22:55.000 --> 00:22:59.000]  耶穌基督出來一傳道的時候
[00:22:59.000 --> 00:23:01.000]  就說從哪個時候開始
[00:23:01.000 --> 00:23:03.000]  耶穌就出來傳道了
[00:23:03.000 --> 00:23:05.000]  傳什麼道
[00:23:05.000 --> 00:23:08.000]  他就說你們應當悔改
[00:23:08.000 --> 00:23:09.000]  因為什麼原因
[00:23:09.000 --> 00:23:11.000]  天國近了
[00:23:11.000 --> 00:23:13.000]  你們應當悔改
[00:23:13.000 --> 00:23:17.000]  這個可以說是耶穌整個的講道
[00:23:17.000 --> 00:23:18.000]  第一篇的講道
[00:23:18.000 --> 00:23:22.000]  也是整個侍奉的核心主題信息
[00:23:22.000 --> 00:23:26.000]  然後來到第16章第21節
[00:23:26.000 --> 00:23:28.000]  又同樣用這個片語
[00:23:28.000 --> 00:23:30.000]  Kaiapotote
[00:23:30.000 --> 00:23:32.000]  從哪個時候
[00:23:32.000 --> 00:23:33.000]  From that time
[00:23:33.000 --> 00:23:34.000]  什麼
[00:23:34.000 --> 00:23:36.000]  那段聖經是這樣記載的
[00:23:36.000 --> 00:23:38.000]  他說從此
[00:23:38.000 --> 00:23:41.000]  耶穌才指示門徒
[00:23:41.000 --> 00:23:43.000]  他必須上耶路撒冷去
[00:23:43.000 --> 00:23:45.000]  受長老祭司長
[00:23:45.000 --> 00:23:47.000]  民事許多的苦
[00:23:47.000 --> 00:23:49.000]  並且被殺
[00:23:49.000 --> 00:23:51.000]  第三天復活
[00:23:51.000 --> 00:23:55.000]  原來馬太祖在第16章21節的時候
[00:23:55.000 --> 00:23:57.000]  就說給我們知道
[00:23:57.000 --> 00:24:00.000]  耶穌老祖就說給門徒知道
[00:24:00.000 --> 00:24:02.000]  耶穌將會是交在
[00:24:02.000 --> 00:24:04.000]  一些人的手上面
[00:24:04.000 --> 00:24:05.000]  什麼人的手上面
[00:24:05.000 --> 00:24:06.000]  很清楚
[00:24:06.000 --> 00:24:07.000]  耶路撒冷上面
[00:24:07.000 --> 00:24:12.000]  那幫長老祭司長和民事
[00:24:12.000 --> 00:24:13.000]  會受苦
[00:24:13.000 --> 00:24:15.000]  而且被殺
[00:24:15.000 --> 00:24:17.000]  會被釘死
[00:24:17.000 --> 00:24:19.000]  這個陳述
[00:24:19.000 --> 00:24:21.000]  很清楚其實
[00:24:21.000 --> 00:24:23.000]  之前已經告訴了門徒
[00:24:23.000 --> 00:24:25.000]  耶穌現在已經講了很多道
[00:24:25.000 --> 00:24:26.000]  給門徒知道
[00:24:26.000 --> 00:24:29.000]  所以來到第26章第一節
[00:24:29.000 --> 00:24:31.000]  耶穌就要總結
[00:24:31.000 --> 00:24:33.000]  回來帶回所有的門徒
[00:24:33.000 --> 00:24:35.000]  看回這個焦點
[00:24:35.000 --> 00:24:37.000]  耶穌清楚告訴他們
[00:24:37.000 --> 00:24:38.000]  你們知道
[00:24:38.000 --> 00:24:39.000]  過多兩天
[00:24:39.000 --> 00:24:40.000]  雨節
[00:24:40.000 --> 00:24:41.000]  人子
[00:24:41.000 --> 00:24:43.000]  就會被交給一些人
[00:24:43.000 --> 00:24:48.000]  釘死在十字架的上面
[00:24:48.000 --> 00:24:50.000]  耶穌的一生
[00:24:50.000 --> 00:24:53.000]  就只有一個目的
[00:24:53.000 --> 00:24:54.000]  就是什麼
[00:24:54.000 --> 00:24:56.000]  完完全全推
[00:24:56.000 --> 00:25:01.000]  履行父神拯救人的這個計劃
[00:25:01.000 --> 00:25:04.000]  而要履行這個計劃
[00:25:04.000 --> 00:25:09.000]  就只有耶穌死在十字架的上面
[00:25:09.000 --> 00:25:11.000]  耶穌再沒有其他的原因
[00:25:11.000 --> 00:25:12.000]  要來到這個世界
[00:25:12.000 --> 00:25:14.000]  只有為了這個原因
[00:25:14.000 --> 00:25:16.000]  而去履行
[00:25:16.000 --> 00:25:19.000]  所以耶穌拼死
[00:25:19.000 --> 00:25:22.000]  他都要完成父神
[00:25:22.000 --> 00:25:24.000]  他的心願
[00:25:24.000 --> 00:25:26.000]  所以當一個人
[00:25:26.000 --> 00:25:28.000]  他的靈性如何
[00:25:28.000 --> 00:25:30.000]  他就會作出
[00:25:30.000 --> 00:25:33.000]  對應而甘心的付出
[00:25:33.000 --> 00:25:37.000]  去跟隨著他這個靈性而走
[00:25:37.000 --> 00:25:39.000]  耶穌的靈性
[00:25:39.000 --> 00:25:41.000]  我相信大家都不用懷疑
[00:25:41.000 --> 00:25:43.000]  耶穌一條心地
[00:25:43.000 --> 00:25:45.000]  向著父神
[00:25:45.000 --> 00:25:46.000]  他的靈性
[00:25:46.000 --> 00:25:49.000]  可以說是毋庸置疑的事實
[00:25:49.000 --> 00:25:52.000]  因此耶穌就算明知自己
[00:25:52.000 --> 00:25:54.000]  必然喪命
[00:25:54.000 --> 00:25:55.000]  耶穌其實知道
[00:25:55.000 --> 00:25:56.000]  他如果上耶路撒冷
[00:25:56.000 --> 00:25:58.000]  一定死的
[00:25:58.000 --> 00:26:00.000]  即使是死
[00:26:00.000 --> 00:26:03.000]  並且死在一群根本不知所謂的
[00:26:03.000 --> 00:26:04.000]  假祭司
[00:26:04.000 --> 00:26:07.000]  假的宗教領袖人士的手上
[00:26:07.000 --> 00:26:09.000]  而死為了什麼
[00:26:09.000 --> 00:26:11.000]  為了要父神拯救那些
[00:26:11.000 --> 00:26:13.000]  本來應該死的人
[00:26:13.000 --> 00:26:16.000]  即是你和我這樣的人
[00:26:16.000 --> 00:26:18.000]  充滿罪污的人
[00:26:18.000 --> 00:26:19.000]  應該死的
[00:26:19.000 --> 00:26:21.000]  耶穌仍然
[00:26:21.000 --> 00:26:24.000]  為了滿足父神的心願
[00:26:24.000 --> 00:26:27.000]  他甘心樂意
[00:26:27.000 --> 00:26:30.000]  來到死在十字架的上面
[00:26:30.000 --> 00:26:32.000]  因為他覺得
[00:26:32.000 --> 00:26:35.000]  只要履行父神的心意
[00:26:35.000 --> 00:26:36.000]  這個死
[00:26:36.000 --> 00:26:38.000]  就是最值得的死
[00:26:38.000 --> 00:26:39.000]  死的時候
[00:26:39.000 --> 00:26:42.000]  縱使是有多麼備受凌辱
[00:26:42.000 --> 00:26:46.000]  被多少人去嘲笑都好
[00:26:46.000 --> 00:26:48.000]  耶穌都仍然覺得
[00:26:48.000 --> 00:26:51.000]  這個死是值得死的
[00:26:51.000 --> 00:26:52.000]  所以
[00:26:52.000 --> 00:26:54.000]  從這段聖經裡面
[00:26:54.000 --> 00:26:55.000]  我們看
[00:26:55.000 --> 00:26:59.000]  耶穌祂在這裡的真術
[00:26:59.000 --> 00:27:01.000]  其實是要告訴我們
[00:27:01.000 --> 00:27:05.000]  耶穌的死是父神而死
[00:27:05.000 --> 00:27:07.000]  而至於祂的死
[00:27:07.000 --> 00:27:10.000]  可以滿足到父神去拯救人
[00:27:10.000 --> 00:27:12.000]  讓那些該死的人
[00:27:12.000 --> 00:27:15.000]  但是因為他們相信上帝的人
[00:27:15.000 --> 00:27:16.000]  他們可以得救
[00:27:16.000 --> 00:27:18.000]  耶穌覺得這樣的做法
[00:27:18.000 --> 00:27:20.000]  是非常值得的
[00:27:20.000 --> 00:27:21.000]  所以
[00:27:21.000 --> 00:27:23.000]  我們在這裡規勸大興姐妹
[00:27:23.000 --> 00:27:27.000]  我們再不要大家自大地說
[00:27:27.000 --> 00:27:29.000]  耶穌為了拯救我們
[00:27:29.000 --> 00:27:31.000]  祂不死不行的
[00:27:31.000 --> 00:27:34.000]  耶穌不是為這個原因而死的
[00:27:34.000 --> 00:27:38.000]  耶穌是為上帝滿足父神拯救罪人
[00:27:38.000 --> 00:27:40.000]  這個原因而死的
[00:27:40.000 --> 00:27:43.000]  不過那個附帶的結果
[00:27:43.000 --> 00:27:47.000]  是你和我都得到這個救恩
[00:27:47.000 --> 00:27:48.000]  所以大興姐妹
[00:27:48.000 --> 00:27:50.000]  不要太過自大
[00:27:50.000 --> 00:27:52.000]  從這段聖經裡面
[00:27:52.000 --> 00:27:55.000]  我們首先看到耶穌基督
[00:27:55.000 --> 00:27:57.000]  祂對父神的存言維生
[00:27:57.000 --> 00:28:00.000]  因為祂有一個完全對上帝
[00:28:00.000 --> 00:28:02.000]  毋庸置疑的靈性
[00:28:02.000 --> 00:28:04.000]  所以祂的付出
[00:28:04.000 --> 00:28:07.000]  即使在世人看上去不是值得的
[00:28:07.000 --> 00:28:09.000]  但是祂都願意
[00:28:09.000 --> 00:28:11.000]  第二個我們要看的人物
[00:28:11.000 --> 00:28:15.000]  就是從第26章第6至第13節裡面
[00:28:15.000 --> 00:28:16.000]  我給了一個附題
[00:28:16.000 --> 00:28:17.000]  這個附題是
[00:28:17.000 --> 00:28:23.000]  對承傳主耶穌心願而傳言付出的人
[00:28:23.000 --> 00:28:28.000]  The one with full commitment to the Lord Jesus Christ
[00:28:28.000 --> 00:28:31.000]  不如我們看看這段聖經說什麼
[00:28:31.000 --> 00:28:33.000]  從第26章第6至13節
[00:28:33.000 --> 00:28:35.000]  我們又一起讀一次
[00:28:35.000 --> 00:28:42.000]  耶穌在八大彌彰大麻風的西門加侶
[00:28:42.000 --> 00:28:47.000]  有一個女人拿著一肉瓶極貴的香膏來
[00:28:47.000 --> 00:28:49.000]  趁耶穌坐直的時候
[00:28:49.000 --> 00:28:51.000]  飄在她的頭上
[00:28:51.000 --> 00:28:54.000]  門徒看見就狠不喜悅
[00:28:54.000 --> 00:28:58.000]  說:何用這樣的枉費呢
[00:28:58.000 --> 00:29:02.000]  這香膏可以賣許多錢周濟窮人
[00:29:02.000 --> 00:29:04.000]  耶穌看出他們的意思
[00:29:04.000 --> 00:29:08.000]  就說:為什麼難為這女人呢
[00:29:08.000 --> 00:29:11.000]  她在我身上做的是一件美事
[00:29:11.000 --> 00:29:14.000]  因為常有窮人和你們同在
[00:29:14.000 --> 00:29:16.000]  只是你們不常有我
[00:29:16.000 --> 00:29:19.000]  她將這香膏飄在我身上
[00:29:19.000 --> 00:29:21.000]  是為我安葬做的
[00:29:21.000 --> 00:29:23.000]  我實在告訴你們
[00:29:23.000 --> 00:29:24.000]  普天之下
[00:29:24.000 --> 00:29:27.000]  無論在什麼地方傳這福音
[00:29:27.000 --> 00:29:33.000]  也要述說這女人所行的作為紀念
[00:29:33.000 --> 00:29:37.000]  我們看完耶穌他的靈性
[00:29:37.000 --> 00:29:42.000]  和他怎樣為父神作出傳言的付出之後
[00:29:42.000 --> 00:29:44.000]  我們跳過幾節經文
[00:29:44.000 --> 00:29:45.000]  我們稍後會看的
[00:29:45.000 --> 00:29:47.000]  我們還沒看第三節、第五節
[00:29:47.000 --> 00:29:49.000]  還有最後14至16節
[00:29:49.000 --> 00:29:52.000]  我們先看看中間這個部分
[00:29:52.000 --> 00:29:56.000]  這幾個經文記載了另一個人
[00:29:56.000 --> 00:30:01.000]  這個人是特意來到見耶穌的
[00:30:01.000 --> 00:30:04.000]  而且是一個女士
[00:30:04.000 --> 00:30:07.000]  這個女士有什麼特色呢
[00:30:07.000 --> 00:30:08.000]  我稍後再說
[00:30:08.000 --> 00:30:10.000]  不過從這段聖經裡面
[00:30:10.000 --> 00:30:12.000]  我們知道這個女士
[00:30:12.000 --> 00:30:16.000]  當時是知道耶穌來到百大
[00:30:16.000 --> 00:30:19.000]  而且住在一個曾經
[00:30:19.000 --> 00:30:23.000]  或者正在患大麻瘋的人的家
[00:30:23.000 --> 00:30:25.000]  叫做西門
[00:30:25.000 --> 00:30:28.000]  當時我相信
[00:30:28.000 --> 00:30:30.000]  和耶穌在一起的人
[00:30:30.000 --> 00:30:33.000]  包括他的十二個門徒
[00:30:33.000 --> 00:30:34.000]  但是人數不多
[00:30:34.000 --> 00:30:41.000]  可能都包括西門他的家人
[00:30:41.000 --> 00:30:44.000]  但是如果他是患大麻瘋的
[00:30:44.000 --> 00:30:46.000]  我相信西門未必在那裡
[00:30:46.000 --> 00:30:49.000]  但是如果以前他患大麻瘋的
[00:30:49.000 --> 00:30:53.000]  現在他仍然被人叫做什麼
[00:30:53.000 --> 00:30:54.000]  麻瘋佬
[00:30:54.000 --> 00:30:57.000]  其實他有一個綽號
[00:30:57.000 --> 00:31:00.000]  名字真的叫做麻瘋佬西門
[00:31:00.000 --> 00:31:03.000]  在圓聞聖經是這樣記載的
[00:31:03.000 --> 00:31:05.000]  這群是什麼人呢
[00:31:05.000 --> 00:31:11.000]  這群可以說是當時被社會歧視
[00:31:11.000 --> 00:31:12.000]  歧視也好
[00:31:12.000 --> 00:31:15.000]  輕視的一群人
[00:31:15.000 --> 00:31:18.000]  我們稱為一群inferiors
[00:31:18.000 --> 00:31:22.000]  這群人沒有人喜歡和他們接觸
[00:31:22.000 --> 00:31:24.000]  為什麼這樣說
[00:31:24.000 --> 00:31:26.000]  現在我容易理解了
[00:31:26.000 --> 00:31:29.000]  因為我們現在在疫情
[00:31:29.000 --> 00:31:33.000]  我們新冠肺炎裡面
[00:31:33.000 --> 00:31:35.000]  現在最新的叫做什麼
[00:31:35.000 --> 00:31:38.000]  最新的叫做Omicron
[00:31:38.600 --> 00:31:42.120]  有一個Delta-Cron
[00:31:42.120 --> 00:31:43.520]  混在一起
[00:31:43.520 --> 00:31:46.620]  在今天
[00:31:46.620 --> 00:31:50.880]  就算一個人患了新冠狀病毒
[00:31:50.880 --> 00:31:52.060]  Omicron
[00:31:52.060 --> 00:31:56.760]  或者他曾經患過Omicron這個病毒的人
[00:31:56.760 --> 00:31:58.420]  我相信
[00:31:58.420 --> 00:32:00.260]  大部分的人
[00:32:00.260 --> 00:32:02.420]  都不太願意跟他接觸
[00:32:02.420 --> 00:32:06.240]  如果這個人現在正在患Omicron的時候
[00:32:06.240 --> 00:32:08.000]  你猜你肯不肯去接觸他
[00:32:08.000 --> 00:32:10.340]  我相信你現在是避之則骨
[00:32:10.340 --> 00:32:12.240]  避之則吉
[00:32:12.240 --> 00:32:14.140]  更加不想接觸他
[00:32:14.140 --> 00:32:16.680]  更何況這套聖經說什麼呢?
[00:32:16.680 --> 00:32:17.480]  這個西門
[00:32:17.480 --> 00:32:19.580]  它有個綽號叫做
[00:32:19.580 --> 00:32:21.120]  麻風佬
[00:32:21.120 --> 00:32:23.920]  患大麻風的麻風佬西門
[00:32:23.920 --> 00:32:26.560]  在原文聖經可以將他翻譯為
[00:32:26.560 --> 00:32:29.360]  他正當正在患這個大麻風
[00:32:29.360 --> 00:32:31.760]  在這樣的情況之下
[00:32:31.760 --> 00:32:33.600]  你沒有聽錯
[00:32:33.600 --> 00:32:35.400]  這位女士
[00:32:35.800 --> 00:32:38.360]  她來到她家人裡面
[00:32:38.360 --> 00:32:41.840]  希望去會見耶穌基督
[00:32:41.840 --> 00:32:43.600]  你就會問
[00:32:43.600 --> 00:32:44.900]  哇
[00:32:44.900 --> 00:32:46.340]  這位女士
[00:32:46.340 --> 00:32:48.380]  她這樣的做法
[00:32:48.380 --> 00:32:51.580]  很值得我們去深思反思
[00:32:51.580 --> 00:32:52.580]  首先
[00:32:52.580 --> 00:32:54.840]  耶穌基督跟他的門徒
[00:32:54.840 --> 00:32:59.320]  沒有歧視麻風佬彼得
[00:32:59.320 --> 00:33:00.920]  不是彼得
[00:33:00.920 --> 00:33:02.260]  麻風佬西門
[00:33:02.260 --> 00:33:03.360]  他沒有歧視
[00:33:03.360 --> 00:33:05.720]  他來到她家裡
[00:33:05.720 --> 00:33:07.100]  住在他們當中
[00:33:07.100 --> 00:33:08.660]  跟她一起有生活
[00:33:08.660 --> 00:33:10.100]  並且在她那裡講道
[00:33:10.100 --> 00:33:12.600]  而這位女士呢?
[00:33:12.600 --> 00:33:18.640]  也沒有歧視大麻風的西門
[00:33:18.640 --> 00:33:21.840]  你自己試想想
[00:33:21.840 --> 00:33:25.520]  如果你當時作為一位女士
[00:33:25.520 --> 00:33:27.520]  女士在古近東的文化裡面
[00:33:27.520 --> 00:33:30.580]  身份不是很高
[00:33:30.580 --> 00:33:34.460]  就是一向女士在古近東的文化裡面
[00:33:34.460 --> 00:33:36.860]  身份都被人看低一線
[00:33:36.860 --> 00:33:41.200]  現在你還走到一個麻風佬的家裡
[00:33:41.200 --> 00:33:42.960]  去為了見耶穌
[00:33:42.960 --> 00:33:45.140]  冒不冒險一點?
[00:33:45.140 --> 00:33:46.760]  冒什麼險?
[00:33:46.760 --> 00:33:52.500]  冒著自己的名譽、地位、健康
[00:33:52.500 --> 00:33:53.880]  甚至可能被人說
[00:33:53.880 --> 00:33:55.200]  哇,你這樣
[00:33:55.200 --> 00:33:57.320]  我還敢接觸你?
[00:33:57.320 --> 00:33:59.180]  沒有人再接觸你
[00:33:59.180 --> 00:34:00.040]  你明不明白?
[00:34:00.040 --> 00:34:04.280]  當一個人接觸另一個已經被人歧視的人
[00:34:04.280 --> 00:34:07.380]  接觸他的人都會被人歧視
[00:34:07.380 --> 00:34:10.260]  但這位女士沒有歧視
[00:34:10.260 --> 00:34:13.360]  她仍然勇敢冒險
[00:34:13.360 --> 00:34:16.560]  冒著自己會損失她的名譽
[00:34:16.560 --> 00:34:18.560]  身家、性命、財產
[00:34:18.560 --> 00:34:19.660]  甚至健康
[00:34:19.660 --> 00:34:22.640]  都到了去東不止
[00:34:22.640 --> 00:34:23.940]  她還有怎樣?
[00:34:23.940 --> 00:34:25.200]  第七節說
[00:34:25.200 --> 00:34:28.280]  這位女士帶著一肉瓶
[00:34:28.280 --> 00:34:30.680]  極貴的香膏
[00:34:30.680 --> 00:34:32.440]  《宇文聖經》就說
[00:34:32.440 --> 00:34:36.080]  她帶著一個很珍貴的寶石
[00:34:36.080 --> 00:34:38.080]  去造成的瓶子
[00:34:38.080 --> 00:34:41.720]  《宇文聖經》翻譯成英文叫
[00:34:41.720 --> 00:34:43.720]  Alabaster Jar
[00:34:43.720 --> 00:34:45.820]  是一個寶玉
[00:34:45.820 --> 00:34:48.600]  很珍貴的玉子去造成的瓶子
[00:34:48.600 --> 00:34:50.100]  通常這些瓶子
[00:34:50.100 --> 00:34:52.400]  有長長的頸
[00:34:52.400 --> 00:34:53.100]  為什麼呢?
[00:34:53.100 --> 00:34:54.700]  因為放了一些珍貴的東西
[00:34:54.700 --> 00:34:55.740]  慢慢流出來
[00:34:55.740 --> 00:34:56.800]  倒光了
[00:34:56.800 --> 00:34:58.140]  一掉出來就倒光了
[00:34:58.140 --> 00:34:59.340]  那是不行的
[00:35:00.040 --> 00:35:03.480]  而帶來的那些香膏是什麼?
[00:35:03.480 --> 00:35:05.480]  《宇文聖經》就用了一個字眼
[00:35:05.480 --> 00:35:07.480]  用了這個叫做
[00:35:07.480 --> 00:35:12.160]  香菊
[00:35:12.160 --> 00:35:13.580]  或者蛇香
[00:35:13.580 --> 00:35:14.580]  OK?
[00:35:14.580 --> 00:35:17.420]  來到西門家裡面做什麼?
[00:35:17.420 --> 00:35:19.260]  接著告訴你第七節最後
[00:35:19.260 --> 00:35:23.060]  飄在耶穌的頭上
[00:35:23.060 --> 00:35:25.060]  哇
[00:35:25.060 --> 00:35:27.240]  你已經沒有那麼大險來了
[00:35:27.240 --> 00:35:28.500]  見耶穌了
[00:35:28.500 --> 00:35:31.600]  冒著可能損失自己的名節
[00:35:31.600 --> 00:35:35.140]  會被人說你和那些麻風人走在一起了
[00:35:35.140 --> 00:35:37.840]  我以後怎麼敢碰你?
[00:35:37.840 --> 00:35:41.380]  可能自己以後也找不到結婚對象
[00:35:41.380 --> 00:35:43.980]  這個也不知道會不會惹倒他
[00:35:43.980 --> 00:35:44.980]  現在還要怎麼樣?
[00:35:44.980 --> 00:35:46.620]  帶著這麼珍貴的東西
[00:35:46.620 --> 00:35:48.620]  來到耶穌基督裡面
[00:35:48.620 --> 00:35:52.100]  去飄在耶穌的頭上
[00:35:52.100 --> 00:35:53.420]  在這個時候
[00:35:53.420 --> 00:35:54.460]  《聖經》就記載
[00:35:54.460 --> 00:35:56.460]  那些門徒看了不太開心
[00:35:56.460 --> 00:35:59.500]  不太喜歡他這個行為
[00:35:59.500 --> 00:36:03.540]  接著就好像很正確地說
[00:36:03.540 --> 00:36:06.000]  你幹嘛浪費了?
[00:36:06.000 --> 00:36:08.140]  這些這麼珍貴的香菊
[00:36:08.140 --> 00:36:13.040]  你可以賣很多錢去周濟窮人的
[00:36:13.040 --> 00:36:15.580]  這番話
[00:36:15.580 --> 00:36:17.380]  我們就不無謂猜測
[00:36:17.380 --> 00:36:22.420]  門徒究竟是真的想諷刺這個女士
[00:36:22.420 --> 00:36:24.520]  找些理由去
[00:36:24.520 --> 00:36:26.020]  找些理由的理由去
[00:36:26.020 --> 00:36:27.060]  不是理由的理由
[00:36:27.060 --> 00:36:29.700]  去譴責一下她
[00:36:29.700 --> 00:36:32.060]  還是她們真的真心覺得
[00:36:32.060 --> 00:36:34.340]  是想去周濟窮人呢?
[00:36:34.340 --> 00:36:35.300]  這件事我們不知道
[00:36:35.300 --> 00:36:38.340]  不過似乎耶穌就很清楚
[00:36:38.340 --> 00:36:39.900]  我們看完第十節
[00:36:39.900 --> 00:36:43.240]  耶穌看出他們的意思
[00:36:43.240 --> 00:36:48.040]  似乎耶穌就看穿了這班門徒
[00:36:48.040 --> 00:36:49.120]  看穿了什麼呢?
[00:36:49.120 --> 00:36:51.020]  我們看看耶穌說的話
[00:36:51.020 --> 00:36:53.280]  然後我們再做一個總結
[00:36:53.280 --> 00:36:55.060]  耶穌看穿了之後
[00:36:55.060 --> 00:36:59.360]  耶穌就說 你們幹嘛難為這個女人呢?
[00:36:59.360 --> 00:37:01.260]  耶穌這樣說的時候
[00:37:01.260 --> 00:37:03.400]  其實就可以反映出
[00:37:03.400 --> 00:37:05.200]  耶穌看穿了這班門徒
[00:37:05.200 --> 00:37:08.060]  其實真的找一些不是理由的理由
[00:37:08.060 --> 00:37:10.640]  來去想譴責一下這個女人
[00:37:10.640 --> 00:37:14.200]  發表一下她對這個女人
[00:37:14.200 --> 00:37:15.880]  所做在耶穌身上的事情
[00:37:15.880 --> 00:37:17.880]  搞得這麼複雜
[00:37:17.880 --> 00:37:21.580]  你這樣搞不合規矩
[00:37:21.580 --> 00:37:26.320]  似乎耶穌看穿了他們就是這樣的原因
[00:37:26.320 --> 00:37:28.080]  但是耶穌就說
[00:37:28.080 --> 00:37:30.760]  這個女士做在我身上的
[00:37:30.760 --> 00:37:32.900]  是一件美事
[00:37:32.900 --> 00:37:34.760]  這個字眼非常漂亮
[00:37:34.760 --> 00:37:35.900]  大兄小妹
[00:37:35.900 --> 00:37:37.500]  美事
[00:37:37.500 --> 00:37:40.160]  美事在原文聖經用了一個
[00:37:40.160 --> 00:37:42.000]  很獨特的字眼
[00:37:42.000 --> 00:37:44.340]  叫做KALON
[00:37:44.340 --> 00:37:45.740]  或者KALON
[00:37:45.740 --> 00:37:46.540]  OK
[00:37:46.540 --> 00:37:47.940]  視乎你用英語的發音
[00:37:47.940 --> 00:37:49.840]  還是用希臘文的發音
[00:37:49.840 --> 00:37:51.640]  KALON
[00:37:51.640 --> 00:37:56.080]  耶穌說他做了一件很美麗的事情
[00:37:56.080 --> 00:37:58.580]  這個字眼KALON
[00:37:58.580 --> 00:38:01.220]  其實是一個形容詞
[00:38:01.220 --> 00:38:04.220]  但是這個形容詞也非同小可
[00:38:04.220 --> 00:38:05.560]  因為為什麼?
[00:38:05.560 --> 00:38:07.520]  當我們做了一點點研究的時候
[00:38:07.520 --> 00:38:10.400]  我們會發覺在馬太福音裡面
[00:38:10.400 --> 00:38:11.960]  其實這個字眼KALON
[00:38:11.960 --> 00:38:14.700]  是用了21次之多
