
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 新的朋友大家好
[00:14:28.000 --> 00:14:29.000]  我們可以無可指責誠實無過
[00:14:29.000 --> 00:14:30.000]  我們可以無可指責誠實無過
[00:14:30.000 --> 00:14:31.000]  我們可以無可指責誠實無過
[00:14:31.000 --> 00:14:32.000]  我們可以無可指責誠實無過
[00:14:32.000 --> 00:14:33.000]  我們可以無可指責誠實無過
[00:14:33.000 --> 00:14:34.000]  我們可以無可指責誠實無過
[00:14:34.000 --> 00:14:35.000]  我們可以無可指責誠實無過
[00:14:35.000 --> 00:14:52.000]  我們可以無可指責誠實無過
[00:14:52.000 --> 00:14:53.000]  我們可以無可指責誠實無過
[00:14:53.000 --> 00:14:54.000]  我們可以無可指責誠實無過
[00:14:54.000 --> 00:14:55.000]  我們可以無可指責誠實無過
[00:14:55.000 --> 00:14:56.000]  我們可以無可指責誠實無過
[00:14:56.000 --> 00:14:57.000]  我們可以無可指責誠實無過
[00:14:57.000 --> 00:14:58.000]  我們可以無可指責誠實無過
[00:14:58.000 --> 00:14:59.000]  我們可以無可指責誠實無過
[00:14:59.000 --> 00:15:00.000]  我們可以無可指責誠實無過
[00:15:00.000 --> 00:15:01.000]  我們可以無可指責誠實無過
[00:15:01.000 --> 00:15:02.000]  我們可以無可指責誠實無過
[00:15:02.000 --> 00:15:03.000]  我們可以無可指責誠實無過
[00:15:03.000 --> 00:15:04.000]  我們可以無可指責誠實無過
[00:15:04.000 --> 00:15:05.000]  我們可以無可指責誠實無過
[00:15:05.000 --> 00:15:06.000]  我們可以無可指責誠實無過
[00:15:06.000 --> 00:15:07.000]  我們可以無可指責誠實無過
[00:15:07.000 --> 00:15:08.000]  我們可以無可指責誠實無過
[00:15:08.000 --> 00:15:09.000]  我們可以無可指責誠實無過
[00:15:09.000 --> 00:15:10.000]  我們可以無可指責誠實無過
[00:15:10.000 --> 00:15:11.000]  我們可以無可指責誠實無過
[00:15:11.000 --> 00:15:12.000]  我們可以無可指責誠實無過
[00:15:12.000 --> 00:15:13.000]  我們可以無可指責誠實無過
[00:15:13.000 --> 00:15:14.000]  我們可以無可指責誠實無過
[00:15:14.000 --> 00:15:15.000]  我們可以無可指責誠實無過
[00:15:15.000 --> 00:15:16.000]  我們可以無可指責誠實無過
[00:15:16.000 --> 00:15:17.000]  我們可以無可指責誠實無過
[00:15:17.000 --> 00:15:18.000]  我們可以無可指責誠實無過
[00:15:18.000 --> 00:15:19.000]  我們可以無可指責誠實無過
[00:15:19.000 --> 00:15:41.000]  我們可以無可指責誠實無過
[00:15:41.000 --> 00:15:42.000]  我們可以無可指責誠實無過
[00:15:42.000 --> 00:15:43.000]  我們可以無可指責誠實無過
[00:15:43.000 --> 00:15:44.000]  我們可以無可指責誠實無過
[00:15:44.000 --> 00:15:45.000]  我們可以無可指責誠實無過
[00:15:45.000 --> 00:15:46.000]  我們可以無可指責誠實無過
[00:15:46.000 --> 00:15:47.000]  我們可以無可指責誠實無過
[00:15:47.000 --> 00:15:48.000]  我們可以無可指責誠實無過
[00:15:48.000 --> 00:15:49.000]  我們可以無可指責誠實無過
[00:15:49.000 --> 00:15:50.000]  我們可以無可指責誠實無過
[00:15:50.000 --> 00:15:51.000]  我們可以無可指責誠實無過
[00:15:51.000 --> 00:15:52.000]  我們可以無可指責誠實無過
[00:15:52.000 --> 00:15:53.000]  我們可以無可指責誠實無過
[00:15:53.000 --> 00:15:54.000]  我們可以無可指責誠實無過
[00:15:54.000 --> 00:15:55.000]  我們可以無可指責誠實無過
[00:15:55.000 --> 00:15:56.000]  我們可以無可指責誠實無過
[00:15:56.000 --> 00:15:57.000]  我們可以無可指責誠實無過
[00:15:57.000 --> 00:15:58.000]  我們可以無可指責誠實無過
[00:15:58.000 --> 00:15:59.000]  我們可以無可指責誠實無過
[00:15:59.000 --> 00:16:00.000]  我們可以無可指責誠實無過
[00:16:00.000 --> 00:16:01.000]  我們可以無可指責誠實無過
[00:16:01.000 --> 00:16:02.000]  我們可以無可指責誠實無過
[00:16:02.000 --> 00:16:03.000]  我們可以無可指責誠實無過
[00:16:03.000 --> 00:16:18.000]  我們可以無可指責誠實無過
[00:16:18.000 --> 00:16:19.000]  我們可以無可指責誠實無過
[00:16:19.000 --> 00:16:20.000]  我們可以無可指責誠實無過
[00:16:20.000 --> 00:16:21.000]  我們可以無可指責誠實無過
[00:16:21.000 --> 00:16:22.000]  我們可以無可指責誠實無過
[00:16:22.000 --> 00:16:23.000]  我們可以無可指責誠實無過
[00:16:23.000 --> 00:16:24.000]  我們可以無可指責誠實無過
[00:16:24.000 --> 00:16:25.000]  我們可以無可指責誠實無過
[00:16:25.000 --> 00:16:26.000]  我們可以無可指責誠實無過
[00:16:26.000 --> 00:16:27.000]  我們可以無可指責誠實無過
[00:16:27.000 --> 00:16:28.000]  我們可以無可指責誠實無過
[00:16:28.000 --> 00:16:29.000]  我們可以無可指責誠實無過
[00:16:29.000 --> 00:16:30.000]  我們可以無可指責誠實無過
[00:16:30.000 --> 00:16:31.000]  我們可以無可指責誠實無過
[00:16:31.000 --> 00:16:32.000]  我們可以無可指責誠實無過
[00:16:32.000 --> 00:16:33.000]  我們可以無可指責誠實無過
[00:16:33.000 --> 00:16:34.000]  我們可以無可指責誠實無過
[00:16:34.000 --> 00:16:35.000]  我們可以無可指責誠實無過
[00:16:35.000 --> 00:16:36.000]  我們可以無可指責誠實無過
[00:16:36.000 --> 00:16:37.000]  我們可以無可指責誠實無過
[00:16:37.000 --> 00:16:38.000]  我們可以無可指責誠實無過
[00:16:38.000 --> 00:16:39.000]  我們可以無可指責誠實無過
[00:16:39.000 --> 00:16:40.000]  我們可以無可指責誠實無過
[00:16:40.000 --> 00:16:41.000]  我們可以無可指責誠實無過
[00:16:41.000 --> 00:16:42.000]  我們可以無可指責誠實無過
[00:16:42.000 --> 00:16:43.000]  我們可以無可指責誠實無過
[00:16:43.000 --> 00:16:44.000]  我們可以無可指責誠實無過
[00:16:44.000 --> 00:16:45.000]  我們可以無可指責誠實無過
[00:16:45.000 --> 00:16:46.000]  我們可以無可指責誠實無過
[00:16:46.000 --> 00:16:47.000]  我們可以無可指責誠實無過
[00:16:47.000 --> 00:17:07.000]  我們可以無可指責誠實無過
[00:17:07.000 --> 00:17:08.000]  我們可以無可指責誠實無過
[00:17:08.000 --> 00:17:09.000]  我們可以無可指責誠實無過
[00:17:09.000 --> 00:17:10.000]  我們可以無可指責誠實無過
[00:17:10.000 --> 00:17:11.000]  我們可以無可指責誠實無過
[00:17:11.000 --> 00:17:12.000]  我們可以無可指責誠實無過
[00:17:12.000 --> 00:17:13.000]  我們可以無可指責誠實無過
[00:17:13.000 --> 00:17:14.000]  我們可以無可指責誠實無過
[00:17:14.000 --> 00:17:15.000]  我們可以無可指責誠實無過
[00:17:15.000 --> 00:17:16.000]  我們可以無可指責誠實無過
[00:17:16.000 --> 00:17:17.000]  我們可以無可指責誠實無過
[00:17:17.000 --> 00:17:18.000]  我們可以無可指責誠實無過
[00:17:18.000 --> 00:17:19.000]  我們可以無可指責誠實無過
[00:17:19.000 --> 00:17:20.000]  我們可以無可指責誠實無過
[00:17:20.000 --> 00:17:21.000]  我們可以無可指責誠實無過
[00:17:21.000 --> 00:17:22.000]  我們可以無可指責誠實無過
[00:17:22.000 --> 00:17:23.000]  我們可以無可指責誠實無過
[00:17:23.000 --> 00:17:24.000]  我們可以無可指責誠實無過
[00:17:24.000 --> 00:17:25.000]  我們可以無可指責誠實無過
[00:17:25.000 --> 00:17:26.000]  我們可以無可指責誠實無過
[00:17:26.000 --> 00:17:27.000]  我們可以無可指責誠實無過
[00:17:27.000 --> 00:17:28.000]  我們可以無可指責誠實無過
[00:17:28.000 --> 00:17:29.000]  我們可以無可指責誠實無過
[00:17:29.000 --> 00:17:30.000]  我們可以無可指責誠實無過
[00:17:30.000 --> 00:17:31.000]  我們可以無可指責誠實無過
[00:17:31.000 --> 00:17:49.500]  我們可以無可指責誠實無過
[00:17:49.500 --> 00:17:50.500]  我們可以無可指責誠實無過
[00:17:50.500 --> 00:17:51.500]  我們可以無可指責誠實無過
[00:17:51.500 --> 00:17:52.500]  我們可以無可指責誠實無過
[00:17:52.500 --> 00:17:53.500]  我們可以無可指責誠實無過
[00:17:53.500 --> 00:17:54.500]  我們可以無可指責誠實無過
[00:17:54.500 --> 00:17:55.500]  我們可以無可指責誠實無過
[00:17:55.500 --> 00:17:56.500]  我們可以無可指責誠實無過
[00:17:56.500 --> 00:17:57.500]  我們可以無可指責誠實無過
[00:17:57.500 --> 00:17:58.500]  我們可以無可指責誠實無過
[00:17:58.500 --> 00:17:59.500]  我們可以無可指責誠實無過
[00:17:59.500 --> 00:18:00.500]  我們可以無可指責誠實無過
[00:18:00.500 --> 00:18:01.500]  我們可以無可指責誠實無過
[00:18:01.500 --> 00:18:02.500]  我們可以無可指責誠實無過
[00:18:02.500 --> 00:18:03.500]  我們可以無可指責誠實無過
[00:18:03.500 --> 00:18:04.500]  我們可以無可指責誠實無過
[00:18:04.500 --> 00:18:05.500]  我們可以無可指責誠實無過
[00:18:05.500 --> 00:18:06.500]  我們可以無可指責誠實無過
[00:18:06.500 --> 00:18:07.500]  我們可以無可指責誠實無過
[00:18:07.500 --> 00:18:08.500]  我們可以無可指責誠實無過
[00:18:08.500 --> 00:18:09.500]  我們可以無可指責誠實無過
[00:18:09.500 --> 00:18:10.500]  我們可以無可指責誠實無過
[00:18:10.500 --> 00:18:11.500]  我們可以無可指責誠實無過
[00:18:11.500 --> 00:18:12.500]  我們可以無可指責誠實無過
[00:18:12.500 --> 00:18:13.500]  我們可以無可指責誠實無過
[00:18:13.500 --> 00:18:14.500]  我們可以無可指責誠實無過
[00:18:14.500 --> 00:18:15.500]  我們可以無可指責誠實無過
[00:18:15.500 --> 00:18:34.500]  我們可以無可指責誠實無過
[00:18:34.500 --> 00:18:35.500]  我們可以無可指責誠實無過
[00:18:35.500 --> 00:18:36.500]  我們可以無可指責誠實無過
[00:18:36.500 --> 00:18:37.500]  我們可以無可指責誠實無過
[00:18:37.500 --> 00:18:38.500]  我們可以無可指責誠實無過
[00:18:38.500 --> 00:18:39.500]  我們可以無可指責誠實無過
[00:18:39.500 --> 00:18:40.500]  我們可以無可指責誠實無過
[00:18:40.500 --> 00:18:41.500]  我們可以無可指責誠實無過
[00:18:41.500 --> 00:18:42.500]  我們可以無可指責誠實無過
[00:18:42.500 --> 00:18:43.500]  我們可以無可指責誠實無過
[00:18:43.500 --> 00:18:44.500]  我們可以無可指責誠實無過
[00:18:44.500 --> 00:18:45.500]  我們可以無可指責誠實無過
[00:18:45.500 --> 00:18:46.500]  我們可以無可指責誠實無過
[00:18:46.500 --> 00:18:47.500]  我們可以無可指責誠實無過
[00:18:47.500 --> 00:18:48.500]  我們可以無可指責誠實無過
[00:18:48.500 --> 00:18:49.500]  我們可以無可指責誠實無過
[00:18:49.500 --> 00:18:50.500]  我們可以無可指責誠實無過
[00:18:50.500 --> 00:18:51.500]  我們可以無可指責誠實無過
[00:18:51.500 --> 00:18:52.500]  我們可以無可指責誠實無過
[00:18:52.500 --> 00:18:53.500]  我們可以無可指責誠實無過
[00:18:53.500 --> 00:18:54.500]  我們可以無可指責誠實無過
[00:18:54.500 --> 00:18:55.500]  我們可以無可指責誠實無過
[00:18:55.500 --> 00:18:56.500]  我們可以無可指責誠實無過
[00:18:56.500 --> 00:18:57.500]  我們可以無可指責誠實無過
[00:18:57.500 --> 00:18:58.500]  我們可以無可指責誠實無過
[00:18:58.500 --> 00:18:59.500]  我們可以無可指責誠實無過
[00:18:59.500 --> 00:19:24.500]  我們可以無可指責誠實無過
[00:19:24.500 --> 00:19:25.500]  我們可以無可指責誠實無過
[00:19:25.500 --> 00:19:26.500]  我們可以無可指責誠實無過
[00:19:26.500 --> 00:19:27.500]  我們可以無可指責誠實無過
[00:19:27.500 --> 00:19:28.500]  我們可以無可指責誠實無過
[00:19:28.500 --> 00:19:29.500]  我們可以無可指責誠實無過
[00:19:29.500 --> 00:19:30.500]  我們可以無可指責誠實無過
[00:19:30.500 --> 00:19:31.500]  我們可以無可指責誠實無過
[00:19:31.500 --> 00:19:32.500]  我們可以無可指責誠實無過
[00:19:32.500 --> 00:19:33.500]  我們可以無可指責誠實無過
[00:19:33.500 --> 00:19:34.500]  我們可以無可指責誠實無過
[00:19:34.500 --> 00:19:35.500]  我們可以無可指責誠實無過
[00:19:35.500 --> 00:19:36.500]  我們可以無可指責誠實無過
[00:19:36.500 --> 00:19:37.500]  我們可以無可指責誠實無過
[00:19:37.500 --> 00:19:38.500]  我們可以無可指責誠實無過
[00:19:38.500 --> 00:19:39.500]  我們可以無可指責誠實無過
[00:19:39.500 --> 00:19:40.500]  我們可以無可指責誠實無過
[00:19:40.500 --> 00:19:41.500]  我們可以無可指責誠實無過
[00:19:41.500 --> 00:19:42.500]  我們可以無可指責誠實無過
[00:19:42.500 --> 00:19:43.500]  我們可以無可指責誠實無過
[00:19:43.500 --> 00:20:02.500]  我們可以無可指責誠實無過
[00:20:02.500 --> 00:20:19.500]  我們可以無可指責誠實無過
[00:20:19.500 --> 00:20:20.500]  我們可以無可指責誠實無過
[00:20:20.500 --> 00:20:21.500]  我們可以無可指責誠實無過
[00:20:21.500 --> 00:20:22.500]  我們可以無可指責誠實無過
[00:20:22.500 --> 00:20:23.500]  我們可以無可指責誠實無過
[00:20:23.500 --> 00:20:24.500]  我們可以無可指責誠實無過
[00:20:24.500 --> 00:20:25.500]  我們可以無可指責誠實無過
[00:20:25.500 --> 00:20:26.500]  我們可以無可指責誠實無過
[00:20:26.500 --> 00:20:27.500]  我們可以無可指責誠實無過
[00:20:27.500 --> 00:20:28.500]  我們可以無可指責誠實無過
[00:20:28.500 --> 00:20:29.500]  我們可以無可指責誠實無過
[00:20:29.500 --> 00:20:30.500]  我們可以無可指責誠實無過
[00:20:30.500 --> 00:20:31.500]  我們可以無可指責誠實無過
[00:20:31.500 --> 00:20:32.500]  我們可以無可指責誠實無過
[00:20:32.500 --> 00:20:33.500]  我們可以無可指責誠實無過
[00:20:33.500 --> 00:20:34.500]  我們可以無可指責誠實無過
[00:20:34.500 --> 00:20:35.500]  我們可以無可指責誠實無過
[00:20:35.500 --> 00:20:36.500]  我們可以無可指責誠實無過
[00:20:36.500 --> 00:20:37.500]  我們可以無可指責誠實無過
[00:20:37.500 --> 00:20:38.500]  我們可以無可指責誠實無過
[00:20:38.500 --> 00:20:39.500]  我們可以無可指責誠實無過
[00:20:39.500 --> 00:20:40.500]  我們可以無可指責誠實無過
[00:20:40.500 --> 00:20:41.500]  我們可以無可指責誠實無過
[00:20:41.500 --> 00:20:42.500]  我們可以無可指責誠實無過
[00:20:42.500 --> 00:20:43.500]  我們可以無可指責誠實無過
[00:20:43.500 --> 00:20:44.500]  我們可以無可指責誠實無過
[00:20:44.500 --> 00:21:05.500]  我們可以無可指責誠實無過
[00:21:05.500 --> 00:21:06.500]  我們可以無可指責誠實無過
[00:21:06.500 --> 00:21:07.500]  我們可以無可指責誠實無過
[00:21:07.500 --> 00:21:08.500]  我們可以無可指責誠實無過
[00:21:08.500 --> 00:21:09.500]  我們可以無可指責誠實無過
[00:21:09.500 --> 00:21:10.500]  我們可以無可指責誠實無過
[00:21:10.500 --> 00:21:11.500]  我們可以無可指責誠實無過
[00:21:11.500 --> 00:21:12.500]  我們可以無可指責誠實無過
[00:21:12.500 --> 00:21:13.500]  我們可以無可指責誠實無過
[00:21:13.500 --> 00:21:14.500]  我們可以無可指責誠實無過
[00:21:14.500 --> 00:21:15.500]  我們可以無可指責誠實無過
[00:21:15.500 --> 00:21:16.500]  我們可以無可指責誠實無過
[00:21:16.500 --> 00:21:17.500]  我們可以無可指責誠實無過
[00:21:17.500 --> 00:21:18.500]  我們可以無可指責誠實無過
[00:21:18.500 --> 00:21:19.500]  我們可以無可指責誠實無過
[00:21:19.500 --> 00:21:20.500]  我們可以無可指責誠實無過
[00:21:20.500 --> 00:21:21.500]  我們可以無可指責誠實無過
[00:21:21.500 --> 00:21:22.500]  我們可以無可指責誠實無過
[00:21:22.500 --> 00:21:23.500]  我們可以無可指責誠實無過
[00:21:23.500 --> 00:21:24.500]  我們可以無可指責誠實無過
[00:21:24.500 --> 00:21:25.500]  我們可以無可指責誠實無過
[00:21:25.500 --> 00:21:26.500]  我們可以無可指責誠實無過
[00:21:26.500 --> 00:21:27.500]  我們可以無可指責誠實無過
[00:21:27.500 --> 00:21:28.500]  我們可以無可指責誠實無過
[00:21:28.500 --> 00:21:50.500]  我們可以無可指責誠實無過
[00:21:50.500 --> 00:21:51.500]  我們可以無可指責誠實無過
[00:21:51.500 --> 00:21:52.500]  我們可以無可指責誠實無過
[00:21:52.500 --> 00:21:53.500]  我們可以無可指責誠實無過
[00:21:53.500 --> 00:21:54.500]  我們可以無可指責誠實無過
[00:21:54.500 --> 00:21:55.500]  我們可以無可指責誠實無過
[00:21:55.500 --> 00:21:56.500]  我們可以無可指責誠實無過
[00:21:56.500 --> 00:21:57.500]  我們可以無可指責誠實無過
[00:21:57.500 --> 00:21:58.500]  我們可以無可指責誠實無過
[00:21:58.500 --> 00:21:59.500]  我們可以無可指責誠實無過
[00:21:59.500 --> 00:22:00.500]  我們可以無可指責誠實無過
[00:22:00.500 --> 00:22:01.500]  我們可以無可指責誠實無過
[00:22:01.500 --> 00:22:02.500]  我們可以無可指責誠實無過
[00:22:02.500 --> 00:22:03.500]  我們可以無可指責誠實無過
[00:22:03.500 --> 00:22:04.500]  我們可以無可指責誠實無過
[00:22:04.500 --> 00:22:05.500]  我們可以無可指責誠實無過
[00:22:05.500 --> 00:22:06.500]  我們可以無可指責誠實無過
[00:22:06.500 --> 00:22:07.500]  我們可以無可指責誠實無過
[00:22:07.500 --> 00:22:08.500]  我們可以無可指責誠實無過
[00:22:08.500 --> 00:22:09.500]  我們可以無可指責誠實無過
[00:22:09.500 --> 00:22:10.500]  我們可以無可指責誠實無過
[00:22:10.500 --> 00:22:11.500]  我們可以無可指責誠實無過
[00:22:11.500 --> 00:22:12.500]  我們可以無可指責誠實無過
[00:22:12.500 --> 00:22:32.500]  我們可以無可指責誠實無過
[00:22:32.500 --> 00:22:33.500]  我們可以無可指責誠實無過
[00:22:33.500 --> 00:22:34.500]  我們可以無可指責誠實無過
[00:22:34.500 --> 00:22:35.500]  我們可以無可指責誠實無過
[00:22:35.500 --> 00:22:36.500]  我們可以無可指責誠實無過
[00:22:36.500 --> 00:22:37.500]  我們可以無可指責誠實無過
[00:22:37.500 --> 00:22:38.500]  我們可以無可指責誠實無過
[00:22:38.500 --> 00:22:39.500]  我們可以無可指責誠實無過
[00:22:39.500 --> 00:22:40.500]  我們可以無可指責誠實無過
[00:22:40.500 --> 00:22:41.500]  我們可以無可指責誠實無過
[00:22:41.500 --> 00:22:42.500]  我們可以無可指責誠實無過
[00:22:42.500 --> 00:22:43.500]  我們可以無可指責誠實無過
[00:22:43.500 --> 00:22:44.500]  我們可以無可指責誠實無過
[00:22:44.500 --> 00:22:45.500]  我們可以無可指責誠實無過
[00:22:45.500 --> 00:22:46.500]  我們可以無可指責誠實無過
[00:22:46.500 --> 00:22:47.500]  我們可以無可指責誠實無過
[00:22:47.500 --> 00:22:48.500]  我們可以無可指責誠實無過
[00:22:48.500 --> 00:22:49.500]  我們可以無可指責誠實無過
[00:22:49.500 --> 00:22:50.500]  我們可以無可指責誠實無過
[00:22:50.500 --> 00:22:51.500]  我們可以無可指責誠實無過
[00:22:51.500 --> 00:22:52.500]  我們可以無可指責誠實無過
[00:22:52.500 --> 00:22:53.500]  我們可以無可指責誠實無過
[00:22:53.500 --> 00:22:54.500]  我們可以無可指責誠實無過
[00:22:54.500 --> 00:22:55.500]  我們可以無可指責誠實無過
[00:22:55.500 --> 00:22:56.500]  我們可以無可指責誠實無過
[00:22:56.500 --> 00:23:23.500]  我們可以無可指責誠實無過
[00:23:23.500 --> 00:23:33.500]  我們可以無可指責誠實無過
[00:23:33.500 --> 00:23:34.500]  我們可以無可指責誠實無過
[00:23:34.500 --> 00:23:35.500]  我們可以無可指責誠實無過
[00:23:35.500 --> 00:23:36.500]  我們可以無可指責誠實無過
[00:23:36.500 --> 00:23:37.500]  我們可以無可指責誠實無過
[00:23:37.500 --> 00:23:38.500]  我們可以無可指責誠實無過
[00:23:38.500 --> 00:23:39.500]  我們可以無可指責誠實無過
[00:23:39.500 --> 00:23:40.500]  我們可以無可指責誠實無過
[00:23:40.500 --> 00:23:41.500]  我們可以無可指責誠實無過
[00:23:41.500 --> 00:23:42.500]  我們可以無可指責誠實無過
[00:23:42.500 --> 00:23:43.500]  我們可以無可指責誠實無過
[00:23:43.500 --> 00:23:44.500]  我們可以無可指責誠實無過
[00:23:44.500 --> 00:23:45.500]  我們可以無可指責誠實無過
[00:23:45.500 --> 00:23:46.500]  我們可以無可指責誠實無過
[00:23:46.500 --> 00:23:47.500]  我們可以無可指責誠實無過
[00:23:47.500 --> 00:23:54.500]  我們可以無可指責誠實無過
[00:23:54.500 --> 00:23:55.500]  我們可以無可指責誠實無過
[00:23:55.500 --> 00:23:56.500]  我們可以無可指責誠實無過
[00:23:56.500 --> 00:23:57.500]  我們可以無可指責誠實無過
[00:23:57.500 --> 00:23:58.500]  我們可以無可指責誠實無過
[00:23:58.500 --> 00:23:59.500]  我們可以無可指責誠實無過
[00:23:59.500 --> 00:24:00.500]  我們可以無可指責誠實無過
[00:24:00.500 --> 00:24:01.500]  我們可以無可指責誠實無過
[00:24:01.500 --> 00:24:02.500]  我們可以無可指責誠實無過
[00:24:02.500 --> 00:24:03.500]  我們可以無可指責誠實無過
[00:24:03.500 --> 00:24:04.500]  我們可以無可指責誠實無過
[00:24:04.500 --> 00:24:05.500]  我們可以無可指責誠實無過
[00:24:05.500 --> 00:24:06.500]  我們可以無可指責誠實無過
[00:24:06.500 --> 00:24:07.500]  我們可以無可指責誠實無過
[00:24:07.500 --> 00:24:08.500]  我們可以無可指責誠實無過
[00:24:08.500 --> 00:24:17.500]  我們可以無可指責誠實無過
[00:24:17.500 --> 00:24:18.500]  我們可以無可指責誠實無過
[00:24:18.500 --> 00:24:19.500]  我們可以無可指責誠實無過
[00:24:19.500 --> 00:24:20.500]  我們可以無可指責誠實無過
[00:24:20.500 --> 00:24:21.500]  我們可以無可指責誠實無過
[00:24:21.500 --> 00:24:22.500]  我們可以無可指責誠實無過
[00:24:22.500 --> 00:24:23.500]  我們可以無可指責誠實無過
[00:24:23.500 --> 00:24:24.500]  我們可以無可指責誠實無過
[00:24:24.500 --> 00:24:25.500]  我們可以無可指責誠實無過
[00:24:25.500 --> 00:24:26.500]  我們可以無可指責誠實無過
[00:24:26.500 --> 00:24:27.500]  我們可以無可指責誠實無過
[00:24:27.500 --> 00:24:28.500]  我們可以無可指責誠實無過
[00:24:28.500 --> 00:24:29.500]  我們可以無可指責誠實無過
[00:24:29.500 --> 00:24:30.500]  我們可以無可指責誠實無過
[00:24:30.500 --> 00:24:31.500]  我們可以無可指責誠實無過
[00:24:31.500 --> 00:24:42.500]  我們可以無可指責誠實無過
[00:24:42.500 --> 00:24:43.500]  我們可以無可指責誠實無過
[00:24:43.500 --> 00:24:44.500]  我們可以無可指責誠實無過
[00:24:44.500 --> 00:24:45.500]  我們可以無可指責誠實無過
[00:24:45.500 --> 00:24:46.500]  我們可以無可指責誠實無過
[00:24:46.500 --> 00:24:47.500]  我們可以無可指責誠實無過
[00:24:47.500 --> 00:24:48.500]  我們可以無可指責誠實無過
[00:24:48.500 --> 00:24:49.500]  我們可以無可指責誠實無過
[00:24:49.500 --> 00:24:50.500]  我們可以無可指責誠實無過
[00:24:50.500 --> 00:24:51.500]  我們可以無可指責誠實無過
[00:24:51.500 --> 00:24:52.500]  我們可以無可指責誠實無過
[00:24:52.500 --> 00:24:53.500]  我們可以無可指責誠實無過
[00:24:53.500 --> 00:24:54.500]  我們可以無可指責誠實無過
[00:24:54.500 --> 00:24:55.500]  我們可以無可指責誠實無過
[00:24:55.500 --> 00:24:56.500]  我們可以無可指責誠實無過
[00:24:56.500 --> 00:25:01.500]  我們可以無可指責誠實無過
[00:25:01.500 --> 00:25:02.500]  我們可以無可指責誠實無過
[00:25:02.500 --> 00:25:03.500]  我們可以無可指責誠實無過
[00:25:03.500 --> 00:25:04.500]  我們可以無可指責誠實無過
[00:25:04.500 --> 00:25:05.500]  我們可以無可指責誠實無過
[00:25:05.500 --> 00:25:06.500]  我們可以無可指責誠實無過
[00:25:06.500 --> 00:25:07.500]  我們可以無可指責誠實無過
[00:25:07.500 --> 00:25:08.500]  我們可以無可指責誠實無過
[00:25:08.500 --> 00:25:09.500]  我們可以無可指責誠實無過
[00:25:09.500 --> 00:25:10.500]  我們可以無可指責誠實無過
[00:25:10.500 --> 00:25:11.500]  我們可以無可指責誠實無過
[00:25:11.500 --> 00:25:12.500]  我們可以無可指責誠實無過
[00:25:12.500 --> 00:25:13.500]  我們可以無可指責誠實無過
[00:25:13.500 --> 00:25:14.500]  我們可以無可指責誠實無過
[00:25:14.500 --> 00:25:15.500]  我們可以無可指責誠實無過
[00:25:15.500 --> 00:25:27.500]  我們可以無可指責誠實無過
[00:25:27.500 --> 00:25:28.500]  我們可以無可指責誠實無過
[00:25:28.500 --> 00:25:29.500]  我們可以無可指責誠實無過
[00:25:29.500 --> 00:25:30.500]  我們可以無可指責誠實無過
[00:25:30.500 --> 00:25:31.500]  我們可以無可指責誠實無過
[00:25:31.500 --> 00:25:32.500]  我們可以無可指責誠實無過
[00:25:32.500 --> 00:25:33.500]  我們可以無可指責誠實無過
[00:25:33.500 --> 00:25:34.500]  我們可以無可指責誠實無過
[00:25:34.500 --> 00:25:35.500]  我們可以無可指責誠實無過
[00:25:35.500 --> 00:25:36.500]  我們可以無可指責誠實無過
[00:25:36.500 --> 00:25:37.500]  我們可以無可指責誠實無過
[00:25:37.500 --> 00:25:38.500]  我們可以無可指責誠實無過
[00:25:38.500 --> 00:25:39.500]  我們可以無可指責誠實無過
[00:25:39.500 --> 00:25:40.500]  我們可以無可指責誠實無過
[00:25:40.500 --> 00:25:41.500]  我們可以無可指責誠實無過
[00:25:41.500 --> 00:25:46.500]  我們可以無可指責誠實無過
[00:25:46.500 --> 00:25:47.500]  我們可以無可指責誠實無過
[00:25:47.500 --> 00:25:48.500]  我們可以無可指責誠實無過
[00:25:48.500 --> 00:25:49.500]  我們可以無可指責誠實無過
[00:25:49.500 --> 00:25:50.500]  我們可以無可指責誠實無過
[00:25:50.500 --> 00:25:51.500]  我們可以無可指責誠實無過
[00:25:51.500 --> 00:25:52.500]  我們可以無可指責誠實無過
[00:25:52.500 --> 00:25:53.500]  我們可以無可指責誠實無過
[00:25:53.500 --> 00:25:54.500]  我們可以無可指責誠實無過
[00:25:54.500 --> 00:25:55.500]  我們可以無可指責誠實無過
[00:25:55.500 --> 00:25:56.500]  我們可以無可指責誠實無過
[00:25:56.500 --> 00:25:57.500]  我們可以無可指責誠實無過
[00:25:57.500 --> 00:25:58.500]  我們可以無可指責誠實無過
[00:25:58.500 --> 00:25:59.500]  我們可以無可指責誠實無過
[00:25:59.500 --> 00:26:00.500]  我們可以無可指責誠實無過
[00:26:00.500 --> 00:26:15.500]  我們可以無可指責誠實無過
[00:26:15.500 --> 00:26:16.500]  我們可以無可指責誠實無過
[00:26:16.500 --> 00:26:17.500]  我們可以無可指責誠實無過
[00:26:17.500 --> 00:26:18.500]  我們可以無可指責誠實無過
[00:26:18.500 --> 00:26:19.500]  我們可以無可指責誠實無過
[00:26:19.500 --> 00:26:20.500]  我們可以無可指責誠實無過
[00:26:20.500 --> 00:26:21.500]  我們可以無可指責誠實無過
