
[00:00:00.000 --> 00:00:05.000]  今天我們來看《西伯來書》第二章
[00:23:13.000 --> 00:23:17.000]  只是他本身非常完全
[00:23:17.000 --> 00:23:22.000]  比如說耶穌到二歲的時候
[00:23:22.000 --> 00:23:27.000]  他就被人釘死了
[00:23:27.000 --> 00:23:29.000]  就釘了十字架了
[00:23:29.000 --> 00:23:31.000]  他沒有經過
[00:23:31.000 --> 00:23:36.000]  從二歲以後成人以後
[00:23:36.000 --> 00:23:39.000]  所經過的事情
[00:23:39.000 --> 00:23:41.000]  就被人釘十字架了
[00:23:41.000 --> 00:23:43.000]  他是不是可以擔負我們的罪呢
[00:23:43.000 --> 00:23:44.000]  可以
[00:23:44.000 --> 00:23:45.000]  他是無罪的
[00:23:45.000 --> 00:23:47.000]  可以擔負我們的罪
[00:23:47.000 --> 00:23:50.000]  作爲一個聖潔的羔羊
[00:23:50.000 --> 00:23:52.000]  來獻給神
[00:23:52.000 --> 00:23:54.000]  但是他還有一點呢
[00:23:54.000 --> 00:23:57.000]  他不能夠救我們到完全的地步
[00:23:57.000 --> 00:23:58.000]  他完全了
[00:23:58.000 --> 00:24:01.000]  但是我們還不夠完全
[00:24:01.000 --> 00:24:02.000]  所以耶穌爲什麼
[00:24:02.000 --> 00:24:06.000]  他要到三十歲纔出來服事
[00:24:06.000 --> 00:24:09.000]  神並沒有叫他在二歲的時候
[00:24:09.000 --> 00:24:12.000]  就把他釘了十字架
[00:24:12.000 --> 00:24:15.000]  一直到他經過三十歲
[00:24:15.000 --> 00:24:18.000]  生長在納薩勒家鄉
[00:24:18.000 --> 00:24:20.000]  然後再出來服事
[00:24:20.000 --> 00:24:22.000]  再出來傳道
[00:24:22.000 --> 00:24:24.000]  纔有三年半的時間
[00:24:24.000 --> 00:24:26.000]  在地上來服事
[00:24:26.000 --> 00:24:28.000]  來傳講神的話
[00:24:28.000 --> 00:24:30.000]  來行神階騎士
[00:24:30.000 --> 00:24:32.000]  爲什麼我們看到
[00:24:32.000 --> 00:24:34.000]  他需要顯出
[00:24:34.000 --> 00:24:38.000]  他的工作上的完全
[00:24:38.000 --> 00:24:42.000]  他要經過人的一些難處
[00:24:42.000 --> 00:24:44.000]  他從玻璃坑生下來
[00:24:44.000 --> 00:24:46.000]  一直等到他釘十字架
[00:24:46.000 --> 00:24:48.000]  這一段時間
[00:24:48.000 --> 00:24:53.000]  他經過了一些人受過的難處
[00:24:53.000 --> 00:24:54.000]  人經過試探
[00:24:54.000 --> 00:24:56.000]  他也經過試探
[00:24:56.000 --> 00:24:58.000]  人受到別人的誤會
[00:24:58.000 --> 00:25:00.000]  他也受過別人的誤會
[00:25:00.000 --> 00:25:03.000]  人要把他除死
[00:25:03.000 --> 00:25:05.000]  要把他除掉
[00:25:05.000 --> 00:25:09.000]  這些痛苦他都經過
[00:25:09.000 --> 00:25:11.000]  所以他在痛苦中間
[00:25:11.000 --> 00:25:13.000]  在難處中間
[00:25:13.000 --> 00:25:16.000]  他完全依靠附身
[00:25:16.000 --> 00:25:19.000]  他完全把自己獻上
[00:25:19.000 --> 00:25:22.000]  順乎附身的旨意
[00:25:22.000 --> 00:25:24.000]  隨着從他身上
[00:25:24.000 --> 00:25:28.000]  你可以看見他的反應
[00:25:28.000 --> 00:25:31.000]  這些人對他的試探
[00:25:31.000 --> 00:25:32.000]  或者迫害
[00:25:32.000 --> 00:25:34.000]  或者一切的難處
[00:25:34.000 --> 00:25:36.000]  他都經過
[00:25:36.000 --> 00:25:38.000]  但是他都得勝
[00:25:38.000 --> 00:25:40.000]  他都從裏面經過
[00:25:40.000 --> 00:25:44.000]  顯出這樣一個人的完全
[00:25:44.000 --> 00:25:48.000]  所以這個完全是必須經過的
[00:25:48.000 --> 00:25:50.000]  所以耶穌來到地上
[00:25:50.000 --> 00:25:54.000]  不是單單到十字架定時就算完了
[00:25:54.000 --> 00:25:58.000]  他要經過這三十多年的時間
[00:25:58.000 --> 00:26:04.000]  顯出他這個工作上的完全
[00:26:04.000 --> 00:26:06.000]  所以我們要看到
[00:26:06.000 --> 00:26:11.000]  他因受苦難得以完全
[00:26:11.000 --> 00:26:13.000]  如果他沒有苦難
[00:26:13.000 --> 00:26:14.000]  他不經過苦難
[00:26:14.000 --> 00:26:18.000]  那這方面的完全他就沒有
[00:26:18.000 --> 00:26:19.000]  如果他沒有的話
[00:26:19.000 --> 00:26:23.000]  就不能夠做我們的救主
[00:26:23.000 --> 00:26:25.000]  把我們救到完全裏頭
[00:26:25.000 --> 00:26:28.000]  因爲神不單單是要赦免我們的罪
[00:26:28.000 --> 00:26:33.000]  神還要領很多的兒子
[00:26:33.000 --> 00:26:35.000]  要進到榮耀裏去
[00:26:35.000 --> 00:26:36.000]  怎麼進到榮耀裏去呢
[00:26:36.000 --> 00:26:39.000]  要把人都帶到一個完全的地步
[00:26:39.000 --> 00:26:41.000]  所以基督徒
[00:26:41.000 --> 00:26:42.000]  新的主
[00:26:42.000 --> 00:26:44.000]  不單單是可以得到永生
[00:26:44.000 --> 00:26:46.000]  新的主也是神
[00:26:46.000 --> 00:26:48.000]  要叫我們在這一生中間
[00:26:48.000 --> 00:26:51.000]  能夠跟隨耶穌基督
[00:26:51.000 --> 00:26:54.000]  叫我們能夠再學習
[00:26:54.000 --> 00:26:56.000]  效法耶穌基督
[00:26:56.000 --> 00:26:59.000]  我們也能夠得到完全
[00:26:59.000 --> 00:27:08.000]  然後進到榮耀裏去
[00:27:08.000 --> 00:27:13.000]  耶穌是無罪的救主
[00:27:13.000 --> 00:27:16.000]  也是一個完全的救主
[00:27:16.000 --> 00:27:19.000]  他要跟我們認同
[00:27:19.000 --> 00:27:25.000]  要領我們進到榮耀裏頭去
[00:27:25.000 --> 00:27:30.000]  那耶穌怎麼樣能夠跟我們認同呢
[00:27:30.000 --> 00:27:32.000]  祂不是常常自己無罪
[00:27:32.000 --> 00:27:33.000]  祂做得很好
[00:27:33.000 --> 00:27:34.000]  很完美
[00:27:34.000 --> 00:27:35.000]  然後就死了
[00:27:35.000 --> 00:27:37.000]  給我們做一個模範
[00:27:37.000 --> 00:27:39.000]  單單這樣的話不夠
[00:27:39.000 --> 00:27:41.000]  祂還要帶我們進到榮耀
[00:27:41.000 --> 00:27:45.000]  那祂必須是跟我們認同
[00:27:45.000 --> 00:27:48.000]  祂能夠體會到我們的難處
[00:27:48.000 --> 00:27:51.000]  體會到我們的經過試探的時候
[00:27:51.000 --> 00:27:52.000]  我們的軟弱
[00:27:52.000 --> 00:27:55.000]  祂都是要有這樣一個體會的
[00:27:55.000 --> 00:27:56.000]  如果沒有體會的話
[00:27:56.000 --> 00:27:58.000]  祂不經過這些的話
[00:27:58.000 --> 00:28:04.000]  祂就不能夠帶我們經過這些的難處
[00:28:04.000 --> 00:28:06.000]  在這個六十年代
[00:28:06.000 --> 00:28:10.000]  國內有很多有這饑荒
[00:28:10.000 --> 00:28:13.000]  有三年的大饑荒
[00:28:13.000 --> 00:28:15.000]  那我們那個時候
[00:28:15.000 --> 00:28:17.000]  我還在國內呢
[00:28:17.000 --> 00:28:19.000]  我們都在西北的時候
[00:28:19.000 --> 00:28:22.000]  也經過這些的饑荒
[00:28:22.000 --> 00:28:26.000]  一天給我們定的量
[00:28:26.000 --> 00:28:27.000]  給我們糧食的量
[00:28:27.000 --> 00:28:30.000]  還不夠就喫一頓
[00:28:30.000 --> 00:28:33.000]  其他兩頓的糧食就沒有
[00:28:33.000 --> 00:28:38.000]  所以我們都覺得肚子非常餓
[00:28:38.000 --> 00:28:39.000]  那有一天呢
[00:28:39.000 --> 00:28:41.000]  我們的廳長
[00:28:41.000 --> 00:28:46.000]  就是管我們高的領導廳長
[00:28:46.000 --> 00:28:49.000]  就到我們工廠的食堂
[00:28:49.000 --> 00:28:51.000]  他也來喫飯
[00:28:51.000 --> 00:28:53.000]  那就問我們的情況怎麼樣
[00:28:53.000 --> 00:28:54.000]  喫飽了沒有
[00:28:54.000 --> 00:28:55.000]  我們就跟他說
[00:28:55.000 --> 00:28:58.000]  我們沒有喫飽
[00:28:58.000 --> 00:28:59.000]  餓得很
[00:28:59.000 --> 00:29:01.000]  他說怎麼可能呢
[00:29:01.000 --> 00:29:04.000]  我們說我們的糧食也不夠啊
[00:29:04.000 --> 00:29:05.000]  定量不夠啊
[00:29:05.000 --> 00:29:07.000]  他說定量不夠
[00:29:07.000 --> 00:29:09.000]  你的糧食不夠的話
[00:29:09.000 --> 00:29:10.000]  你可以喫肉啊
[00:29:10.000 --> 00:29:12.000]  你喫多點肉的話
[00:29:12.000 --> 00:29:14.000]  就不會餓了
[00:29:14.000 --> 00:29:18.000]  他不體會我們的痛苦
[00:29:18.000 --> 00:29:21.000]  他可能喫糧食不太多
[00:29:21.000 --> 00:29:22.000]  他肉喫的多
[00:29:22.000 --> 00:29:24.000]  我們連肉都沒有
[00:29:24.000 --> 00:29:26.000]  沒有糧食還不算
[00:29:26.000 --> 00:29:29.000]  油的話是二錢
[00:29:29.000 --> 00:29:30.000]  二錢多少
[00:29:30.000 --> 00:29:32.000]  0.2兩
[00:29:32.000 --> 00:29:34.000]  一個月0.2兩
[00:29:34.000 --> 00:29:38.000]  肉的話可能一個月就半斤
[00:29:38.000 --> 00:29:40.000]  所以你這樣的情況
[00:29:40.000 --> 00:29:42.000]  他不體會我們
[00:29:42.000 --> 00:29:46.000]  他就沒有辦法進入我們的感覺
[00:29:46.000 --> 00:29:51.000]  他就是不夠體會
[00:29:51.000 --> 00:29:52.000]  但是呢
[00:29:52.000 --> 00:29:56.000]  主耶穌是救我們的元帥
[00:29:56.000 --> 00:29:58.000]  這元帥不是軍隊裏頭的
[00:29:58.000 --> 00:30:02.000]  將元帥大將中將這樣的元帥
[00:30:02.000 --> 00:30:06.000]  這元帥在原來的意識裏頭
[00:30:06.000 --> 00:30:08.000]  就是一個帶路人
[00:30:08.000 --> 00:30:09.000]  帶路人
[00:30:09.000 --> 00:30:11.000]  一起走的帶路人
[00:30:11.000 --> 00:30:14.000]  他是個救恩的帶路人
[00:30:14.000 --> 00:30:15.000]  而救我們的元帥
[00:30:15.000 --> 00:30:23.000]  就是一個我們救恩的帶路人
[00:30:23.000 --> 00:30:25.000]  那麼這個是
[00:30:25.000 --> 00:30:27.000]  他走在我們前面
[00:30:27.000 --> 00:30:29.000]  領着我們進來
[00:30:29.000 --> 00:30:32.000]  他走過我們要走的道路
[00:30:32.000 --> 00:30:34.000]  所以這個就是
[00:30:34.000 --> 00:30:35.000]  他救我們
[00:30:35.000 --> 00:30:39.000]  帶我們到完全裏頭去
[00:30:39.000 --> 00:30:41.000]  所以我們感謝神
[00:30:41.000 --> 00:30:44.000]  耶穌是一個無罪的救主
[00:30:44.000 --> 00:30:48.000]  他也是完全的救主
[00:30:48.000 --> 00:30:50.000]  他跟我們認同
[00:30:50.000 --> 00:30:52.000]  下面我們就看到
[00:30:52.000 --> 00:30:56.000]  有幾點他跟我們認同的
[00:30:56.000 --> 00:30:58.000]  第一點就說到
[00:30:58.000 --> 00:31:00.000]  他是使人成聖的
[00:31:00.000 --> 00:31:03.000]  我們是那些得以成聖的
[00:31:03.000 --> 00:31:05.000]  都是除以一
[00:31:05.000 --> 00:31:07.000]  都是除以一的意思
[00:31:07.000 --> 00:31:10.000]  都是除以一位天父
[00:31:10.000 --> 00:31:13.000]  都是有同樣的人性
[00:31:13.000 --> 00:31:15.000]  而是藉着聖靈
[00:31:15.000 --> 00:31:19.000]  都是成爲一個身體
[00:31:19.000 --> 00:31:20.000]  所以這個是
[00:31:20.000 --> 00:31:22.000]  他是使我們成聖
[00:31:22.000 --> 00:31:26.000]  但是我們是被成聖的
[00:31:26.000 --> 00:31:27.000]  都是除以一
[00:31:27.000 --> 00:31:29.000]  都是除以一位天父
[00:31:29.000 --> 00:31:30.000]  所以這樣的話
[00:31:30.000 --> 00:31:32.000]  他可以認同我們
[00:31:32.000 --> 00:31:35.000]  他知道我們的感受
[00:31:35.000 --> 00:31:38.000]  我們知道我們的難處
[00:31:38.000 --> 00:31:40.000]  第二點呢
[00:31:40.000 --> 00:31:44.000]  他稱我們爲弟兄
[00:31:44.000 --> 00:31:46.000]  也不以爲恥
[00:31:46.000 --> 00:31:48.000]  稱我們爲弟兄
[00:31:48.000 --> 00:31:52.000]  這個認同並不是個口頭的
[00:31:52.000 --> 00:31:54.000]  他稱我們爲弟兄
[00:31:54.000 --> 00:31:58.000]  弟兄可以說是最親密的關係
[00:31:58.000 --> 00:31:59.000]  在人間的話
[00:31:59.000 --> 00:32:01.000]  很親密的關係
[00:32:01.000 --> 00:32:03.000]  所以在主復活以後
[00:32:03.000 --> 00:32:05.000]  也告訴瑪利亞說
[00:32:05.000 --> 00:32:06.000]  你去
[00:32:06.000 --> 00:32:09.000]  你往我弟兄那裏去
[00:32:09.000 --> 00:32:11.000]  主復活以後
[00:32:11.000 --> 00:32:13.000]  告訴這個門徒
[00:32:13.000 --> 00:32:14.000]  就是瑪利亞
[00:32:14.000 --> 00:32:16.000]  你去找我的弟兄
[00:32:16.000 --> 00:32:18.000]  這弟兄就是他的門徒了
[00:32:18.000 --> 00:32:21.000]  他稱門徒爲他的弟兄
[00:32:21.000 --> 00:32:24.000]  而且並不以爲恥
[00:32:24.000 --> 00:32:25.000]  他是那麼高
[00:32:25.000 --> 00:32:26.000]  我們那麼低
[00:32:26.000 --> 00:32:30.000]  但他看我們是他的弟兄
[00:32:30.000 --> 00:32:34.000]  而且呢
[00:32:34.000 --> 00:32:37.000]  我們還是他的兒女
[00:32:37.000 --> 00:32:39.000]  第十三節說
[00:32:39.000 --> 00:32:43.000]  看那我與神所給我的兒女
[00:32:43.000 --> 00:32:45.000]  我們還是他的兒女
[00:32:45.000 --> 00:32:50.000]  因爲我們的生命是從他來的
[00:32:50.000 --> 00:32:53.000]  所以你看到有這幾方面
[00:32:53.000 --> 00:32:56.000]  他跟我們是那麼的密切的關係
[00:32:56.000 --> 00:33:01.000]  所以我們都是從天父來的
[00:33:01.000 --> 00:33:07.000]  而且我們都是有一個跟他親密的關係
[00:33:07.000 --> 00:33:09.000]  並且我們有他的生命
[00:33:09.000 --> 00:33:11.000]  所以這樣的話
[00:33:11.000 --> 00:33:15.000]  他就可以認同我們
[00:33:15.000 --> 00:33:17.000]  這是主耶穌來到地上
[00:33:17.000 --> 00:33:19.000]  所以他要成爲人
[00:33:19.000 --> 00:33:23.000]  是爲了要叫我們跟他聯合起來
[00:33:23.000 --> 00:33:28.000]  帶我們進到榮耀裏去
[00:33:28.000 --> 00:33:30.000]  主耶穌來到地上
[00:33:30.000 --> 00:33:31.000]  第三個原因
[00:33:31.000 --> 00:33:34.000]  就是把我們從現代的捆綁中
[00:33:34.000 --> 00:33:37.000]  能夠釋放出來
[00:33:37.000 --> 00:33:41.000]  這是第十四節到第五節所說的
[00:33:41.000 --> 00:33:44.000]  他說兒女既有血肉之軀
[00:33:44.000 --> 00:33:48.000]  他也照樣成了血肉之軀
[00:33:48.000 --> 00:33:50.000]  他要接着死
[00:33:50.000 --> 00:33:55.000]  敗壞那掌使權的就是魔鬼
[00:33:55.000 --> 00:33:56.000]  這就是講到
[00:33:56.000 --> 00:33:59.000]  他要把我們從現代的捆綁中間
[00:33:59.000 --> 00:34:01.000]  能夠釋放出來
[00:34:01.000 --> 00:34:05.000]  所以耶穌來到地上做人的時候
[00:34:05.000 --> 00:34:10.000]  他是取了一個人的真實的身體
[00:34:10.000 --> 00:34:16.000]  血肉身體就是受到限制的身體
[00:34:16.000 --> 00:34:17.000]  爲什麼
[00:34:17.000 --> 00:34:21.000]  爲了要敗壞那掌使權的魔鬼
[00:34:21.000 --> 00:34:25.000]  如果他是一個靈體
[00:34:25.000 --> 00:34:27.000]  他沒有我們這些的痛苦
[00:34:27.000 --> 00:34:29.000]  沒有我們這些的難處的話
[00:34:29.000 --> 00:34:35.000]  那他就不能夠來幫助我們
[00:34:35.000 --> 00:34:38.000]  所以他也要成爲血肉之軀
[00:34:38.000 --> 00:34:41.000]  所以你看見耶穌在地上走的時候
[00:34:41.000 --> 00:34:42.000]  人就看他
[00:34:42.000 --> 00:34:46.000]  就跟所有的人的外貌都是一樣的
[00:34:46.000 --> 00:34:48.000]  都是人
[00:34:48.000 --> 00:34:50.000]  人羣中間分辨不出來
[00:34:50.000 --> 00:34:54.000]  這位耶穌是神的兒子
[00:34:54.000 --> 00:34:57.000]  他跟我們是一樣的血肉之軀
[00:34:57.000 --> 00:35:00.000]  但是他是神的兒子
[00:35:00.000 --> 00:35:02.000]  他是無罪的
[00:35:02.000 --> 00:35:08.000]  他是道神乘肉神來到地上
[00:35:08.000 --> 00:35:10.000]  他說要接着死
[00:35:10.000 --> 00:35:15.000]  敗壞敗壞敗壞的意思呢
[00:35:15.000 --> 00:35:17.000]  敗壞的意思不是消滅
[00:35:17.000 --> 00:35:21.000]  敗壞魔鬼不是把魔鬼消滅掉了
[00:35:21.000 --> 00:35:23.000]  敗壞就是使這個魔鬼
[00:35:23.000 --> 00:35:27.000]  這個權勢它起不了作用
[00:35:27.000 --> 00:35:31.000]  這個地方的掌使權呢
[00:35:31.000 --> 00:35:33.000]  這個看起來好像是
[00:35:33.000 --> 00:35:38.000]  這個生跟死是魔鬼所掌握的
[00:35:38.000 --> 00:35:42.000]  這跟我們中部人的觀念完全不一樣
[00:35:42.000 --> 00:35:44.000]  中部人觀念就是他死的時候
[00:35:44.000 --> 00:35:47.000]  閻羅王就派人把你給帶走了
[00:35:47.000 --> 00:35:51.000]  好像生死是由魔鬼所掌握的
[00:35:51.000 --> 00:35:53.000]  但這裏不是
[00:35:53.000 --> 00:35:57.000]  生死是掌握在神的手中
[00:35:57.000 --> 00:35:59.000]  生跟死
[00:35:59.000 --> 00:36:02.000]  所以我們人一生在地上的壽命
[00:36:02.000 --> 00:36:04.000]  我們住的疆界
[00:36:04.000 --> 00:36:08.000]  神已經事先爲我們安排了
[00:36:08.000 --> 00:36:13.000]  所以神知道我們什麼時候來到這個世界
[00:36:13.000 --> 00:36:18.000]  神也定規我們什麼時候離開這個世界
[00:36:18.000 --> 00:36:20.000]  所以生死的權
[00:36:20.000 --> 00:36:24.000]  我們弟兄姊妹我們很清楚明白
[00:36:24.000 --> 00:36:27.000]  生跟死是掌握在神的手中
[00:36:27.000 --> 00:36:29.000]  不是在魔鬼的手中
[00:36:29.000 --> 00:36:32.000]  魔鬼雖然他力量很大
[00:36:32.000 --> 00:36:36.000]  但是他不能夠不經過神的允許
[00:36:36.000 --> 00:36:38.000]  來奪走我們的生命
[00:36:38.000 --> 00:36:40.000]  所以我們不用怕他
[00:36:40.000 --> 00:36:42.000]  生死是掌握在神
[00:36:42.000 --> 00:36:44.000]  那掌死權是什麼呢
[00:36:44.000 --> 00:36:47.000]  他有權力叫人死嗎
[00:36:47.000 --> 00:36:48.000]  不是
[00:36:48.000 --> 00:36:54.000]  掌死權就是他用死的話來叫人害怕
[00:36:54.000 --> 00:36:55.000]  叫人害怕
[00:36:55.000 --> 00:36:58.000]  叫人來受捆綁
[00:36:58.000 --> 00:37:00.000]  不得自由
[00:37:00.000 --> 00:37:03.000]  這個是掌死權的意思
[00:37:03.000 --> 00:37:06.000]  這個死呢
[00:37:06.000 --> 00:37:08.000]  有怕死
[00:37:08.000 --> 00:37:13.000]  釋放那些一生因怕死而爲奴僕的人
[00:37:13.000 --> 00:37:14.000]  怕死
[00:37:14.000 --> 00:37:16.000]  我們一般的人都是怕死
[00:37:16.000 --> 00:37:18.000]  別的東西也都不怕
[00:37:18.000 --> 00:37:20.000]  但是有的時候我不怕死
[00:37:20.000 --> 00:37:21.000]  我就怕痛
[00:37:21.000 --> 00:37:23.000]  我就怕折磨
[00:37:23.000 --> 00:37:25.000]  他的病的話一直不好
[00:37:25.000 --> 00:37:27.000]  給我很多的痛苦
[00:37:27.000 --> 00:37:29.000]  還不如找找死
[00:37:29.000 --> 00:37:32.000]  所以這個怕死呢
[00:37:32.000 --> 00:37:34.000]  是一個什麼呢
[00:37:34.000 --> 00:37:40.000]  就是利用死來叫人覺得痛苦
[00:37:40.000 --> 00:37:44.000]  這是魔鬼所能做的
[00:37:44.000 --> 00:37:48.000]  所以當人受捆綁
[00:37:48.000 --> 00:37:51.000]  其實這個受捆綁呢
[00:37:51.000 --> 00:37:56.000]  就是罪跟肉體
[00:37:56.000 --> 00:38:00.000]  做完的時候人就受捆綁了
[00:38:00.000 --> 00:38:05.000]  所以羅馬書說體貼肉體的就是死
[00:38:05.000 --> 00:38:08.000]  當你體貼肉體的時候你就死
[00:38:08.000 --> 00:38:10.000]  當你體貼聖靈的時候呢
[00:38:10.000 --> 00:38:12.000]  乃是生命
[00:38:12.000 --> 00:38:14.000]  所以這個死呢
[00:38:14.000 --> 00:38:16.000]  他的意思就是說呢
[00:38:16.000 --> 00:38:19.000]  人要體貼肉體
[00:38:19.000 --> 00:38:22.000]  要追求更多的自由
[00:38:22.000 --> 00:38:25.000]  出乎神所允許的自由
[00:38:25.000 --> 00:38:29.000]  得到一些他不需要得到的東西
[00:38:29.000 --> 00:38:33.000]  結果他就死了
[00:38:33.000 --> 00:38:35.000]  所以嚴格說起來
[00:38:35.000 --> 00:38:36.000]  什麼是死
[00:38:36.000 --> 00:38:38.000]  死呢就是沒有生命
[00:38:38.000 --> 00:38:40.000]  死呢就是沒有生命
[00:38:40.000 --> 00:38:45.000]  所以死呢就是生命的擺面
[00:38:45.000 --> 00:38:48.000]  所以這個醫生啊
[00:38:48.000 --> 00:38:51.000]  宣告人死亡
[00:38:51.000 --> 00:38:52.000]  他的什麼
[00:38:52.000 --> 00:38:56.000]  當他找不到生命的證據了
[00:38:56.000 --> 00:38:57.000]  跡象了
[00:38:57.000 --> 00:39:00.000]  這個時候呢就宣佈人死了
[00:39:00.000 --> 00:39:03.000]  他看看他脈搏沒有了
[00:39:03.000 --> 00:39:04.000]  心臟也不跳了
[00:39:04.000 --> 00:39:06.000]  也沒有呼吸了
[00:39:06.000 --> 00:39:09.000]  那麼這個時候他就看看錶
[00:39:09.000 --> 00:39:12.000]  幾點幾分宣告這個人死亡了
[00:39:12.000 --> 00:39:14.000]  他找不到生命的跡象了
[00:39:14.000 --> 00:39:16.000]  那就死了
[00:39:16.000 --> 00:39:18.000]  醫生不是說去找到
[00:39:18.000 --> 00:39:20.000]  他到底有沒有死
[00:39:20.000 --> 00:39:22.000]  死的證據在什麼地方
[00:39:22.000 --> 00:39:23.000]  他不需要
[00:39:23.000 --> 00:39:25.000]  他只要找不到
[00:39:25.000 --> 00:39:27.000]  他沒有生命了
[00:39:27.000 --> 00:39:29.000]  找不到生命的跡象了
[00:39:29.000 --> 00:39:32.000]  這個人呢就宣告死亡了
[00:39:32.000 --> 00:39:37.000]  就是死的意思
[00:39:37.000 --> 00:39:38.000]  但是我們
[00:39:38.000 --> 00:39:40.000]  聖經上告訴我們
[00:39:40.000 --> 00:39:42.000]  死不單單
[00:39:42.000 --> 00:39:46.000]  不只是身體方面的死
[00:39:46.000 --> 00:39:49.000]  而且是包括心理
[00:39:49.000 --> 00:39:53.000]  包括精神方面
[00:39:53.000 --> 00:39:56.000]  如果他有煩悶不安
[00:39:56.000 --> 00:39:59.000]  他如果是有憂慮了
[00:39:59.000 --> 00:40:01.000]  或者他有失望了
[00:40:01.000 --> 00:40:02.000]  灰心了
[00:40:02.000 --> 00:40:09.000]  這些都是缺少生命
[00:40:09.000 --> 00:40:13.000]  那麼這些都是死的現象
[00:40:13.000 --> 00:40:16.000]  所以聖經給我們看到
[00:40:16.000 --> 00:40:20.000]  把死的範圍擴大
[00:40:20.000 --> 00:40:23.000]  真正人的死
[00:40:23.000 --> 00:40:25.000]  不單是身體的死
[00:40:25.000 --> 00:40:29.000]  而且他的心裏頭也死了
[00:40:29.000 --> 00:40:31.000]  有一句話說
[00:40:31.000 --> 00:40:33.000]  哀大莫波於心死
[00:40:33.000 --> 00:40:35.000]  當你的心裏頭死了
[00:40:35.000 --> 00:40:37.000]  對一個事情都沒有希望了
[00:40:37.000 --> 00:40:39.000]  對你的人生都沒有希望了
[00:40:39.000 --> 00:40:41.000]  你心死了
[00:40:41.000 --> 00:40:45.000]  比你身體的死還要厲害
[00:40:45.000 --> 00:40:47.000]  更能夠折磨人
[00:40:47.000 --> 00:40:49.000]  所以我們看到
[00:40:49.000 --> 00:40:51.000]  死就是沒有生命
[00:40:51.000 --> 00:40:55.000]  特別是你沒有嫉妒的生命
[00:40:55.000 --> 00:40:57.000]  所以沒有嫉妒生命的人
[00:40:57.000 --> 00:40:59.000]  他活着
[00:40:59.000 --> 00:41:02.000]  他裏面是死的
[00:41:02.000 --> 00:41:04.000]  靈是死的
[00:41:04.000 --> 00:41:11.000]  這個就是死的緣故
[00:41:11.000 --> 00:41:16.000]  這裏說人是一怕死而爲奴婦
[00:41:16.000 --> 00:41:19.000]  我們有一些朋友
[00:41:19.000 --> 00:41:22.000]  他說我不怕死
[00:41:22.000 --> 00:41:24.000]  有一次我們到醫院裏頭
[00:41:24.000 --> 00:41:27.000]  看一個姊妹的父親
[00:41:27.000 --> 00:41:31.000]  過去姊妹一直勸她的父親姓祖
[00:41:31.000 --> 00:41:33.000]  他都不肯姓
[00:41:33.000 --> 00:41:35.000]  後來他的病也很重了
[00:41:35.000 --> 00:41:37.000]  我們去看他
[00:41:37.000 --> 00:41:38.000]  他跟我們說
[00:41:38.000 --> 00:41:41.000]  我不怕死
[00:41:41.000 --> 00:41:43.000]  那是不是這個不怕死呢
[00:41:43.000 --> 00:41:46.000]  因怕死
[00:41:46.000 --> 00:41:48.000]  那是不是很少人就不怕死呢
[00:41:48.000 --> 00:41:50.000]  也不是這個
[00:41:50.000 --> 00:41:53.000]  怕死不是怕肉身的死
[00:41:53.000 --> 00:41:56.000]  就是在你活着世界上一生的話
[00:41:56.000 --> 00:42:01.000]  被各種死的現象所捆綁的
[00:42:01.000 --> 00:42:05.000]  你覺得心裏頭有各式各樣的
[00:42:05.000 --> 00:42:08.000]  各式各樣的憂慮也好
[00:42:08.000 --> 00:42:11.000]  各式各樣的不正當的追求慾望也好
[00:42:11.000 --> 00:42:15.000]  那都是死的現象
[00:42:15.000 --> 00:42:17.000]  這時候受到捆綁
[00:42:17.000 --> 00:42:19.000]  有自由
[00:42:19.000 --> 00:42:20.000]  有民主
[00:42:20.000 --> 00:42:21.000]  有自由
[00:42:21.000 --> 00:42:25.000]  有很多你說達不到的
[00:42:25.000 --> 00:42:31.000]  那這些都是會給我們帶來很多的困惑
[00:42:31.000 --> 00:42:36.000]  這就是沒有生命的跡象
[00:42:36.000 --> 00:42:39.000]  有些人以爲金錢可以給他快樂
[00:42:39.000 --> 00:42:43.000]  所以他就是一生就追求
[00:42:43.000 --> 00:42:47.000]  一直要得到很多的錢
[00:42:47.000 --> 00:42:52.000]  結果到頭來都是虛空的
[00:42:52.000 --> 00:42:53.000]  即使得到了
[00:42:53.000 --> 00:42:56.000]  他也就像主一週說的
[00:42:56.000 --> 00:42:58.000]  人要賺到全世界
[00:42:58.000 --> 00:43:00.000]  要失去自己的性命生命
[00:43:00.000 --> 00:43:02.000]  還有什麼益處呢
[00:43:02.000 --> 00:43:05.000]  人還能拿什麼來換生命呢
[00:43:05.000 --> 00:43:07.000]  你追求的全世界了
[00:43:07.000 --> 00:43:12.000]  但是你失去了真正的意義的話
[00:43:12.000 --> 00:43:15.000]  這個就是沒有什麼意思
[00:43:15.000 --> 00:43:21.000]  所以耶穌接着死就敗壞了魔鬼的軌跡
[00:43:21.000 --> 00:43:26.000]  耶穌給我們所看到的就是十字架
[00:43:26.000 --> 00:43:31.000]  十字架就是能夠改變我們對世界
[00:43:31.000 --> 00:43:34.000]  對人生的一些看法
[00:43:34.000 --> 00:43:37.000]  所以這個自由
