
[00:00:00.000 --> 00:00:10.600]  我們已經三個月在崇拜中領受使徒行傳的訊息
[00:21:24.600 --> 00:21:26.600]  福音是一直傳開
[00:21:26.600 --> 00:21:29.600]  是無法禁止的
[00:21:29.600 --> 00:21:32.600]  保羅看似被困著
[00:21:32.600 --> 00:21:34.600]  手上戴著鎖鏈
[00:21:34.600 --> 00:21:36.600]  被軟禁住
[00:21:36.600 --> 00:21:38.600]  沒有了人行走的自由
[00:21:38.600 --> 00:21:41.600]  但他仍然能夠去傳揚福音
[00:21:41.600 --> 00:21:45.600]  福音廣傳未受難阻
[00:21:45.600 --> 00:21:48.600]  遙遠回應著《使徒行傳》
[00:21:48.600 --> 00:21:52.600]  一開始我們要識背那句金句
[00:21:52.600 --> 00:21:55.600]  就是《使徒行傳》一章八節的經文
[00:21:55.600 --> 00:22:07.600]  「可是聖林降臨在你們身上,你們就必得著能力,並且在猶太,耶路撒冷,猶太傳遞,撒瑪利亞,直到地極,作我的見證。」
[00:22:07.600 --> 00:22:12.600]  福音是會傳到地極
[00:22:12.600 --> 00:22:15.600]  福音的傳揚是無法阻擋
[00:22:15.600 --> 00:22:19.600]  傳到地極是由聖靈去透過信徒開展
[00:22:19.600 --> 00:22:24.600]  聖靈一直帶領讓福音傳到地極
[00:22:24.600 --> 00:22:27.600]  這是神自己的心意
[00:22:27.600 --> 00:22:32.600]  是這位愛萬國萬民的神的至高心意
[00:22:32.600 --> 00:22:35.600]  我們是很有限制的
[00:22:35.600 --> 00:22:38.600]  剛才說過,傳福音的時候有很多限制
[00:22:38.600 --> 00:22:41.600]  有誤解,有很多框架
[00:22:41.600 --> 00:22:43.600]  剛才已經說過
[00:22:43.600 --> 00:22:46.600]  人本身是有軟弱
[00:22:46.600 --> 00:22:50.600]  我們可以被很多東西困住
[00:22:50.600 --> 00:22:52.600]  人有很多限制
[00:22:52.600 --> 00:22:58.600]  但仍然在各種限制、困鎖之下
[00:22:58.600 --> 00:23:01.600]  福音仍然不會受限
[00:23:01.600 --> 00:23:04.600]  是會一直傳開
[00:23:04.600 --> 00:23:07.600]  因為這是神的心意
[00:23:07.600 --> 00:23:09.600]  必定會承傳
[00:23:09.600 --> 00:23:12.600]  福音要傳到地極
[00:23:12.600 --> 00:23:14.600]  歷史歷代都是這樣
[00:23:14.600 --> 00:23:16.600]  即使很多年前
[00:23:16.600 --> 00:23:20.600]  一些在南美洲部落的食人族
[00:23:20.600 --> 00:23:24.600]  完全跟外界隔離的食人族
[00:23:24.600 --> 00:23:27.600]  都是有宣教士誤死他們
[00:23:27.600 --> 00:23:29.600]  去到他們的中間
[00:23:29.600 --> 00:23:31.600]  將福音傳給他們
[00:23:31.600 --> 00:23:37.600]  多年之後,整個族群信耶穌
[00:23:37.600 --> 00:23:40.600]  到現在其實很多伊斯蘭國家
[00:23:40.600 --> 00:23:42.600]  我們以前會覺得
[00:23:42.600 --> 00:23:44.600]  他們怎樣能夠信耶穌
[00:23:44.600 --> 00:23:46.600]  伊斯蘭國家
[00:23:46.600 --> 00:23:47.600]  但這幾十年間
[00:23:47.600 --> 00:23:51.600]  他們信耶穌的人數一直有增加
[00:23:51.600 --> 00:23:53.600]  伊朗地下教會
[00:23:53.600 --> 00:23:57.600]  是世界上增長最快的教會之一
[00:23:57.600 --> 00:23:59.600]  我們又會覺得
[00:23:59.600 --> 00:24:01.600]  在北韓很困難
[00:24:01.600 --> 00:24:05.600]  但有些離開北韓的人見證到
[00:24:05.600 --> 00:24:09.600]  當地有為數不少的基督徒
[00:24:09.600 --> 00:24:11.600]  若果他們在家中
[00:24:11.600 --> 00:24:18.600]  被人發現他們家中有聖經
[00:24:18.600 --> 00:24:20.600]  可能會被處死
[00:24:20.600 --> 00:24:21.600]  那怎麼辦呢?
[00:24:21.600 --> 00:24:23.600]  當地很多基督徒
[00:24:23.600 --> 00:24:26.600]  會將經文背誦如流
[00:24:26.600 --> 00:24:27.600]  倒背如流
[00:24:27.600 --> 00:24:30.600]  聖經已經在他們的心裡
[00:24:30.600 --> 00:24:33.600]  福音即使在艱難的環境
[00:24:33.600 --> 00:24:36.600]  甚至可以是最艱難的環境
[00:24:36.600 --> 00:24:38.600]  但仍然會傳開
[00:24:38.600 --> 00:24:41.600]  福音是不會被困住
[00:24:41.600 --> 00:24:43.600]  這是福音的大能
[00:24:43.600 --> 00:24:47.600]  福音不會被困住
[00:24:47.600 --> 00:24:49.600]  頂姐妹
[00:24:49.600 --> 00:24:51.600]  今天我們從《使徒行傳》
[00:24:51.600 --> 00:24:53.600]  最後一章的經文
[00:24:53.600 --> 00:24:57.600]  亦是全書最後一章的經文
[00:24:57.600 --> 00:24:59.600]  有個小小的總結
[00:24:59.600 --> 00:25:01.600]  我們作為人
[00:25:01.600 --> 00:25:03.600]  是的
[00:25:03.600 --> 00:25:04.600]  有時我們被憎恨
[00:25:04.600 --> 00:25:06.600]  被冷漠困住
[00:25:06.600 --> 00:25:10.600]  甚至有時被自己所預期的結果
[00:25:10.600 --> 00:25:13.600]  被我們所估計的結果所困住
[00:25:13.600 --> 00:25:17.600]  難阻我們去實踐大使命
[00:25:17.600 --> 00:25:21.600]  去實踐傳福音
[00:25:21.600 --> 00:25:25.600]  但我們要以福音盼望去對抗
[00:25:25.600 --> 00:25:29.600]  要以忠誠去對抗
[00:25:29.600 --> 00:25:33.600]  竭力繼續放膽去傳揚福音
[00:25:33.600 --> 00:25:36.600]  而最終我們必須謹記
[00:25:36.600 --> 00:25:41.600]  就是福音一定不會被困住
[00:25:41.600 --> 00:25:46.600]  福音一定不會被困住
[00:25:46.600 --> 00:25:49.600]  這個季度我們一起去學習《使徒行傳》
[00:25:49.600 --> 00:25:52.600]  其實有點不捨得的感覺
[00:25:52.600 --> 00:25:55.600]  因為經文實在是展現傳福音
[00:25:55.600 --> 00:25:58.600]  基督徒傳福音那份美好
[00:25:58.600 --> 00:26:03.600]  保羅的腳踭何等皆美
[00:26:03.600 --> 00:26:05.600]  歷世歷代對耶穌基督
[00:26:05.600 --> 00:26:07.600]  對福音是忠心的僕人
[00:26:07.600 --> 00:26:10.600]  就是繼續去承傳這份美好
[00:26:10.600 --> 00:26:12.600]  將福音廣傳開去
[00:26:12.600 --> 00:26:13.600]  弟兄姊妹
[00:26:13.600 --> 00:26:17.600]  願意我們都同樣去成為
[00:26:17.600 --> 00:26:19.600]  忠心的福音使者
[00:26:19.600 --> 00:26:22.600]  去提起下垂的手
[00:26:22.600 --> 00:26:24.600]  去挺直法院的腿
[00:26:24.600 --> 00:26:26.600]  將愛和盼望的福音
[00:26:26.600 --> 00:26:28.600]  傳給你的家人
[00:26:28.600 --> 00:26:30.600]  你的朋友
[00:26:30.600 --> 00:26:32.600]  甚至陌生人
[00:26:32.600 --> 00:26:33.600]  在近處
[00:26:33.600 --> 00:26:35.600]  在遠處
[00:26:35.600 --> 00:26:38.600]  同樣將這份愛散播開去
[00:26:38.600 --> 00:26:47.600]  我們一起有個祈禱
[00:26:47.600 --> 00:26:49.600]  親愛的天父上帝
[00:26:49.600 --> 00:26:52.600]  我們先去感謝你
[00:26:52.600 --> 00:26:54.600]  因為我們已經得著了
[00:26:54.600 --> 00:27:00.600]  我們已經得著這份寶貴的救恩
[00:27:00.600 --> 00:27:01.600]  主要我們感謝你
[00:27:01.600 --> 00:27:04.600]  你亦將傳福音的使命
[00:27:04.600 --> 00:27:07.600]  交託給我們每一位信徒
[00:27:07.600 --> 00:27:10.600]  每一位跟從你的信徒
[00:27:10.600 --> 00:27:13.600]  但是我們有時會有軟弱
[00:27:13.600 --> 00:27:16.600]  我們有時或許會有憎恨
[00:27:16.600 --> 00:27:18.600]  有時會有難忘
[00:27:18.600 --> 00:27:21.600]  有時我們亦定了
[00:27:21.600 --> 00:27:22.600]  以為一些結果
[00:27:22.600 --> 00:27:26.600]  我們被這些所有事情困住
[00:27:26.600 --> 00:27:28.600]  但是從今天的經文
[00:27:28.600 --> 00:27:29.600]  你提醒我們
[00:27:29.600 --> 00:27:33.600]  我們要持守住這份福音的盼望
[00:27:33.600 --> 00:27:35.600]  去繼續很忠誠
[00:27:35.600 --> 00:27:38.600]  很竭力地去傳講
[00:27:38.600 --> 00:27:40.600]  去傳揚你的福音
[00:27:40.600 --> 00:27:42.600]  讓我們所愛的人
[00:27:42.600 --> 00:27:45.600]  甚至是我們不認識的人
[00:27:45.600 --> 00:27:46.600]  都可以同樣
[00:27:46.600 --> 00:27:48.600]  跟我們一樣
[00:27:48.600 --> 00:27:51.600]  去得著這份寶貴的真理
[00:27:51.600 --> 00:27:54.600]  主要求你繼續激勵我們
[00:27:54.600 --> 00:27:56.600]  與你同共
[00:27:56.600 --> 00:27:59.600]  求你激勵我們與你同共
[00:27:59.600 --> 00:28:01.600]  福音的傳開
[00:28:01.600 --> 00:28:03.600]  是不會被困住
[00:28:03.600 --> 00:28:04.600]  是不能被難阻
[00:28:04.600 --> 00:28:07.600]  主要我們這樣去祈禱
[00:28:07.600 --> 00:28:08.600]  求你加力給我們
[00:28:08.600 --> 00:28:11.600]  奉耶穌基督的名去祈求
[00:28:11.600 --> 00:28:12.600]  阿門
