
[00:00:00.000 --> 00:00:02.000]  大紀元節目主內平安
[00:15:57.000 --> 00:15:59.000]  和相信祂的能力
[00:15:59.000 --> 00:16:01.000]  相信上帝的大令
[00:16:01.000 --> 00:16:04.000]  相信這是上帝給我們的呼召
[00:16:04.000 --> 00:16:07.000]  另外就是文素記提到
[00:16:07.000 --> 00:16:11.000]  關於我們領袖更加要有個好的榜樣
[00:16:11.000 --> 00:16:15.000]  和更加要肩負一個更高的責任
[00:16:15.000 --> 00:16:16.000]  那你可能說
[00:16:16.000 --> 00:16:18.000]  那我不用再聽下去了
[00:16:18.000 --> 00:16:21.000]  我可能不是教會的領袖
[00:16:21.000 --> 00:16:24.000]  我不是執事 也不是牧者
[00:16:24.000 --> 00:16:26.000]  我也不是哪個部的團長
[00:16:26.000 --> 00:16:27.000]  我也不是
[00:16:27.000 --> 00:16:28.000]  你可能會這樣想
[00:16:28.000 --> 00:16:29.000]  但其實我們每一個人
[00:16:29.000 --> 00:16:33.000]  某一個時間都是一個領袖
[00:16:33.000 --> 00:16:34.000]  有個新的朋友來
[00:16:34.000 --> 00:16:35.000]  他還沒認識主的
[00:16:35.000 --> 00:16:36.000]  你傳了福音給他
[00:16:36.000 --> 00:16:39.000]  你就是屬靈的領袖去帶領他
[00:16:39.000 --> 00:16:40.000]  有個新的弟兄姊妹來到
[00:16:40.000 --> 00:16:42.000]  他想參加某部門侍奉的話
[00:16:42.000 --> 00:16:45.000]  你是屬影音的
[00:16:45.000 --> 00:16:46.000]  好像阿華在後面
[00:16:46.000 --> 00:16:48.000]  那你教他
[00:16:48.000 --> 00:16:51.000]  你就已經是那時候的領袖
[00:16:51.000 --> 00:16:53.000]  順便提醒我清楚
[00:16:53.000 --> 00:16:54.000]  在文素記提醒我
[00:16:54.000 --> 00:16:56.000]  你領袖更加要肩負一個重要的責任
[00:16:56.000 --> 00:16:58.000]  和說得有個好的榜樣
[00:16:58.000 --> 00:17:00.000]  領袖做錯
[00:17:00.000 --> 00:17:02.000]  承受的後果可能會更加大
[00:17:02.000 --> 00:17:03.000]  剛才說過了
[00:17:03.000 --> 00:17:04.000]  阿倫那兩個兒子
[00:17:04.000 --> 00:17:07.000]  摩西曾經試過不聽話
[00:17:07.000 --> 00:17:08.000]  大家記得了 是不是
[00:17:08.000 --> 00:17:10.000]  他們拿水的時候
[00:17:10.000 --> 00:17:12.000]  他就用個杖來擊打
[00:17:12.000 --> 00:17:14.000]  其實他發脾氣
[00:17:14.000 --> 00:17:18.000]  去擊打那個盆石才有水
[00:17:18.000 --> 00:17:21.000]  結果摩西的懲罰就是
[00:17:21.000 --> 00:17:24.000]  他自己都不可以進去應許的地
[00:17:24.000 --> 00:17:26.000]  他看到嘉南的地
[00:17:26.000 --> 00:17:28.000]  但是他進不去
[00:17:28.000 --> 00:17:30.000]  上帝的責備很嚴厲
[00:17:30.000 --> 00:17:31.000]  有時候領袖來說
[00:17:31.000 --> 00:17:34.000]  更加要樹立一個好的榜樣
[00:17:34.000 --> 00:17:39.000]  教會領袖是承受很多大的壓力
[00:17:39.000 --> 00:17:40.000]  大家都知道
[00:17:40.000 --> 00:17:42.000]  所以很多人就不敢站出來
[00:17:42.000 --> 00:17:44.000]  教會做事就是這個原因
[00:17:44.000 --> 00:17:45.000]  聽別人說的
[00:17:45.000 --> 00:17:47.000]  做得好一定是沒有人看到的
[00:17:47.000 --> 00:17:50.000]  做得不好就是人們把你抽走
[00:17:50.000 --> 00:17:52.000]  完美又沒有工資的
[00:17:52.000 --> 00:17:54.000]  是不是
[00:17:54.000 --> 00:17:58.000]  唯一的好處就是裸假定批的
[00:17:58.000 --> 00:17:59.000]  就是這麼說
[00:17:59.000 --> 00:18:00.000]  你明白嗎
[00:18:00.000 --> 00:18:02.000]  其實就是我們
[00:18:02.000 --> 00:18:03.000]  究竟我們今天
[00:18:03.000 --> 00:18:06.000]  你不是當一份工作
[00:18:06.000 --> 00:18:08.000]  你是一個責任
[00:18:08.000 --> 00:18:09.000]  你身為一個領袖
[00:18:09.000 --> 00:18:10.000]  你更加有個責任
[00:18:10.000 --> 00:18:12.000]  要樹立一個好的榜樣
[00:18:12.000 --> 00:18:14.000]  比特前書五章二三節
[00:18:14.000 --> 00:18:17.000]  有一句說話是從教會領袖說的
[00:18:17.000 --> 00:18:18.000]  但是我剛才說過了
[00:18:18.000 --> 00:18:19.000]  就是和你們每一個人說
[00:18:19.000 --> 00:18:23.000]  因為每一個人都是可以做領袖
[00:18:23.000 --> 00:18:29.000]  他無要牧養在你們中間神的群羊
[00:18:29.000 --> 00:18:32.000]  按著神旨以照管他們
[00:18:32.000 --> 00:18:33.000]  我們牧養這件事
[00:18:33.000 --> 00:18:35.000]  當然是牧者去做的
[00:18:35.000 --> 00:18:41.000]  我怎麼會有資格做牧羊呢
[00:18:41.000 --> 00:18:42.000]  看你怎麼看
[00:18:42.000 --> 00:18:43.000]  你看得這麼近
[00:18:43.000 --> 00:18:47.000]  看這句話就可能覺得不關你的事
[00:18:47.000 --> 00:18:50.000]  帶帶一個新的朋友認識上帝
[00:18:50.000 --> 00:18:53.000]  或者報道會他有一手缺字
[00:18:53.000 --> 00:18:54.000]  你想跟進
[00:18:54.000 --> 00:18:57.000]  你的責任就是一個牧羊
[00:18:57.000 --> 00:18:58.000]  是啊
[00:18:58.000 --> 00:18:59.000]  你的責任就是一個牧羊
[00:18:59.000 --> 00:19:02.000]  每一個牧羊一定是牧師去做
[00:19:02.000 --> 00:19:06.000]  一定是傳道或者是個神學
[00:19:06.000 --> 00:19:08.000]  或者是屬靈的長者
[00:19:08.000 --> 00:19:11.000]  不代表什麼
[00:19:11.000 --> 00:19:14.000]  其實你也是屬靈的長者
[00:19:14.000 --> 00:19:16.000]  新缺字的朋友
[00:19:16.000 --> 00:19:17.000]  你昨天缺字
[00:19:17.000 --> 00:19:19.000]  你就是他的長者
[00:19:19.000 --> 00:19:21.000]  你做了他一天
[00:19:21.000 --> 00:19:22.000]  知道嗎
[00:19:22.000 --> 00:19:23.000]  是啊
[00:19:23.000 --> 00:19:24.000]  如果你這樣看就是
[00:19:24.000 --> 00:19:27.000]  你是有牧羊的責任
[00:19:27.000 --> 00:19:29.000]  以前我們經常都說的
[00:19:29.000 --> 00:19:32.000]  就是我們考車牌
[00:19:32.000 --> 00:19:34.000]  可以馬上教人的
[00:19:34.000 --> 00:19:35.000]  知道嗎
[00:19:35.000 --> 00:19:36.000]  沒有說什麼多少年
[00:19:36.000 --> 00:19:38.000]  沒有的
[00:19:38.000 --> 00:19:41.000]  你考了就可以教人
[00:19:41.000 --> 00:19:42.000]  所以都很兒戲的
[00:19:42.000 --> 00:19:43.000]  知道嗎
[00:19:43.000 --> 00:19:44.000]  那你就知道
[00:19:44.000 --> 00:19:45.000]  英國就不用教車師傅
[00:19:45.000 --> 00:19:47.000]  不用教車牌的
[00:19:47.000 --> 00:19:48.000]  你有車牌就可以教人
[00:19:48.000 --> 00:19:49.000]  那你昨天考了
[00:19:49.000 --> 00:19:50.000]  今天你是師傅
[00:19:50.000 --> 00:19:52.000]  多厲害
[00:19:52.000 --> 00:19:53.000]  知道嗎
[00:19:53.000 --> 00:19:54.000]  你掛個P牌出來
[00:19:54.000 --> 00:19:56.000]  以前都沒有這麼流行的東西
[00:19:56.000 --> 00:19:57.000]  你掛個L牌出來
[00:19:57.000 --> 00:19:59.000]  可以了
[00:19:59.000 --> 00:20:00.000]  不是自己學
[00:20:00.000 --> 00:20:01.000]  你教人家學
[00:20:01.000 --> 00:20:03.000]  所以其實是的
[00:20:03.000 --> 00:20:04.000]  當你信了主
[00:20:04.000 --> 00:20:08.000]  你就等三五七年才出去傳福音
[00:20:08.000 --> 00:20:09.000]  先學多一點
[00:20:09.000 --> 00:20:11.000]  不是的
[00:20:11.000 --> 00:20:13.000]  你已經有領袖的責任
[00:20:13.000 --> 00:20:15.000]  有一個牧者的責任
[00:20:15.000 --> 00:20:18.000]  有一個宣教士的責任
[00:20:18.000 --> 00:20:21.000]  無要牧養在你們中間的神的群羊
[00:20:21.000 --> 00:20:23.000]  按照神的旨意照管他們
[00:20:23.000 --> 00:20:25.000]  記住重點是按照神的旨意
[00:20:25.000 --> 00:20:26.000]  不是亂來的
[00:20:26.000 --> 00:20:28.000]  按照神的旨意
[00:20:28.000 --> 00:20:30.000]  跟著不是出於勉強
[00:20:30.000 --> 00:20:31.000]  乃是出於甘心
[00:20:31.000 --> 00:20:34.000]  師傅從來不是勉強
[00:20:34.000 --> 00:20:36.000]  如果勉強
[00:20:36.000 --> 00:20:37.000]  就是沒有幸福
[00:20:37.000 --> 00:20:38.000]  是不是
[00:20:38.000 --> 00:20:40.000]  我經常都說的
[00:20:40.000 --> 00:20:43.000]  如果你覺得是昨晚睡不夠
[00:20:43.000 --> 00:20:46.000]  今早要回祖堂做私事的
[00:20:46.000 --> 00:20:48.000]  那你是勉強
[00:20:48.000 --> 00:20:50.000]  為什麼昨晚睡不夠
[00:20:50.000 --> 00:20:52.000]  為什麼昨晚知道今天做私事
[00:20:52.000 --> 00:20:53.000]  不早點睡
[00:20:53.000 --> 00:20:54.000]  你明白嗎
[00:20:54.000 --> 00:20:56.000]  如果你勉強是不對的
[00:20:56.000 --> 00:20:58.000]  是出於甘心
[00:20:58.000 --> 00:21:00.000]  也不是因為貪財
[00:21:00.000 --> 00:21:01.000]  乃是出於樂意
[00:21:01.000 --> 00:21:04.000]  這個就更加肯定
[00:21:04.000 --> 00:21:05.000]  不是貪財
[00:21:05.000 --> 00:21:06.000]  沒有好處
[00:21:06.000 --> 00:21:07.000]  當然
[00:21:07.000 --> 00:21:08.000]  我知道教的時候
[00:21:08.000 --> 00:21:10.000]  一定不會有什麼財可以貪
[00:21:10.000 --> 00:21:13.000]  但是也不是貪慕虛榮
[00:21:13.000 --> 00:21:16.000]  也不是貪戀別人的讚賞
[00:21:16.000 --> 00:21:19.000]  不是這個心態
[00:21:19.000 --> 00:21:20.000]  是樂意
[00:21:20.000 --> 00:21:23.000]  也不是合制所託付你們的
[00:21:23.000 --> 00:21:25.000]  乃是作群羊的榜樣
[00:21:25.000 --> 00:21:27.000]  不是因為上帝要你做
[00:21:27.000 --> 00:21:29.000]  綁著你一定要去做
[00:21:29.000 --> 00:21:31.000]  而是你很甘心樂意的
[00:21:31.000 --> 00:21:33.000]  作群羊的榜樣
[00:21:33.000 --> 00:21:35.000]  很甘心樂意的做得好
[00:21:35.000 --> 00:21:37.000]  希望是一個好的榜樣
[00:21:37.000 --> 00:21:39.000]  人們看到你好的榜樣
[00:21:39.000 --> 00:21:40.000]  就將榮耀歸給天父
[00:21:40.000 --> 00:21:41.000]  明白嗎
[00:21:41.000 --> 00:21:43.000]  這個就是侍奉那個心態
[00:21:43.000 --> 00:21:44.000]  特別是跟領袖說
[00:21:44.000 --> 00:21:47.000]  也是跟我們每一個人說
[00:21:47.000 --> 00:21:48.000]  態度是什麼
[00:21:48.000 --> 00:21:50.000]  當你做領袖的時候
[00:21:50.000 --> 00:21:52.000]  耶穌覺得很清楚
[00:21:52.000 --> 00:21:54.000]  你們中間不可這樣
[00:21:54.000 --> 00:21:56.000]  你們中間誰願為大
[00:21:56.000 --> 00:21:59.000]  就必作你們的傭人
[00:21:59.000 --> 00:22:02.000]  誰願為首就必作你們的僕人
[00:22:02.000 --> 00:22:05.000]  正如人子來不時要受人服侍
[00:22:05.000 --> 00:22:06.000]  乃是要服侍人
[00:22:06.000 --> 00:22:08.000]  並且要捨命作多人的屬家
[00:22:08.000 --> 00:22:09.000]  大家很熟悉這段聖經
[00:22:09.000 --> 00:22:11.000]  提醒我們不要驕傲
[00:22:11.000 --> 00:22:12.000]  你以為你走到最前
[00:22:12.000 --> 00:22:14.000]  不理由從後面開始
[00:22:14.000 --> 00:22:15.000]  你以為你站得最高
[00:22:15.000 --> 00:22:17.000]  不理由從低開始
[00:22:17.000 --> 00:22:18.000]  你以為你最大
[00:22:18.000 --> 00:22:19.000]  其實你是最小
[00:22:19.000 --> 00:22:21.000]  所以上次我們與團契
[00:22:21.000 --> 00:22:23.000]  我們提到耶穌基督
[00:22:23.000 --> 00:22:25.000]  為門徒洗腳
[00:22:25.000 --> 00:22:26.000]  這是很有意思的
[00:22:26.000 --> 00:22:28.000]  洗腳當然是一個
[00:22:28.000 --> 00:22:30.000]  實際上是一個很重要
[00:22:30.000 --> 00:22:31.000]  猶太人當時的視角
[00:22:31.000 --> 00:22:33.000]  是很重要洗腳這件事
[00:22:33.000 --> 00:22:35.000]  但也有一個教導
[00:22:35.000 --> 00:22:38.000]  如果你站得很前體段聖經
[00:22:38.000 --> 00:22:39.000]  就覺得不關我的事
[00:22:39.000 --> 00:22:42.000]  今天也不流行洗腳
[00:22:42.000 --> 00:22:44.000]  那你也有洗腳的
[00:22:44.000 --> 00:22:45.000]  你洗澡我才洗腳
[00:22:45.000 --> 00:22:47.000]  你不會專心弄一盆水洗腳
[00:22:47.000 --> 00:22:49.000]  但以前有些水在
[00:22:49.000 --> 00:22:50.000]  你能夠洗
[00:22:50.000 --> 00:22:53.000]  你洗一洗腳已經很好
[00:22:53.000 --> 00:22:54.000]  因為你穿著那些涼鞋
[00:22:54.000 --> 00:22:56.000]  外面有沙塵滾滾
[00:22:56.000 --> 00:22:58.000]  但這些事情要麼就自己做
[00:22:58.000 --> 00:23:01.000]  要麼就是你的家人幫你做
[00:23:01.000 --> 00:23:02.000]  要麼就是你的工人
[00:23:02.000 --> 00:23:03.000]  你的奴僕幫你做
[00:23:03.000 --> 00:23:04.000]  但是耶穌基督
[00:23:04.000 --> 00:23:06.000]  祂甘願為門徒洗腳
[00:23:06.000 --> 00:23:07.000]  這就是提醒我們
[00:23:07.000 --> 00:23:10.000]  今天在教會我們這個服侍
[00:23:10.000 --> 00:23:12.000]  我們服侍上帝
[00:23:12.000 --> 00:23:14.000]  我們服侍弟兄姊妹
[00:23:14.000 --> 00:23:16.000]  就不是說我是高高在上
[00:23:16.000 --> 00:23:17.000]  我是火車頭
[00:23:17.000 --> 00:23:19.000]  我指揮你們去做
[00:23:19.000 --> 00:23:21.000]  而是自己下手下腳
[00:23:21.000 --> 00:23:22.000]  樹立一個好榜樣
[00:23:22.000 --> 00:23:24.000]  這是合乎聖經的教導
[00:23:24.000 --> 00:23:29.000]  這是合乎聖經的教導
[00:23:29.000 --> 00:23:32.000]  我們要彼此服侍
[00:23:32.000 --> 00:23:35.000]  這個字是serve
[00:23:35.000 --> 00:23:38.000]  serve這個字就是servant的字
[00:23:38.000 --> 00:23:40.000]  就是我做你的工人
[00:23:40.000 --> 00:23:43.000]  我做你的奔奔
[00:23:43.000 --> 00:23:45.000]  知道嗎
[00:23:45.000 --> 00:23:46.000]  你做我姐姐
[00:23:46.000 --> 00:23:49.000]  就是那種心態
[00:23:49.000 --> 00:23:54.000]  這個就叫彼此服侍
[00:23:54.000 --> 00:23:57.000]  這個上帝的教導
[00:23:57.000 --> 00:23:59.000]  去到早期教會
[00:23:59.000 --> 00:24:02.000]  流傳下來就是2000年來的
[00:24:02.000 --> 00:24:07.000]  外國西方國家的普世價值觀
[00:24:07.000 --> 00:24:13.000]  所以那些所謂政府的高官
[00:24:13.000 --> 00:24:17.000]  英文就是civil servant 公務員
[00:24:17.000 --> 00:24:18.000]  意思是什麼
[00:24:18.000 --> 00:24:20.000]  為人民服務
[00:24:20.000 --> 00:24:22.000]  所以高官絕對不是
[00:24:22.000 --> 00:24:25.000]  坐在一個冷氣房那裡
[00:24:25.000 --> 00:24:28.000]  開會指手畫腳
[00:24:28.000 --> 00:24:31.000]  不是這個意思
[00:24:31.000 --> 00:24:34.000]  很可惜有很多高官今天是這樣
[00:24:34.000 --> 00:24:36.000]  其實他是為人民服務
[00:24:36.000 --> 00:24:38.000]  很清楚的
[00:24:38.000 --> 00:24:39.000]  這是西方價值觀
[00:24:39.000 --> 00:24:40.000]  很清楚流傳下來的
[00:24:40.000 --> 00:24:43.000]  以古的英女皇說得很清楚
[00:24:43.000 --> 00:24:44.000]  她登基那天就說
[00:24:44.000 --> 00:24:47.000]  感謝上帝我可以為人民服務
[00:24:47.000 --> 00:24:51.000]  皇帝也是這樣說
[00:24:51.000 --> 00:24:53.000]  感謝上帝我可以為人民服務
[00:24:53.000 --> 00:24:54.000]  這個價值觀哪裡來的
[00:24:54.000 --> 00:24:56.000]  就是聖經那裡來的
[00:24:56.000 --> 00:24:59.000]  聖經的華語
[00:24:59.000 --> 00:25:01.000]  所以聖經的說話一點都不過時
[00:25:01.000 --> 00:25:04.000]  跟我們很有關係的
[00:25:04.000 --> 00:25:05.000]  文素記就提醒我們
[00:25:05.000 --> 00:25:08.000]  每一個在上帝的子民
[00:25:08.000 --> 00:25:10.000]  都是有個侍奉有個責任
[00:25:10.000 --> 00:25:12.000]  是要聽從上帝有秩序的分工
[00:25:12.000 --> 00:25:16.000]  以及心態一定要正確
[00:25:16.000 --> 00:25:17.000]  我再講多一些心態
[00:25:17.000 --> 00:25:22.000]  就是今天我們去到彼得前書
[00:25:22.000 --> 00:25:24.000]  彼得寫這段說話都很重要
[00:25:24.000 --> 00:25:27.000]  因為彼得是有份去建立早期教會
[00:25:27.000 --> 00:25:28.000]  教會開始多人了
[00:25:28.000 --> 00:25:29.000]  好像我們今天的教會
[00:25:29.000 --> 00:25:31.000]  我們需要很清楚分工合作
[00:25:31.000 --> 00:25:34.000]  但是這個重點不是說你做些什麼
[00:25:34.000 --> 00:25:35.000]  他做些什麼做些什麼
[00:25:35.000 --> 00:25:36.000]  那些不是重點
[00:25:36.000 --> 00:25:38.000]  那些當然都要分得很清楚
[00:25:38.000 --> 00:25:42.000]  但是重點就是你的心態要正確
[00:25:42.000 --> 00:25:44.000]  你侍奉那個心是要對的
[00:25:44.000 --> 00:25:46.000]  所以彼得一直都提醒我們
[00:25:46.000 --> 00:25:48.000]  所以在彼得前書四章七節十一節那裡說
[00:25:48.000 --> 00:25:50.000]  萬物結局近了
[00:25:50.000 --> 00:25:51.000]  就是末世來了
[00:25:51.000 --> 00:25:53.000]  上帝耶穌基督再回來就快了
[00:25:53.000 --> 00:25:55.000]  那你要快點做多些事了
[00:25:55.000 --> 00:25:56.000]  時日基督都說
[00:25:56.000 --> 00:25:57.000]  趁著白日要快點做事
[00:25:57.000 --> 00:25:59.000]  不要等黑夜才做
[00:25:59.000 --> 00:26:01.000]  說你們要謹慎自守
[00:26:01.000 --> 00:26:03.000]  警醒禱告
[00:26:03.000 --> 00:26:06.000]  謹慎自守警醒禱告
[00:26:06.000 --> 00:26:08.000]  原文是什麼呢
[00:26:08.000 --> 00:26:10.000]  原文的意思其實就
[00:26:10.000 --> 00:26:13.000]  所謂謹慎自守就是要頭腦清醒
[00:26:13.000 --> 00:26:14.000]  很簡單的
[00:26:14.000 --> 00:26:15.000]  頭腦清醒
[00:26:15.000 --> 00:26:16.000]  這就叫謹慎
[00:26:16.000 --> 00:26:22.000]  還有他那一句的結構
[00:26:22.000 --> 00:26:24.000]  不是叫你謹醒禱告
[00:26:24.000 --> 00:26:26.000]  不是說你祈禱的時候
[00:26:26.000 --> 00:26:27.000]  你要謹醒
[00:26:27.000 --> 00:26:29.000]  就是你不要等到最累的時候祈禱
[00:26:29.000 --> 00:26:31.000]  你不要等到很睏才祈禱
[00:26:31.000 --> 00:26:33.000]  祈禱那一下你要很專心
[00:26:33.000 --> 00:26:35.000]  不是那麼簡單
[00:26:35.000 --> 00:26:36.000]  原來原文是
[00:26:36.000 --> 00:26:40.000]  如果看回環球聖經譯本就說
[00:26:40.000 --> 00:26:42.000]  萬物結局近了
[00:26:42.000 --> 00:26:44.000]  所以你們要清醒謹慎
[00:26:44.000 --> 00:26:47.000]  才可以好好禱告
[00:26:47.000 --> 00:26:49.000]  很多時候我們就注重祈禱那一下
[00:26:49.000 --> 00:26:50.000]  我們是否謹醒
[00:26:50.000 --> 00:26:51.000]  但原來不是
[00:26:51.000 --> 00:26:52.000]  你祈禱之前
[00:26:52.000 --> 00:26:54.000]  你的頭腦要清醒謹慎
[00:26:54.000 --> 00:26:57.000]  你才是去禱告
[00:26:57.000 --> 00:27:00.000]  這個很重要
[00:27:00.000 --> 00:27:02.000]  不是說我們說了一堆風花雪月的東西
[00:27:02.000 --> 00:27:03.000]  大家說祈禱
[00:27:03.000 --> 00:27:04.000]  祈禱
[00:27:04.000 --> 00:27:05.000]  吃飯
[00:27:05.000 --> 00:27:06.000]  我們很多時候都是這樣
[00:27:06.000 --> 00:27:08.000]  其餘的就繼續說下去
[00:27:08.000 --> 00:27:10.000]  祈禱過一下就謹醒
[00:27:10.000 --> 00:27:12.000]  但順著要求不是
[00:27:12.000 --> 00:27:13.000]  如果你想侍奉德力
[00:27:13.000 --> 00:27:16.000]  原來你是要頭腦清醒
[00:27:16.000 --> 00:27:17.000]  謹慎
[00:27:17.000 --> 00:27:20.000]  才可以好好禱告
[00:27:20.000 --> 00:27:21.000]  明白嗎
[00:27:21.000 --> 00:27:23.000]  這個是重要的
[00:27:23.000 --> 00:27:27.000]  今早我和一個姐妹聊天
[00:27:28.000 --> 00:27:30.000]  姐妹不要怪我
[00:27:30.000 --> 00:27:32.000]  我又要講一個例子
[00:27:32.000 --> 00:27:34.000]  她最近有一個見證
[00:27:34.000 --> 00:27:38.000]  她最近想去搭巴士到市中心
[00:27:38.000 --> 00:27:40.000]  撿便宜的東西
[00:27:40.000 --> 00:27:43.000]  去到巴士站才發覺
[00:27:43.000 --> 00:27:46.000]  不見了一張巴士卡
[00:27:46.000 --> 00:27:48.000]  當然這個長者
[00:27:48.000 --> 00:27:51.000]  這個姐妹一把年紀
[00:27:51.000 --> 00:27:53.000]  是不是有長者卡
[00:27:53.000 --> 00:27:56.000]  英國不是兩元錢搭巴士
[00:27:56.000 --> 00:27:58.000]  是不用錢的
[00:27:58.000 --> 00:28:00.000]  所以她就很徬徨
[00:28:00.000 --> 00:28:01.000]  找不到
[00:28:01.000 --> 00:28:02.000]  上不到車
[00:28:02.000 --> 00:28:04.000]  可能沒有帶錢
[00:28:04.000 --> 00:28:06.000]  覺得不划算
[00:28:06.000 --> 00:28:08.000]  回頭找
[00:28:08.000 --> 00:28:09.000]  沿著路回到家裡
[00:28:09.000 --> 00:28:10.000]  找不到張卡
[00:28:10.000 --> 00:28:11.000]  回到家裡
[00:28:11.000 --> 00:28:12.000]  難道沒有帶出來
[00:28:12.000 --> 00:28:14.000]  整間房子都沒有
[00:28:14.000 --> 00:28:17.000]  你接下來會怎樣做
[00:28:17.000 --> 00:28:23.000]  那個標準答案就是祈禱
[00:28:23.000 --> 00:28:26.000]  很多時候我們一邊找一邊祈禱
[00:28:26.000 --> 00:28:27.000]  神啊神啊快讓我找到
[00:28:27.000 --> 00:28:28.000]  快讓我找到
[00:28:28.000 --> 00:28:29.000]  找找藏找找
[00:28:29.000 --> 00:28:30.000]  快讓我找到
[00:28:30.000 --> 00:28:32.000]  我們是這樣祈禱的
[00:28:32.000 --> 00:28:33.000]  不就不對了
[00:28:33.000 --> 00:28:36.000]  要頭腦清醒謹慎先禱告
[00:28:36.000 --> 00:28:38.000]  這個姐妹很好
[00:28:38.000 --> 00:28:40.000]  她真的什麼都不再找
[00:28:40.000 --> 00:28:41.000]  她就祈禱
[00:28:41.000 --> 00:28:43.000]  祈禱她又高招
[00:28:43.000 --> 00:28:45.000]  她不是說求主讓我找到
[00:28:45.000 --> 00:28:47.000]  她說求主讓我智慧
[00:28:47.000 --> 00:28:49.000]  怎樣去處理這個問題
[00:28:49.000 --> 00:28:51.000]  上帝可能不想你找到
[00:28:51.000 --> 00:28:52.000]  知道嗎
[00:28:52.000 --> 00:28:53.000]  他不想你關在這個位置
[00:28:53.000 --> 00:28:54.000]  去處理便宜東西
[00:28:54.000 --> 00:28:55.000]  讓你不要坐巴士
[00:28:55.000 --> 00:28:57.000]  你怎麼知道上帝的心意
[00:28:57.000 --> 00:29:00.000]  所以不要說求上帝讓我找到
[00:29:00.000 --> 00:29:02.000]  你求上帝讓我智慧
[00:29:02.000 --> 00:29:04.000]  然後祈禱之後
[00:29:04.000 --> 00:29:05.000]  突然間有些衝動
[00:29:05.000 --> 00:29:06.000]  她走到樓上
[00:29:06.000 --> 00:29:08.000]  房子裡
[00:29:08.000 --> 00:29:09.000]  真實的
[00:29:09.000 --> 00:29:10.000]  我不是說謊
[00:29:10.000 --> 00:29:11.000]  這個故事
[00:29:11.000 --> 00:29:13.000]  她在窗子裡看下來
[00:29:13.000 --> 00:29:16.000]  為什麼那裡有條縫隙
[00:29:16.000 --> 00:29:18.000]  那條路旁邊有些東西閃閃
[00:29:18.000 --> 00:29:19.000]  有些反光的呢
[00:29:20.000 --> 00:29:23.000]  原來那張卡掉在那條路的縫隙
[00:29:23.000 --> 00:29:25.000]  就是門口那條路的縫隙
[00:29:25.000 --> 00:29:29.000]  如果你在下面去看
[00:29:29.000 --> 00:29:31.000]  走出去可能走十次都看不到
[00:29:31.000 --> 00:29:33.000]  但如果走到樓上
[00:29:33.000 --> 00:29:34.000]  走去看聖經
[00:29:34.000 --> 00:29:36.000]  站遠一點知道嗎
[00:29:36.000 --> 00:29:37.000]  一樣原理
[00:29:37.000 --> 00:29:39.000]  居然看就看得到
[00:29:39.000 --> 00:29:40.000]  我下去看
[00:29:40.000 --> 00:29:42.000]  原來真是那張卡在那裡
[00:29:42.000 --> 00:29:44.000]  上帝給她的智慧
[00:29:44.000 --> 00:29:47.000]  給她用一個宏觀的角度
[00:29:47.000 --> 00:29:49.000]  去找巴士卡
[00:29:50.000 --> 00:29:51.000]  最搞笑的就是
[00:29:51.000 --> 00:29:53.000]  她很緊張巴士卡
[00:29:53.000 --> 00:29:54.000]  為什麼這麼緊張
[00:29:54.000 --> 00:29:55.000]  知道嗎
[00:29:55.000 --> 00:29:57.000]  不是因為貪便宜
[00:29:57.000 --> 00:29:59.000]  巴士卡不見了
[00:29:59.000 --> 00:30:00.000]  可以補領
[00:30:00.000 --> 00:30:02.000]  也不是怕麻煩
[00:30:02.000 --> 00:30:04.000]  她最大擔心什麼
[00:30:04.000 --> 00:30:05.000]  她擔心附近的人撿到
[00:30:05.000 --> 00:30:06.000]  知道她幾歲
[00:30:06.000 --> 00:30:07.000]  知道嗎
[00:30:07.000 --> 00:30:09.000]  有照片的
[00:30:09.000 --> 00:30:11.000]  這個是她擔心
[00:30:11.000 --> 00:30:12.000]  好
[00:30:12.000 --> 00:30:13.000]  我不開名字了
[00:30:13.000 --> 00:30:14.000]  大家猜
[00:30:14.000 --> 00:30:17.000]  頭腦清醒
[00:30:17.000 --> 00:30:18.000]  才可以禱告
[00:30:18.000 --> 00:30:19.000]  是對的
[00:30:19.000 --> 00:30:21.000]  我們視鳳也是
[00:30:21.000 --> 00:30:23.000]  很多時候我們的頭腦不清醒
[00:30:23.000 --> 00:30:25.000]  我們開會臉紅耳赤
[00:30:25.000 --> 00:30:26.000]  爭論到
[00:30:26.000 --> 00:30:27.000]  上帝說不是
[00:30:27.000 --> 00:30:28.000]  你退一步
[00:30:28.000 --> 00:30:29.000]  頭腦清醒
[00:30:29.000 --> 00:30:31.000]  一起去禱告
[00:30:31.000 --> 00:30:34.000]  以前有個牧者提醒我們
[00:30:34.000 --> 00:30:35.000]  去執事會就是
[00:30:35.000 --> 00:30:37.000]  當你有些事情是爭論不到的話
[00:30:37.000 --> 00:30:38.000]  先不要談
[00:30:38.000 --> 00:30:41.000]  一起去清晰心理
[00:30:41.000 --> 00:30:42.000]  一起去禱告
[00:30:42.000 --> 00:30:44.000]  求上帝給我們智慧
[00:30:44.000 --> 00:30:45.000]  這個很重要
[00:30:45.000 --> 00:30:47.000]  接著就是說
[00:30:47.000 --> 00:30:48.000]  在視鳳過程當中
