
[00:00:00.000 --> 00:00:06.080]  我很感謝主 今天我們繼續去看信仰基本功
[00:18:37.040 --> 00:18:42.080]  就是聖經知識是絕對重要的
[00:18:42.080 --> 00:18:45.480]  但是我們不想大家純粹
[00:18:45.480 --> 00:18:47.320]  每次回來教會
[00:18:47.320 --> 00:18:50.120]  就是打一本聖經只是查經
[00:18:50.120 --> 00:18:54.400]  而不去應用聖經
[00:18:54.400 --> 00:18:55.920]  因為耶穌告訴我們
[00:18:55.920 --> 00:19:03.840]  你查經查到你拿了幾個PHD來做聖經
[00:19:03.840 --> 00:19:04.640]  那又如何呢
[00:19:04.640 --> 00:19:07.120]  如果你不用聖經裡面的話
[00:19:07.120 --> 00:19:08.880]  但是知識是重要的
[00:19:08.880 --> 00:19:09.840]  因為知識重要就是
[00:19:09.840 --> 00:19:12.840]  你要知道怎樣才可以走出來
[00:19:12.840 --> 00:19:14.680]  所以知識絕對重要
[00:19:14.680 --> 00:19:19.840]  但是最後一步是應該自然去做的就是
[00:19:19.840 --> 00:19:21.360]  學了聖經的話之後
[00:19:21.360 --> 00:19:24.360]  你要走出來才行
[00:19:24.360 --> 00:19:28.360]  每個人頭大身小哪有用
[00:19:28.360 --> 00:19:31.120]  到一天你都會倒閉
[00:19:31.120 --> 00:19:33.640]  到一天你的信仰都會跨台
[00:19:33.640 --> 00:19:37.480]  是因為你純粹知道而不去行
[00:19:37.480 --> 00:19:41.840]  就好像明朝以前讀中國國文
[00:19:41.840 --> 00:19:46.240]  王陽明 知行合一
[00:19:46.240 --> 00:19:49.360]  知而不行視為未知
[00:19:49.360 --> 00:19:52.200]  所以你知道那又如何呢
[00:19:52.200 --> 00:19:53.280]  雖然我再強調就是
[00:19:53.280 --> 00:19:55.040]  我們需要查經
[00:19:55.040 --> 00:19:57.640]  了解聖經 認識聖經
[00:19:57.640 --> 00:20:00.000]  但是我覺得更加重要的是
[00:20:00.000 --> 00:20:03.360]  我們要活出聖經 走出聖經
[00:20:03.360 --> 00:20:06.760]  要求我們所做的事
[00:20:06.760 --> 00:20:08.520]  我上次也跟大家分享過
[00:20:08.520 --> 00:20:11.480]  我去奧斯汀一間教會
[00:20:11.480 --> 00:20:14.480]  講退休會
[00:20:14.480 --> 00:20:19.360]  我講的是肢體相交
[00:20:19.360 --> 00:20:23.040]  完了之後有些領袖問我
[00:20:23.040 --> 00:20:25.560]  牧師 如果小組裡面
[00:20:25.560 --> 00:20:27.680]  純粹肢體相交沒有查經
[00:20:27.680 --> 00:20:31.400]  那不就是很不屬靈嗎
[00:20:31.400 --> 00:20:33.200]  我真的生氣了
[00:20:33.200 --> 00:20:34.240]  立刻回應他
[00:20:34.240 --> 00:20:39.160]  為什麼肢體相交不是屬靈呢
[00:20:39.160 --> 00:20:41.480]  《彼之相愛》聖經中出現了十三次
[00:20:41.480 --> 00:20:42.800]  在新約
[00:20:42.800 --> 00:20:46.400]  《Cornelia 團契》出現了十九次
[00:20:46.400 --> 00:20:48.720]  《阿利隆》出現了九十九次
[00:20:48.720 --> 00:20:52.440]  《Perichaleo》出現了一百零一次
[00:20:52.440 --> 00:20:55.080]  我說 如果你看聖經的話
[00:20:55.080 --> 00:20:59.200]  肢體相交不是聖經中的吩咐嗎
[00:20:59.200 --> 00:21:00.880]  我們不是在做聖經的事嗎
[00:21:00.880 --> 00:21:03.680]  為什麼一定要查聖經
[00:21:03.680 --> 00:21:09.240]  Bible study才叫屬靈呢
[00:21:09.240 --> 00:21:12.720]  我絕對不是說查聖經不是屬靈
[00:21:12.720 --> 00:21:15.520]  但為什麼一定要查經才是屬靈
[00:21:15.520 --> 00:21:16.800]  而肢體相交
[00:21:16.800 --> 00:21:19.240]  關心弟兄姊妹的需要
[00:21:19.240 --> 00:21:21.680]  探訪患病的弟兄姊妹
[00:21:21.680 --> 00:21:23.560]  等她圓了崇拜之後
[00:21:23.560 --> 00:21:25.840]  就去一個弟兄的家裡探望她
[00:21:25.840 --> 00:21:28.240]  老細
[00:21:28.240 --> 00:21:29.760]  什麼叫老細
[00:21:29.760 --> 00:21:33.440]  一個五十歲 精壯的人
[00:21:33.440 --> 00:21:36.000]  腦袋很熟
[00:21:36.000 --> 00:21:38.720]  現在已經不行
[00:21:38.720 --> 00:21:43.080]  難道這些不是屬靈嗎
[00:21:43.080 --> 00:21:46.560]  為什麼一定要查經才是屬靈呢
[00:21:46.560 --> 00:21:49.440]  所以我鼎招 我鼓勵大家
[00:21:49.440 --> 00:21:51.640]  在小組裡面
[00:21:51.640 --> 00:21:53.600]  沒錯 我們有些時候要查經
[00:21:53.600 --> 00:21:56.360]  但有些時候我們要應用聖經
[00:21:56.360 --> 00:21:58.080]  有很多事情我們可以應用
[00:21:58.080 --> 00:22:00.720]  待會再分享
[00:22:00.720 --> 00:22:03.360]  這就是今天我們面對的問題
[00:22:03.360 --> 00:22:05.520]  第二件事耶穌說的是
[00:22:05.520 --> 00:22:08.280]  當你這樣建造的時候
[00:22:08.280 --> 00:22:11.840]  你就不需要再怕人生的風浪
[00:22:11.840 --> 00:22:14.600]  雨淋 水沖 風吹
[00:22:14.600 --> 00:22:17.120]  耶穌說得很貼切
[00:22:17.120 --> 00:22:20.280]  雨淋 由上而來的壓力
[00:22:20.280 --> 00:22:23.520]  水沖 由下而上的壓力
[00:22:23.520 --> 00:22:26.680]  風吹 前後左右來的壓力
[00:22:26.680 --> 00:22:28.280]  這些風浪撞著了
[00:22:28.280 --> 00:22:30.120]  防止防止都不倒塌
[00:22:30.120 --> 00:22:33.240]  因為根基立在盤石上
[00:22:33.240 --> 00:22:35.440]  你記住耶穌說的根基就是
[00:22:35.440 --> 00:22:37.360]  聽完話 接著去行
[00:22:37.360 --> 00:22:42.080]  這才能建造你的根基
[00:22:42.080 --> 00:22:44.800]  如何去試驗我們的信仰呢
[00:22:44.800 --> 00:22:46.880]  大堅姊妹
[00:22:46.880 --> 00:22:48.720]  我們走不掉的
[00:22:48.720 --> 00:22:52.240]  走不掉的就是透過試煉
[00:22:52.240 --> 00:22:55.280]  這試煉可能是Temptation
[00:22:55.280 --> 00:22:58.480]  那兩個T叫Temptation and Trials
[00:22:58.480 --> 00:23:03.480]  可能是困難 苦難 Adversity
[00:23:03.480 --> 00:23:06.040]  但是這些東西來到的時候
[00:23:06.040 --> 00:23:08.000]  耶穌也是會面對這些東西
[00:23:08.000 --> 00:23:09.760]  耶穌很熟悉聖經
[00:23:09.760 --> 00:23:12.000]  然後撒旦領它去
[00:23:12.000 --> 00:23:15.440]  抗野裡面一樣要試煉它
[00:23:15.440 --> 00:23:17.040]  面對這些東西
[00:23:17.040 --> 00:23:20.720]  那究竟你的信仰是建基在盤石上
[00:23:20.720 --> 00:23:22.520]  還是沙土上
[00:23:22.520 --> 00:23:24.840]  這兩個字希臘文也是
[00:23:24.840 --> 00:23:27.920]  盤石就是Pitra
[00:23:27.920 --> 00:23:29.600]  我們約旦有兩個地方
[00:23:29.600 --> 00:23:31.320]  一個地方是Pitra
[00:23:31.320 --> 00:23:33.800]  10月我們有很多大堅姊妹會去以色列
[00:23:33.800 --> 00:23:37.600]  去參觀
[00:23:37.600 --> 00:23:39.440]  不是一塊小石
[00:23:39.440 --> 00:23:41.320]  是超巨型的
[00:23:41.320 --> 00:23:45.240]  擁不動的那塊盤石
[00:23:45.240 --> 00:23:49.040]  另外約旦有一個地方叫安曼
[00:23:49.040 --> 00:23:49.800]  Amen
[00:23:49.800 --> 00:23:53.080]  希臘文字就是Amos
[00:23:53.080 --> 00:23:55.040]  Amos就是沙土
[00:23:55.040 --> 00:23:57.960]  安曼首都就有很多沙土
[00:23:57.960 --> 00:23:59.720]  就是這個字
[00:23:59.720 --> 00:24:01.640]  建基在沙土上
[00:24:01.640 --> 00:24:03.720]  Amos就是沙土
[00:24:03.720 --> 00:24:06.720]  風吹雨打
[00:24:06.720 --> 00:24:09.800]  最重要的問題所在
[00:24:09.800 --> 00:24:12.480]  外表和屋子大家都一樣
[00:24:12.480 --> 00:24:15.280]  建的工程我相信也是一樣
[00:24:15.280 --> 00:24:18.480]  兩個人都是聽到上帝的話
[00:24:18.480 --> 00:24:21.080]  但唯一的分別就是
[00:24:21.080 --> 00:24:23.600]  一個根基建在盤石上
[00:24:23.600 --> 00:24:25.680]  一早已經預備好
[00:24:25.680 --> 00:24:30.480]  一個就是建在沙土上
[00:24:30.480 --> 00:24:33.920]  我給大家一個比較貼切的
[00:24:33.920 --> 00:24:38.800]  Bay Area的例子
[00:24:38.800 --> 00:24:41.120]  左手邊那棟
[00:24:41.120 --> 00:24:43.600]  叫做Millennium Tower
[00:24:43.600 --> 00:24:46.880]  在三藩市
[00:24:46.880 --> 00:24:49.480]  三藩市這棟大廈
[00:24:49.480 --> 00:24:53.920]  其實2006年已經開始籌備建
[00:24:53.920 --> 00:24:56.320]  建到2010年
[00:24:56.320 --> 00:24:58.920]  整個建的過程裡
[00:24:58.920 --> 00:25:01.120]  原本是300萬
[00:25:01.120 --> 00:25:04.040]  三億
[00:25:04.040 --> 00:25:06.320]  然後建出來就六億
[00:25:06.320 --> 00:25:09.000]  但賣出去賺的錢
[00:25:09.000 --> 00:25:11.000]  賣出去總共的錢是
[00:25:11.000 --> 00:25:12.720]  七億二千萬
[00:25:12.720 --> 00:25:16.160]  所以建樓的人都賺了25%
[00:25:16.160 --> 00:25:18.440]  這棟大廈為什麼特別呢
[00:25:18.440 --> 00:25:21.320]  它是全三藩市
[00:25:21.320 --> 00:25:23.320]  整個城市裡
[00:25:23.320 --> 00:25:27.760]  最高的住人建築物
[00:25:27.760 --> 00:25:30.560]  不是另外的商業大廈
[00:25:30.560 --> 00:25:34.040]  是住人最高52層
[00:25:34.040 --> 00:25:35.720]  52層裡面
[00:25:35.720 --> 00:25:40.280]  每層有千多呎
[00:25:40.280 --> 00:25:43.960]  總共接近500個單位
[00:25:43.960 --> 00:25:48.560]  這個住宅是豪宅
[00:25:48.560 --> 00:25:51.520]  賣出的都是千多萬一個單位
[00:25:51.520 --> 00:25:52.960]  另外出名的地方就是
[00:25:52.960 --> 00:25:56.200]  很多的名人都在那裡居住
[00:25:56.200 --> 00:25:58.400]  租或者買居住
[00:25:58.400 --> 00:26:00.840]  我說的名人你一定認識的
[00:26:00.840 --> 00:26:03.240]  Kevin Durant
[00:26:03.240 --> 00:26:04.040]  認識的
[00:26:04.040 --> 00:26:05.560]  認識的嗎
[00:26:05.560 --> 00:26:07.440]  打籃球的那個
[00:26:07.440 --> 00:26:09.720]  然後Joe Montana
[00:26:09.720 --> 00:26:10.920]  一定認識的
[00:26:10.920 --> 00:26:12.280]  我們也會認識的
[00:26:12.280 --> 00:26:13.640]  其他的可能不認識
[00:26:13.640 --> 00:26:15.360]  Joe Montana
[00:26:15.360 --> 00:26:17.440]  Hunter Pence
[00:26:17.440 --> 00:26:21.040]  就是巨人打籃球的
[00:26:21.040 --> 00:26:23.520]  全部都是名人
[00:26:23.520 --> 00:26:25.120]  還有它特別的地方就是
[00:26:25.120 --> 00:26:26.840]  這棟大廈特別的地方就是
[00:26:26.840 --> 00:26:28.760]  在建築期間
[00:26:28.760 --> 00:26:30.160]  那幾年裡面
[00:26:30.160 --> 00:26:35.480]  拿了九個國際大獎
[00:26:35.480 --> 00:26:37.320]  那些建築師大獎
[00:26:37.320 --> 00:26:38.760]  那些設計大獎
[00:26:38.760 --> 00:26:39.720]  工程大獎
[00:26:39.720 --> 00:26:40.840]  全部拿在一起
[00:26:40.840 --> 00:26:43.120]  所以這棟大廈是很出名的
[00:26:43.120 --> 00:26:47.120]  很多人想在當中居住
[00:26:47.120 --> 00:26:48.760]  但是
[00:26:48.760 --> 00:26:52.000]  到了2016年
[00:26:52.000 --> 00:26:54.720]  你進去住了一段時間之後
[00:26:54.720 --> 00:26:57.240]  發現沉了十六吋
[00:26:57.240 --> 00:26:58.920]  超過一尺
[00:26:58.920 --> 00:27:01.320]  下降了一尺
[00:27:01.320 --> 00:27:03.880]  接著到了2022年
[00:27:03.880 --> 00:27:10.920]  發現傾斜了二十八吋的地基
[00:27:10.920 --> 00:27:13.120]  接著大家鬥賴了
[00:27:13.120 --> 00:27:14.840]  建築賴
[00:27:14.840 --> 00:27:16.080]  建築物賴
[00:27:16.080 --> 00:27:16.960]  引擎賴
[00:27:16.960 --> 00:27:18.200]  建築師賴
[00:27:18.200 --> 00:27:21.000]  政府說是你批准的
[00:27:21.000 --> 00:27:24.360]  所以搞得優惠譜
[00:27:24.360 --> 00:27:26.120]  到最後補救
[00:27:26.120 --> 00:27:26.800]  補救就是
[00:27:26.800 --> 00:27:27.720]  我不知道你知不知道
[00:27:27.720 --> 00:27:29.800]  要三分市市政府
[00:27:29.800 --> 00:27:35.760]  用三十多萬元補貼
[00:27:35.760 --> 00:27:40.120]  因為你批准的是市政府
[00:27:40.120 --> 00:27:41.400]  他之後發現
[00:27:41.400 --> 00:27:42.800]  原來周圍的房屋
[00:27:42.800 --> 00:27:50.920]  地基是打到超過二百米
[00:27:50.920 --> 00:27:53.640]  下去那塊石頭
[00:27:53.640 --> 00:27:55.800]  那叫做Bad Rock
[00:27:55.800 --> 00:27:58.000]  但是這棟大廈
[00:27:58.000 --> 00:28:02.000]  只是打了六十至九十米
[00:28:02.000 --> 00:28:05.360]  少超過一半
[00:28:05.360 --> 00:28:06.440]  所以現在補救
[00:28:06.440 --> 00:28:08.680]  其實上個月又剛剛補救完了
[00:28:08.680 --> 00:28:10.960]  但是都不行 為什麼呢
[00:28:10.960 --> 00:28:12.160]  上兩個月
[00:28:12.160 --> 00:28:14.120]  發覺有一些窗開始掉下來
[00:28:14.120 --> 00:28:15.680]  掉到街上
[00:28:15.680 --> 00:28:19.560]  因為他下陷和傾斜
[00:28:19.560 --> 00:28:21.120]  所以現在還沒搞定
[00:28:21.120 --> 00:28:22.640]  但是還在上官司
[00:28:22.640 --> 00:28:24.640]  大家互告
[00:28:24.640 --> 00:28:27.440]  大家互賴互告
[00:28:27.440 --> 00:28:29.760]  當然沒有人再買
[00:28:29.760 --> 00:28:31.920]  買了又慘
[00:28:31.920 --> 00:28:33.200]  這個故事
[00:28:33.200 --> 00:28:33.920]  不是故事
[00:28:33.920 --> 00:28:38.120]  真實事蹟告訴你什麼
[00:28:38.120 --> 00:28:40.600]  外面多漂亮
[00:28:40.600 --> 00:28:44.840]  你肌肉圖表現多漂亮
[00:28:44.840 --> 00:28:46.760]  多屬靈也好
[00:28:46.760 --> 00:28:48.480]  如果你的根基不行的話
[00:28:48.480 --> 00:28:50.760]  有一天都會倒塌
[00:28:50.760 --> 00:28:53.320]  有一天都會很麻煩
[00:28:53.320 --> 00:28:55.440]  今天我們的信仰就是
[00:28:55.440 --> 00:28:58.400]  根基是看不到的
[00:28:58.400 --> 00:29:02.840]  根基是你要在上帝裡面去建造
[00:29:02.840 --> 00:29:06.120]  這就好像哥倫多前書三章十至十五節
[00:29:06.120 --> 00:29:06.920]  我讀給大家聽
[00:29:06.920 --> 00:29:10.480]  就是保羅講到我們人生的工程
[00:29:10.480 --> 00:29:12.920]  我照著上帝賜給我的恩典
[00:29:12.920 --> 00:29:15.040]  就好像是一個有智慧
[00:29:15.040 --> 00:29:17.280]  就是聰明的建築師傅
[00:29:17.280 --> 00:29:18.640]  立好了根基
[00:29:18.640 --> 00:29:20.280]  別人在上面建造
[00:29:20.280 --> 00:29:22.280]  個人要注意自己為什麼在上面建造
[00:29:22.280 --> 00:29:25.840]  因為除了已經立好了根基之外
[00:29:25.840 --> 00:29:28.400]  沒有人能立別的根基
[00:29:28.400 --> 00:29:30.400]  他就說如果我們用金銀寶石
[00:29:30.400 --> 00:29:32.200]  寵木和介根基上面建造
[00:29:32.200 --> 00:29:34.280]  個人的工程必定顯露出來
[00:29:34.280 --> 00:29:35.960]  因為只要它顯明
[00:29:35.960 --> 00:29:39.040]  有火要試驗個人的工程是怎樣
[00:29:39.040 --> 00:29:41.320]  根基上面建造的工程就可以留下來
[00:29:41.320 --> 00:29:43.880]  但是這個人就可以得到獎賞
[00:29:43.880 --> 00:29:47.800]  但是如果這個人的建造是被火燒的話
[00:29:47.800 --> 00:29:49.760]  他的人就要遭受虧損
[00:29:49.760 --> 00:29:51.440]  雖然自己要被救
[00:29:51.440 --> 00:29:56.360]  但是好像從火被救出來一樣
[00:29:56.360 --> 00:30:00.480]  保羅說我們人生每一個都在建造當中
[00:30:00.480 --> 00:30:06.160]  他在上面建造的東西我們都會面對挑戰
[00:30:06.160 --> 00:30:10.040]  但是耶穌在馬丁信中說的更加重要
[00:30:10.040 --> 00:30:13.280]  就是說我們要先做好根基
[00:30:13.280 --> 00:30:15.400]  如果根基不行的話
[00:30:15.400 --> 00:30:17.520]  其他東西外面建造得多漂亮
[00:30:17.520 --> 00:30:19.880]  金銀寶石有什麼用呢
[00:30:19.880 --> 00:30:24.480]  一風吹雨淋水沖就什麼都沒有了
[00:30:24.480 --> 00:30:28.560]  所以耶穌說如果我們能夠建好根基的話
[00:30:28.560 --> 00:30:34.720]  我們就能夠享受人生我們信仰的福樂
[00:30:34.720 --> 00:30:40.160]  就是我們的房子不會倒塌
[00:30:40.160 --> 00:30:42.800]  今天我想問大家一個問題
[00:30:42.800 --> 00:30:47.480]  你的信仰是否能夠面對風浪的挑戰
[00:30:47.480 --> 00:30:49.440]  你說一定可以
[00:30:49.440 --> 00:30:50.040]  當然可以
[00:30:50.040 --> 00:30:52.280]  因為現在還沒有風浪
[00:30:52.280 --> 00:30:53.840]  但是有風浪來的時候
[00:30:53.840 --> 00:30:55.480]  是不是真的可以呢
[00:30:55.480 --> 00:31:00.480]  我們有沒有去遵行我們所聽見的道
[00:31:00.480 --> 00:31:03.680]  我希望下個星期你回來教會的時候
[00:31:03.680 --> 00:31:06.080]  你跟蕭牧師說
[00:31:06.080 --> 00:31:10.400]  蕭牧師,上幾個星期你講道
[00:31:10.400 --> 00:31:13.720]  所講的東西我照著去做
[00:31:13.720 --> 00:31:15.000]  接著我模糊
[00:31:15.000 --> 00:31:17.640]  我想告訴你我如何經歷上帝
[00:31:17.640 --> 00:31:20.320]  我的生命如何改變
[00:31:20.320 --> 00:31:22.000]  所以請你不要跟我們說
[00:31:22.000 --> 00:31:25.560]  蕭牧師,你今天那篇道真是講得好
[00:31:25.560 --> 00:31:27.560]  我很有感動
[00:31:27.560 --> 00:31:32.120]  蕭牧師,今天你所講的信息很觸動我
[00:31:32.120 --> 00:31:34.520]  不要跟我們講這些東西
[00:31:34.520 --> 00:31:36.400]  反而我們喜歡聽的就是
[00:31:36.400 --> 00:31:38.800]  蕭牧師,你上個星期講完那篇道之後
[00:31:38.800 --> 00:31:40.120]  我真的走出來
[00:31:40.120 --> 00:31:41.920]  我模糊,我經歷上帝
[00:31:41.920 --> 00:31:44.240]  我想告訴你我如何經歷上帝
[00:31:44.240 --> 00:31:46.200]  這就是我們做牧仔最喜歡
[00:31:46.200 --> 00:31:48.120]  最想聽到的大英之會
[00:31:48.120 --> 00:31:49.080]  跟我們分享的
[00:31:49.080 --> 00:31:53.320]  不要告訴我們信息是多麼漂亮
[00:31:53.320 --> 00:31:55.480]  而是你生命如何因為信息改變
[00:31:55.480 --> 00:31:58.480]  這才是我們最關心的
[00:31:58.480 --> 00:32:00.320]  因為為甚麼?
[00:32:00.320 --> 00:32:05.200]  撒旦都熟讀聖經
[00:32:05.200 --> 00:32:08.200]  撒旦熟讀聖經多過我和你
[00:32:08.200 --> 00:32:10.400]  你看他挑戰耶穌所講的話
[00:32:10.400 --> 00:32:13.200]  全部都是聖經的話
[00:32:13.200 --> 00:32:15.560]  頂多我不是說你是撒旦
[00:32:15.560 --> 00:32:18.880]  但是,如果撒旦看聖經都這麼厲害的話
[00:32:18.880 --> 00:32:20.240]  我們看聖經都很厲害
[00:32:20.240 --> 00:32:22.840]  但是唯一的分別就是
[00:32:22.840 --> 00:32:29.120]  撒旦不會去遵行聖經裡面的吩咐
[00:32:29.120 --> 00:32:33.440]  而我們必須要去遵行
[00:32:33.440 --> 00:32:36.880]  所以亞國書就告訴我們
[00:32:36.880 --> 00:32:40.080]  你也知道亞國書是推動人們要行道
[00:32:40.080 --> 00:32:44.200]  你要行道,不要單單聽到自己騙自己
[00:32:44.200 --> 00:32:45.840]  因為聽到而不行道
[00:32:45.840 --> 00:32:47.120]  好像甚麼人呢?
[00:32:47.120 --> 00:32:52.000]  面對著鏡子,面對著一大堆骯髒的東西
[00:32:52.000 --> 00:32:53.640]  看完之後就走了
[00:32:53.640 --> 00:32:56.360]  喂,已經忘記了
[00:32:56.360 --> 00:32:58.080]  那有甚麼用呢?
[00:32:58.080 --> 00:33:00.440]  所以亞國就跟著下去說
[00:33:00.440 --> 00:33:02.680]  唯有詳細察看
[00:33:02.680 --> 00:33:04.640]  乃原被自由的律法
[00:33:04.640 --> 00:33:06.640]  看聖經
[00:33:06.640 --> 00:33:10.360]  詳細去研讀聖經是必須的
[00:33:10.360 --> 00:33:16.280]  接著,事上反省review
[00:33:16.280 --> 00:33:18.280]  不是聽了之後就忘記
[00:33:18.280 --> 00:33:21.480]  而是記得聖經裡面所說的東西
[00:33:21.480 --> 00:33:23.440]  接著還有最重要的一步
[00:33:23.440 --> 00:33:25.120]  就是實行出來
[00:33:25.120 --> 00:33:26.600]  這四個R
[00:33:26.600 --> 00:33:27.840]  Read your Bible
[00:33:27.840 --> 00:33:29.400]  Review your Bible
[00:33:29.400 --> 00:33:30.840]  Remember your Bible
[00:33:30.840 --> 00:33:32.120]  但是還有就是
[00:33:32.120 --> 00:33:35.280]  You respond to the Bible
[00:33:35.280 --> 00:33:40.200]  他在所行的事上必然得福
[00:33:40.200 --> 00:33:43.280]  如何能夠成為一個蒙福的人呢?
[00:33:43.280 --> 00:33:45.480]  耶穌告訴我們
[00:33:45.480 --> 00:33:47.720]  凡遵行聖旨的人
[00:33:47.720 --> 00:33:48.840]  你看看耶穌怎麼說
[00:33:48.840 --> 00:33:51.040]  遵行聖旨的人
[00:33:51.040 --> 00:33:52.640]  就是我的兄弟姐妹
[00:33:52.640 --> 00:33:53.960]  是我媽媽
[00:33:53.960 --> 00:33:54.880]  是不是耶穌?
[00:33:54.880 --> 00:33:56.240]  耶穌回答說
[00:33:56.240 --> 00:33:59.200]  聽了神之道而遵行的人
[00:33:59.200 --> 00:34:00.440]  就是我媽媽
[00:34:00.440 --> 00:34:01.800]  就是我兄弟姐妹
[00:34:01.800 --> 00:34:02.880]  是不是?
[00:34:02.880 --> 00:34:05.400]  你們若遵行我所吩咐的
[00:34:05.400 --> 00:34:08.160]  就是我的朋友
[00:34:08.160 --> 00:34:11.720]  耶穌當然不是叫你做媽媽
[00:34:11.720 --> 00:34:13.040]  耶穌說的就是
[00:34:13.040 --> 00:34:16.240]  喂!最親密的那群人
[00:34:16.240 --> 00:34:17.080]  耶穌說
[00:34:17.080 --> 00:34:19.480]  我最親密的那群人
[00:34:19.480 --> 00:34:22.040]  跟他們關係最密切的那群人
[00:34:22.040 --> 00:34:23.440]  是什麼人呢?
[00:34:23.440 --> 00:34:30.360]  就是一群願意遵行上帝旨意的人
[00:34:30.360 --> 00:34:31.600]  我這次主要是
[00:34:31.600 --> 00:34:33.120]  就是朱牧師
[00:34:33.120 --> 00:34:37.360]  接了這個很難的任務
[00:34:37.360 --> 00:34:42.240]  來聖地英雄去開放
[00:34:42.240 --> 00:34:44.240]  其實我跟朱牧師知道
[00:34:44.240 --> 00:34:49.480]  聖地英雄跟其他我們分堂的城市
[00:34:49.480 --> 00:34:51.440]  是很不同的
[00:34:51.440 --> 00:34:53.800]  跟 Pleasanton 跟 Milpitas
[00:34:53.800 --> 00:34:55.720]  跟帕勒阿爾圖
[00:34:55.720 --> 00:34:58.120]  都是很不同的
[00:34:58.120 --> 00:34:59.720]  來到這裡服侍
[00:34:59.720 --> 00:35:02.360]  就好像不是一定一樣
[00:35:02.360 --> 00:35:03.760]  但是真的很像
[00:35:03.760 --> 00:35:05.520]  保羅去雅典
[00:35:05.520 --> 00:35:08.080]  和保羅去哥林多
[00:35:08.080 --> 00:35:12.440]  的城市的分別
[00:35:12.440 --> 00:35:13.680]  你說保羅
[00:35:13.680 --> 00:35:15.840]  他自己的背景就是
[00:35:15.840 --> 00:35:18.160]  高級知識分子
[00:35:18.160 --> 00:35:20.920]  以前有權有勢
[00:35:20.920 --> 00:35:24.560]  在議會裡面當議員
[00:35:24.560 --> 00:35:26.600]  他是一個中產的人
[00:35:26.600 --> 00:35:29.480]  一出生已經是羅馬的公民
[00:35:29.480 --> 00:35:34.160]  又是有學識加馬列的門下
[00:35:34.160 --> 00:35:39.480]  宗教上的他是宗教領袖
[00:35:39.480 --> 00:35:40.560]  所以去到雅典
[00:35:40.560 --> 00:35:42.080]  和其他人辯論
[00:35:42.080 --> 00:35:44.480]  信耶穌是不能頂的
[00:35:44.480 --> 00:35:45.880]  但是上帝關了他的門
[00:35:45.880 --> 00:35:46.800]  不讓他去雅典
[00:35:46.800 --> 00:35:49.520]  其他人沒有興趣
[00:35:49.520 --> 00:35:51.280]  接著他去了哥林多
[00:35:51.280 --> 00:35:54.480]  本來他想你經過哥林多就走
[00:35:54.480 --> 00:35:58.680]  但是他眼見哥林多的人
[00:35:58.680 --> 00:36:00.920]  就會在一個罪惡的城市當中
[00:36:00.920 --> 00:36:06.160]  一個很多需要的地方
[00:36:06.160 --> 00:36:08.360]  所以他在那裡留下
[00:36:08.360 --> 00:36:10.200]  了十八個月的時間
[00:36:10.200 --> 00:36:12.960]  在當中牧養這間教會
[00:36:12.960 --> 00:36:14.360]  Outreach的城市
[00:36:14.360 --> 00:36:16.520]  如果你看哥林多情侯書裡面說到
[00:36:16.520 --> 00:36:19.400]  這城市裡面有很多需要的人
[00:36:19.400 --> 00:36:24.080]  他們歸向耶穌
[00:36:24.080 --> 00:36:25.920]  我想挑戰今天在聖嬰園做的
[00:36:25.920 --> 00:36:26.680]  電影節目就是
[00:36:26.680 --> 00:36:28.600]  如果你的背景是
[00:36:28.600 --> 00:36:33.880]  仍然是Pleasanton, Milpitas, Palo Alto
[00:36:33.880 --> 00:36:35.280]  我們今天有心理準備
[00:36:35.280 --> 00:36:38.760]  就是來到聖嬰園
[00:36:38.760 --> 00:36:42.200]  我們看到很多很多
[00:36:42.200 --> 00:36:45.280]  和中產背景不同的人
[00:36:45.280 --> 00:36:48.760]  我們需要去學習去服侍他們
[00:36:48.760 --> 00:36:53.960]  這就是如何實踐聖經告訴我們
[00:36:53.960 --> 00:36:55.320]  亞國書說
[00:36:55.320 --> 00:36:57.880]  真正的虔誠
[00:36:57.880 --> 00:37:01.360]  是看顧在患難當中的孤兒寡婦
[00:37:01.360 --> 00:37:04.040]  這就是Action
[00:37:04.040 --> 00:37:05.280]  聖經裡面有很多東西
[00:37:05.280 --> 00:37:06.720]  我們可以進行
[00:37:06.720 --> 00:37:11.160]  但是我今天想特別說這件事
[00:37:11.160 --> 00:37:13.040]  我們有沒有進行到這件事
[00:37:13.040 --> 00:37:17.880]  我們有沒有看顧在患難裡面的孤兒寡婦
[00:37:17.880 --> 00:37:21.680]  我們有沒有實踐馬帝福音裡面所說的就是
[00:37:21.680 --> 00:37:23.880]  我渴了你給我渴
[00:37:23.880 --> 00:37:26.440]  我餓了你給我吃
[00:37:26.440 --> 00:37:28.760]  我患病了你來看我
[00:37:28.760 --> 00:37:32.880]  我監獄裡面你來看我
[00:37:32.880 --> 00:37:34.440]  耶穌啊
[00:37:34.440 --> 00:37:35.840]  你做在別人身上
[00:37:35.840 --> 00:37:40.640]  就是做在我身上
[00:37:40.640 --> 00:37:42.960]  在Milpitas我們開始派聖物
[00:37:42.960 --> 00:37:46.480]  我知道有聖嬰園做一些等待會都可以幫忙
[00:37:46.480 --> 00:37:49.400]  但這只是一個開始
