
[00:00:00.000 --> 00:00:03.000]  諸位弟兄姊妹平安
[00:31:39.000 --> 00:31:42.000]  當下就會懷疑
[00:31:42.000 --> 00:31:45.000]  是不是砌圖不齊了
[00:31:45.000 --> 00:31:48.000]  然後就盡努力
[00:31:48.000 --> 00:31:51.000]  反轉間我去找回那一塊砌圖
[00:31:51.000 --> 00:31:58.000]  就是這一刻那塊砌圖
[00:31:58.000 --> 00:32:01.000]  成為整幅砌圖最重要的一塊
[00:32:01.000 --> 00:32:11.000]  你擁有2449塊
[00:32:11.000 --> 00:32:14.000]  都不及你欠的那塊
[00:32:14.000 --> 00:32:24.000]  耶穌說人活著
[00:32:24.000 --> 00:32:27.000]  不是單靠食物
[00:32:29.000 --> 00:32:32.000]  就好像我們做拼圖一樣
[00:32:32.000 --> 00:32:36.000]  一切的需要 夢想 要求
[00:32:36.000 --> 00:32:39.000]  全部可以放在砌圖的框框裡面
[00:32:39.000 --> 00:32:46.000]  都挺好看的
[00:32:46.000 --> 00:32:49.000]  但是
[00:32:49.000 --> 00:32:52.000]  剛剛有個洞
[00:32:52.000 --> 00:32:56.000]  這個洞是其他砌圖
[00:32:56.000 --> 00:32:59.000]  放不進去
[00:32:59.000 --> 00:33:02.000]  我們唯有把這塊砌圖放進去
[00:33:02.000 --> 00:33:05.000]  那就完整了
[00:33:05.000 --> 00:33:08.000]  我們唯有把這個特別確認的小塊
[00:33:08.000 --> 00:33:11.000]  放到裡面才算是完美的
[00:33:11.000 --> 00:33:14.000]  同樣人可以滿足很多需要
[00:33:14.000 --> 00:33:17.000]  但是不是完整 不是活著
[00:33:17.000 --> 00:33:23.000]  唯有把神和神的話語
[00:33:23.000 --> 00:33:26.000]  放在砌圖裡面 我恭喜你活著
[00:33:26.000 --> 00:33:35.000]  剛才我跟大家說過
[00:33:35.000 --> 00:33:38.000]  耶穌40天沒吃過東西
[00:33:38.000 --> 00:33:43.000]  如果耶穌真的把石頭變成麵包
[00:33:43.000 --> 00:33:46.000]  有什麼問題嗎
[00:33:46.000 --> 00:33:51.000]  如果我們40天沒吃過東西
[00:33:51.000 --> 00:33:54.000]  吃也很正常
[00:33:54.000 --> 00:34:02.000]  這一節經文的問題是
[00:34:02.000 --> 00:34:06.000]  叫耶穌把石頭變成麵包
[00:34:06.000 --> 00:34:09.000]  那個人是魔鬼
[00:34:09.000 --> 00:34:15.000]  即使事情是有道理 是對的
[00:34:15.000 --> 00:34:18.000]  只要魔鬼叫 就不行了
[00:34:22.000 --> 00:34:25.000]  耶穌沒有理由和魔鬼串通
[00:34:25.000 --> 00:34:30.000]  第二件事情 耶穌比任何人清楚
[00:34:30.000 --> 00:34:33.000]  神就是要祂捱餓
[00:34:33.000 --> 00:34:40.000]  現在耶穌說 我不捱餓
[00:34:40.000 --> 00:34:46.000]  祂就是依靠自己 不依靠神
[00:34:48.000 --> 00:34:51.000]  砌圖這個洞
[00:34:51.000 --> 00:34:57.000]  不可以由魔鬼來填補
[00:34:57.000 --> 00:35:02.000]  也不可以由我們來填補
[00:35:02.000 --> 00:35:07.000]  其實真的要由神去填補
[00:35:07.000 --> 00:35:13.000]  我們才可以有不同的生活
[00:35:15.000 --> 00:35:18.000]  所以最重要 最不可缺少的
[00:35:18.000 --> 00:35:21.000]  是依靠神
[00:35:21.000 --> 00:35:27.000]  還有神的話語
[00:35:27.000 --> 00:35:30.000]  大兄姊妹 這個是活著的意思
[00:35:30.000 --> 00:35:35.000]  今天信息的中心是活道
[00:35:35.000 --> 00:35:41.000]  活的道就是賜人生命的道
[00:35:43.000 --> 00:35:46.000]  活的道就是賜人生命的道
[00:35:46.000 --> 00:35:54.000]  活的道就是每天都會更新
[00:35:54.000 --> 00:35:57.000]  每天都有供應的道
[00:35:57.000 --> 00:36:00.000]  活的道只有從活的神而來
[00:36:00.000 --> 00:36:07.000]  你會問 我們要活著 單靠食物行不行
[00:36:07.000 --> 00:36:10.000]  我是要鬥氣問一下
[00:36:13.000 --> 00:36:16.000]  活著只能靠食物 這樣可以嗎
[00:36:16.000 --> 00:36:19.000]  當然可以
[00:36:19.000 --> 00:36:22.000]  我們從前就是如此生活
[00:36:22.000 --> 00:36:25.000]  不過是差一點不完整
[00:36:25.000 --> 00:36:31.000]  因為經文說人活著不是單靠食物
[00:36:31.000 --> 00:36:37.000]  曾經有人說過
[00:36:37.000 --> 00:36:40.000]  人如果未找到對自己最重要的一件事情
[00:36:40.000 --> 00:36:43.000]  其實未真正活過
[00:36:43.000 --> 00:36:55.000]  即使你擁有很多其他
[00:36:55.000 --> 00:37:00.000]  讓我用一個故事來總結好嗎
[00:37:00.000 --> 00:37:07.000]  真人真事如有類同 實屬巧合
[00:37:10.000 --> 00:37:13.000]  有一個人他做過高官
[00:37:13.000 --> 00:37:19.000]  一人之下萬人之上
[00:37:19.000 --> 00:37:25.000]  榮華富貴誰手可得
[00:37:25.000 --> 00:37:32.000]  不過他至少就和父母兄弟分離
[00:37:32.000 --> 00:37:39.000]  幾十年沒見
[00:37:40.000 --> 00:37:43.000]  我心裏面就經常覺得有條刺
[00:37:43.000 --> 00:37:50.000]  很有榮華富貴 但是都有遺憾
[00:37:50.000 --> 00:37:58.000]  直到有一天他終於可以和父親兄弟相見
[00:37:58.000 --> 00:38:07.000]  他幾十年來抑壓的情感
[00:38:07.000 --> 00:38:10.000]  就在這一天爆發出來了
[00:38:10.000 --> 00:38:16.000]  他就抱著他爸爸的頸
[00:38:16.000 --> 00:38:19.000]  哭了很久
[00:38:19.000 --> 00:38:22.000]  不知道多久 只是說了很久
[00:38:22.000 --> 00:38:28.000]  我相信對這個人來說
[00:38:28.000 --> 00:38:32.000]  重要的不是做高官榮華富貴
[00:38:36.000 --> 00:38:39.000]  而是一樣至少一路渴求
[00:38:39.000 --> 00:38:45.000]  在心裏面渴求的事情得到滿足
[00:38:45.000 --> 00:38:53.000]  父親的愛 家人的愛
[00:38:53.000 --> 00:39:00.000]  大家認不認識這個人
[00:39:03.000 --> 00:39:06.000]  這個人在聖經裏面就是約瑟
[00:39:06.000 --> 00:39:12.000]  我問下大家
[00:39:12.000 --> 00:39:15.000]  你覺得約瑟幾時真正活著
[00:39:15.000 --> 00:39:21.000]  是否做高官那一剎那
[00:39:21.000 --> 00:39:25.000]  是否吃到吃不完那一剎那
[00:39:25.000 --> 00:39:32.000]  聖經裏面記載約瑟最感動的那一剎那
[00:39:33.000 --> 00:39:36.000]  就是和家人重見的那一刻
[00:39:36.000 --> 00:39:43.000]  聽到父親的話
[00:39:43.000 --> 00:39:47.000]  弟兄姊妹 神是用祂的話語去創造世界
[00:39:47.000 --> 00:39:55.000]  神讓祂的話語讓基督道成肉身
[00:39:55.000 --> 00:40:02.000]  神讓祂的話語讓你和我得到寵物
[00:40:04.000 --> 00:40:07.000]  同樣 神也是用祂的話語
[00:40:07.000 --> 00:40:14.000]  讓我們得到新生命真正的活著
[00:40:14.000 --> 00:40:22.000]  弟兄姊妹願意今天的訊息幫助我們
[00:40:22.000 --> 00:40:28.000]  回到天父的身邊
[00:40:28.000 --> 00:40:32.000]  聽聽天父的聲音
[00:40:33.000 --> 00:40:36.000]  可能我們真正需要抱著天父哭一哭
[00:40:36.000 --> 00:40:43.000]  可能我們真正需要
[00:40:43.000 --> 00:40:51.000]  好叫我們好好地活著
[00:40:51.000 --> 00:40:56.000]  為了幫助大家好好地記住這次經文
[00:41:00.000 --> 00:41:03.000]  我們再讀出一次好嗎
[00:41:03.000 --> 00:41:07.000]  背到的我邀請你閉上眼睛
[00:41:07.000 --> 00:41:11.000]  我們一起好嗎
[00:41:11.000 --> 00:41:15.000]  人活著不是單靠食物
[00:41:15.000 --> 00:41:19.000]  乃是靠神口裏所出的一切話
[00:41:19.000 --> 00:41:23.000]  讓我們低頭同心祈禱
[00:41:23.000 --> 00:41:27.000]  請我的恩主我們感謝祢
[00:41:28.000 --> 00:41:31.000]  雖然聽起來有時候實在荒謬
[00:41:31.000 --> 00:41:35.000]  但人活著不是單靠食物
[00:41:35.000 --> 00:41:39.000]  乃是靠神口裏所出的一切話
[00:41:39.000 --> 00:41:43.000]  你就是活水
[00:41:43.000 --> 00:41:47.000]  你就是我們生命的糧
[00:41:47.000 --> 00:41:51.000]  我們喝過你的水我們不會再渴
[00:41:51.000 --> 00:41:55.000]  我們吃過主耶穌給到你的糧
[00:41:56.000 --> 00:41:59.000]  我們吃過主耶穌給到你的糧
[00:41:59.000 --> 00:42:03.000]  求神你打開我們的眼睛
[00:42:03.000 --> 00:42:07.000]  讓我們看見何為重要
[00:42:07.000 --> 00:42:11.000]  願意神你的聖靈感動我們
[00:42:11.000 --> 00:42:15.000]  願意神你的靈感動我們
[00:42:15.000 --> 00:42:19.000]  讓我們一個受教孩子的心回到天父那裏
[00:42:19.000 --> 00:42:23.000]  讓我們有一個受教孩子的心來到你的面前
[00:42:24.000 --> 00:42:26.760]  我們禱告祈求奉主耶穌的名
[00:42:26.760 --> 00:42:27.800]  阿們
