
[00:00:00.000 --> 00:00:05.980]  多謝在很多抑鬱的陰霾裏面
[00:15:24.100 --> 00:15:27.100]  跨越跳越民族上的分歧
[00:15:27.100 --> 00:15:30.100]  這個需要一百年的時間
[00:15:30.100 --> 00:15:34.100]  加拉太書第二章說了這件事
[00:15:34.100 --> 00:15:37.100]  他說保羅寫信給加拉太教會
[00:15:37.100 --> 00:15:41.100]  說他和彼得之間的爭執
[00:15:41.100 --> 00:15:42.100]  衝突
[00:15:42.100 --> 00:15:45.100]  因為彼得有一次去到
[00:15:45.100 --> 00:15:46.100]  加拉太教會的中間
[00:15:46.100 --> 00:15:48.100]  那間教會主要是外邦教會
[00:15:48.100 --> 00:15:51.100]  當然也有少部分猶太人
[00:15:51.100 --> 00:15:53.100]  他說他們當然知道
[00:15:53.100 --> 00:15:55.100]  因為信耶穌
[00:15:55.100 --> 00:15:59.100]  大家已經是不分彼此了
[00:15:59.100 --> 00:16:01.100]  所以他們是可以一起生活的
[00:16:01.100 --> 00:16:02.100]  大家一起聚會的
[00:16:02.100 --> 00:16:04.100]  一起吃飯的
[00:16:04.100 --> 00:16:05.100]  他就說吃飯的時候
[00:16:05.100 --> 00:16:08.100]  原本他們是一起同桌吃飯的
[00:16:08.100 --> 00:16:11.100]  但是當彼得和那些外邦人吃飯的時候
[00:16:11.100 --> 00:16:12.100]  突然間他們見到
[00:16:12.100 --> 00:16:13.100]  有一些耶路撒冷
[00:16:13.100 --> 00:16:15.100]  所謂的總會
[00:16:15.100 --> 00:16:17.100]  來的那些信耶穌的
[00:16:17.100 --> 00:16:19.100]  但是很律法主義的那些
[00:16:19.100 --> 00:16:20.100]  來到中間
[00:16:20.100 --> 00:16:22.100]  記住那些都是信耶穌人
[00:16:22.100 --> 00:16:23.100]  突然間
[00:16:23.100 --> 00:16:26.100]  彼得馬上彈起來
[00:16:26.100 --> 00:16:29.100]  連巴拿巴這個這麼謙和的人
[00:16:29.100 --> 00:16:31.100]  馬上都彈起來
[00:16:31.100 --> 00:16:32.100]  為什麼呢
[00:16:32.100 --> 00:16:34.100]  他們要過桌
[00:16:34.100 --> 00:16:35.100]  就是說
[00:16:35.100 --> 00:16:36.100]  我不能
[00:16:36.100 --> 00:16:39.100]  因為在他們民族裡面
[00:16:39.100 --> 00:16:43.100]  他們要和那些外邦人同桌吃飯
[00:16:43.100 --> 00:16:44.100]  其實是不行的
[00:16:44.100 --> 00:16:46.100]  因為他們是不潔的
[00:16:46.100 --> 00:16:47.100]  我們是聖潔的
[00:16:47.100 --> 00:16:49.100]  即使是耶穌之後
[00:16:49.100 --> 00:16:51.100]  他們仍然有這種思想在他們中間
[00:16:51.100 --> 00:16:53.100]  是很牢固的
[00:16:53.100 --> 00:16:54.100]  連彼得
[00:16:54.100 --> 00:16:56.100]  這個耶穌的大弟子
[00:16:56.100 --> 00:16:58.100]  是他第一個向外邦人傳福音的
[00:16:58.100 --> 00:17:00.100]  那位的使徒
[00:17:00.100 --> 00:17:01.100]  在這個壓力之下
[00:17:01.100 --> 00:17:02.100]  他馬上要起身
[00:17:02.100 --> 00:17:05.100]  去到猶太人同胞的桌子去吃飯
[00:17:05.100 --> 00:17:07.100]  保羅見到這個情況之後
[00:17:07.100 --> 00:17:08.100]  就很生氣
[00:17:08.100 --> 00:17:10.100]  保羅的性格和彼得不同
[00:17:10.100 --> 00:17:11.100]  他馬上很生氣
[00:17:11.100 --> 00:17:13.100]  他馬上指著他罵
[00:17:13.100 --> 00:17:14.100]  有沒有搞錯
[00:17:14.100 --> 00:17:16.100]  你傳的福音是這樣的嗎
[00:17:16.100 --> 00:17:19.100]  加泰書第二章就是講這一幕
[00:17:19.100 --> 00:17:21.100]  所以你可以想像一下
[00:17:21.100 --> 00:17:23.100]  這一種能夠跨
[00:17:23.100 --> 00:17:26.100]  他說我們不區是猶太人是希臘人
[00:17:26.100 --> 00:17:29.100]  能夠這樣一齊一一
[00:17:29.100 --> 00:17:31.100]  其實是一件很艱鉅的工程
[00:17:31.100 --> 00:17:33.100]  但是現在可以了
[00:17:33.100 --> 00:17:34.100]  因為聖靈的緣故
[00:17:34.100 --> 00:17:36.100]  為奴的自主的
[00:17:36.100 --> 00:17:37.100]  在當代世界
[00:17:37.100 --> 00:17:39.100]  是有一個很大的差別
[00:17:39.100 --> 00:17:41.100]  為奴的即是不自由人
[00:17:41.100 --> 00:17:42.100]  是人的奴隸
[00:17:42.100 --> 00:17:45.100]  大家不要以為奴隸那些一定是很低等的
[00:17:45.100 --> 00:17:46.100]  其實不是的
[00:17:46.100 --> 00:17:47.100]  在當代社會裡面
[00:17:47.100 --> 00:17:48.100]  可能有一些很有知識分子
[00:17:48.100 --> 00:17:49.100]  做醫生的
[00:17:49.100 --> 00:17:50.100]  他都可以是奴隸身份
[00:17:50.100 --> 00:17:51.100]  這個背景其實是
[00:17:51.100 --> 00:17:53.100]  他們很難甩的
[00:17:53.100 --> 00:17:55.100]  除非是那個主人
[00:17:55.100 --> 00:17:56.100]  給他贖身
[00:17:56.100 --> 00:17:57.100]  如果不是
[00:17:57.100 --> 00:17:59.100]  他都是一個不自由的人
[00:17:59.100 --> 00:18:02.100]  所以大家記得小藤傳說
[00:18:02.100 --> 00:18:05.100]  那些白膚匠抓了保羅去
[00:18:05.100 --> 00:18:07.100]  未問情然後打他
[00:18:07.100 --> 00:18:08.100]  就說你
[00:18:08.100 --> 00:18:10.100]  為什麼那些人會控告你
[00:18:10.100 --> 00:18:11.100]  保羅馬上
[00:18:11.100 --> 00:18:12.100]  馬上怎樣說
[00:18:12.100 --> 00:18:13.100]  馬上
[00:18:13.100 --> 00:18:14.100]  馬上和他反駁
[00:18:14.100 --> 00:18:15.100]  你打我
[00:18:15.100 --> 00:18:17.100]  我是羅馬公民
[00:18:17.100 --> 00:18:18.100]  你未審
[00:18:18.100 --> 00:18:19.100]  你就打我
[00:18:19.100 --> 00:18:20.100]  你大件事
[00:18:20.100 --> 00:18:21.100]  嚇到千夫罪
[00:18:21.100 --> 00:18:22.100]  嚇到不要搞事
[00:18:22.100 --> 00:18:23.100]  你是羅馬公民
[00:18:23.100 --> 00:18:24.100]  你怎樣有這個身份
[00:18:24.100 --> 00:18:25.100]  保羅說
[00:18:25.100 --> 00:18:26.100]  我出世就已經是了
[00:18:26.100 --> 00:18:28.100]  要很多錢才可以買回你這個身份
[00:18:28.100 --> 00:18:30.100]  這個不同的身份
[00:18:30.100 --> 00:18:31.100]  自由人
[00:18:31.100 --> 00:18:32.100]  還是一個
[00:18:32.100 --> 00:18:34.100]  我們的背景是怎樣呢
[00:18:34.100 --> 00:18:36.100]  其實是一個很大的差異
[00:18:36.100 --> 00:18:39.100]  他用了當代兩個最大的差異
[00:18:39.100 --> 00:18:40.100]  去說
[00:18:40.100 --> 00:18:42.100]  原來透過聖靈
[00:18:42.100 --> 00:18:44.100]  領受聖靈
[00:18:44.100 --> 00:18:45.100]  飲於聖靈
[00:18:45.100 --> 00:18:49.100]  其實這個差異已經超越了
[00:18:49.100 --> 00:18:50.100]  跨越了
[00:18:50.100 --> 00:18:51.100]  合一
[00:18:51.100 --> 00:18:52.100]  和
[00:18:52.100 --> 00:18:54.100]  勝過分歧
[00:18:54.100 --> 00:18:56.100]  這個就是教會的本質
[00:18:56.100 --> 00:18:58.100]  他們的身份仍然沒有改變
[00:18:58.100 --> 00:19:00.100]  他們的民族仍然沒有改變
[00:19:00.100 --> 00:19:01.100]  但在教會裏面
[00:19:01.100 --> 00:19:03.100]  在耶穌基督裏面
[00:19:03.100 --> 00:19:04.100]  在聖靈裏面
[00:19:04.100 --> 00:19:06.100]  其實已經是一齊了
[00:19:06.100 --> 00:19:08.100]  那幅牆已經打開了
[00:19:08.100 --> 00:19:11.100]  所以這個就是教會的本質
[00:19:11.100 --> 00:19:12.100]  保羅在這裏要告訴我們
[00:19:12.100 --> 00:19:14.100]  其實我們要認識教會是怎樣的呢
[00:19:14.100 --> 00:19:16.100]  教會好像身體一樣
[00:19:16.100 --> 00:19:17.100]  很多的肢體
[00:19:17.100 --> 00:19:18.100]  不同的
[00:19:18.100 --> 00:19:20.100]  這個不同是不會改變的
[00:19:20.100 --> 00:19:22.100]  但是因為聖靈的緣故
[00:19:22.100 --> 00:19:25.100]  我們可以成為一個身體
[00:19:25.100 --> 00:19:27.100]  同一位的聖靈
[00:19:27.100 --> 00:19:31.100]  這個強調是神為我們做的事
[00:19:31.100 --> 00:19:32.100]  這是神做的事
[00:19:32.100 --> 00:19:33.100]  因為聖靈裏面做的事
[00:19:33.100 --> 00:19:35.100]  神做的事不是人做的事
[00:19:35.100 --> 00:19:36.100]  我們的出身
[00:19:36.100 --> 00:19:37.100]  我們的世界
[00:19:37.100 --> 00:19:38.100]  是用出身
[00:19:38.100 --> 00:19:39.100]  用階級
[00:19:39.100 --> 00:19:40.100]  用能力
[00:19:40.100 --> 00:19:42.100]  用背景將人劃分
[00:19:42.100 --> 00:19:44.100]  但是在聖經裏面
[00:19:44.100 --> 00:19:45.100]  在神的裏面
[00:19:45.100 --> 00:19:47.100]  在耶穌基督的裏面
[00:19:47.100 --> 00:19:50.100]  他已經將這些劃分全部抹走了
[00:19:50.100 --> 00:19:52.100]  成為同一個身體
[00:19:52.100 --> 00:19:54.100]  屬於同一個身體
[00:19:54.100 --> 00:19:57.100]  我們的社會
[00:19:57.100 --> 00:20:00.100]  其實是很容易將人分開的
[00:20:00.100 --> 00:20:01.100]  階級
[00:20:01.100 --> 00:20:02.100]  分開不同的
[00:20:02.100 --> 00:20:03.100]  你是這個
[00:20:03.100 --> 00:20:04.100]  他是那個
[00:20:04.100 --> 00:20:08.100]  大家和那些舊同學
[00:20:08.100 --> 00:20:09.100]  舊朋友
[00:20:09.100 --> 00:20:10.100]  很多年沒見的
[00:20:10.100 --> 00:20:11.100]  同桌吃飯
[00:20:11.100 --> 00:20:13.100]  通常他們會做一個行動
[00:20:13.100 --> 00:20:14.100]  就是在桌面上
[00:20:14.100 --> 00:20:16.100]  大家就派卡片
[00:20:16.100 --> 00:20:19.100]  卡片就是一個分門別類的
[00:20:19.100 --> 00:20:22.100]  很容易產生這個效果
[00:20:22.100 --> 00:20:23.100]  卡片上寫什麼呢
[00:20:23.100 --> 00:20:25.100]  每一個英文字母
[00:20:25.100 --> 00:20:27.100]  其實都在展示一個不同的
[00:20:27.100 --> 00:20:29.100]  好像階層一樣
[00:20:29.100 --> 00:20:30.100]  你是這個
[00:20:30.100 --> 00:20:31.100]  你是這個
[00:20:31.100 --> 00:20:33.100]  所以我有一段時間
[00:20:33.100 --> 00:20:34.100]  很不喜歡去這些
[00:20:34.100 --> 00:20:36.100]  這些犯罪的
[00:20:36.100 --> 00:20:38.100]  真是犯罪
[00:20:38.100 --> 00:20:39.100]  去這些地方
[00:20:39.100 --> 00:20:41.100]  因為以前我教書
[00:20:41.100 --> 00:20:43.100]  做牧者
[00:20:43.100 --> 00:20:45.100]  其實這些都不是很習慣
[00:20:45.100 --> 00:20:46.100]  但其實大家就很習慣
[00:20:46.100 --> 00:20:47.100]  好像看卡片
[00:20:47.100 --> 00:20:48.100]  他的眼神
[00:20:48.100 --> 00:20:49.100]  他的目光
[00:20:49.100 --> 00:20:51.100]  已經按照卡片上的字母
[00:20:51.100 --> 00:20:54.100]  可以將你放在某個位置上
[00:20:54.100 --> 00:20:55.100]  這個世界
[00:20:55.100 --> 00:20:58.100]  就是強調這種情況
[00:20:58.100 --> 00:20:59.100]  但保羅說
[00:20:59.100 --> 00:21:02.100]  他說身體原本不是一個肢體
[00:21:02.100 --> 00:21:04.100]  是很多肢體的
[00:21:04.100 --> 00:21:06.100]  不過我們是同屬於一個身體
[00:21:06.100 --> 00:21:09.100]  這個就是教會的本質
[00:21:09.100 --> 00:21:11.100]  既是合一
[00:21:11.100 --> 00:21:13.100]  但又是可以很多元
[00:21:13.100 --> 00:21:14.100]  可以很不同
[00:21:14.100 --> 00:21:16.100]  但我們是同屬於一個身體
[00:21:16.100 --> 00:21:18.100]  好了
[00:21:18.100 --> 00:21:19.100]  既然是這樣的話
[00:21:19.100 --> 00:21:21.100]  下一步可以怎樣呢
[00:21:21.100 --> 00:21:24.100]  第十五節到二十一節
[00:21:24.100 --> 00:21:25.100]  他告訴我們
[00:21:25.100 --> 00:21:26.100]  這種的差異
[00:21:26.100 --> 00:21:28.100]  他承認有差異
[00:21:28.100 --> 00:21:29.100]  有不同的
[00:21:29.100 --> 00:21:31.100]  帶來的有什麼影響呢
[00:21:31.100 --> 00:21:32.100]  我們看看
[00:21:32.100 --> 00:21:33.100]  第十五節到二十一節
[00:21:33.100 --> 00:21:34.100]  他又有這樣的
[00:21:34.100 --> 00:21:35.100]  剛才說的結構
[00:21:35.100 --> 00:21:38.100]  有一個好像ABA的結構
[00:21:38.100 --> 00:21:42.100]  第十五節到第十七節
[00:21:42.100 --> 00:21:43.100]  大家看看
[00:21:43.100 --> 00:21:44.100]  這裡說什麼呢
[00:21:44.100 --> 00:21:46.100]  說兩個例子
[00:21:46.100 --> 00:21:48.100]  腳就說
[00:21:48.100 --> 00:21:50.100]  我不是手
[00:21:50.100 --> 00:21:51.100]  耳朵說
[00:21:51.100 --> 00:21:53.100]  我不是眼睛
[00:21:53.100 --> 00:21:54.100]  所以大家就說
[00:21:54.100 --> 00:21:56.100]  我都是不屬於這個身體
[00:21:56.100 --> 00:21:58.100]  大家可不可以感覺一下
[00:21:58.100 --> 00:22:00.100]  這句話是什麼意思
[00:22:00.100 --> 00:22:03.100]  背後的感覺是什麼
[00:22:03.100 --> 00:22:05.100]  腳說
[00:22:05.100 --> 00:22:07.100]  我都不是手
[00:22:07.100 --> 00:22:09.100]  我都不屬於這個身體
[00:22:09.100 --> 00:22:10.100]  耳朵說
[00:22:10.100 --> 00:22:12.100]  我都不是眼睛
[00:22:12.100 --> 00:22:14.100]  我都不屬於這個身體
[00:22:14.100 --> 00:22:15.100]  你可不可以感覺
[00:22:15.100 --> 00:22:19.100]  他在說一種什麼的感覺
[00:22:19.100 --> 00:22:20.100]  腳怎樣
[00:22:20.100 --> 00:22:22.100]  他覺得自己
[00:22:22.100 --> 00:22:24.100]  做不到手的事
[00:22:24.100 --> 00:22:26.100]  比不上手
[00:22:26.100 --> 00:22:27.100]  他就說
[00:22:27.100 --> 00:22:29.100]  我都不屬於這裡
[00:22:29.100 --> 00:22:30.100]  我只是腳
[00:22:30.100 --> 00:22:31.100]  我不是手
[00:22:31.100 --> 00:22:32.100]  我手就好了
[00:22:32.100 --> 00:22:33.100]  耳朵說
[00:22:33.100 --> 00:22:34.100]  我不是眼睛
[00:22:34.100 --> 00:22:36.100]  可惜了我耳朵
[00:22:36.100 --> 00:22:38.100]  但葡萄說什麼
[00:22:38.100 --> 00:22:39.100]  他這樣說
[00:22:39.100 --> 00:22:42.100]  不能夠因此就不屬於身體
[00:22:42.100 --> 00:22:44.100]  你不能夠因為這樣的
[00:22:44.100 --> 00:22:46.100]  所謂自卑感
[00:22:46.100 --> 00:22:48.100]  你就不屬於這個身體
[00:22:48.100 --> 00:22:51.100]  第十五、十六節就這樣說
[00:22:51.100 --> 00:22:53.100]  而這一段的最後的二十一節
[00:22:53.100 --> 00:22:54.100]  大家看看
[00:22:54.100 --> 00:22:56.100]  二十一節
[00:22:56.100 --> 00:22:59.100]  又有兩個例子
[00:22:59.100 --> 00:23:01.100]  眼不能對手說
[00:23:01.100 --> 00:23:03.100]  我用不著你
[00:23:03.100 --> 00:23:04.100]  頭不能對腳說
[00:23:04.100 --> 00:23:05.100]  我用不著你
[00:23:05.100 --> 00:23:08.100]  這是什麼
[00:23:08.100 --> 00:23:10.100]  和剛才的剛剛相反
[00:23:10.100 --> 00:23:11.100]  這個就有一點
[00:23:11.100 --> 00:23:14.100]  自我自視很高
[00:23:14.100 --> 00:23:16.100]  眼睛就說
[00:23:16.100 --> 00:23:18.100]  不用你
[00:23:18.100 --> 00:23:21.100]  頭說不用腳你
[00:23:21.100 --> 00:23:23.100]  這個就是自視很高
[00:23:23.100 --> 00:23:24.100]  驕傲
[00:23:24.100 --> 00:23:25.100]  剛才那個是自卑
[00:23:25.100 --> 00:23:26.100]  這個就是驕傲
[00:23:26.100 --> 00:23:28.100]  即是說原來差異
[00:23:28.100 --> 00:23:29.100]  不同
[00:23:29.100 --> 00:23:32.100]  其實很容易會帶來的後果
[00:23:32.100 --> 00:23:34.100]  就是會帶來比較
[00:23:34.100 --> 00:23:38.100]  帶來驕傲或者是自卑
[00:23:38.100 --> 00:23:40.100]  所以兩種都不對
[00:23:40.100 --> 00:23:41.100]  兩種都不好
[00:23:41.100 --> 00:23:43.100]  所以中間那段就重要
[00:23:43.100 --> 00:23:45.100]  即是怎樣
[00:23:45.100 --> 00:23:47.100]  中間即是第十五節
[00:23:47.100 --> 00:23:52.100]  第十八節到二十節就這樣說
[00:23:52.100 --> 00:23:53.100]  中間那部分
[00:23:53.100 --> 00:23:55.100]  十八節到二十節
[00:23:55.100 --> 00:24:00.100]  但是如今神隨著自己的意思
[00:24:00.100 --> 00:24:03.100]  把肢體驅覺安排在身上了
[00:24:03.100 --> 00:24:04.100]  前面說過
[00:24:04.100 --> 00:24:05.100]  如果全身是眼
[00:24:05.100 --> 00:24:06.100]  哪裡聽聲呢
[00:24:06.100 --> 00:24:07.100]  如果全身是耳
[00:24:07.100 --> 00:24:08.100]  哪裡聞味呢
[00:24:08.100 --> 00:24:09.100]  如果全身看
[00:24:09.100 --> 00:24:10.100]  這裡是眼
[00:24:10.100 --> 00:24:11.100]  這裡是眼
[00:24:11.100 --> 00:24:12.100]  這裡是眼
[00:24:12.100 --> 00:24:13.100]  那裡是眼
[00:24:13.100 --> 00:24:14.100]  這是什麼
[00:24:14.100 --> 00:24:15.100]  這隻是
[00:24:15.100 --> 00:24:16.100]  這隻是
[00:24:16.100 --> 00:24:17.100]  好像是那些
[00:24:17.100 --> 00:24:20.100]  放大了那些蒼蠅的頭
[00:24:20.100 --> 00:24:25.100]  如果全部都是耳
[00:24:25.100 --> 00:24:26.100]  哪裡聞味呢
[00:24:26.100 --> 00:24:27.100]  但是如今
[00:24:27.100 --> 00:24:30.100]  神是隨著自己的意思
[00:24:30.100 --> 00:24:33.100]  把肢體驅覺安排在身上了
[00:24:33.100 --> 00:24:36.100]  所以這裡帶給我們一個很重要的觀念
[00:24:36.100 --> 00:24:39.100]  這個身體裡面的不同器官
[00:24:39.100 --> 00:24:40.100]  不同的部分
[00:24:40.100 --> 00:24:41.100]  不同的肢體
[00:24:41.100 --> 00:24:43.100]  是怎樣來的呢
[00:24:43.100 --> 00:24:45.100]  是神按照他的意思
[00:24:45.100 --> 00:24:47.100]  把這個不同的肢體
[00:24:47.100 --> 00:24:49.100]  放在這個身體上面的
[00:24:49.100 --> 00:24:51.100]  所以他好像告訴我們
[00:24:51.100 --> 00:24:53.100]  我們要尊重
[00:24:53.100 --> 00:24:55.100]  這個是神的分配
[00:24:55.100 --> 00:24:56.100]  不要自高
[00:24:56.100 --> 00:24:57.100]  不要自卑
[00:24:57.100 --> 00:24:59.100]  這個是神的分配
[00:24:59.100 --> 00:25:00.100]  他給你做眼
[00:25:00.100 --> 00:25:01.100]  他給你做耳
[00:25:01.100 --> 00:25:02.100]  給你做手
[00:25:02.100 --> 00:25:03.100]  給你做腳
[00:25:03.100 --> 00:25:05.100]  把你安排在身體上面
[00:25:05.100 --> 00:25:06.100]  某些位置
[00:25:06.100 --> 00:25:08.100]  這個是神的意思
[00:25:08.100 --> 00:25:09.100]  我們要尊重
[00:25:09.100 --> 00:25:12.100]  這個是神的安排
[00:25:12.100 --> 00:25:13.100]  如果都是一個肢體
[00:25:13.100 --> 00:25:15.100]  身子在哪裡呢
[00:25:15.100 --> 00:25:17.100]  如果全部都是一樣的
[00:25:17.100 --> 00:25:18.100]  同一個肢體
[00:25:18.100 --> 00:25:19.100]  那這個就不是身體了
[00:25:19.100 --> 00:25:21.100]  這個就是怪物來的
[00:25:21.100 --> 00:25:22.100]  OK
[00:25:22.100 --> 00:25:23.100]  所以就是說
[00:25:23.100 --> 00:25:25.100]  其實剛才講的就是說
[00:25:25.100 --> 00:25:26.100]  我們要明白
[00:25:26.100 --> 00:25:27.100]  認識教會的本質
[00:25:27.100 --> 00:25:28.100]  又是合一
[00:25:28.100 --> 00:25:29.100]  又是多元的
[00:25:29.100 --> 00:25:31.100]  另外我們要尊重
[00:25:31.100 --> 00:25:33.100]  這個人是神的分配
[00:25:33.100 --> 00:25:34.100]  神的安排
[00:25:34.100 --> 00:25:36.100]  是神的主權來的
[00:25:36.100 --> 00:25:37.100]  在教會的中間
[00:25:37.100 --> 00:25:40.100]  其實每個人都有他的特長
[00:25:40.100 --> 00:25:41.100]  有他的強項
[00:25:41.100 --> 00:25:43.100]  有他的恩賜等等
[00:25:43.100 --> 00:25:47.100]  是神按照著他自己的心意安排
[00:25:47.100 --> 00:25:49.100]  當然恩賜是可以發展的
[00:25:49.100 --> 00:25:51.100]  恩賜是可以操練的
[00:25:51.100 --> 00:25:53.100]  但是你是屬於哪個位置
[00:25:53.100 --> 00:25:55.100]  最適合哪個位置是神安排的
[00:25:55.100 --> 00:25:56.100]  你就不要覺得
[00:25:56.100 --> 00:25:58.100]  這個是很高一點
[00:25:58.100 --> 00:25:59.100]  或者這個很高
[00:25:59.100 --> 00:26:00.100]  或者這個很低
[00:26:00.100 --> 00:26:01.100]  我做那個就好了
[00:26:01.100 --> 00:26:02.100]  你不要這樣想
[00:26:02.100 --> 00:26:05.100]  你就尊重神安排的位置
[00:26:05.100 --> 00:26:06.100]  什麼角色
[00:26:06.100 --> 00:26:08.100]  你就在那裡發揮你的功效
[00:26:08.100 --> 00:26:10.100]  這個就是最理想的
[00:26:10.100 --> 00:26:12.100]  這個就是最好的
[00:26:12.100 --> 00:26:13.100]  而且為了這樣
[00:26:13.100 --> 00:26:15.100]  這個身體才運作得合適
[00:26:15.100 --> 00:26:16.100]  運作得好的
[00:26:16.100 --> 00:26:18.100]  這個我們都很容易明白
[00:26:18.100 --> 00:26:20.100]  全身是眼 全身是手
[00:26:20.100 --> 00:26:21.100]  這隻怪物
[00:26:21.100 --> 00:26:22.100]  他們怎麼做事
[00:26:22.100 --> 00:26:23.100]  其實做不到事
[00:26:23.100 --> 00:26:26.100]  如果我們想起人
[00:26:26.100 --> 00:26:28.100]  用人做個例子
[00:26:28.100 --> 00:26:29.100]  我們就會很明白
[00:26:29.100 --> 00:26:30.100]  譬如說我現在很渴汗
[00:26:30.100 --> 00:26:31.100]  說了這麼久
[00:26:31.100 --> 00:26:32.100]  很渴汗了
[00:26:32.100 --> 00:26:33.100]  我想喝水
[00:26:33.100 --> 00:26:34.100]  那怎麼喝呢
[00:26:34.100 --> 00:26:35.100]  用手拿去
[00:26:35.100 --> 00:26:36.100]  看到了
[00:26:36.100 --> 00:26:37.100]  拿出來
[00:26:37.100 --> 00:26:38.100]  擰開它
[00:26:38.100 --> 00:26:44.100]  之後擰開它
[00:26:44.100 --> 00:26:46.100]  然後放回去
[00:26:46.100 --> 00:26:47.100]  繼續說
[00:26:47.100 --> 00:26:50.100]  這個喝水的動作
[00:26:50.100 --> 00:26:52.100]  其實牽涉很多部份
[00:26:52.100 --> 00:26:54.100]  如果我的喉嚨說
[00:26:54.100 --> 00:26:56.100]  我很渴汗了
[00:26:56.100 --> 00:26:58.100]  想喝水
[00:26:58.100 --> 00:26:59.100]  手說
[00:26:59.100 --> 00:27:00.100]  我也不渴汗
[00:27:00.100 --> 00:27:02.100]  我也不渴汗
[00:27:02.100 --> 00:27:03.100]  我沒事
[00:27:03.100 --> 00:27:05.100]  他不聽話
[00:27:05.100 --> 00:27:07.100]  那這個身體就慘了
[00:27:07.100 --> 00:27:09.100]  喉嚨說我很渴汗了
[00:27:09.100 --> 00:27:10.100]  眼睛說
[00:27:10.100 --> 00:27:11.100]  我也不渴汗
[00:27:11.100 --> 00:27:13.100]  我不用看
[00:27:13.100 --> 00:27:14.100]  水在哪裏
[00:27:14.100 --> 00:27:15.100]  不關我事
[00:27:15.100 --> 00:27:16.100]  他不這樣看
[00:27:16.100 --> 00:27:17.100]  怎麼拿呢
[00:27:17.100 --> 00:27:18.100]  隨時會弄濺
[00:27:18.100 --> 00:27:21.100]  所以你明白
[00:27:21.100 --> 00:27:23.100]  這個很簡單的動作
[00:27:23.100 --> 00:27:24.100]  已經在表示
[00:27:24.100 --> 00:27:26.100]  很需要不同的部份
[00:27:26.100 --> 00:27:27.100]  互相合作
[00:27:27.100 --> 00:27:28.100]  才可以成事
[00:27:28.100 --> 00:27:29.100]  可以成事
[00:27:29.100 --> 00:27:30.100]  如果只有一樣
[00:27:30.100 --> 00:27:32.100]  同樣是不成事的
[00:27:32.100 --> 00:27:33.100]  做不到的
[00:27:33.100 --> 00:27:36.100]  其實這個身體
[00:27:36.100 --> 00:27:37.100]  這個比喻
[00:27:37.100 --> 00:27:38.100]  是很生動的
[00:27:38.100 --> 00:27:40.100]  很活潑的
[00:27:41.100 --> 00:27:43.100]  我想講多一個例子
[00:27:43.100 --> 00:27:44.100]  是我媽媽
[00:27:44.100 --> 00:27:46.100]  兩年前去世
[00:27:46.100 --> 00:27:48.100]  她是腦退化去世的
[00:27:48.100 --> 00:27:53.100]  她不是因為病得很嚴重
[00:27:53.100 --> 00:27:55.100]  而去世的
[00:27:55.100 --> 00:27:58.100]  腦退化的人
[00:27:58.100 --> 00:28:01.100]  除了記憶慢慢退化
[00:28:01.100 --> 00:28:02.100]  不認得人之外
[00:28:02.100 --> 00:28:04.100]  其實身體很多方面
[00:28:04.100 --> 00:28:06.100]  都會慢慢退化
[00:28:06.100 --> 00:28:07.100]  身體的機能
[00:28:07.100 --> 00:28:08.100]  很多自定能力
[00:28:08.100 --> 00:28:09.100]  都會慢慢變差
[00:28:09.100 --> 00:28:12.100]  那晚她是怎樣離開世界的呢
[00:28:12.100 --> 00:28:14.100]  是因為她吞煙的問題
[00:28:14.100 --> 00:28:15.100]  這個動作
[00:28:15.100 --> 00:28:18.100]  她做得不太做到
[00:28:18.100 --> 00:28:19.100]  她應該是
[00:28:19.100 --> 00:28:21.100]  那晚之前吃飯
[00:28:21.100 --> 00:28:23.100]  有些東西卡住了
[00:28:23.100 --> 00:28:25.100]  到睡覺的時候
[00:28:25.100 --> 00:28:26.100]  她處理不了
[00:28:26.100 --> 00:28:27.100]  吞不下去
[00:28:27.100 --> 00:28:28.100]  應該是這樣
[00:28:28.100 --> 00:28:29.100]  吞煙的問題
[00:28:29.100 --> 00:28:30.100]  結果到半夜
[00:28:30.100 --> 00:28:32.100]  喉嚨卡住了
[00:28:32.100 --> 00:28:33.100]  但她又不會叫
[00:28:33.100 --> 00:28:34.100]  叫不到
[00:28:34.100 --> 00:28:36.100]  結果就窒息
[00:28:36.100 --> 00:28:39.100]  我後來聽醫護人士說
[00:28:39.100 --> 00:28:41.100]  腦退化有不少人
[00:28:41.100 --> 00:28:43.100]  因為這個原因而離開
[00:28:43.100 --> 00:28:44.100]  窒息
[00:28:44.100 --> 00:28:46.100]  後來到我爸爸在她身邊
[00:28:46.100 --> 00:28:49.100]  發覺她完全不動
[00:28:49.100 --> 00:28:50.100]  摸她的手已經冷了
[00:28:50.100 --> 00:28:51.100]  馬上嚇到
[00:28:51.100 --> 00:28:52.100]  起身去搖她
[00:28:52.100 --> 00:28:53.100]  才叫救護車
[00:28:53.100 --> 00:28:54.100]  但已經遲了
[00:28:54.100 --> 00:28:56.100]  就這樣離開
[00:28:56.100 --> 00:28:57.100]  一個吞煙的動作
[00:28:57.100 --> 00:28:58.100]  我們覺得
[00:28:58.100 --> 00:29:00.100]  很簡單
[00:29:00.100 --> 00:29:02.100]  牽涉到很多喉嚨的組織
