
[00:00:00.000 --> 00:00:02.000]  有沒有聽過Batman?
[00:16:09.000 --> 00:16:10.000]  第五個第六個
[00:16:10.000 --> 00:16:12.000]  We don't know
[00:16:12.000 --> 00:16:16.000]  大家緊不緊張
[00:16:16.000 --> 00:16:18.000]  可能有點緊張是正常的
[00:16:18.000 --> 00:16:21.000]  OK 有點緊張是正常的
[00:16:21.000 --> 00:16:22.000]  但是Again
[00:16:22.000 --> 00:16:23.000]  讓我再說
[00:16:23.000 --> 00:16:25.000]  最重要的是什麼
[00:16:25.000 --> 00:16:26.000]  我們看不看到
[00:16:26.000 --> 00:16:29.000]  是上帝要我們做這件事
[00:16:29.000 --> 00:16:31.000]  因爲如果是上帝要我們做的時候
[00:16:31.000 --> 00:16:34.000]  他不會就扔了我們出去就算了
[00:16:34.000 --> 00:16:35.000]  上帝說
[00:16:35.000 --> 00:16:37.000]  我會與你同在
[00:16:37.000 --> 00:16:38.000]  他呼召基電的時候
[00:16:38.000 --> 00:16:40.000]  和呼召所有的使者都一樣
[00:16:40.000 --> 00:16:42.000]  你去拯救以色列人
[00:16:42.000 --> 00:16:45.000]  不過我會和你去的
[00:16:45.000 --> 00:16:46.000]  我會在你一起的
[00:16:46.000 --> 00:16:47.000]  我會在你身邊的
[00:16:47.000 --> 00:16:48.000]  不用怕
[00:16:48.000 --> 00:16:51.000]  Go for it
[00:16:51.000 --> 00:16:52.000]  這個基電
[00:16:52.000 --> 00:16:55.000]  聽到天使和他這樣說
[00:16:55.000 --> 00:16:59.000]  有什麼反應呢
[00:16:59.000 --> 00:17:01.000]  基電就說
[00:17:01.000 --> 00:17:02.000]  你說得這麼好
[00:17:02.000 --> 00:17:04.000]  但是我真的有很多的concern
[00:17:04.000 --> 00:17:08.000]  我真的有很多的顧慮
[00:17:08.000 --> 00:17:10.000]  我們看看聖經怎麼說
[00:17:10.000 --> 00:17:13.000]  我們看第22節
[00:17:13.000 --> 00:17:15.000]  聖經說
[00:17:15.000 --> 00:17:17.000]  後來基電知道
[00:17:17.000 --> 00:17:18.000]  原來這個真的是天使
[00:17:18.000 --> 00:17:20.000]  一會兒我會和大家說
[00:17:20.000 --> 00:17:21.000]  基電一知道
[00:17:21.000 --> 00:17:24.000]  他所看見的是上主的天使
[00:17:24.000 --> 00:17:26.000]  他就驚恐地說
[00:17:26.000 --> 00:17:27.000]  至高的上主
[00:17:27.000 --> 00:17:31.000]  我竟面對面看見了你的天使
[00:17:31.000 --> 00:17:32.000]  上主對基電說
[00:17:32.000 --> 00:17:33.000]  平安
[00:17:33.000 --> 00:17:34.000]  不要怕
[00:17:34.000 --> 00:17:36.000]  你不會死的
[00:17:36.000 --> 00:17:40.000]  基電就在那裏捉了一座壇
[00:17:40.000 --> 00:17:44.000]  叫它做耶和華沙龍
[00:17:44.000 --> 00:17:46.000]  背景其實是什麼呢
[00:17:46.000 --> 00:17:47.000]  當天使向他牽引的時候
[00:17:47.000 --> 00:17:50.000]  他有很多憂慮
[00:17:50.000 --> 00:17:51.000]  你叫我做這些事
[00:17:51.000 --> 00:17:52.000]  你說上帝吩咐我
[00:17:52.000 --> 00:17:54.000]  說上帝會和我同去
[00:17:54.000 --> 00:17:55.000]  真的假的
[00:17:55.000 --> 00:17:57.000]  他對天使所說的半信半疑
[00:17:57.000 --> 00:18:00.000]  到底你是否天使我也不知道
[00:18:00.000 --> 00:18:02.000]  我看你是個好人好者
[00:18:02.000 --> 00:18:06.000]  但是我也不知道你是否天使
[00:18:06.000 --> 00:18:10.000]  爲什麼基電有這個疑問呢
[00:18:10.000 --> 00:18:12.000]  如果你看回聖經多一點
[00:18:12.000 --> 00:18:16.000]  你會發覺有很多因素影響他的想法
[00:18:16.000 --> 00:18:18.000]  事實上到了基電的時代
[00:18:18.000 --> 00:18:20.000]  以色列人已經離開了上帝
[00:18:20.000 --> 00:18:21.000]  背棄了上帝
[00:18:21.000 --> 00:18:24.000]  尤其是去拜巴力和其他的偶像
[00:18:24.000 --> 00:18:26.000]  所以基電事實上
[00:18:26.000 --> 00:18:30.000]  是在一個背棄上帝的世代出生
[00:18:30.000 --> 00:18:32.000]  不單如此
[00:18:32.000 --> 00:18:34.000]  你有時間就回去看第六第七章
[00:18:34.000 --> 00:18:38.000]  你會發覺原來基電的父親叫約瓦斯
[00:18:38.000 --> 00:18:43.000]  他是一個拜祭巴力的領袖
[00:18:43.000 --> 00:18:46.000]  甚至有人覺得他可能是巴力的祭司
[00:18:46.000 --> 00:18:47.000]  爲什麼呢
[00:18:47.000 --> 00:18:51.000]  因爲在家裏的產業當中
[00:18:51.000 --> 00:18:57.000]  建立了一個拜祭巴力的神壇
[00:18:57.000 --> 00:18:59.000]  所以很明顯就算他不是祭司
[00:18:59.000 --> 00:19:01.000]  也是一個拜巴力的領袖
[00:19:01.000 --> 00:19:04.000]  所以基電在這樣的情況下
[00:19:04.000 --> 00:19:08.000]  上帝對他們來說已經是很陌生
[00:19:08.000 --> 00:19:10.000]  巴力他就很熟悉
[00:19:10.000 --> 00:19:12.000]  上帝他有點陌生
[00:19:12.000 --> 00:19:14.000]  不是不知道上帝的名字
[00:19:14.000 --> 00:19:15.000]  不是不聽國語
[00:19:15.000 --> 00:19:17.000]  因爲上帝的家人會講歷史
[00:19:17.000 --> 00:19:19.000]  如何出埃及 進入迦南
[00:19:19.000 --> 00:19:20.000]  他們都知道
[00:19:20.000 --> 00:19:23.000]  但是和上帝已經有一個距離
[00:19:23.000 --> 00:19:25.000]  有一個距離
[00:19:25.000 --> 00:19:27.000]  所以他對天使說半信半疑
[00:19:27.000 --> 00:19:28.000]  要做什麼呢
[00:19:28.000 --> 00:19:30.000]  要證明你講得這麼真
[00:19:30.000 --> 00:19:32.000]  但是你等等我
[00:19:32.000 --> 00:19:34.000]  他不知道要怎樣證明天使
[00:19:34.000 --> 00:19:38.000]  於是既然你是一個外來的貴客
[00:19:38.000 --> 00:19:39.000]  你等等我
[00:19:39.000 --> 00:19:41.000]  我回去用細面做了面
[00:19:41.000 --> 00:19:45.000]  和做了一些餅和肉
[00:19:45.000 --> 00:19:47.000]  請你喫大餐
[00:19:47.000 --> 00:19:51.000]  天使就說你將這些餅和肉放在盤石上
[00:19:51.000 --> 00:19:54.000]  然後伸出手中的杖
[00:19:54.000 --> 00:19:58.000]  去觸碰這些餅和肉
[00:19:58.000 --> 00:20:03.000]  在石頭裏有火噴出來
[00:20:03.000 --> 00:20:06.000]  燒了所有這些餅和肉
[00:20:06.000 --> 00:20:08.000]  然後天使就不見了
[00:20:08.000 --> 00:20:12.000]  如果你是紀念見到這種情況
[00:20:12.000 --> 00:20:14.000]  這個還不是上帝的天使
[00:20:14.000 --> 00:20:15.000]  是不是
[00:20:15.000 --> 00:20:16.000]  忽然之間
[00:20:16.000 --> 00:20:19.000]  原來我真的見到天使
[00:20:19.000 --> 00:20:20.000]  見到天使
[00:20:20.000 --> 00:20:22.000]  開始害怕了
[00:20:22.000 --> 00:20:23.000]  開始是不害怕的
[00:20:23.000 --> 00:20:26.000]  但是天使向我顯現
[00:20:26.000 --> 00:20:27.000]  很害怕
[00:20:27.000 --> 00:20:28.000]  爲什麼很害怕
[00:20:28.000 --> 00:20:30.000]  因爲猶太人的傳統裏
[00:20:30.000 --> 00:20:32.000]  上帝曾經和摩西說過
[00:20:32.000 --> 00:20:35.000]  你們不可以見我的樣子
[00:20:35.000 --> 00:20:37.000]  你見我的樣子的時候會怎麼樣
[00:20:37.000 --> 00:20:38.000]  會死的
[00:20:38.000 --> 00:20:41.000]  所以當摩西上山拿十戒的時候
[00:20:41.000 --> 00:20:42.000]  我一手遮住你
[00:20:42.000 --> 00:20:44.000]  你看我背部就好了
[00:20:44.000 --> 00:20:45.000]  你不見得我的樣子
[00:20:45.000 --> 00:20:46.000]  見到我的樣子你會死的
[00:20:46.000 --> 00:20:49.000]  這些傳統在
[00:20:49.000 --> 00:20:50.000]  什麼都不記得
[00:20:50.000 --> 00:20:51.000]  記得這些東西
[00:20:51.000 --> 00:20:52.000]  生命攸關
[00:20:52.000 --> 00:20:57.000]  我見到天使會不會死
[00:20:57.000 --> 00:20:59.000]  但是我想大家留意
[00:20:59.000 --> 00:21:01.000]  由於他經歷到
[00:21:01.000 --> 00:21:03.000]  原來上帝的存在
[00:21:03.000 --> 00:21:04.000]  天使向他顯現
[00:21:04.000 --> 00:21:08.000]  他對上帝敬畏的心
[00:21:08.000 --> 00:21:10.000]  回來了
[00:21:10.000 --> 00:21:12.000]  他對上帝敬畏的心回來了
[00:21:12.000 --> 00:21:14.000]  以前都不知道上帝是誰
[00:21:14.000 --> 00:21:15.000]  聽過一下
[00:21:15.000 --> 00:21:17.000]  但是不太熟悉
[00:21:17.000 --> 00:21:20.000]  現在見到上帝的天使向他顯現
[00:21:20.000 --> 00:21:25.000]  敬畏的心就回來了
[00:21:25.000 --> 00:21:30.000]  今天我在想
[00:21:30.000 --> 00:21:32.000]  爲什麼很多基督徒
[00:21:32.000 --> 00:21:34.000]  有意也可無意
[00:21:34.000 --> 00:21:37.000]  會犯罪得罪上帝
[00:21:37.000 --> 00:21:40.000]  你有沒有犯罪得罪上帝
[00:21:40.000 --> 00:21:41.000]  弟兄姊妹
[00:21:41.000 --> 00:21:43.000]  你有沒有犯罪得罪上帝
[00:21:43.000 --> 00:21:44.000]  我知道你是信耶穌
[00:21:44.000 --> 00:21:45.000]  但我問你同樣的問題
[00:21:45.000 --> 00:21:47.000]  有沒有犯罪得罪上帝
[00:21:47.000 --> 00:21:49.000]  有意無意地
[00:21:49.000 --> 00:21:51.000]  有
[00:21:51.000 --> 00:21:53.000]  牧師也有
[00:21:53.000 --> 00:21:55.000]  爲什麼
[00:21:55.000 --> 00:21:56.000]  忽然之間
[00:21:56.000 --> 00:21:59.000]  沒有了敬畏上帝的心
[00:21:59.000 --> 00:22:01.000]  爲什麼今天很多基督徒
[00:22:01.000 --> 00:22:03.000]  對上帝的命令
[00:22:03.000 --> 00:22:04.000]  對上帝的吩咐
[00:22:04.000 --> 00:22:06.000]  要理不理
[00:22:06.000 --> 00:22:08.000]  爲什麼
[00:22:08.000 --> 00:22:10.000]  答案很簡單
[00:22:10.000 --> 00:22:11.000]  在那個時間
[00:22:11.000 --> 00:22:13.000]  你對上帝
[00:22:13.000 --> 00:22:16.000]  沒有一個敬畏的心
[00:22:16.000 --> 00:22:17.000]  犯罪
[00:22:17.000 --> 00:22:18.000]  不要緊
[00:22:18.000 --> 00:22:19.000]  無所謂
[00:22:19.000 --> 00:22:22.000]  上帝沒有恩典慈愛
[00:22:22.000 --> 00:22:23.000]  不聽神的話
[00:22:23.000 --> 00:22:25.000]  不聽神的吩咐
[00:22:25.000 --> 00:22:27.000]  都沒有什麼問題
[00:22:27.000 --> 00:22:28.000]  我不聽
[00:22:28.000 --> 00:22:30.000]  別人聽就行了
[00:22:30.000 --> 00:22:32.000]  我也不知道你的解釋是什麼
[00:22:32.000 --> 00:22:34.000]  但是歸根究底
[00:22:34.000 --> 00:22:38.000]  爲什麼我們會不聽神的話
[00:22:38.000 --> 00:22:39.000]  會不會應該呼召
[00:22:39.000 --> 00:22:41.000]  爲什麼我們會犯罪
[00:22:41.000 --> 00:22:43.000]  甚至是故意地犯罪
[00:22:43.000 --> 00:22:48.000]  因爲當神沒有到
[00:22:48.000 --> 00:22:55.000]  對上帝沒有了敬畏的心
[00:22:55.000 --> 00:22:56.000]  丁子妹
[00:22:56.000 --> 00:22:59.000]  你今天來敬拜上帝
[00:22:59.000 --> 00:23:02.000]  你今天來敬拜上帝
[00:23:02.000 --> 00:23:05.000]  你不是來聚會吧
[00:23:05.000 --> 00:23:07.000]  你今天來敬拜上帝
[00:23:07.000 --> 00:23:09.000]  上帝是一個什麼樣的上帝
[00:23:09.000 --> 00:23:11.000]  只是一個很磁場的父親
[00:23:11.000 --> 00:23:13.000]  對不對
[00:23:13.000 --> 00:23:14.000]  聖經說
[00:23:14.000 --> 00:23:15.000]  上帝愛我們
[00:23:15.000 --> 00:23:18.000]  好像父親和母親
[00:23:18.000 --> 00:23:20.000]  養育我們的子女一樣
[00:23:20.000 --> 00:23:21.000]  但是弟兄姊妹
[00:23:21.000 --> 00:23:26.000]  不要忘記聖經給我們的提醒
[00:23:26.000 --> 00:23:28.000]  天父上帝滿有慈愛
[00:23:28.000 --> 00:23:31.000]  滿有恩典
[00:23:31.000 --> 00:23:34.000]  會饒恕我們一切的罪孽
[00:23:34.000 --> 00:23:40.000]  但上帝萬不以有罪的爲無罪
[00:23:40.000 --> 00:23:43.000]  不要只看前面那一句
[00:23:43.000 --> 00:23:46.000]  上帝並不以有罪的
[00:23:46.000 --> 00:23:48.000]  萬不以有罪的爲無罪
[00:23:48.000 --> 00:23:51.000]  他會追討犯罪人的罪
[00:23:51.000 --> 00:23:56.000]  自父及子直到三四代
[00:23:56.000 --> 00:23:58.000]  我們不懂得害怕
[00:23:58.000 --> 00:24:00.000]  是否因爲見不到上帝
[00:24:00.000 --> 00:24:01.000]  我相信其中一個原因
[00:24:01.000 --> 00:24:02.000]  在我們的生命當中
[00:24:02.000 --> 00:24:04.000]  不是經常見到上帝
[00:24:04.000 --> 00:24:08.000]  不是經常意識到上帝的同在
[00:24:08.000 --> 00:24:09.000]  特別是犯罪的時候
[00:24:09.000 --> 00:24:12.000]  閉上眼當不見到上帝
[00:24:12.000 --> 00:24:14.000]  就算你聽到他說話也好
[00:24:14.000 --> 00:24:16.000]  當聽不到
[00:24:16.000 --> 00:24:20.000]  我們不知道上帝原來是一個大而可畏的神
[00:24:20.000 --> 00:24:23.000]  我們只記得他的慈愛的一方面
[00:24:23.000 --> 00:24:29.000]  我們忘記了上帝公義的一面
[00:24:29.000 --> 00:24:30.000]  我們靠身邊嗎?
[00:24:30.000 --> 00:24:33.000]  我就是見不到上帝
[00:24:33.000 --> 00:24:35.000]  我們怎會這樣做呢?
[00:24:35.000 --> 00:24:37.000]  這是人的軟弱
[00:24:37.000 --> 00:24:39.000]  眼見先爲真
[00:24:39.000 --> 00:24:42.000]  但聖經說不是
[00:24:42.000 --> 00:24:45.000]  我們的信心是不憑眼見
[00:24:45.000 --> 00:24:46.000]  但人就是這麼軟弱
[00:24:46.000 --> 00:24:47.000]  我見不到上帝
[00:24:47.000 --> 00:24:53.000]  所以我不會害怕他
[00:24:53.000 --> 00:24:56.000]  聖經說上帝是一個靈
[00:24:56.000 --> 00:24:58.000]  人的肉眼是見不到的
[00:24:58.000 --> 00:25:00.000]  除非上帝很黑暗地顯現
[00:25:00.000 --> 00:25:01.000]  叫做天使黎
[00:25:01.000 --> 00:25:02.000]  那你就會見到
[00:25:02.000 --> 00:25:05.000]  否則天使你也見不到
[00:25:05.000 --> 00:25:10.000]  不過
[00:25:10.000 --> 00:25:16.000]  我們可以見到神應許的實現
[00:25:16.000 --> 00:25:18.000]  不過
[00:25:18.000 --> 00:25:23.000]  我們可以找到神作弓的痕跡
[00:25:23.000 --> 00:25:25.000]  還有呢
[00:25:25.000 --> 00:25:28.000]  我們可以見證神動手
[00:25:28.000 --> 00:25:30.000]  神出力
[00:25:30.000 --> 00:25:31.000]  做事的時候
[00:25:31.000 --> 00:25:36.000]  那個結果是怎麼樣
[00:25:36.000 --> 00:25:40.000]  其中最明顯的一個例子
[00:25:40.000 --> 00:25:42.000]  第二次世界大戰的時候
[00:25:42.000 --> 00:25:43.000]  大家知道了
[00:25:43.000 --> 00:25:44.000]  慘無人道
[00:25:44.000 --> 00:25:47.000]  六百萬的猶太人被人有意地
[00:25:47.000 --> 00:25:50.000]  刻意地集體屠殺
[00:25:50.000 --> 00:25:53.000]  六百萬的猶太人
[00:25:53.000 --> 00:25:58.000]  這是一個滅絕種族的行動
[00:25:58.000 --> 00:25:59.000]  如果你上網查一查
[00:25:59.000 --> 00:26:02.000]  十大最壞的事件
[00:26:02.000 --> 00:26:05.000]  這是其中之一
[00:26:05.000 --> 00:26:09.000]  被人刻意地將猶太人剷除
[00:26:09.000 --> 00:26:16.000]  其他能逃脫的就散居世界各地
[00:26:16.000 --> 00:26:19.000]  你能否相信
[00:26:19.000 --> 00:26:24.000]  一個國家被消滅了超過一千八百年
[00:26:24.000 --> 00:26:27.000]  一千八百年
[00:26:27.000 --> 00:26:29.000]  竟然可以在一九四八年的時候
[00:26:29.000 --> 00:26:30.000]  在自己的本土
[00:26:30.000 --> 00:26:32.000]  就是原來國家存在的地方
[00:26:32.000 --> 00:26:37.000]  復國
[00:26:37.000 --> 00:26:40.000]  歷史上未發生過的事
[00:26:40.000 --> 00:26:41.000]  告訴我們
[00:26:41.000 --> 00:26:43.000]  神說過的話是算數的
[00:26:43.000 --> 00:26:45.000]  神說你們會回來就會回來
[00:26:45.000 --> 00:26:48.000]  你們會復國就會復國
[00:26:48.000 --> 00:26:50.000]  也讓我們看到
[00:26:50.000 --> 00:26:53.000]  神仍然是掌管這個世界的王
[00:26:53.000 --> 00:26:55.000]  地上的權兵
[00:26:55.000 --> 00:26:57.000]  沒有人能夠超越上帝
[00:26:57.000 --> 00:26:59.000]  神要什麼時間做什麼事情
[00:26:59.000 --> 00:27:00.000]  在他的手中
[00:27:00.000 --> 00:27:02.000]  這些大家都聽到了
[00:27:02.000 --> 00:27:04.000]  我提出來讓大家知道
[00:27:04.000 --> 00:27:05.000]  兄弟姐妹
[00:27:05.000 --> 00:27:09.000]  你看到上帝真是存在
[00:27:09.000 --> 00:27:11.000]  他是全知全能
[00:27:11.000 --> 00:27:15.000]  無所不在的上帝
[00:27:15.000 --> 00:27:17.000]  這不是我們基督徒的口頭禪
[00:27:17.000 --> 00:27:18.000]  兄弟姐妹
[00:27:18.000 --> 00:27:19.000]  我希望你們能夠體會得到
[00:27:19.000 --> 00:27:20.000]  能夠經歷得到
[00:27:20.000 --> 00:27:22.000]  當你看到上帝的工作
[00:27:22.000 --> 00:27:24.000]  明白他在做什麼工作的時候
[00:27:24.000 --> 00:27:27.000]  你不由不向神伸威
[00:27:27.000 --> 00:27:28.000]  兄弟姐妹
[00:27:28.000 --> 00:27:29.000]  聖經提醒我們很多次
[00:27:29.000 --> 00:27:31.000]  你看針眼
[00:27:31.000 --> 00:27:32.000]  三章第七節
[00:27:32.000 --> 00:27:34.000]  不要自以爲有智慧
[00:27:34.000 --> 00:27:36.000]  你要敬畏上帝
[00:27:36.000 --> 00:27:39.000]  遠離惡事
[00:27:39.000 --> 00:27:42.000]  針眼講的
[00:27:42.000 --> 00:27:43.000]  而詩篇
[00:27:43.000 --> 00:27:45.000]  一百二十八篇第一節
[00:27:45.000 --> 00:27:46.000]  講什麼呢
[00:27:46.000 --> 00:27:48.000]  凡敬畏義和華的
[00:27:48.000 --> 00:27:51.000]  凡尊行他道的人
[00:27:51.000 --> 00:27:56.000]  便爲有福
[00:27:56.000 --> 00:27:57.000]  敬畏義和華
[00:27:57.000 --> 00:27:58.000]  有福
[00:27:58.000 --> 00:27:59.000]  敬畏義和華
[00:27:59.000 --> 00:28:04.000]  應該遠離罪惡
[00:28:04.000 --> 00:28:06.000]  當這個基點
[00:28:06.000 --> 00:28:09.000]  重建了對上帝的信心之後
[00:28:09.000 --> 00:28:10.000]  感謝主
[00:28:10.000 --> 00:28:12.000]  真的上帝存在
[00:28:12.000 --> 00:28:14.000]  又說上帝沒有離棄
[00:28:14.000 --> 00:28:15.000]  猶太人
[00:28:15.000 --> 00:28:16.000]  以色列人
[00:28:16.000 --> 00:28:17.000]  現在上帝呼召我去做
[00:28:17.000 --> 00:28:18.000]  也沒辦法
[00:28:18.000 --> 00:28:19.000]  雖然我是一個農夫
[00:28:19.000 --> 00:28:20.000]  不是大能勇士
[00:28:20.000 --> 00:28:23.000]  也要起來
[00:28:23.000 --> 00:28:25.000]  這是上帝第一件事要做
[00:28:25.000 --> 00:28:26.000]  如果你被上帝使用的話
[00:28:26.000 --> 00:28:28.000]  你首先要對上帝是一個敬畏的神
[00:28:28.000 --> 00:28:29.000]  對祂的話
[00:28:29.000 --> 00:28:30.000]  義無反顧地聽從
[00:28:30.000 --> 00:28:33.000]  這是第一件事要學的功課
[00:28:33.000 --> 00:28:35.000]  基點掌握了
[00:28:35.000 --> 00:28:36.000]  上帝是真的
[00:28:36.000 --> 00:28:38.000]  所以我聽祂說
[00:28:38.000 --> 00:28:41.000]  然後上帝
[00:28:41.000 --> 00:28:44.000]  可以用這個基點了嗎
[00:28:44.000 --> 00:28:45.000]  還要做一點事
[00:28:45.000 --> 00:28:47.000]  試驗一下祂
[00:28:47.000 --> 00:28:48.000]  爲什麼要試驗祂
[00:28:48.000 --> 00:28:49.000]  試驗是什麼呢
[00:28:49.000 --> 00:28:50.000]  不是要你衰
[00:28:50.000 --> 00:28:53.000]  但是要你的信心被堅固
[00:28:53.000 --> 00:28:54.000]  試驗這個基點
[00:28:54.000 --> 00:28:56.000]  堅固祂的信心
[00:28:56.000 --> 00:28:58.000]  上帝吩咐了一件事
[00:28:58.000 --> 00:28:59.000]  他平時是沒膽做的
[00:28:59.000 --> 00:29:02.000]  不過要學信心的功課
[00:29:02.000 --> 00:29:03.000]  上帝叫他做什麼
[00:29:03.000 --> 00:29:04.000]  他說
[00:29:04.000 --> 00:29:06.000]  你老爸有一個拜祭巴黎的祭壇
[00:29:06.000 --> 00:29:08.000]  你回去拆了它
[00:29:08.000 --> 00:29:10.000]  很大件事
[00:29:10.000 --> 00:29:12.000]  他家裏最小的那個
[00:29:12.000 --> 00:29:13.000]  最微小的
[00:29:13.000 --> 00:29:16.000]  他說你回去拆了老爸那個
[00:29:16.000 --> 00:29:18.000]  拜祭巴黎的祭壇
[00:29:18.000 --> 00:29:20.000]  帶兩條牛去
[00:29:20.000 --> 00:29:21.000]  其中一條是奉獻給我的
[00:29:21.000 --> 00:29:22.000]  一條牛是拆壇的
[00:29:22.000 --> 00:29:24.000]  另一條牛是奉獻給我的
[00:29:24.000 --> 00:29:25.000]  你拆完那個壇之後
[00:29:25.000 --> 00:29:28.000]  在壇旁邊建一個新的祭壇
[00:29:28.000 --> 00:29:31.000]  用來敬拜上帝
[00:29:31.000 --> 00:29:33.000]  然後將巴黎的祭壇裏面
[00:29:33.000 --> 00:29:35.000]  那個亞細拉的偶像
[00:29:35.000 --> 00:29:37.000]  一個女神像
[00:29:37.000 --> 00:29:38.000]  刻在木柱上
[00:29:38.000 --> 00:29:39.000]  將它砍下來當柴燒
[00:29:39.000 --> 00:29:41.000]  獻祭給我
[00:29:41.000 --> 00:29:43.000]  大家想想他做的事
[00:29:43.000 --> 00:29:48.000]  很明白就是要看巴黎眼眉
[00:29:48.000 --> 00:29:51.000]  在旁邊除了拆掉之外
[00:29:51.000 --> 00:29:52.000]  還要建一個新的
[00:29:52.000 --> 00:29:56.000]  然後用他的亞細拉的木柱
[00:29:56.000 --> 00:29:58.000]  用來當柴燒
[00:29:58.000 --> 00:29:59.000]  獻祭給他
[00:29:59.000 --> 00:30:02.000]  燒一隻公牛給他
[00:30:02.000 --> 00:30:04.000]  這個是第一個
[00:30:04.000 --> 00:30:10.000]  給基殿的考驗
[00:30:10.000 --> 00:30:12.000]  聖經說你回去看的時候
[00:30:12.000 --> 00:30:14.000]  基殿說這件事真的不簡單
[00:30:14.000 --> 00:30:16.000]  不過上帝叫他不做是不行的
[00:30:16.000 --> 00:30:18.000]  於是他也不敢白天做
[00:30:18.000 --> 00:30:22.000]  晚上找十個僕人去做這件事
[00:30:22.000 --> 00:30:25.000]  結果這件事是掩蓋不了的
[00:30:25.000 --> 00:30:29.000]  被人發覺了
[00:30:29.000 --> 00:30:32.000]  發覺了後果是什麼呢
[00:30:32.000 --> 00:30:34.000]  我們看第三十節
[00:30:34.000 --> 00:30:36.000]  後果是那些拜巴黎的人
[00:30:36.000 --> 00:30:38.000]  來到這個約阿斯
[00:30:38.000 --> 00:30:40.000]  即是他爸爸的面前
[00:30:40.000 --> 00:30:42.000]  他說將你的兒子交出來
[00:30:42.000 --> 00:30:44.000]  我們要處死他
[00:30:44.000 --> 00:30:45.000]  爲什麼
[00:30:45.000 --> 00:30:47.000]  因爲他拆毀了巴黎的祭壇
[00:30:47.000 --> 00:30:51.000]  砍到了阿斯拉的木柱
[00:30:51.000 --> 00:30:53.000]  約阿斯
[00:30:53.000 --> 00:30:55.000]  即是基殿的爸爸就說
[00:30:55.000 --> 00:30:58.000]  你們想替巴黎辯護
[00:30:58.000 --> 00:31:00.000]  你想保衛他們
[00:31:00.000 --> 00:31:01.000]  誰爲他辯護
[00:31:01.000 --> 00:31:03.000]  天亮之前就得處死
[00:31:03.000 --> 00:31:05.000]  很明顯他是領袖
[00:31:05.000 --> 00:31:07.000]  可以說這些話
[00:31:07.000 --> 00:31:09.000]  大家留意他說什麼
[00:31:09.000 --> 00:31:11.000]  如果巴黎是神
[00:31:11.000 --> 00:31:13.000]  由他自己辯護吧
[00:31:13.000 --> 00:31:18.000]  畢竟是他的祭壇被拆掉了的
[00:31:18.000 --> 00:31:20.000]  聖經說從那時開始
[00:31:20.000 --> 00:31:24.000]  人家就給基殿多了一個外號
[00:31:24.000 --> 00:31:26.000]  叫什麼呢
[00:31:26.000 --> 00:31:29.000]  叫耶路巴黎
[00:31:29.000 --> 00:31:32.000]  意思就是讓巴黎自己來辯護
[00:31:32.000 --> 00:31:34.000]  因爲他的祭壇被人拆了
[00:31:34.000 --> 00:31:36.000]  讓他自己去解決
[00:31:36.000 --> 00:31:38.000]  我們不要理了
[00:31:38.000 --> 00:31:41.000]  從這段經文裏面來說
[00:31:41.000 --> 00:31:44.000]  當然基殿聽從神的命令
[00:31:44.000 --> 00:31:46.000]  有兩個不同的反應
[00:31:46.000 --> 00:31:49.000]  第一個人說要處死他
[00:31:49.000 --> 00:31:52.000]  拜巴黎的人說要處死他
[00:31:52.000 --> 00:31:58.000]  這些羣衆不知悔改
[00:31:58.000 --> 00:32:00.000]  第二個反應
[00:32:00.000 --> 00:32:03.000]  感謝主
[00:32:03.000 --> 00:32:06.000]  基殿的父親約阿斯
[00:32:06.000 --> 00:32:09.000]  是一個拜巴黎的領袖
[00:32:09.000 --> 00:32:12.000]  但是他悔改
[00:32:12.000 --> 00:32:14.000]  很多人不悔改
[00:32:14.000 --> 00:32:16.000]  甚至處死基殿
[00:32:16.000 --> 00:32:20.000]  但是約阿斯站出來爲兒子辯護
[00:32:20.000 --> 00:32:22.000]  或者說如果我是父親
[00:32:22.000 --> 00:32:24.000]  我也要爲兒子辯護
[00:32:24.000 --> 00:32:26.000]  他可能不是真的悔改
[00:32:26.000 --> 00:32:27.000]  不過他是自己的兒子
[00:32:27.000 --> 00:32:31.000]  他怎麼會將自己的兒子交給人去殺死呢
[00:32:31.000 --> 00:32:33.000]  不過我們看看他怎麼和兒子辯護
[00:32:33.000 --> 00:32:35.000]  大家記不記得我剛纔讀聖經的時候
[00:32:35.000 --> 00:32:36.000]  他怎麼和兒子辯護
[00:32:36.000 --> 00:32:38.000]  他說如果巴黎是神
[00:32:38.000 --> 00:32:43.000]  就叫巴黎自己來保衛自己的祭壇
[00:32:43.000 --> 00:32:45.000]  我相信
[00:32:45.000 --> 00:32:47.000]  當約阿斯說一句話的時候
[00:32:47.000 --> 00:32:49.000]  他真的心裏這樣想
[00:32:49.000 --> 00:32:53.000]  忽然間他警覺到原來巴黎真的是一個偶像
[00:32:53.000 --> 00:32:56.000]  一個木偶
[00:32:56.000 --> 00:32:58.000]  而他的辯解
[00:32:58.000 --> 00:33:00.000]  迫使那些以色列人
[00:33:00.000 --> 00:33:02.000]  真的要反思一下
[00:33:02.000 --> 00:33:04.000]  到底應該敬拜誰
[00:33:04.000 --> 00:33:07.000]  應該敬畏是哪一個人
[00:33:07.000 --> 00:33:09.000]  所以那些人在那個時間
