
[00:00:00.000 --> 00:00:03.900]  我們一起有個祈禱 開始今天的講禱
[00:21:29.600 --> 00:21:34.000]  他發覺拔來拔去都沒有辦法把手拔出來
[00:21:34.000 --> 00:21:36.400]  他很緊張、很焦急
[00:21:36.400 --> 00:21:40.200]  猴子媽媽就知道這一定是獵人的詭計
[00:21:40.200 --> 00:21:43.200]  她叫小猴子快點放開香蕉
[00:21:43.200 --> 00:21:44.600]  快點放手
[00:21:44.600 --> 00:21:46.800]  這樣就可以把手拿出來
[00:21:46.800 --> 00:21:50.200]  但小猴子非常不捨得
[00:21:50.200 --> 00:21:53.800]  怎樣叫他都不肯放開香蕉
[00:21:53.800 --> 00:21:55.200]  他還跟媽媽說
[00:21:55.200 --> 00:21:58.000]  叫媽媽把玻璃瓶打爛
[00:21:58.000 --> 00:22:00.600]  但獵人已經越來越近了
[00:22:00.600 --> 00:22:03.800]  猴子媽媽不斷催促小猴子
[00:22:03.800 --> 00:22:05.000]  危險啊
[00:22:05.000 --> 00:22:06.200]  放手吧
[00:22:06.200 --> 00:22:08.200]  快點放開香蕉吧
[00:22:08.200 --> 00:22:11.200]  最後在千鈞一髮的時候
[00:22:11.200 --> 00:22:13.200]  小猴子放手了
[00:22:13.200 --> 00:22:14.800]  放開了香蕉
[00:22:14.800 --> 00:22:16.800]  立刻可以把手拿出來
[00:22:16.800 --> 00:22:20.200]  就逃過了獵人的追捕
[00:22:20.200 --> 00:22:21.000]  弟兄姊妹
[00:22:21.000 --> 00:22:24.200]  香蕉對小猴子來說很重要
[00:22:24.200 --> 00:22:27.000]  他真的很喜歡吃香蕉
[00:22:27.000 --> 00:22:28.200]  到了一個地步
[00:22:28.200 --> 00:22:30.800]  他寧願要媽媽打爛玻璃瓶
[00:22:30.800 --> 00:22:33.200]  都不肯放開手
[00:22:33.200 --> 00:22:35.800]  不肯放下香蕉
[00:22:35.800 --> 00:22:38.000]  今天對你來說
[00:22:38.000 --> 00:22:40.600]  什麼是香蕉呢?
[00:22:40.600 --> 00:22:42.200]  你的家人?
[00:22:42.200 --> 00:22:43.400]  兒女?
[00:22:43.400 --> 00:22:44.600]  工作?
[00:22:44.600 --> 00:22:47.600]  還是一些你不捨得放開的關係?
[00:22:47.600 --> 00:22:51.000]  又或者是一些你以為要依靠他
[00:22:51.000 --> 00:22:54.200]  才有安全感的事物?
[00:22:54.200 --> 00:22:56.200]  如果你一直沒辦法放手
[00:22:56.200 --> 00:22:58.400]  把這些交給神
[00:22:58.400 --> 00:23:00.600]  其實慢慢就會成為
[00:23:00.600 --> 00:23:03.600]  撒旦攻擊你的陷阱
[00:23:03.600 --> 00:23:06.200]  弟兄姊妹真正的平安
[00:23:06.200 --> 00:23:10.200]  只可以從已經受死
[00:23:10.200 --> 00:23:13.600]  復活的主耶穌基督而來
[00:23:13.600 --> 00:23:15.400]  完全的愛
[00:23:15.400 --> 00:23:19.200]  從來都不是可以由人得到
[00:23:19.200 --> 00:23:21.600]  哪怕對方是你的配偶
[00:23:21.600 --> 00:23:23.200]  最親密的人
[00:23:23.200 --> 00:23:26.600]  人的愛始終是很有限
[00:23:26.600 --> 00:23:30.400]  唯有耶穌基督無條件的愛和接納
[00:23:30.400 --> 00:23:35.200]  我們才可以經歷神給我們的醫治
[00:23:35.200 --> 00:23:40.200]  也可以經歷被愛裏的豐富
[00:23:40.200 --> 00:23:41.600]  弟兄姊妹們圖認出
[00:23:41.600 --> 00:23:44.400]  耶穌是基督這件大事
[00:23:44.400 --> 00:23:49.000]  其實是由一個祈禱開始的
[00:23:49.000 --> 00:23:50.400]  在第十八節
[00:23:50.400 --> 00:23:54.200]  就是耶穌獨自祈禱的時候
[00:23:54.200 --> 00:23:55.400]  在當中
[00:23:55.400 --> 00:23:56.800]  在《路加福音》裏面
[00:23:56.800 --> 00:24:01.000]  耶穌經常在這些重要時刻去祈禱
[00:24:01.000 --> 00:24:03.600]  好像祂選擇十二個門徒
[00:24:03.600 --> 00:24:04.600]  祂有祈禱
[00:24:04.600 --> 00:24:07.400]  祂差派十二個門徒出去傳福音
[00:24:07.400 --> 00:24:09.400]  祂又是在祈禱裏面
[00:24:09.400 --> 00:24:13.200]  今天這一段要問門徒祂是誰
[00:24:13.200 --> 00:24:15.000]  都是由祈禱開始
[00:24:15.000 --> 00:24:17.000]  接著下文還有一段
[00:24:17.000 --> 00:24:20.400]  更精彩的登山變賬的時候
[00:24:20.400 --> 00:24:22.800]  都是在一個祈禱裏面
[00:24:22.800 --> 00:24:26.600]  耶穌事事向父神祈禱
[00:24:26.600 --> 00:24:29.000]  我們要捨己背十架斤隨主
[00:24:29.000 --> 00:24:32.200]  就要學習耶穌基督常常禱告
[00:24:32.200 --> 00:24:36.800]  才會有力量去面對這個無上的世界
[00:24:36.800 --> 00:24:39.400]  不是當大件事發生了
[00:24:39.400 --> 00:24:41.800]  我們才去努力去祈禱
[00:24:41.800 --> 00:24:43.800]  只要我們常常禱告
[00:24:43.800 --> 00:24:47.200]  我們就可以更加敏銳神的帶領
[00:24:47.200 --> 00:24:50.200]  與神可以建立一個親密的關係
[00:24:50.200 --> 00:24:53.400]  這樣我們自然可以在大事
[00:24:53.400 --> 00:24:56.400]  小事的時候更加信服
[00:24:56.400 --> 00:24:58.200]  以及信靠祂
[00:24:58.200 --> 00:25:00.000]  在這個大時代裏面
[00:25:00.000 --> 00:25:02.000]  我們要面對的考驗
[00:25:02.000 --> 00:25:06.000]  並不是我們可以靠自己搞得定
[00:25:06.000 --> 00:25:09.000]  所以最後我都想用一個祈禱
[00:25:09.000 --> 00:25:14.000]  來帶大家結束這一段講道的時間
[00:25:14.000 --> 00:25:17.000]  我借用了保羅
[00:25:17.000 --> 00:25:20.400]  慰悼貼撒羅尼加信徒的一個祈禱
[00:25:20.400 --> 00:25:22.800]  來為大家祈禱
[00:25:22.800 --> 00:25:30.400]  都盼望這個祈禱能夠成為大家的鼓勵
[00:25:30.400 --> 00:25:34.800]  願我們的主耶穌基督自己
[00:25:34.800 --> 00:25:37.400]  以及我們的父神
[00:25:37.400 --> 00:25:39.200]  就是愛我們
[00:25:39.200 --> 00:25:42.800]  憑著恩典將永遠的安慰
[00:25:42.800 --> 00:25:45.000]  以及美好的盼望
[00:25:45.000 --> 00:25:47.600]  賜給我們的各位
[00:25:47.600 --> 00:25:50.000]  安慰你們的心
[00:25:50.000 --> 00:25:54.800]  並且在一切善行善言上
[00:25:54.800 --> 00:25:56.800]  堅固你們
[00:25:56.800 --> 00:25:58.800]  奉主耶穌基督明求
[00:25:58.800 --> 00:26:00.800]  阿門
