
[00:00:00.000 --> 00:00:04.000]  今年聖誕將會是一個怎樣的聖誕呢?
[00:20:44.000 --> 00:20:47.000]  何嘗不是經歷到順境
[00:20:47.000 --> 00:20:49.000]  逆境裏面都有神的同在
[00:20:49.000 --> 00:20:51.000]  神的祝福呢
[00:20:51.000 --> 00:20:53.000]  有時候我們會很容易
[00:20:53.000 --> 00:20:57.000]  順境就經歷神的同在
[00:20:57.000 --> 00:20:59.000]  讚美祂
[00:20:59.000 --> 00:21:00.000]  在逆境裏面
[00:21:00.000 --> 00:21:02.000]  我們就會說神離開我們
[00:21:02.000 --> 00:21:04.000]  不去讚美祂
[00:21:04.000 --> 00:21:06.000]  也都有人反過來
[00:21:06.000 --> 00:21:08.000]  就是在逆境裏面
[00:21:08.000 --> 00:21:10.000]  他經歷到神的同在
[00:21:10.000 --> 00:21:12.000]  但是在平順的日子
[00:21:12.000 --> 00:21:14.000]  安逸裏面
[00:21:14.000 --> 00:21:17.000]  他連信仰都失落了
[00:21:17.000 --> 00:21:19.000]  這兩類的經歷
[00:21:19.000 --> 00:21:21.000]  對於一些基督徒來講
[00:21:21.000 --> 00:21:23.000]  是真實
[00:21:23.000 --> 00:21:25.000]  是能夠體會到的
[00:21:25.000 --> 00:21:27.000]  我覺得這三個名字
[00:21:27.000 --> 00:21:29.000]  是互相結合起來的
[00:21:29.000 --> 00:21:31.000]  現在才知道兩個兒子
[00:21:31.000 --> 00:21:33.000]  所象徵
[00:21:33.000 --> 00:21:35.000]  神對他的子民
[00:21:35.000 --> 00:21:37.000]  那種罪的憤怒
[00:21:37.000 --> 00:21:40.000]  是要交在外邦人的審判裏面
[00:21:40.000 --> 00:21:42.000]  來管教
[00:21:42.000 --> 00:21:44.000]  在當中神同在
[00:21:44.000 --> 00:21:47.000]  管教完畢被結成之後
[00:21:47.000 --> 00:21:49.000]  神要拯救他
[00:21:49.000 --> 00:21:51.000]  在這個拯救的過程裏面
[00:21:51.000 --> 00:21:53.000]  神與他們同在
[00:21:53.000 --> 00:21:55.000]  以馬來尼
[00:21:55.000 --> 00:21:57.000]  當然這個以馬來尼
[00:21:57.000 --> 00:21:59.000]  更終極是指向
[00:21:59.000 --> 00:22:02.000]  這個新約的耶穌基督
[00:22:02.000 --> 00:22:05.000]  就是尼塞亞的降臨
[00:22:05.000 --> 00:22:07.000]  好了
[00:22:07.000 --> 00:22:08.000]  這個以馬來尼
[00:22:08.000 --> 00:22:09.000]  除了告訴我們
[00:22:09.000 --> 00:22:11.000]  神要給我們一個信心的記號
[00:22:11.000 --> 00:22:13.000]  神要藉著
[00:22:13.000 --> 00:22:15.000]  新生的力量興起
[00:22:15.000 --> 00:22:17.000]  新生代的出現
[00:22:17.000 --> 00:22:19.000]  成為盼望的象徵之外
[00:22:19.000 --> 00:22:22.000]  神實際要救我們脫險
[00:22:22.000 --> 00:22:24.000]  要救我們脫離恐惡
[00:22:24.000 --> 00:22:26.000]  人的謀算
[00:22:26.000 --> 00:22:28.000]  方案都很有限
[00:22:28.000 --> 00:22:31.000]  唯有神在歷史裏面的作為
[00:22:31.000 --> 00:22:33.000]  是深奧
[00:22:33.000 --> 00:22:37.000]  是人所不能夠拆透的
[00:22:37.000 --> 00:22:41.000]  在第九章這裏
[00:22:41.000 --> 00:22:43.000]  我們看見
[00:22:43.000 --> 00:22:45.000]  有好幾節
[00:22:45.000 --> 00:22:48.000]  是我們很熟悉的經文
[00:22:48.000 --> 00:22:50.000]  第九章第一節
[00:22:50.000 --> 00:22:52.000]  是一個預言
[00:22:52.000 --> 00:22:54.000]  預言到耶穌基督在新約
[00:22:54.000 --> 00:22:56.000]  要由加利利海
[00:22:56.000 --> 00:22:58.000]  一路約旦河外
[00:22:58.000 --> 00:23:01.000]  一路來到全天國的道理
[00:23:01.000 --> 00:23:03.000]  直到耶路撒冷
[00:23:03.000 --> 00:23:05.000]  假如你是音樂人的話
[00:23:05.000 --> 00:23:08.000]  你應該熟悉這一段經文
[00:23:08.000 --> 00:23:11.000]  Jimmy你唱過沒有
[00:23:11.000 --> 00:23:13.000]  好像是tenor 是不是
[00:23:13.000 --> 00:23:16.000]  這個recitative
[00:23:16.000 --> 00:23:18.000]  好像是tenor還是baritone
[00:23:18.000 --> 00:23:19.000]  baritone
[00:23:19.000 --> 00:23:21.000]  那你應該唱過
[00:23:21.000 --> 00:23:23.000]  唱了兩句
[00:23:23.000 --> 00:23:27.000]  我記得這段是一段
[00:23:27.000 --> 00:23:29.000]  好像敘述詠唱
[00:23:29.000 --> 00:23:31.000]  宣告彌賽雅
[00:23:31.000 --> 00:23:36.000]  但那受過痛苦的必不再見幽暗
[00:23:36.000 --> 00:23:40.000]  從前神使西布倫地和那佛塔尼被藐視
[00:23:40.000 --> 00:23:43.000]  就是這個以色列
[00:23:43.000 --> 00:23:45.000]  比較西北面那一帶
[00:23:45.000 --> 00:23:49.000]  耶穌出生加利利的地方那一帶
[00:23:49.000 --> 00:23:50.000]  但是呢
[00:23:50.000 --> 00:23:54.000]  末後在這個沿海的路約旦河外
[00:23:54.000 --> 00:23:55.000]  外邦人的加利利
[00:23:55.000 --> 00:23:57.000]  他要得著榮耀
[00:23:57.000 --> 00:24:00.000]  福音在那裡彰顯
[00:24:00.000 --> 00:24:01.000]  而且呢
[00:24:01.000 --> 00:24:04.000]  在這個彌賽雅神曲的搭合唱裡面
[00:24:04.000 --> 00:24:05.000]  很多人都唱過
[00:24:05.000 --> 00:24:08.000]  Fall unto us a child is born
[00:24:08.000 --> 00:24:09.000]  就是這次了
[00:24:09.000 --> 00:24:11.000]  因有一英孩為我們而生
[00:24:11.000 --> 00:24:14.000]  有一子賜給我們
[00:24:14.000 --> 00:24:17.000]  政權必擔在他的肩頭上
[00:24:17.000 --> 00:24:19.000]  他名稱為奇妙
[00:24:19.000 --> 00:24:21.000]  策士
[00:24:21.000 --> 00:24:23.000]  全能的神
[00:24:23.000 --> 00:24:25.000]  永在的父
[00:24:25.000 --> 00:24:26.000]  和平的君
[00:24:26.000 --> 00:24:28.000]  原來這個
[00:24:28.000 --> 00:24:30.000]  不單只是以賽雅兩個兒子
[00:24:30.000 --> 00:24:33.000]  而是末後的彌賽雅
[00:24:33.000 --> 00:24:35.000]  這個耶穌基督
[00:24:35.000 --> 00:24:37.000]  祂有這四個的名號
[00:24:37.000 --> 00:24:40.000]  祂是奇妙的策士
[00:24:40.000 --> 00:24:42.000]  祂所做的事
[00:24:42.000 --> 00:24:44.000]  祂所帶給人的
[00:24:44.000 --> 00:24:45.000]  出人意外的平安
[00:24:45.000 --> 00:24:47.000]  不是人的籌算
[00:24:47.000 --> 00:24:49.000]  又不是人的計劃
[00:24:49.000 --> 00:24:51.000]  所能夠計算得到
[00:24:51.000 --> 00:24:53.000]  我曾經問一個
[00:24:53.000 --> 00:24:57.000]  很近香港政府決策的人
[00:24:57.000 --> 00:24:59.000]  佔中怎麼收貨
[00:24:59.000 --> 00:25:01.000]  他跟我說
[00:25:01.000 --> 00:25:03.000]  我都不知道怎麼收貨
[00:25:03.000 --> 00:25:06.000]  直到突然間有一個
[00:25:06.000 --> 00:25:08.000]  申請禁制令
[00:25:08.000 --> 00:25:09.000]  多特別啊
[00:25:09.000 --> 00:25:10.000]  申請禁制令有什麼
[00:25:10.000 --> 00:25:12.000]  原來申請禁制令
[00:25:12.000 --> 00:25:15.000]  是可以成為清場的一個依據
[00:25:15.000 --> 00:25:19.000]  民意都未必是一個什麼
[00:25:19.000 --> 00:25:22.000]  因為正是正中一班法律人士
[00:25:22.000 --> 00:25:25.000]  除非他自我矛盾
[00:25:25.000 --> 00:25:27.000]  或者自我去否定
[00:25:27.000 --> 00:25:29.000]  但是有時候歷史裡面
[00:25:29.000 --> 00:25:30.000]  你經歷很多事情
[00:25:30.000 --> 00:25:32.000]  人想不到的時候
[00:25:32.000 --> 00:25:34.000]  上帝祂的奇妙
[00:25:34.000 --> 00:25:36.000]  祂的智慧
[00:25:36.000 --> 00:25:40.000]  就好像一個策士一樣
[00:25:40.000 --> 00:25:42.000]  全能的神
[00:25:42.000 --> 00:25:44.000]  歷史是神掌管
[00:25:44.000 --> 00:25:47.000]  假如我們有信心的話
[00:25:47.000 --> 00:25:48.000]  我們看到
[00:25:48.000 --> 00:25:50.000]  神必然在歷史裡面
[00:25:50.000 --> 00:25:52.000]  彰顯祂的奇妙作
[00:25:52.000 --> 00:25:53.000]  永在的父
[00:25:53.000 --> 00:25:56.000]  上帝跟我們
[00:25:56.000 --> 00:25:58.000]  跟屬父去的兒女
[00:25:58.000 --> 00:26:01.000]  甚至是要尋求認識祂的人
[00:26:01.000 --> 00:26:04.000]  就好像一個慈愛的父親
[00:26:04.000 --> 00:26:07.000]  等候浪子日日回歸一樣
[00:26:07.000 --> 00:26:09.000]  祂是和平之君
[00:26:09.000 --> 00:26:10.000]  祂是君王
[00:26:10.000 --> 00:26:11.000]  祂有權柄
[00:26:11.000 --> 00:26:12.000]  但是祂的管治
[00:26:12.000 --> 00:26:16.000]  是要帶來人類真正的和平
[00:26:16.000 --> 00:26:18.000]  祂的政權平安
[00:26:18.000 --> 00:26:20.000]  家憎無窮
[00:26:20.000 --> 00:26:23.000]  祂以公平公義堅定
[00:26:23.000 --> 00:26:25.000]  穩固祂的國度
[00:26:25.000 --> 00:26:26.000]  而我的熱心
[00:26:26.000 --> 00:26:28.000]  必勝就這件事
[00:26:28.000 --> 00:26:31.000]  在二萬內利預言裡面
[00:26:31.000 --> 00:26:32.000]  特別如果你回去
[00:26:32.000 --> 00:26:35.000]  買張尼采神谷的CD
[00:26:35.000 --> 00:26:36.000]  這個聖誕節節期
[00:26:36.000 --> 00:26:38.000]  來到聽的時候
[00:26:38.000 --> 00:26:39.000]  一邊看
[00:26:39.000 --> 00:26:41.000]  這些經文
[00:26:41.000 --> 00:26:45.000]  通過這些非常之美麗
[00:26:45.000 --> 00:26:47.000]  和有力的旋律
[00:26:47.000 --> 00:26:50.000]  是加深你的印象
[00:26:50.000 --> 00:26:53.000]  神不單止給我們一個笑頭
[00:26:53.000 --> 00:26:55.000]  神不單止與我們同在
[00:26:55.000 --> 00:26:59.000]  神要救我們脫離一切的凶惡
[00:26:59.000 --> 00:27:01.000]  無論個人的困境
[00:27:01.000 --> 00:27:02.000]  教會
[00:27:02.000 --> 00:27:03.000]  前面要走的路
[00:27:03.000 --> 00:27:06.000]  或者社會的困局
[00:27:06.000 --> 00:27:08.000]  神是因為怎樣呢
[00:27:08.000 --> 00:27:10.000]  祂是奇妙的測試
[00:27:10.000 --> 00:27:12.000]  祂是全能的神
[00:27:12.000 --> 00:27:13.000]  祂是永在的父
[00:27:13.000 --> 00:27:15.000]  祂是和平之君
[00:27:15.000 --> 00:27:17.000]  神不單止這樣
[00:27:17.000 --> 00:27:20.000]  假如我們高舉尊崇神的話
[00:27:20.000 --> 00:27:22.000]  在第十章到十二章
[00:27:22.000 --> 00:27:23.000]  很特別
[00:27:23.000 --> 00:27:26.000]  有七個到那日
[00:27:26.000 --> 00:27:27.000]  這個字眼
[00:27:27.000 --> 00:27:29.000]  你回去看看
[00:27:29.000 --> 00:27:30.000]  第十章到十二章
[00:27:30.000 --> 00:27:31.000]  七個
[00:27:31.000 --> 00:27:33.000]  七個聖經所講完全
[00:27:33.000 --> 00:27:36.000]  在十章裡面有三個
[00:27:36.000 --> 00:27:40.000]  然後在第十一章有兩個
[00:27:40.000 --> 00:27:43.000]  然後在十二章有兩個
[00:27:43.000 --> 00:27:45.000]  第十章那三句
[00:27:45.000 --> 00:27:47.000]  第十章多長呢
[00:27:47.000 --> 00:27:49.000]  三十三節
[00:27:49.000 --> 00:27:51.000]  裡面講到什麼呢
[00:27:51.000 --> 00:27:53.000]  亞述要受審判
[00:27:53.000 --> 00:27:57.000]  這個帶來整個地區不穩定的強權
[00:27:57.000 --> 00:28:01.000]  它雖然是上帝去管教的象
[00:28:01.000 --> 00:28:04.000]  但是神要直接審判它
[00:28:04.000 --> 00:28:07.000]  來救贖它的子民
[00:28:07.000 --> 00:28:09.000]  這裡講到那日
[00:28:09.000 --> 00:28:15.000]  以色列所剩下和亞國家的必逃脫
[00:28:15.000 --> 00:28:17.000]  它不再需要依靠埃及
[00:28:17.000 --> 00:28:19.000]  或者依靠亞述
[00:28:19.000 --> 00:28:22.000]  這些外在的大的權柄
[00:28:22.000 --> 00:28:24.000]  這些政治的力量
[00:28:24.000 --> 00:28:27.000]  它所要的就是誠實
[00:28:27.000 --> 00:28:28.000]  依靠義和華
[00:28:28.000 --> 00:28:30.000]  以色列的聖人
[00:28:30.000 --> 00:28:32.000]  我覺得
[00:28:32.000 --> 00:28:36.000]  雖然當時香港政局的問題
[00:28:36.000 --> 00:28:38.000]  甚至連教會裡面弟兄姊妹
[00:28:38.000 --> 00:28:40.000]  因著他有個人的見解
[00:28:40.000 --> 00:28:42.000]  都撕裂分歧
[00:28:42.000 --> 00:28:44.000]  這個是一個時間
[00:28:44.000 --> 00:28:47.000]  The war is over
[00:28:47.000 --> 00:28:49.000]  這個是一個時間
[00:28:49.000 --> 00:28:53.000]  我們重新定精耶穌基督
[00:28:53.000 --> 00:28:55.000]  定精神
[00:28:55.000 --> 00:28:58.000]  當我們能夠高舉神定精神
[00:28:58.000 --> 00:29:00.000]  我們一切世界
[00:29:00.000 --> 00:29:04.000]  很多無論社會政治經濟等等
[00:29:04.000 --> 00:29:07.000]  的誠心誠見
[00:29:07.000 --> 00:29:09.000]  都能夠放下
[00:29:09.000 --> 00:29:12.000]  這些東西在我們基督徒來講
[00:29:12.000 --> 00:29:13.000]  沒有絕對
[00:29:13.000 --> 00:29:14.000]  是相對
[00:29:14.000 --> 00:29:15.000]  唯有神
[00:29:15.000 --> 00:29:17.000]  唯有神的話語絕對
[00:29:17.000 --> 00:29:19.000]  有哪句人說
[00:29:19.000 --> 00:29:20.000]  某種政治制度
[00:29:20.000 --> 00:29:21.000]  某種政治理念
[00:29:21.000 --> 00:29:24.000]  某種的東西是絕對呢
[00:29:24.000 --> 00:29:26.000]  如果你說將它高舉是絕對
[00:29:26.000 --> 00:29:29.000]  你無疑是扮偶像了
[00:29:29.000 --> 00:29:32.000]  因為你將相對的東西提升到絕對
[00:29:32.000 --> 00:29:36.000]  就等於將偶像提升到神
[00:29:36.000 --> 00:29:39.000]  基督徒很反對扮偶像
[00:29:39.000 --> 00:29:42.000]  無論人氣的偶像
[00:29:42.000 --> 00:29:44.000]  娛樂的偶像
[00:29:44.000 --> 00:29:46.000]  或者各樣東西
[00:29:46.000 --> 00:29:49.000]  我們必須要將這些東西
[00:29:49.000 --> 00:29:50.000]  社會裡面的
[00:29:50.000 --> 00:29:53.000]  好像聖經所講
[00:29:53.000 --> 00:29:54.000]  異教之風
[00:29:54.000 --> 00:29:57.000]  或者以弗所書所講
[00:29:57.000 --> 00:30:01.000]  就是今生的情慾風俗
[00:30:01.000 --> 00:30:04.000]  其實真的影響得我們很厲害
[00:30:04.000 --> 00:30:08.000]  突然之間整個社會好像瘋狂一樣
[00:30:08.000 --> 00:30:10.000]  另外我們看見
[00:30:10.000 --> 00:30:13.000]  重彈必離開你的肩頭
[00:30:13.000 --> 00:30:15.000]  握必離開你的頸項
[00:30:15.000 --> 00:30:20.000]  甚至亞述王圍攻這個地方的時候
[00:30:20.000 --> 00:30:23.000]  神必然超然的解脫
[00:30:23.000 --> 00:30:27.000]  亞述一路成為猶大國的威脅
[00:30:27.000 --> 00:30:32.000]  但是在他未能夠完成攻打猶大之先
[00:30:32.000 --> 00:30:35.000]  他已經被另外一個新興強權吃了
[00:30:35.000 --> 00:30:37.000]  我們看《但以理書》
[00:30:37.000 --> 00:30:42.000]  這種歷史政權的交替感覺很強
[00:30:42.000 --> 00:30:44.000]  所以在間諜時代裡面
[00:30:44.000 --> 00:30:47.000]  為什麼會有一種啟示文學呢
[00:30:47.000 --> 00:30:50.000]  其中就是歷史政權的交替
[00:30:50.000 --> 00:30:54.000]  那種給人的感覺很強
[00:30:54.000 --> 00:30:58.000]  有一本書其實是在大國崛起之先
[00:30:58.000 --> 00:31:02.000]  上世紀70年代我已經建立了一本英文書
[00:31:02.000 --> 00:31:07.000]  叫做《The Rise and Fall of World Great Powers》
[00:31:07.000 --> 00:31:11.000]  世界強權的興起衰落
[00:31:11.000 --> 00:31:16.000]  由西班牙葡萄牙的航海術發展
[00:31:16.000 --> 00:31:19.000]  演變成為強權
[00:31:19.000 --> 00:31:21.000]  然後西班牙無敵萬裡
[00:31:21.000 --> 00:31:24.000]  怎輸給英國
[00:31:24.000 --> 00:31:27.000]  然後英國在大戰之後
[00:31:27.000 --> 00:31:29.000]  美國的興起
[00:31:29.000 --> 00:31:30.000]  美國興起之後
[00:31:30.000 --> 00:31:32.000]  日本的Sony
[00:31:32.000 --> 00:31:34.000]  幾乎所有
[00:31:34.000 --> 00:31:35.000]  荷里活
[00:31:35.000 --> 00:31:38.000]  各樣的東西都被他買了
[00:31:38.000 --> 00:31:40.000]  然後完扁了之後
[00:31:40.000 --> 00:31:46.000]  然後興起的就是大國崛起
[00:31:46.000 --> 00:31:48.000]  歷史曾經興起的
[00:31:48.000 --> 00:31:51.000]  歷史也都有一個階段
[00:31:51.000 --> 00:31:54.000]  無論多長都會衰落
[00:31:54.000 --> 00:31:56.000]  當你看人間的秩序
[00:31:56.000 --> 00:31:59.000]  和這些政權的交替的時候
[00:31:59.000 --> 00:32:00.000]  你就會體會到
[00:32:00.000 --> 00:32:02.000]  但以你書所講
[00:32:02.000 --> 00:32:04.000]  那個金像
[00:32:04.000 --> 00:32:06.000]  為什麼下面被一塊石頭
[00:32:06.000 --> 00:32:07.000]  好像打保聯一樣
[00:32:07.000 --> 00:32:08.000]  一衝下去
[00:32:08.000 --> 00:32:10.000]  整個倒塌下來
[00:32:10.000 --> 00:32:13.000]  而這塊石頭不斷擴大
[00:32:13.000 --> 00:32:14.000]  就是神的
[00:32:14.000 --> 00:32:16.000]  國道神的權柄
[00:32:16.000 --> 00:32:19.000]  我們在困難當中
[00:32:19.000 --> 00:32:22.000]  是以聖經的話成為我們的力量
[00:32:22.000 --> 00:32:24.000]  但是我們等候
[00:32:24.000 --> 00:32:27.000]  有一天耶穌回來
[00:32:27.000 --> 00:32:30.000]  這個千禧年國道建立的時候
[00:32:30.000 --> 00:32:31.000]  我們看見人間秩序
[00:32:31.000 --> 00:32:33.000]  而不能夠成功建立的東西
[00:32:33.000 --> 00:32:37.000]  是今天能夠建立了
[00:32:37.000 --> 00:32:40.000]  在這裡我們看到第十一章
[00:32:40.000 --> 00:32:43.000]  講到神要興起他的受高者
[00:32:43.000 --> 00:32:44.000]  再次拯救
[00:32:44.000 --> 00:32:47.000]  這個受高者就是耶西之根
[00:32:47.000 --> 00:32:49.000]  就是大衛的族裔
[00:32:49.000 --> 00:32:50.000]  到哪一天
[00:32:50.000 --> 00:32:52.000]  不單止他成為猶太人的拯救
[00:32:52.000 --> 00:32:56.000]  外邦人必尋求他
[00:32:56.000 --> 00:32:59.000]  猶太人當時要去尋求亞述人
[00:32:59.000 --> 00:33:01.000]  尋求埃及人的幫助
[00:33:01.000 --> 00:33:03.000]  但是到那一天
[00:33:03.000 --> 00:33:06.000]  外邦人要來尋求他
[00:33:06.000 --> 00:33:11.000]  而且上主是必然兩次伸手
[00:33:11.000 --> 00:33:13.000]  救回他的百姓
[00:33:13.000 --> 00:33:16.000]  第十二章是以色列書裡面
[00:33:16.000 --> 00:33:18.000]  三章最短
[00:33:18.000 --> 00:33:20.000]  以色列書裡面有三章
[00:33:20.000 --> 00:33:21.000]  只有六節
[00:33:21.000 --> 00:33:24.000]  其中第十二章這首贊美詩
[00:33:24.000 --> 00:33:28.000]  是其中一章最短的
[00:33:28.000 --> 00:33:31.000]  這裡講到神要被尊崇
[00:33:31.000 --> 00:33:32.000]  為什麼呢
[00:33:32.000 --> 00:33:34.000]  因為祂拯救祂的百姓
[00:33:34.000 --> 00:33:39.000]  祂的怒氣轉燒和安慰了祂的百姓
[00:33:39.000 --> 00:33:41.000]  到那一天
[00:33:41.000 --> 00:33:43.000]  第十二章第四節說
[00:33:43.000 --> 00:33:45.000]  你們要說當清者耶和華
[00:33:45.000 --> 00:33:46.000]  求告他的名
[00:33:46.000 --> 00:33:50.000]  將他所行的傳揚在萬民中
[00:33:50.000 --> 00:33:55.000]  傳說他的名已被尊崇
[00:33:55.000 --> 00:33:57.000]  到那一天
[00:33:57.000 --> 00:33:59.000]  我們向前看
[00:33:59.000 --> 00:34:01.000]  在如今來說
[00:34:01.000 --> 00:34:03.000]  還沒到那個時間
[00:34:03.000 --> 00:34:06.000]  如今還要忍耐多一段時間
[00:34:06.000 --> 00:34:08.000]  這個審判
[00:34:08.000 --> 00:34:12.000]  是要透徹神的怒氣
[00:34:12.000 --> 00:34:14.000]  是要完全表達出來
[00:34:14.000 --> 00:34:15.000]  到那一天
[00:34:15.000 --> 00:34:18.000]  這個愚民歸會
[00:34:18.000 --> 00:34:20.000]  你是神的同在
[00:34:20.000 --> 00:34:21.000]  才表達
[00:34:21.000 --> 00:34:24.000]  我很怕坐過山車
[00:34:24.000 --> 00:34:26.000]  你給我多少錢
[00:34:26.000 --> 00:34:27.000]  如果可以的話
[00:34:27.000 --> 00:34:28.000]  我都不坐
[00:34:28.000 --> 00:34:31.000]  有一次不知為什麼
[00:34:31.000 --> 00:34:32.000]  神推鬼轟
[00:34:32.000 --> 00:34:34.000]  上了過山車
[00:34:34.000 --> 00:34:35.000]  唉呀死了
[00:34:35.000 --> 00:34:38.000]  然後下了閘扣了下去
[00:34:38.000 --> 00:34:39.000]  真的可以
[00:34:39.000 --> 00:34:40.000]  很害怕
[00:34:40.000 --> 00:34:46.000]  有些人說要叫出來才發洩到
[00:34:46.000 --> 00:34:48.000]  但我又不懂得叫
[00:34:48.000 --> 00:34:49.000]  原來我不懂得叫會哭
[00:34:49.000 --> 00:34:51.000]  你別以為我說得很大聲
[00:34:51.000 --> 00:34:52.000]  我不懂得叫
[00:34:52.000 --> 00:34:53.000]  叫不到
[00:34:53.000 --> 00:34:55.000]  可能聲音壞了
[00:34:55.000 --> 00:34:56.000]  但是我知道一件事
[00:34:56.000 --> 00:34:58.000]  就是放鬆
[00:34:58.000 --> 00:35:00.000]  它不會一個小時那麼長
[00:35:00.000 --> 00:35:03.000]  半個小時都不會
[00:35:03.000 --> 00:35:05.000]  十五分鐘都很少
[00:35:05.000 --> 00:35:06.000]  這麼抵玩
[00:35:06.000 --> 00:35:07.000]  十五分鐘
[00:35:07.000 --> 00:35:12.000]  通常大概十分鐘以內
[00:35:12.000 --> 00:35:14.000]  特別在香港那些地方
[00:35:14.000 --> 00:35:18.000]  如果十分鐘以內
[00:35:18.000 --> 00:35:22.000]  我大概數一百下
[00:35:22.000 --> 00:35:24.000]  就應該到了
[00:35:24.000 --> 00:35:26.000]  無論你怎樣頭暈
[00:35:26.000 --> 00:35:27.000]  嘔吐那些
[00:35:27.000 --> 00:35:29.000]  一路慢慢放鬆
[00:35:29.000 --> 00:35:30.000]  數一百下
[00:35:30.000 --> 00:35:32.000]  終於到了
[00:35:32.000 --> 00:35:35.000]  那個苦難終於終結了
[00:35:35.000 --> 00:35:37.000]  那個酷刑終於完結了
[00:35:37.000 --> 00:35:38.000]  我不知為什麼
[00:35:38.000 --> 00:35:40.000]  那些人玩海盜船玩到
[00:35:40.000 --> 00:35:42.000]  假牙又下來
[00:35:42.000 --> 00:35:43.000]  眼鏡又下來
[00:35:43.000 --> 00:35:45.000]  口水又什麼都下來
[00:35:45.000 --> 00:35:46.000]  有沒有玩
[00:35:46.000 --> 00:35:50.000]  差不多中世紀的酷刑就是這樣
[00:35:50.000 --> 00:35:52.000]  比CIA那些更厲害
[00:35:52.000 --> 00:35:53.000]  我覺得
[00:35:53.000 --> 00:35:55.000]  其中如果你要我招供
[00:35:55.000 --> 00:35:57.000]  推了我上過山車
[00:35:57.000 --> 00:35:59.000]  我什麼都說出來
[00:35:59.000 --> 00:36:01.000]  到哪一天就是說
[00:36:01.000 --> 00:36:04.000]  你知道這個苦難不會持久
[00:36:04.000 --> 00:36:06.000]  有一個時限
[00:36:06.000 --> 00:36:08.000]  它就變了
[00:36:08.000 --> 00:36:09.000]  我另外一樣怕
[00:36:09.000 --> 00:36:11.000]  就怕抽血
[00:36:11.000 --> 00:36:13.000]  因為我的血管很幼細
[00:36:13.000 --> 00:36:15.000]  驗一次血
[00:36:15.000 --> 00:36:18.000]  被人戳到好像吸毒那樣
[00:36:18.000 --> 00:36:20.000]  找一個護士來
[00:36:20.000 --> 00:36:21.000]  啪啪啪
[00:36:21.000 --> 00:36:22.000]  到處戳
[00:36:22.000 --> 00:36:23.000]  找個醫生來
[00:36:23.000 --> 00:36:24.000]  啪啪啪
[00:36:24.000 --> 00:36:25.000]  到處戳也不行
[00:36:25.000 --> 00:36:27.000]  最後找一個臨退休的護士
[00:36:27.000 --> 00:36:29.000]  才不是在這個位置
[00:36:29.000 --> 00:36:30.000]  不知道在哪裡
[00:36:30.000 --> 00:36:32.000]  還是那些位置
[00:36:32.000 --> 00:36:34.000]  找到一個切入點
[00:36:34.000 --> 00:36:36.000]  你抽血的時候
[00:36:36.000 --> 00:36:38.000]  被人戳了這麼多下
[00:36:38.000 --> 00:36:40.000]  你知道苦難不會長久
[00:36:40.000 --> 00:36:42.000]  有一天
[00:36:42.000 --> 00:36:44.000]  甚至幾分鐘之後
[00:36:44.000 --> 00:36:45.000]  你忍住
[00:36:45.000 --> 00:36:46.000]  由那個過程
[00:36:46.000 --> 00:36:48.000]  到哪一天就是一樣
[00:36:48.000 --> 00:36:49.000]  這樣的東西
[00:36:49.000 --> 00:36:51.000]  讓你有盼望
[00:36:51.000 --> 00:36:53.000]  這裡有七個到哪一天
[00:36:53.000 --> 00:36:55.000]  讓我們看到
[00:36:55.000 --> 00:36:58.000]  如果在現今世代裡面
[00:36:58.000 --> 00:37:01.000]  我們在無論個人的困境當中
[00:37:01.000 --> 00:37:04.000]  我們靠著信仰的力量持守
[00:37:04.000 --> 00:37:07.000]  這些日子一定會過去
[00:37:07.000 --> 00:37:12.000]  神的救贖就能夠來到我們當中
[00:37:12.000 --> 00:37:14.000]  這個以馬來語言
[00:37:14.000 --> 00:37:17.000]  告訴我們什麼呢
[00:37:17.000 --> 00:37:19.000]  這四樣東西
[00:37:19.000 --> 00:37:21.000]  是我們去轉變我們
[00:37:21.000 --> 00:37:23.000]  未必轉變到環境
[00:37:23.000 --> 00:37:25.000]  轉變我們的心境內心世界
[00:37:25.000 --> 00:37:26.000]  一樣東西
[00:37:26.000 --> 00:37:28.000]  神在困境當中
[00:37:28.000 --> 00:37:32.000]  會給我們一個信心的記號
[00:37:32.000 --> 00:37:34.000]  而這個信心記號
[00:37:34.000 --> 00:37:38.000]  有時候是藉著時間的轉變
[00:37:38.000 --> 00:37:40.000]  新興的力量出現
[00:37:40.000 --> 00:37:42.000]  新生代出現
[00:37:42.000 --> 00:37:44.000]  他們的心態
[00:37:44.000 --> 00:37:46.000]  轉變成為我們一種盼望
[00:37:46.000 --> 00:37:49.000]  我們看以色列人出埃及
[00:37:49.000 --> 00:37:51.000]  出埃及的時候
[00:37:51.000 --> 00:37:52.000]  戴了它
[00:37:52.000 --> 00:37:55.000]  怎知道在曠野裡面培野
[00:37:55.000 --> 00:37:56.000]  進入迦南
[00:37:56.000 --> 00:37:58.000]  不是這班舊的人
[00:37:58.000 --> 00:38:00.000]  進入迦南是一班
[00:38:00.000 --> 00:38:02.000]  在曠野困難當中出生
[00:38:02.000 --> 00:38:04.000]  沒有被污染
[00:38:04.000 --> 00:38:07.000]  自由新生的一群人
[00:38:07.000 --> 00:38:10.000]  他才配得他承受神的國
