
[00:00:00.000 --> 00:00:04.000]  今天到《約書》第十八章和第十九章
[00:15:12.000 --> 00:15:14.000]  見到天使加巴結
[00:15:14.000 --> 00:15:16.000]  又見到耶穌
[00:15:16.000 --> 00:15:18.000]  又見到阿伯拉罕
[00:15:18.000 --> 00:15:20.000]  又見到大衛
[00:15:20.000 --> 00:15:22.000]  我以前說過
[00:15:22.000 --> 00:15:24.000]  如果有一個崇拜是
[00:15:24.000 --> 00:15:26.000]  大衛大敬拜
[00:15:26.000 --> 00:15:28.000]  當道正不正
[00:15:28.000 --> 00:15:30.000]  還加上阿伯拉罕
[00:15:30.000 --> 00:15:32.000]  香港見證
[00:15:32.000 --> 00:15:34.000]  這個崇拜
[00:15:34.000 --> 00:15:36.000]  我相信如果在地上
[00:15:36.000 --> 00:15:38.000]  有這個崇拜
[00:15:38.000 --> 00:15:40.000]  我相信很多人會來
[00:15:40.000 --> 00:15:42.000]  但是有一天
[00:15:42.000 --> 00:15:44.000]  我們真的會有這個崇拜
[00:15:44.000 --> 00:15:46.000]  所以突然之間
[00:15:46.000 --> 00:15:48.000]  地上的分地只是一個客旅
[00:15:48.000 --> 00:15:50.000]  我們只是寄居
[00:15:50.000 --> 00:15:52.000]  就算我們活到一百二十歲
[00:15:52.000 --> 00:15:54.000]  一百五十歲
[00:15:54.000 --> 00:15:56.000]  而今天
[00:15:56.000 --> 00:15:58.000]  神要我們看到分地
[00:15:58.000 --> 00:16:00.000]  給我們第一個提醒
[00:16:00.000 --> 00:16:02.000]  我們今天不是帶著
[00:16:02.000 --> 00:16:04.000]  喜歡去哪裡
[00:16:04.000 --> 00:16:06.000]  就去哪裡
[00:16:06.000 --> 00:16:10.000]  而是帶著上帝的照明
[00:16:10.000 --> 00:16:12.000]  我和師母在1985年回香港
[00:16:12.000 --> 00:16:14.000]  以前我也說過
[00:16:14.000 --> 00:16:16.000]  我們在台灣回香港
[00:16:16.000 --> 00:16:18.000]  當時台灣的電影節目
[00:16:18.000 --> 00:16:20.000]  每個人都抱著我們哭
[00:16:20.000 --> 00:16:22.000]  他們不是捨不得我們走
[00:16:22.000 --> 00:16:24.000]  而是覺得我們回香港死定了
[00:16:24.000 --> 00:16:26.000]  一定坐牢
[00:16:26.000 --> 00:16:28.000]  一定為主坐牢
[00:16:28.000 --> 00:16:30.000]  一定聞之慾
[00:16:30.000 --> 00:16:32.000]  他們有這樣的觀念
[00:16:32.000 --> 00:16:34.000]  但是照明
[00:16:34.000 --> 00:16:36.000]  當照明要我們回來
[00:16:36.000 --> 00:16:38.000]  對我來說完全是陌生
[00:16:38.000 --> 00:16:40.000]  我不是香港信耶穌
[00:16:40.000 --> 00:16:42.000]  也不是香港讀神學院
[00:16:42.000 --> 00:16:44.000]  什麼都不是
[00:16:44.000 --> 00:16:46.000]  我對香港的教會
[00:16:46.000 --> 00:16:48.000]  完全陌生
[00:16:48.000 --> 00:16:50.000]  對當日的主人牧師
[00:16:50.000 --> 00:16:52.000]  我見都未見我主人牧師
[00:16:52.000 --> 00:16:54.000]  就回來
[00:16:54.000 --> 00:16:56.000]  為什麼?因為照明
[00:16:56.000 --> 00:16:58.000]  我不管是誰做主人牧師
[00:16:58.000 --> 00:17:00.000]  我所想的就是照明
[00:17:00.000 --> 00:17:02.000]  我們要清楚上帝的照明
[00:17:02.000 --> 00:17:04.000]  而第二很明顯
[00:17:04.000 --> 00:17:06.000]  除了我們要清楚神的應許
[00:17:06.000 --> 00:17:08.000]  的照明之外
[00:17:08.000 --> 00:17:10.000]  我們要深信上帝
[00:17:10.000 --> 00:17:12.000]  所有的應許
[00:17:12.000 --> 00:17:14.000]  一定應而美嗎?
[00:17:14.000 --> 00:17:16.000]  如果看回聖經
[00:17:16.000 --> 00:17:18.000]  很明顯當以色列百姓
[00:17:18.000 --> 00:17:20.000]  進入了應許之地之後
[00:17:20.000 --> 00:17:22.000]  其實神和摩西已經說了
[00:17:22.000 --> 00:17:24.000]  將來他們會進入應許之地
[00:17:24.000 --> 00:17:26.000]  加上第一代的
[00:17:26.000 --> 00:17:28.000]  以色列百姓除了兩個人
[00:17:28.000 --> 00:17:30.000]  可以進入應許之地
[00:17:30.000 --> 00:17:32.000]  這兩個就是約書亞和迦甲
[00:17:32.000 --> 00:17:34.000]  全部在
[00:17:34.000 --> 00:17:36.000]  摩西五經裡面應許了
[00:17:36.000 --> 00:17:38.000]  以致當我們看回
[00:17:38.000 --> 00:17:40.000]  整個約書亞記的時候
[00:17:40.000 --> 00:17:42.000]  就看到三十幾年前
[00:17:42.000 --> 00:17:44.000]  四十幾年前
[00:17:44.000 --> 00:17:46.000]  甚至五十幾年前的應許
[00:17:46.000 --> 00:17:48.000]  終於在約書亞記
[00:17:48.000 --> 00:17:50.000]  完全應驗
[00:17:50.000 --> 00:17:52.000]  所以迦甲
[00:17:52.000 --> 00:17:54.000]  可以拿到一塊地
[00:17:54.000 --> 00:17:56.000]  我們的城市就是希伯倫
[00:17:56.000 --> 00:17:58.000]  而約書亞也在
[00:17:58.000 --> 00:18:00.000]  他自己已發現的地方
[00:18:00.000 --> 00:18:02.000]  中間的一個城
[00:18:02.000 --> 00:18:04.000]  在那裡定居
[00:18:04.000 --> 00:18:06.000]  我們以為約書亞不是住一間屋
[00:18:06.000 --> 00:18:08.000]  是住了座城
[00:18:08.000 --> 00:18:10.000]  但是我都想住一座城
[00:18:10.000 --> 00:18:12.000]  知道嗎?
[00:18:12.000 --> 00:18:14.000]  但是將來天新天新地
[00:18:14.000 --> 00:18:16.000]  我相信是
[00:18:16.000 --> 00:18:18.000]  毛梓景的一個大
[00:18:18.000 --> 00:18:20.000]  上帝給我們將來去期待
[00:18:20.000 --> 00:18:22.000]  上帝今天應許我們
[00:18:22.000 --> 00:18:24.000]  每一個人在生命冊上
[00:18:24.000 --> 00:18:26.000]  有我們的名字的時候
[00:18:26.000 --> 00:18:28.000]  我們一定會在天上相見
[00:18:28.000 --> 00:18:30.000]  所以剛才那首詩歌
[00:18:30.000 --> 00:18:32.000]  很多的聖文
[00:18:32.000 --> 00:18:34.000]  已經在天上
[00:18:34.000 --> 00:18:36.000]  他有一天會歡迎我們
[00:18:36.000 --> 00:18:38.000]  大家一起見面
[00:18:38.000 --> 00:18:40.000]  所以第一支會
[00:18:40.000 --> 00:18:42.000]  上帝一定應驗
[00:18:42.000 --> 00:18:44.000]  毛梓景拜神
[00:18:44.000 --> 00:18:46.000]  可以明白
[00:18:46.000 --> 00:18:48.000]  舊的詩歌
[00:18:48.000 --> 00:18:50.000]  很多的神學給我們提醒
[00:18:50.000 --> 00:18:52.000]  但是我覺得最重要
[00:18:52.000 --> 00:18:54.000]  你說我老土也好
[00:18:54.000 --> 00:18:56.000]  最重要就是
[00:18:56.000 --> 00:18:58.000]  仍然我們要好好的
[00:18:58.000 --> 00:19:00.000]  讀聖經
[00:19:00.000 --> 00:19:02.000]  就算很悶
[00:19:02.000 --> 00:19:04.000]  有時讀到悶
[00:19:04.000 --> 00:19:06.000]  見到名字
[00:19:06.000 --> 00:19:08.000]  見到馬太福音寫這個名字
[00:19:08.000 --> 00:19:10.000]  招讀
[00:19:10.000 --> 00:19:12.000]  不知是誰
[00:19:12.000 --> 00:19:14.000]  但是招讀
[00:19:14.000 --> 00:19:16.000]  說許上帝
[00:19:16.000 --> 00:19:18.000]  在那個過程中
[00:19:18.000 --> 00:19:20.000]  比你更深對神的話語
[00:19:20.000 --> 00:19:22.000]  那種認識
