
[00:00:00.000 --> 00:00:02.480]  好 各位親愛的弟兄姊妹 主佑平安
[00:17:11.320 --> 00:17:14.360]  一個犬儒的教導
[00:17:14.360 --> 00:17:19.320]  基督徒之所以不會陷入到犬儒主義
[00:17:19.320 --> 00:17:21.480]  看著裝作看不見
[00:17:21.480 --> 00:17:23.800]  也不會進入到一個
[00:17:23.840 --> 00:17:26.280]  自我麻醉自我欺騙的狀態
[00:17:26.280 --> 00:17:27.800]  看見壞的都說
[00:17:27.800 --> 00:17:29.280]  這個壞的
[00:17:29.280 --> 00:17:30.320]  是暫時的
[00:17:30.320 --> 00:17:31.680]  好的應該光明的
[00:17:31.680 --> 00:17:33.680]  正面的應該是最重要的
[00:17:33.680 --> 00:17:35.720]  我們會忽略很多
[00:17:35.720 --> 00:17:37.280]  我們不想看到的東西
[00:17:37.280 --> 00:17:40.680]  我們之所以基督徒不會
[00:17:40.680 --> 00:17:42.520]  也不應該陷入到這種狀態
[00:17:42.520 --> 00:17:44.520]  就是因為我們有一個漠視的盼望
[00:17:44.520 --> 00:17:48.560]  上帝會顯明他的公義
[00:17:48.560 --> 00:17:51.000]  所以第17節
[00:17:51.000 --> 00:17:53.160]  就是在這樣的一個信念基礎之上
[00:17:53.160 --> 00:17:55.400]  做出了一個價值的判斷
[00:17:55.400 --> 00:17:57.840]  同樣是受苦
[00:17:57.840 --> 00:18:00.480]  我們在這世上行善受苦
[00:18:00.480 --> 00:18:02.040]  總比行義受苦強
[00:18:02.040 --> 00:18:04.120]  這就是一個非常重要的判斷
[00:18:04.120 --> 00:18:06.160]  這個前提就是
[00:18:06.160 --> 00:18:08.240]  有時候苦難是免不了的
[00:18:08.240 --> 00:18:11.880]  我們就有選擇
[00:18:11.880 --> 00:18:13.760]  要為哪個去受苦
[00:18:13.760 --> 00:18:15.440]  如果都是受苦的話
[00:18:15.440 --> 00:18:16.840]  如果都不能免的話
[00:18:16.840 --> 00:18:18.600]  彼得的意思是
[00:18:18.600 --> 00:18:20.840]  你就行善受苦好了
[00:18:22.200 --> 00:18:24.040]  而且他還插上了一句說
[00:18:24.040 --> 00:18:26.200]  神的旨意若真是如此
[00:18:26.200 --> 00:18:28.000]  這是一種可能
[00:18:28.000 --> 00:18:30.600]  這是一種可能不是必須
[00:18:30.600 --> 00:18:33.680]  基督徒在世上不是必須受苦
[00:18:33.680 --> 00:18:37.000]  但是如果有苦難臨到的話
[00:18:37.000 --> 00:18:40.960]  那麼受苦唯一合乎神心意的形式
[00:18:40.960 --> 00:18:42.560]  就是唯一受苦
[00:18:42.560 --> 00:18:44.000]  這樣的受苦
[00:18:44.000 --> 00:18:46.640]  彼得說是有福的
[00:18:46.640 --> 00:18:51.440]  後面我們看到4章14節
[00:18:51.440 --> 00:18:52.760]  彼得會舉出來
[00:18:52.760 --> 00:18:54.320]  什麼叫做為義受苦
[00:18:54.320 --> 00:18:57.200]  那就是為基督的名受辱
[00:18:57.200 --> 00:18:59.920]  4章16節還說到
[00:18:59.920 --> 00:19:01.960]  是為做基督徒受苦
[00:19:01.960 --> 00:19:04.920]  4章15節接著也說到說
[00:19:04.920 --> 00:19:07.040]  有一個負面的警告
[00:19:07.040 --> 00:19:10.040]  你們中間人不可以因為殺人
[00:19:10.040 --> 00:19:10.920]  偷盜作惡
[00:19:10.920 --> 00:19:12.680]  好管閒事而受苦
[00:19:12.680 --> 00:19:15.720]  這個話題是我們下次講到
[00:19:15.720 --> 00:19:17.840]  講彼得前書的時候會講的
[00:19:17.840 --> 00:19:20.600]  我們今天先看
[00:19:20.600 --> 00:19:22.240]  彼得在這裡有一個教訓
[00:19:22.240 --> 00:19:24.760]  就是所有的基督徒
[00:19:24.760 --> 00:19:26.720]  都要做出一個思想準備
[00:19:26.720 --> 00:19:29.440]  就是你為義受苦
[00:19:29.440 --> 00:19:33.840]  要做好這種心理
[00:19:33.840 --> 00:19:36.800]  準備要有這種心智
[00:19:36.800 --> 00:19:39.120]  今天我們要講的下面
[00:19:39.120 --> 00:19:40.720]  就是兩個理由
[00:19:40.720 --> 00:19:42.840]  彼得在這裡想兩個理由
[00:19:42.840 --> 00:19:44.640]  為什麼你要做
[00:19:44.640 --> 00:19:48.080]  一個受苦的基督徒
[00:19:48.280 --> 00:19:50.720]  或者有受苦心智的基督徒
[00:19:50.720 --> 00:19:54.280]  第一個理由
[00:19:54.280 --> 00:19:57.520]  先從3章8節到22節
[00:19:57.520 --> 00:20:00.920]  我們一起來看3章18到22
[00:20:00.920 --> 00:20:02.480]  我們一起來讀好好請
[00:20:02.480 --> 00:20:06.880]  因基督也曾一次為罪受苦
[00:20:06.880 --> 00:20:09.640]  就是義的代替不義的
[00:20:09.640 --> 00:20:12.560]  為要引我們到神面前
[00:20:12.560 --> 00:20:15.640]  按照肉體說他被致死
[00:20:15.640 --> 00:20:17.400]  按照靈性說
[00:20:17.400 --> 00:20:18.760]  他復活了
[00:20:18.760 --> 00:20:21.680]  他藉著靈曾去傳道
[00:20:21.680 --> 00:20:24.320]  給那些在監獄裡的聆聽
[00:20:24.320 --> 00:20:27.080]  就是那從前在諾亞
[00:20:27.080 --> 00:20:30.920]  預備方舟神容人等待的時候
[00:20:30.920 --> 00:20:32.360]  不信從的人
[00:20:32.360 --> 00:20:34.680]  當時進入方舟
[00:20:34.680 --> 00:20:37.120]  藉著水得救的不多
[00:20:37.120 --> 00:20:38.600]  只有8個人
[00:20:38.600 --> 00:20:41.760]  這水所表明的敬禮
[00:20:41.760 --> 00:20:44.920]  現在藉著耶穌基督復活
[00:20:44.920 --> 00:20:46.480]  也拯救你們
[00:20:46.640 --> 00:20:48.560]  這敬禮本不在乎
[00:20:48.560 --> 00:20:50.720]  除掉肉體的污穢
[00:20:50.720 --> 00:20:54.440]  只求在神面前有無愧的良心
[00:20:54.440 --> 00:20:57.040]  耶穌已經進入天堂
[00:20:57.040 --> 00:20:58.680]  在神的右邊
[00:20:58.680 --> 00:21:01.200]  眾天使和有權柄的
[00:21:01.200 --> 00:21:04.280]  並有能力的都服從了他
[00:21:04.280 --> 00:21:06.120]  這是第一個
[00:21:06.120 --> 00:21:07.640]  彼得在這裡面
[00:21:07.640 --> 00:21:08.600]  讓我們所有基督徒
[00:21:08.600 --> 00:21:09.760]  在當下活著
[00:21:09.760 --> 00:21:11.920]  有受苦心智的原因
[00:21:11.920 --> 00:21:14.160]  首先第一個就是
[00:21:14.160 --> 00:21:15.480]  18節說
[00:21:15.520 --> 00:21:17.360]  因基督也
[00:21:17.360 --> 00:21:20.680]  這個片語
[00:21:20.680 --> 00:21:23.680]  同樣出現在2章的21節
[00:21:23.680 --> 00:21:26.880]  這兩個的作用
[00:21:26.880 --> 00:21:28.480]  都是等於
[00:21:28.480 --> 00:21:30.800]  要我們
[00:21:30.800 --> 00:21:32.880]  經驗
[00:21:32.880 --> 00:21:35.160]  我們經驗的苦難
[00:21:35.160 --> 00:21:38.560]  把我們的一些經驗引向基督
[00:21:38.560 --> 00:21:41.960]  我們要與基督的經歷認同
[00:21:45.280 --> 00:21:48.560]  這才能夠獲得行善受苦的一個根基
[00:21:48.560 --> 00:21:51.880]  和在盼望當中忍耐苦難的能力
[00:21:51.880 --> 00:21:57.640]  2章的21到25節重點
[00:21:57.640 --> 00:21:58.640]  他強調的是
[00:21:58.640 --> 00:22:00.960]  耶穌受苦成就的救恩
[00:22:00.960 --> 00:22:04.080]  這裡
[00:22:04.080 --> 00:22:06.560]  彼得同樣是
[00:22:06.560 --> 00:22:08.720]  再說
[00:22:08.720 --> 00:22:10.360]  基督所成就的救恩
[00:22:10.360 --> 00:22:11.080]  是有效的
[00:22:11.080 --> 00:22:12.400]  完全的徹底的
[00:22:14.360 --> 00:22:16.360]  意義的代替不義的
[00:22:16.360 --> 00:22:21.760]  18節的上半句
[00:22:21.760 --> 00:22:22.520]  你看到
[00:22:22.520 --> 00:22:25.960]  因基督也曾一次為罪受苦
[00:22:25.960 --> 00:22:27.720]  就是意義的代替不義的
[00:22:27.720 --> 00:22:29.600]  為要引我們到神的面前
[00:22:29.600 --> 00:22:32.400]  這個部分
[00:22:32.400 --> 00:22:34.640]  呼應著2章的21到25節
[00:22:34.640 --> 00:22:37.000]  基督受苦受死
[00:22:37.000 --> 00:22:38.640]  他的價值和意義
[00:22:38.640 --> 00:22:41.160]  是為我們成就了救恩
[00:22:41.160 --> 00:22:44.040]  但是接下來18節後半部分
[00:22:44.720 --> 00:22:45.880]  你就會發現
[00:22:45.880 --> 00:22:48.800]  他在轉向另一個層面
[00:22:48.800 --> 00:22:50.240]  按照肉體說
[00:22:50.240 --> 00:22:51.000]  他被致死
[00:22:51.000 --> 00:22:53.480]  按照靈性說他復活了
[00:22:53.480 --> 00:22:56.280]  所以他在18節上半節
[00:22:56.280 --> 00:22:57.680]  強調他的死
[00:22:57.680 --> 00:22:58.880]  成就的救恩
[00:22:58.880 --> 00:23:00.600]  而18節的下半節
[00:23:00.600 --> 00:23:03.560]  他就開始特別強調復活
[00:23:03.560 --> 00:23:07.520]  意思是說
[00:23:07.520 --> 00:23:09.800]  在肉體生命的層面來說
[00:23:09.800 --> 00:23:12.240]  基督是被釘死在十字架上
[00:23:12.600 --> 00:23:14.360]  但在屬靈的生命範疇
[00:23:14.360 --> 00:23:16.440]  他已經復活了
[00:23:16.440 --> 00:23:20.560]  他不僅是復活
[00:23:20.560 --> 00:23:22.280]  而且還要得勝了
[00:23:22.280 --> 00:23:26.640]  所以你看到受死成就救恩
[00:23:26.640 --> 00:23:27.840]  18節上半節
[00:23:27.840 --> 00:23:29.240]  而18節的後半節
[00:23:29.240 --> 00:23:31.480]  就是復活帶來得勝
[00:23:31.480 --> 00:23:34.040]  這是彼得接下來要
[00:23:34.040 --> 00:23:35.320]  談的重點
[00:23:35.320 --> 00:23:37.320]  也就是為什麼你們要
[00:23:37.320 --> 00:23:38.800]  有受苦的心智
[00:23:38.800 --> 00:23:41.600]  因為基督已經復活
[00:23:41.600 --> 00:23:42.960]  而且他還得勝
[00:23:42.960 --> 00:23:46.040]  當然19節
[00:23:46.040 --> 00:23:47.960]  是一個非常難解的經文了
[00:23:47.960 --> 00:23:50.000]  他藉著靈曾傳道
[00:23:50.000 --> 00:23:51.760]  給那些在監獄的聆聽
[00:23:51.760 --> 00:23:54.000]  這裡面涉及了4個問題
[00:23:54.000 --> 00:23:55.520]  他什麼時候去的
[00:23:55.520 --> 00:23:56.600]  他去了哪
[00:23:56.600 --> 00:23:58.240]  他向誰宣講
[00:23:58.240 --> 00:23:59.800]  宣講的內容是什麼
[00:23:59.800 --> 00:24:03.520]  首先我們看他藉著靈
[00:24:03.520 --> 00:24:05.000]  原文就是藉此
[00:24:05.000 --> 00:24:07.440]  在這種情況下
[00:24:07.440 --> 00:24:10.840]  顯然是連在上面18節的
[00:24:10.840 --> 00:24:11.920]  在什麼樣的情況下
[00:24:11.920 --> 00:24:13.800]  是在他復活的情況下
[00:24:13.800 --> 00:24:17.360]  因為他沒有被撇在陰間
[00:24:17.360 --> 00:24:21.120]  上帝也沒有讓他的肉體見朽壞
[00:24:21.120 --> 00:24:23.640]  反而讓他從死人中復活
[00:24:23.640 --> 00:24:25.720]  是基於這樣的一個事實
[00:24:25.720 --> 00:24:27.680]  所以他
[00:24:27.680 --> 00:24:29.960]  在這種情況下
[00:24:29.960 --> 00:24:30.920]  他去的
[00:24:30.920 --> 00:24:31.880]  哪裡
[00:24:31.880 --> 00:24:36.800]  不是陰間
[00:24:36.800 --> 00:24:39.360]  因為陰間在原文當中
[00:24:39.360 --> 00:24:41.200]  下陰間是另外一個詞
[00:24:41.200 --> 00:24:42.080]  另外一個字
[00:24:42.080 --> 00:24:43.400]  彼得在這裡面用的詞
[00:24:43.400 --> 00:24:47.040]  常常指的是基督復活升天
[00:24:47.040 --> 00:24:50.280]  因為你22節
[00:24:50.280 --> 00:24:51.400]  你就可以看到
[00:24:51.400 --> 00:24:52.720]  同樣一個詞
[00:24:52.720 --> 00:24:56.240]  我們中文就被翻譯成為進入天堂
[00:24:56.240 --> 00:24:58.280]  他已經進入天堂
[00:24:58.280 --> 00:25:00.720]  跟這裡去那個是一個字
[00:25:00.720 --> 00:25:03.160]  也就是他升入天堂
[00:25:03.160 --> 00:25:05.440]  往上面天上去
[00:25:05.440 --> 00:25:08.160]  你為什麼還能看見監獄呢
[00:25:08.800 --> 00:25:10.240]  這也是很難理解的
[00:25:10.240 --> 00:25:11.360]  不過有的
[00:25:11.360 --> 00:25:12.720]  學者指出來
[00:25:12.720 --> 00:25:13.920]  說猶太人相信
[00:25:13.920 --> 00:25:16.160]  天是很多層的
[00:25:16.160 --> 00:25:17.480]  彼得就說過
[00:25:17.480 --> 00:25:18.760]  他曾經見過
[00:25:18.760 --> 00:25:21.040]  在異象當中見過三層天
[00:25:21.040 --> 00:25:21.560]  對不對
[00:25:21.560 --> 00:25:24.000]  還有一個經外的文獻
[00:25:24.000 --> 00:25:25.520]  新約之外的文獻
[00:25:25.520 --> 00:25:27.400]  以諾二書也提到說
[00:25:27.400 --> 00:25:29.240]  以諾曾經見過二層天
[00:25:29.240 --> 00:25:30.160]  第二層天裡面
[00:25:30.160 --> 00:25:31.920]  他看見過黑暗的地方
[00:25:31.920 --> 00:25:33.640]  非常黑暗的地方
[00:25:33.640 --> 00:25:34.520]  所以
[00:25:34.520 --> 00:25:35.800]  有學者就說
[00:25:35.800 --> 00:25:37.000]  這裡他去的地方
[00:25:37.160 --> 00:25:40.400]  應該是那些被囚的靈
[00:25:40.400 --> 00:25:41.560]  所在的地方
[00:25:41.560 --> 00:25:42.880]  墮落的天使
[00:25:42.880 --> 00:25:45.000]  後面還提到那些
[00:25:45.000 --> 00:25:47.120]  在諾亞的時代
[00:25:47.120 --> 00:25:48.440]  不信神的人
[00:25:48.440 --> 00:25:51.440]  他們的靈魂所在的地方
[00:25:51.440 --> 00:25:55.480]  解決三個問題
[00:25:55.480 --> 00:25:56.760]  第三個問題就是
[00:25:56.760 --> 00:25:58.320]  在監獄的靈
[00:25:58.320 --> 00:25:59.880]  就是指的那些
[00:25:59.880 --> 00:26:00.920]  墮落的靈
[00:26:00.920 --> 00:26:02.720]  向他們傳什麼
[00:26:08.160 --> 00:26:09.160]  你要知道
[00:26:09.160 --> 00:26:11.200]  希伯來書的二章16節提到說
[00:26:11.200 --> 00:26:12.480]  耶穌基督在世上
[00:26:12.480 --> 00:26:13.440]  曾救的救恩
[00:26:13.440 --> 00:26:14.800]  是不救天使的
[00:26:14.800 --> 00:26:17.520]  所以我們肯定說
[00:26:17.520 --> 00:26:18.320]  他可能
[00:26:18.320 --> 00:26:20.560]  在這個地方
[00:26:20.560 --> 00:26:22.800]  像這些囚禁的靈
[00:26:22.800 --> 00:26:24.760]  傳的不是福音
[00:26:24.760 --> 00:26:26.280]  因為傳道和傳福音
[00:26:26.280 --> 00:26:27.760]  是在聖經當中兩個字
[00:26:27.760 --> 00:26:29.240]  傳道這個含義更大
[00:26:29.240 --> 00:26:30.640]  包括傳福音
[00:26:30.640 --> 00:26:32.880]  但傳道這個意思
[00:26:32.880 --> 00:26:33.840]  在聖經裡面
[00:26:33.840 --> 00:26:35.120]  傳的有的時候是好消息
[00:26:35.120 --> 00:26:36.600]  有的時候是不好的消息
[00:26:38.160 --> 00:26:39.480]  所以在這裡面
[00:26:39.480 --> 00:26:40.600]  我們可以理解為
[00:26:40.600 --> 00:26:42.720]  耶穌去世做了一個宣告
[00:26:42.720 --> 00:26:45.560]  他不是像那些被囚禁的靈說
[00:26:45.560 --> 00:26:46.720]  你們將要得救
[00:26:46.720 --> 00:26:48.840]  我已經成功的成就了
[00:26:48.840 --> 00:26:50.040]  救恩復活了
[00:26:50.040 --> 00:26:51.200]  現在你們要得救了
[00:26:51.200 --> 00:26:53.000]  不是這麼一個好消息
[00:26:53.000 --> 00:26:54.600]  而是向他們宣告
[00:26:54.600 --> 00:26:55.880]  他得勝了
[00:26:55.880 --> 00:26:58.080]  消息
[00:26:58.080 --> 00:27:00.800]  對於這些被囚禁的靈來說
[00:27:00.800 --> 00:27:03.280]  可能不算是一個好消息
[00:27:03.280 --> 00:27:04.520]  但
[00:27:04.840 --> 00:27:07.320]  耶穌宣佈他得勝
[00:27:07.320 --> 00:27:09.040]  並且這個得勝
[00:27:09.040 --> 00:27:10.640]  會帶來神的審判
[00:27:10.640 --> 00:27:13.560]  所以22節
[00:27:13.560 --> 00:27:16.080]  他就總結性的來說
[00:27:16.080 --> 00:27:19.000]  耶穌已經進入天堂
[00:27:19.000 --> 00:27:20.760]  坐在神的右邊
[00:27:20.760 --> 00:27:23.560]  眾天使和有權柄的
[00:27:23.560 --> 00:27:25.720]  並有能力的都服從了他
[00:27:25.720 --> 00:27:29.000]  右邊代表的是一個權柄
[00:27:29.000 --> 00:27:30.280]  和榮耀的位置
[00:27:30.280 --> 00:27:33.400]  這些所有的天使
[00:27:33.400 --> 00:27:34.240]  有權柄的
[00:27:34.240 --> 00:27:35.280]  有能力的
[00:27:35.280 --> 00:27:38.040]  這時候聽到了復活的
[00:27:38.040 --> 00:27:39.360]  得勝的消息
[00:27:39.360 --> 00:27:41.280]  現在都服在了
[00:27:41.280 --> 00:27:43.360]  聖子權柄之下
[00:27:43.360 --> 00:27:45.120]  也就是在這裡面
[00:27:45.120 --> 00:27:46.360]  彼得在強調
[00:27:46.360 --> 00:27:47.440]  我們的主復活了
[00:27:47.440 --> 00:27:48.400]  而且得勝了
[00:27:48.400 --> 00:27:54.440]  他帶給我們的盼望
[00:27:54.440 --> 00:27:56.480]  在這裡面是什麼
[00:27:56.480 --> 00:27:58.720]  是從前諾亞時代
[00:27:58.720 --> 00:28:00.520]  並不是所有人都失散了
[00:28:00.520 --> 00:28:01.720]  還有8口人
[00:28:01.720 --> 00:28:04.200]  一家8口人相信了上帝
[00:28:04.400 --> 00:28:05.920]  他們經歷了水
[00:28:05.920 --> 00:28:07.840]  水是毀滅性的
[00:28:07.840 --> 00:28:09.240]  但同時水也怎麼樣
[00:28:09.240 --> 00:28:11.280]  帶來了拯救
[00:28:11.280 --> 00:28:12.760]  引領這8口人
[00:28:12.760 --> 00:28:15.200]  要去他安全的地方
[00:28:15.200 --> 00:28:16.240]  在這裡
[00:28:16.240 --> 00:28:19.520]  預表就成就在今天
[00:28:19.520 --> 00:28:21.600]  聖約裡面提到說
[00:28:21.600 --> 00:28:25.880]  水就是我們的禁禮的水
[00:28:25.880 --> 00:28:29.160]  象徵著對我們的拯救
[00:28:29.160 --> 00:28:31.360]  主的復活和他的得勝
[00:28:31.360 --> 00:28:32.880]  在我們的身上
[00:28:33.400 --> 00:28:34.800]  成就了他的救恩
[00:28:34.800 --> 00:28:38.560]  所以從前那些不信的世代的人
[00:28:38.560 --> 00:28:41.960]  也有8個人
[00:28:41.960 --> 00:28:44.640]  經過主的拯救
[00:28:44.640 --> 00:28:48.280]  平安了
[00:28:48.280 --> 00:28:51.000]  今天藉著這勝利的水
[00:28:51.000 --> 00:28:54.720]  我們也同享主的復活的勝利
[00:28:54.720 --> 00:28:57.360]  這就是我們永遠的生命和救恩
[00:28:57.360 --> 00:29:00.040]  所以洗禮的有效性
[00:29:00.040 --> 00:29:01.640]  就在於耶穌基督
[00:29:01.640 --> 00:29:05.080]  他從死裡復活帶來的得勝
[00:29:05.080 --> 00:29:07.240]  所以在這裡面提到說
[00:29:07.240 --> 00:29:08.600]  水洗水禮
[00:29:08.600 --> 00:29:11.160]  也不在乎除掉我們肉體的污穢
[00:29:11.160 --> 00:29:14.040]  也就不是除去我們從前的那種軟弱
[00:29:14.040 --> 00:29:18.360]  而是只求在神面前有無愧的良心
[00:29:18.360 --> 00:29:19.520]  這個求的意思
[00:29:19.520 --> 00:29:22.760]  在原文裡是立約許願
[00:29:22.760 --> 00:29:24.640]  所以不少的中文譯本
[00:29:24.640 --> 00:29:25.680]  也翻譯成這句話
[00:29:25.680 --> 00:29:29.080]  說向神發願要長存無愧的良心
[00:29:31.360 --> 00:29:32.640]  所以洗禮
[00:29:32.640 --> 00:29:36.800]  水浸的禮成為一個立約的禮儀式
[00:29:36.800 --> 00:29:39.280]  使我們歸入到主耶穌基督
[00:29:39.280 --> 00:29:41.600]  他的生命裡面
[00:29:41.600 --> 00:29:43.440]  並且我們活在這個世上
[00:29:43.440 --> 00:29:45.600]  是已經發願立誓
[00:29:45.600 --> 00:29:49.280]  向神要過一個新的生命
[00:29:49.280 --> 00:29:52.240]  長存一個無愧的良心的生命的活著
[00:29:52.240 --> 00:29:57.480]  所以在這裡面我們看到彼得
[00:29:57.480 --> 00:29:59.840]  他強調你們為義受苦
[00:29:59.840 --> 00:30:01.640]  有受苦的心智
[00:30:01.640 --> 00:30:04.240]  因而蒙福的第一個理據
[00:30:04.240 --> 00:30:07.360]  他的根本就在於基督耶穌
[00:30:07.360 --> 00:30:10.880]  其實這是彼得和其他的新約作者
[00:30:10.880 --> 00:30:11.760]  一貫的邏輯
[00:30:11.760 --> 00:30:15.440]  你們在這世上所蒙的任何的福氣
[00:30:15.440 --> 00:30:17.240]  都不在耶穌基督以外
[00:30:17.240 --> 00:30:20.640]  都是因為你在基督裡面
[00:30:20.640 --> 00:30:22.600]  所擁有的這一切
[00:30:22.600 --> 00:30:28.160]  所以基督徒一切都是來自於耶穌基督
[00:30:28.160 --> 00:30:29.960]  是為著耶穌基督
[00:30:29.960 --> 00:30:31.960]  也是因著耶穌基督
[00:30:31.960 --> 00:30:38.320]  我們經過水裡和耶穌基督的死復活
[00:30:38.320 --> 00:30:40.560]  也跟他的復活來聯合
[00:30:40.560 --> 00:30:42.960]  也就是說在水裡裡面
[00:30:42.960 --> 00:30:45.840]  象徵著我們跟主的死和主的活
[00:30:45.840 --> 00:30:47.480]  聯合在一起
[00:30:47.480 --> 00:30:50.840]  這個聯合是一個命運的共同體
[00:30:50.840 --> 00:30:54.600]  使我們在世上和主耶穌的命運
[00:30:54.600 --> 00:30:56.440]  就緊緊的連在一起
[00:30:59.160 --> 00:31:00.360]  我們為易受苦
[00:31:00.360 --> 00:31:03.080]  實際上就是參與到主的苦難當中
[00:31:03.080 --> 00:31:07.040]  同樣也與主的復活和得勝有份
[00:31:07.040 --> 00:31:10.240]  這就是新約裡面好多作者都在強調的
[00:31:10.240 --> 00:31:12.320]  你在世上與主的聯合
[00:31:12.320 --> 00:31:15.160]  表現常常是跟他的苦難聯合
[00:31:15.160 --> 00:31:17.320]  但同樣的盼望
[00:31:17.320 --> 00:31:21.360]  就是你將來和他的復活與得勝就有份
[00:31:21.360 --> 00:31:24.520]  這是一個硬幣的兩面
[00:31:27.680 --> 00:31:30.200]  我現在可以跟大家說
[00:31:30.200 --> 00:31:32.720]  我們未來復活和得勝的盼望
[00:31:32.720 --> 00:31:34.360]  是在我們的信心當中
[00:31:34.360 --> 00:31:37.320]  但是我們在今天實際上經驗當中的
[00:31:37.320 --> 00:31:41.520]  更多的是你在世上為主所受的苦難
[00:31:41.520 --> 00:31:46.520]  這兩者硬幣的一面
[00:31:46.520 --> 00:31:48.600]  你已經經驗了一面了
[00:31:48.600 --> 00:31:50.080]  你另一面怎麼樣
[00:31:50.080 --> 00:31:52.960]  就會一定得到
[00:31:52.960 --> 00:31:57.520]  保羅也是這樣的心態
[00:31:57.560 --> 00:31:58.600]  我今天受苦
[00:31:58.600 --> 00:32:00.840]  我就是與他的苦難有份
[00:32:00.840 --> 00:32:03.080]  或者我明天就可以復活
[00:32:03.080 --> 00:32:04.520]  與他一同作王
[00:32:04.520 --> 00:32:06.960]  這個信心從哪來的
[00:32:06.960 --> 00:32:09.360]  不是空想的
[00:32:09.360 --> 00:32:12.760]  而是有今天我們人生的經驗
[00:32:12.760 --> 00:32:14.760]  作為底的
[00:32:14.760 --> 00:32:16.480]  有一個底在裡面
[00:32:16.480 --> 00:32:18.560]  所以基督徒的盼望
[00:32:18.560 --> 00:32:21.040]  就在於此
[00:32:21.040 --> 00:32:25.920]  這是我們為易受苦能承載的源泉
[00:32:25.920 --> 00:32:27.120]  那個力量的源泉
[00:32:27.120 --> 00:32:28.760]  也是我們能在世上
[00:32:28.760 --> 00:32:33.040]  可以活著像一個基督徒的秘訣
[00:32:33.040 --> 00:32:34.560]  這是第一個理據
[00:32:34.560 --> 00:32:37.680]  第二個理據就是第4章的1~6節
[00:32:37.680 --> 00:32:39.840]  我們不但是與基督聯合
[00:32:39.840 --> 00:32:42.920]  而且我們還有他永恆的生命
[00:32:42.920 --> 00:32:43.320]  好
[00:32:43.320 --> 00:32:44.400]  我們一起來讀
[00:32:44.400 --> 00:32:48.040]  基督既在肉身受苦
[00:32:48.040 --> 00:32:52.200]  你們也當將這樣的心智作為兵器
[00:32:52.200 --> 00:32:54.960]  因為在肉身受過苦的
[00:32:55.040 --> 00:32:57.360]  就已經與罪斷絕了
[00:32:57.360 --> 00:32:59.480]  你們存這樣的心
[00:32:59.480 --> 00:33:03.440]  從今以後就可以不從人的庭獄
[00:33:03.440 --> 00:33:05.360]  只從神的旨意
[00:33:05.360 --> 00:33:07.640]  在世度餘下的光陰
[00:33:07.640 --> 00:33:11.240]  因為往日隨從外邦人的心意
[00:33:11.240 --> 00:33:12.480]  行邪淫
[00:33:12.480 --> 00:33:13.240]  惡欲
[00:33:13.240 --> 00:33:14.080]  醉酒
[00:33:14.080 --> 00:33:14.880]  荒厭
[00:33:14.880 --> 00:33:15.680]  群飲
[00:33:15.680 --> 00:33:18.720]  並可誤拜偶像的事
[00:33:18.720 --> 00:33:20.520]  時候已經夠了
[00:33:20.520 --> 00:33:23.080]  他們在這些世上
[00:33:23.120 --> 00:33:27.360]  見你們不與他們同奔那放蕩無度的路
[00:33:27.360 --> 00:33:28.960]  就以為怪
[00:33:28.960 --> 00:33:30.280]  誹謗你們
[00:33:30.280 --> 00:33:35.600]  他們必在那將要審判活人死人的主面前交帳
[00:33:35.600 --> 00:33:39.800]  為此就是死人也曾有福音傳給他們
[00:33:39.800 --> 00:33:43.400]  要叫他們的肉體按著人受審判
[00:33:43.400 --> 00:33:46.400]  他們的靈性卻靠神活著
[00:33:46.400 --> 00:33:50.720]  第4章的1節前面有個小詞
[00:33:50.720 --> 00:33:52.120]  就是所以
[00:33:54.120 --> 00:33:56.160]  這小詞還是沒有翻出來
[00:33:56.160 --> 00:33:56.920]  我們中文呢
[00:33:56.920 --> 00:33:58.240]  這100年前的中文呢
[00:33:58.240 --> 00:33:59.600]  我們中文那時候呢
[00:33:59.600 --> 00:34:01.240]  這種小詞不發達
[00:34:01.240 --> 00:34:03.600]  我們中文的那個文法
[00:34:03.600 --> 00:34:05.440]  都是靠著上下文的意思
[00:34:05.440 --> 00:34:08.760]  大家去領會之間的這種邏輯關係的
[00:34:08.760 --> 00:34:10.880]  所以現在因為所以
[00:34:10.880 --> 00:34:13.640]  但是可能這些東西都是比較
[00:34:13.640 --> 00:34:15.080]  後面的漢語呢
[00:34:15.080 --> 00:34:16.080]  發展出來的
[00:34:16.080 --> 00:34:19.120]  我們的古文裡面這方面的詞很少的
[00:34:19.120 --> 00:34:21.240]  所以即使當時的白話文呢
[00:34:21.240 --> 00:34:22.680]  我們也有很多這種詞呢
[00:34:22.680 --> 00:34:24.360]  都是浸在意中
[00:34:24.360 --> 00:34:25.840]  讓大家體會
[00:34:25.840 --> 00:34:27.640]  而不是直接翻譯出來
[00:34:27.640 --> 00:34:29.560]  所以從4章1節開始
[00:34:29.560 --> 00:34:31.640]  因為有一個所以我們就知道呢
[00:34:31.640 --> 00:34:33.080]  下面要談的內容呢
[00:34:33.080 --> 00:34:34.600]  是基於上面的內容
[00:34:34.600 --> 00:34:37.040]  是有因果關係的
[00:34:37.040 --> 00:34:40.320]  其實一切呢
[00:34:40.320 --> 00:34:41.320]  我們看到
