
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹 朋友 牧者 平安
[00:22:27.000 --> 00:22:31.000]  但是當我後來漸漸發現
[00:22:31.000 --> 00:22:33.000]  原來有些教會
[00:22:34.000 --> 00:22:38.000]  教團裡可能有超過十個斷宣隊
[00:22:38.000 --> 00:22:47.000]  所以漸漸那些負責款待的弟兄姊妹
[00:22:47.000 --> 00:22:49.000]  重擔也很大
[00:22:49.000 --> 00:22:52.000]  特別是那些開餐館的
[00:22:52.000 --> 00:22:56.000]  每個人都會想著由他們負責
[00:22:56.000 --> 00:23:00.000]  我也有機會聽到有宣教士
[00:23:01.000 --> 00:23:07.000]  帶我們去弟兄姊妹的餐館吃飯的時候
[00:23:07.000 --> 00:23:11.000]  跟我們說我們去弟兄姊妹的餐館吃飯
[00:23:11.000 --> 00:23:13.000]  我們不用給錢的
[00:23:13.000 --> 00:23:18.000]  這是給他們機會去服侍神的僕人
[00:23:18.000 --> 00:23:20.000]  表達他們的愛心
[00:23:20.000 --> 00:23:23.000]  因為我知道了這些之後
[00:23:23.000 --> 00:23:27.000]  也給我一個很好的提醒
[00:23:28.000 --> 00:23:32.000]  提醒我不要濫用神給我們的權利
[00:23:32.000 --> 00:23:35.000]  也不要濫用我們所謂的自由
[00:23:35.000 --> 00:23:40.000]  經過這幾年出去宣教
[00:23:40.000 --> 00:23:46.000]  我們也為這些事情定了一些原則
[00:23:46.000 --> 00:23:48.000]  原則很簡單
[00:23:48.000 --> 00:23:53.000]  如果弟兄姊妹款待我們回家吃飯
[00:23:53.000 --> 00:23:55.000]  或者去教會吃飯
[00:23:55.000 --> 00:23:57.000]  我們也很樂意去接受
[00:23:58.000 --> 00:23:59.000]  很大感恩的心去接受
[00:23:59.000 --> 00:24:03.000]  但如果他們帶我們去外出吃飯
[00:24:03.000 --> 00:24:06.000]  或者在他們自己的餐館吃飯
[00:24:06.000 --> 00:24:08.000]  我們也會跟他們說
[00:24:08.000 --> 00:24:12.000]  要求他們給我們自己那份錢
[00:24:12.000 --> 00:24:16.000]  我們一方面跟他們說的時候
[00:24:16.000 --> 00:24:18.000]  一方面會感謝他們的愛心
[00:24:18.000 --> 00:24:21.000]  但另一方面我們也會解釋給他們聽
[00:24:21.000 --> 00:24:23.000]  讓他們知道其實我們出來宣教
[00:24:23.000 --> 00:24:27.000]  神也有為我們的需要去供應我們
[00:24:28.000 --> 00:24:30.000]  可以給我們自己那份錢
[00:24:30.000 --> 00:24:34.000]  他們不需要每一次款待我們的時候
[00:24:34.000 --> 00:24:36.000]  都一定要請我們
[00:24:36.000 --> 00:24:40.000]  我也漸漸發覺當我們這樣做的時候
[00:24:40.000 --> 00:24:44.000]  弟兄姊妹那種互相體諒
[00:24:44.000 --> 00:24:50.000]  和互相關顧的情況下
[00:24:50.000 --> 00:24:54.000]  我發覺我們建立的關係是更加真誠
[00:24:54.000 --> 00:24:56.000]  大家不需要太過表面
[00:24:57.000 --> 00:24:59.000]  所以這也讓我看到
[00:24:59.000 --> 00:25:01.000]  我們真的要學習
[00:25:01.000 --> 00:25:03.000]  在平時的生活裡
[00:25:03.000 --> 00:25:06.000]  很小心的留意不要叛倒弟兄姊妹
[00:25:06.000 --> 00:25:10.000]  也不要濫用神給我們的自由
[00:25:10.000 --> 00:25:12.000]  神給我們的權利
[00:25:12.000 --> 00:25:15.000]  第三方面
[00:25:15.000 --> 00:25:23.000]  就是不惜代價去詛咒人
[00:25:23.000 --> 00:25:25.000]  英文裡說到
[00:25:26.000 --> 00:25:27.000]  你們不要使猶太人
[00:25:27.000 --> 00:25:31.000]  希臘人或神教會中的人跌倒
[00:25:31.000 --> 00:25:35.000]  神家裡每一個人
[00:25:35.000 --> 00:25:37.000]  無論他是猶太人還是希臘人
[00:25:37.000 --> 00:25:39.000]  都不要讓他跌倒
[00:25:39.000 --> 00:25:41.000]  這裡告訴我們
[00:25:41.000 --> 00:25:44.000]  在教會裡每一個信徒
[00:25:44.000 --> 00:25:48.000]  我們都不應該讓他們叛倒
[00:25:48.000 --> 00:25:50.000]  就是說在教會裡
[00:25:50.000 --> 00:25:53.000]  我們真的要一視同仁
[00:25:54.000 --> 00:25:57.000]  不要去分親疏有別
[00:25:57.000 --> 00:25:59.000]  又或者我比較喜歡你
[00:25:59.000 --> 00:26:02.000]  我和你聊得多一點
[00:26:02.000 --> 00:26:06.000]  又或者這個人我要給面子多一點
[00:26:06.000 --> 00:26:08.000]  那個人不用給面子
[00:26:08.000 --> 00:26:10.000]  我們千萬不要有這些分別
[00:26:10.000 --> 00:26:12.000]  一視同仁
[00:26:12.000 --> 00:26:14.000]  英文說得很清楚
[00:26:14.000 --> 00:26:16.000]  每一個人在教會裡
[00:26:16.000 --> 00:26:18.000]  無論他是誰
[00:26:18.000 --> 00:26:21.000]  我們都不可以叛倒他們
[00:26:24.000 --> 00:26:25.000]  英文裡繼續說
[00:26:25.000 --> 00:26:27.000]  凡事都使眾人喜歡
[00:26:27.000 --> 00:26:29.000]  不求自己的益處
[00:26:29.000 --> 00:26:31.000]  只求眾人的益處
[00:26:31.000 --> 00:26:33.000]  使他們得救
[00:26:33.000 --> 00:26:36.000]  在這裡我強調凡事
[00:26:36.000 --> 00:26:38.000]  凡事就是所有的事
[00:26:38.000 --> 00:26:40.000]  每一件事
[00:26:40.000 --> 00:26:42.000]  所有的決定
[00:26:42.000 --> 00:26:44.000]  在所有的決定裡
[00:26:44.000 --> 00:26:47.000]  我們都去實踐上面所說的原則
[00:26:47.000 --> 00:26:51.000]  求別人的益處
[00:26:51.000 --> 00:26:53.000]  以別人的益處優先
[00:26:54.000 --> 00:26:56.000]  甚至我們不計代價
[00:26:56.000 --> 00:26:58.000]  去造就別人
[00:26:58.000 --> 00:27:02.000]  能夠做到不濫用自由
[00:27:02.000 --> 00:27:06.000]  又要將別人的益處放在前面
[00:27:06.000 --> 00:27:08.000]  不求自己的益處
[00:27:08.000 --> 00:27:11.000]  又要做到不惜代價來造就別人
[00:27:11.000 --> 00:27:13.000]  兄姊妹容易嗎
[00:27:13.000 --> 00:27:15.000]  一點都不容易
[00:27:15.000 --> 00:27:18.000]  但是我們知道
[00:27:18.000 --> 00:27:21.000]  這些正正違反我們人性
[00:27:22.000 --> 00:27:24.000]  違反世界價值觀的事
[00:27:24.000 --> 00:27:26.000]  是我們要對付的事
[00:27:26.000 --> 00:27:29.000]  為了討好我們的神
[00:27:29.000 --> 00:27:31.000]  叫神喜悅
[00:27:31.000 --> 00:27:33.000]  弟兄姊妹
[00:27:33.000 --> 00:27:36.000]  無論我們見到這些做法有多困難
[00:27:36.000 --> 00:27:39.000]  不要將眼目放在困難那裡
[00:27:39.000 --> 00:27:42.000]  讓我們都一起努力去學習
[00:27:42.000 --> 00:27:45.000]  一起努力去實踐出
[00:27:45.000 --> 00:27:47.000]  如此顛覆人性
[00:27:47.000 --> 00:27:51.000]  如此顛覆世界價值觀的真理
[00:27:52.000 --> 00:27:54.000]  是唯有我們願意
[00:27:54.000 --> 00:27:57.000]  來活出這種真理
[00:27:57.000 --> 00:28:01.000]  我們才能夠在每天的生活裡
[00:28:01.000 --> 00:28:03.000]  去討神喜悅
[00:28:03.000 --> 00:28:05.000]  去榮耀神
[00:28:05.000 --> 00:28:11.000]  黃明道先生
[00:28:11.000 --> 00:28:14.000]  在其中一本著作裡
[00:28:14.000 --> 00:28:16.000]  每天選讀裡
[00:28:16.000 --> 00:28:18.000]  他說了一句話
[00:28:19.000 --> 00:28:22.000]  我不甘心做魔鬼的俘虜
[00:28:22.000 --> 00:28:24.000]  我更加不甘心
[00:28:24.000 --> 00:28:26.000]  不願意背叛神
[00:28:26.000 --> 00:28:32.000]  可能大家都聽過黃明道先生的人生經歷
[00:28:32.000 --> 00:28:35.000]  他的人生經歷裡很艱難
[00:28:35.000 --> 00:28:39.000]  在靈性上有高低的時候
[00:28:39.000 --> 00:28:43.000]  有曾經背叛神的時間
[00:28:43.000 --> 00:28:47.000]  也有曾經非常痛悔
[00:28:48.000 --> 00:28:49.000]  背叛神的時間
[00:28:49.000 --> 00:28:53.000]  但正因為他有這份不甘心
[00:28:53.000 --> 00:28:55.000]  這份不願意
[00:28:55.000 --> 00:28:59.000]  所以能夠令他堅持到底
[00:28:59.000 --> 00:29:03.000]  最終成為一個討神喜悅的僕人
[00:29:03.000 --> 00:29:05.000]  弟兄姊妹我真的盼望
[00:29:05.000 --> 00:29:09.000]  我們每一個人都有這份不甘心在我們裡
[00:29:09.000 --> 00:29:14.000]  有這份不願意在我們的心智裡
[00:29:14.000 --> 00:29:17.000]  以致我們能夠有一個動力
[00:29:18.000 --> 00:29:21.000]  去操練不濫用自由
[00:29:21.000 --> 00:29:23.000]  不求自己的益處
[00:29:23.000 --> 00:29:27.000]  更加願意不惜代價去造就別人
[00:29:27.000 --> 00:29:31.000]  過這種生活來討神喜悅榮耀去
[00:29:31.000 --> 00:29:37.000]  下面我有兩個自我挑戰的問題給大家
[00:29:37.000 --> 00:29:39.000]  我希望能夠
[00:29:39.000 --> 00:29:43.000]  當我們去反省這些問題的時候
[00:29:43.000 --> 00:29:45.000]  能夠提醒我們
[00:29:46.000 --> 00:29:48.000]  人人都可以榮耀神
[00:29:48.000 --> 00:29:50.000]  天天可以榮耀神
[00:29:50.000 --> 00:29:54.000]  在每一件事情我們決定做還是不做的時候
[00:29:54.000 --> 00:29:56.000]  我們去問自己
[00:29:56.000 --> 00:30:00.000]  我在這件事上怎樣可以榮耀神呢?
[00:30:00.000 --> 00:30:04.000]  在每一天我們臨睡覺去祈禱的時候
[00:30:04.000 --> 00:30:06.000]  我們反省今天所做的事
[00:30:06.000 --> 00:30:08.000]  我們問自己
[00:30:08.000 --> 00:30:11.000]  我今天做了些什麼是榮耀神呢?
[00:30:11.000 --> 00:30:13.000]  我又做了些什麼
[00:30:14.000 --> 00:30:16.000]  真的令神蒙羞呢?
[00:30:16.000 --> 00:30:18.000]  如果我們能夠找到一些
[00:30:18.000 --> 00:30:21.000]  是我們榮耀神的事情
[00:30:21.000 --> 00:30:24.000]  我們可以向神感恩
[00:30:24.000 --> 00:30:28.000]  假如我們真的看到一些令神蒙羞的事
[00:30:28.000 --> 00:30:31.000]  都盼望我們能夠真誠在神的面前
[00:30:31.000 --> 00:30:33.000]  去認罪悔改
[00:30:33.000 --> 00:30:35.000]  讓我們一起禱告
[00:30:35.000 --> 00:30:38.000]  親愛的天父
[00:30:38.000 --> 00:30:41.000]  感謝你留下寶貴的聖經
[00:30:41.000 --> 00:30:43.000]  告訴我們
[00:30:44.000 --> 00:30:45.000]  我們被造的目的
[00:30:45.000 --> 00:30:47.000]  就是要榮耀你
[00:30:47.000 --> 00:30:50.000]  我們雖然微小如塵土
[00:30:50.000 --> 00:30:54.000]  但只要我們一心要去討你喜悅
[00:30:54.000 --> 00:30:58.000]  你仍然會在我們的生命裡工作
[00:30:58.000 --> 00:31:02.000]  顯出你的能力和恩典
[00:31:02.000 --> 00:31:05.000]  讓我們可以榮耀你
[00:31:05.000 --> 00:31:08.000]  我們求天父賜我們不甘心
[00:31:08.000 --> 00:31:11.000]  去做魔鬼的俘虜
[00:31:12.000 --> 00:31:14.000]  不願意背叛你那種心智
[00:31:14.000 --> 00:31:18.000]  要求你賜我們勇氣和能力
[00:31:18.000 --> 00:31:20.000]  進行你的教導
[00:31:20.000 --> 00:31:22.000]  活出一個顛覆人性
[00:31:22.000 --> 00:31:26.000]  顛覆世界價值觀的真理
[00:31:26.000 --> 00:31:30.000]  在每時每天的生活裡
[00:31:30.000 --> 00:31:32.000]  都可以討你喜悅
[00:31:32.000 --> 00:31:34.000]  歸榮耀給你
[00:31:34.000 --> 00:31:37.000]  我們這樣的禱告奉靠主耶穌基督的名
[00:31:37.000 --> 00:31:39.000]  阿門
