
[00:00:00.000 --> 00:00:08.000]  不知你們有無試過問神,即是問耶穌,耶穌,你可以爲我做些什麼?
[00:39:27.000 --> 00:39:45.000]  有人這樣說,但是我的問題是,那又怎麼樣呢?你難過的那段時間,你不斷寫"難過",不斷寫"大雨過",問題重要的是,你過了之後又怎麼樣呢?過了之後大家會怎樣?過了之後你會變成怎樣?
[00:39:46.000 --> 00:40:02.000]  苦難大家都知道其實很有殺傷力,它可以將你打垮,可以將你變得脆弱,怕事,將你變得沒有信心,很沮喪,很懊惱,苦難很大殺傷力。
[00:40:03.000 --> 00:40:24.000]  但相反,今天神要告訴我們每一個跟隨的人聽,苦難可以讓我們變得更像耶穌。你知道嗎?你知道嗎?在苦難當中,過了之後,你可以變得更像耶穌。
[00:40:25.000 --> 00:40:33.000]  有一首詩或者散文,叫做《你知道嗎?》,在你的outline我也寫了出來。
[00:40:33.000 --> 00:40:43.000]  這一首散文,我們讀一讀,領會一下里面的一點點,我再講一下背景,爲什麼會寫這一樣東西。
[00:40:44.000 --> 00:40:59.000]  你知道嗎?我們一起讀。你知道嗎?你知道蠟燭要經過燃燒纔會發光嗎?你知道嗎?鑽石要經過鍛磨才見光華嗎?你知道嗎?
[00:41:00.000 --> 00:41:19.000]  水流若沒有鑽石的衝擊,就擊不起浪花。你知道嗎?沒有試過流淚的傷目,永遠看不到人間的疾苦。你知道嗎?失敗教我吸取經驗,錯誤教我學習謙遜,挫折教我培養勇氣。
[00:41:20.000 --> 00:41:32.000]  沒有試煉,你永遠不知道生命的潛力。沒有沖淡,你永遠不知道生命的耐力。沒有痛苦,你永遠不知道你生命的韌力。
[00:41:33.000 --> 00:41:50.000]  你知道嗎?你知道受苦越深,利臣也越勤奮。這首詩的散文,我相信不是一般人可以寫得到,如果你不是一個艱難的處境。
[00:41:51.000 --> 00:42:07.000]  有沒有人知道這首詩的作者是誰?他的名字叫恆林子,你聽過他的名字吧?他12歲的時候患了內風塞關節炎。
[00:42:08.000 --> 00:42:22.000]  這個病發的時候,手腳會很痛。他一直到臨終之前,他大概61歲左右離開世界。
[00:42:23.000 --> 00:42:40.000]  51,你減12當50,50年裏面他都在痛苦裏面,有時好返,有時又發返。他在所有痛苦裏面,當我們看到他殘忍不廢,他仍然向他的生命挑戰。
[00:42:41.000 --> 00:42:56.000]  當他遇到耶穌基督,耶穌就成爲他的力量。苦難過後,你會變成怎樣?
[00:42:57.000 --> 00:43:14.000]  耶穌可以爲你做些什麼呢?求主幫助我們,在逆流中,讓耶穌成爲你的師哥,讓耶穌成爲你的力量。
[00:43:15.000 --> 00:43:27.000]  以致你可以用一個新的角度去擁抱你自己的生命,去活出耶穌創造你那份生命力。
[00:43:28.000 --> 00:43:53.000]  最後經文告訴你,因爲父喜歡叫一切的豐盛都在祂裏面居住,願意你都將耶穌基督成爲你的守衛,願意耶穌基督的平安在你任何處境裏面成爲你的師哥,成爲你的力量。我們一起祈禱好嗎?
[00:43:54.000 --> 00:44:15.000]  親愛的神,我們來到你面前的時候,我們知道我們是軟弱的一羣,但是我們這份軟弱,我們願意去顯出主你的剛強,因爲耶穌基督你能夠爲我們做的,是大於我們所想所求的。
[00:44:16.000 --> 00:44:41.000]  耶穌你要做的其實不是爲我們,是真的你要施行你自己的作爲,你要得着當德的榮耀,願意在一切的困難,在一切的事情裏面賦予我們曉得,重贊你,重贊你自己是我們生命的師哥。
[00:44:42.000 --> 00:44:59.000]  當我們累,當我們很無力的時候,我們能夠擁抱你自己,求主你幫助我們,讓我們帶着你這份能力去活出每一天你自己的生命,祈禱奉主耶穌名下。
