
[00:00:00.000 --> 00:00:05.400]  生涯規劃是近年來一種流行的理論
[00:19:52.240 --> 00:19:54.240]  今天我們是否一個基督徒?
[00:19:54.240 --> 00:19:56.240]  我們是否神的子民?
[00:19:56.240 --> 00:19:57.240]  是否神家裡的人?
[00:19:57.240 --> 00:20:00.240]  不是看我們有沒有進行什麼宗教行為
[00:20:00.240 --> 00:20:02.240]  例如回教會祈禱奉獻
[00:20:02.240 --> 00:20:06.240]  而是看我們有沒有遵行上帝的旨意
[00:20:06.240 --> 00:20:08.240]  我們願不願意
[00:20:08.240 --> 00:20:10.240]  以上帝作為我們的主
[00:20:10.240 --> 00:20:12.240]  我們跟隨祂來行
[00:20:12.240 --> 00:20:17.240]  信耶穌不是只相信神的存在
[00:20:17.240 --> 00:20:21.240]  而是願意將自己生命的方向來改變
[00:20:21.240 --> 00:20:24.240]  從前我們是自己當家作主
[00:20:24.240 --> 00:20:26.240]  我們信了耶穌之後
[00:20:26.240 --> 00:20:29.240]  我們願意以神作為我們的主
[00:20:29.240 --> 00:20:32.240]  我們按祂的意思來生活
[00:20:32.240 --> 00:20:35.240]  作為一位基督徒
[00:20:35.240 --> 00:20:37.240]  如果我們的生命方向
[00:20:37.240 --> 00:20:39.240]  在這方面沒有校正
[00:20:39.240 --> 00:20:41.240]  沒有一個正確的目標
[00:20:41.240 --> 00:20:43.240]  其實你怎樣規劃你的人生
[00:20:43.240 --> 00:20:46.240]  最終可能是徒勞無功
[00:20:46.240 --> 00:20:50.240]  還有第二招就是
[00:20:50.240 --> 00:20:53.240]  以權柄來趕鬼
[00:20:53.240 --> 00:20:56.240]  我們一說到鬼
[00:20:56.240 --> 00:20:58.240]  就想起一些很可怕的事
[00:20:58.240 --> 00:21:00.240]  很恐怖
[00:21:00.240 --> 00:21:03.240]  很神秘
[00:21:03.240 --> 00:21:05.240]  其實我們對鬼有很多誤解
[00:21:05.240 --> 00:21:07.240]  其中一個誤解就是
[00:21:07.240 --> 00:21:10.240]  以為人死了之後就會變成鬼
[00:21:10.240 --> 00:21:12.240]  是不是真的呢?
[00:21:12.240 --> 00:21:14.240]  其實按照聖經所說
[00:21:14.240 --> 00:21:16.240]  這個不是的
[00:21:16.240 --> 00:21:18.240]  記不記得在路加夫音
[00:21:18.240 --> 00:21:20.240]  耶穌釘十字架的時候
[00:21:20.240 --> 00:21:23.240]  他旁邊有左右兩個囚犯
[00:21:23.240 --> 00:21:24.240]  和他一起釘
[00:21:24.240 --> 00:21:26.240]  其中一個願意信耶穌
[00:21:26.240 --> 00:21:28.240]  耶穌對那個人說什麼呢?
[00:21:28.240 --> 00:21:30.240]  你今天就要和我在樂園裡
[00:21:30.240 --> 00:21:32.240]  所以所有信了耶穌的人
[00:21:32.240 --> 00:21:33.240]  他離開世界
[00:21:33.240 --> 00:21:34.240]  他死了之後
[00:21:34.240 --> 00:21:37.240]  他應該去到一個叫樂園的地方
[00:21:37.240 --> 00:21:39.240]  這個樂園是怎樣呢?
[00:21:39.240 --> 00:21:40.240]  我們不知道
[00:21:40.240 --> 00:21:41.240]  聖經沒有詳細的描述
[00:21:41.240 --> 00:21:44.240]  但這是一個暫時居留的地方
[00:21:44.240 --> 00:21:46.240]  中途宿舍
[00:21:46.240 --> 00:21:49.240]  等到將來主耶穌再回來的時候
[00:21:49.240 --> 00:21:53.240]  至於那些未信的人又如何呢?
[00:21:53.240 --> 00:21:55.240]  在路加夫音第十六章
[00:21:55.240 --> 00:21:57.240]  財主與拉薩路那段經文裡
[00:21:57.240 --> 00:21:59.240]  提到未信的財主
[00:21:59.240 --> 00:22:00.240]  他死了之後
[00:22:00.240 --> 00:22:03.240]  去了一個叫陰間的地方
[00:22:03.240 --> 00:22:05.240]  而在那段經文裡
[00:22:05.240 --> 00:22:07.240]  顯示無論是信了的人
[00:22:07.240 --> 00:22:08.240]  還是未信的人
[00:22:08.240 --> 00:22:09.240]  他們死了之後
[00:22:09.240 --> 00:22:11.240]  都不能夠隨意往來
[00:22:11.240 --> 00:22:13.240]  喜歡去哪裡就去哪裡
[00:22:13.240 --> 00:22:15.240]  所以他們不能夠回到人間
[00:22:15.240 --> 00:22:18.240]  成為人的形狀
[00:22:18.240 --> 00:22:20.240]  讓別人看到
[00:22:20.240 --> 00:22:21.240]  是不可以的
[00:22:21.240 --> 00:22:23.240]  所以人死了之後
[00:22:23.240 --> 00:22:24.240]  不會變成鬼
[00:22:24.240 --> 00:22:27.240]  所謂鬼其實是邪靈
[00:22:27.240 --> 00:22:29.240]  是撒旦的工具
[00:22:29.240 --> 00:22:32.240]  幻化成為人的形狀
[00:22:32.240 --> 00:22:34.240]  來迷惑人
[00:22:34.240 --> 00:22:37.240]  這些邪靈其實今天仍然存在
[00:22:37.240 --> 00:22:39.240]  不過撒旦已經進化到
[00:22:39.240 --> 00:22:41.240]  更加高深
[00:22:41.240 --> 00:22:42.240]  更加高招
[00:22:42.240 --> 00:22:45.240]  就是不用靠這些邪靈來迷惑人
[00:22:45.240 --> 00:22:48.240]  它有其他方法來迷惑人
[00:22:48.240 --> 00:22:51.240]  例如風水術數
[00:22:51.240 --> 00:22:53.240]  算命
[00:22:53.240 --> 00:22:55.240]  占卜
[00:22:55.240 --> 00:22:58.240]  這些其實都是撒旦的伎倆
[00:22:58.240 --> 00:23:00.240]  來迷惑人的心
[00:23:00.240 --> 00:23:02.240]  快過年了
[00:23:02.240 --> 00:23:03.240]  你將會發現
[00:23:03.240 --> 00:23:05.240]  那些書簿攤全部都是紅色
[00:23:05.240 --> 00:23:07.240]  除了那些利是封之外
[00:23:07.240 --> 00:23:11.240]  就是那些專門預測流年運程的書
[00:23:11.240 --> 00:23:13.240]  那些風水師傅
[00:23:13.240 --> 00:23:15.240]  你打開電視
[00:23:15.240 --> 00:23:17.240]  過年那幾天
[00:23:17.240 --> 00:23:19.240]  除了看獅子之外
[00:23:19.240 --> 00:23:21.240]  就是那些風水師
[00:23:21.240 --> 00:23:24.240]  講流年的運程
[00:23:24.240 --> 00:23:26.240]  我們基督徒是不需要靠這些
[00:23:26.240 --> 00:23:27.240]  因為我們知道
[00:23:27.240 --> 00:23:30.240]  我們的生命是掌管在神的手裡
[00:23:30.240 --> 00:23:33.240]  我們不需要知道明天如何
[00:23:33.240 --> 00:23:37.240]  因為神會帶領我們度過每一天
[00:23:37.240 --> 00:23:39.240]  我們不需要靠那些
[00:23:39.240 --> 00:23:41.240]  而撒旦其實就是
[00:23:41.240 --> 00:23:43.240]  藉著人對未來
[00:23:43.240 --> 00:23:46.240]  對一些不可知的事的好奇
[00:23:46.240 --> 00:23:48.240]  來迷惑人
[00:23:48.240 --> 00:23:50.240]  所以我們需要小心
[00:23:50.240 --> 00:23:52.240]  除了這些之外
[00:23:52.240 --> 00:23:55.240]  其實撒旦還有另外一些迷惑人的工具
[00:23:55.240 --> 00:23:59.240]  除了那些名利財富地位之外
[00:23:59.240 --> 00:24:01.240]  還有打機
[00:24:01.240 --> 00:24:02.240]  例如打機
[00:24:02.240 --> 00:24:03.240]  現在的打機
[00:24:03.240 --> 00:24:06.240]  不只是打遊戲機那麼簡單
[00:24:06.240 --> 00:24:08.240]  我們經常用手機
[00:24:08.240 --> 00:24:12.240]  除了在手機裡玩遊戲之外
[00:24:12.240 --> 00:24:14.240]  還有很多WhatsApp
[00:24:14.240 --> 00:24:18.240]  一天到晚都要打開來看
[00:24:18.240 --> 00:24:23.240]  其實那些都是一種捆綁
[00:24:23.240 --> 00:24:27.240]  在過去的新年
[00:24:27.240 --> 00:24:32.240]  我收到接近100個新年快樂的訊息
[00:24:32.240 --> 00:24:35.240]  其實我們要想清楚
[00:24:35.240 --> 00:24:39.240]  我們會不會花了太多時間在那些事情上
[00:24:39.240 --> 00:24:41.240]  那些是一些很好的溝通工具
[00:24:41.240 --> 00:24:43.240]  但是會不會捆綁了我們
[00:24:43.240 --> 00:24:45.240]  我們要小心
[00:24:45.240 --> 00:24:47.240]  還有你們發的那些訊息
[00:24:47.240 --> 00:24:51.240]  我們要分辨一下那些訊息的真偽
[00:24:51.240 --> 00:24:53.240]  不要是又轉發不是又轉發
[00:24:53.240 --> 00:24:54.240]  否則
[00:24:54.240 --> 00:24:58.240]  常常叫你不要去哪裡吃東西
[00:24:58.240 --> 00:25:02.240]  我們有可能協助發放虛假訊息
[00:25:02.240 --> 00:25:05.240]  這是有可能犯法的
[00:25:05.240 --> 00:25:07.240]  我們要小心
[00:25:07.240 --> 00:25:10.240]  還有這裡說到以權柄趕鬼
[00:25:10.240 --> 00:25:12.240]  是強調權柄
[00:25:12.240 --> 00:25:15.240]  即是我們不是坐在那裡
[00:25:15.240 --> 00:25:16.240]  等別人來攻擊我們
[00:25:16.240 --> 00:25:18.240]  我們才去抵擋
[00:25:18.240 --> 00:25:20.240]  而是我們有那個主動權
[00:25:20.240 --> 00:25:22.240]  我們要先知先覺
[00:25:22.240 --> 00:25:25.240]  我們知道可能會出現試探的時候
[00:25:25.240 --> 00:25:27.240]  我們就要先發制人
[00:25:27.240 --> 00:25:28.240]  我們要去阻止
[00:25:28.240 --> 00:25:31.240]  我們要避免落入那個試探
[00:25:31.240 --> 00:25:34.240]  例如我知道自己看了鬼片
[00:25:34.240 --> 00:25:36.240]  我會胡思亂想
[00:25:36.240 --> 00:25:37.240]  我會疑神疑鬼
[00:25:37.240 --> 00:25:38.240]  很害怕的時候
[00:25:38.240 --> 00:25:39.240]  我就不去看
[00:25:39.240 --> 00:25:41.240]  還有電視一出現的時候
[00:25:41.240 --> 00:25:43.240]  我就馬上轉台
[00:25:43.240 --> 00:25:47.240]  還有如果我看了那些報紙
[00:25:47.240 --> 00:25:48.240]  傳媒的報道
[00:25:48.240 --> 00:25:50.240]  那些風化案
[00:25:50.240 --> 00:25:51.240]  描寫得很深入細緻
[00:25:51.240 --> 00:25:53.240]  我看了會胡思亂想
[00:25:53.240 --> 00:25:55.240]  我就索性不看了
[00:25:55.240 --> 00:25:57.240]  就這樣立了標題就算了
[00:25:57.240 --> 00:25:59.240]  這些都是我們要採取主動
[00:25:59.240 --> 00:26:02.240]  我們要以神給我們的權柄
[00:26:02.240 --> 00:26:05.240]  避免落入魔鬼的試探引誘
[00:26:05.240 --> 00:26:10.240]  講了兩招
[00:26:10.240 --> 00:26:12.240]  第一招就是我們要確定
[00:26:12.240 --> 00:26:13.240]  我們的人生方向
[00:26:13.240 --> 00:26:17.240]  第二招就是我們要避免
[00:26:17.240 --> 00:26:22.240]  避免落入各種試探引誘
[00:26:22.240 --> 00:26:24.240]  中了魔鬼的圈套
[00:26:24.240 --> 00:26:26.240]  第三招是什麼呢
[00:26:26.240 --> 00:26:27.240]  在講第三招之前
[00:26:27.240 --> 00:26:29.240]  我想考考大家
[00:26:29.240 --> 00:26:31.240]  記不記得剛才第一個場景
[00:26:31.240 --> 00:26:33.240]  耶穌在哪裡
[00:26:33.240 --> 00:26:35.240]  海邊
[00:26:35.240 --> 00:26:37.240]  耶穌在海邊
[00:26:37.240 --> 00:26:41.240]  耶穌當時面對著四面八方的群眾
[00:26:41.240 --> 00:26:44.240]  他們來也是想耶穌的醫治
[00:26:44.240 --> 00:26:47.240]  滿足他們的需要
[00:26:47.240 --> 00:26:48.240]  所以當時的耶穌
[00:26:48.240 --> 00:26:52.240]  面對著很多掌聲
[00:26:52.240 --> 00:26:55.240]  很多的擁戴
[00:26:55.240 --> 00:26:59.240]  不要以為在試探裡我們會迷失
[00:26:59.240 --> 00:27:01.240]  這些掌聲、歡呼聲
[00:27:01.240 --> 00:27:04.240]  其實都是另一種引誘
[00:27:04.240 --> 00:27:07.240]  我們很容易會落入裡面
[00:27:07.240 --> 00:27:10.240]  我們會迷失在裡面
[00:27:10.240 --> 00:27:15.240]  我們會在歡呼聲、掌聲裡迷失
[00:27:15.240 --> 00:27:17.240]  我們為了滿足別人
[00:27:17.240 --> 00:27:19.240]  博取別人的讚賞
[00:27:19.240 --> 00:27:21.240]  我們去做事
[00:27:21.240 --> 00:27:26.240]  還有就是現代人的生活很忙碌
[00:27:26.240 --> 00:27:27.240]  節奏很緊張
[00:27:27.240 --> 00:27:30.240]  其實這個也會令我們迷失
[00:27:30.240 --> 00:27:33.240]  但我們要想想
[00:27:33.240 --> 00:27:36.240]  我們是否真的這麼忙碌
[00:27:36.240 --> 00:27:39.240]  我們的時間是否真的這麼不夠用
[00:27:39.240 --> 00:27:41.240]  我想到
[00:27:41.240 --> 00:27:44.240]  大家認不認得這是什麼
[00:27:44.240 --> 00:27:47.240]  知不知道這是什麼
[00:27:47.240 --> 00:27:51.240]  這個不是馬桶
[00:27:51.240 --> 00:27:54.240]  大家知不知道這是什麼
[00:27:54.240 --> 00:27:57.240]  這個新進一點
[00:27:57.240 --> 00:27:59.240]  進步了一點
[00:27:59.240 --> 00:28:01.240]  磨
[00:28:01.240 --> 00:28:02.240]  知不知道這是什麼
[00:28:02.240 --> 00:28:05.240]  剛才早堂有人認得出
[00:28:05.240 --> 00:28:09.240]  這個其實是洗衣機
[00:28:09.240 --> 00:28:13.240]  這是第一部不用電的洗衣機
[00:28:13.240 --> 00:28:14.240]  可能你會說
[00:28:14.240 --> 00:28:16.240]  我媽媽就是第一部洗衣機
[00:28:16.240 --> 00:28:20.240]  但其實這部據說是第一部不用電的洗衣機
[00:28:20.240 --> 00:28:21.240]  怎樣使用呢
[00:28:21.240 --> 00:28:23.240]  你看到這裡有一支東西
[00:28:23.240 --> 00:28:24.240]  其實衣服放在桶子裡
[00:28:24.240 --> 00:28:26.240]  你攪動那些衣服
[00:28:26.240 --> 00:28:27.240]  就是洗衣服
[00:28:27.240 --> 00:28:28.240]  洗完之後
[00:28:28.240 --> 00:28:29.240]  你就放在
[00:28:29.240 --> 00:28:31.240]  這裡有兩個滾輪
[00:28:31.240 --> 00:28:33.240]  就像麵粉的滾輪
[00:28:33.240 --> 00:28:35.240]  用來抓乾衣服的水
[00:28:35.240 --> 00:28:37.240]  然後放在這裡
[00:28:37.240 --> 00:28:39.240]  然後你倒清水進去
[00:28:39.240 --> 00:28:40.240]  又來一次
[00:28:40.240 --> 00:28:43.240]  這個就是第一部洗衣機
[00:28:43.240 --> 00:28:44.240]  這個就先進一點
[00:28:44.240 --> 00:28:45.240]  用膠桶
[00:28:45.240 --> 00:28:46.240]  這個不是地拖桶
[00:28:46.240 --> 00:28:50.240]  就是攪那些衣服
[00:28:50.240 --> 00:28:52.240]  這一部厲害了
[00:28:52.240 --> 00:28:54.240]  我家裡第一部洗衣機
[00:28:54.240 --> 00:28:55.240]  類似是這樣
[00:28:55.240 --> 00:28:57.240]  這部就是用電的洗衣機
[00:28:57.240 --> 00:28:59.240]  裡面有滾筒
[00:28:59.240 --> 00:29:00.240]  有電
[00:29:00.240 --> 00:29:02.240]  滾筒就是攪那些衣服
[00:29:02.240 --> 00:29:03.240]  洗乾衣服
[00:29:03.240 --> 00:29:05.240]  這裡你看到有一支東西
[00:29:05.240 --> 00:29:06.240]  其實就是在這裡攪
[00:29:06.240 --> 00:29:08.240]  裡面有一個滾輪
[00:29:08.240 --> 00:29:09.240]  你將衣服
[00:29:09.240 --> 00:29:11.240]  放進那個滾輪裡
[00:29:11.240 --> 00:29:13.240]  然後你攪那些衣服出來
[00:29:13.240 --> 00:29:15.240]  抓乾那些水
[00:29:15.240 --> 00:29:18.240]  我小時候就是用這部洗衣機
[00:29:18.240 --> 00:29:20.240]  現在更加先進
[00:29:20.240 --> 00:29:22.240]  一個按一個按鈕
[00:29:22.240 --> 00:29:23.240]  你想想
[00:29:23.240 --> 00:29:25.240]  其實這些現代的科技
[00:29:25.240 --> 00:29:26.240]  很先進很發達
[00:29:26.240 --> 00:29:28.240]  其實是幫助我們
[00:29:28.240 --> 00:29:29.240]  減省很多的時間
[00:29:29.240 --> 00:29:30.240]  你想想
[00:29:30.240 --> 00:29:31.240]  以前你洗衣服
[00:29:31.240 --> 00:29:32.240]  去河邊那裡洗
[00:29:32.240 --> 00:29:34.240]  一洗就洗你幾個小時
[00:29:34.240 --> 00:29:36.240]  但是你現在按一個按鈕
[00:29:36.240 --> 00:29:38.240]  就已經洗完了
[00:29:38.240 --> 00:29:39.240]  完全不用操心
[00:29:39.240 --> 00:29:41.240]  不過你還要晾衣服
[00:29:41.240 --> 00:29:43.240]  我就想
[00:29:43.240 --> 00:29:45.240]  以後你不用乾衣機
[00:29:45.240 --> 00:29:46.240]  你也要晾
[00:29:46.240 --> 00:29:47.240]  有沒有機器
[00:29:47.240 --> 00:29:50.240]  真的做好幫你洗衣服的步驟
[00:29:50.240 --> 00:29:52.240]  就好了
[00:29:52.240 --> 00:29:53.240]  所以其實
[00:29:53.240 --> 00:29:56.240]  我們是省下很多時間的
[00:29:56.240 --> 00:29:57.240]  為什麼我們仍然覺得
[00:29:57.240 --> 00:30:00.240]  自己這麼忙呢?
[00:30:00.240 --> 00:30:02.240]  我們忙到
[00:30:02.240 --> 00:30:04.240]  我們其實不想停下來
[00:30:04.240 --> 00:30:08.240]  我們不想有一刻的安靜
[00:30:08.240 --> 00:30:10.240]  你看到那些人進地鐵
[00:30:10.240 --> 00:30:11.240]  每個人一進去
[00:30:11.240 --> 00:30:14.240]  就會拿著機器在那裡擦
[00:30:14.240 --> 00:30:16.240]  其實我經常想
[00:30:16.240 --> 00:30:17.240]  為什麼不可以讓自己的腦
[00:30:17.240 --> 00:30:19.240]  有一刻不思考
[00:30:19.240 --> 00:30:20.240]  不做事
[00:30:20.240 --> 00:30:21.240]  真的坐著
[00:30:21.240 --> 00:30:23.240]  安靜下來
[00:30:23.240 --> 00:30:24.240]  問題就是
[00:30:24.240 --> 00:30:25.240]  現代人
[00:30:25.240 --> 00:30:28.240]  可能一安靜的時候
[00:30:28.240 --> 00:30:29.240]  他無法接納
[00:30:29.240 --> 00:30:31.240]  自己內裡的空虛
[00:30:31.240 --> 00:30:32.240]  那些慾望走出來
[00:30:32.240 --> 00:30:34.240]  他控制不了
[00:30:34.240 --> 00:30:36.240]  人是處理不了
[00:30:36.240 --> 00:30:39.240]  這些安靜所帶來的不安
[00:30:39.240 --> 00:30:43.240]  人心其實很想
[00:30:43.240 --> 00:30:45.240]  用一些行動
[00:30:45.240 --> 00:30:47.240]  一些工作來證明自己的價值
[00:30:47.240 --> 00:30:50.240]  沒有工作
[00:30:50.240 --> 00:30:51.240]  休息
[00:30:51.240 --> 00:30:53.240]  就代表沒有生產力
[00:30:53.240 --> 00:30:54.240]  沒有用
[00:30:54.240 --> 00:30:57.240]  所以對於退休人士來說
[00:30:57.240 --> 00:30:58.240]  其中一個最難
[00:30:58.240 --> 00:30:59.240]  要去面對的
[00:30:59.240 --> 00:31:01.240]  最大的困難
[00:31:01.240 --> 00:31:03.240]  就是要接受自己沒有工作
[00:31:03.240 --> 00:31:05.240]  要接受自己沒有工作之後
[00:31:05.240 --> 00:31:07.240]  仍然是一個有價值的人
[00:31:07.240 --> 00:31:10.240]  在這麼功利的社會裡
[00:31:10.240 --> 00:31:13.240]  其實這是一件很難的事
[00:31:13.240 --> 00:31:16.240]  我們必須要問清楚
[00:31:16.240 --> 00:31:18.240]  到底今天
[00:31:18.240 --> 00:31:20.240]  我這個人
[00:31:20.240 --> 00:31:22.240]  我的價值
[00:31:22.240 --> 00:31:24.240]  是建基在哪裡呢?
[00:31:24.240 --> 00:31:26.240]  是否建基在我所做的事
[00:31:26.240 --> 00:31:27.240]  我的工作
[00:31:27.240 --> 00:31:29.240]  我的地位
[00:31:29.240 --> 00:31:31.240]  是否建基在這些上面呢?
[00:31:31.240 --> 00:31:32.240]  我們是否要用這些東西
[00:31:32.240 --> 00:31:35.240]  來衡量我們的價值呢?
[00:31:35.240 --> 00:31:37.240]  我們活著
[00:31:37.240 --> 00:31:39.240]  是否就是要滿足人的需要
[00:31:39.240 --> 00:31:45.240]  或者是要博取人的認同和掌聲呢?
[00:31:45.240 --> 00:31:46.240]  在《馬可福音》裡
[00:31:46.240 --> 00:31:47.240]  我們看到
[00:31:47.240 --> 00:31:49.240]  《馬可福音》裡的耶穌
[00:31:49.240 --> 00:31:51.240]  他忙得廢寢忘餐
[00:31:51.240 --> 00:31:53.240]  他的侍奉生涯
[00:31:53.240 --> 00:31:57.240]  充滿了很多人與事
[00:31:57.240 --> 00:31:59.240]  但他選擇
[00:31:59.240 --> 00:32:01.240]  不是留在人群當中
[00:32:01.240 --> 00:32:03.240]  繼續博取他們的認同
[00:32:03.240 --> 00:32:05.240]  而是選擇退到上山
[00:32:05.240 --> 00:32:07.240]  在其他幾卷的福音書裡
[00:32:07.240 --> 00:32:09.240]  也經常提到
[00:32:09.240 --> 00:32:11.240]  耶穌去到曠野
[00:32:11.240 --> 00:32:13.240]  在那裡做什麼呢?
[00:32:13.240 --> 00:32:14.240]  祈禱
[00:32:14.240 --> 00:32:16.240]  親近神
[00:32:16.240 --> 00:32:17.240]  與神一起
[00:32:17.240 --> 00:32:19.240]  就好像祂叫門徒
[00:32:19.240 --> 00:32:23.240]  來與祂一起一樣
[00:32:23.240 --> 00:32:25.240]  今天
[00:32:25.240 --> 00:32:28.240]  我們有多久沒有上山
[00:32:28.240 --> 00:32:32.240]  我不是指每天去山上神魂
[00:32:32.240 --> 00:32:34.240]  今天到底
[00:32:34.240 --> 00:32:37.240]  我們有多久沒有上山
[00:32:37.240 --> 00:32:38.240]  去安靜
[00:32:38.240 --> 00:32:41.240]  去親近神呢?
[00:32:41.240 --> 00:32:46.240]  我們有沒有與主耶穌同在呢?
[00:32:46.240 --> 00:32:49.240]  其實唯有在祂的裡面
[00:32:49.240 --> 00:32:51.240]  我們才會找到
[00:32:51.240 --> 00:32:55.240]  我們人生真正的價值和意義
[00:32:55.240 --> 00:32:57.240]  唯有在祂的裡面
[00:32:57.240 --> 00:33:01.240]  我們才知道何去何從
[00:33:01.240 --> 00:33:03.240]  最後我想以一個人的見證
[00:33:03.240 --> 00:33:06.240]  來做一個結束
[00:33:06.240 --> 00:33:08.240]  大家應該都認識他吧
[00:33:08.240 --> 00:33:09.240]  他是李思琦
[00:33:09.240 --> 00:33:12.240]  我也很喜歡看他的電影
[00:33:12.240 --> 00:33:15.240]  李思琦為了一家人的前途
[00:33:15.240 --> 00:33:17.240]  在1984年的時候
[00:33:17.240 --> 00:33:20.240]  隻身去到加拿大的多倫多
[00:33:20.240 --> 00:33:23.240]  在那裡坐移民監
[00:33:23.240 --> 00:33:25.240]  到了1989年的時候
[00:33:25.240 --> 00:33:28.240]  他辦妥了入籍手續
[00:33:28.240 --> 00:33:31.240]  他打算回來與家人團聚
[00:33:31.240 --> 00:33:33.240]  但就在這個時間
[00:33:33.240 --> 00:33:34.240]  他收到一封信
[00:33:34.240 --> 00:33:37.240]  這封信是他先生寫給他的
[00:33:37.240 --> 00:33:39.240]  他先生對他說
[00:33:39.240 --> 00:33:44.240]  「你不用回來陪我了」
[00:33:44.240 --> 00:33:48.240]  「我已經習慣了一個人獨立生活」
[00:33:48.240 --> 00:33:51.240]  「你不在這裡還比在這裡好」
[00:33:51.240 --> 00:33:53.240]  他收到這封信之後
[00:33:53.240 --> 00:33:55.240]  晴天霹靂
[00:33:55.240 --> 00:33:58.240]  後來他知道丈夫有第三者
[00:33:58.240 --> 00:34:02.240]  他一下子發現自己失去了丈夫
[00:34:02.240 --> 00:34:05.240]  連女兒也失去了
[00:34:05.240 --> 00:34:07.240]  從此之後
[00:34:07.240 --> 00:34:10.240]  他愛上了算命
[00:34:10.240 --> 00:34:13.240]  算命、看相、看風水
[00:34:13.240 --> 00:34:15.240]  因為他發覺
[00:34:15.240 --> 00:34:18.240]  他可以在那裡即時得到答案
[00:34:18.240 --> 00:34:20.240]  可以知道如何趨吉避凶
[00:34:20.240 --> 00:34:22.240]  得到安慰
[00:34:22.240 --> 00:34:26.240]  他從此愛上了算命
[00:34:26.240 --> 00:34:27.240]  有一次
[00:34:27.240 --> 00:34:28.240]  一位很出名
[00:34:28.240 --> 00:34:33.240]  供應很靈、很準的風水師對他說
[00:34:33.240 --> 00:34:35.240]  他的妹妹將會有一場大病
[00:34:35.240 --> 00:34:41.240]  他一家人都會在災禍中
[00:34:41.240 --> 00:34:43.240]  李思琦與他的妹妹關係很好
[00:34:43.240 --> 00:34:45.240]  所以當時他很害怕
[00:34:45.240 --> 00:34:46.240]  不知所措
[00:34:46.240 --> 00:34:48.240]  不知道該怎麼辦
[00:34:48.240 --> 00:34:50.240]  在這個時候他就想
[00:34:50.240 --> 00:34:52.240]  到底這個時候
[00:34:52.240 --> 00:34:56.240]  是否我要認真思考
[00:34:56.240 --> 00:35:00.240]  思考我的信仰的時候呢?
[00:35:00.240 --> 00:35:01.240]  在這個時候
[00:35:01.240 --> 00:35:03.240]  他收到一個電話
[00:35:03.240 --> 00:35:05.240]  這個電話是一個基督徒打給他
[00:35:05.240 --> 00:35:07.240]  他從來沒有見過這個人
[00:35:07.240 --> 00:35:10.240]  是他的朋友介紹他認識
[00:35:10.240 --> 00:35:12.240]  告訴他將來回到香港
[00:35:12.240 --> 00:35:15.240]  去找這個基督徒幫助他
[00:35:15.240 --> 00:35:17.240]  但他一直沒有找到
[00:35:17.240 --> 00:35:20.240]  這個時候這個人突然打電話給他
[00:35:20.240 --> 00:35:22.240]  這個人對他說
[00:35:22.240 --> 00:35:24.240]  我昨晚祈禱的時候
[00:35:24.240 --> 00:35:25.240]  我有感動
[00:35:25.240 --> 00:35:27.240]  我突然想起你
[00:35:27.240 --> 00:35:29.240]  我感覺到你好像有困難
[00:35:29.240 --> 00:35:32.240]  我有什麼可以幫到你?
[00:35:32.240 --> 00:35:34.240]  當時李思琦就想
[00:35:34.240 --> 00:35:37.240]  嘩!神真的這麼真實
[00:35:37.240 --> 00:35:40.240]  祂真的主動來找我?
[00:35:40.240 --> 00:35:43.240]  於是他就跟了這位朋友回到教會
[00:35:43.240 --> 00:35:45.240]  後來就信了耶穌
[00:35:45.240 --> 00:35:47.240]  以下是他的心聲
[00:35:47.240 --> 00:35:49.240]  信了耶穌之後
[00:35:49.240 --> 00:35:51.240]  我有很大的改變
[00:35:51.240 --> 00:35:53.240]  以前總是腳步快
[00:35:53.240 --> 00:35:54.240]  行動快
[00:35:54.240 --> 00:35:56.240]  天下第一件大事就是要賺錢
[00:35:56.240 --> 00:35:59.240]  人生最重要的就是丈夫和女兒
[00:35:59.240 --> 00:36:01.240]  但是錢會失去
[00:36:01.240 --> 00:36:03.240]  人的感情不但會變化
[00:36:03.240 --> 00:36:06.240]  而且還會消失得無影無蹤
[00:36:06.240 --> 00:36:08.240]  我現在才知道
[00:36:08.240 --> 00:36:11.240]  人憑自己的力量拼命地轉型
[00:36:11.240 --> 00:36:13.240]  不但疲累
[00:36:13.240 --> 00:36:16.240]  而且是浪費感情精力時間
[00:36:16.240 --> 00:36:18.240]  就好像跑狗場上的狗
[00:36:18.240 --> 00:36:20.240]  一直追著那隻電套
[00:36:20.240 --> 00:36:22.240]  但是追也追不上
[00:36:22.240 --> 00:36:23.240]  信了耶穌之後
[00:36:23.240 --> 00:36:26.240]  上帝賜給我從天上來的智慧
[00:36:26.240 --> 00:36:27.240]  我開始明白
[00:36:27.240 --> 00:36:29.240]  人生最有意義
[00:36:29.240 --> 00:36:30.240]  最快樂的事
[00:36:30.240 --> 00:36:34.240]  莫如遵行上帝的旨意
[00:36:34.240 --> 00:36:37.240]  李思琦信了耶穌之後
[00:36:37.240 --> 00:36:40.240]  就將自己的生命重新來到規劃
[00:36:40.240 --> 00:36:43.240]  你又如何呢?
[00:36:43.240 --> 00:36:45.240]  我們一起祈禱
[00:36:45.240 --> 00:36:49.240]  聖愛天父上帝
[00:36:49.240 --> 00:36:51.240]  我們感謝讚美你
[00:36:51.240 --> 00:36:52.240]  因為你是我們的主
