
[00:00:00.000 --> 00:00:03.000]  感謝主,我們一同同心祈禱
[00:22:59.000 --> 00:23:06.000]  真理的聖靈不只使我們重生進入上帝的國
[00:23:06.000 --> 00:23:12.000]  也一定會導引我們在世上的生活
[00:23:12.000 --> 00:23:19.000]  這是上帝在舊約和新約裡啟示的心意
[00:23:19.000 --> 00:23:23.000]  所以主耶穌在《約翰福音》十六章七節說
[00:23:35.000 --> 00:23:37.000]  真理的聖靈來了
[00:23:37.000 --> 00:23:43.000]  不只是感動當時的宗教領袖認罪自責
[00:23:43.000 --> 00:23:48.000]  也會帶信徒進入天國真理的世界
[00:23:48.000 --> 00:23:53.000]  更加會引導我們在世的生活
[00:23:53.000 --> 00:23:58.000]  感謝主,真理的聖靈幫助我們
[00:23:58.000 --> 00:24:00.000]  如果有人說自己信耶穌
[00:24:00.000 --> 00:24:03.000]  並且已經信了不短的日子
[00:24:03.000 --> 00:24:05.000]  不是初信的
[00:24:05.000 --> 00:24:10.000]  而你從來沒有經歷過聖靈影響我們的話
[00:24:10.000 --> 00:24:14.000]  我建議要檢討一下自己
[00:24:14.000 --> 00:24:18.000]  有沒有自以為聰明
[00:24:18.000 --> 00:24:19.000]  偏行幾路
[00:24:19.000 --> 00:24:22.000]  沒有進行聖經的教導
[00:24:22.000 --> 00:24:25.000]  甚至消滅聖靈的感動
[00:24:25.000 --> 00:24:28.000]  以致你信主以後從來沒有經歷過
[00:24:28.000 --> 00:24:31.000]  聖靈在我們心中的工作
[00:24:31.000 --> 00:24:38.000]  自以為聰明是妨礙我們經歷聖靈導引的重要障礙
[00:25:01.000 --> 00:25:03.000]  他這幾年來跟上帝
[00:25:03.000 --> 00:25:05.000]  跟上帝雖然有關係
[00:25:05.000 --> 00:25:07.000]  他也有去教會
[00:25:07.000 --> 00:25:11.000]  但他跟上帝的關係好像越來越疏遠
[00:25:11.000 --> 00:25:17.000]  他走的人生路是憑自己的智慧去走
[00:25:17.000 --> 00:25:22.000]  他只有有重大事件才回去見上帝
[00:25:22.000 --> 00:25:24.000]  找上帝幫忙
[00:25:24.000 --> 00:25:32.000]  連上帝也給他一個評語:此才傲慢
[00:25:32.000 --> 00:25:34.000]  所以我們要好好
[00:25:34.000 --> 00:25:36.000]  如果我們沒有經歷過聖靈
[00:25:36.000 --> 00:25:40.000]  我們要好好做一個自我的檢討
[00:25:40.000 --> 00:25:43.000]  在我們當中假如有未信耶穌的朋友
[00:25:43.000 --> 00:25:45.000]  雖然我們看不到聖靈
[00:25:45.000 --> 00:25:49.000]  但我們可以藉著學習和進行耶穌的教導
[00:25:49.000 --> 00:25:52.000]  來認識聖靈
[00:25:52.000 --> 00:25:54.000]  如果有人未信耶穌
[00:25:54.000 --> 00:25:56.000]  又想認識我們的信仰
[00:25:56.000 --> 00:25:58.000]  請你散會後告訴我
[00:25:58.000 --> 00:26:00.000]  我會幫助你的
[00:26:00.000 --> 00:26:02.000]  我們一同祈禱
[00:26:02.000 --> 00:26:04.000]  親愛的主耶穌
[00:26:04.000 --> 00:26:07.000]  我們感謝祢開發了真理的聖靈
[00:26:07.000 --> 00:26:09.000]  住在我們的心中
[00:26:09.000 --> 00:26:11.000]  安慰、幫助我們
[00:26:11.000 --> 00:26:16.000]  也引領我們走好我們的人生路
[00:26:16.000 --> 00:26:19.000]  活出不一樣的生命
[00:26:19.000 --> 00:26:21.000]  求祢幫助我們熱心
[00:26:21.000 --> 00:26:23.000]  進行祢的命令
[00:26:23.000 --> 00:26:27.000]  幫助我們彼此相愛和多結果子
[00:26:27.000 --> 00:26:30.000]  求祢幫助我們當中未相信祢的人
[00:26:30.000 --> 00:26:34.000]  讓他們得到信心的福氣來相信祢
[00:26:34.000 --> 00:26:37.000]  因為未曾看見祢而信的人是有福的
[00:26:37.000 --> 00:26:39.000]  奉耶穌基督的名祈禱
[00:26:39.000 --> 00:26:41.000]  阿們
