
[00:00:00.000 --> 00:00:05.880]  新婚時去到她的區內散步,和太太Victoria去散步
[00:19:12.320 --> 00:19:13.960]  我們要很小心
[00:19:13.960 --> 00:19:17.120]  千萬不要走去一個
[00:19:17.120 --> 00:19:20.000]  歪了的人生的方向
[00:19:20.000 --> 00:19:22.080]  你說我不會的 我不會那麼差
[00:19:22.080 --> 00:19:23.560]  千萬不要這樣想
[00:19:23.560 --> 00:19:24.920]  每個人都要小心
[00:19:24.920 --> 00:19:27.040]  你記得主耶穌基督的門徒
[00:19:27.040 --> 00:19:29.040]  是放下一切跟隨耶穌
[00:19:29.040 --> 00:19:32.120]  但你知道耶穌就連要上十字架的時候
[00:19:32.120 --> 00:19:34.560]  門徒都爭甚麼
[00:19:34.560 --> 00:19:37.240]  爭誰最大
[00:19:37.240 --> 00:19:40.600]  教會有沒有這樣的事情
[00:19:40.600 --> 00:19:41.600]  當然有
[00:19:41.600 --> 00:19:42.880]  在社會有沒有
[00:19:42.880 --> 00:19:44.120]  當然有
[00:19:44.120 --> 00:19:48.120]  西人就是走著這條名利的路去追
[00:19:48.120 --> 00:19:50.920]  但是否真正有福呢
[00:19:50.920 --> 00:19:51.760]  我們要小心
[00:19:51.760 --> 00:19:55.120]  不要走一個這樣的自我中心的路
[00:19:55.120 --> 00:19:59.840]  保祿提到這些假教師那種歪路
[00:19:59.840 --> 00:20:02.400]  他進一步講甚麼叫真正的利益
[00:20:02.400 --> 00:20:06.600]  提醒我們要找回甚麼是人生真正的好處
[00:20:06.600 --> 00:20:09.040]  我們一起看第六節去到第八節
[00:20:09.040 --> 00:20:10.760]  我們一起讀
[00:20:22.760 --> 00:20:25.440]  真正的敬權是甚麼呢
[00:20:25.440 --> 00:20:30.080]  這些假教師就是一些錢是一個得利的門路
[00:20:30.080 --> 00:20:32.240]  而保祿講的是敬權加上知足
[00:20:32.240 --> 00:20:34.880]  這是屬靈的好處
[00:20:34.880 --> 00:20:36.120]  完全相反
[00:20:36.120 --> 00:20:37.920]  保祿有另一個對比
[00:20:37.920 --> 00:20:40.120]  這些人就認為得利的門路
[00:20:40.120 --> 00:20:41.320]  而這些敬權
[00:20:41.320 --> 00:20:42.840]  我們真正的利益
[00:20:42.840 --> 00:20:44.160]  敬權加上知足
[00:20:44.160 --> 00:20:46.880]  是一個大利加上一個大字
[00:20:46.880 --> 00:20:50.080]  是真並且大的益處
[00:20:50.080 --> 00:20:52.840]  保祿在第四章第八節
[00:20:52.840 --> 00:20:54.240]  在《提摩禮前書》這樣講
[00:20:54.240 --> 00:20:55.840]  他說
[00:20:55.840 --> 00:20:59.120]  「因操練身體有些益處
[00:20:59.120 --> 00:21:01.880]  但敬權在各方面都有益處
[00:21:01.880 --> 00:21:03.720]  敬權的生命
[00:21:03.720 --> 00:21:08.240]  它有現今和未來的生命的應許
[00:21:08.240 --> 00:21:11.240]  我們今生我們來世
[00:21:11.240 --> 00:21:12.120]  在神的裏面
[00:21:12.120 --> 00:21:15.240]  永恆的角度裏面都有益處
[00:21:15.240 --> 00:21:18.640]  錢名利這些是暫斷的
[00:21:18.640 --> 00:21:21.760]  是很少的 是一些熟世
[00:21:21.760 --> 00:21:24.400]  這些的敬權卻是永恆
[00:21:24.400 --> 00:21:25.360]  有永恆的價值
[00:21:25.360 --> 00:21:27.000]  永恆的益處
[00:21:27.000 --> 00:21:27.960]  我們看到
[00:21:27.960 --> 00:21:30.200]  保祿是這樣看重
[00:21:30.200 --> 00:21:32.720]  敬權的重要
[00:21:32.720 --> 00:21:35.080]  當一個人對神有敬權的心
[00:21:35.080 --> 00:21:36.960]  他自然和神的關係好
[00:21:36.960 --> 00:21:38.720]  和人際的關係都好
[00:21:38.720 --> 00:21:40.320]  這個人自然會有大利
[00:21:40.320 --> 00:21:41.840]  會有好處
[00:21:41.840 --> 00:21:43.960]  還有我們看到
[00:21:43.960 --> 00:21:45.760]  敬權加上甚麼
[00:21:45.760 --> 00:21:46.680]  知足
[00:21:46.680 --> 00:21:49.520]  知足是甚麼呢
[00:21:49.520 --> 00:21:51.560]  知足就是一個大利
[00:21:51.560 --> 00:21:53.840]  知足其實都是敬權的一部份
[00:21:53.840 --> 00:21:55.880]  都是屬於敬權的表現
[00:21:55.880 --> 00:21:57.200]  因為當一個人
[00:21:57.200 --> 00:21:59.280]  他相信神供應一切
[00:21:59.280 --> 00:22:01.240]  亦都相信神所供應給他
[00:22:01.240 --> 00:22:02.840]  是最好的安排
[00:22:02.840 --> 00:22:04.280]  以致他凡事
[00:22:04.280 --> 00:22:08.040]  無論領受神甚麼的一些供應
[00:22:08.040 --> 00:22:12.400]  他都會欣然安心和順服的接受
[00:22:12.400 --> 00:22:14.800]  這個是一個敬權的表現
[00:22:14.800 --> 00:22:18.080]  所以知足不是代表你擁有多少東西
[00:22:18.080 --> 00:22:20.560]  而是代表你對神有多少信心
[00:22:20.560 --> 00:22:22.040]  你信靠祂有多少
[00:22:22.040 --> 00:22:24.760]  在祂的安排裏面我們怎樣生活
[00:22:24.760 --> 00:22:27.720]  所以保祿在《肥臘比書》裏面有句話
[00:22:27.720 --> 00:22:29.480]  是講得非常好的
[00:22:29.480 --> 00:22:32.520]  《肥臘比書》第四章十一節到十三節
[00:22:32.520 --> 00:22:33.520]  這裏是這樣說
[00:22:33.520 --> 00:22:36.080]  保祿說因為我已經學會
[00:22:36.080 --> 00:22:39.760]  無論在甚麼境況都可以知足
[00:22:39.760 --> 00:22:41.560]  我知道怎樣處悲戰
[00:22:41.560 --> 00:22:44.040]  我知道怎樣處豐富
[00:22:44.040 --> 00:22:46.120]  或飽足或飢餓
[00:22:46.120 --> 00:22:48.080]  或有餘或缺乏
[00:22:48.080 --> 00:22:50.920]  任何事情無論任何境況
[00:22:50.920 --> 00:22:52.920]  我都得了被缺
[00:22:52.920 --> 00:22:54.920]  我靠著那加給我力量的
[00:22:54.920 --> 00:22:57.240]  凡事都能作
[00:22:57.240 --> 00:22:58.560]  不是看那個境遇
[00:22:58.560 --> 00:22:59.920]  不是看那個境況
[00:22:59.920 --> 00:23:01.400]  而是神給我甚麼
[00:23:01.400 --> 00:23:03.920]  我都可以靠著神的恩典
[00:23:03.920 --> 00:23:05.320]  我可以好好享受神
[00:23:05.320 --> 00:23:07.320]  虛似奉神
[00:23:07.320 --> 00:23:10.800]  所以有一個很有意思的說話
[00:23:10.800 --> 00:23:16.040]  他說一個人知足能夠將貧窮變為富有
[00:23:16.040 --> 00:23:18.280]  一個貧窮人都成為富有人
[00:23:18.280 --> 00:23:20.280]  一個不知足的人
[00:23:20.280 --> 00:23:23.600]  就會使富有人變成貧窮人
[00:23:23.600 --> 00:23:25.480]  很有意思
[00:23:25.480 --> 00:23:27.040]  我們有沒有知足呢?
[00:23:27.040 --> 00:23:29.280]  基督徒我們都要學一下這個功課
[00:23:29.280 --> 00:23:31.960]  有時我們知道行神的話
[00:23:31.960 --> 00:23:33.360]  讀聖經很好
[00:23:33.360 --> 00:23:35.880]  但我們有沒有知足的心呢?
[00:23:35.880 --> 00:23:38.280]  有些基督徒可能對於一些環境
[00:23:38.280 --> 00:23:40.720]  一些際遇經常都不滿
[00:23:40.720 --> 00:23:42.400]  神你給我這樣最好
[00:23:42.400 --> 00:23:43.600]  為甚麼不給我這份工作呢?
[00:23:43.600 --> 00:23:46.760]  為甚麼這份工作這麼差呢?
[00:23:46.760 --> 00:23:48.760]  很多埋怨
[00:23:48.760 --> 00:23:51.760]  又說很想追求一些更多的物質的享受
[00:23:51.760 --> 00:23:53.400]  或者不知足的時候
[00:23:53.400 --> 00:23:57.480]  經常會有一種苦毒埋怨的心
[00:23:57.480 --> 00:24:00.160]  我們信徒那種的平安
[00:24:00.160 --> 00:24:02.880]  或者神給我們那種的喜樂的心
[00:24:02.880 --> 00:24:04.720]  慢慢減少
[00:24:04.720 --> 00:24:06.160]  知足很重要
[00:24:06.160 --> 00:24:07.320]  神給很多好處
[00:24:07.320 --> 00:24:09.320]  但我們如果不知足
[00:24:09.320 --> 00:24:10.840]  我們仍然都是一個
[00:24:10.840 --> 00:24:14.680]  經常都在自怨自艾的生命
[00:24:14.680 --> 00:24:16.520]  譬如在舊約的時代
[00:24:16.520 --> 00:24:18.040]  神的子民以色列
[00:24:18.040 --> 00:24:20.200]  神給他們從埃及那裡
[00:24:20.200 --> 00:24:22.280]  圍爐之地去到流乃怨物之地
[00:24:22.280 --> 00:24:23.600]  很好的
[00:24:23.600 --> 00:24:25.400]  沒有東西比這樣好
[00:24:25.400 --> 00:24:26.800]  經歷過紅海
[00:24:26.800 --> 00:24:30.360]  即是分開紅海的一個大的神蹟
[00:24:30.360 --> 00:24:33.000]  去到這個曠野裏面
[00:24:33.000 --> 00:24:34.720]  更加有一個很好的神蹟
[00:24:34.720 --> 00:24:36.600]  就是給他們有瑪拿石
[00:24:36.600 --> 00:24:38.320]  祖上有些露珠
[00:24:38.320 --> 00:24:40.960]  有些白色的拿來吃
[00:24:40.960 --> 00:24:43.000]  我不知道大家有沒有想吃過
[00:24:43.000 --> 00:24:47.400]  這些瑪拿是好像蜜糖的薄餅
[00:24:47.400 --> 00:24:48.480]  你說多好
[00:24:48.480 --> 00:24:50.480]  但以色列人就不知足
[00:24:50.480 --> 00:24:51.720]  要吃肉
[00:24:51.720 --> 00:24:53.680]  在那裏埋怨
[00:24:53.680 --> 00:24:55.320]  但是在生命記
[00:24:55.320 --> 00:24:56.880]  神就說回
[00:24:56.880 --> 00:24:58.080]  祂說
[00:24:58.080 --> 00:25:01.280]  我特意這樣給你們飢餓
[00:25:01.280 --> 00:25:02.600]  給你們吃瑪拿
[00:25:02.600 --> 00:25:04.520]  我要教曉你們一件事
[00:25:04.520 --> 00:25:05.720]  就是人活著
[00:25:05.720 --> 00:25:07.560]  不是單靠食物的
[00:25:07.560 --> 00:25:09.920]  而是靠神口裏所出的一切
[00:25:09.920 --> 00:25:12.960]  人的需要不只是生活的
[00:25:12.960 --> 00:25:14.000]  物質上
[00:25:14.000 --> 00:25:16.880]  是要靠神裏面給我們屬靈的供應
[00:25:16.880 --> 00:25:18.000]  這個才是重要
[00:25:18.000 --> 00:25:20.600]  但以色列人完全不領會這個心意
[00:25:20.600 --> 00:25:22.640]  反而到處的埋怨
[00:25:22.640 --> 00:25:25.160]  看著有沒有敬虔的心
[00:25:25.160 --> 00:25:27.080]  我們經常這樣埋怨的時候
[00:25:27.080 --> 00:25:30.640]  我們就會落在一個
[00:25:30.640 --> 00:25:33.240]  非常之不知足的境況
[00:25:33.240 --> 00:25:36.720]  其實我們應該知足的
[00:25:36.720 --> 00:25:39.040]  我們看看這段經文這裏的講話
[00:25:39.040 --> 00:25:41.920]  我們回到提摩大前書
[00:25:41.920 --> 00:25:43.320]  它說這裏
[00:25:43.320 --> 00:25:46.400]  它說因為我們沒有帶什麼來到這個世界
[00:25:46.400 --> 00:25:48.120]  也不能帶什麼去
[00:25:48.120 --> 00:25:48.840]  為什麼要知足?
[00:25:48.840 --> 00:25:50.440]  就是這麼簡單
[00:25:50.440 --> 00:25:51.920]  我記得我兩個女兒出生
[00:25:51.920 --> 00:25:53.760]  我看著她們出生
[00:25:53.760 --> 00:25:55.880]  白皙皙皙地說出來
[00:25:55.880 --> 00:25:57.960]  什麼都沒有
[00:25:57.960 --> 00:25:59.920]  神給我們有父母
[00:25:59.920 --> 00:26:02.560]  有醫有食
[00:26:02.560 --> 00:26:04.680]  我們應該很感恩
[00:26:04.680 --> 00:26:05.800]  但我們人很有趣
[00:26:05.800 --> 00:26:06.960]  我們來到這個世界
[00:26:06.960 --> 00:26:09.160]  覺得世界欠了我們很多東西
[00:26:09.160 --> 00:26:10.680]  我們要爲
[00:26:10.680 --> 00:26:11.800]  我們要爭取很多東西
[00:26:11.800 --> 00:26:13.640]  並且希望到我退休
[00:26:13.640 --> 00:26:15.120]  或者到某個年紀的時候
[00:26:15.120 --> 00:26:16.160]  我擁有很多東西
[00:26:16.160 --> 00:26:18.800]  那我就對了
[00:26:18.800 --> 00:26:21.000]  其實這些東西帶不走的
[00:26:21.000 --> 00:26:24.640]  這裏說我們不能帶什麼走
[00:26:24.640 --> 00:26:25.920]  錢
[00:26:25.920 --> 00:26:27.160]  名譽利
[00:26:27.160 --> 00:26:28.760]  別人的讚賞
[00:26:28.760 --> 00:26:30.600]  這些是過眼雲煙
[00:26:30.600 --> 00:26:32.560]  一下子就過去了
[00:26:32.560 --> 00:26:34.040]  帶不走
[00:26:34.040 --> 00:26:35.320]  所以這裏怎樣能夠知足?
[00:26:35.320 --> 00:26:37.360]  它說只要有醫有食
[00:26:37.360 --> 00:26:38.840]  就該知足了
[00:26:38.840 --> 00:26:41.160]  基本的生活條件有就夠了
[00:26:41.160 --> 00:26:43.160]  我們就可以知足
[00:26:43.160 --> 00:26:44.800]  那你可能會問
[00:26:44.800 --> 00:26:45.800]  這樣就知足
[00:26:45.800 --> 00:26:47.600]  人怎會有長進
[00:26:47.600 --> 00:26:48.560]  有什麼上進
[00:26:48.560 --> 00:26:50.880]  經常都知足
[00:26:50.880 --> 00:26:53.320]  我們千萬不要誤會聖經
[00:26:53.320 --> 00:26:56.320]  聖經要我們過一個積極的人生
[00:26:56.320 --> 00:26:57.840]  在傳道書教我們
[00:26:57.840 --> 00:27:00.880]  它說如果你手上對的事
[00:27:00.880 --> 00:27:02.720]  你就盡力去做
[00:27:02.720 --> 00:27:04.920]  對的事你盡力去做
[00:27:04.920 --> 00:27:08.720]  本來亦都在哥林多前書第十五章提到
[00:27:08.720 --> 00:27:11.120]  它說我們信徒要怎樣呢?
[00:27:11.120 --> 00:27:13.600]  是常常竭力多作主攻
[00:27:13.600 --> 00:27:16.840]  因為我們在主裏面所做的工作
[00:27:16.840 --> 00:27:18.960]  勞苦不會徒然
[00:27:18.960 --> 00:27:20.800]  問題就是我們會不會認定
[00:27:20.800 --> 00:27:23.000]  神在我們生命裏面的計劃
[00:27:23.000 --> 00:27:24.840]  神要我們在什麼境況
[00:27:24.840 --> 00:27:26.680]  我們就做什麼事
[00:27:26.680 --> 00:27:28.200]  我們一定要成功
[00:27:28.200 --> 00:27:30.280]  我們要死裏一些東西
[00:27:30.280 --> 00:27:34.120]  和我們最重要一個人生目標是為了什麼
[00:27:34.120 --> 00:27:37.680]  是為了我們爭取我們自己的利益
[00:27:37.680 --> 00:27:39.640]  是很自我中心的出發
[00:27:39.640 --> 00:27:44.000]  還是為了榮耀神的一種生命
[00:27:44.000 --> 00:27:46.600]  這個才是重要
[00:27:46.600 --> 00:27:49.240]  所以經前加上知足
[00:27:49.240 --> 00:27:52.720]  人的幸福不是在乎你不斷的追求
[00:27:52.720 --> 00:27:57.360]  而是在乎你有沒有一個敬虔和知足的心
[00:27:57.360 --> 00:27:59.160]  剛才我提到兩個女兒出世
[00:27:59.160 --> 00:28:01.200]  她們長大了
[00:28:01.200 --> 00:28:03.000]  她們在一間學校裏面讀書
[00:28:03.000 --> 00:28:05.760]  裏面有一位先生叫Mr.Bansi
[00:28:05.760 --> 00:28:09.200]  這位Mr.Bansi我們一家都熟悉他
[00:28:09.200 --> 00:28:15.120]  因為我太太亦都在那個小學裏面做過一個助教
[00:28:15.120 --> 00:28:21.600]  有時我太太會和我說Mr.Bansi的一些生活的片段
[00:28:21.600 --> 00:28:26.560]  她提到Mr.Bansi是一個很敬虔的老師
[00:28:26.560 --> 00:28:33.200]  因為在學校裏面每個星期都有早會
[00:28:33.200 --> 00:28:36.080]  每個先生帶領輪流來帶
[00:28:36.080 --> 00:28:39.200]  和Mr.Bansi負責的那一次
[00:28:39.200 --> 00:28:44.160]  他會很認真地將神的話語和同事分享
[00:28:44.160 --> 00:28:46.280]  Mr.Bansi亦都是一個很簡樸的人
[00:28:46.280 --> 00:28:47.840]  穿衣服很簡單
[00:28:47.840 --> 00:28:48.960]  吃的東西很簡單
[00:28:48.960 --> 00:28:50.320]  住的東西都很簡單
[00:28:50.320 --> 00:28:52.000]  見到有些同事搬屋
[00:28:52.000 --> 00:28:53.800]  他就首先問有沒有舊的傢俬
[00:28:53.800 --> 00:28:56.680]  我適合使用的 或者便宜也好
[00:28:56.680 --> 00:28:58.600]  總之好
[00:28:58.600 --> 00:29:00.240]  很節儉的一個人
[00:29:00.240 --> 00:29:03.600]  但你想不到Mr.Bansi對人那種慷慨
[00:29:03.600 --> 00:29:05.600]  是別人看不到的
[00:29:05.600 --> 00:29:07.400]  我太太告訴我
[00:29:07.400 --> 00:29:12.920]  她知道在她家鄉裏面有一位親戚很窮苦
[00:29:12.920 --> 00:29:18.240]  她用了一筆錢給他在那裏有生計在那裏做工
[00:29:18.240 --> 00:29:20.280]  在本地裏面有一個傳道人
[00:29:20.280 --> 00:29:24.240]  他將他自己的錢奉獻給這位傳道人
[00:29:24.240 --> 00:29:26.320]  讓他繼續去侍奉
[00:29:26.320 --> 00:29:28.840]  在學校裏面有很闊綽的小朋友
[00:29:28.840 --> 00:29:32.400]  你知道放學小息經常請他們吃東西
[00:29:32.400 --> 00:29:35.680]  你想想小草帕長雞經常請人吃東西
[00:29:35.680 --> 00:29:37.880]  我不知道我女兒有沒有吃過
[00:29:37.880 --> 00:29:42.480]  還有我們中國人有過新年
[00:29:42.480 --> 00:29:44.240]  他趁著這些機會
[00:29:44.240 --> 00:29:48.240]  給一些稍為可觀的數目的勵士
[00:29:48.240 --> 00:29:50.240]  給一些基層的校友
[00:29:50.240 --> 00:29:52.240]  即是校工
[00:29:52.240 --> 00:29:55.000]  他的付出不只是錢
[00:29:55.000 --> 00:29:57.760]  而是他的心那種對人的真誠
[00:29:57.760 --> 00:30:00.960]  因為他在這間學校教書之前
[00:30:00.960 --> 00:30:02.960]  他在台灣教書
[00:30:02.960 --> 00:30:04.960]  他教了幾年級的小朋友
[00:30:04.960 --> 00:30:06.960]  他們陸續會畢業
[00:30:06.960 --> 00:30:09.440]  他在香港服侍的時候
[00:30:09.440 --> 00:30:11.440]  就知道這些學生畢業
[00:30:11.440 --> 00:30:13.440]  就專程搭飛機
[00:30:13.440 --> 00:30:15.440]  由香港去到台灣
[00:30:15.440 --> 00:30:17.440]  參觀他們的畢業禮
[00:30:17.440 --> 00:30:19.440]  一兩天就走回來
[00:30:19.440 --> 00:30:21.440]  幾年都是這樣做
[00:30:21.440 --> 00:30:23.440]  這個人很奇怪
[00:30:23.440 --> 00:30:25.440]  有一次我太太問他
[00:30:25.440 --> 00:30:27.440]  Mr. Benzie為什麼你這樣做
[00:30:27.440 --> 00:30:30.440]  他說我沒有什麼帶來這個世界
[00:30:30.440 --> 00:30:32.440]  也帶不走什麼
[00:30:32.440 --> 00:30:35.440]  我是看到一個永恆的價值
[00:30:35.440 --> 00:30:37.440]  神給我那麼多的恩典的時候
[00:30:37.440 --> 00:30:40.440]  我就將這個恩典回流出去
[00:30:40.440 --> 00:30:43.440]  好像一個浪一樣拿出去
[00:30:43.440 --> 00:30:46.440]  我從來不會期望有什麼回報
[00:30:46.440 --> 00:30:49.440]  這種生命
[00:30:49.440 --> 00:30:51.440]  你發覺帶來很多人的祝福
[00:30:51.440 --> 00:30:54.440]  敬虔加上知足
[00:30:54.440 --> 00:30:56.440]  就是帶來
[00:30:56.440 --> 00:30:58.440]  一個人生不是虧蝕自己
[00:30:58.440 --> 00:31:00.440]  我爭取多少
[00:31:00.440 --> 00:31:02.440]  我拿了多少榮耀回來
[00:31:02.440 --> 00:31:04.440]  就是我的利益錯
[00:31:04.440 --> 00:31:06.440]  人的想法
[00:31:06.440 --> 00:31:08.440]  往往神話矯正我們
[00:31:08.440 --> 00:31:09.440]  真正的利益
[00:31:09.440 --> 00:31:11.440]  敬虔加上知足
[00:31:11.440 --> 00:31:13.440]  如果你走歪了有什麼後果
[00:31:13.440 --> 00:31:15.440]  非但這個不是真利益
[00:31:15.440 --> 00:31:17.440]  反而成為有損
[00:31:17.440 --> 00:31:19.440]  我們一起看第九節到第十節
[00:31:19.440 --> 00:31:21.440]  請我們一起讀
[00:31:21.440 --> 00:31:24.440]  但那些想要發財的人
[00:31:24.440 --> 00:31:27.440]  就陷在有惑無妄
[00:31:27.440 --> 00:31:29.440]  和許多無知有害的慾望中
[00:31:29.440 --> 00:31:31.440]  使人沉淪
[00:31:31.440 --> 00:31:33.440]  以至敗壞和滅亡
[00:31:33.440 --> 00:31:35.440]  貪財是萬惡之根
[00:31:35.440 --> 00:31:39.440]  有人因貪戀錢財而背離信仰
[00:31:39.440 --> 00:31:42.440]  用許多仇苦把自己刺透了
[00:31:42.440 --> 00:31:46.440]  貪財 即是很想發財
[00:31:46.440 --> 00:31:48.440]  很想有富有的這些人
[00:31:48.440 --> 00:31:50.440]  因為人要拿財富
[00:31:50.440 --> 00:31:52.440]  就不擇手段
[00:31:52.440 --> 00:31:54.440]  當然為了達到這個利益
[00:31:54.440 --> 00:31:56.440]  會往往做一些
[00:31:56.440 --> 00:31:58.440]  不合神的意思的說話
[00:31:58.440 --> 00:32:00.440]  的行為
[00:32:00.440 --> 00:32:02.440]  又或者違法的事情都做
[00:32:02.440 --> 00:32:04.440]  我們今天看報紙我們看到很多
[00:32:04.440 --> 00:32:06.440]  簡單些就說謊
[00:32:06.440 --> 00:32:08.440]  做生意
[00:32:08.440 --> 00:32:10.440]  瞞稅 行賄
[00:32:10.440 --> 00:32:12.440]  我們發覺很多很多
[00:32:12.440 --> 00:32:14.440]  一個一個這樣我們看到
[00:32:14.440 --> 00:32:16.440]  很可惜
[00:32:16.440 --> 00:32:18.440]  陷在許多的網羅
[00:32:18.440 --> 00:32:20.440]  和許多無知有害的慾望中
[00:32:20.440 --> 00:32:24.440]  無知即是無理性
[00:32:24.440 --> 00:32:26.440]  在發夢
[00:32:26.440 --> 00:32:28.440]  活在一個假象裏
[00:32:28.440 --> 00:32:30.440]  剛才說到Joe Austin
[00:32:30.440 --> 00:32:32.440]  說到成功神學
[00:32:32.440 --> 00:32:34.440]  在2006年有一篇文章
[00:32:34.440 --> 00:32:38.440]  在時代雜誌裏面
[00:32:38.440 --> 00:32:40.440]  就有兩位神學家
[00:32:40.440 --> 00:32:42.440]  批評成功神學
[00:32:42.440 --> 00:32:44.440]  就寫了一篇文章
[00:32:44.440 --> 00:32:46.440]  神是否要我們富有
[00:32:46.440 --> 00:32:48.440]  批評成功神學
[00:32:48.440 --> 00:32:50.440]  其中他改了一個例子
[00:32:50.440 --> 00:32:52.440]  他說有一位叫George Adam
[00:32:52.440 --> 00:32:54.440]  這位George Adam很仰慕Joe Austin
[00:32:54.440 --> 00:32:56.440]  他很相信這個理念
[00:32:56.440 --> 00:32:58.440]  就是神最大的目的
[00:32:58.440 --> 00:33:00.440]  就是要人在今生裏
[00:33:00.440 --> 00:33:02.440]  得到很多物質 今生的財富
[00:33:02.440 --> 00:33:04.440]  成功等等這些好處
[00:33:04.440 --> 00:33:06.440]  當時George Adam
[00:33:06.440 --> 00:33:08.440]  失業
[00:33:08.440 --> 00:33:10.440]  他很失落
[00:33:10.440 --> 00:33:12.440]  他突然想到
[00:33:12.440 --> 00:33:14.440]  他住在俄亥俄州
[00:33:14.440 --> 00:33:16.440]  我要飛去口斯頓
[00:33:16.440 --> 00:33:18.440]  口斯頓是哪裏
[00:33:18.440 --> 00:33:20.440]  Joe Austin的教會
[00:33:20.440 --> 00:33:22.440]  我希望在他那裏得到一些靈感
[00:33:22.440 --> 00:33:24.440]  於是乎
[00:33:24.440 --> 00:33:26.440]  他很想發夢
[00:33:26.440 --> 00:33:28.440]  他發夢甚麼呢
[00:33:28.440 --> 00:33:30.440]  他希望將來能夠
[00:33:30.440 --> 00:33:32.440]  他的薪金是六位數字
[00:33:32.440 --> 00:33:34.440]  我的產業有25畝的田地
[00:33:34.440 --> 00:33:36.440]  不是田地
[00:33:36.440 --> 00:33:38.440]  是物業
[00:33:38.440 --> 00:33:40.440]  我們中國人的田地
[00:33:40.440 --> 00:33:42.440]  我又有養馬
[00:33:42.440 --> 00:33:44.440]  我希望養一些小馬
[00:33:44.440 --> 00:33:46.440]  因為我的小朋友可以騎小馬
[00:33:46.440 --> 00:33:48.440]  於是乎我有一個馬棚
[00:33:48.440 --> 00:33:50.440]  有一個池塘 養牛
[00:33:50.440 --> 00:33:52.440]  一直這樣想下去
[00:33:52.440 --> 00:33:54.440]  瘋狂
[00:33:54.440 --> 00:33:56.440]  一直這樣走下去
[00:33:56.440 --> 00:33:58.440]  這就成為了他的取向
[00:33:58.440 --> 00:34:02.440]  聖經主耶穌怎樣說
[00:34:02.440 --> 00:34:04.440]  若有人要跟從我
[00:34:04.440 --> 00:34:06.440]  就配起你的十字架來跟從我
[00:34:06.440 --> 00:34:08.440]  人若賺得全世界
[00:34:08.440 --> 00:34:10.440]  若可喪掉自己的生命
[00:34:10.440 --> 00:34:12.440]  有甚麼好處
[00:34:12.440 --> 00:34:14.440]  人還用甚麼來換取自己的生命呢
[00:34:14.440 --> 00:34:16.440]  甚麼叫做真正的生命呢
[00:34:16.440 --> 00:34:18.440]  這些人一直這樣追名利
[00:34:18.440 --> 00:34:20.440]  結果這些成為了他的偶像
[00:34:20.440 --> 00:34:22.440]  神又怎樣
[00:34:22.440 --> 00:34:24.440]  拜拜
[00:34:24.440 --> 00:34:26.440]  神呀
[00:34:26.440 --> 00:34:28.440]  你說那些永生
[00:34:28.440 --> 00:34:32.440]  不實際的 慢慢遠離
[00:34:32.440 --> 00:34:34.440]  以致人一直走到死人沉淪
[00:34:34.440 --> 00:34:36.440]  以致去到神最後的滅亡
[00:34:36.440 --> 00:34:38.440]  敗壞和神審判的滅亡
[00:34:38.440 --> 00:34:40.440]  這些就是以為真正的利益的人
[00:34:40.440 --> 00:34:42.440]  走了去那個方向
[00:34:42.440 --> 00:34:44.440]  這個宗谷
[00:34:44.440 --> 00:34:46.440]  很悲哀
[00:34:46.440 --> 00:34:48.440]  所以在第十節
[00:34:48.440 --> 00:34:50.440]  保羅很簡潔的說了一句真言
[00:34:50.440 --> 00:34:52.440]  貪財是萬惡之根
[00:34:52.440 --> 00:34:54.440]  所有都是由這裡出的
[00:34:54.440 --> 00:34:58.440]  小心究竟你追求的是甚麼呢
[00:34:58.440 --> 00:35:00.440]  如果你走歪了
[00:35:00.440 --> 00:35:02.440]  你人生的起步點的終點是為了這些呢
[00:35:02.440 --> 00:35:04.440]  名利這些呢
[00:35:04.440 --> 00:35:06.440]  聖就告訴我們
[00:35:06.440 --> 00:35:08.440]  就會產出惡的了
[00:35:08.440 --> 00:35:10.440]  萬惡之根
[00:35:10.440 --> 00:35:12.440]  然後有眼給你看
[00:35:12.440 --> 00:35:14.440]  他說有人因貪戀錢財
[00:35:14.440 --> 00:35:16.440]  正如這些假教師一樣
[00:35:16.440 --> 00:35:18.440]  他們怎樣呢
[00:35:18.440 --> 00:35:20.440]  背棄他們的信仰
[00:35:20.440 --> 00:35:22.440]  信仰都沒有了
[00:35:22.440 --> 00:35:24.440]  用很多仇虎
[00:35:24.440 --> 00:35:26.440]  把自己切透
[00:35:26.440 --> 00:35:28.440]  剛才我們說Jimmy Baker
[00:35:28.440 --> 00:35:30.440]  當然不單止是
[00:35:30.440 --> 00:35:32.440]  騙那些錢那麼簡單
[00:35:32.440 --> 00:35:34.440]  還有色的問題
[00:35:34.440 --> 00:35:36.440]  瞞稅被人一一揭發
[00:35:36.440 --> 00:35:38.440]  後來就判監
[00:35:38.440 --> 00:35:40.440]  判到很多年間
[00:35:40.440 --> 00:35:42.440]  基本上坐一輩子都坐不完
[00:35:42.440 --> 00:35:44.440]  還要罰五十萬的罰款
[00:35:44.440 --> 00:35:48.440]  身敗名裂
[00:35:48.440 --> 00:35:50.440]  當然我們知道
[00:35:50.440 --> 00:35:52.440]  神有恩典
[00:35:52.440 --> 00:35:54.440]  我們不是說一個人錯就回不了頭
