
[00:00:00.000 --> 00:00:04.220]  我們在進入這個新的訊息之前
[00:21:03.700 --> 00:21:05.700]  在我們裡面
[00:21:05.700 --> 00:21:08.700]  來告訴我們我們是不行的
[00:21:08.700 --> 00:21:10.700]  我們被蒙蔽
[00:21:10.700 --> 00:21:12.700]  不能夠到神的面前
[00:21:12.700 --> 00:21:14.700]  甚至我們已經忘記了
[00:21:14.700 --> 00:21:16.700]  去到神的面前
[00:21:16.700 --> 00:21:18.700]  可能因為疫情我們已經忘記了
[00:21:18.700 --> 00:21:20.700]  去找上帝
[00:21:20.700 --> 00:21:22.700]  但是主耶穌來
[00:21:22.700 --> 00:21:24.700]  就要把我們這些天良的虧欠
[00:21:24.700 --> 00:21:26.700]  全部拿走
[00:21:26.700 --> 00:21:28.700]  全部拿走
[00:21:28.700 --> 00:21:31.700]  身體用清水洗淨
[00:21:31.700 --> 00:21:33.700]  洗到乾乾淨淨
[00:21:33.700 --> 00:21:36.700]  讓我們恩著耶穌
[00:21:36.700 --> 00:21:40.700]  我們就可以來到神的面前
[00:21:40.700 --> 00:21:43.700]  來到神的面前做什麼呢
[00:21:43.700 --> 00:21:45.700]  祈禱
[00:21:45.700 --> 00:21:47.700]  來到上帝的面前
[00:21:47.700 --> 00:21:49.700]  我們來到禱告
[00:21:49.700 --> 00:21:51.700]  我們再看下去
[00:21:51.700 --> 00:21:53.700]  23節
[00:21:53.700 --> 00:21:55.700]  來到神的面前
[00:21:55.700 --> 00:21:57.700]  我們就可以堅守指望
[00:21:57.700 --> 00:21:59.700]  23節告訴我們
[00:21:59.700 --> 00:22:03.700]  也要堅守我們所承認的指望
[00:22:03.700 --> 00:22:07.700]  這個指望是在說什麼呢
[00:22:07.700 --> 00:22:09.700]  這個指望
[00:22:09.700 --> 00:22:13.700]  不只是單單說永生
[00:22:13.700 --> 00:22:17.700]  永生有時候可能離我們很遠
[00:22:17.700 --> 00:22:19.700]  這個指望是確實的
[00:22:19.700 --> 00:22:21.700]  我們都要持守的
[00:22:21.700 --> 00:22:25.700]  但這不只是單單說永生
[00:22:25.700 --> 00:22:27.700]  我們要承認的指望
[00:22:27.700 --> 00:22:29.700]  我們要堅守的指望就是
[00:22:29.700 --> 00:22:33.700]  我們每一個來到上帝面前的人
[00:22:33.700 --> 00:22:37.700]  我們都可以向上帝禱告
[00:22:37.700 --> 00:22:40.700]  而且我們相信上帝必然
[00:22:40.700 --> 00:22:44.700]  垂聽禱告
[00:22:44.700 --> 00:22:49.700]  神是會做事的弟兄姊妹
[00:22:49.700 --> 00:22:54.700]  我們不是對空氣說話
[00:22:54.700 --> 00:22:58.700]  我們是對那位滿有大能的上帝
[00:22:58.700 --> 00:23:01.700]  滿有榮耀的上帝
[00:23:01.700 --> 00:23:04.700]  來禱告
[00:23:04.700 --> 00:23:09.700]  所以上帝是會做事的
[00:23:09.700 --> 00:23:13.700]  我們就堅守這個指望
[00:23:13.700 --> 00:23:19.700]  將我們所需要的交給上帝
[00:23:19.700 --> 00:23:25.700]  因為那應許我們的是信實的
[00:23:25.700 --> 00:23:30.700]  上帝是可信可靠
[00:23:30.700 --> 00:23:33.700]  是那位滿有恩慈憐憫的上帝
[00:23:33.700 --> 00:23:37.700]  耶穌也是那位慈悲忠信的大祭司
[00:23:37.700 --> 00:23:41.700]  祂不會騙我們的
[00:23:41.700 --> 00:23:45.700]  我們要堅守指望
[00:23:45.700 --> 00:23:51.700]  最後我們再看24-25節
[00:23:51.700 --> 00:23:56.700]  我們要彼此相顧
[00:23:56.700 --> 00:23:59.700]  我們要彼此相顧
[00:23:59.700 --> 00:24:02.700]  聖經說 又要彼此相顧
[00:24:02.700 --> 00:24:05.700]  激發愛心 勉勵行善
[00:24:05.700 --> 00:24:08.700]  你們不可停止聚會
[00:24:08.700 --> 00:24:11.700]  好像那些停止慣了的人
[00:24:11.700 --> 00:24:13.700]  都要彼此勸勉
[00:24:13.700 --> 00:24:18.700]  既知道原民族看見那日子臨近
[00:24:18.700 --> 00:24:23.700]  就更當如此
[00:24:23.700 --> 00:24:26.700]  請姐妹
[00:24:26.700 --> 00:24:29.700]  當我們在上帝面前有指望的時候
[00:24:29.700 --> 00:24:34.700]  我們就要彼此相顧
[00:24:34.700 --> 00:24:39.700]  好像若涓上次的講道提到
[00:24:39.700 --> 00:24:42.700]  當大衛出戰的時候
[00:24:42.700 --> 00:24:45.700]  是不是他一個人出戰?
[00:24:45.700 --> 00:24:47.700]  當然不是
[00:24:47.700 --> 00:24:49.700]  我們看回那篇詩篇
[00:24:49.700 --> 00:24:53.700]  他出戰之前那篇詩篇
[00:24:53.700 --> 00:24:55.700]  怎麼說
[00:24:55.700 --> 00:25:00.700]  我們要因你的救恩跨城
[00:25:00.700 --> 00:25:04.700]  我們要奉我們神的名
[00:25:04.700 --> 00:25:06.700]  樹立升旗
[00:25:06.700 --> 00:25:10.700]  我們要看到耶和華我們神的名
[00:25:10.700 --> 00:25:14.700]  我們卻起來立得正直
[00:25:14.700 --> 00:25:16.700]  我們呼求的時候
[00:25:16.700 --> 00:25:20.700]  願王應運我們
[00:25:20.700 --> 00:25:22.700]  我們看到這裡
[00:25:22.700 --> 00:25:25.700]  原來不是一個人
[00:25:25.700 --> 00:25:28.700]  是一班人
[00:25:28.700 --> 00:25:30.700]  所以來到神面前的時候
[00:25:30.700 --> 00:25:33.700]  我們不單止為自己禱告
[00:25:33.700 --> 00:25:37.700]  我們也為身邊想得起的弟兄姊妹禱告
[00:25:37.700 --> 00:25:41.700]  甚至為香港禱告
[00:25:41.700 --> 00:25:43.700]  為武漢禱告
[00:25:43.700 --> 00:25:46.700]  為全世界來禱告
[00:25:46.700 --> 00:25:50.700]  打仗原來不是一個人
[00:25:50.700 --> 00:25:51.700]  如果可以的話
[00:25:51.700 --> 00:25:55.700]  我們更加可以和弟兄姊妹一起約
[00:25:55.700 --> 00:25:59.700]  一起來禱告
[00:25:59.700 --> 00:26:02.700]  二十五節那裡
[00:26:02.700 --> 00:26:04.700]  說到
[00:26:04.700 --> 00:26:07.700]  不可停止聚會
[00:26:07.700 --> 00:26:11.700]  當然今天教會
[00:26:11.700 --> 00:26:13.700]  是關了門
[00:26:13.700 --> 00:26:15.700]  因為疫情的緣故
[00:26:15.700 --> 00:26:17.700]  真的關了門
[00:26:17.700 --> 00:26:20.700]  但是聚會
[00:26:20.700 --> 00:26:23.700]  沒有停止
[00:26:23.700 --> 00:26:27.700]  今天我們可以用很多不同的方式
[00:26:27.700 --> 00:26:29.700]  來聚會
[00:26:29.700 --> 00:26:32.700]  重要的地方不是聚會
[00:26:32.700 --> 00:26:37.700]  重要的地方是我們能夠繼續彼此相顧
[00:26:37.700 --> 00:26:41.700]  我們能夠繼續激發愛心
[00:26:41.700 --> 00:26:44.700]  繼續勉勵行善
[00:26:44.700 --> 00:26:47.700]  求主幫助我們
[00:26:47.700 --> 00:26:49.700]  讓我們能夠彼此勸勉
[00:26:49.700 --> 00:26:52.700]  讓我們知道日子臨近
[00:26:52.700 --> 00:26:54.700]  就更當如此
[00:26:54.700 --> 00:26:57.700]  這是什麼日子呢
[00:26:57.700 --> 00:26:59.700]  如果在聖經裡提到的日子
[00:26:59.700 --> 00:27:01.700]  是一個審判的日子
[00:27:01.700 --> 00:27:03.700]  這是一個審判的日子
[00:27:03.700 --> 00:27:05.700]  這裡也在說
[00:27:05.700 --> 00:27:07.700]  其實
[00:27:07.700 --> 00:27:09.700]  上帝
[00:27:09.700 --> 00:27:12.700]  也會和我們計數
[00:27:12.700 --> 00:27:15.700]  上帝有一天也會和我們計數
[00:27:15.700 --> 00:27:18.700]  大家還記不記得在馬拉福音裡
[00:27:18.700 --> 00:27:23.700]  說到審判綿羊和山羊的故事
[00:27:23.700 --> 00:27:25.700]  可能上帝會問我們
[00:27:25.700 --> 00:27:27.700]  有一天我們回到上帝面前的時候
[00:27:27.700 --> 00:27:29.700]  上帝會問我們
[00:27:29.700 --> 00:27:31.700]  你為什麼這麼灰心失望
[00:27:31.700 --> 00:27:33.700]  不來找我呢
[00:27:33.700 --> 00:27:35.700]  我在等你來找我
[00:27:35.700 --> 00:27:37.700]  又或者上帝會問
[00:27:37.700 --> 00:27:39.700]  你為什麼只有一個人來找我
[00:27:39.700 --> 00:27:41.700]  其他人呢
[00:27:41.700 --> 00:27:43.700]  只有你一個嗎
[00:27:46.700 --> 00:27:51.700]  在那段審判綿羊山羊的經文裡
[00:27:51.700 --> 00:27:53.700]  其實
[00:27:53.700 --> 00:27:57.700]  神的要求很簡單
[00:27:57.700 --> 00:28:01.700]  彼此相顧其實很簡單
[00:28:01.700 --> 00:28:06.700]  在經文裡說的是一杯涼水
[00:28:06.700 --> 00:28:09.700]  這是你和我可以比出來的
[00:28:09.700 --> 00:28:12.700]  今天可能是什麼呢
[00:28:12.700 --> 00:28:15.700]  可能是一個口罩
[00:28:15.700 --> 00:28:18.700]  因為今天可能你去一些店鋪
[00:28:18.700 --> 00:28:21.700]  你光顧它也有口罩送
[00:28:21.700 --> 00:28:23.700]  現在口罩是很缺乏的
[00:28:23.700 --> 00:28:26.700]  但可能就是一個口罩
[00:28:26.700 --> 00:28:29.700]  或者一瓶洗手液
[00:28:29.700 --> 00:28:32.700]  一瓶消毒液
[00:28:32.700 --> 00:28:36.700]  可能這個就是神給我們的要求
[00:28:36.700 --> 00:28:38.700]  我們怎樣彼此相顧
[00:28:38.700 --> 00:28:40.700]  去關顧
[00:28:40.700 --> 00:28:44.700]  又或者可能我們一齊來禱告
[00:28:44.700 --> 00:28:47.700]  特別如果家裡
[00:28:47.700 --> 00:28:54.700]  太太和先生都是信耶穌的
[00:28:54.700 --> 00:28:57.700]  可以多些禱告
[00:28:57.700 --> 00:28:59.700]  經常對著
[00:28:59.700 --> 00:29:01.700]  與其找交换
[00:29:01.700 --> 00:29:04.700]  不如一齊來敬拜上帝
[00:29:04.700 --> 00:29:06.700]  一齊來禱告
[00:29:06.700 --> 00:29:08.700]  為疫情來守望
[00:29:08.700 --> 00:29:10.700]  為小朋友來守望
[00:29:10.700 --> 00:29:14.700]  弟兄姊妹
[00:29:14.700 --> 00:29:18.700]  我們怎樣可以在這個疫情底下
[00:29:18.700 --> 00:29:20.700]  去堅守指望
[00:29:20.700 --> 00:29:22.700]  堅守指望
[00:29:22.700 --> 00:29:24.700]  彼此相顧呢
[00:29:24.700 --> 00:29:32.700]  這個值得我們再去深思的問題
