
[00:00:00.000 --> 00:00:02.800]  大家在剛才聽到一位金融才俊
[00:22:54.600 --> 00:22:58.600]  然後就用自己的外套包著他
[00:22:58.600 --> 00:23:00.600]  因為正在下雨
[00:23:00.600 --> 00:23:02.600]  就送了那個小朋友
[00:23:02.600 --> 00:23:06.600]  平平安安地返回家
[00:23:06.600 --> 00:23:10.600]  各位親愛的朋友
[00:23:10.600 --> 00:23:16.600]  有時我們不可以叫時間去停留
[00:23:16.600 --> 00:23:20.600]  但我們可以把握著時機
[00:23:20.600 --> 00:23:24.600]  就在這個變幻的人生裏
[00:23:24.600 --> 00:23:26.600]  很多風風雨雨
[00:23:26.600 --> 00:23:29.600]  我們很需要有主耶穌
[00:23:29.600 --> 00:23:31.600]  成為我們的救主
[00:23:31.600 --> 00:23:33.600]  成為我們生命的主
[00:23:33.600 --> 00:23:35.600]  來拯救我們幫助我們
[00:23:35.600 --> 00:23:39.600]  不單止是在這個有限的人生裏
[00:23:39.600 --> 00:23:43.600]  其實我們知道永恆是很寶貴
[00:23:43.600 --> 00:23:47.600]  我們知道天堂是一個好的地方
[00:23:47.600 --> 00:23:50.600]  就像剛才那個小朋友,他知道回家的地址
[00:23:50.600 --> 00:23:53.600]  不過他不懂得走,不懂得去
[00:23:53.600 --> 00:23:56.600]  我們同樣都知道天堂是一個好的地方
[00:23:56.600 --> 00:23:58.600]  我們知道很多東西
[00:23:58.600 --> 00:24:00.600]  但是可以怎樣去到?
[00:24:00.600 --> 00:24:02.600]  怎樣可以得到呢?
[00:24:02.600 --> 00:24:05.600]  這裏聖經告訴我們
[00:24:05.600 --> 00:24:08.600]  原來我們單單來到去相信耶穌基督
[00:24:08.600 --> 00:24:11.600]  就可以得到的了
[00:24:11.600 --> 00:24:13.600]  所以親愛的朋友
[00:24:13.600 --> 00:24:17.600]  我很希望你們可以把握著這個時機
[00:24:17.600 --> 00:24:22.600]  來接受耶穌基督成為你的救主
