
[00:00:00.000 --> 00:00:03.800]  看看我們今天講道第一個的powerpoint
[00:20:28.700 --> 00:20:30.700]  他們做到了
[00:20:30.700 --> 00:20:32.700]  因為根據回報回來
[00:20:32.700 --> 00:20:36.700]  他們真的有千幾個義工幫忙買旗
[00:20:36.700 --> 00:20:37.700]  儘管我們不知道
[00:20:37.700 --> 00:20:39.700]  當中有些義工是什麼心態
[00:20:39.700 --> 00:20:40.700]  但起碼我們弟兄姊妹
[00:20:40.700 --> 00:20:42.700]  我們參與的時候
[00:20:42.700 --> 00:20:44.700]  我們就願意回應上帝的愛
[00:20:44.700 --> 00:20:46.700]  那你的經歷又不同了
[00:20:46.700 --> 00:20:48.700]  你會體會多一點
[00:20:48.700 --> 00:20:50.700]  你願意幫忙去賣旗
[00:20:50.700 --> 00:20:52.700]  或者去買旗
[00:20:52.700 --> 00:20:54.700]  都是一件美事
[00:20:54.700 --> 00:20:56.700]  我們願意回應
[00:20:56.700 --> 00:20:58.700]  付諸行動
[00:20:58.700 --> 00:21:02.700]  我們再看下去
[00:21:02.700 --> 00:21:04.700]  這個powerpoint大家都很熟悉
[00:21:04.700 --> 00:21:06.700]  因為剛才主席報告的時候
[00:21:06.700 --> 00:21:07.700]  多謝大家
[00:21:07.700 --> 00:21:08.700]  我想問一下
[00:21:08.700 --> 00:21:11.700]  這裡有多少是有捐贈補助出來的
[00:21:11.700 --> 00:21:12.700]  有嗎
[00:21:12.700 --> 00:21:14.700]  很少而已
[00:21:14.700 --> 00:21:16.700]  很少而已
[00:21:16.700 --> 00:21:18.700]  這個祝福校園行動
[00:21:18.700 --> 00:21:21.700]  原來我們很少弟兄姊妹參與
[00:21:21.700 --> 00:21:23.700]  可能我們都有去學校
[00:21:23.700 --> 00:21:24.700]  如果你是家長的話
[00:21:24.700 --> 00:21:26.700]  一年去兩次
[00:21:26.700 --> 00:21:28.700]  去見老師
[00:21:28.700 --> 00:21:30.700]  但原來確實
[00:21:30.700 --> 00:21:32.700]  我們要去傳福音
[00:21:32.700 --> 00:21:34.700]  今天如果你要去校園傳福音
[00:21:34.700 --> 00:21:36.700]  不容易的
[00:21:36.700 --> 00:21:38.700]  你和我很難再進去
[00:21:38.700 --> 00:21:40.700]  如果我們不是家長的話
[00:21:40.700 --> 00:21:41.700]  如果你是家長的話
[00:21:41.700 --> 00:21:42.700]  你下次見老師的時候
[00:21:42.700 --> 00:21:44.700]  可不可以弄一疊福音單張給他
[00:21:44.700 --> 00:21:46.700]  老師我是筲箕灣浸信會的
[00:21:46.700 --> 00:21:47.700]  我們有疊福音單張
[00:21:47.700 --> 00:21:49.700]  你可不可以幫我派給他
[00:21:49.700 --> 00:21:51.700]  真的試一下
[00:21:51.700 --> 00:21:52.700]  難得見老師
[00:21:52.700 --> 00:21:56.700]  或者進那些家教會
[00:21:56.700 --> 00:21:58.700]  和老師傾一下
[00:21:58.700 --> 00:22:00.700]  和學校傾一下
[00:22:00.700 --> 00:22:02.700]  可以的
[00:22:02.700 --> 00:22:04.700]  但說回這個祝福校園的行動
[00:22:04.700 --> 00:22:06.700]  其實大家只要
[00:22:06.700 --> 00:22:08.700]  你去超級市場
[00:22:08.700 --> 00:22:10.700]  你買一包親寶珠
[00:22:10.700 --> 00:22:12.700]  就可以參與了
[00:22:12.700 --> 00:22:14.700]  我們有份的
[00:22:14.700 --> 00:22:16.700]  我們在這個祝福校園的行動裡面
[00:22:16.700 --> 00:22:17.700]  有份的
[00:22:17.700 --> 00:22:19.700]  我們就可以回應基督的愛
[00:22:19.700 --> 00:22:21.700]  我們可以分享到
[00:22:21.700 --> 00:22:24.700]  那份傳福音的喜悅
[00:22:24.700 --> 00:22:26.700]  我們就有份的
[00:22:26.700 --> 00:22:28.700]  儘管我們的人不需要到
[00:22:28.700 --> 00:22:31.700]  你奉獻一包親寶珠出來就可以了
[00:22:31.700 --> 00:22:33.700]  是不是很好
[00:22:33.700 --> 00:22:36.700]  下次有機會
[00:22:36.700 --> 00:22:39.700]  因為這張照片已經有些親寶珠送出去了
[00:22:39.700 --> 00:22:40.700]  不止這麼少
[00:22:40.700 --> 00:22:42.700]  有很多頂姐妹已經
[00:22:42.700 --> 00:22:43.700]  我們不收拾
[00:22:43.700 --> 00:22:46.700]  已經做了這個行動
[00:22:46.700 --> 00:22:48.700]  我們要更加明白基督的愛
[00:22:48.700 --> 00:22:50.700]  我們必須要付諸行動
[00:22:50.700 --> 00:22:52.700]  去參與
[00:22:52.700 --> 00:22:54.700]  去回應主的愛
[00:22:54.700 --> 00:22:56.700]  還有一個機會給大家
[00:22:56.700 --> 00:22:58.700]  我們看看
[00:22:58.700 --> 00:23:00.700]  一會兒兩點知道有什麼事嗎
[00:23:00.700 --> 00:23:02.700]  有報告了
[00:23:02.700 --> 00:23:05.700]  這些全部主席報告了
[00:23:05.700 --> 00:23:07.700]  有關係報道
[00:23:07.700 --> 00:23:09.700]  訓練
[00:23:09.700 --> 00:23:11.700]  這些訓練未必是最好
[00:23:11.700 --> 00:23:12.700]  最適切
[00:23:12.700 --> 00:23:14.700]  但是這些訓練是幫助到我們
[00:23:14.700 --> 00:23:16.700]  和別人分享福音
[00:23:16.700 --> 00:23:18.700]  去分享我們的見證
[00:23:18.700 --> 00:23:20.700]  分享主的愛
[00:23:20.700 --> 00:23:22.700]  在我們身上怎樣做事
[00:23:22.700 --> 00:23:24.700]  這些全部是工具
[00:23:24.700 --> 00:23:25.700]  當中的工具
[00:23:25.700 --> 00:23:28.700]  或者我們去學習如何陪談
[00:23:28.700 --> 00:23:31.700]  這些我們有份參與
[00:23:31.700 --> 00:23:33.700]  我們有份參與
[00:23:33.700 --> 00:23:35.700]  我們願意去回應主的愛的時候
[00:23:35.700 --> 00:23:38.700]  我們又更加去明白主的愛有多深
[00:23:38.700 --> 00:23:40.700]  當你發覺原來有一群弟兄姊妹
[00:23:40.700 --> 00:23:42.700]  可以和你一齊來服事的時候
[00:23:42.700 --> 00:23:44.700]  大家都不計較
[00:23:44.700 --> 00:23:46.700]  是不是
[00:23:46.700 --> 00:23:48.700]  真的很爽
[00:23:48.700 --> 00:23:50.700]  很爽
[00:23:50.700 --> 00:23:52.700]  還有接下來的月土會
[00:23:52.700 --> 00:23:54.700]  星期三晚
[00:23:54.700 --> 00:23:58.700]  我們一齊來到
[00:23:58.700 --> 00:24:00.700]  為神的角度來禱告
[00:24:00.700 --> 00:24:03.700]  你要去經歷
[00:24:03.700 --> 00:24:05.700]  你一定要去參與
[00:24:05.700 --> 00:24:07.700]  你不參與
[00:24:07.700 --> 00:24:09.700]  真是一個報告
[00:24:09.700 --> 00:24:11.700]  哦 月土會
[00:24:11.700 --> 00:24:13.700]  知道 收到
[00:24:13.700 --> 00:24:15.700]  或者大家去流行網
[00:24:15.700 --> 00:24:17.700]  有些寫著
[00:24:17.700 --> 00:24:19.700]  今天聚會人數有多少人
[00:24:19.700 --> 00:24:21.700]  哦 知道 多了人
[00:24:21.700 --> 00:24:23.700]  哦 少了人
[00:24:23.700 --> 00:24:25.700]  就是這樣
[00:24:25.700 --> 00:24:27.700]  還有什麼意思呢
[00:24:27.700 --> 00:24:29.700]  你一定要參與
[00:24:29.700 --> 00:24:31.700]  頂尖我們要參與才能夠
[00:24:31.700 --> 00:24:32.700]  去經歷主的愛
[00:24:32.700 --> 00:24:34.700]  並且我們參與的動機是
[00:24:34.700 --> 00:24:36.700]  我們要回應主的愛
[00:24:37.700 --> 00:24:39.700]  我們再看下去
[00:24:39.700 --> 00:24:43.700]  10月22日
[00:24:43.700 --> 00:24:45.700]  有什麼事發生
[00:24:45.700 --> 00:24:47.700]  大家看到這個寫著
[00:24:47.700 --> 00:24:49.700]  祈禱暨動員大會
[00:24:49.700 --> 00:24:51.700]  這個其實
[00:24:51.700 --> 00:24:53.700]  是一個
[00:24:53.700 --> 00:24:55.700]  全港性的科幻運動
[00:24:55.700 --> 00:24:57.700]  是香港福音聖會
[00:24:57.700 --> 00:24:59.700]  是全港的
[00:24:59.700 --> 00:25:01.700]  教會弟兄姊妹
[00:25:01.700 --> 00:25:03.700]  我們起來去回應一個時間
[00:25:03.700 --> 00:25:05.700]  如果你不參與
[00:25:05.700 --> 00:25:07.700]  會不會
[00:25:07.700 --> 00:25:09.700]  有點可惜呢
[00:25:09.700 --> 00:25:11.700]  這個是凝聚
[00:25:11.700 --> 00:25:13.700]  禱告 凝聚
[00:25:13.700 --> 00:25:15.700]  弟兄姊妹 一個屬靈的力量
[00:25:15.700 --> 00:25:17.700]  一個屬靈的征戰
[00:25:17.700 --> 00:25:19.700]  一個動員大會
[00:25:19.700 --> 00:25:21.700]  我們怎樣來
[00:25:21.700 --> 00:25:23.700]  經歷上帝的愛在當中
[00:25:23.700 --> 00:25:25.700]  如果你不參與
[00:25:25.700 --> 00:25:27.700]  會不會有點可惜
[00:25:27.700 --> 00:25:29.700]  還有 今天沒有powerpoint 沒有預備
[00:25:29.700 --> 00:25:31.700]  主席也報告說了
[00:25:31.700 --> 00:25:33.700]  10月29日
[00:25:33.700 --> 00:25:35.700]  大家記不記得有什麼事發生
[00:25:35.700 --> 00:25:37.700]  我們有個旅行
[00:25:37.700 --> 00:25:39.700]  有個旅行
[00:25:39.700 --> 00:25:41.700]  有時我們說請人回來報道會
[00:25:41.700 --> 00:25:43.700]  很難的
[00:25:43.700 --> 00:25:45.700]  接下來的旅行怎樣呢
[00:25:45.700 --> 00:25:47.700]  深秋寫意
[00:25:47.700 --> 00:25:49.700]  今次成年部去設計
[00:25:49.700 --> 00:25:51.700]  一個旅行的時候
[00:25:51.700 --> 00:25:53.700]  都有想到我們怎樣去配合
[00:25:53.700 --> 00:25:55.700]  一個福音的行動
[00:25:55.700 --> 00:25:57.700]  我們不只是弟兄姊妹
[00:25:57.700 --> 00:25:59.700]  唯唯畏畏
[00:25:59.700 --> 00:26:01.700]  我們希望將這個愛
[00:26:01.700 --> 00:26:03.700]  來分享
[00:26:03.700 --> 00:26:05.700]  所以弟兄姊妹真是好好禱告
[00:26:05.700 --> 00:26:07.700]  求神將
[00:26:07.700 --> 00:26:09.700]  名字給我們
[00:26:09.700 --> 00:26:11.700]  在福音大會裏面
[00:26:11.700 --> 00:26:13.700]  說到有三友
[00:26:13.700 --> 00:26:15.700]  有三個friend
[00:26:15.700 --> 00:26:17.700]  什麼三友呢
[00:26:17.700 --> 00:26:19.700]  第一是親友
[00:26:19.700 --> 00:26:21.700]  我們的親人 親友
[00:26:21.700 --> 00:26:23.700]  第二是我們的好友
[00:26:23.700 --> 00:26:25.700]  真是friend 好友
[00:26:25.700 --> 00:26:27.700]  第三
[00:26:27.700 --> 00:26:29.700]  你所認識的任何朋友
[00:26:29.700 --> 00:26:31.700]  以前我小時候
[00:26:31.700 --> 00:26:33.700]  見到印度的男人
[00:26:33.700 --> 00:26:35.700]  朋友
[00:26:35.700 --> 00:26:37.700]  你好
[00:26:37.700 --> 00:26:39.700]  朋友
[00:26:39.700 --> 00:26:41.700]  周圍都是我們的朋友
[00:26:41.700 --> 00:26:43.700]  我們願不願意
[00:26:43.700 --> 00:26:45.700]  向他們伸出手
[00:26:45.700 --> 00:26:47.700]  來將福音
[00:26:47.700 --> 00:26:49.700]  和他們分享
[00:26:49.700 --> 00:26:51.700]  回應主的愛
[00:26:51.700 --> 00:26:53.700]  付諸行動
[00:26:53.700 --> 00:26:55.700]  我們就更多能夠明白主的愛
[00:26:55.700 --> 00:26:57.700]  我們更加明白主的愛
[00:26:57.700 --> 00:26:59.700]  我們也能更加剛強起來
[00:26:59.700 --> 00:27:01.700]  為主作見證
[00:27:01.700 --> 00:27:03.700]  求主幫助我們
[00:27:03.700 --> 00:27:05.700]  我們未講完
[00:27:05.700 --> 00:27:07.700]  再看下去
[00:27:07.700 --> 00:27:09.700]  最後一點
[00:27:09.700 --> 00:27:11.700]  十九節 叫神一切所充滿的
[00:27:11.700 --> 00:27:13.700]  充滿我們
[00:27:13.700 --> 00:27:15.700]  我們一起讀這節經文
[00:27:15.700 --> 00:27:17.700]  預備 並知道這愛
[00:27:17.700 --> 00:27:19.700]  是過於人所能
[00:27:19.700 --> 00:27:21.700]  猜度的 便叫神
[00:27:21.700 --> 00:27:23.700]  一切所充滿的
[00:27:23.700 --> 00:27:25.700]  充滿了你們
[00:27:25.700 --> 00:27:27.700]  並知道
[00:27:27.700 --> 00:27:29.700]  這愛是過於人
[00:27:29.700 --> 00:27:31.700]  所能猜度的
[00:27:31.700 --> 00:27:33.700]  便叫神一切所充滿的
[00:27:33.700 --> 00:27:35.700]  充滿了你們
[00:27:35.700 --> 00:27:37.700]  這裡說什麼呢?
[00:27:37.700 --> 00:27:39.700]  究竟保羅
[00:27:39.700 --> 00:27:41.700]  什麼叫神一切所充滿的
[00:27:41.700 --> 00:27:43.700]  然後又充滿你們呢?
[00:27:43.700 --> 00:27:47.700]  原來這裡
[00:27:47.700 --> 00:27:49.700]  原文的意思就是說
[00:27:49.700 --> 00:27:51.700]  我們要得著神一切的
[00:27:51.700 --> 00:27:53.700]  豐盛
[00:27:53.700 --> 00:27:55.700]  豐盛的英文叫
[00:27:55.700 --> 00:27:57.700]  Fullness
[00:27:57.700 --> 00:27:59.700]  那是什麼呢?
[00:27:59.700 --> 00:28:01.700]  神有什麼呢?
[00:28:01.700 --> 00:28:03.700]  神就是什麼呢?
[00:28:03.700 --> 00:28:05.700]  神就是愛
[00:28:05.700 --> 00:28:07.700]  所以在祂裡面充滿什麼呢?
[00:28:07.700 --> 00:28:09.700]  就是愛
[00:28:09.700 --> 00:28:11.700]  就是愛
[00:28:11.700 --> 00:28:13.700]  所以我們能夠得著神一切的
[00:28:13.700 --> 00:28:15.700]  豐盛 得著被神一切
[00:28:15.700 --> 00:28:17.700]  所充滿的 充滿的意思就是
[00:28:17.700 --> 00:28:19.700]  我們能夠得著
[00:28:19.700 --> 00:28:21.700]  神的愛
[00:28:21.700 --> 00:28:23.700]  這裡說的是我們內在的生命
[00:28:23.700 --> 00:28:25.700]  內在的生命
[00:28:25.700 --> 00:28:27.700]  我們看下一個圖
[00:28:27.700 --> 00:28:29.700]  內在的生命
[00:28:29.700 --> 00:28:31.700]  是一個有愛的生命
[00:28:31.700 --> 00:28:33.700]  是一個願意以神的愛
[00:28:33.700 --> 00:28:35.700]  去回應的生命
[00:28:35.700 --> 00:28:39.700]  這個生命
[00:28:39.700 --> 00:28:41.700]  不單是熱心這麼簡單
[00:28:41.700 --> 00:28:43.700]  因為這裡也很想
[00:28:43.700 --> 00:28:45.700]  跟大家分享
[00:28:45.700 --> 00:28:47.700]  有時候我們也會熱心去做一些事情
[00:28:47.700 --> 00:28:49.700]  但是熱心只能夠成為一個
[00:28:49.700 --> 00:28:51.700]  啟動的
[00:28:51.700 --> 00:28:53.700]  一點
[00:28:53.700 --> 00:28:55.700]  熱心不能夠持久
[00:28:55.700 --> 00:28:57.700]  熱心可能是三分鐘
[00:28:57.700 --> 00:28:59.700]  熱心可能
[00:28:59.700 --> 00:29:01.700]  如果你
[00:29:01.700 --> 00:29:03.700]  很容易會令我們產生
[00:29:03.700 --> 00:29:05.700]  驕傲
[00:29:05.700 --> 00:29:07.700]  熱心可能
[00:29:07.700 --> 00:29:09.700]  會令我們產生很多的牢騷
[00:29:09.700 --> 00:29:11.700]  熱心可能會令我們產生
[00:29:11.700 --> 00:29:13.700]  很多的苦毒
[00:29:13.700 --> 00:29:15.700]  如果我們只是單單
[00:29:15.700 --> 00:29:17.700]  熱心侍奉的話
[00:29:19.700 --> 00:29:21.700]  因為在聖經裡
[00:29:21.700 --> 00:29:23.700]  如果你嘗試在
[00:29:23.700 --> 00:29:25.700]  那些apps
[00:29:25.700 --> 00:29:27.700]  聖經的apps裡
[00:29:27.700 --> 00:29:29.700]  你搜尋一下熱心
[00:29:29.700 --> 00:29:31.700]  說多數都不好
[00:29:31.700 --> 00:29:35.700]  保羅夠不夠熱心
[00:29:35.700 --> 00:29:37.700]  夠了
[00:29:37.700 --> 00:29:39.700]  他未信主之前
[00:29:39.700 --> 00:29:41.700]  更熱心
[00:29:41.700 --> 00:29:43.700]  不過在肥納比書
[00:29:43.700 --> 00:29:45.700]  裡面提到
[00:29:45.700 --> 00:29:47.700]  保羅說就熱心說
[00:29:47.700 --> 00:29:49.700]  我是逼迫教會的
[00:29:49.700 --> 00:29:51.700]  因為他逼迫耶穌
[00:29:51.700 --> 00:29:53.700]  逼迫弟兄姊妹
[00:29:53.700 --> 00:29:55.700]  就律法上的易說
[00:29:55.700 --> 00:29:57.700]  我是無可指責的
[00:29:57.700 --> 00:29:59.700]  這是保羅說的
[00:29:59.700 --> 00:30:01.700]  只是我
[00:30:01.700 --> 00:30:03.700]  先前以為與愛有益的
[00:30:03.700 --> 00:30:05.700]  我現在因
[00:30:05.700 --> 00:30:07.700]  基督都當作有損
[00:30:07.700 --> 00:30:09.700]  弟兄姊妹
[00:30:09.700 --> 00:30:11.700]  熱心是好
[00:30:11.700 --> 00:30:13.700]  不過不夠
[00:30:13.700 --> 00:30:15.700]  愛心只是最重要
[00:30:15.700 --> 00:30:17.700]  大家有時間
[00:30:17.700 --> 00:30:19.700]  可以在你的apps裡
[00:30:19.700 --> 00:30:21.700]  搜尋一下愛心這兩個字
[00:30:21.700 --> 00:30:23.700]  你看到很多東西
[00:30:23.700 --> 00:30:25.700]  相對熱心
[00:30:25.700 --> 00:30:27.700]  在聖經裡
[00:30:27.700 --> 00:30:29.700]  不是太理想
[00:30:29.700 --> 00:30:31.700]  我們要留意
[00:30:31.700 --> 00:30:33.700]  那個可以是一個啟動
[00:30:33.700 --> 00:30:35.700]  有時候我們服侍
[00:30:35.700 --> 00:30:37.700]  好像要牙醫器那樣
[00:30:37.700 --> 00:30:39.700]  一次無所謂
[00:30:39.700 --> 00:30:41.700]  兩次無所謂
[00:30:41.700 --> 00:30:43.700]  第三次如果無愛
[00:30:43.700 --> 00:30:45.700]  我懶得理你
[00:30:45.700 --> 00:30:47.700]  是吧
[00:30:47.700 --> 00:30:49.700]  那個只能夠是一個
[00:30:49.700 --> 00:30:51.700]  短暫的啟動
[00:30:51.700 --> 00:30:53.700]  能夠持久的是
[00:30:53.700 --> 00:30:55.700]  基督的愛
[00:30:55.700 --> 00:30:57.700]  長闊高深的愛
[00:30:57.700 --> 00:30:59.700]  在我們生命裡能夠衍生出來的
[00:30:59.700 --> 00:31:01.700]  那份的愛
[00:31:01.700 --> 00:31:03.700]  我們回到炸個powerpoint那裡
[00:31:03.700 --> 00:31:05.700]  上環那個
[00:31:05.700 --> 00:31:07.700]  這裡說的是
[00:31:07.700 --> 00:31:09.700]  一種內在的生命
[00:31:09.700 --> 00:31:11.700]  不過基督的愛也不單止
[00:31:11.700 --> 00:31:13.700]  是在說內在的生命
[00:31:13.700 --> 00:31:15.700]  基督的愛讓我們能夠
[00:31:15.700 --> 00:31:17.700]  衍生很多屬靈的恩賜
[00:31:17.700 --> 00:31:19.700]  這些恩賜可能是外顯的
[00:31:19.700 --> 00:31:21.700]  是外顯的恩賜
[00:31:21.700 --> 00:31:23.700]  我想問一下我們這裡
[00:31:23.700 --> 00:31:25.700]  有多少你是區組的領袖
[00:31:25.700 --> 00:31:27.700]  區長啊
[00:31:27.700 --> 00:31:29.700]  組長啊核心啊聯絡人那些
[00:31:29.700 --> 00:31:31.700]  舉舉手啊有沒有啊這裡
[00:31:31.700 --> 00:31:33.700]  有啊有啊
[00:31:33.700 --> 00:31:35.700]  你們信耶穌的時候
[00:31:35.700 --> 00:31:37.700]  有沒有想過你可以牧養
[00:31:37.700 --> 00:31:39.700]  牧養人
[00:31:39.700 --> 00:31:41.700]  信耶穌的時候有沒有想過
[00:31:41.700 --> 00:31:43.700]  我可以原來是做
[00:31:43.700 --> 00:31:45.700]  組長甚至乎做區長
[00:31:45.700 --> 00:31:47.700]  沒有的嘛
[00:31:47.700 --> 00:31:49.700]  但是
[00:31:49.700 --> 00:31:51.700]  因為回應主的愛
[00:31:51.700 --> 00:31:53.700]  生命就不同了
[00:31:53.700 --> 00:31:55.700]  你知道做區長
[00:31:55.700 --> 00:31:57.700]  組長不是做一個禮拜兩個禮拜的
[00:31:57.700 --> 00:31:59.700]  不是做一個月兩個月
[00:31:59.700 --> 00:32:01.700]  三個月的
[00:32:01.700 --> 00:32:03.700]  就是沒有主的愛
[00:32:03.700 --> 00:32:05.700]  很難頂下去的
[00:32:05.700 --> 00:32:07.700]  求主幫助我們
[00:32:07.700 --> 00:32:09.700]  不斷的更新讓主的愛
[00:32:09.700 --> 00:32:11.700]  灌注在我們生命裡面
[00:32:11.700 --> 00:32:13.700]  以致我們可以去服侍
[00:32:13.700 --> 00:32:15.700]  這個是恩賜
[00:32:15.700 --> 00:32:17.700]  牧養的恩賜
[00:32:17.700 --> 00:32:19.700]  又說回我們
[00:32:19.700 --> 00:32:21.700]  我們有代禱隊有敬拜隊
[00:32:21.700 --> 00:32:23.700]  我們這兩個隊伍
[00:32:23.700 --> 00:32:25.700]  七點多就起身了
[00:32:25.700 --> 00:32:27.700]  七點多回到教會又不是起身
[00:32:27.700 --> 00:32:29.700]  我們九點鐘崇拜
[00:32:29.700 --> 00:32:31.700]  他們七點多就
[00:32:31.700 --> 00:32:33.700]  回來了
[00:32:33.700 --> 00:32:35.700]  每個禮拜如是
[00:32:35.700 --> 00:32:37.700]  還有
[00:32:37.700 --> 00:32:39.700]  我星期五問過敬拜隊
[00:32:39.700 --> 00:32:41.700]  他們信耶穌的時候
[00:32:41.700 --> 00:32:43.700]  都沒有想過原來他們可以
[00:32:43.700 --> 00:32:45.700]  站上台服侍
[00:32:45.700 --> 00:32:47.700]  沒有的
[00:32:47.700 --> 00:32:49.700]  沒有想過的
[00:32:49.700 --> 00:32:51.700]  不過因為
[00:32:51.700 --> 00:32:53.700]  不斷的被上帝更新
[00:32:53.700 --> 00:32:55.700]  不斷被上帝的愛灌注
[00:32:55.700 --> 00:32:57.700]  去環繞的時候
[00:32:57.700 --> 00:32:59.700]  他們今天就站了上來
[00:32:59.700 --> 00:33:01.700]  你知道站上來又不是一個禮拜兩個禮拜
[00:33:01.700 --> 00:33:03.700]  又不是一個月兩個月
[00:33:03.700 --> 00:33:05.700]  又是計不到那麼多時間
[00:33:05.700 --> 00:33:07.700]  每個禮拜
[00:33:07.700 --> 00:33:09.700]  星期二晚要練習
[00:33:09.700 --> 00:33:11.700]  星期五晚的晚堂崇拜
[00:33:11.700 --> 00:33:13.700]  還有早午堂崇拜
[00:33:13.700 --> 00:33:15.700]  他們是上三堂崇拜
[00:33:15.700 --> 00:33:17.700]  弟兄姊妹
[00:33:17.700 --> 00:33:19.700]  我們可能只上一堂
[00:33:19.700 --> 00:33:21.700]  他上了三堂再加上星期二的練習
[00:33:21.700 --> 00:33:23.700]  弟兄姊妹
[00:33:23.700 --> 00:33:27.700]  他們沒有想過可以這樣做
[00:33:27.700 --> 00:33:29.700]  不過
[00:33:29.700 --> 00:33:31.700]  神的恩賜
[00:33:31.700 --> 00:33:33.700]  讓他們能夠
[00:33:33.700 --> 00:33:35.700]  可以發揮得到
[00:33:35.700 --> 00:33:37.700]  內在有愛的生命
[00:33:37.700 --> 00:33:39.700]  外在就是一些屬靈的恩賜
[00:33:39.700 --> 00:33:41.700]  這些恩賜其實我們可以求的
[00:33:41.700 --> 00:33:43.700]  從來信耶穌的時候
[00:33:43.700 --> 00:33:45.700]  我們都沒有想過有屬靈恩賜
[00:33:45.700 --> 00:33:47.700]  不過原來是有的
[00:33:47.700 --> 00:33:49.700]  是不是
[00:33:49.700 --> 00:33:51.700]  我問問代討隊
[00:33:51.700 --> 00:33:53.700]  有的嘛
[00:33:53.700 --> 00:33:55.700]  弟兄姊妹有沒有
[00:33:55.700 --> 00:33:57.700]  有的嘛
[00:33:57.700 --> 00:33:59.700]  可以求回來
[00:33:59.700 --> 00:34:01.700]  叫神一切充滿的
[00:34:01.700 --> 00:34:03.700]  能夠充滿我們
[00:34:03.700 --> 00:34:05.700]  我們要得著神一切的
[00:34:05.700 --> 00:34:07.700]  豐盛
[00:34:07.700 --> 00:34:09.700]  當我們能夠得著神一切
[00:34:09.700 --> 00:34:11.700]  豐盛的時候我們就知道
[00:34:11.700 --> 00:34:13.700]  如今活著的
[00:34:13.700 --> 00:34:15.700]  是誰
[00:34:15.700 --> 00:34:17.700]  我背後是誰
[00:34:17.700 --> 00:34:19.700]  是耶穌嘛
[00:34:19.700 --> 00:34:21.700]  大家的背後是誰
[00:34:21.700 --> 00:34:23.700]  都是耶穌
[00:34:23.700 --> 00:34:25.700]  有耶穌在我們生命裏面
[00:34:25.700 --> 00:34:27.700]  活出來
[00:34:27.700 --> 00:34:29.700]  保羅說
[00:34:29.700 --> 00:34:31.700]  照著我所切勿所盼望的
[00:34:31.700 --> 00:34:33.700]  沒有一事叫我羞愧
[00:34:33.700 --> 00:34:35.700]  沒有一事叫我羞愧
[00:34:35.700 --> 00:34:37.700]  沒有一事叫我羞愧
[00:34:37.700 --> 00:34:39.700]  所以坐牢算得了甚麼
[00:34:39.700 --> 00:34:41.700]  其實保羅不止坐過一次牢
[00:34:41.700 --> 00:34:43.700]  大家來看看士道行傳
[00:34:43.700 --> 00:34:45.700]  去到後期甚至
[00:34:45.700 --> 00:34:47.700]  人家叫他你走吧
[00:34:47.700 --> 00:34:49.700]  不要再坐在這裏
[00:34:49.700 --> 00:34:51.700]  不要再坐牢
[00:34:51.700 --> 00:34:53.700]  保羅都不願意
[00:34:53.700 --> 00:34:55.700]  為基督的緣故
[00:34:55.700 --> 00:34:57.700]  他一定要上訴凱撒
[00:34:57.700 --> 00:35:01.700]  這個牢坐硬了
[00:35:01.700 --> 00:35:05.700]  羞恥嗎
[00:35:05.700 --> 00:35:07.700]  一點都不羞恥
[00:35:07.700 --> 00:35:09.700]  為基督的緣故
[00:35:09.700 --> 00:35:11.700]  回應上主的愛
[00:35:11.700 --> 00:35:13.700]  他就要
[00:35:13.700 --> 00:35:15.700]  去在這個羅馬帝國裏面
[00:35:15.700 --> 00:35:19.700]  為耶穌爭一席位
[00:35:19.700 --> 00:35:21.700]  叫基督教能夠
[00:35:21.700 --> 00:35:23.700]  去傳揚開去
[00:35:25.700 --> 00:35:27.700]  沒有一事叫我羞愧
[00:35:27.700 --> 00:35:29.700]  保羅還說
[00:35:29.700 --> 00:35:31.700]  我活著就是基督
[00:35:31.700 --> 00:35:35.700]  下一句知道是甚麼嗎
[00:35:35.700 --> 00:35:37.700]  我死了就有益處
[00:35:37.700 --> 00:35:41.700]  原來保羅已經去到這個境界
[00:35:41.700 --> 00:35:43.700]  根本都不怕死
[00:35:43.700 --> 00:35:45.700]  所以坐牢又算得了甚麼
[00:35:45.700 --> 00:35:49.700]  當然我們還未到這個境界
[00:35:49.700 --> 00:35:53.700]  我們需要付諸行動
[00:35:53.700 --> 00:35:55.700]  我們太少付諸行動
[00:35:55.700 --> 00:35:57.700]  聖經可能我們都讀了很多
[00:35:57.700 --> 00:35:59.700]  不過我們太少付諸行動
[00:35:59.700 --> 00:36:01.700]  當然如果你連聖經都未看過一次的話
[00:36:01.700 --> 00:36:03.700]  弟兄姊妹老老實實
[00:36:03.700 --> 00:36:05.700]  真是很不濟
[00:36:05.700 --> 00:36:09.700]  如果你信了耶穌一段時間的話
[00:36:09.700 --> 00:36:11.700]  你連聖經都未看過一次
[00:36:11.700 --> 00:36:13.700]  你真是很不濟
[00:36:13.700 --> 00:36:15.700]  你要追
[00:36:15.700 --> 00:36:17.700]  要追
[00:36:17.700 --> 00:36:19.700]  否則你的生命很難有更新
[00:36:19.700 --> 00:36:21.700]  你真的只是回來坐坐
[00:36:23.700 --> 00:36:25.700]  我們有永生
[00:36:25.700 --> 00:36:27.700]  但我們不只是要永生那麼簡單
