
[00:00:00.000 --> 00:00:02.880]  今天是年廿九
[00:18:25.880 --> 00:18:31.680]  「牧師,我都不羨慕你的臉皮發光」
[00:18:31.680 --> 00:18:33.480]  真的很抱歉
[00:18:33.480 --> 00:18:35.480]  第一,我仍然有不少的進步空間
[00:18:35.480 --> 00:18:36.280]  仍要努力
[00:18:36.280 --> 00:18:39.280]  也求神憐憫更新去塑造我
[00:18:39.280 --> 00:18:42.080]  讓我都能夠反映上帝的榮光
[00:18:42.080 --> 00:18:43.880]  第二,在現今的時代
[00:18:43.880 --> 00:18:45.480]  臉皮發光
[00:18:45.480 --> 00:18:47.080]  是顯然在你、在我
[00:18:47.080 --> 00:18:50.280]  在每一個信徒的言行舉止上
[00:18:50.280 --> 00:18:52.880]  而不是我們的臉上
[00:18:52.880 --> 00:18:55.080]  讓其他人因為和我們的接觸
[00:18:55.080 --> 00:18:56.280]  可以看到上帝
[00:18:56.280 --> 00:18:58.680]  可以看到耶穌的臨在
[00:18:58.680 --> 00:19:00.680]  大家試著想像一下
[00:19:00.680 --> 00:19:01.880]  在你所認識的人當中
[00:19:01.880 --> 00:19:06.080]  有沒有像耶穌那樣柔和謙卑呢?
[00:19:06.080 --> 00:19:09.480]  又或者有沒有一些願意捨己為人
[00:19:09.480 --> 00:19:12.480]  又或者充滿著愛心和無私
[00:19:12.480 --> 00:19:13.880]  又或者他們的生命
[00:19:13.880 --> 00:19:16.080]  只是在炎點你的生命
[00:19:16.080 --> 00:19:18.880]  令你對生命更有共鳴
[00:19:18.880 --> 00:19:21.680]  更有方向、更有盼望呢?
[00:19:21.680 --> 00:19:24.480]  他們的臉皮雖然沒有發光
[00:19:24.480 --> 00:19:25.880]  但是他們的生命
[00:19:25.880 --> 00:19:29.480]  是反映著上帝的榮光
[00:19:29.480 --> 00:19:32.280]  不過如果你說沒有
[00:19:32.280 --> 00:19:34.080]  求上帝憐憫
[00:19:34.080 --> 00:19:37.280]  原來我們是叫上帝失望的一代
[00:19:37.280 --> 00:19:38.680]  不過如果有的話
[00:19:38.680 --> 00:19:39.480]  感謝上帝
[00:19:39.480 --> 00:19:42.880]  因為你能夠在平凡的生活當中
[00:19:42.880 --> 00:19:45.280]  看到上帝藉著這個人
[00:19:45.280 --> 00:19:47.680]  臨坐在你的生活裡
[00:19:47.680 --> 00:19:50.080]  請你以這個人作為你的榜樣
[00:19:50.080 --> 00:19:51.480]  信使學校他
[00:19:51.480 --> 00:19:55.280]  活出一個能夠反映上帝榮光的生命
[00:19:55.280 --> 00:19:57.280]  前幾天我看到這個單章
[00:19:57.280 --> 00:19:59.880]  這個單章就是嘉琪我們的幹事
[00:19:59.880 --> 00:20:03.080]  她將外面寄來的東西
[00:20:03.080 --> 00:20:05.280]  很整齊地放在外面
[00:20:05.280 --> 00:20:07.080]  讓大家來拿
[00:20:07.080 --> 00:20:12.480]  原來《真正傳播》將會製作一個紀錄片
[00:20:12.480 --> 00:20:15.680]  介紹六位肢體的生命故事
[00:20:15.680 --> 00:20:19.480]  指引他們在身處的時代和崗位
[00:20:19.480 --> 00:20:21.880]  如何跟隨耶穌的步伐
[00:20:21.880 --> 00:20:23.480]  敢於選擇
[00:20:23.480 --> 00:20:25.880]  跟我們所身處的世界不同
[00:20:25.880 --> 00:20:28.680]  甚至唱反調的價值觀
[00:20:28.680 --> 00:20:30.480]  活出不一樣的生命
[00:20:30.480 --> 00:20:33.680]  讓我們看到這六位
[00:20:33.680 --> 00:20:35.880]  這六位信徒他們的臉皮
[00:20:35.880 --> 00:20:38.480]  所反映上帝的光芒
[00:20:38.480 --> 00:20:40.480]  因為還在做未做
[00:20:40.480 --> 00:20:43.280]  於是我就上互聯網去搜尋其中一位
[00:20:43.280 --> 00:20:45.480]  叫做何正盈女士
[00:20:45.480 --> 00:20:47.480]  看看她是誰
[00:20:47.480 --> 00:20:49.680]  原來兩年之前在香港的電台
[00:20:49.680 --> 00:20:52.080]  香港電台已經有她的介紹
[00:20:52.080 --> 00:20:55.080]  滄西電視台也有她的專輯
[00:20:55.080 --> 00:20:59.080]  她本來是在名校出身的一個女孩
[00:20:59.080 --> 00:21:01.480]  大學的時候她去美國留學
[00:21:01.480 --> 00:21:04.280]  回來香港曾經在各大企業工作
[00:21:04.280 --> 00:21:05.480]  工作了幾年
[00:21:05.480 --> 00:21:07.280]  名成利就
[00:21:07.280 --> 00:21:08.480]  吃好的
[00:21:08.480 --> 00:21:09.680]  住好的
[00:21:09.680 --> 00:21:11.080]  穿好的
[00:21:11.080 --> 00:21:13.680]  不過覺得她的心靈很不滿足
[00:21:13.680 --> 00:21:15.680]  心靈很孤竭
[00:21:15.680 --> 00:21:17.280]  於是她放下工作
[00:21:17.280 --> 00:21:18.680]  去哈佛大學
[00:21:18.680 --> 00:21:20.080]  去攻讀碩士
[00:21:20.080 --> 00:21:21.480]  一方面休息一下
[00:21:21.480 --> 00:21:24.280]  也為自己去思察前路
[00:21:24.280 --> 00:21:25.680]  之後回來香港
[00:21:25.680 --> 00:21:28.280]  她不太想像以前那樣工作
[00:21:28.280 --> 00:21:30.080]  一個人好像沒有了靈魂
[00:21:30.080 --> 00:21:32.880]  她希望做一些有意思的事
[00:21:32.880 --> 00:21:34.480]  經過了18個月
[00:21:34.480 --> 00:21:36.280]  又見工又思考
[00:21:36.280 --> 00:21:38.880]  這個職業的空窗期
[00:21:38.880 --> 00:21:41.080]  她稱之為曠野
[00:21:41.080 --> 00:21:43.080]  坦白說她說很辛苦
[00:21:43.080 --> 00:21:45.280]  覺得自己好像宅女
[00:21:45.280 --> 00:21:46.880]  即是廢物
[00:21:46.880 --> 00:21:49.480]  也懷疑過自己的價值
[00:21:49.480 --> 00:21:50.680]  因為在現今的社會
[00:21:50.680 --> 00:21:52.280]  我們賺多少錢呢
[00:21:52.280 --> 00:21:54.080]  我們吃什麼 穿什麼 住什麼
[00:21:54.080 --> 00:21:55.280]  住在哪裡
[00:21:55.280 --> 00:21:57.080]  我們的事業是否成功
[00:21:57.080 --> 00:21:58.680]  就好像代表了
[00:21:58.680 --> 00:22:01.880]  我們在社會上的地位和價值
[00:22:01.880 --> 00:22:03.480]  不過她深信
[00:22:03.480 --> 00:22:06.880]  人的尊嚴永遠較金錢重要
[00:22:06.880 --> 00:22:09.280]  但究竟理想和現實
[00:22:09.280 --> 00:22:12.080]  是否可以並行呢
[00:22:12.080 --> 00:22:13.880]  最後她和幾位實業家
[00:22:13.880 --> 00:22:17.480]  決定在屯門開一間毛衣廠
[00:22:17.480 --> 00:22:19.480]  重振香港的品牌
[00:22:19.480 --> 00:22:21.080]  不過最重要的是
[00:22:21.080 --> 00:22:22.880]  她不靠炒賣
[00:22:22.880 --> 00:22:25.680]  只是靠實業生存
[00:22:25.680 --> 00:22:27.480]  她更加想幫助一批
[00:22:27.480 --> 00:22:30.080]  在七八十年代工業社會
[00:22:30.080 --> 00:22:31.080]  她說在九十年代
[00:22:31.080 --> 00:22:32.680]  因為工廠不宜
[00:22:32.680 --> 00:22:35.080]  而遭到社會遺棄
[00:22:35.080 --> 00:22:37.480]  找不到工作的工廠妹
[00:22:37.480 --> 00:22:39.480]  重建這班工廠妹的自信
[00:22:39.480 --> 00:22:41.480]  尊嚴和價值
[00:22:41.480 --> 00:22:43.680]  不過她的朋友很質疑她
[00:22:43.680 --> 00:22:46.280]  你搞什麼呀
[00:22:46.280 --> 00:22:49.480]  為什麼淪落到做工廠妹
[00:22:49.480 --> 00:22:51.680]  對呀 用淪落兩個字
[00:22:51.680 --> 00:22:54.080]  多令人心酸
[00:22:54.080 --> 00:22:55.480]  那些朋友還說
[00:22:55.480 --> 00:22:56.880]  就算你做廠
[00:22:56.880 --> 00:23:00.280]  都應該做十幾萬人規模的工廠
[00:23:00.280 --> 00:23:01.480]  幾十人的廠
[00:23:01.480 --> 00:23:04.080]  搞你做什麼呀
[00:23:04.080 --> 00:23:05.680]  不過何靜瑩認為
[00:23:05.680 --> 00:23:08.280]  精彩和豐盛的人生
[00:23:08.280 --> 00:23:10.480]  就是讓其他人的生命
[00:23:10.480 --> 00:23:13.280]  得到一些動力
[00:23:13.280 --> 00:23:14.080]  搞模擬廠
[00:23:14.080 --> 00:23:16.880]  除了提供比較多的就業機會
[00:23:16.880 --> 00:23:19.280]  她更加想長遠地去解決
[00:23:19.280 --> 00:23:21.880]  中年人的就業機會
[00:23:21.880 --> 00:23:22.880]  這班工廠妹
[00:23:22.880 --> 00:23:26.280]  七八十年代是天之嬌女
[00:23:26.280 --> 00:23:27.280]  一個人的收入
[00:23:27.280 --> 00:23:29.480]  已經可以養活一家八口
[00:23:29.480 --> 00:23:30.480]  不過去到九十年代
[00:23:30.480 --> 00:23:31.480]  工廠不宜
[00:23:31.480 --> 00:23:32.680]  找不到工作
[00:23:32.680 --> 00:23:34.280]  被社會淘汰
[00:23:34.280 --> 00:23:36.280]  當然很自然地覺得自己
[00:23:36.280 --> 00:23:37.280]  做得不夠好
[00:23:37.280 --> 00:23:38.280]  但她的朋友
[00:23:38.280 --> 00:23:40.280]  卻覺得自己做得不錯
[00:23:40.280 --> 00:23:44.880]  被社會淘汰 當然很自然地覺得自己沒用
[00:23:44.880 --> 00:23:47.480]  不過就是在何靜瑩所設的工廠
[00:23:47.480 --> 00:23:50.280]  這班工廠妹在有二三十年
[00:23:50.280 --> 00:23:52.080]  這個製衣經驗底下
[00:23:52.080 --> 00:23:54.080]  工廠再幫她提升
[00:23:54.080 --> 00:23:55.280]  幫她們提升技術
[00:23:55.280 --> 00:23:57.280]  去到世界級的水平
[00:23:57.280 --> 00:23:59.680]  當這班已經差不多六十歲的工廠妹
[00:23:59.680 --> 00:24:01.880]  拿著自己的製成品
[00:24:01.880 --> 00:24:02.880]  很自豪
[00:24:02.880 --> 00:24:05.280]  也有些不相信自己地說
[00:24:05.280 --> 00:24:10.080]  我竟然比我做女兒的時候還厲害
[00:24:10.080 --> 00:24:14.280]  自信和自愛價值全都回來了
[00:24:14.280 --> 00:24:16.480]  何靜瑩和一班的事業家
[00:24:16.480 --> 00:24:18.480]  並不是非牟利團體
[00:24:18.480 --> 00:24:19.480]  靠政府的資助
[00:24:19.480 --> 00:24:22.280]  也不是有財團在後面支撐
[00:24:22.280 --> 00:24:23.880]  他們是靠實力
[00:24:23.880 --> 00:24:25.880]  要賺錢生存
[00:24:25.880 --> 00:24:27.880]  只不過在賺錢的同時
[00:24:27.880 --> 00:24:32.280]  他們兼顧應該有的社會責任
[00:24:32.280 --> 00:24:36.080]  其實一句有一個摩西臉皮發光的故事
[00:24:36.080 --> 00:24:37.480]  在我們這個城市
[00:24:37.480 --> 00:24:40.080]  正是默默地發出光芒
[00:24:40.080 --> 00:24:42.080]  等待我們的發現
[00:24:42.080 --> 00:24:43.080]  在新的一年
[00:24:43.080 --> 00:24:45.280]  我更加希望大家
[00:24:45.280 --> 00:24:47.480]  能夠成為其中的一個
[00:24:47.480 --> 00:24:49.080]  在你身處的崗位上面
[00:24:49.080 --> 00:24:50.880]  去跟隨耶穌的步伐
[00:24:50.880 --> 00:24:53.280]  敢於選擇和我們的城市
[00:24:53.280 --> 00:24:55.080]  不一樣的價值觀
[00:24:55.080 --> 00:24:57.280]  讓別人的生命得到動力
[00:24:57.280 --> 00:25:00.480]  也讓別人看到我們的臉皮
[00:25:00.480 --> 00:25:03.280]  反映出上帝的光芒
[00:25:03.280 --> 00:25:04.680]  第三
[00:25:04.680 --> 00:25:08.080]  是甚麼事阻礙了你
[00:25:08.080 --> 00:25:09.680]  阻礙了上帝的榮光
[00:25:09.680 --> 00:25:12.680]  在你身上顯現出來呢
[00:25:12.680 --> 00:25:16.080]  是否跟上帝的關係有一些距離呢
[00:25:16.080 --> 00:25:19.880]  是否自己裏面有一些軟弱的阻隔呢
[00:25:19.880 --> 00:25:22.880]  是否已經被這個社會的價值
[00:25:22.880 --> 00:25:25.080]  所同化呢
[00:25:25.080 --> 00:25:25.680]  早幾個禮拜
[00:25:25.680 --> 00:25:28.280]  同委會舉行退休會
[00:25:28.280 --> 00:25:31.080]  在其中我們有靈修默想的時段
[00:25:31.080 --> 00:25:32.880]  其中有一位同委分享
[00:25:32.880 --> 00:25:35.080]  他看到他自己是一盞
[00:25:35.080 --> 00:25:38.280]  只有25W的燈泡
[00:25:38.280 --> 00:25:40.680]  燈光很微弱
[00:25:40.680 --> 00:25:47.680]  似乎暗示著他看到自己很渺小
[00:25:47.680 --> 00:25:51.080]  當時有同工反映說
[00:25:51.080 --> 00:25:52.880]  微弱的燈光
[00:25:52.880 --> 00:25:55.080]  只要去到最黑暗的地方
[00:25:55.080 --> 00:25:58.680]  就能夠發揮最大的效用
[00:25:58.680 --> 00:26:01.880]  沒錯 我們不需要每個人都做相同的事
[00:26:01.880 --> 00:26:04.880]  也不需要所有人都聚在一起
[00:26:04.880 --> 00:26:07.280]  浪費光月
[00:26:07.280 --> 00:26:08.880]  讓我們分散到不同的地方
[00:26:08.880 --> 00:26:10.680]  去發光發亮
[00:26:10.680 --> 00:26:11.880]  照你願意
[00:26:11.880 --> 00:26:15.480]  總有可以令你發光的地方
[00:26:15.480 --> 00:26:16.680]  不知道大家是否記得
[00:26:16.680 --> 00:26:20.680]  梁法堂經常唱的一支飲歌
[00:26:20.680 --> 00:26:26.080]  叫做《Let Your Light Shine》
[00:26:26.080 --> 00:26:27.480]  鼓勵你在新的一年
[00:26:27.480 --> 00:26:30.280]  將自己的難處軟弱
[00:26:30.280 --> 00:26:31.480]  可以是沒有自信
[00:26:31.480 --> 00:26:32.280]  可以是懼怕
[00:26:32.280 --> 00:26:33.880]  可以是憂慮
[00:26:33.880 --> 00:26:35.480]  帶到你的面前
[00:26:35.480 --> 00:26:36.880]  他自有他的辦法
[00:26:36.880 --> 00:26:39.480]  去幫助你去除舊迎新
[00:26:39.480 --> 00:26:42.280]  讓阻隔你發光的事物
[00:26:42.280 --> 00:26:47.080]  成為幫助你發光的助燃物料
[00:26:47.080 --> 00:26:48.280]  當然
[00:26:48.280 --> 00:26:51.280]  在講到開頭所介紹的黑己操練
[00:26:51.280 --> 00:26:52.680]  其實都是能夠幫助我們
[00:26:52.680 --> 00:26:56.280]  去阻隔我們發光發熱的東西
[00:26:56.280 --> 00:27:01.480]  轉而我們可以定精在搖滑面前
[00:27:01.480 --> 00:27:02.680]  趣究
[00:27:02.680 --> 00:27:03.880]  願我們在新的一年
[00:27:03.880 --> 00:27:05.880]  渴望離開初信的地步
[00:27:05.880 --> 00:27:08.080]  放下自己裏面的害怕擔憂
[00:27:08.080 --> 00:27:09.080]  沒有自信
[00:27:09.080 --> 00:27:11.880]  或者其他阻礙我們發光的軟弱
[00:27:11.880 --> 00:27:12.880]  迎新
[00:27:12.880 --> 00:27:14.280]  願我們在新的一年
[00:27:14.280 --> 00:27:15.680]  邁開和上帝建立
[00:27:15.680 --> 00:27:18.480]  好像朋友般親密的關係
[00:27:18.480 --> 00:27:20.080]  這個步伐
[00:27:20.080 --> 00:27:22.280]  渴望自己的臉皮可以發光
[00:27:22.280 --> 00:27:24.880]  去反映上主的光芒
[00:27:24.880 --> 00:27:26.680]  被缺
[00:27:26.680 --> 00:27:30.680]  當然是經常去和上帝說話
[00:27:30.680 --> 00:27:33.480]  在安靜之中與上帝相遇
[00:27:33.480 --> 00:27:36.280]  你才可以有這個機會
[00:27:36.280 --> 00:27:37.480]  聖經說
[00:27:37.480 --> 00:27:39.880]  因耶和華和摩西說話
[00:27:39.880 --> 00:27:43.680]  而令到祂的臉皮發光
[00:27:43.680 --> 00:27:46.480]  Let your light shine
[00:27:46.480 --> 00:27:47.480]  沒錯
[00:27:47.480 --> 00:27:49.480]  無論燈膽是多少火
[00:27:49.480 --> 00:27:50.480]  多少鍋
[00:27:50.480 --> 00:27:51.680]  不要緊
[00:27:51.680 --> 00:27:54.080]  都可以發光發熱
[00:27:54.080 --> 00:27:55.880]  上帝沒有小看你
[00:27:55.880 --> 00:27:57.080]  請你
[00:27:57.080 --> 00:27:59.280]  也不要小看自己
[00:27:59.280 --> 00:28:02.480]  記住要接駁電源
[00:28:02.480 --> 00:28:03.880]  主耶穌說
[00:28:03.880 --> 00:28:05.880]  因為你來了我
[00:28:05.880 --> 00:28:08.880]  你們就不能做什麼
[00:28:08.880 --> 00:28:09.880]  阿們
