
[00:00:00.000 --> 00:00:02.540]  和李家廷說一聲 你要遵行神的旨意
[00:17:37.000 --> 00:17:39.880]  那你的上帝
[00:17:39.880 --> 00:17:43.120]  上個星期你認識他什麼
[00:17:43.120 --> 00:17:44.800]  不認識了
[00:17:44.800 --> 00:17:48.080]  他一說就是三十年前
[00:17:48.080 --> 00:17:52.600]  這些已經在博物館走出來的殭屍
[00:17:52.600 --> 00:17:55.640]  這些不是父老
[00:17:55.640 --> 00:17:57.440]  聽得懂我說嗎
[00:17:57.440 --> 00:18:01.680]  你知道以前我們經過上帝多厲害
[00:18:01.680 --> 00:18:03.360]  昨天呢
[00:18:03.360 --> 00:18:05.640]  沒有經歷了很久
[00:18:05.640 --> 00:18:08.880]  上帝也收了博物館三十年
[00:18:08.880 --> 00:18:10.720]  這些不是父老
[00:18:10.720 --> 00:18:12.840]  這些是殭屍
[00:18:12.840 --> 00:18:15.760]  行屍走肉的教徒
[00:18:15.760 --> 00:18:18.200]  今天教會很多
[00:18:18.200 --> 00:18:19.760]  他什麼都懂
[00:18:19.760 --> 00:18:21.920]  但所有都是過去式
[00:18:21.920 --> 00:18:23.920]  你聽得懂嗎
[00:18:23.920 --> 00:18:26.120]  這些不是真正的父老
[00:18:26.120 --> 00:18:27.440]  所以回答
[00:18:27.440 --> 00:18:30.600]  這些父老是不是真正的過去式
[00:18:30.600 --> 00:18:35.320]  約翰要肯定這群人生命好的事
[00:18:35.320 --> 00:18:38.080]  欣賞他們生命好的事
[00:18:38.080 --> 00:18:39.360]  然後繼續告訴你
[00:18:39.360 --> 00:18:42.280]  你怎樣繼續認識這位父
[00:18:42.280 --> 00:18:45.520]  所以約翰一書的第三章第四章
[00:18:45.520 --> 00:18:47.160]  繼續講這個主題
[00:18:47.160 --> 00:18:48.960]  他不是說你們已經認識夠了
[00:18:48.960 --> 00:18:50.440]  他說你們曾經認識
[00:18:50.440 --> 00:18:51.680]  現在都認識
[00:18:51.680 --> 00:18:53.560]  未來繼續要認識
[00:18:53.560 --> 00:18:55.000]  意思是這樣的
[00:18:55.000 --> 00:18:58.160]  聽得懂嗎
[00:18:58.160 --> 00:19:00.000]  所以當中是父老的人
[00:19:00.000 --> 00:19:02.440]  請你曾經認識
[00:19:02.440 --> 00:19:03.880]  現在認識
[00:19:03.880 --> 00:19:07.360]  繼續認識這位天父
[00:19:07.360 --> 00:19:08.600]  在你的小組裡面
[00:19:08.600 --> 00:19:10.080]  你可以不斷分享
[00:19:10.080 --> 00:19:11.920]  你怎樣經歷這位天父
[00:19:11.920 --> 00:19:15.280]  成為這群少年人的激勵
[00:19:15.280 --> 00:19:16.920]  生命影響生命是這樣的
[00:19:16.920 --> 00:19:17.960]  這個交流是這樣的
[00:19:17.960 --> 00:19:20.080]  這個相交是這樣的
[00:19:20.080 --> 00:19:22.440]  不是講你其他的東西
[00:19:22.440 --> 00:19:26.200]  是講你和這位天父的關係
[00:19:26.200 --> 00:19:28.320]  第二這群少年人
[00:19:28.320 --> 00:19:29.240]  他們剛強壓
[00:19:29.240 --> 00:19:30.360]  神的道常存在
[00:19:30.360 --> 00:19:32.680]  他們心裡這是他們的基礎
[00:19:32.680 --> 00:19:34.480]  所以我希望在這個星期之後
[00:19:34.480 --> 00:19:35.360]  頂姐妹
[00:19:35.360 --> 00:19:36.400]  你的小組
[00:19:36.400 --> 00:19:39.480]  多點分享神的話
[00:19:39.480 --> 00:19:41.240]  你不需要講蘇格拉底
[00:19:41.240 --> 00:19:43.560]  你不需要講誰誰誰
[00:19:43.560 --> 00:19:44.800]  我有一個朋友
[00:19:44.800 --> 00:19:45.920]  他每次講道
[00:19:45.920 --> 00:19:48.200]  就是講誰誰神學家
[00:19:48.200 --> 00:19:49.240]  誰誰誰神學家
[00:19:49.240 --> 00:19:50.160]  我說你不是講道
[00:19:50.160 --> 00:19:50.960]  你講神學家
[00:19:50.960 --> 00:19:51.720]  你不是講道
[00:19:51.720 --> 00:19:53.320]  你講什麼
[00:19:53.320 --> 00:19:54.880]  我說神學家死了
[00:19:54.880 --> 00:19:55.880]  你就沒話說了
[00:19:55.880 --> 00:19:58.560]  那個神學家真的死了
[00:19:58.560 --> 00:20:00.760]  我說你講耶穌的字
[00:20:00.760 --> 00:20:03.080]  少過講神學家
[00:20:03.080 --> 00:20:05.720]  弟兄姐妹
[00:20:05.720 --> 00:20:07.000]  在你的小組
[00:20:07.000 --> 00:20:10.080]  多點分享神的話
[00:20:10.080 --> 00:20:11.960]  但只是神的話在你心裡面
[00:20:11.960 --> 00:20:14.440]  都不是少年
[00:20:14.440 --> 00:20:15.600]  若有人說
[00:20:15.600 --> 00:20:16.760]  這群人
[00:20:16.760 --> 00:20:17.760]  下一步
[00:20:17.760 --> 00:20:20.040]  是將神的話活現出來
[00:20:20.040 --> 00:20:22.720]  「聖了那惡者」
[00:20:22.720 --> 00:20:23.720]  跟你姐姐說一聲
[00:20:23.720 --> 00:20:30.160]  你「聖了那惡者」
[00:20:30.160 --> 00:20:31.840]  所以
[00:20:31.840 --> 00:20:33.840]  能夠講神的話
[00:20:33.840 --> 00:20:36.240]  講到天下無敵的人
[00:20:36.240 --> 00:20:39.000]  是沒有意思的
[00:20:39.000 --> 00:20:42.760]  你做到多少呢
[00:20:42.760 --> 00:20:45.240]  今天最大的危機是
[00:20:45.240 --> 00:20:47.200]  講的人多
[00:20:47.200 --> 00:20:49.920]  做的人少
[00:20:49.920 --> 00:20:51.600]  做的沒人讚賞
[00:20:51.600 --> 00:20:54.720]  講的有人認同
[00:20:54.720 --> 00:20:57.040]  聽得懂我說嗎
[00:20:57.040 --> 00:20:58.080]  弟兄姐妹
[00:20:58.080 --> 00:21:00.160]  你要看看那個講的人
[00:21:00.160 --> 00:21:03.000]  他做了多少
[00:21:03.000 --> 00:21:05.280]  要講彼此相愛何等的義
[00:21:05.280 --> 00:21:07.920]  你看這個人是不是跟你彼此相愛
[00:21:07.920 --> 00:21:09.040]  原來他在講的
[00:21:09.040 --> 00:21:10.280]  你們彼此相愛
[00:21:10.280 --> 00:21:12.200]  我是不需要的
[00:21:12.200 --> 00:21:13.160]  是不是
[00:21:13.160 --> 00:21:14.320]  是不是很危險
[00:21:14.320 --> 00:21:15.160]  弟兄姐妹
[00:21:15.160 --> 00:21:18.040]  今天這群少年人
[00:21:18.040 --> 00:21:19.360]  是剛強的
[00:21:19.360 --> 00:21:20.920]  在神的話語裡面
[00:21:20.920 --> 00:21:22.520]  成為了他們的幫助
[00:21:22.520 --> 00:21:23.920]  帶他們「聖了那惡者」
[00:21:23.920 --> 00:21:25.000]  在這個小組裡面
[00:21:25.000 --> 00:21:27.760]  多點分享你「聖了那惡者」的經驗
[00:21:27.760 --> 00:21:28.800]  但我們要回應
[00:21:28.800 --> 00:21:30.000]  回應的問題就是
[00:21:30.000 --> 00:21:30.480]  喂
[00:21:30.480 --> 00:21:31.520]  這兩批人
[00:21:31.520 --> 00:21:33.320]  父老是不是真的這麼認識那位
[00:21:33.320 --> 00:21:34.800]  從起初就有的那位
[00:21:34.800 --> 00:21:35.640]  這群少年人
[00:21:35.640 --> 00:21:37.400]  神的話是不是常常長存在心裡面
[00:21:37.400 --> 00:21:38.880]  他們是不是常常能夠「聖了那惡者」
[00:21:38.880 --> 00:21:39.920]  如果是的話
[00:21:39.920 --> 00:21:43.320]  我們坐在這裡的那麼多基督徒
[00:21:43.320 --> 00:21:44.880]  都可以走了
[00:21:44.880 --> 00:21:47.720]  我們要創立第三類人
[00:21:47.720 --> 00:21:49.680]  叫做「無名者」
[00:21:49.680 --> 00:21:50.920]  「無名者」是什麼人呢
[00:21:50.920 --> 00:21:52.960]  不是很認識那位父
[00:21:52.960 --> 00:21:55.440]  神的話是常常在我們裡面
[00:21:55.440 --> 00:21:57.000]  「常常能夠「聖了那惡者」」
[00:21:57.000 --> 00:21:57.880]  是不是
[00:21:57.880 --> 00:21:59.480]  是不是這樣
[00:21:59.480 --> 00:22:02.000]  這兩類人是很難「阿Man」的
[00:22:02.000 --> 00:22:03.720]  我們知道究竟在講什麼
[00:22:03.720 --> 00:22:04.520]  約翰
[00:22:04.520 --> 00:22:06.040]  約翰提到的這兩種人
[00:22:06.040 --> 00:22:09.280]  在教會裡面是生命影響生命
[00:22:09.280 --> 00:22:10.680]  在信仰方面
[00:22:10.680 --> 00:22:11.800]  第二
[00:22:11.800 --> 00:22:14.560]  這群人是真正跟從耶穌的
[00:22:14.560 --> 00:22:15.560]  第三
[00:22:15.560 --> 00:22:16.760]  他將這群信仰群體
[00:22:16.760 --> 00:22:18.880]  生命好的東西帶出來
[00:22:18.880 --> 00:22:20.920]  第一節目請你留意
[00:22:20.920 --> 00:22:22.520]  跟你旁邊的第一節目說一聲
[00:22:22.520 --> 00:22:26.560]  批評是最容易的
[00:22:26.560 --> 00:22:27.480]  所以
[00:22:27.480 --> 00:22:29.000]  常常參與批評的人
[00:22:29.000 --> 00:22:34.080]  是超低能的人
[00:22:34.080 --> 00:22:35.240]  你做一件很容易做的事
[00:22:35.240 --> 00:22:38.320]  你還在自誇什麼呢
[00:22:38.320 --> 00:22:39.680]  你做一件全世界最容易的事
[00:22:39.680 --> 00:22:40.200]  第二
[00:22:40.200 --> 00:22:41.080]  最清楚
[00:22:41.080 --> 00:22:42.320]  最記得這件事
[00:22:42.320 --> 00:22:44.800]  為什麼他這麼容易批評別人呢
[00:22:44.800 --> 00:22:45.960]  你現在看看你旁邊的人
[00:22:45.960 --> 00:22:49.440]  看看他的樣子
[00:22:49.440 --> 00:22:50.040]  你跟他說
[00:22:50.040 --> 00:22:53.880]  你今天真的很漂亮
[00:22:53.880 --> 00:23:02.000]  說完都覺得自己在說謊
[00:23:02.000 --> 00:23:03.160]  一說完
[00:23:03.160 --> 00:23:03.720]  你想一下
[00:23:03.720 --> 00:23:05.440]  他的鼻子是不是很甜
[00:23:05.440 --> 00:23:06.480]  眼睛是不是很甜
[00:23:06.480 --> 00:23:08.320]  什麼眼睛不是很甜
[00:23:08.320 --> 00:23:09.920]  人類最大的罪性
[00:23:09.920 --> 00:23:10.920]  我們犯了罪之後
[00:23:10.920 --> 00:23:12.520]  最大的問題是什麼
[00:23:12.520 --> 00:23:14.280]  我們最懂得批評
[00:23:14.280 --> 00:23:19.520]  最懂得看到別人不好的事
[00:23:19.520 --> 00:23:21.560]  對不對
[00:23:21.560 --> 00:23:22.120]  那你說
[00:23:22.120 --> 00:23:23.120]  我很擅長批評別人
[00:23:23.120 --> 00:23:25.680]  你就是做了最超低能的事
[00:23:25.680 --> 00:23:27.520]  這是所有人都懂得做的
[00:23:27.520 --> 00:23:31.160]  有沒有這麼厲害呢
[00:23:31.160 --> 00:23:32.680]  我現在告訴你
[00:23:32.680 --> 00:23:33.880]  教會有什麼問題
[00:23:33.880 --> 00:23:35.280]  這群小組有什麼問題
[00:23:35.280 --> 00:23:37.000]  你做了最低能的事
[00:23:37.000 --> 00:23:38.960]  有什麼問題呢
[00:23:38.960 --> 00:23:39.880]  第二
[00:23:39.880 --> 00:23:42.480]  你做了人類最大的罪惡的事
[00:23:42.480 --> 00:23:46.880]  就是將別人生命惡的事帶出來
[00:23:46.880 --> 00:23:47.400]  弟兄姊妹
[00:23:47.400 --> 00:23:51.760]  今晚你回去再重新看你自己的Facebook
[00:23:51.760 --> 00:23:53.880]  究竟發生什麼事
[00:23:53.880 --> 00:23:54.920]  你的Facebook
[00:23:54.920 --> 00:23:58.160]  是將你所有朋友的好東西帶出來
[00:23:58.160 --> 00:24:01.680]  還是你參與他們將人類醜惡的東西帶出來
[00:24:01.680 --> 00:24:03.960]  今天香港最大的滅亡的地方在哪裡
[00:24:03.960 --> 00:24:08.960]  就是我們集體要將全香港人醜陋的東西帶出來
[00:24:08.960 --> 00:24:11.680]  你見到嗎
[00:24:11.680 --> 00:24:15.560]  一個好端端的中產階級長大的女孩子
[00:24:15.560 --> 00:24:17.400]  去到英國讀書
[00:24:17.400 --> 00:24:19.640]  考到獎學金
[00:24:19.640 --> 00:24:21.680]  入到劍橋
[00:24:21.680 --> 00:24:22.920]  畢了業
[00:24:22.920 --> 00:24:24.480]  香港考十優
[00:24:24.480 --> 00:24:27.040]  回來香港參加香港小姐選美
[00:24:27.040 --> 00:24:28.920]  拿到冠軍
[00:24:28.920 --> 00:24:30.440]  收視率13點
[00:24:30.440 --> 00:24:31.720]  為什麼
[00:24:31.720 --> 00:24:34.120]  浪費性命
[00:24:34.120 --> 00:24:37.160]  不看
[00:24:37.160 --> 00:24:40.560]  為什麼香港現在變得這麼恐怖
[00:24:40.560 --> 00:24:43.080]  這不是我們香港的
[00:24:43.080 --> 00:24:44.840]  香港之光嗎
[00:24:44.840 --> 00:24:47.640]  他去到劍橋不是開二手車
[00:24:47.640 --> 00:24:48.680]  開一輛好車
[00:24:48.680 --> 00:24:50.240]  他又在騎單車
[00:24:50.240 --> 00:24:51.720]  浪費性命
[00:24:51.720 --> 00:24:53.800]  難道你要走路嗎
[00:24:53.800 --> 00:24:55.200]  誰不看的
[00:24:55.200 --> 00:24:57.680]  就是那班家長
[00:24:57.680 --> 00:24:59.760]  不是青年人
[00:24:59.760 --> 00:25:02.960]  你想一想這班家長將會怎樣教壞他們的子女
[00:25:02.960 --> 00:25:05.600]  你告訴我
[00:25:05.600 --> 00:25:07.400]  他不是跟他女兒說
[00:25:07.400 --> 00:25:09.800]  引以為榮女兒這個人
[00:25:09.800 --> 00:25:11.160]  學一下
[00:25:11.160 --> 00:25:14.240]  浪費性命不看
[00:25:14.240 --> 00:25:15.440]  現在香港是這樣
[00:25:15.440 --> 00:25:18.120]  你見到嗎
[00:25:18.120 --> 00:25:19.800]  deep web那本書
[00:25:19.800 --> 00:25:23.080]  可以在成品成為十大暢銷之一
[00:25:23.080 --> 00:25:24.200]  後來被揭發
[00:25:24.200 --> 00:25:25.840]  這本書原來恐怖的地方
[00:25:25.840 --> 00:25:29.200]  他教人怎樣去殺一個小孩
[00:25:29.200 --> 00:25:30.720]  先怎樣飆他心
[00:25:30.720 --> 00:25:32.080]  回去餓他兩天
[00:25:32.080 --> 00:25:36.240]  講得非常清楚
[00:25:36.240 --> 00:25:38.160]  當成品正在賣這本書的時候
[00:25:38.160 --> 00:25:41.680]  網上很多小學生已經看完了
[00:25:41.680 --> 00:25:42.600]  弟兄姊妹
[00:25:42.600 --> 00:25:45.000]  你見到嗎
[00:25:45.000 --> 00:25:48.560]  香港的滅亡是來自我們集體地
[00:25:48.560 --> 00:25:51.920]  將人類的罪性和醜惡的東西
[00:25:51.920 --> 00:25:53.880]  不斷揭露出來
[00:25:53.880 --> 00:26:00.120]  我們批評再批評再批評再批評
[00:26:00.120 --> 00:26:04.360]  集體將我們的罪性推到最極限
[00:26:04.360 --> 00:26:06.560]  聽得明白我說嗎
[00:26:06.560 --> 00:26:08.720]  信仰群體的不同在哪裡
[00:26:08.720 --> 00:26:10.160]  我告訴你
[00:26:10.160 --> 00:26:12.120]  我和你旁邊的弟兄姊妹說
[00:26:12.120 --> 00:26:18.080]  我會欣賞你生命裡的好東西
[00:26:18.080 --> 00:26:19.400]  是不是很難
[00:26:19.400 --> 00:26:21.120]  當然難
[00:26:21.120 --> 00:26:22.520]  難在哪裡
[00:26:22.520 --> 00:26:24.920]  聽清楚我講
[00:26:24.920 --> 00:26:30.800]  約翰說我要和父相交
[00:26:30.800 --> 00:26:33.480]  原來天父怎樣看他的呢
[00:26:33.480 --> 00:26:35.680]  弟兄姊妹你要懂得欣賞旁邊的人
[00:26:35.680 --> 00:26:38.720]  你要先和父相交
[00:26:38.720 --> 00:26:41.360]  父怎樣看你的
[00:26:41.360 --> 00:26:43.200]  你一祈禱認罪
[00:26:43.200 --> 00:26:44.080]  都未認罪
[00:26:44.080 --> 00:26:48.240]  父說你衰到這樣都不用認了
[00:26:48.240 --> 00:26:50.640]  那你怎樣
[00:26:50.640 --> 00:26:52.200]  是不是
[00:26:52.200 --> 00:26:55.440]  你認了一條罪你還有十條未認
[00:26:55.440 --> 00:26:58.320]  你不記得我提提你好嗎
[00:26:58.320 --> 00:27:00.200]  天父是不是這樣和我們相交
[00:27:00.200 --> 00:27:02.120]  當然不是
[00:27:02.120 --> 00:27:05.000]  天父赦免我們的罪
[00:27:05.000 --> 00:27:08.520]  欣賞我們鼓勵我們
[00:27:08.520 --> 00:27:10.040]  和你旁邊的弟兄姊妹說
[00:27:10.040 --> 00:27:14.880]  天父欣賞你
[00:27:14.880 --> 00:27:17.480]  因為你和天父相交
[00:27:17.480 --> 00:27:18.560]  天父欣賞你
[00:27:18.560 --> 00:27:20.040]  天父看你的好東西
[00:27:20.040 --> 00:27:21.360]  天父鼓勵你
[00:27:21.360 --> 00:27:23.280]  將你生命好的東西帶出來
[00:27:23.280 --> 00:27:26.080]  所以你懂得和弟兄姊妹相交
[00:27:26.080 --> 00:27:27.160]  欣賞他
[00:27:27.160 --> 00:27:28.680]  將他生命的好東西帶出來
[00:27:28.680 --> 00:27:30.720]  Amen
[00:27:30.720 --> 00:27:32.880]  你可以講他生命一百樣壞東西
[00:27:32.880 --> 00:27:35.000]  看看約翰有沒有講這班人的壞話
[00:27:35.000 --> 00:27:35.960]  一句都沒有
[00:27:35.960 --> 00:27:37.280]  只講他生命好東西出來
[00:27:37.280 --> 00:27:37.880]  為什麼
[00:27:37.880 --> 00:27:39.360]  這班人真的沒有壞東西講
[00:27:39.360 --> 00:27:40.280]  當然有
[00:27:40.280 --> 00:27:42.040]  約翰要數他生命的壞東西
[00:27:42.040 --> 00:27:43.080]  隨時數到
[00:27:43.080 --> 00:27:44.160]  為什麼約翰不數
[00:27:44.160 --> 00:27:45.400]  約翰要做一件事
[00:27:45.400 --> 00:27:46.520]  因為他在天父裡面
[00:27:46.520 --> 00:27:49.320]  經歷到天父對他的安慰鼓勵
[00:27:49.320 --> 00:27:51.400]  Amen
[00:27:51.400 --> 00:27:53.560]  因為天父這樣對他
[00:27:53.560 --> 00:27:57.440]  他這樣對這班小孩子
[00:27:57.440 --> 00:27:58.840]  組員
[00:27:58.840 --> 00:28:02.320]  這個星期開始
[00:28:02.320 --> 00:28:06.680]  你是不是應該學習欣賞你的組員
[00:28:06.680 --> 00:28:08.600]  我明白你怎樣欣賞
[00:28:08.600 --> 00:28:13.960]  你遲到得真是很有型
[00:28:13.960 --> 00:28:15.920]  這麼有骨和單打的東西
[00:28:15.920 --> 00:28:20.920]  你最會講了 欣賞一下他
[00:28:20.920 --> 00:28:24.520]  我聽在施務上的星期十一號
[00:28:24.520 --> 00:28:26.800]  在泰國跌斷了一腳
[00:28:26.800 --> 00:28:29.160]  趕回來做手術
[00:28:29.160 --> 00:28:34.200]  我就發了很多WhatsApp出去代討
[00:28:34.200 --> 00:28:35.640]  借你雙手好嗎
[00:28:35.640 --> 00:28:40.040]  給掌聲多謝旁邊的弟兄姊妹
[00:28:40.040 --> 00:28:43.040]  全世界有八個小組
[00:28:43.040 --> 00:28:44.840]  我知道有八個小組
[00:28:44.840 --> 00:28:47.400]  為了施務做手術代討
[00:28:47.400 --> 00:28:49.040]  施務經歷神蹟
[00:28:49.040 --> 00:28:51.160]  做手術打了一支止痛針
[00:28:51.160 --> 00:28:52.680]  出來打了一支止痛針之後
[00:28:52.680 --> 00:28:55.040]  到現在還沒吃過止痛藥
[00:28:55.040 --> 00:29:00.040]  我將榮譽歸給上帝
[00:29:00.040 --> 00:29:01.960]  在這段過程裡面
[00:29:01.960 --> 00:29:05.200]  我不斷發WhatsApp給人代討
[00:29:05.200 --> 00:29:06.960]  很多人很快回應
[00:29:06.960 --> 00:29:08.400]  我很感謝他們
[00:29:08.400 --> 00:29:09.280]  回應得很好
[00:29:09.280 --> 00:29:11.560]  會說施務很痛 我們代討
[00:29:11.560 --> 00:29:15.160]  看到神蹟 上帝的醫治等等
[00:29:15.160 --> 00:29:17.360]  有一個最觸動我心的
[00:29:17.360 --> 00:29:19.680]  我看了差點想哭
[00:29:19.680 --> 00:29:20.880]  因為這麼多個WhatsApp
[00:29:20.880 --> 00:29:21.800]  幾十個WhatsApp
[00:29:21.800 --> 00:29:25.000]  只有一個這樣跟我說話
[00:29:25.000 --> 00:29:26.640]  他怎麼說呢
[00:29:26.640 --> 00:29:27.960]  一回應就說
[00:29:27.960 --> 00:29:32.360]  以諾 你也很辛苦
[00:29:32.360 --> 00:29:40.760]  我說我想哭
[00:29:40.760 --> 00:29:42.240]  兄弟姐妹
[00:29:42.240 --> 00:29:46.200]  將人生命好的東西帶出來
[00:29:46.200 --> 00:29:47.040]  他不是說
[00:29:47.040 --> 00:29:49.440]  以諾 你是不是跟你太太在一起
[00:29:49.440 --> 00:29:50.400]  那為什麼你這麼不小心
[00:29:50.400 --> 00:29:56.240]  不看著你老婆
[00:29:56.240 --> 00:29:57.560]  聽得明白嗎
[00:29:57.560 --> 00:29:59.240]  你可以批評
[00:29:59.240 --> 00:30:01.240]  你為什麼帶她去泰國
[00:30:01.240 --> 00:30:03.040]  你為什麼出來的時候不看著她
[00:30:03.040 --> 00:30:04.960]  為什麼上車不扶著她
[00:30:04.960 --> 00:30:06.360]  你聽得明白嗎
[00:30:06.360 --> 00:30:07.560]  你可以罵很多東西
[00:30:07.560 --> 00:30:10.560]  你可以批評很多東西
[00:30:10.560 --> 00:30:12.640]  但是這個人說
[00:30:12.640 --> 00:30:16.640]  以諾 你也很辛苦
[00:30:16.640 --> 00:30:18.640]  保重
[00:30:18.640 --> 00:30:21.840]  將你生命好的東西帶出來
[00:30:21.840 --> 00:30:23.440]  弟兄姊妹
[00:30:23.440 --> 00:30:25.640]  Amen
[00:30:25.640 --> 00:30:30.040]  你要知道我們為什麼可以這樣相交
[00:30:30.040 --> 00:30:34.440]  因為我在庫裡面領受的就是這樣
[00:30:34.440 --> 00:30:38.440]  凡是不斷批評弟兄姊妹
[00:30:38.440 --> 00:30:41.040]  不斷指責弟兄姊妹的人
[00:30:41.040 --> 00:30:48.440]  他們沒有跟父相交
[00:30:48.440 --> 00:30:49.640]  經驗來的
[00:30:49.640 --> 00:30:52.240]  生命影響生命
[00:30:52.240 --> 00:30:53.640]  天父的生命影響我
[00:30:53.640 --> 00:30:55.440]  所以我影響你
[00:30:55.440 --> 00:30:57.640]  我在天父裡面根本沒有跟他相交
[00:30:57.640 --> 00:30:59.240]  我有讀聖經
[00:30:59.240 --> 00:31:02.440]  有讀聖經不等於跟上帝相交
[00:31:02.440 --> 00:31:03.040]  我有祈禱
[00:31:03.040 --> 00:31:06.040]  有祈禱不等於跟上帝相交
[00:31:06.040 --> 00:31:07.440]  但是有跟上帝相交的人
[00:31:07.440 --> 00:31:09.040]  一定會讀經和祈禱
[00:31:09.040 --> 00:31:10.440]  Amen
[00:31:10.440 --> 00:31:12.240]  這兩個邏輯不可以倒過來
[00:31:12.240 --> 00:31:12.840]  為什麼
[00:31:12.840 --> 00:31:14.440]  耶穌說你們天天查考聖經
[00:31:14.440 --> 00:31:16.440]  我來你卻不肯親近我
[00:31:16.440 --> 00:31:19.240]  很明顯耶穌說了這個道理出來
[00:31:19.240 --> 00:31:22.240]  讀聖經的人不等於跟上帝相交
[00:31:22.240 --> 00:31:26.040]  但是跟上帝相交的人必定會讀聖經
[00:31:26.040 --> 00:31:27.840]  我們看到
[00:31:27.840 --> 00:31:30.040]  約翰第二個要提的問題就是
[00:31:30.040 --> 00:31:33.440]  愛父和愛世界的問題
[00:31:33.440 --> 00:31:38.440]  一漢的用詞世界其實是同一個字
[00:31:38.440 --> 00:31:40.040]  《約翰福音》三章十六節
[00:31:40.040 --> 00:31:40.840]  神愛世人
[00:31:40.840 --> 00:31:42.840]  說的是神愛這個世界
[00:31:42.840 --> 00:31:45.240]  物質的世界上帝是愛的
[00:31:45.240 --> 00:31:46.640]  物質的世界沒有犯罪的
[00:31:46.640 --> 00:31:48.440]  物質的世界等待更新
[00:31:48.440 --> 00:31:50.640]  物質的世界等待過去
[00:31:50.640 --> 00:31:53.440]  有新的世界出現
[00:31:53.440 --> 00:31:55.240]  所以你支持環保
[00:31:55.240 --> 00:31:57.840]  不代表是錯的
[00:31:57.840 --> 00:31:59.040]  這樣就是愛世界
[00:31:59.040 --> 00:32:00.040]  不是
[00:32:00.040 --> 00:32:01.640]  你要愛這個世界
[00:32:01.640 --> 00:32:04.240]  但是與此同時不可以愛這個世界
[00:32:04.240 --> 00:32:05.440]  這個世界說的是什麼
[00:32:05.440 --> 00:32:07.040]  同一個字的原文
[00:32:07.040 --> 00:32:10.840]  是說的是敵對神思想的東西
[00:32:10.840 --> 00:32:12.640]  敵對上帝的東西
[00:32:12.640 --> 00:32:15.240]  那些我們不可以愛
[00:32:15.240 --> 00:32:16.840]  在約翰來說
[00:32:16.840 --> 00:32:20.840]  是叫我們教徒不要愛慕戀慕這個邪惡
[00:32:20.840 --> 00:32:23.440]  這個世界擁有三個特徵
[00:32:23.440 --> 00:32:27.240]  第一是肉體的情慾
[00:32:27.240 --> 00:32:28.640]  眼睛的情慾
[00:32:28.640 --> 00:32:33.640]  第二第三是今生的驕傲
[00:32:33.640 --> 00:32:34.640]  弟兄
[00:32:34.640 --> 00:32:38.640]  我不會勸你不要打機
[00:32:38.640 --> 00:32:41.640]  姐妹心裏面就不開心了
[00:32:41.640 --> 00:32:43.240]  姐妹
[00:32:43.240 --> 00:32:47.240]  不要再叫你老公不要打機
[00:32:47.240 --> 00:32:48.440]  吓
[00:32:48.440 --> 00:32:50.440]  聽到不要聽到這裏
[00:32:50.440 --> 00:32:52.840]  聽完下面那句
[00:32:52.840 --> 00:32:53.840]  姐妹
[00:32:53.840 --> 00:32:56.040]  以後要問你老公
[00:32:56.040 --> 00:32:59.240]  你靈修了沒有
[00:32:59.240 --> 00:33:02.640]  靈修完才打機
[00:33:02.640 --> 00:33:04.240]  你祈禱了沒有
[00:33:04.240 --> 00:33:06.840]  祈禱才打機
[00:33:06.840 --> 00:33:08.040]  做完家務了沒有
[00:33:08.040 --> 00:33:10.040]  做完才打機
[00:33:10.040 --> 00:33:11.240]  愛救我了沒有
[00:33:11.240 --> 00:33:13.640]  愛救才打機
[00:33:13.640 --> 00:33:15.640]  聽到沒有我的問題
[00:33:15.640 --> 00:33:20.440]  打機本身不一定是壞的
[00:33:20.440 --> 00:33:23.240]  我不可以界定打機就是愛世界
[00:33:23.240 --> 00:33:24.640]  但是我可以界定
[00:33:24.640 --> 00:33:26.840]  因著打機而不靈修
[00:33:26.840 --> 00:33:28.440]  因著打機而不祈禱
[00:33:28.440 --> 00:33:30.040]  因著打機打到不夠睡
[00:33:30.040 --> 00:33:32.840]  今早沒有睡醒回來教會敬拜的
[00:33:32.840 --> 00:33:36.440]  你就是肉體的情慾
[00:33:36.440 --> 00:33:39.240]  你聽得明白世界是甚麼意思嗎
[00:33:39.240 --> 00:33:41.240]  我們不可以界定哪些是
[00:33:41.240 --> 00:33:43.640]  但是我們肯定界定到
[00:33:43.640 --> 00:33:48.640]  如果那件事令到你遠離上帝
[00:33:48.640 --> 00:33:51.040]  那個就是肉體的情慾
[00:33:51.040 --> 00:33:52.240]  所以很多人問我
[00:33:52.240 --> 00:33:55.440]  莫斯這個人是否上帝為我預備的伴侶
[00:33:55.440 --> 00:33:56.440]  我只問一個問題
[00:33:56.440 --> 00:33:57.840]  一個檢查點
[00:33:57.840 --> 00:33:59.440]  你跟他拍拖之後
[00:33:59.440 --> 00:34:02.640]  有沒有影響你跟上帝的關係
[00:34:02.640 --> 00:34:03.840]  如果你跟他拍拖之後
[00:34:03.840 --> 00:34:04.640]  靈修又少了
[00:34:04.640 --> 00:34:05.840]  讀經又少了
[00:34:05.840 --> 00:34:06.440]  祈禱又少了
[00:34:06.440 --> 00:34:07.840]  回教會又少了
