
[00:00:00.000 --> 00:00:03.000]  在今年的港獨安排上
[00:19:47.000 --> 00:19:50.000]  要發掘一個人物就是大衛
[00:19:50.000 --> 00:19:53.000]  用大衛的人生來表達出
[00:19:53.000 --> 00:19:56.000]  今天作為一個俗世的人
[00:19:56.000 --> 00:19:59.000]  如何能夠成為一個被神所用的人
[00:19:59.000 --> 00:20:03.000]  他都是一個絕對俗世的人
[00:20:03.000 --> 00:20:05.000]  他在名利的事情上
[00:20:05.000 --> 00:20:06.000]  仍然有他的問題
[00:20:06.000 --> 00:20:07.000]  在色情的問題上
[00:20:07.000 --> 00:20:08.000]  他有他的問題
[00:20:08.000 --> 00:20:11.000]  在家庭很亂的過程裏面
[00:20:11.000 --> 00:20:14.000]  他有責任
[00:20:14.000 --> 00:20:15.000]  在這個過程裏面
[00:20:15.000 --> 00:20:18.000]  他仍然是一位正徒
[00:20:18.000 --> 00:20:21.000]  因為他在這一切的問題裏面
[00:20:21.000 --> 00:20:24.000]  他懂得回到神面前
[00:20:24.000 --> 00:20:28.000]  去求神來接納他幫助他
[00:20:28.000 --> 00:20:30.000]  又能在最艱難的時刻裏面
[00:20:30.000 --> 00:20:32.000]  知道自己是屬神的
[00:20:32.000 --> 00:20:34.000]  能夠站出來
[00:20:34.000 --> 00:20:36.000]  向這個世界
[00:20:36.000 --> 00:20:40.000]  向這個邪惡的勢力宣戰
[00:20:40.000 --> 00:20:42.000]  大衛的人生
[00:20:42.000 --> 00:20:45.000]  是一個俗世的正徒
[00:20:45.000 --> 00:20:47.000]  有時我們一看
[00:20:47.000 --> 00:20:49.000]  我們和大衛沒有得比
[00:20:49.000 --> 00:20:52.000]  但當我們衝入自己人生裏面
[00:20:52.000 --> 00:20:54.000]  其實我們每一個人都是這樣去經歷
[00:20:54.000 --> 00:20:59.000]  耶穌基督的恩典和幫助
[00:20:59.000 --> 00:21:01.000]  如何在這個世間上
[00:21:01.000 --> 00:21:03.000]  去活出自己都覺得
[00:21:03.000 --> 00:21:06.000]  有味道的一個罪惡人生
[00:21:06.000 --> 00:21:10.000]  這是我們一生努力去做的地方
[00:21:10.000 --> 00:21:13.000]  每一次當你很認真
[00:21:13.000 --> 00:21:17.000]  讓耶穌加入你生命的難題裏面的時候
[00:21:17.000 --> 00:21:20.000]  你會發現耶穌仍然很愛你
[00:21:20.000 --> 00:21:24.000]  他仍然帶你走過這個難題
[00:21:24.000 --> 00:21:26.000]  然後讓你知道耶穌基督
[00:21:26.000 --> 00:21:31.000]  是一位真是值得你信任的救主
[00:21:31.000 --> 00:21:34.000]  和人生的主宰
[00:21:34.000 --> 00:21:36.000]  保羅也有同樣的體會
[00:21:36.000 --> 00:21:39.000]  保羅說我從前是一個褻瀆神的人
[00:21:39.000 --> 00:21:41.000]  逼白人的人
[00:21:41.000 --> 00:21:42.000]  沒有萬人的人
[00:21:42.000 --> 00:21:44.000]  但仍然我蒙了憐憫
[00:21:44.000 --> 00:21:49.000]  因為我是不信不明白的時候所作的
[00:21:49.000 --> 00:21:51.000]  這個不信和不明白
[00:21:51.000 --> 00:21:54.000]  不單止我們未信耶穌之前
[00:21:54.000 --> 00:21:56.000]  我們會經驗
[00:21:56.000 --> 00:21:58.000]  在信了耶穌之後
[00:21:58.000 --> 00:22:00.000]  我們都會經驗
[00:22:00.000 --> 00:22:03.000]  我們明明知道我們應該要信靠耶穌
[00:22:03.000 --> 00:22:05.000]  可以過到這個難關
[00:22:05.000 --> 00:22:07.000]  但是我們用自己的方法
[00:22:07.000 --> 00:22:09.000]  用耶穌的方法
[00:22:09.000 --> 00:22:11.000]  我們已經放棄了
[00:22:11.000 --> 00:22:15.000]  來去禱告等候這個過程
[00:22:15.000 --> 00:22:20.000]  我們失去了這種屬靈的操練在裏面
[00:22:20.000 --> 00:22:22.000]  有時我們不明白
[00:22:22.000 --> 00:22:24.000]  生命是要磨練的
[00:22:24.000 --> 00:22:26.000]  生命是要付代價的
[00:22:26.000 --> 00:22:28.000]  在平凡的生活裏面
[00:22:28.000 --> 00:22:32.000]  我們要經驗神怎樣塑造我們的生命
[00:22:32.000 --> 00:22:34.000]  但有時我們就是這樣
[00:22:34.000 --> 00:22:36.000]  我們成為一個在當中
[00:22:36.000 --> 00:22:38.000]  有時會埋怨神
[00:22:38.000 --> 00:22:41.000]  有時對人都是很苛刻的
[00:22:41.000 --> 00:22:44.000]  我們對人有一種藐視的態度
[00:22:44.000 --> 00:22:46.000]  這個就是我們有時
[00:22:46.000 --> 00:22:48.000]  屬子的兒女
[00:22:48.000 --> 00:22:50.000]  都是一種這樣的經驗
[00:22:50.000 --> 00:22:52.000]  但保羅這樣講的話
[00:22:52.000 --> 00:22:54.000]  同樣對我們有效
[00:22:54.000 --> 00:22:56.000]  仍然我蒙了憐憫
[00:22:56.000 --> 00:22:58.000]  耶穌不和你計較
[00:22:58.000 --> 00:23:01.000]  耶穌你是要得豐盛的人生
[00:23:01.000 --> 00:23:03.000]  我們得得更豐盛
[00:23:03.000 --> 00:23:07.000]  這是耶穌對我們每一個人的很大的一種祝福
[00:23:07.000 --> 00:23:09.000]  和給我們的應許
[00:23:09.000 --> 00:23:11.000]  我們要拿著這個恩典
[00:23:11.000 --> 00:23:15.000]  來作為一個成長的基督徒
[00:23:15.000 --> 00:23:17.000]  怎樣在這個屬靈的生命操練裏面
[00:23:17.000 --> 00:23:19.000]  我們來學習
[00:23:19.000 --> 00:23:23.000]  學習在一個很平凡的人生裏面
[00:23:23.000 --> 00:23:25.000]  和耶穌一起
[00:23:25.000 --> 00:23:27.000]  我相信我們的基督徒生命裏面
[00:23:27.000 --> 00:23:29.000]  有一樣東西
[00:23:29.000 --> 00:23:31.000]  做基督徒
[00:23:31.000 --> 00:23:33.000]  多數都做了老實講
[00:23:33.000 --> 00:23:35.000]  崇拜不一定每個禮拜都會回來
[00:23:35.000 --> 00:23:39.000]  但我不知道你吃飯會不會祈禱
[00:23:39.000 --> 00:23:42.000]  有沒有人現在吃飯都難得祈禱
[00:23:42.000 --> 00:23:43.000]  不要呀
[00:23:43.000 --> 00:23:45.000]  這個難得機會是三餐
[00:23:45.000 --> 00:23:47.000]  你都有機會去祈禱
[00:23:47.000 --> 00:23:51.000]  耶穌會和我們一起吃飯
[00:23:51.000 --> 00:23:53.000]  當你去祈禱的時候
[00:23:53.000 --> 00:23:55.000]  不是說耶穌你潔淨這個植物
[00:23:55.000 --> 00:23:57.000]  而是我們和耶穌一起
[00:23:57.000 --> 00:24:03.000]  去享受這一段吃飯的時間
[00:24:03.000 --> 00:24:05.000]  與耶穌一同吃飯
[00:24:05.000 --> 00:24:08.000]  其實已經是我們生命的一部份
[00:24:08.000 --> 00:24:11.000]  但有時我們不意識
[00:24:11.000 --> 00:24:15.000]  不是放在我們的意識層次裏面
[00:24:15.000 --> 00:24:17.000]  我們將一個很宗教的行動
[00:24:17.000 --> 00:24:19.000]  就是吃飯之前我會祈禱
[00:24:19.000 --> 00:24:26.000]  就是成為了我們一個吃飯之前要做的動作
[00:24:26.000 --> 00:24:29.000]  就像當時的猶太人一樣要洗手一樣
[00:24:29.000 --> 00:24:31.000]  不是呀
[00:24:31.000 --> 00:24:33.000]  當我們來到吃飯的時候
[00:24:33.000 --> 00:24:35.000]  我們感謝神給我們的食物
[00:24:35.000 --> 00:24:36.000]  求主潔淨的時候
[00:24:36.000 --> 00:24:38.000]  我都說耶穌你就和我們一起
[00:24:38.000 --> 00:24:40.000]  在這個時刻裏面坐直
[00:24:40.000 --> 00:24:43.000]  一起去享受這一段的時間
[00:24:43.000 --> 00:24:45.000]  這個就是使我們的生命
[00:24:45.000 --> 00:24:50.000]  能夠可以脫俗成性的一個很重要的範疇
[00:24:50.000 --> 00:24:53.000]  有意識地來讓耶穌基督在我們生命裏面
[00:24:53.000 --> 00:24:56.000]  和我們一起在不同的很細緻的情況裏面
[00:24:56.000 --> 00:24:57.000]  和我們一起
[00:24:57.000 --> 00:25:01.000]  這一種就是俗世生活裏面的藝術
[00:25:01.000 --> 00:25:05.000]  從吃喝來開始
[00:25:05.000 --> 00:25:08.000]  每一個人都是要吃喝的
[00:25:08.000 --> 00:25:12.000]  很多人很努力很努力去賺錢
[00:25:12.000 --> 00:25:13.000]  你問他甚麼原因
[00:25:13.000 --> 00:25:16.000]  他都會告訴你一個很簡單的答案
[00:25:16.000 --> 00:25:18.000]  就是為了賺錢
[00:25:18.000 --> 00:25:21.000]  嘩 你這麼多錢還要賺錢
[00:25:21.000 --> 00:25:25.000]  但是他們是覺得賺錢是很重要的
[00:25:25.000 --> 00:25:27.000]  但是吃得有沒有味道
[00:25:27.000 --> 00:25:28.000]  吃得多不多
[00:25:28.000 --> 00:25:31.000]  這個是另一種生命的體會
[00:25:31.000 --> 00:25:32.000]  當你看到一個人
[00:25:32.000 --> 00:25:36.000]  他為你鋪張很豐盛的飲食
[00:25:36.000 --> 00:25:40.000]  你很少吃這些這麼珍貴的食物的時候
[00:25:40.000 --> 00:25:42.000]  然後他告訴你一起吃東西
[00:25:42.000 --> 00:25:44.000]  嘩 你請我吃這麼貴的東西
[00:25:44.000 --> 00:25:46.000]  都不是很配
[00:25:46.000 --> 00:25:48.000]  吃吧
[00:25:48.000 --> 00:25:50.000]  不過吃的時候就看見他不吃
[00:25:50.000 --> 00:25:52.000]  那為甚麼你不吃
[00:25:52.000 --> 00:25:55.000]  是我吃夠了
[00:25:55.000 --> 00:25:58.000]  所以不能吃這些東西
[00:25:58.000 --> 00:25:59.000]  有時我們的生命裏面
[00:25:59.000 --> 00:26:01.000]  有時很幽默
[00:26:01.000 --> 00:26:04.000]  怎樣能夠在我們吃的藝術裏面
[00:26:04.000 --> 00:26:08.000]  更深去經驗神的恩典
[00:26:08.000 --> 00:26:10.000]  在這裏耶穌給了一個
[00:26:10.000 --> 00:26:13.000]  很有趣的使命給我們
[00:26:13.000 --> 00:26:14.000]  這個使命就是
[00:26:14.000 --> 00:26:17.000]  耶穌與罪利和罪人
[00:26:17.000 --> 00:26:19.000]  以一同來吃喝
[00:26:19.000 --> 00:26:21.000]  原來這是一個使命
[00:26:21.000 --> 00:26:24.000]  耶穌示範給我們看
[00:26:24.000 --> 00:26:26.000]  與那些不信主的人
[00:26:26.000 --> 00:26:28.000]  在抵擋耶穌的人
[00:26:28.000 --> 00:26:30.000]  一起吃飯
[00:26:30.000 --> 00:26:34.000]  他們甚至開始來批判耶穌
[00:26:34.000 --> 00:26:36.000]  但耶穌仍然在地方裏面
[00:26:36.000 --> 00:26:37.000]  教這些門徒
[00:26:37.000 --> 00:26:41.000]  這個就是信仰生活的一部分
[00:26:41.000 --> 00:26:43.000]  我們怎樣來去珍惜
[00:26:43.000 --> 00:26:46.000]  與我們一些未信主的同事
[00:26:46.000 --> 00:26:49.000]  朋友家人
[00:26:49.000 --> 00:26:52.000]  我們一起來吃喝
[00:26:52.000 --> 00:26:53.000]  在吃喝的過程裏面
[00:26:53.000 --> 00:26:56.000]  你心裏面有一種微笑的感覺
[00:26:56.000 --> 00:26:59.000]  就是耶穌與我一起
[00:26:59.000 --> 00:27:01.000]  耶穌也與我們一起
[00:27:01.000 --> 00:27:03.000]  看耶穌會做些甚麼
[00:27:03.000 --> 00:27:05.000]  這是我們信仰上的一種
[00:27:05.000 --> 00:27:08.000]  新的學習和體會
[00:27:08.000 --> 00:27:12.000]  耶穌是陪著我們走人生的路途
[00:27:12.000 --> 00:27:14.000]  甚至我們希望耶穌與我們一起
[00:27:14.000 --> 00:27:17.000]  去到我們人生的場景裏面
[00:27:17.000 --> 00:27:20.000]  透過我們來將祂的生命
[00:27:20.000 --> 00:27:24.000]  來表達出來
[00:27:24.000 --> 00:27:25.000]  在我年輕的時候
[00:27:25.000 --> 00:27:27.000]  這本書對我的人生有很大的影響
[00:27:27.000 --> 00:27:30.000]  就是跟隨他的腳蹤行
[00:27:30.000 --> 00:27:31.000]  後來我知道這本書是小說
[00:27:31.000 --> 00:27:33.000]  有點失望
[00:27:33.000 --> 00:27:34.000]  但當時在這個過程裏面
[00:27:34.000 --> 00:27:36.000]  我覺得這本書對我很大的提醒
[00:27:36.000 --> 00:27:38.000]  就是當你做一件事的時候
[00:27:38.000 --> 00:27:39.000]  耶穌會做甚麼
[00:27:39.000 --> 00:27:41.000]  你會想的時候
[00:27:41.000 --> 00:27:43.000]  祂做甚麼你跟著做甚麼
[00:27:43.000 --> 00:27:47.000]  似乎是一個很大的提醒和幫助
[00:27:47.000 --> 00:27:50.000]  我們要跟隨耶穌的腳蹤而行
[00:27:50.000 --> 00:27:53.000]  這是很重要的事情
[00:27:53.000 --> 00:27:54.000]  今天我們想看聖經裏面
[00:27:54.000 --> 00:27:55.000]  很直接地告訴我們
[00:27:55.000 --> 00:27:57.000]  耶穌的生活是甚麼
[00:27:57.000 --> 00:27:59.000]  祂與信徒走在一起
[00:27:59.000 --> 00:28:01.000]  與稅人走在一起
[00:28:01.000 --> 00:28:03.000]  甚至法利塞人和這班文士
[00:28:03.000 --> 00:28:05.000]  祂也與他們一起
[00:28:05.000 --> 00:28:08.000]  最後只差在祂肯不肯與他們一起
[00:28:08.000 --> 00:28:11.000]  最後文士和法利塞人遠離耶穌
[00:28:11.000 --> 00:28:15.000]  他們覺得耶穌不斷地指責他們
[00:28:15.000 --> 00:28:17.000]  所以他們不開心
[00:28:17.000 --> 00:28:18.000]  沒錯
[00:28:18.000 --> 00:28:19.000]  耶穌在這個世間上
[00:28:19.000 --> 00:28:21.000]  有一個很重要的目的
[00:28:21.000 --> 00:28:25.000]  就是祂要召聚人
[00:28:25.000 --> 00:28:26.000]  我們要深切地體會到
[00:28:26.000 --> 00:28:28.000]  耶穌基督的心腸
[00:28:28.000 --> 00:28:30.000]  祂要對付的
[00:28:30.000 --> 00:28:31.000]  祂要面對的
[00:28:31.000 --> 00:28:33.000]  就是一個人在罪惡過犯裏面
[00:28:33.000 --> 00:28:35.000]  自己跳不出來的時候
[00:28:35.000 --> 00:28:37.000]  祂要來幫助我們
[00:28:37.000 --> 00:28:39.000]  今天我們要接受耶穌基督
[00:28:39.000 --> 00:28:41.000]  就是因為我們都感受到
[00:28:41.000 --> 00:28:42.000]  自己的生命裏面
[00:28:42.000 --> 00:28:44.000]  缺乏了這種能力
[00:28:44.000 --> 00:28:45.000]  我們被罪惡
[00:28:45.000 --> 00:28:46.000]  被世界
[00:28:46.000 --> 00:28:48.000]  被很多規範來誇著我們
[00:28:48.000 --> 00:28:51.000]  我們活不出那種豐盛的生命
[00:28:51.000 --> 00:28:54.000]  所以我說耶穌你來幫我
[00:28:54.000 --> 00:28:55.000]  如果我們基督徒的生命
[00:28:55.000 --> 00:28:57.000]  是一個豐盛的生命的時候
[00:28:57.000 --> 00:28:58.000]  我們很深信
[00:28:58.000 --> 00:28:59.000]  我們很深信
[00:28:59.000 --> 00:29:01.000]  我們就能夠有能力的
[00:29:01.000 --> 00:29:04.000]  繼續走我們人生前面的道路
[00:29:04.000 --> 00:29:06.000]  我們就能夠建立
[00:29:06.000 --> 00:29:09.000]  其他不同人的生命
[00:29:09.000 --> 00:29:12.000]  耶穌帶著這個使命
[00:29:12.000 --> 00:29:14.000]  又帶著這個英語陪著我們說
[00:29:14.000 --> 00:29:17.000]  我來是要召罪人
[00:29:17.000 --> 00:29:21.000]  如果你的生命覺得自己軟弱
[00:29:21.000 --> 00:29:25.000]  常常在罪惡的困惑裏面
[00:29:25.000 --> 00:29:30.000]  跳不出你的很多枷鎖的時候
[00:29:30.000 --> 00:29:32.000]  今天這個主餐的日子
[00:29:32.000 --> 00:29:35.000]  是耶穌向你發出這個
[00:29:35.000 --> 00:29:38.000]  這麼美好的安慰和提醒
[00:29:38.000 --> 00:29:42.000]  我來本不至召義人
[00:29:42.000 --> 00:29:45.000]  乃是要召罪人
[00:29:45.000 --> 00:29:46.000]  如果我們生命裏面
[00:29:46.000 --> 00:29:49.000]  有我們自己屬靈的問題的時候
[00:29:49.000 --> 00:29:51.000]  神要醫治我們
[00:29:51.000 --> 00:29:52.000]  我們生命裏面
[00:29:52.000 --> 00:29:55.000]  有我們自己的罪
[00:29:55.000 --> 00:29:57.000]  剋制我們的時間
[00:29:57.000 --> 00:30:01.000]  耶穌要來給我們得到赦免
[00:30:01.000 --> 00:30:06.000]  基督徒的人生信靠是一件很簡單的事
[00:30:06.000 --> 00:30:09.000]  將你的人毫無保留的
[00:30:09.000 --> 00:30:11.000]  交給耶穌
[00:30:11.000 --> 00:30:15.000]  將你人生的寶座讓位給耶穌
[00:30:15.000 --> 00:30:18.000]  祂就再一次成為你人生的救主
[00:30:18.000 --> 00:30:21.000]  和生命的主
[00:30:21.000 --> 00:30:24.000]  這是一個歷久常新的福音
[00:30:24.000 --> 00:30:26.000]  在我們屬靈的生命上
[00:30:26.000 --> 00:30:30.000]  我們需要來不斷擦身
[00:30:30.000 --> 00:30:34.000]  讓我們的生命能夠與福音相稱
[00:30:34.000 --> 00:30:36.000]  常常都來到感受的就是
[00:30:36.000 --> 00:30:39.000]  我是一個很蒙恩的人
[00:30:39.000 --> 00:30:41.000]  神多謝你的恩典
[00:30:41.000 --> 00:30:44.000]  你不斷將新的力量
[00:30:44.000 --> 00:30:46.000]  新的工作
[00:30:46.000 --> 00:30:49.000]  新的挑戰放在我生命裏面
[00:30:49.000 --> 00:30:53.000]  為了你的恩典感恩
[00:30:53.000 --> 00:30:57.000]  但是法利素的人始終不明白耶穌
[00:30:57.000 --> 00:31:01.000]  他們有自己一套行事為人的方法
[00:31:01.000 --> 00:31:03.000]  所以他們問一個問題
[00:31:03.000 --> 00:31:05.000]  直接去挑戰耶穌
[00:31:05.000 --> 00:31:08.000]  但挑戰耶穌的時候又不是問耶穌
[00:31:08.000 --> 00:31:10.000]  而是問耶穌你的門徒
[00:31:10.000 --> 00:31:13.000]  你的門徒賭不禁食
[00:31:13.000 --> 00:31:16.000]  這是為什麼呢?
[00:31:16.000 --> 00:31:19.000]  世間的人都會來挑戰我們一班
[00:31:19.000 --> 00:31:21.000]  說自己是基督徒的人
[00:31:21.000 --> 00:31:24.000]  他們說跟隨耶穌的那班門徒
[00:31:24.000 --> 00:31:29.000]  為什麼他們的行為表現又不太好呢?
[00:31:29.000 --> 00:31:31.000]  他們好像我們一樣
[00:31:31.000 --> 00:31:34.000]  在世界上都是在挑釁
[00:31:34.000 --> 00:31:36.000]  他們都是很世俗的
[00:31:36.000 --> 00:31:39.000]  都一樣會爭權奪利
[00:31:39.000 --> 00:31:42.000]  他們教的生活都不太好
[00:31:42.000 --> 00:31:43.000]  他們不是常常回來的
[00:31:43.000 --> 00:31:45.000]  主餐那天就回來
[00:31:45.000 --> 00:31:47.000]  可能我們都是一些信徒
[00:31:47.000 --> 00:31:51.000]  在一些人的眼中去批評我們
[00:31:51.000 --> 00:31:55.000]  當耶穌聽到這番說話的時候
[00:31:55.000 --> 00:31:58.000]  耶穌怎樣去回應呢?
[00:31:58.000 --> 00:32:00.000]  這個過程裏面其實
[00:32:00.000 --> 00:32:03.000]  沒錯耶穌仍然在這個場景裏面
[00:32:03.000 --> 00:32:04.000]  一個屬靈的操練
[00:32:04.000 --> 00:32:06.000]  就是一種吃喝意義的地方
[00:32:06.000 --> 00:32:07.000]  在哪裏來呢?
[00:32:07.000 --> 00:32:09.000]  就是當我們在屬靈的生命上
[00:32:09.000 --> 00:32:11.000]  我們重新去檢視
[00:32:11.000 --> 00:32:15.000]  原來耶穌常常都與我們一起的時候
[00:32:15.000 --> 00:32:19.000]  我們就知道我們怎樣去面對
[00:32:19.000 --> 00:32:21.000]  所以耶穌在這個階段裏面
[00:32:21.000 --> 00:32:26.000]  當這班門徒和我們離開這個場景的時候
[00:32:26.000 --> 00:32:28.000]  耶穌又在處理到特別
[00:32:28.000 --> 00:32:30.000]  向他的門徒去分享
[00:32:30.000 --> 00:32:33.000]  另一個屬靈的學習
[00:32:33.000 --> 00:32:37.000]  我們一起看這段經文吧
[00:32:37.000 --> 00:32:41.000]  當下約翰的門徒和法利塞人禁食
[00:32:41.000 --> 00:32:43.000]  他們來問耶穌說
[00:32:43.000 --> 00:32:46.000]  耶穌的門徒和法利塞人的門徒禁食
[00:32:46.000 --> 00:32:49.000]  你的門徒都不禁食,這是為什麼呢?
[00:32:49.000 --> 00:32:51.000]  耶穌對他們說
[00:32:51.000 --> 00:32:54.000]  新郎還同在,他們不能禁食
[00:32:54.000 --> 00:32:58.000]  但日子將到新郎要離開那日
[00:32:58.000 --> 00:33:00.000]  他們就要禁食
[00:33:00.000 --> 00:33:03.000]  耶穌在這裏說這番話的時候
[00:33:03.000 --> 00:33:07.000]  是說給這班法利塞人聽
[00:33:07.000 --> 00:33:08.000]  回應他們的答案
[00:33:08.000 --> 00:33:11.000]  又同樣告訴自己這班門徒聽
[00:33:11.000 --> 00:33:13.000]  讓他們在這件事情上
[00:33:13.000 --> 00:33:17.000]  將耶穌有時候會離開他們的東西
[00:33:17.000 --> 00:33:20.000]  放在他們的心裏
[00:33:20.000 --> 00:33:24.000]  在這時間裏,耶穌還掩著一個題目
[00:33:24.000 --> 00:33:27.000]  就是禁食這種操練
[00:33:27.000 --> 00:33:30.000]  我不知道在頂尖智慧的屬靈生命上
[00:33:30.000 --> 00:33:36.000]  你對禁食這件事情認識有多少
[00:33:36.000 --> 00:33:39.000]  通常我們的禁食是因為太忙
[00:33:39.000 --> 00:33:41.000]  忙到沒有時間吃飯
[00:33:41.000 --> 00:33:45.000]  第二個原因是你可能要做一些手術
[00:33:45.000 --> 00:33:47.000]  做一些檢查
[00:33:47.000 --> 00:33:52.000]  所以你不能吃飯,要禁食
[00:33:52.000 --> 00:33:54.000]  但刻意去禁食
[00:33:54.000 --> 00:33:56.000]  會不會都是你屬靈生命裏面
[00:33:56.000 --> 00:34:00.000]  其中一個可以去操練的部分呢?
[00:34:00.000 --> 00:34:03.000]  我自己在禁食的操練上
[00:34:03.000 --> 00:34:06.000]  都是從這些書籍裏面去學習
[00:34:06.000 --> 00:34:08.000]  怎樣在自己的信仰生活裏面
[00:34:08.000 --> 00:34:12.000]  用一些時間來安靜
[00:34:12.000 --> 00:34:14.000]  可以來專心尋求神
[00:34:14.000 --> 00:34:18.000]  可以放下平時我們吃飯的時間
[00:34:18.000 --> 00:34:21.000]  仍然用那些時間來安靜
[00:34:21.000 --> 00:34:24.000]  都用飢餓來提醒自己
[00:34:24.000 --> 00:34:27.000]  怎樣去更深的親近神
[00:34:27.000 --> 00:34:30.000]  在一些動態的事情上我都會禁食
[00:34:30.000 --> 00:34:33.000]  求問神自己的心意和帶領
[00:34:33.000 --> 00:34:37.000]  我記得我自己兩個小朋友出生的時候
[00:34:37.000 --> 00:34:42.000]  我說生小孩就是我太太她做的事
[00:34:42.000 --> 00:34:45.000]  我可以做的事就是為你禁食祈禱
[00:34:45.000 --> 00:34:47.000]  希望你能夠生產順利
[00:34:47.000 --> 00:34:51.000]  我記得我第一個女兒出生的時候
[00:34:51.000 --> 00:34:53.000]  是禮拜五入院
[00:34:53.000 --> 00:34:57.000]  禮拜五早上的時間我就開始一路禁食
[00:34:57.000 --> 00:35:00.000]  一路禁食到不知道幾時才完
[00:35:00.000 --> 00:35:02.000]  還要問我太太探的時候
[00:35:02.000 --> 00:35:03.000]  你生得未呀?
[00:35:03.000 --> 00:35:06.000]  未呀,未有甚麼特別
[00:35:06.000 --> 00:35:07.000]  為甚麼又入了醫院呢?
[00:35:07.000 --> 00:35:09.000]  醫生又沒有趕她走
[00:35:09.000 --> 00:35:13.000]  總之大概禁食了頭尾三天左右
[00:35:13.000 --> 00:35:15.000]  禮拜日的時間
[00:35:15.000 --> 00:35:17.000]  剛剛那天我都要講道
[00:35:17.000 --> 00:35:21.000]  講完道之後就有一位教友來到我面前
[00:35:21.000 --> 00:35:25.000]  他說師母剛剛打電話來叫你吃飯
[00:35:25.000 --> 00:35:27.000]  可能他都不知道甚麼事發生
[00:35:27.000 --> 00:35:29.000]  不過師母就說了一句說話
[00:35:29.000 --> 00:35:31.000]  就是你吃飯吧
[00:35:31.000 --> 00:35:33.000]  誰知下午我們要開執事會
[00:35:33.000 --> 00:35:34.000]  所以飯都沒得吃
[00:35:34.000 --> 00:35:37.000]  終於頭頭尾尾三天的時間裏
[00:35:37.000 --> 00:35:40.000]  差不多都是禁食的經驗
[00:35:40.000 --> 00:35:41.000]  這樣都是好的
[00:35:41.000 --> 00:35:43.000]  對我來說都是一種神的恩典
[00:35:43.000 --> 00:35:44.000]  神的能力
[00:35:44.000 --> 00:35:46.000]  我記得我兒子出生的時候
[00:35:46.000 --> 00:35:48.000]  因為我們那次比較聰明
[00:35:48.000 --> 00:35:49.000]  那天晚上他有消息
[00:35:49.000 --> 00:35:51.000]  第二天早上我就說
[00:35:51.000 --> 00:35:53.000]  我們一起先吃早餐吧
[00:35:53.000 --> 00:35:55.000]  我們一起吃完早餐之後
[00:35:55.000 --> 00:35:56.000]  我就送他入醫院
[00:35:56.000 --> 00:35:58.000]  送他很近就送到播道醫院
[00:35:58.000 --> 00:36:00.000]  我想他不知道要多久才生
[00:36:00.000 --> 00:36:02.000]  送他入醫院之後
[00:36:02.000 --> 00:36:05.000]  我回到教會準備一下教會的工作
[00:36:05.000 --> 00:36:06.000]  那天早上我又要趕到
[00:36:06.000 --> 00:36:08.000]  但他還沒趕到之前
[00:36:08.000 --> 00:36:09.000]  我就收到電話
[00:36:09.000 --> 00:36:11.000]  師母自己打電話給我
[00:36:11.000 --> 00:36:13.000]  那時候手提電話比較方便
[00:36:13.000 --> 00:36:14.000]  她說你吃早餐吧
[00:36:14.000 --> 00:36:15.000]  我吃了
[00:36:15.000 --> 00:36:17.000]  她說吃完午餐吧
[00:36:17.000 --> 00:36:18.000]  我生了
[00:36:18.000 --> 00:36:20.000]  這麼快的
[00:36:20.000 --> 00:36:21.000]  兩年很短的時間裏面
[00:36:21.000 --> 00:36:23.000]  回去都不夠一個多小時
[00:36:23.000 --> 00:36:24.000]  他就已經生出來了
[00:36:24.000 --> 00:36:26.000]  我都在這個過程裏面很感恩
[00:36:26.000 --> 00:36:27.000]  這個屬靈操練
[00:36:27.000 --> 00:36:28.000]  就說你不用學
[00:36:28.000 --> 00:36:29.000]  學其他吧
[00:36:29.000 --> 00:36:30.000]  但無論如何
[00:36:30.000 --> 00:36:32.000]  我相信在一個屬靈的生命上
[00:36:32.000 --> 00:36:34.000]  有些東西我們是要
[00:36:34.000 --> 00:36:36.000]  來到去更專心
[00:36:36.000 --> 00:36:38.000]  來到去尋求神
[00:36:38.000 --> 00:36:39.000]  禁食其中一種
[00:36:39.000 --> 00:36:41.000]  是我們在信仰上
[00:36:41.000 --> 00:36:42.000]  在聖經裏面
[00:36:42.000 --> 00:36:45.000]  留下給我們一個屬靈的操練
[00:36:45.000 --> 00:36:48.000]  禁食最重要的一個焦點就是
[00:36:48.000 --> 00:36:51.000]  我們能夠與神同在
[00:36:51.000 --> 00:36:53.000]  但我打開文碼符是什麼意思呢
[00:36:53.000 --> 00:36:55.000]  原來很多時候在禁食的時間裏面
[00:36:55.000 --> 00:36:57.000]  撒旦最喜歡來搞擾你
[00:36:57.000 --> 00:36:59.000]  在耶穌禁食的四十週夜之後
[00:36:59.000 --> 00:37:02.000]  就在當中來做搞擾的工作
[00:37:02.000 --> 00:37:04.000]  所以在禁食過程裏面
[00:37:04.000 --> 00:37:06.000]  我們必須要在這個過程裏面
[00:37:06.000 --> 00:37:08.000]  我們對屬靈的事物有一種期待
[00:37:08.000 --> 00:37:10.000]  因為在禁食過程裏面
[00:37:10.000 --> 00:37:13.000]  我們希望神去做他自己很奇妙的作為
[00:37:13.000 --> 00:37:16.000]  以致你看見禁食的果效
[00:37:16.000 --> 00:37:18.000]  在你生命裏面出現
