
[00:00:00.000 --> 00:00:07.420]  那我看今天 到今天就幾乎已經是今年的歲末年終了
[00:22:27.340 --> 00:22:31.580]  這些我們人裡面的一些弱點
[00:22:31.580 --> 00:22:34.860]  或是環境來控制我們
[00:22:34.860 --> 00:22:38.980]  但是神是掌權的
[00:22:38.980 --> 00:22:43.580]  祂 我們的神是in charge
[00:22:43.580 --> 00:22:45.500]  in control
[00:22:45.500 --> 00:22:46.860]  沙彈是in control
[00:22:46.860 --> 00:22:49.340]  我們的神是in charge的神
[00:22:49.340 --> 00:22:51.740]  祂是掌管一切的神
[00:22:51.740 --> 00:22:54.740]  所以雖然保羅剛才講了這些
[00:22:54.740 --> 00:22:56.260]  這麼多的事情
[00:22:56.260 --> 00:23:02.140]  可是他仍然以神的事為重
[00:23:02.140 --> 00:23:04.100]  所以這是保羅
[00:23:04.100 --> 00:23:05.420]  我剛才講的這些
[00:23:05.420 --> 00:23:09.940]  都是保羅在服飾上的艱辛跟他的勇敢
[00:23:09.940 --> 00:23:12.540]  不是我們穿得漂漂亮亮
[00:23:12.540 --> 00:23:16.980]  手舉得高高地唱出來的
[00:23:16.980 --> 00:23:20.460]  都是他自己這樣子
[00:23:20.460 --> 00:23:23.900]  一步一腳印地走出來的
[00:23:23.900 --> 00:23:26.500]  他用他
[00:23:26.500 --> 00:23:31.220]  他保羅的成熟跟他的聖潔
[00:23:31.220 --> 00:23:35.620]  都是他用他的眼淚跟他的血換來的
[00:23:35.620 --> 00:23:37.860]  也是他剛才我們所說的
[00:23:37.860 --> 00:23:42.740]  都是他一步一腳印地越戰越勇
[00:23:42.740 --> 00:23:47.420]  因為在每個狂風暴雨裡面
[00:23:47.420 --> 00:23:49.740]  在每一個難處低谷裡面
[00:23:49.740 --> 00:23:52.860]  他抓緊神的話
[00:23:52.860 --> 00:23:54.380]  放心
[00:23:54.380 --> 00:23:56.980]  他聽到那一個晚上
[00:23:56.980 --> 00:24:01.220]  神站他旁邊跟他說的放心
[00:24:01.220 --> 00:24:05.100]  所以他神的同在
[00:24:05.100 --> 00:24:06.700]  神的能力
[00:24:06.700 --> 00:24:08.740]  神的權柄
[00:24:08.740 --> 00:24:13.180]  都是他服飾能力的源頭
[00:24:13.180 --> 00:24:15.740]  所以不論是在保羅的時代
[00:24:15.740 --> 00:24:17.860]  還是到我們今天
[00:24:17.860 --> 00:24:20.140]  神也要叫我們放心
[00:24:20.140 --> 00:24:22.020]  因為是他在掌權
[00:24:22.020 --> 00:24:24.260]  他是天地萬物的主
[00:24:24.260 --> 00:24:26.340]  他決定 他計劃
[00:24:26.340 --> 00:24:29.020]  他帶領 他管教 他教導
[00:24:29.020 --> 00:24:31.060]  他調兵遣將
[00:24:31.060 --> 00:24:32.580]  他供應一切
[00:24:32.580 --> 00:24:35.380]  他是掌管我們生命的神
[00:24:35.380 --> 00:24:38.620]  他要我們全然的放心
[00:24:38.620 --> 00:24:40.980]  所以在這個放心的時候
[00:24:40.980 --> 00:24:42.420]  先覺的條件
[00:24:42.420 --> 00:24:45.700]  他跟我們要的是一個信
[00:24:45.700 --> 00:24:48.900]  跟一顆願意的心
[00:24:48.900 --> 00:24:50.300]  我們要先信
[00:24:50.300 --> 00:24:54.140]  我們要願意被他得著
[00:24:54.140 --> 00:24:57.540]  這個禮拜 青年小組聚會
[00:24:57.540 --> 00:25:00.340]  我們讀馬可福音第四章
[00:25:00.340 --> 00:25:04.340]  門徒和門徒在一起的時候
[00:25:04.340 --> 00:25:07.980]  主耶穌在船上就睡著了
[00:25:07.980 --> 00:25:11.260]  這個時候海上起了風暴
[00:25:11.260 --> 00:25:14.260]  波浪就打到船裡面來了
[00:25:14.260 --> 00:25:17.580]  小船就在風浪中搖盪
[00:25:17.580 --> 00:25:19.780]  所以門徒就叫醒耶穌
[00:25:19.780 --> 00:25:22.940]  他用很負面的情緒說
[00:25:22.940 --> 00:25:26.980]  我們要上命了 你不管我們嗎
[00:25:26.980 --> 00:25:30.260]  那耶穌醒了 就四折風和浪
[00:25:30.260 --> 00:25:33.540]  那整個海面就都平靜了
[00:25:33.540 --> 00:25:35.980]  所以耶穌就回過頭來
[00:25:35.980 --> 00:25:37.860]  問門徒說
[00:25:37.860 --> 00:25:39.780]  為什麼害怕
[00:25:39.780 --> 00:25:43.180]  為什麼沒有信心
[00:25:43.180 --> 00:25:45.060]  那門徒都驚嘆
[00:25:45.060 --> 00:25:49.860]  耶穌是那掌管天地萬有的主
[00:25:49.860 --> 00:25:52.420]  之後呢 我們就開始討論
[00:25:52.420 --> 00:25:56.660]  我就問我們的這些年輕人
[00:25:56.660 --> 00:25:59.540]  你的信心指標在哪裡
[00:25:59.540 --> 00:26:04.180]  你的信心的指標位置在哪裡
[00:26:04.180 --> 00:26:05.780]  那我非常的感動
[00:26:05.780 --> 00:26:07.380]  他們都很誠實地分享
[00:26:07.380 --> 00:26:09.780]  他們自己跟神的關係
[00:26:09.780 --> 00:26:15.300]  有的是說他信到完全的交托
[00:26:15.300 --> 00:26:18.340]  我們有的孩子是信到完全交托
[00:26:18.340 --> 00:26:20.860]  那有人是說
[00:26:20.860 --> 00:26:25.020]  信 但是我還是要保留一下
[00:26:25.020 --> 00:26:27.060]  而且有的說我願意信
[00:26:27.060 --> 00:26:29.620]  可是我心靈很軟弱
[00:26:29.620 --> 00:26:32.940]  有人說 我知道神是聽禱告的
[00:26:32.940 --> 00:26:34.420]  但是我自己的腳步
[00:26:34.420 --> 00:26:38.380]  卻不知不覺地越走就越慢
[00:26:38.380 --> 00:26:41.980]  那有的說 我的信心是高高低低的
[00:26:41.980 --> 00:26:44.140]  有時候很高 有時候就會很低
[00:26:44.140 --> 00:26:46.460]  其實這些都是正常的
[00:26:46.460 --> 00:26:48.580]  但聖經裡面告訴我們說
[00:26:48.580 --> 00:26:51.420]  你有的還要多給你
[00:26:51.420 --> 00:26:53.100]  但是如果你沒有的話
[00:26:53.100 --> 00:26:56.620]  連你有的那一點點也要多去
[00:26:56.620 --> 00:27:00.420]  神允許我們一步一腳印
[00:27:00.420 --> 00:27:02.740]  讓我們慢慢地來學
[00:27:02.740 --> 00:27:06.340]  Hallelujah
[00:27:06.340 --> 00:27:10.980]  兩年前我們搬到這個堂來的時候
[00:27:10.980 --> 00:27:16.220]  因為對這個教堂的owner要求我們
[00:27:16.220 --> 00:27:18.340]  要先租兩年
[00:27:18.340 --> 00:27:19.780]  我不曉得大家記不記得
[00:27:19.780 --> 00:27:21.540]  我們在搬家的那一天
[00:27:21.540 --> 00:27:25.420]  外面在下大雨 裡面也在淹水
[00:27:25.420 --> 00:27:31.340]  所以第一年的主日聚會完了以後
[00:27:31.340 --> 00:27:34.220]  我們怎麼樣 馬上就要輕輕趕快要走了
[00:27:34.220 --> 00:27:39.980]  為什麼 因為後面西班牙堂就要來了
[00:27:39.980 --> 00:27:44.420]  今年初我們隔壁搬了一個算命之家
[00:27:44.420 --> 00:27:46.420]  你記不記得我跟你們說什麼
[00:27:46.420 --> 00:27:49.060]  說叫你們只要一下車
[00:27:49.060 --> 00:27:52.580]  從parking lot走到我們的教堂中間
[00:27:52.580 --> 00:27:54.420]  就趕快嘴巴要禱告
[00:27:54.420 --> 00:27:58.260]  求神保雪遮蓋 保雪保護我們
[00:27:58.260 --> 00:28:04.300]  真的是不讓我們受到任何的傷害
[00:28:04.300 --> 00:28:08.060]  那五月份以後呢
[00:28:08.060 --> 00:28:13.340]  後面的鄰居就跟我們要這個使用權
[00:28:13.340 --> 00:28:16.260]  我們說為什麼要給你這個使用權
[00:28:16.260 --> 00:28:17.940]  我們沒有答應他
[00:28:17.940 --> 00:28:22.540]  結果他怎麼樣 一撞就告到法院去了
[00:28:22.540 --> 00:28:25.700]  然後六月份我們的agent就來了
[00:28:25.700 --> 00:28:29.740]  就跟我們講說 如果你們要買堂的話
[00:28:29.740 --> 00:28:32.100]  要開始準備了
[00:28:32.100 --> 00:28:35.300]  這個時候就開始慢慢要決定了
[00:28:35.300 --> 00:28:39.340]  其實要買堂 要建堂
[00:28:39.340 --> 00:28:43.580]  是兩年前我們都還沒有搬進來前就決定了
[00:28:43.580 --> 00:28:44.700]  我不曉得你們記不記得
[00:28:44.700 --> 00:28:46.620]  我們本來那時候是要去買一個
[00:28:46.620 --> 00:28:50.220]  四二五三設位的那個安息日的禮拜堂的
[00:28:50.220 --> 00:28:52.820]  那個時候我們錢也不夠
[00:28:52.820 --> 00:28:55.460]  所以我們根本也沒有買到
[00:28:55.460 --> 00:29:00.740]  那當時真的都看不到未來
[00:29:00.740 --> 00:29:04.100]  為什麼 因為我們在605那邊
[00:29:04.100 --> 00:29:06.180]  房東要把房子要回去了
[00:29:06.180 --> 00:29:07.700]  雖然他很客氣
[00:29:07.700 --> 00:29:09.860]  他說沒有壓力 你們慢慢找
[00:29:09.860 --> 00:29:11.900]  找到再搬家好了
[00:29:11.900 --> 00:29:13.980]  可是我們那時候也很怕他
[00:29:13.980 --> 00:29:16.620]  不曉得哪一天又忽然要趕我們了
[00:29:16.620 --> 00:29:20.100]  所以我們就跟他多簽了半年的約
[00:29:20.100 --> 00:29:22.540]  結果沒想到約一簽完之後
[00:29:22.540 --> 00:29:24.060]  我們就找到這裡了
[00:29:24.060 --> 00:29:28.420]  馬上就找到了 找到這個遺忘在夢中見到的堂
[00:29:28.420 --> 00:29:29.620]  就是這裡
[00:29:29.620 --> 00:29:32.020]  所以我們就搬過來了
[00:29:32.020 --> 00:29:38.580]  所以我其實很知道
[00:29:38.580 --> 00:29:40.980]  我知道我們弟兄姊妹很多人
[00:29:40.980 --> 00:29:44.380]  其實對我們要買堂的事情很不以為然
[00:29:44.380 --> 00:29:49.700]  他們認為 但是我覺得他們的想法是對的
[00:29:49.700 --> 00:29:51.420]  你想想看
[00:29:51.420 --> 00:29:55.620]  我們這麼小一個教會 奉獻那麼有限
[00:29:55.620 --> 00:29:59.500]  照現實來講我們是買不起的
[00:29:59.500 --> 00:30:00.740]  也不應該買的
[00:30:00.740 --> 00:30:02.420]  我們本來就不應該買教會的
[00:30:02.420 --> 00:30:04.660]  我們哪來的錢
[00:30:04.660 --> 00:30:10.060]  而且我們這次在買堂申請貸款的時候
[00:30:10.060 --> 00:30:12.620]  被兩家貸款公司拒絕
[00:30:12.620 --> 00:30:14.260]  你知道他拒絕我們是什麼
[00:30:14.260 --> 00:30:15.700]  當然第一個理由很簡單
[00:30:15.700 --> 00:30:19.860]  他就說你們奉獻少就不要講了
[00:30:19.860 --> 00:30:23.580]  對不起 你奉獻少就不提了
[00:30:23.580 --> 00:30:26.420]  你母堂也沒有財務的支持
[00:30:26.420 --> 00:30:28.580]  你也沒有額外的收入
[00:30:28.580 --> 00:30:30.980]  所以我要講這些就是告訴你說
[00:30:30.980 --> 00:30:36.380]  其實今年我們整年從九月十二月這一路下來
[00:30:36.380 --> 00:30:37.900]  壓力很大
[00:30:37.900 --> 00:30:41.300]  但是我們心中卻非常的明白
[00:30:41.300 --> 00:30:44.140]  非常明白神會負責一切的
[00:30:44.140 --> 00:30:49.340]  聖經說 一宿誰有哭泣 早晨必歡呼喜樂
[00:30:49.340 --> 00:30:53.020]  所以這兩個禮拜
[00:30:53.020 --> 00:30:58.860]  我們三十萬的現金都已經到位了
[00:30:58.860 --> 00:31:04.420]  而且四方教會他們的理事會也在審核
[00:31:04.420 --> 00:31:07.820]  假如他們理事會一通過他們的審核之後
[00:31:07.820 --> 00:31:10.900]  三天之內我們就要closing了
[00:31:10.900 --> 00:31:15.900]  所以我們知道我們可以放心
[00:31:15.900 --> 00:31:18.780]  我們知道神掌權
[00:31:18.780 --> 00:31:20.660]  但是親愛的兄姊妹
[00:31:20.660 --> 00:31:24.020]  我還是要說
[00:31:24.020 --> 00:31:27.860]  這是末後的世代
[00:31:27.860 --> 00:31:30.940]  我們一定要警醒
[00:31:30.940 --> 00:31:33.380]  我們不要以為沒有什麼事情
[00:31:33.380 --> 00:31:36.340]  沒事 可是我告訴你
[00:31:36.340 --> 00:31:39.420]  要知道在挪亞的時代
[00:31:39.420 --> 00:31:44.140]  人照樣吃喝嫁娶 洪水就來了
[00:31:44.140 --> 00:31:47.940]  所以真的不要以為沒事
[00:31:47.940 --> 00:31:50.300]  我們還是在每天的生活中
[00:31:50.300 --> 00:31:51.780]  我們需要警醒
[00:31:51.780 --> 00:31:59.500]  我們要把我們自己的生命更多的根組來連結
[00:31:59.500 --> 00:32:04.740]  最近你們每天早上一醒過來
[00:32:04.740 --> 00:32:09.420]  N.365 為兒女禱告 荒漠甘泉
[00:32:09.420 --> 00:32:13.180]  都已經在你的手機裡面了
[00:32:13.180 --> 00:32:17.060]  12月7號的荒漠甘泉
[00:32:17.060 --> 00:32:18.100]  我念給你們聽
[00:32:18.100 --> 00:32:21.700]  這荒漠甘泉12月7號是說什麼
[00:32:21.700 --> 00:32:25.940]  它說 你們誰不見風不見雨
[00:32:25.940 --> 00:32:28.260]  但這山谷必滿了水
[00:32:28.260 --> 00:32:32.060]  使你們的牲畜有水可喝
[00:32:32.060 --> 00:32:39.140]  這句話是從《獵王記》下三章17節來的經文
[00:32:39.140 --> 00:32:42.140]  照人看 這是絕對不可能的
[00:32:42.140 --> 00:32:46.260]  但是上帝沒有難承的事
[00:32:46.260 --> 00:32:50.820]  沒有風 沒有雨 沒有聲響 沒有徵兆
[00:32:50.820 --> 00:32:55.860]  但是在第二天早上就有水從以東而來
[00:32:55.860 --> 00:32:58.860]  溝中滿了澄清的水
[00:32:58.860 --> 00:33:03.940]  我們喜歡憑眼見 憑感覺
[00:33:03.940 --> 00:33:05.740]  如果看不見什麼
[00:33:05.740 --> 00:33:10.180]  我們的心就不平安 就沒有滿足
[00:33:10.180 --> 00:33:13.380]  但是信心最大的勝利
[00:33:13.380 --> 00:33:18.500]  乃是在安靜中知道祂是上帝
[00:33:18.500 --> 00:33:21.980]  得勝的信心是站在不能通行
[00:33:21.980 --> 00:33:26.660]  得勝的信心是要我們站在不能過的紅海面前
[00:33:26.660 --> 00:33:32.060]  聽耶和華說 只管站住看耶和華的救恩
[00:33:32.060 --> 00:33:37.380]  然後往前走
[00:33:37.380 --> 00:33:40.300]  質問不是信心的事情
[00:33:40.300 --> 00:33:43.220]  服從才是信心的事
[00:33:43.220 --> 00:33:46.660]  我們必須要先挖溝才有水進來
[00:33:46.660 --> 00:33:50.220]  我們必須要先順服才會有祝福
[00:33:50.220 --> 00:33:52.500]  這是信心的功課
[00:33:52.500 --> 00:33:56.500]  所以弟兄姊妹 我們都渴望得到屬靈的祝福
[00:33:56.500 --> 00:33:58.860]  所以先來挖你的溝
[00:33:58.860 --> 00:34:02.660]  上帝會用想不到的方法幫你填滿
[00:34:02.660 --> 00:34:06.820]  讓我們行事只憑信心 不憑眼見
[00:34:06.820 --> 00:34:10.460]  我們雖然看不見風 看不見雨
[00:34:10.460 --> 00:34:14.740]  但仍然要仰望上帝來工作
[00:34:14.740 --> 00:34:18.580]  你有沒有在聽這些東西
[00:34:18.580 --> 00:34:22.980]  每天都是很寶貴的東西
[00:34:22.980 --> 00:34:27.420]  前年喬阿姨的兒子Boris
[00:34:27.420 --> 00:34:30.340]  他每年夏天都會來這邊跟我們一起聚會
[00:34:30.340 --> 00:34:32.100]  他住在成都
[00:34:32.100 --> 00:34:35.580]  他在生活上碰到很大的難處
[00:34:35.580 --> 00:34:39.060]  他每一天就是用荒漠甘泉靈修
[00:34:39.060 --> 00:34:43.060]  神就用荒漠甘泉靈的話語
[00:34:43.060 --> 00:34:44.900]  一天一天的餵養他
[00:34:44.900 --> 00:34:47.340]  帶他走過艱難的路
[00:34:47.340 --> 00:34:51.940]  所以為什麼我們一直鼓勵 一直鼓勵
[00:34:51.940 --> 00:34:55.300]  就是希望弟兄姊妹 你能夠
[00:34:55.300 --> 00:34:57.020]  我們信了耶穌
[00:34:57.020 --> 00:35:00.260]  我們不要自己還在那邊努力拼命的幹
[00:35:00.260 --> 00:35:03.940]  神會替我們開路的
[00:35:03.940 --> 00:35:11.380]  最後講到說《使徒行傳》的結尾是二十八章
[00:35:11.380 --> 00:35:16.780]  那保羅呢 到了羅馬的時候呢 他六十二歲
[00:35:16.780 --> 00:35:19.900]  所以從六十二歲到六十七歲之間呢
[00:35:19.900 --> 00:35:23.380]  他被軟禁在監牢裡面五年
[00:35:23.380 --> 00:35:27.180]  到了六十八歲的時候呢 他就被猝死了
[00:35:27.180 --> 00:35:31.260]  所以在他猝死之前呢 他寫信給提摩泰
[00:35:31.260 --> 00:35:34.340]  在提摩泰後書四章六到八節裡面
[00:35:34.340 --> 00:35:37.020]  其實那時候是他生命的終點
[00:35:37.020 --> 00:35:39.540]  所以他就跟提摩泰說
[00:35:39.540 --> 00:35:44.900]  我現在被交電 離世的時候已經到了
[00:35:44.900 --> 00:35:47.660]  那美好的帳我已經打過了
[00:35:47.660 --> 00:35:50.580]  當跑的路我已經跑盡了
[00:35:50.580 --> 00:35:53.700]  我所信的道我已經持守了
[00:35:53.700 --> 00:35:59.340]  從此有公義的冠冕為我存留
[00:35:59.340 --> 00:36:02.060]  就是按照公義審判的主
[00:36:02.060 --> 00:36:06.220]  到那日要賜給我的
[00:36:06.220 --> 00:36:11.860]  不但賜給我 也賜給那凡愛慕他寫信的人
[00:36:11.860 --> 00:36:15.260]  所以保羅的一生
[00:36:15.260 --> 00:36:18.660]  他最後是在羅馬結束了他的生命
[00:36:18.660 --> 00:36:22.100]  但是他把他的一生獻給主
[00:36:22.100 --> 00:36:26.860]  那是我所羨慕的 也是我要跑的
[00:36:26.860 --> 00:36:32.500]  上個禮拜天我們回家就收到信息
[00:36:32.500 --> 00:36:37.660]  是我們所有靈陽堂的 就是墓者的信息
[00:36:37.660 --> 00:36:41.660]  講到我們在加拿大Calvary有一個墓師
[00:36:41.660 --> 00:36:46.260]  他主日聚會完回家以後 躺在地上就死掉了
[00:36:46.260 --> 00:36:48.300]  那我們大清墓師說
[00:36:48.300 --> 00:36:52.340]  哦 要小心哦 好好的注意身體哦
[00:36:52.340 --> 00:36:54.180]  我就跟他講 我說
[00:36:54.180 --> 00:36:59.620]  如果我能夠服侍到躺下去就走
[00:36:59.620 --> 00:37:03.900]  那是我要的 哈雷路亞
[00:37:03.900 --> 00:37:10.340]  今年對我們新光二來講是事情很多的一年
[00:37:10.340 --> 00:37:14.980]  但是也是我們領受恩惠最多的一年
[00:37:14.980 --> 00:37:16.660]  讀完保羅的一生
[00:37:16.660 --> 00:37:19.500]  你就知道我們其實
[00:37:19.500 --> 00:37:22.220]  我們所經歷的跟保羅比起來
[00:37:22.220 --> 00:37:23.900]  甚至跟將來比起來
[00:37:23.900 --> 00:37:28.220]  這叫做自戰自清為不足道的苦楚
[00:37:28.220 --> 00:37:33.340]  為要成就極重無比永遠的榮耀
[00:37:33.340 --> 00:37:35.780]  金母子妹 就是剛才我講的
[00:37:35.780 --> 00:37:39.540]  我們要把我們的眼睛放在永恆裡面
[00:37:39.540 --> 00:37:43.660]  我們在世上的日子又苦又短
[00:37:43.660 --> 00:37:47.420]  當雅各被叫到法老面前的時候
[00:37:47.420 --> 00:37:50.380]  他已經是老態茸茸了
[00:37:50.380 --> 00:37:54.100]  法老問他說 雅各 跟我們講講吧
[00:37:54.100 --> 00:37:55.620]  他說 要講什麼
[00:37:55.620 --> 00:37:56.820]  他說 我這麼老了
[00:37:56.820 --> 00:38:00.100]  我的一生又短又苦
[00:38:00.100 --> 00:38:06.140]  金母子妹 我們要想想
[00:38:06.140 --> 00:38:10.860]  我們生命的價值跟意義在哪裡
[00:38:10.860 --> 00:38:13.780]  2017年已經煞到眼前來了
[00:38:13.780 --> 00:38:15.380]  馬上就到了
[00:38:15.380 --> 00:38:18.340]  這是一個新一年的開始
[00:38:18.340 --> 00:38:20.180]  你對這個新的一年
[00:38:20.180 --> 00:38:22.300]  你有什麼計畫嗎
[00:38:22.300 --> 00:38:25.940]  你能夠整理一個新的態度
[00:38:25.940 --> 00:38:31.140]  新的方向來接受這新的一年嗎
[00:38:31.140 --> 00:38:35.580]  讓我們來改變我們興旺愛屬的空氣
[00:38:35.580 --> 00:38:40.460]  讓我們來締造一個永恆的天國文化
[00:38:40.460 --> 00:38:42.540]  我祝大家聖誕快樂
[00:38:42.540 --> 00:38:43.980]  新年平安
[00:38:43.980 --> 00:38:45.020]  讓我們低頭禱告
[00:38:51.100 --> 00:38:56.500]  傑弗 你說 你給的多 你要的也多
[00:38:56.500 --> 00:39:00.260]  所以說我們真是感謝讚美你
[00:39:00.260 --> 00:39:04.940]  你讓我們今年我們的教會有那麼多的挑戰
[00:39:04.940 --> 00:39:06.900]  有那麼多的難處
[00:39:06.900 --> 00:39:10.260]  但是我看到每一個被挑戰的
[00:39:10.260 --> 00:39:12.140]  每一個有難處的
[00:39:12.140 --> 00:39:15.180]  他們的生命都不再一樣
[00:39:15.180 --> 00:39:17.220]  所以我們感謝讚美你
[00:39:17.220 --> 00:39:20.220]  所以說我們今天來到你面前的時候
[00:39:20.220 --> 00:39:21.540]  我們要感恩
[00:39:21.540 --> 00:39:23.940]  謝謝你以困難當筆
[00:39:23.940 --> 00:39:25.540]  以患難當水
[00:39:25.540 --> 00:39:28.260]  你要我們的生命是能夠真的是
[00:39:28.260 --> 00:39:30.060]  被主你來polish
[00:39:30.060 --> 00:39:31.580]  被主你來磨練
[00:39:31.580 --> 00:39:32.900]  磨得亮亮的
[00:39:32.900 --> 00:39:34.580]  磨得光光的
[00:39:34.580 --> 00:39:36.340]  主啊 謝謝你
[00:39:36.340 --> 00:39:37.700]  所以說這個時候
[00:39:37.700 --> 00:39:41.180]  我們特別的為我們親愛的陳彥
[00:39:41.180 --> 00:39:43.820]  他仍然在做放療
[00:39:43.820 --> 00:39:47.620]  我們為14號我們的Lisa也要開始
[00:39:47.620 --> 00:39:51.860]  有一個他的旅程碑
[00:39:51.860 --> 00:39:53.140]  我們來禱告
[00:39:53.140 --> 00:39:55.540]  我們也為我們親愛的陳大哥
[00:39:55.540 --> 00:39:58.980]  主啊 真是當我第一次到他家的時候
[00:39:58.980 --> 00:40:01.780]  主啊 全家人都非常的慌亂
[00:40:01.780 --> 00:40:04.380]  說這是癌症的末期
[00:40:04.380 --> 00:40:06.740]  但是我們看到我們的大哥
[00:40:06.740 --> 00:40:09.300]  仍然為主你來站立
[00:40:09.300 --> 00:40:10.940]  所以我們求主你將他
[00:40:10.940 --> 00:40:13.340]  藏在你的翅膀底下
[00:40:13.340 --> 00:40:14.780]  放在你的眼中
[00:40:14.780 --> 00:40:16.900]  如你眼中的瞳人
[00:40:16.900 --> 00:40:18.460]  主你保守他
[00:40:18.460 --> 00:40:19.940]  主啊 你讓我們的Eva
[00:40:19.940 --> 00:40:22.420]  享受跟陳大哥在一起的
[00:40:22.420 --> 00:40:24.500]  每一分每一秒
[00:40:24.500 --> 00:40:26.060]  主耶穌我們也特別的
[00:40:26.060 --> 00:40:28.260]  繼續的為我們的楊潔
[00:40:28.260 --> 00:40:31.860]  她剛剛打完一個很美好的仗
[00:40:31.860 --> 00:40:33.380]  她的手術成功
[00:40:33.380 --> 00:40:34.380]  一切都很好
[00:40:34.380 --> 00:40:35.860]  也在休養當中
[00:40:35.860 --> 00:40:39.060]  求主你也繼續的來保守祝福她
[00:40:39.060 --> 00:40:40.700]  主我們也為我們的文波
[00:40:40.700 --> 00:40:43.220]  最近的指數有點高
[00:40:43.220 --> 00:40:45.020]  也向主你來祈禱
[00:40:45.020 --> 00:40:47.340]  主啊 求你平衡他的指數
[00:40:47.340 --> 00:40:48.940]  你讓他來享受
[00:40:48.940 --> 00:40:52.420]  他妻子的 Goodness and Kindness
[00:40:52.420 --> 00:40:53.940]  祝福他們的家庭
[00:40:53.940 --> 00:40:56.340]  越來越幸福 越來越美滿
[00:40:56.340 --> 00:40:57.540]  他們的兩個孩子
[00:40:57.540 --> 00:41:00.020]  也都越來越愛主
[00:41:00.020 --> 00:41:01.900]  主啊 我們感謝讚美你
[00:41:01.900 --> 00:41:05.140]  主真的是就如上次我們所說的
[00:41:05.140 --> 00:41:06.180]  我們不知道主
[00:41:06.180 --> 00:41:08.180]  你的算盤是怎麼打的
[00:41:08.180 --> 00:41:10.820]  但是我們知道在你的國度當中
[00:41:10.820 --> 00:41:13.220]  你把一切最好的來給我們
[00:41:13.220 --> 00:41:14.860]  主啊 謝謝你
[00:41:14.860 --> 00:41:15.540]  謝謝你
[00:41:15.540 --> 00:41:18.940]  我們要抓緊你自己
[00:41:18.940 --> 00:41:21.780]  朝著標竿努力的往前跑
[00:41:21.780 --> 00:41:23.220]  在2017年
[00:41:23.220 --> 00:41:24.700]  我們要在興旺愛
[00:41:24.700 --> 00:41:29.060]  締造我們美好的天國尊榮文化
[00:41:29.060 --> 00:41:30.420]  謝謝你主耶穌
[00:41:30.420 --> 00:41:32.100]  奉耶穌的名祈禱
[00:41:32.100 --> 00:41:33.900]  Amen
