
[00:00:00.000 --> 00:00:05.000]  各位《恩傳浸信會》的弟兄姊妹平安
[00:15:28.000 --> 00:15:31.000]  這對我很深刻的印象
[00:15:31.000 --> 00:15:34.000]  這正正就是我們生命
[00:15:34.000 --> 00:15:36.000]  我對大家不認識
[00:15:36.000 --> 00:15:38.000]  我們當中
[00:15:38.000 --> 00:15:43.000]  起碼一百多人在這裡
[00:15:43.000 --> 00:15:45.000]  可能現在本身
[00:15:45.000 --> 00:15:47.000]  我們經歷不同的困難
[00:15:47.000 --> 00:15:49.000]  死陰的幽谷
[00:15:49.000 --> 00:15:50.000]  經濟上的困難
[00:15:50.000 --> 00:15:52.000]  人事上的困難
[00:15:52.000 --> 00:15:54.000]  家庭的糾紛
[00:15:54.000 --> 00:15:56.000]  身體上的疾病
[00:15:56.000 --> 00:15:58.000]  但無論如何
[00:15:58.000 --> 00:16:00.000]  今日的詩篇告訴我們
[00:16:00.000 --> 00:16:02.000]  耶和華是我們的牧者
[00:16:02.000 --> 00:16:04.000]  這些困難
[00:16:04.000 --> 00:16:07.000]  是上帝容許帶領我們進入
[00:16:07.000 --> 00:16:09.000]  以致我們跟祂的關係
[00:16:09.000 --> 00:16:11.000]  可以更加親密
[00:16:11.000 --> 00:16:12.000]  我做了這麼久牧師
[00:16:12.000 --> 00:16:13.000]  認識了很多基督徒
[00:16:13.000 --> 00:16:14.000]  不同的地方
[00:16:14.000 --> 00:16:16.000]  有時我跟他們聊天
[00:16:16.000 --> 00:16:17.000]  問到他們
[00:16:17.000 --> 00:16:18.000]  很有興趣了解
[00:16:18.000 --> 00:16:19.000]  究竟你們生命
[00:16:19.000 --> 00:16:21.000]  相信耶穌22、30年
[00:16:21.000 --> 00:16:22.000]  有哪一段時間
[00:16:22.000 --> 00:16:24.000]  你們覺得跟神的關係很密切
[00:16:24.000 --> 00:16:26.000]  十句祈求都說
[00:16:26.000 --> 00:16:27.000]  當我們家庭
[00:16:27.000 --> 00:16:29.000]  遇到最大困難的時候
[00:16:29.000 --> 00:16:30.000]  當他讀書的時候
[00:16:30.000 --> 00:16:31.000]  碰到什麼的時候
[00:16:31.000 --> 00:16:32.000]  是在困難當中
[00:16:32.000 --> 00:16:33.000]  他覺得跟神的關係
[00:16:33.000 --> 00:16:35.000]  是最密切的
[00:16:35.000 --> 00:16:37.000]  這個就是神
[00:16:37.000 --> 00:16:39.000]  引導我們進入
[00:16:39.000 --> 00:16:41.000]  死陰幽谷的原因
[00:16:41.000 --> 00:16:43.000]  讓我們重新建立
[00:16:43.000 --> 00:16:45.000]  懂得拿著祂
[00:16:45.000 --> 00:16:46.000]  祢才是我的耶和華
[00:16:46.000 --> 00:16:48.000]  祢才是我的牧者
[00:16:48.000 --> 00:16:50.000]  第二點
[00:16:50.000 --> 00:16:52.000]  在第三節裡所說
[00:16:52.000 --> 00:16:53.000]  為自己的命
[00:16:53.000 --> 00:16:59.000]  引導我走二路
[00:16:59.000 --> 00:17:00.000]  在這一點裡
[00:17:00.000 --> 00:17:03.000]  我跟大家分開三小點
[00:17:03.000 --> 00:17:04.000]  第一件事
[00:17:04.000 --> 00:17:07.000]  究竟二路是什麼
[00:17:07.000 --> 00:17:08.000]  什麼是二路
[00:17:08.000 --> 00:17:10.000]  第二件事
[00:17:10.000 --> 00:17:12.000]  神用什麼引導
[00:17:12.000 --> 00:17:13.000]  祂說引導我們走二路
[00:17:13.000 --> 00:17:14.000]  那麼神究竟
[00:17:14.000 --> 00:17:17.000]  怎樣引導我們走二路
[00:17:17.000 --> 00:17:18.000]  第三點
[00:17:18.000 --> 00:17:21.000]  究竟二路是什麼
[00:17:21.000 --> 00:17:24.000]  二路當然是神引導我們
[00:17:24.000 --> 00:17:25.000]  當然是神所喜歡的
[00:17:25.000 --> 00:17:27.000]  否則不會引導我們歪路
[00:17:27.000 --> 00:17:29.000]  二路是仁義的道路
[00:17:29.000 --> 00:17:31.000]  二路是土神喜悅的道路
[00:17:31.000 --> 00:17:34.000]  二路是合神心意的道路
[00:17:34.000 --> 00:17:35.000]  肯定了
[00:17:35.000 --> 00:17:38.000]  怎樣才合神心意
[00:17:38.000 --> 00:17:39.000]  神的心意我怎樣才知道
[00:17:39.000 --> 00:17:41.000]  以致我會走在二路裡
[00:17:41.000 --> 00:17:43.000]  向著方向走
[00:17:43.000 --> 00:17:48.000]  神的心意就是在律法裡
[00:17:48.000 --> 00:17:49.000]  三千五百年前
[00:17:49.000 --> 00:17:51.000]  透過摩西向人顯路
[00:17:51.000 --> 00:17:52.000]  祂喜歡什麼
[00:17:52.000 --> 00:17:53.000]  祂不喜歡什麼
[00:17:53.000 --> 00:17:54.000]  很清楚
[00:17:54.000 --> 00:17:56.000]  很多效
[00:17:56.000 --> 00:17:57.000]  律法細節加起來
[00:17:57.000 --> 00:17:59.000]  可以變成六百多條
[00:17:59.000 --> 00:18:01.000]  你怎樣跟
[00:18:01.000 --> 00:18:03.000]  聖經也知道
[00:18:03.000 --> 00:18:04.000]  保羅給我們答案
[00:18:04.000 --> 00:18:06.000]  在羅馬書十三章
[00:18:06.000 --> 00:18:07.000]  告訴我們
[00:18:07.000 --> 00:18:10.000]  怎樣我們才可以進行神的律法
[00:18:10.000 --> 00:18:13.000]  不是跟著六百多條
[00:18:13.000 --> 00:18:15.000]  六百多條裡面有個總規
[00:18:15.000 --> 00:18:17.000]  於是他告訴我們
[00:18:17.000 --> 00:18:19.000]  第十三章第八節
[00:18:19.000 --> 00:18:21.000]  愛人的就怎樣
[00:18:21.000 --> 00:18:23.000]  一起讀
[00:18:23.000 --> 00:18:25.000]  完全要律法
[00:18:25.000 --> 00:18:27.000]  你complete了那個law
[00:18:27.000 --> 00:18:30.000]  就是當你愛人的生活
[00:18:30.000 --> 00:18:32.000]  耶穌基督也說
[00:18:32.000 --> 00:18:33.000]  當他解明的時候
[00:18:33.000 --> 00:18:35.000]  人家說最大解明是什麼
[00:18:35.000 --> 00:18:36.000]  記得嗎
[00:18:36.000 --> 00:18:37.000]  耶穌說你要盡心盡心
[00:18:37.000 --> 00:18:40.000]  盡善愛主你的上帝
[00:18:40.000 --> 00:18:42.000]  其次都要什麼
[00:18:42.000 --> 00:18:43.000]  愛人如己
[00:18:43.000 --> 00:18:45.000]  於是從這裡我們可以看到
[00:18:45.000 --> 00:18:46.000]  很清楚的解釋
[00:18:46.000 --> 00:18:48.000]  什麼是易路呢
[00:18:48.000 --> 00:18:51.000]  易路是合神心意的道路
[00:18:51.000 --> 00:18:53.000]  是神所喜悅的道路
[00:18:53.000 --> 00:18:55.000]  是一個愛神愛人的道路
[00:18:55.000 --> 00:18:56.000]  ok嗎
[00:18:56.000 --> 00:18:58.000]  這個就是易路
[00:18:58.000 --> 00:18:59.000]  好
[00:18:59.000 --> 00:19:01.000]  神是希望我們走
[00:19:01.000 --> 00:19:02.000]  不單這樣
[00:19:02.000 --> 00:19:05.000]  祂還要引導我們走這個易路
[00:19:05.000 --> 00:19:08.000]  那祂怎樣引導我們走易路呢
[00:19:08.000 --> 00:19:10.000]  接著就有問題了
[00:19:10.000 --> 00:19:11.000]  ok
[00:19:11.000 --> 00:19:14.000]  大衛在詩篇一百一十九篇
[00:19:14.000 --> 00:19:16.000]  一百一十九篇
[00:19:16.000 --> 00:19:18.000]  第一百零五節
[00:19:18.000 --> 00:19:20.000]  大家都很會背這一句話
[00:19:20.000 --> 00:19:21.000]  他說
[00:19:21.000 --> 00:19:24.000]  你的話是我腳前的燈
[00:19:24.000 --> 00:19:27.000]  是我路上的光
[00:19:27.000 --> 00:19:30.000]  請問你在什麼時間
[00:19:30.000 --> 00:19:33.000]  在路上你需要燈需要光
[00:19:33.000 --> 00:19:35.000]  那作用是什麼
[00:19:35.000 --> 00:19:36.000]  照明嘛
[00:19:36.000 --> 00:19:38.000]  那光照明幹嘛
[00:19:38.000 --> 00:19:41.000]  免得我看到前面的氹中了下去
[00:19:41.000 --> 00:19:42.000]  在黑夜的時候
[00:19:42.000 --> 00:19:44.000]  你一定需要光需要燈
[00:19:44.000 --> 00:19:46.000]  照明你才可以走得到
[00:19:46.000 --> 00:19:48.000]  如果不是你踏錯腳也好
[00:19:48.000 --> 00:19:49.000]  你走歪路也好
[00:19:49.000 --> 00:19:50.000]  走到別處
[00:19:50.000 --> 00:19:51.000]  所以很明顯
[00:19:51.000 --> 00:19:52.000]  這裡說
[00:19:52.000 --> 00:19:53.000]  大衛說
[00:19:53.000 --> 00:19:55.000]  我不要走歪路
[00:19:55.000 --> 00:19:56.000]  不要中了氹
[00:19:56.000 --> 00:19:57.000]  走正路
[00:19:57.000 --> 00:19:58.000]  走易路
[00:19:58.000 --> 00:19:59.000]  是靠什麼
[00:19:59.000 --> 00:20:00.000]  你的什麼
[00:20:00.000 --> 00:20:02.000]  嘩
[00:20:02.000 --> 00:20:03.000]  原來
[00:20:03.000 --> 00:20:05.000]  神是用他的話
[00:20:05.000 --> 00:20:08.000]  去引導我們走易路
[00:20:08.000 --> 00:20:09.000]  他說
[00:20:09.000 --> 00:20:11.000]  怎樣引導我們走易路
[00:20:11.000 --> 00:20:12.000]  同一個作者
[00:20:12.000 --> 00:20:13.000]  詩篇一百一十九篇
[00:20:13.000 --> 00:20:14.000]  第十一篇
[00:20:14.000 --> 00:20:15.000]  第一十一節裡說
[00:20:15.000 --> 00:20:16.000]  我將你的話
[00:20:16.000 --> 00:20:17.000]  又來了
[00:20:17.000 --> 00:20:18.000]  我將神你的話
[00:20:18.000 --> 00:20:20.000]  藏在我心裡
[00:20:20.000 --> 00:20:22.000]  後果是怎樣
[00:20:22.000 --> 00:20:24.000]  免得我得罪你
[00:20:24.000 --> 00:20:25.000]  我將你的話
[00:20:25.000 --> 00:20:27.000]  藏在我心裡的時候
[00:20:27.000 --> 00:20:29.000]  我就會走在你心意的道路裡
[00:20:29.000 --> 00:20:31.000]  我就不會得罪你
[00:20:31.000 --> 00:20:32.000]  OK
[00:20:32.000 --> 00:20:33.000]  很清楚
[00:20:33.000 --> 00:20:34.000]  很直接
[00:20:34.000 --> 00:20:35.000]  OK
[00:20:35.000 --> 00:20:41.000]  不是藏在手機裡
[00:20:41.000 --> 00:20:42.000]  記住
[00:20:42.000 --> 00:20:43.000]  很多人將神的話
[00:20:43.000 --> 00:20:44.000]  藏在手機裡
[00:20:44.000 --> 00:20:46.000]  沒有用
[00:20:46.000 --> 00:20:48.000]  要藏在你的心裡
[00:20:48.000 --> 00:20:50.000]  才有用
[00:20:50.000 --> 00:20:52.000]  神的話藏在你的心裡
[00:20:52.000 --> 00:20:53.000]  才有用
[00:20:53.000 --> 00:20:54.000]  即是你裡面
[00:20:54.000 --> 00:20:55.000]  有一種信念
[00:20:55.000 --> 00:20:56.000]  有一種信念相信
[00:20:56.000 --> 00:20:57.000]  好
[00:20:57.000 --> 00:20:58.000]  我想在在當中
[00:20:58.000 --> 00:20:59.000]  很多基督徒
[00:20:59.000 --> 00:21:02.000]  相信耶穌都有一段相當長的時間
[00:21:02.000 --> 00:21:04.000]  一個人
[00:21:04.000 --> 00:21:06.000]  他明白神的話
[00:21:06.000 --> 00:21:08.000]  知道神的話
[00:21:08.000 --> 00:21:09.000]  了解神的話
[00:21:09.000 --> 00:21:10.000]  還有
[00:21:10.000 --> 00:21:11.000]  他能不能夠
[00:21:11.000 --> 00:21:12.000]  遵行神的話
[00:21:12.000 --> 00:21:14.000]  信服神的話
[00:21:14.000 --> 00:21:15.000]  是兩碼子的事
[00:21:15.000 --> 00:21:16.000]  同意嗎
[00:21:16.000 --> 00:21:22.000]  你很明白啊
[00:21:22.000 --> 00:21:23.000]  像你講道的時候
[00:21:23.000 --> 00:21:24.000]  牧師講得很清楚啊
[00:21:24.000 --> 00:21:25.000]  我聽得很感動
[00:21:25.000 --> 00:21:26.000]  你很明白
[00:21:26.000 --> 00:21:27.000]  你清楚
[00:21:27.000 --> 00:21:28.000]  你知道
[00:21:28.000 --> 00:21:30.000]  但是你行道
[00:21:30.000 --> 00:21:31.000]  是另一回事
[00:21:31.000 --> 00:21:32.000]  明白神的話語
[00:21:32.000 --> 00:21:34.000]  和遵行神的話語
[00:21:34.000 --> 00:21:36.000]  中間有一個很深的鴻溝
[00:21:36.000 --> 00:21:38.000]  怎麼跨過呢
[00:21:38.000 --> 00:21:39.000]  以至你能夠聽到
[00:21:39.000 --> 00:21:40.000]  明白神的話語
[00:21:40.000 --> 00:21:41.000]  以至神的話語
[00:21:41.000 --> 00:21:44.000]  真的可以幫助你引導你走二路呢
[00:21:44.000 --> 00:21:48.000]  羅馬書第十二章
[00:21:48.000 --> 00:21:50.000]  保羅跟我們講一句話
[00:21:50.000 --> 00:21:52.000]  他說我們要明白神的心意
[00:21:52.000 --> 00:21:53.000]  遵行神的心意
[00:21:53.000 --> 00:21:54.000]  明白神的心意
[00:21:54.000 --> 00:21:55.000]  要怎麼做呢
[00:21:55.000 --> 00:21:57.000]  他說不要效法這個世界
[00:21:57.000 --> 00:21:59.000]  不要效法這個自私自利
[00:21:59.000 --> 00:22:00.000]  沒有上帝的世界
[00:22:00.000 --> 00:22:03.000]  只要心意更新而變化
[00:22:03.000 --> 00:22:05.000]  心意更新而變化
[00:22:05.000 --> 00:22:06.000]  那你就可以測驗到
[00:22:06.000 --> 00:22:07.000]  神的那個
[00:22:07.000 --> 00:22:10.000]  循傳可喜悅的旨意是什麼
[00:22:10.000 --> 00:22:11.000]  他告訴我們
[00:22:11.000 --> 00:22:14.000]  我們要renew of the mind
[00:22:14.000 --> 00:22:17.000]  當你的心意更新變化之後
[00:22:17.000 --> 00:22:20.000]  你才能夠去明白
[00:22:20.000 --> 00:22:23.000]  遵行到神自己的旨意
[00:22:23.000 --> 00:22:25.000]  什麼叫心意更新而變化呢
[00:22:25.000 --> 00:22:28.000]  renew這個字在新約聖經裏面
[00:22:28.000 --> 00:22:30.000]  保羅的書只有出現過兩次
[00:22:30.000 --> 00:22:32.000]  這裏是一次
[00:22:32.000 --> 00:22:34.000]  但我們去解這個renew這個字
[00:22:34.000 --> 00:22:35.000]  更新這個字的時候
[00:22:35.000 --> 00:22:37.000]  我們要看他另外一處
[00:22:37.000 --> 00:22:38.000]  就是提多書
[00:22:38.000 --> 00:22:40.000]  第三章第五節
[00:22:40.000 --> 00:22:41.000]  他那裏說到
[00:22:41.000 --> 00:22:43.000]  神救了我們
[00:22:43.000 --> 00:22:45.000]  不是因為我們自己所行的義
[00:22:45.000 --> 00:22:47.000]  乃是照祂的憐憫
[00:22:47.000 --> 00:22:49.000]  藉著重新的洗和什麼
[00:22:49.000 --> 00:22:51.000]  一起讀那五個字
[00:22:51.000 --> 00:22:53.000]  聖靈的更新
[00:22:53.000 --> 00:22:54.000]  更新出現了
[00:22:54.000 --> 00:22:56.000]  同一個希臘文的字
[00:22:56.000 --> 00:22:57.000]  但這個字之前
[00:22:57.000 --> 00:22:58.000]  有另一個字扣住
[00:22:58.000 --> 00:22:59.000]  那個字是什麼
[00:22:59.000 --> 00:23:01.000]  聖靈
[00:23:01.000 --> 00:23:03.000]  有神的話語
[00:23:03.000 --> 00:23:04.000]  沒錯
[00:23:04.000 --> 00:23:06.000]  神的話語可以更新我們
[00:23:06.000 --> 00:23:07.000]  我們的心智
[00:23:07.000 --> 00:23:08.000]  以致我們明白神的心意
[00:23:08.000 --> 00:23:09.000]  可以遵從
[00:23:09.000 --> 00:23:11.000]  可以信服神的心意
[00:23:11.000 --> 00:23:12.000]  但你要明白
[00:23:12.000 --> 00:23:13.000]  遵從之前
[00:23:13.000 --> 00:23:14.000]  你要更新之前
[00:23:14.000 --> 00:23:15.000]  一定要扣住一個
[00:23:15.000 --> 00:23:16.000]  就是聖靈
[00:23:16.000 --> 00:23:19.000]  如果聖靈不動手的話
[00:23:19.000 --> 00:23:20.000]  你怎樣都更新不到
[00:23:20.000 --> 00:23:22.000]  你聽得很明白
[00:23:22.000 --> 00:23:24.000]  但你更新不到
[00:23:24.000 --> 00:23:25.000]  那怎樣可以更新到
[00:23:25.000 --> 00:23:26.000]  我們的心意呢
[00:23:26.000 --> 00:23:27.000]  我給四個字
[00:23:27.000 --> 00:23:29.000]  裡應外合
[00:23:29.000 --> 00:23:31.000]  聖靈怎樣去更新你
[00:23:31.000 --> 00:23:32.000]  應該這樣說
[00:23:32.000 --> 00:23:34.000]  我再跟一個邏輯
[00:23:34.000 --> 00:23:38.000]  就是我想更新我的心智
[00:23:38.000 --> 00:23:40.000]  以致我行在神的旨意當中
[00:23:40.000 --> 00:23:41.000]  聖經說
[00:23:41.000 --> 00:23:43.000]  神就必定要用祂的話語
[00:23:43.000 --> 00:23:46.000]  去幫助你更新你的心智
[00:23:46.000 --> 00:23:49.000]  原來單單靠神的話語
[00:23:49.000 --> 00:23:50.000]  在現實生活當中
[00:23:50.000 --> 00:23:51.000]  我們覺得不通
[00:23:51.000 --> 00:23:53.000]  單單明白靠神的話語
[00:23:53.000 --> 00:23:54.000]  還要加上什麼
[00:23:54.000 --> 00:23:57.000]  加上聖靈配合神的話語
[00:23:57.000 --> 00:23:59.000]  然後我們生命才更新
[00:23:59.000 --> 00:24:02.000]  那聖靈怎樣配合神的話語
[00:24:02.000 --> 00:24:05.000]  聖靈靠著神的話語去更新我們呢
[00:24:05.000 --> 00:24:06.000]  我給四個字
[00:24:06.000 --> 00:24:07.000]  就是裡應外合
[00:24:07.000 --> 00:24:09.000]  先說外面
[00:24:09.000 --> 00:24:11.000]  外面就是我們有神的話語
[00:24:11.000 --> 00:24:12.000]  無論你聽講道也好
[00:24:12.000 --> 00:24:15.000]  講道希望我們在台上是講神的話語
[00:24:15.000 --> 00:24:16.000]  另外你看聖經也好
[00:24:16.000 --> 00:24:18.000]  是神的話語
[00:24:18.000 --> 00:24:19.000]  但一般人說
[00:24:19.000 --> 00:24:20.000]  我們未必能夠明白
[00:24:20.000 --> 00:24:22.000]  因為撒旦在我們生命中
[00:24:22.000 --> 00:24:24.000]  將我們的心靈眼睛弄黑了
[00:24:24.000 --> 00:24:25.000]  然後聖靈要幫助我們
[00:24:25.000 --> 00:24:27.000]  那他們就要光照
[00:24:27.000 --> 00:24:28.000]  所以神的位置打開的時候
[00:24:28.000 --> 00:24:30.000]  神的光照下來的時候
[00:24:30.000 --> 00:24:31.000]  以我們聽得明白
[00:24:31.000 --> 00:24:32.000]  看得明白
[00:24:32.000 --> 00:24:35.000]  所以你看我剛才開始講道之前
[00:24:35.000 --> 00:24:36.000]  我一個很短的祈禱
[00:24:36.000 --> 00:24:37.000]  記不記得
[00:24:37.000 --> 00:24:38.000]  我說聖靈啊聖靈
[00:24:38.000 --> 00:24:40.000]  我很需要很需要你
[00:24:40.000 --> 00:24:41.000]  因為只有聖靈
[00:24:41.000 --> 00:24:42.000]  無論我怎樣拼命講
[00:24:42.000 --> 00:24:43.000]  講得怎樣好
[00:24:43.000 --> 00:24:45.000]  如果聖靈不與我同工
[00:24:45.000 --> 00:24:47.000]  去光照你們的心靈
[00:24:47.000 --> 00:24:50.000]  你聽不明白我說什麼
[00:24:50.000 --> 00:24:51.000]  聽得明白
[00:24:51.000 --> 00:24:53.000]  但單單聽得明白夠不夠呢
[00:24:53.000 --> 00:24:55.000]  現實告訴我們是不夠的
[00:24:55.000 --> 00:24:56.000]  很多人聽完羅莫死後
[00:24:56.000 --> 00:24:57.000]  哎呀好啊
[00:24:57.000 --> 00:24:58.000]  今天很窒心
[00:24:58.000 --> 00:24:59.000]  很感動啊
[00:24:59.000 --> 00:25:01.000]  回去就依然顧我
[00:25:01.000 --> 00:25:03.000]  但是怎樣可以有所生命的改變呢
[00:25:03.000 --> 00:25:05.000]  聖靈在外面光照你
[00:25:05.000 --> 00:25:06.000]  讓你聽得明白之後
[00:25:06.000 --> 00:25:07.000]  重要的一樣
[00:25:07.000 --> 00:25:08.000]  在你內裡的心靈
[00:25:08.000 --> 00:25:10.000]  去啟發你
[00:25:10.000 --> 00:25:11.000]  去感動你
[00:25:11.000 --> 00:25:12.000]  讓你覺得
[00:25:12.000 --> 00:25:14.000]  This is not only word of God
[00:25:14.000 --> 00:25:15.000]  不單是什麼
[00:25:15.000 --> 00:25:16.000]  是神的話語
[00:25:16.000 --> 00:25:18.000]  是令我紮心
[00:25:18.000 --> 00:25:20.000]  這個真是神的話語
[00:25:20.000 --> 00:25:22.000]  是我生命當中最寶貴的東西
[00:25:22.000 --> 00:25:23.000]  所以我要去馴服
[00:25:23.000 --> 00:25:24.000]  我要去聽
[00:25:24.000 --> 00:25:26.000]  是我生命當中最重要的東西
[00:25:26.000 --> 00:25:28.000]  這個是需要conviction的
[00:25:28.000 --> 00:25:30.000]  所以你自己本身在家裡看聖經
[00:25:30.000 --> 00:25:32.000]  你都希望帶著謙卑的心
[00:25:32.000 --> 00:25:33.000]  來到神面前
[00:25:33.000 --> 00:25:34.000]  每一次
[00:25:34.000 --> 00:25:35.000]  神啊我現在回到你的話語
[00:25:35.000 --> 00:25:37.000]  求你和我說話
[00:25:37.000 --> 00:25:39.000]  但不單我看見明白
[00:25:39.000 --> 00:25:41.000]  求你還convict我
[00:25:41.000 --> 00:25:42.000]  不單我看見
[00:25:42.000 --> 00:25:43.000]  神愛世人
[00:25:43.000 --> 00:25:44.000]  啊好愛好偉大
[00:25:44.000 --> 00:25:46.000]  你要讓我看見
[00:25:46.000 --> 00:25:48.000]  神愛我羅祖澄
[00:25:48.000 --> 00:25:49.000]  這樣就不同了
[00:25:49.000 --> 00:25:50.000]  你的眼淚才會下來
[00:25:50.000 --> 00:25:52.000]  於是
[00:25:52.000 --> 00:25:54.000]  所以我看到了
[00:25:54.000 --> 00:25:58.000]  神怎樣引導我們走二路
[00:25:58.000 --> 00:26:00.000]  透過神的話
[00:26:00.000 --> 00:26:01.000]  一定要有
[00:26:01.000 --> 00:26:02.000]  不單這樣
[00:26:02.000 --> 00:26:03.000]  還加上什麼
[00:26:03.000 --> 00:26:04.000]  聖靈
[00:26:04.000 --> 00:26:06.000]  聖靈配合神的話
[00:26:06.000 --> 00:26:08.000]  讓我們明白
[00:26:08.000 --> 00:26:09.000]  以致我們可以馴服
[00:26:09.000 --> 00:26:10.000]  可以耕作
[00:26:10.000 --> 00:26:11.000]  OK
[00:26:11.000 --> 00:26:12.000]  沒問題了
[00:26:12.000 --> 00:26:13.000]  兩點講完了
[00:26:13.000 --> 00:26:14.000]  第三點
[00:26:14.000 --> 00:26:16.000]  為什麼要引導我們走二路呢
[00:26:16.000 --> 00:26:22.000]  做這麼大一堂大農奉
[00:26:22.000 --> 00:26:24.000]  又似下話語
[00:26:24.000 --> 00:26:25.000]  又有聖靈在
[00:26:25.000 --> 00:26:26.000]  這麼多功夫
[00:26:26.000 --> 00:26:28.000]  為什麼要引導我們走二路呢
[00:26:28.000 --> 00:26:29.000]  一起讀
[00:26:29.000 --> 00:26:30.000]  那幾個字
[00:26:30.000 --> 00:26:31.000]  OK
[00:26:31.000 --> 00:26:32.000]  第三節
[00:26:32.000 --> 00:26:33.000]  預備開始
[00:26:33.000 --> 00:26:36.000]  為自己的命
[00:26:36.000 --> 00:26:39.000]  引導我們走二路
[00:26:39.000 --> 00:26:40.000]  聽清楚
[00:26:42.000 --> 00:26:45.000]  神這麼辛苦的引導你走二路
[00:26:45.000 --> 00:26:48.000]  最終的目的是為他自己的命
[00:26:48.000 --> 00:26:50.000]  請問他的命代表什麼
[00:26:50.000 --> 00:26:51.000]  你說他的命
[00:26:51.000 --> 00:26:53.000]  就是代表他的存在
[00:26:53.000 --> 00:26:55.000]  代表他的屬性
[00:26:55.000 --> 00:26:56.000]  Attributes
[00:26:56.000 --> 00:26:58.000]  OK
[00:26:58.000 --> 00:27:00.000]  他的命就代表他一切
[00:27:00.000 --> 00:27:01.000]  摩西話
[00:27:01.000 --> 00:27:02.000]  你叫什麼名字
[00:27:02.000 --> 00:27:03.000]  記得嗎
[00:27:03.000 --> 00:27:04.000]  他的回應是什麼
[00:27:04.000 --> 00:27:05.000]  I am
[00:27:05.000 --> 00:27:06.000]  我的名字聽清楚
[00:27:06.000 --> 00:27:07.000]  I am
[00:27:07.000 --> 00:27:09.000]  我是自有永有
[00:27:09.000 --> 00:27:10.000]  他的名字代表
[00:27:10.000 --> 00:27:13.000]  所以神的名字就代表他自己的屬性
[00:27:13.000 --> 00:27:15.000]  代表他的榮耀
[00:27:15.000 --> 00:27:17.000]  代表他自己的存在
[00:27:17.000 --> 00:27:18.000]  OK
[00:27:18.000 --> 00:27:19.000]  如果這樣的話
[00:27:19.000 --> 00:27:23.000]  神引導我們走二路
[00:27:23.000 --> 00:27:26.000]  是為了他的榮耀的緣故
[00:27:26.000 --> 00:27:31.000]  聽起來好像不太舒服
[00:27:31.000 --> 00:27:33.000]  但我想告訴你
[00:27:33.000 --> 00:27:35.000]  如果你想避開這種教導
[00:27:35.000 --> 00:27:37.000]  很難
[00:27:37.000 --> 00:27:38.000]  因為舊約和新約
[00:27:38.000 --> 00:27:41.000]  充滿了這些教導
[00:27:41.000 --> 00:27:44.000]  曾經我有一個很尊敬的老師
[00:27:44.000 --> 00:27:45.000]  聖經老師
[00:27:45.000 --> 00:27:46.000]  他講過
[00:27:46.000 --> 00:27:47.000]  當時我很費解
[00:27:47.000 --> 00:27:49.000]  他非常強調
[00:27:49.000 --> 00:27:52.000]  我們所相信神的存在
[00:27:52.000 --> 00:27:57.000]  沒有一樣東西比保住自己的榮耀重要
[00:27:57.000 --> 00:27:59.000]  他的存在
[00:27:59.000 --> 00:28:01.000]  就是為了堅守
[00:28:01.000 --> 00:28:03.000]  堅持保持自己的榮耀
[00:28:03.000 --> 00:28:06.000]  沒有任何東西比他重要
[00:28:06.000 --> 00:28:08.000]  從他呼召以色列民
[00:28:08.000 --> 00:28:09.000]  拯救以色列民
[00:28:09.000 --> 00:28:11.000]  到耶穌基督來到這個世上
[00:28:11.000 --> 00:28:12.000]  為罪人釘死
[00:28:12.000 --> 00:28:14.000]  到耶穌基督再來的時候
[00:28:14.000 --> 00:28:15.000]  每一個item
[00:28:15.000 --> 00:28:16.000]  每一件事
[00:28:16.000 --> 00:28:17.000]  歷史上這麼重要的東西
[00:28:17.000 --> 00:28:19.000]  都是為神的榮耀
[00:28:19.000 --> 00:28:21.000]  我不是很相信
[00:28:21.000 --> 00:28:23.000]  我以為他愛我才做這些
[00:28:23.000 --> 00:28:25.000]  原來是為他自己榮耀的緣故
[00:28:25.000 --> 00:28:27.000]  你看聖經的教訓
[00:28:27.000 --> 00:28:28.000]  舊約裏面
[00:28:28.000 --> 00:28:30.000]  我們看到二創教書第四十三章
[00:28:30.000 --> 00:28:32.000]  神為何創造我們
[00:28:32.000 --> 00:28:34.000]  四十三章第七節
[00:28:34.000 --> 00:28:37.000]  就是凡稱為我名下的人
[00:28:37.000 --> 00:28:38.000]  是我為
[00:28:38.000 --> 00:28:39.000]  一起說
[00:28:39.000 --> 00:28:43.000]  自己的榮耀創造的
[00:28:43.000 --> 00:28:44.000]  哇公仔百萬出場
[00:28:44.000 --> 00:28:46.000]  我為何要創造你們
[00:28:46.000 --> 00:28:50.000]  是為我的榮耀創造你們
[00:28:50.000 --> 00:28:52.000]  我為何要拯救你們
[00:28:52.000 --> 00:28:53.000]  耶穌來到世上
[00:28:53.000 --> 00:28:54.000]  要這樣來犧牲等等
[00:28:54.000 --> 00:28:56.000]  你看第二批所書
[00:28:56.000 --> 00:28:59.000]  第一章第六節
[00:28:59.000 --> 00:29:01.000]  當耶穌來到世上
[00:29:01.000 --> 00:29:04.000]  祂為我們犧牲
[00:29:04.000 --> 00:29:06.000]  讓我們可以恩順清儀的時候
[00:29:06.000 --> 00:29:08.000]  使祂榮耀的恩典
[00:29:08.000 --> 00:29:09.000]  得著甚麼
[00:29:09.000 --> 00:29:11.000]  稱讚
