
[00:00:00.000 --> 00:00:03.000]  在開始靜悟之前,同心祈禱
[00:24:15.000 --> 00:24:17.000]  在約書亞記說
[00:24:17.000 --> 00:24:20.000]  當這些石頭留在這裡的時候
[00:24:20.000 --> 00:24:22.000]  不只是我們說
[00:24:22.000 --> 00:24:24.000]  在這裡屏蔽
[00:24:24.000 --> 00:24:26.000]  而是怎樣
[00:24:26.000 --> 00:24:30.000]  是要一代一代傳承下去
[00:24:30.000 --> 00:24:35.000]  在經文第21節第4章
[00:24:35.000 --> 00:24:38.000]  當這些石頭立在吉甲的時候
[00:24:38.000 --> 00:24:40.000]  約書亞說
[00:24:40.000 --> 00:24:42.000]  對以色列人說
[00:24:42.000 --> 00:24:44.000]  日後你的子孫
[00:24:45.000 --> 00:24:47.000]  問他們父親說
[00:24:47.000 --> 00:24:50.000]  這些石頭是什麼意思
[00:24:50.000 --> 00:24:53.000]  你們就告訴他們說
[00:24:53.000 --> 00:24:56.000]  以色列人曾走乾地
[00:24:56.000 --> 00:24:58.000]  過約旦河水
[00:24:58.000 --> 00:25:00.000]  過約旦河
[00:25:00.000 --> 00:25:02.000]  因為耶和華你們的神
[00:25:02.000 --> 00:25:04.000]  在你們面前
[00:25:04.000 --> 00:25:07.000]  在你們前面使約旦河的水乾了
[00:25:07.000 --> 00:25:10.000]  等著你們過來
[00:25:10.000 --> 00:25:12.000]  就如耶和華你們的神
[00:25:13.000 --> 00:25:15.000]  目前
[00:25:15.000 --> 00:25:19.000]  在我們前面使紅海乾了
[00:25:19.000 --> 00:25:22.000]  等著我們過來一樣
[00:25:22.000 --> 00:25:25.000]  使地上萬民都知道
[00:25:25.000 --> 00:25:28.000]  耶和華的手大有能力
[00:25:28.000 --> 00:25:35.000]  也要使你們永遠敬畏耶和華你們的神
[00:25:35.000 --> 00:25:40.000]  這個不只是一個警告
[00:25:42.000 --> 00:25:45.000]  是要內化由心來發出
[00:25:45.000 --> 00:25:55.000]  當這件事件不斷重複
[00:25:55.000 --> 00:25:58.000]  當他跟下一代
[00:25:58.000 --> 00:26:01.000]  由父親告訴兒子
[00:26:01.000 --> 00:26:06.000]  兒子長大的時候告訴他的兒子
[00:26:06.000 --> 00:26:11.000]  是一代一代傳承下去
[00:26:12.000 --> 00:26:15.000]  每一次來說述這個故事的時候
[00:26:15.000 --> 00:26:18.000]  他再一次來活化
[00:26:18.000 --> 00:26:20.000]  重述記憶就在當中
[00:26:20.000 --> 00:26:22.000]  你再一次被提醒
[00:26:22.000 --> 00:26:26.000]  你再一次來藉著這個石頭
[00:26:26.000 --> 00:26:30.000]  有效地再一次提示
[00:26:30.000 --> 00:26:34.000]  告訴以色列人當中發生的故事
[00:26:34.000 --> 00:26:38.000]  這個是有跡可尋
[00:26:38.000 --> 00:26:40.000]  不是一個道聽途說
[00:26:41.000 --> 00:26:45.000]  而是實際就在當中來發生
[00:26:45.000 --> 00:26:55.000]  還讓我們來問問自己
[00:26:55.000 --> 00:26:58.000]  今天在我們生命當中
[00:26:58.000 --> 00:27:02.000]  什麼是我們的石頭呢?
[00:27:02.000 --> 00:27:09.000]  讓我們可以記得神的拯救
[00:27:10.000 --> 00:27:12.000]  神的同在
[00:27:12.000 --> 00:27:18.000]  回眸或者躍跪
[00:27:18.000 --> 00:27:23.000]  這些不是以色列人每天都可以見到的
[00:27:23.000 --> 00:27:26.000]  在特殊的事件或者時刻
[00:27:26.000 --> 00:27:28.000]  他們能夠見到
[00:27:28.000 --> 00:27:30.000]  但是石頭是怎樣呢?
[00:27:30.000 --> 00:27:35.000]  是在生活當中腐蝕皆是
[00:27:38.000 --> 00:27:40.000]  讓石頭說話
[00:27:40.000 --> 00:27:42.000]  同樣在我們生命當中
[00:27:42.000 --> 00:27:47.000]  其實神已經擠了很多石頭在我們生命當中
[00:27:47.000 --> 00:27:50.000]  我們有沒有去執拾?
[00:27:50.000 --> 00:27:52.000]  有沒有去記住?
[00:27:52.000 --> 00:27:59.000]  有沒有容讓這些石頭繼續向我們說話?
[00:27:59.000 --> 00:28:03.000]  今天是感恩主日
[00:28:03.000 --> 00:28:05.000]  去提示鼓勵我們
[00:28:06.000 --> 00:28:08.000]  再一次去想想
[00:28:08.000 --> 00:28:10.000]  神在我們當中
[00:28:10.000 --> 00:28:13.000]  他們又怎樣去同行同活?
[00:28:13.000 --> 00:28:15.000]  我覺得
[00:28:15.000 --> 00:28:17.000]  我個人來說
[00:28:17.000 --> 00:28:22.000]  十一月是一個非常好的時間
[00:28:22.000 --> 00:28:24.000]  一年將盡
[00:28:24.000 --> 00:28:27.000]  十二月通常是紀念
[00:28:27.000 --> 00:28:29.000]  借耶穌降生
[00:28:29.000 --> 00:28:31.000]  借祂聖誕的時間
[00:28:31.000 --> 00:28:33.000]  但是十一月
[00:28:33.000 --> 00:28:35.000]  我們說快要結帳了
[00:28:36.000 --> 00:28:38.000]  就想想明年
[00:28:38.000 --> 00:28:40.000]  又計今年
[00:28:40.000 --> 00:28:42.000]  不好又怎樣?
[00:28:42.000 --> 00:28:44.000]  一百年
[00:28:44.000 --> 00:28:46.000]  又滾過了
[00:28:46.000 --> 00:28:48.000]  下年2019
[00:28:48.000 --> 00:28:50.000]  然後就借去2020
[00:28:50.000 --> 00:28:53.000]  現在神在我們當中
[00:28:53.000 --> 00:28:55.000]  有很多的事跡
[00:28:55.000 --> 00:28:59.000]  有很多的石頭在我們生命當中
[00:28:59.000 --> 00:29:02.000]  容讓我們去發現
[00:29:02.000 --> 00:29:04.000]  發掘
[00:29:05.000 --> 00:29:06.000]  還有
[00:29:06.000 --> 00:29:09.000]  容讓這些恩典的時刻
[00:29:09.000 --> 00:29:11.000]  去繼續提示我們
[00:29:11.000 --> 00:29:14.000]  神和我們同行同活
[00:29:14.000 --> 00:29:16.000]  我們同心來祈禱
[00:29:16.000 --> 00:29:27.000]  我們主愛的神今天
[00:29:27.000 --> 00:29:30.000]  容讓我們在這段安靜的時間
[00:29:30.000 --> 00:29:34.000]  我們來思想
[00:29:35.000 --> 00:29:37.000]  容讓我們去看回
[00:29:37.000 --> 00:29:39.000]  在我們生命當中
[00:29:39.000 --> 00:29:41.000]  其實祢不是側默
[00:29:41.000 --> 00:29:45.000]  祢每天都是同行同活
[00:29:45.000 --> 00:29:48.000]  在我們困難的時間
[00:29:48.000 --> 00:29:50.000]  在我們哀傷的時間
[00:29:50.000 --> 00:29:53.000]  在我們覺得前路
[00:29:53.000 --> 00:29:56.000]  我們覺得迷茫的時間
[00:29:56.000 --> 00:29:58.000]  祢一直與我們同行
[00:29:58.000 --> 00:30:00.000]  祢來陪伴
[00:30:00.000 --> 00:30:02.000]  拯救我們
[00:30:02.000 --> 00:30:04.000]  給我們力量
[00:30:05.000 --> 00:30:08.000]  給我們盼望和意義
[00:30:08.000 --> 00:30:10.000]  在今年的裏面
[00:30:10.000 --> 00:30:13.000]  我們實在有很多事情
[00:30:13.000 --> 00:30:15.000]  是需要感恩
[00:30:15.000 --> 00:30:18.000]  為願感恩主日
[00:30:18.000 --> 00:30:21.000]  再一次來邀請我們
[00:30:21.000 --> 00:30:25.000]  回到我們生命的約旦河
[00:30:25.000 --> 00:30:30.000]  我們來站在當中
[00:30:30.000 --> 00:30:33.000]  來執拾這些石頭
[00:30:34.000 --> 00:30:37.000]  去想想神祢怎樣來拯救我們
[00:30:37.000 --> 00:30:39.000]  怎樣幫助我們
[00:30:39.000 --> 00:30:41.000]  怎樣陪伴我們
[00:30:41.000 --> 00:30:45.000]  怎樣與我們同行同活
[00:30:45.000 --> 00:30:48.000]  盼望這些恩典的時刻
[00:30:48.000 --> 00:30:52.000]  我們不是去淡然忘記
[00:30:52.000 --> 00:30:56.000]  而是我們去思想
[00:30:56.000 --> 00:30:59.000]  我們懷著感恩的心
[00:30:59.000 --> 00:31:03.000]  來數算神的恩典
[00:31:04.000 --> 00:31:06.000]  也懷著期待的心
[00:31:06.000 --> 00:31:10.000]  來迎接紀念謝主耶穌的降生
[00:31:10.000 --> 00:31:14.000]  甚至是一年將盡
[00:31:14.000 --> 00:31:16.000]  新的一年
[00:31:16.000 --> 00:31:20.000]  我們繼續去仰望神的恩典和大靈
[00:31:20.000 --> 00:31:22.000]  盼望神的說話
[00:31:22.000 --> 00:31:24.000]  成為我們有效的提醒
[00:31:24.000 --> 00:31:27.000]  鼓勵和支持引導
[00:31:27.000 --> 00:31:31.000]  祈禱來奉耶穌基督的聖名祈求
