
[00:00:00.000 --> 00:00:04.040]  先和大家分享幾個有趣的調查數字
[00:15:22.920 --> 00:15:26.000]  它挾持大量的財富來將對手一一淘汰
[00:15:26.000 --> 00:15:28.760]  由主導的市場慢慢成為壟斷
[00:15:28.760 --> 00:15:30.440]  從主導到壟斷
[00:15:30.440 --> 00:15:32.360]  它就不斷提升價格
[00:15:32.360 --> 00:15:33.800]  不斷提升價格
[00:15:33.800 --> 00:15:36.760]  因為市民根本沒有議價的能力
[00:15:36.760 --> 00:15:38.560]  因為市民根本沒有議價的能力
[00:15:38.560 --> 00:15:41.520]  所以如果你看現在香港也是
[00:15:41.520 --> 00:15:43.120]  所以我們回顧到香港也一樣
[00:15:43.120 --> 00:15:46.080]  以前我們的屋邨還有一些小型商戶
[00:15:46.080 --> 00:15:48.280]  我們的屋邨以前是有一些小型的商戶
[00:15:48.280 --> 00:15:50.400]  自從賣了給領匯之後
[00:15:50.400 --> 00:15:53.760]  全部就被這些財團壟斷
[00:15:53.760 --> 00:15:55.080]  就被這些大財團所壟斷
[00:15:55.080 --> 00:15:57.160]  這些小商店全部被淘汰
[00:15:57.160 --> 00:15:58.600]  小商鋪逐漸被淘汰
[00:15:58.600 --> 00:16:02.400]  古代是沒有今天那些所謂的僱員合約
[00:16:02.400 --> 00:16:04.400]  古代的時候沒有這種僱傭合約
[00:16:04.400 --> 00:16:05.960]  喜歡做工的人
[00:16:05.960 --> 00:16:10.440]  他們一早就要去市集那裏等人來叫你做散工
[00:16:10.440 --> 00:16:14.160]  需要工作的他們一早就到那些市集裏面去做一些散工
[00:16:14.160 --> 00:16:15.720]  如果我是一個地主
[00:16:15.720 --> 00:16:16.320]  如果我是一個地主
[00:16:16.320 --> 00:16:19.160]  我今天需要十個人幫我收割這些農田
[00:16:19.160 --> 00:16:21.280]  我當時需要十個工人幫我收割農田
[00:16:21.280 --> 00:16:25.160]  我就去這些市集找十個人來做這個工作
[00:16:25.160 --> 00:16:27.160]  我就到了集市場去找那十個工人
[00:16:27.160 --> 00:16:29.720]  當時又沒有工會又沒有法律的保障
[00:16:29.720 --> 00:16:32.040]  當時沒有工會沒有法律去保護這些工人的家庭
[00:16:32.040 --> 00:16:36.560]  有些無良的僱主當那些工人做了一天工作之後
[00:16:36.560 --> 00:16:39.760]  假如他是遇到一個無良的僱主的話
[00:16:39.760 --> 00:16:41.520]  你光一天工作
[00:16:41.520 --> 00:16:43.560]  他就說你表現得不好
[00:16:43.560 --> 00:16:46.080]  他就被說你的工作表現不佳
[00:16:46.080 --> 00:16:46.680]  你偷懶
[00:16:46.680 --> 00:16:48.320]  你毀壞了我的植物
[00:16:48.320 --> 00:16:49.160]  你毀壞我的錢
[00:16:49.160 --> 00:16:51.560]  他就剋扣你的工資甚至不給工資
[00:16:51.560 --> 00:16:54.080]  他就剋扣你的工資甚至不給工資
[00:16:54.080 --> 00:16:57.760]  這裏大概就是在五章四節所講的那種圖畫
[00:16:57.760 --> 00:17:01.280]  這個情況顯然就跟雅各書五章四節裏面提到的圖畫是一樣的
[00:17:01.280 --> 00:17:02.960]  那種為富不仁
[00:17:02.960 --> 00:17:04.240]  巧取豪奪
[00:17:04.240 --> 00:17:06.280]  剝削工人的那種權益
[00:17:06.280 --> 00:17:08.040]  這種是屬於為富不仁
[00:17:08.040 --> 00:17:09.160]  巧取豪奪
[00:17:09.160 --> 00:17:10.720]  剝削工人的權益
[00:17:10.720 --> 00:17:13.240]  雅各用了一個文學上的表達
[00:17:13.240 --> 00:17:15.040]  雅各在這裏面用了文學上的表達
[00:17:15.040 --> 00:17:18.200]  他說連死物的工錢都好像發出呼聲
[00:17:18.200 --> 00:17:19.720]  發出那種冤情
[00:17:19.720 --> 00:17:21.200]  擊打上帝的耳足
[00:17:21.200 --> 00:17:24.120]  他說連食物、工錢都忍不住發出呼叫
[00:17:24.120 --> 00:17:26.360]  冤情直到上主的耳中
[00:17:26.360 --> 00:17:31.000]  林屋碩的行為不單在商業社會裏面我們司空見慣
[00:17:31.000 --> 00:17:31.800]  大家曉得
[00:17:31.800 --> 00:17:34.440]  剝削權不單是在工業、工商會、社會出現
[00:17:34.440 --> 00:17:37.640]  其實有人說在信仰的群體都屢見不鮮
[00:17:37.640 --> 00:17:40.440]  有人說在我們信仰群體當中也會屢見不鮮
[00:17:40.440 --> 00:17:43.160]  大部分的研究
[00:17:43.160 --> 00:17:44.480]  大部分的研究
[00:17:44.480 --> 00:17:47.240]  通常一個信仰的群體
[00:17:47.240 --> 00:17:49.200]  通常一般信主的團體
[00:17:49.200 --> 00:17:56.440]  它是由三分一的人承擔了整個團體的資源和人力的付出
[00:17:56.440 --> 00:17:59.800]  它是由三分之一的成員去承擔這個資源和人力的付出
[00:17:59.800 --> 00:18:03.880]  即是說大概有三至四個人當中只有一個人是願意付出的
[00:18:03.880 --> 00:18:06.520]  大概從三至四個人中只有一個人是願意付出
[00:18:06.520 --> 00:18:10.560]  其他的人就好像理所當然的享受別人的付出
[00:18:10.560 --> 00:18:13.160]  其他人是視為理所當然的
[00:18:13.160 --> 00:18:14.360]  享受別人對他的付出
[00:18:14.360 --> 00:18:16.400]  最近有牧師問我
[00:18:16.400 --> 00:18:18.760]  你教會的人有沒有衰十一
[00:18:18.760 --> 00:18:23.160]  最近有一個牧師問我教會的信徒有沒有敗在十一
[00:18:23.160 --> 00:18:27.600]  大家知道衰十一在香港是一個很嚴重的罪行
[00:18:27.600 --> 00:18:30.720]  他知道敗在十一在香港是一個非常嚴重的罪行
[00:18:30.720 --> 00:18:35.440]  香港有一條法例叫做「與未成年少女發生性行為」
[00:18:35.440 --> 00:18:39.040]  香港有一條法例叫做「與未成年少女發生性行為」
[00:18:39.040 --> 00:18:40.160]  就是十一個字
[00:18:40.160 --> 00:18:40.960]  也就是十一個字
[00:18:40.960 --> 00:18:45.040]  所以你衰十一是一個很不竊的罪
[00:18:45.040 --> 00:18:47.840]  如果你敗在十一這條法例就表示別人是不竊的
[00:18:47.840 --> 00:18:50.760]  我看大家都是正經的不會做這些事情的
[00:18:50.760 --> 00:18:52.880]  我看大家都是正經的不會做這些事情的
[00:18:52.880 --> 00:18:54.840]  後來那個牧師跟我說
[00:18:54.840 --> 00:18:59.040]  你們多不多會有沒有履行十一奉獻
[00:18:59.040 --> 00:19:02.880]  後來那個牧師就說原來你們的信徒會有
[00:19:02.880 --> 00:19:06.920]  有沒有多不多去捐獻十一奉獻
[00:19:06.920 --> 00:19:08.560]  我真的不知道
[00:19:08.560 --> 00:19:09.320]  我說我真的不知道
[00:19:09.320 --> 00:19:11.320]  我從來都不看這些數字的
[00:19:11.320 --> 00:19:12.320]  我從來不看這個數字
[00:19:12.320 --> 00:19:16.320]  因為我自己覺得奉獻一方面是聖經的教導
[00:19:16.320 --> 00:19:18.640]  我覺得奉獻是聖經的教導
[00:19:18.640 --> 00:19:20.440]  也是一個很個人的行為
[00:19:20.440 --> 00:19:21.600]  也是個人的行為
[00:19:21.600 --> 00:19:24.680]  因為個人要考慮他自己本身經濟的條件
[00:19:24.680 --> 00:19:27.360]  那個人必須去考慮他自己經濟的條件
[00:19:27.360 --> 00:19:28.880]  對金錢的態度
[00:19:28.880 --> 00:19:30.200]  對金錢的態度
[00:19:30.200 --> 00:19:33.520]  或者有些人認為教會怎麼運用那些金錢
[00:19:33.520 --> 00:19:35.720]  或者要如何再教會去運用那些金錢
[00:19:35.720 --> 00:19:38.720]  甚至現在在香港有很多不同的服務機構
[00:19:38.720 --> 00:19:42.320]  頂智媒又將一些的奉獻轉去這些服務機構裡面
[00:19:42.320 --> 00:19:44.200]  又如像在香港很多的服務機構
[00:19:44.200 --> 00:19:46.400]  弟兄姊妹把他們的錢轉到那些服務機構裡面
[00:19:46.400 --> 00:19:50.640]  我不去猜度任何一位頂智媒對奉獻的態度
[00:19:50.640 --> 00:19:54.840]  我不去猜度所有的弟兄姊妹他們對於十一奉獻的態度
[00:19:54.840 --> 00:19:57.880]  但是回到開頭我說的那個調查
[00:19:57.880 --> 00:20:00.480]  那回到我們剛才提到的那個調查
[00:20:00.480 --> 00:20:03.120]  教會只是有三分之一的人付出
[00:20:03.120 --> 00:20:05.240]  教會只是有三分之一的人付出
[00:20:05.240 --> 00:20:07.120]  三分之一的人享受那個成果
[00:20:07.120 --> 00:20:08.600]  三分之一的人去享受那個享受
[00:20:08.600 --> 00:20:11.000]  其實這個都是一個變相剝削的行為
[00:20:11.000 --> 00:20:14.120]  其實這是變相剝削的行為
[00:20:14.120 --> 00:20:17.400]  我早前去國內有一些的培訓
[00:20:17.400 --> 00:20:20.440]  我較早前我去國內去進行一個培訓
[00:20:20.440 --> 00:20:24.120]  有一位學生在教會侍奉了八年
[00:20:24.120 --> 00:20:26.480]  有一個學生在教會裡面侍奉了八年
[00:20:26.480 --> 00:20:29.760]  他說八年都是拿五百塊教會的津貼
[00:20:29.760 --> 00:20:32.120]  他說八年才連續八年都拿到
[00:20:32.120 --> 00:20:35.440]  只拿到教會的五百塊
[00:20:35.440 --> 00:20:37.480]  五百塊
[00:20:37.480 --> 00:20:38.440]  只是五百塊
[00:20:38.440 --> 00:20:42.520]  他說這八年來仍然需要家人接濟他的生活
[00:20:42.520 --> 00:20:45.280]  這五年來還是要家人去接濟他的生活
[00:20:45.280 --> 00:20:48.280]  我就問為什麼呢?是不是教會負擔不起呢?
[00:20:48.280 --> 00:20:51.360]  我是問說為什麼教會負擔不起嗎?
[00:20:51.360 --> 00:20:54.560]  他說因為國內的教會有兩個錯誤的觀念
[00:20:54.560 --> 00:20:56.440]  因為國內的教會有兩個錯誤的觀念
[00:20:56.440 --> 00:20:59.120]  一方面覺得傳道人應該要受苦
[00:20:59.120 --> 00:21:01.680]  他說一方面是傳道人應該要受苦
[00:21:01.680 --> 00:21:03.480]  所以就不要給他飽飯去吃
[00:21:03.480 --> 00:21:05.080]  不要給他飽足
[00:21:05.080 --> 00:21:07.280]  吃得飽他就不聽話,就像牧師一樣
[00:21:07.280 --> 00:21:08.600]  假如牧師吃得飽的話就不會付出
[00:21:08.600 --> 00:21:11.800]  另外很多弟兄姐妹根本不願意奉獻
[00:21:11.800 --> 00:21:13.600]  另外就是弟兄姐妹不願意奉獻
[00:21:13.600 --> 00:21:15.960]  結果就成為這種剝削的行為
[00:21:15.960 --> 00:21:18.000]  結果變相成為一個剝削的行為
[00:21:18.000 --> 00:21:20.920]  第三個錯誤就是在金錢的分配上面
[00:21:20.920 --> 00:21:24.040]  第三個錯誤是顯示在金錢的分配上
[00:21:24.040 --> 00:21:29.440]  雅各提到我們如何去花費我們的金錢
[00:21:29.440 --> 00:21:32.400]  他提出了當時的人的一些批評
[00:21:32.400 --> 00:21:33.720]  雅各在裏面提到
[00:21:33.720 --> 00:21:35.840]  當時我們如何去發揮我們的金錢
[00:21:35.840 --> 00:21:37.080]  他對此做出了一個猛烈的判斷
[00:21:37.080 --> 00:21:38.400]  金門那裏這樣說
[00:21:38.400 --> 00:21:39.480]  金門這麽說
[00:21:39.480 --> 00:21:43.160]  你們在世上享美福,好宴樂
[00:21:43.160 --> 00:21:48.280]  約翰威斯利生前對金錢上有一個很出名的教導
[00:21:48.280 --> 00:21:52.800]  約翰威斯利他生前在金錢教導上有下面的名句
[00:21:52.800 --> 00:21:54.960]  他說盡你所能去賺錢
[00:21:54.960 --> 00:21:57.640]  他說盡你所能的賺錢
[00:21:57.640 --> 00:22:00.080]  盡你所能的去省錢
[00:22:00.080 --> 00:22:01.720]  盡你所能的去節省
[00:22:01.720 --> 00:22:03.560]  盡你所能的去付出
[00:22:03.560 --> 00:22:04.920]  盡你所能的給予
[00:22:04.920 --> 00:22:06.840]  所以他離世的時候
[00:22:06.840 --> 00:22:11.480]  有人發現他的戶口只是不夠二百元美金
[00:22:11.480 --> 00:22:12.520]  所以當他離世的時候
[00:22:12.520 --> 00:22:14.960]  有人發現他的戶口裏面只有二百塊美金
[00:22:14.960 --> 00:22:17.080]  在金錢的分配上面
[00:22:17.080 --> 00:22:18.480]  在金錢的分配上面
[00:22:18.480 --> 00:22:22.120]  我們不應該浪費我們擁有的財富
[00:22:22.120 --> 00:22:24.480]  我們不應該浪費我們擁有的財富
[00:22:24.480 --> 00:22:26.680]  其實我們隨著賺的錢越來越多
[00:22:26.680 --> 00:22:29.440]  我們有一個誘惑或者一個試探
[00:22:29.440 --> 00:22:30.760]  其實隨著我們賺錢越來越多
[00:22:30.760 --> 00:22:34.640]  我們會無可避免地會遇到一些誘惑試探
[00:22:34.640 --> 00:22:37.920]  我們會很自私地將這些錢花在自己身上
[00:22:37.920 --> 00:22:41.400]  我們只會自私地把錢花在自己身上
[00:22:41.400 --> 00:22:42.840]  買件衣服漂亮一點
[00:22:42.840 --> 00:22:43.760]  買好一點的衣服
[00:22:43.760 --> 00:22:44.880]  吃餐飯好一點
[00:22:44.880 --> 00:22:45.880]  吃好一點的食物
[00:22:45.880 --> 00:22:48.680]  原本坐巴士改為坐的士
[00:22:48.680 --> 00:22:50.920]  原來坐大巴改為坐計程車
[00:22:50.920 --> 00:22:54.240]  我們擁有越多的時候
[00:22:54.240 --> 00:22:57.880]  我們揮霍就越容易
[00:22:57.880 --> 00:23:00.600]  其實我們積攢越來越多
[00:23:00.600 --> 00:23:02.120]  我們揮霍就越來越大
[00:23:02.120 --> 00:23:07.800]  五章五節有另一個翻譯
[00:23:07.800 --> 00:23:11.000]  你們在地上過著頌勤享樂的生活
[00:23:11.000 --> 00:23:14.040]  在屠宰的日子你們除肥自己的心
[00:23:14.040 --> 00:23:16.240]  這些不義的婦人的罪狀
[00:23:16.240 --> 00:23:20.320]  就是過著一種窮奢極恥的生活
[00:23:20.320 --> 00:23:22.080]  這些不義的婦人的罪狀
[00:23:22.080 --> 00:23:24.320]  就是過著一種窮奢極恥的生活
[00:23:24.320 --> 00:23:27.520]  她將考取豪傑回來的資源和錢
[00:23:27.520 --> 00:23:30.520]  只是用在自己吃到肚滿腸肥
[00:23:30.520 --> 00:23:32.640]  她把這些巧取好奪的金錢
[00:23:32.640 --> 00:23:35.360]  用在她們土滿腸肥的生活
[00:23:35.360 --> 00:23:37.960]  揮霍無度穿金戴銀
[00:23:37.960 --> 00:23:40.160]  揮霍無度穿金戴銀
[00:23:40.160 --> 00:23:41.840]  或者住豪宅
[00:23:41.840 --> 00:23:44.000]  總之她就享盡所有一切的東西
[00:23:44.000 --> 00:23:46.720]  我家住一些豪宅享盡所有一切
[00:23:46.720 --> 00:23:49.560]  但雅各在這裡很諷刺地警告他們
[00:23:49.560 --> 00:23:51.240]  雅各在這裡很諷刺地警告他們
[00:23:51.240 --> 00:23:53.560]  她說你們儘管吃到肚滿腸肥
[00:23:53.560 --> 00:23:55.320]  她說你們儘管吃到肚滿腸肥
[00:23:55.320 --> 00:23:57.640]  你們好像那些農場被宰殺
[00:23:57.640 --> 00:23:59.200]  等候被宰殺的新畜
[00:23:59.200 --> 00:24:01.520]  你們像一些待在農場
[00:24:01.520 --> 00:24:04.080]  被等待宰殺的牲畜
[00:24:04.080 --> 00:24:06.560]  有人說現代人什麼都不缺
[00:24:06.560 --> 00:24:08.520]  所以有人說現代人什麼都不缺
[00:24:08.520 --> 00:24:10.400]  唯一多的就是脂肪
[00:24:10.400 --> 00:24:11.640]  唯一多的是脂肪
[00:24:11.640 --> 00:24:13.560]  所以這個就是我們現代人
[00:24:13.560 --> 00:24:18.000]  可能在資源上面濫用的一個表現
[00:24:18.000 --> 00:24:20.920]  可能在資源上面濫用的一個表現
[00:24:20.920 --> 00:24:23.080]  美國人什麼都做調查的
[00:24:23.080 --> 00:24:25.120]  美國人什麼都做了一大堆調查
[00:24:25.120 --> 00:24:29.440]  他們發現那些有錢的太太和明星
[00:24:29.440 --> 00:24:31.880]  每年只花在服裝的費用
[00:24:31.880 --> 00:24:34.040]  可以還清美國的國債
[00:24:34.040 --> 00:24:36.240]  他們發現那些富太太或明星
[00:24:36.240 --> 00:24:37.720]  每年花在衣服上的費用
[00:24:37.720 --> 00:24:38.880]  可以還清美國的國債
[00:24:38.880 --> 00:24:39.680]  所以我這樣說
[00:24:39.680 --> 00:24:41.960]  下次那些女士買衣服你們有罪惡感
[00:24:41.960 --> 00:24:42.920]  所以我這樣說
[00:24:42.920 --> 00:24:44.240]  各位女士你們買衣服的時候
[00:24:44.240 --> 00:24:45.680]  你們應該有一種罪惡感
[00:24:45.680 --> 00:24:47.040]  美國都做過調查
[00:24:47.040 --> 00:24:48.520]  單是一個聖誕節
[00:24:48.520 --> 00:24:50.280]  美國也做了下面的調查
[00:24:50.280 --> 00:24:53.280]  美國人平均每人重了兩磅
[00:24:53.280 --> 00:24:55.440]  美國人平均每人重了兩磅
[00:24:55.440 --> 00:24:57.160]  因為暴飲暴食
[00:24:57.160 --> 00:24:58.280]  因為暴飲暴食的關係
[00:24:58.280 --> 00:25:00.920]  吃肥了之後就出現健康的問題
[00:25:00.920 --> 00:25:03.600]  吃胖了就會出現健康的問題
[00:25:03.600 --> 00:25:06.600]  衍生一些減肥或者做運動的行業
[00:25:06.600 --> 00:25:09.400]  連帶衍生出一些減肥或者運動的行業
[00:25:09.400 --> 00:25:10.840]  美國有時候很變態的
[00:25:10.840 --> 00:25:15.000]  他們做運動是24小時通宵的
[00:25:15.000 --> 00:25:17.520]  美國有時候很變態的情況是
[00:25:17.520 --> 00:25:20.000]  他們做運動是做24小時
[00:25:20.000 --> 00:25:21.520]  我那時候也有一個會員
[00:25:21.520 --> 00:25:25.320]  在24Fitness24小時做運動
[00:25:25.320 --> 00:25:29.320]  我當時的會員是在一個減重中心
[00:25:29.320 --> 00:25:30.920]  也是24小時運動
[00:25:30.920 --> 00:25:34.080]  他們的格言是吃飽才有力氣去減肥
[00:25:34.080 --> 00:25:36.840]  他們的格言是吃飽才有力氣去減肥
[00:25:36.840 --> 00:25:37.960]  每次他們都是這樣說
[00:25:37.960 --> 00:25:39.760]  牧師吃飽才有力氣減肥
[00:25:39.760 --> 00:25:40.840]  他們每次跟我說
[00:25:40.840 --> 00:25:43.120]  牧師你要每次吃飽才能減肥
[00:25:43.120 --> 00:25:47.120]  美國和加拿大加起來所消耗的食物
[00:25:47.120 --> 00:25:50.080]  美國和加拿大加起來所消耗的食物
[00:25:50.080 --> 00:25:52.000]  已經佔全球的三分之一
[00:25:52.000 --> 00:25:53.680]  已經佔全球的三分之一
[00:25:53.680 --> 00:25:55.760]  我想那另外三分之一是我們中國人
[00:25:55.760 --> 00:25:57.760]  我想那另外三分之一是我們中國人
[00:25:57.760 --> 00:26:01.760]  第四個指責金錢的運用
[00:26:01.760 --> 00:26:04.360]  第四點是雅各指責的
[00:26:04.360 --> 00:26:06.240]  點是金錢的運用
[00:26:06.240 --> 00:26:08.080]  他就在五章六席那裏提到
[00:26:08.080 --> 00:26:09.600]  他在五章六席那裏說
[00:26:09.600 --> 00:26:11.280]  你們定了義的人罪
[00:26:11.280 --> 00:26:12.280]  把他殺害
[00:26:12.280 --> 00:26:13.920]  神豈不抵擋你們嗎
[00:26:13.920 --> 00:26:15.760]  在這裏很明顯
[00:26:15.760 --> 00:26:17.480]  在雅各那個年代
[00:26:17.480 --> 00:26:18.920]  這裏我們看到很明顯
[00:26:18.920 --> 00:26:20.200]  在雅各所身處的年代
[00:26:20.200 --> 00:26:21.480]  他們有些有錢人
[00:26:21.480 --> 00:26:24.720]  就運用金錢去買通那些法官
[00:26:24.720 --> 00:26:27.240]  那些有錢人運用金錢去買通一些法官
[00:26:27.240 --> 00:26:29.360]  干預司法
[00:26:29.360 --> 00:26:31.800]  如果我想侵佔某些人的便宜
[00:26:31.800 --> 00:26:33.320]  如果我想侵佔某些人的便宜
[00:26:33.320 --> 00:26:34.600]  我就告他上法庭
[00:26:34.600 --> 00:26:35.720]  我就把他告上法院
[00:26:35.720 --> 00:26:37.320]  我就收買了那些法官
[00:26:37.320 --> 00:26:38.480]  然後我收買了那些法官
[00:26:38.480 --> 00:26:39.720]  到審判的時候
[00:26:39.720 --> 00:26:40.720]  到審判的時候
[00:26:40.720 --> 00:26:43.680]  就按照我那個期待的發展去判決
[00:26:43.680 --> 00:26:46.520]  按照我所希望的那個進展去判決
[00:26:46.520 --> 00:26:48.600]  所以你就算今天在香港
[00:26:48.600 --> 00:26:51.160]  一個這麼司法健全的制度裏面
[00:26:51.160 --> 00:26:53.720]  儘管在香港這麼健全的司法制度裏面
[00:26:53.720 --> 00:26:56.040]  很多人都仍然用金錢去操控的
[00:26:56.040 --> 00:26:58.480]  很多人都用金錢去操縱
[00:26:58.480 --> 00:27:00.440]  我以前做青少年輔導的時候
[00:27:00.440 --> 00:27:02.240]  我以前當青少年輔導的時候
[00:27:02.240 --> 00:27:06.400]  有一個少年人就被那些販毒集團去利用
[00:27:06.400 --> 00:27:08.720]  有一個年輕人他被販毒集團所利用
[00:27:08.720 --> 00:27:14.000]  他每隔幾個月就帶一個有甲層的行李箱
[00:27:14.000 --> 00:27:16.280]  他每個月就帶一個甲層的行李箱
[00:27:16.280 --> 00:27:17.680]  就運毒去到荷蘭
[00:27:17.680 --> 00:27:19.240]  然後運毒到荷蘭
[00:27:19.240 --> 00:27:20.680]  事成之後
[00:27:20.680 --> 00:27:24.280]  每次當然他順利出境之後
[00:27:24.280 --> 00:27:27.360]  每次當然順利出境之後
[00:27:27.360 --> 00:27:30.400]  聲色血馬招待
[00:27:30.400 --> 00:27:33.200]  然後過一些聲勢犬馬的生活
[00:27:33.200 --> 00:27:35.920]  也都分到幾萬塊的報酬
[00:27:35.920 --> 00:27:38.320]  也分到幾萬塊的報酬
[00:27:38.320 --> 00:27:41.000]  隨著他出入境的次數越來越多
[00:27:41.000 --> 00:27:42.600]  隨著他出入境的次數越來越多
[00:27:42.600 --> 00:27:46.040]  有一次在海關引起海關的注意
[00:27:46.040 --> 00:27:48.040]  有一次在入境的時候引起海關的注意
[00:27:48.040 --> 00:27:51.360]  結果搜出他的甲層的毒品
[00:27:51.360 --> 00:27:53.360]  然後在他的行李箱找收出一些毒品
[00:27:53.360 --> 00:27:54.520]  被判了十年監禁
[00:27:54.520 --> 00:27:55.880]  被判刑十年
[00:27:55.880 --> 00:28:01.800]  這個就是有時候用金錢去操縱一些心智不成熟的人
[00:28:01.800 --> 00:28:07.440]  這就是代表說用金錢去操縱一些他心智不成熟的人
[00:28:07.440 --> 00:28:09.680]  有一本書叫《誰是老闆》
[00:28:09.680 --> 00:28:11.160]  我好像也介紹過
[00:28:11.160 --> 00:28:13.000]  有一本書叫《誰是老闆》
[00:28:13.000 --> 00:28:16.000]  這個人是說他白手起家
[00:28:16.000 --> 00:28:18.320]  這本書是說作者他是白手起家
[00:28:18.320 --> 00:28:20.800]  他在說70年代80年代
[00:28:20.800 --> 00:28:24.080]  那時候還是用菲林沖洗照片的
[00:28:24.080 --> 00:28:26.000]  內容是提到在七八十年代
[00:28:26.000 --> 00:28:29.960]  他還是用那些膠卷來沖洗一些照片
[00:28:29.960 --> 00:28:32.240]  當時他有一次無意中看報紙
[00:28:32.240 --> 00:28:35.680]  就發現了一個想法
[00:28:35.680 --> 00:28:38.800]  他無意中在一次看月報的時候發現一個想法
[00:28:38.800 --> 00:28:42.240]  他原來在沖洗照片的藥水裡面
[00:28:42.240 --> 00:28:46.360]  他說單是在美國每天要倒掉16噸的白銀
[00:28:46.360 --> 00:28:47.640]  他說在那些
[00:28:47.640 --> 00:28:49.560]  呃
[00:28:49.560 --> 00:28:52.760]  沖洗照片的那些藥水
[00:28:52.760 --> 00:28:55.080]  沖洗照片的那些液體裡面
[00:28:55.080 --> 00:28:58.400]  每一個星期大概要倒掉16噸的白銀
[00:28:58.400 --> 00:29:01.200]  每個星期要倒掉16噸的白銀
[00:29:01.200 --> 00:29:08.720]  結果這個作者就靈機一觸去收集這些廢棄的沖洗的液體
[00:29:08.720 --> 00:29:13.840]  結果作者靈機一觸他就決定
[00:29:13.840 --> 00:29:16.960]  重新再使用被沖洗的那個液體
[00:29:16.960 --> 00:29:19.760]  將那些白銀提煉出來
[00:29:19.760 --> 00:29:21.880]  從當中把白銀提煉出來
[00:29:21.880 --> 00:29:23.560]  結果他就無本生利
[00:29:23.560 --> 00:29:24.880]  結果他無本生利
[00:29:24.880 --> 00:29:27.200]  但是他是一個很虔誠的基督徒
[00:29:27.200 --> 00:29:29.160]  他是一個虔誠的基督徒
[00:29:29.160 --> 00:29:34.160]  訂立他的公司每所有的盈利的10%
[00:29:34.160 --> 00:29:36.280]  是捐獻在這個宣教的工作
[00:29:36.280 --> 00:29:41.080]  他訂公司的盈利10%來捐獻給教會
[00:29:41.080 --> 00:29:42.280]  作為宣教的志工
[00:29:42.280 --> 00:29:44.640]  隨著他賺的錢越來越多
[00:29:44.640 --> 00:29:45.880]  他賺的錢越來越多
[00:29:45.880 --> 00:29:49.160]  他將那個盈利的百分比捐出來越來越多
[00:29:49.160 --> 00:29:51.480]  他把盈利的百分比捐出來給教會
[00:29:51.480 --> 00:29:54.880]  最後他就將整個公司成為一個慈善信託
[00:29:54.880 --> 00:29:58.160]  最後把公司轉變成慈善信託
[00:29:58.160 --> 00:30:00.000]  他由老闆變成打工
[00:30:00.000 --> 00:30:04.000]  他說很清楚知道這個事業是上帝的
[00:30:04.000 --> 00:30:06.240]  他說他很清楚這個事業是屬於上帝的
[00:30:06.240 --> 00:30:09.000]  中國人形容不義之財永無久享
[00:30:09.000 --> 00:30:11.600]  中國人形容不義之財永無久享
[00:30:11.600 --> 00:30:13.360]  如果按照聖經的教導
[00:30:13.360 --> 00:30:16.520]  你用不義的方法去管理你的錢財呢
[00:30:16.520 --> 00:30:17.840]  如果按照聖經教導
[00:30:17.840 --> 00:30:21.160]  如果一個人他以不義的方式去管理你的錢財
[00:30:21.160 --> 00:30:24.520]  哪怕你是過度的囤積或者巧取豪奪
[00:30:24.520 --> 00:30:26.560]  哪怕你是過度囤積或者巧取豪奪
[00:30:26.560 --> 00:30:31.160]  或者你是謊言享樂或者屈枉正直
[00:30:31.160 --> 00:30:34.040]  或者你是謊言享樂或者屈枉正直
[00:30:34.040 --> 00:30:38.640]  上帝都說你這些金錢你沒辦法去增值的享受
[00:30:38.640 --> 00:30:42.040]  上帝都說你這些金錢你沒辦法去增值的享受
[00:30:42.040 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:45.240]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:45.240 --> 00:30:59.440]  講了這麼多我們基督徒到底怎樣去理財之道呢
[00:30:59.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
