
[00:00:00.000 --> 00:00:02.760]  我記得我開始思考問題的時候
[00:18:51.160 --> 00:18:54.040]  是符合科學和理性的信念
[00:18:54.040 --> 00:18:56.040]  因此毛神論有些重大的改變
[00:18:56.040 --> 00:18:57.480]  有一個叫Hort的堅定
[00:18:57.480 --> 00:18:59.280]  不相信宇宙有起源的
[00:18:59.280 --> 00:19:01.720]  但是結果他最後研究了
[00:19:01.720 --> 00:19:05.520]  就是宇宙的生物體
[00:19:05.520 --> 00:19:06.920]  如果它能夠合成
[00:19:06.920 --> 00:19:08.320]  偶然出現的機會率
[00:19:08.320 --> 00:19:10.400]  只有十的負四萬次方
[00:19:10.400 --> 00:19:13.280]  就是十之後四萬個零分之一的機會
[00:19:13.280 --> 00:19:15.360]  才會撞到生命出來
[00:19:15.360 --> 00:19:16.840]  就等於沒有機會
[00:19:16.840 --> 00:19:19.880]  所以它經常有些超越的智慧創造天地
[00:19:19.880 --> 00:19:22.680]  還有一個大哲學家Antony Flew
[00:19:22.680 --> 00:19:25.360]  我中學的時候已經看過他的東西
[00:19:25.360 --> 00:19:28.280]  他說他是毛神論者
[00:19:28.280 --> 00:19:29.640]  但是這個毛神論者
[00:19:29.640 --> 00:19:30.960]  他幾十年的毛神論
[00:19:30.960 --> 00:19:33.000]  就是他跟一個叫Habermas的
[00:19:33.000 --> 00:19:35.360]  基督教的護教士辯論過
[00:19:35.360 --> 00:19:36.920]  有沒有耶穌有沒有復活
[00:19:36.920 --> 00:19:38.320]  上帝存在
[00:19:38.320 --> 00:19:41.160]  之後他很多年後終於寫信給Habermas
[00:19:41.160 --> 00:19:45.800]  他說我是終於相信有神存在
[00:19:45.800 --> 00:19:48.320]  另外耶魯大學有個教授也研究
[00:19:48.320 --> 00:19:51.640]  就是問了六十個那些著名科學家
[00:19:51.640 --> 00:19:54.880]  寫了一本書叫Cosmobiophiles
[00:19:54.880 --> 00:19:57.640]  其中有二十四個諾貝爾獎得主
[00:19:57.640 --> 00:20:00.560]  結果全部都承認有神存在
[00:20:00.560 --> 00:20:01.960]  而有神存在
[00:20:01.960 --> 00:20:03.080]  有神創造天地
[00:20:03.080 --> 00:20:04.280]  宇宙為什麼這麼長
[00:20:04.280 --> 00:20:05.880]  一百五十億年
[00:20:05.880 --> 00:20:08.680]  誰知道有個MIT科學家叫Size of God
[00:20:08.680 --> 00:20:11.280]  根據愛因斯坦的理論
[00:20:11.280 --> 00:20:13.960]  就是說在速度 光速裡面
[00:20:13.960 --> 00:20:17.280]  那個時間會縮短
[00:20:17.280 --> 00:20:19.000]  如果我用光速這樣走
[00:20:19.000 --> 00:20:20.080]  我回來會年輕一點
[00:20:20.080 --> 00:20:22.560]  因為時間沒有長命
[00:20:22.560 --> 00:20:26.000]  如果你不明白就算了
[00:20:26.000 --> 00:20:28.200]  這些你明白就知道了
[00:20:28.200 --> 00:20:30.240]  就是說宇宙起源的時候
[00:20:30.240 --> 00:20:32.160]  其實那個速度很快
[00:20:32.160 --> 00:20:34.040]  如果用大爆炸的理論解釋
[00:20:34.040 --> 00:20:35.720]  就是目前的科學的模式
[00:20:35.720 --> 00:20:38.640]  其實是在宇宙的座標
[00:20:38.640 --> 00:20:40.520]  二十四小時等於地球
[00:20:40.520 --> 00:20:42.280]  計算的八十億年
[00:20:42.280 --> 00:20:43.280]  他有條數計出來
[00:20:43.280 --> 00:20:43.800]  八十億年
[00:20:43.800 --> 00:20:44.920]  第二天就四十億年
[00:20:44.920 --> 00:20:46.040]  第三天二十億年
[00:20:46.040 --> 00:20:51.480]  到第六天大概是一百五十億年多一點
[00:20:51.480 --> 00:20:52.120]  如果這樣計算
[00:20:52.120 --> 00:20:54.400]  跟今天宇宙的年齡差不多
[00:20:54.400 --> 00:20:56.400]  所以宇宙真的是七天的
[00:20:56.400 --> 00:20:57.760]  計算法不同的
[00:20:57.760 --> 00:21:02.000]  原來科學家 聖經也對
[00:21:02.000 --> 00:21:05.040]  所以相信上帝符合科學
[00:21:05.040 --> 00:21:06.720]  好了 我們說了宇宙的美之後
[00:21:06.720 --> 00:21:08.920]  接著還有一種我們美學的思考
[00:21:08.920 --> 00:21:11.040]  就是人間的苦難
[00:21:11.040 --> 00:21:13.680]  我們看戰爭裡面
[00:21:13.680 --> 00:21:16.760]  我們看見那些轟炸
[00:21:16.760 --> 00:21:19.320]  還有那些在戰亂中的時候
[00:21:19.320 --> 00:21:20.680]  左邊是烏克蘭
[00:21:20.680 --> 00:21:23.360]  左邊上面下面那些就是俄羅斯
[00:21:23.360 --> 00:21:26.840]  烏克蘭其實殺東部的人很多
[00:21:26.840 --> 00:21:27.880]  殺完司機
[00:21:27.880 --> 00:21:29.200]  不只是俄羅斯
[00:21:29.200 --> 00:21:30.800]  但是他們先打
[00:21:30.800 --> 00:21:33.520]  然後殺東部的人才是俄羅斯出兵的
[00:21:33.520 --> 00:21:36.600]  然後這個有個記者報導了
[00:21:36.600 --> 00:21:38.480]  後來西方不讓他講的
[00:21:38.480 --> 00:21:41.720]  另外一個就是右邊那幅照片
[00:21:41.720 --> 00:21:44.360]  巴勒斯坦在上方看著天津飛機炸下來
[00:21:44.360 --> 00:21:47.680]  下面就是他們沒飯吃的時候在哭
[00:21:47.680 --> 00:21:52.000]  中間下面那個好像是哥哥抱著妹妹
[00:21:52.000 --> 00:21:54.160]  飛機來了 走了走了
[00:21:54.160 --> 00:21:56.720]  這個就是一種令人覺得很恐怖的
[00:21:56.720 --> 00:21:58.200]  情況就是戰亂
[00:21:58.200 --> 00:22:00.440]  那麼我就想起這幅畫
[00:22:00.440 --> 00:22:04.560]  就是畢加索在他二十歲的時候畫的那幅畫
[00:22:04.560 --> 00:22:08.960]  就是一個小哥抱著一隻血的白鴿
[00:22:08.960 --> 00:22:10.240]  就是白鴿
[00:22:10.240 --> 00:22:13.360]  原來他後來白鴿成為一個和平象徵
[00:22:13.360 --> 00:22:16.960]  就是因為有一個血白鴿給他
[00:22:16.960 --> 00:22:17.960]  他就把他畫了
[00:22:17.960 --> 00:22:20.280]  因為他的孫子是很喜歡白鴿
[00:22:20.280 --> 00:22:23.560]  經常用白旗去引白鴿過來
[00:22:23.560 --> 00:22:30.000]  但是後來德軍打到來了
[00:22:30.000 --> 00:22:31.640]  當時畢加索住在法國
[00:22:31.640 --> 00:22:33.280]  因為西班牙本身有戰亂
[00:22:33.280 --> 00:22:34.880]  所以他住在法國
[00:22:34.880 --> 00:22:37.760]  住在法國 結果德軍照樣打過來
[00:22:37.760 --> 00:22:39.320]  打到來的時候
[00:22:39.320 --> 00:22:45.320]  這個時候的他爸爸保衛巴黎佔中就犧牲了
[00:22:45.320 --> 00:22:46.680]  那個小哥很痛心
[00:22:46.680 --> 00:22:48.200]  他就不再用白旗了
[00:22:48.200 --> 00:22:49.400]  白旗代表投降
[00:22:49.400 --> 00:22:51.640]  所以他用紅旗引白鴿過來
[00:22:51.640 --> 00:22:53.640]  德軍操入巴黎之後
[00:22:53.640 --> 00:22:56.880]  看到挂著紅旗表示抵抗
[00:22:56.880 --> 00:22:58.440]  就很憤怒的衝上來
[00:22:58.440 --> 00:23:00.240]  法國的小哥反對他們
[00:23:00.240 --> 00:23:02.520]  就把小哥扔下樓去死了
[00:23:02.520 --> 00:23:05.600]  但是白鴿他用刀刺 全部流血
[00:23:05.600 --> 00:23:08.200]  全部死了 剩下一隻還沒死
[00:23:08.200 --> 00:23:11.000]  那個伯伯就是那個爺爺
[00:23:11.000 --> 00:23:12.920]  死了兒子 死了孫子
[00:23:12.920 --> 00:23:17.680]  他就找畢加索請你畫了這隻白鴿出來
[00:23:17.680 --> 00:23:20.000]  後來他畫一隻
[00:23:20.000 --> 00:23:22.680]  到戰後1949年就畫這隻白鴿
[00:23:22.680 --> 00:23:27.160]  就成為第一次世界和平大會的封面
[00:23:27.160 --> 00:23:30.440]  但世界和平大會後來是蘇聯和東歐說
[00:23:30.440 --> 00:23:32.680]  美國和英國就不喜歡
[00:23:32.680 --> 00:23:35.600]  後來到再舉行世界和平大會
[00:23:35.600 --> 00:23:39.520]  總共還有兩次
[00:23:39.520 --> 00:23:43.200]  有兩幅你看見都是他畫的白鴿成為封面
[00:23:43.200 --> 00:23:45.920]  但是那時候西方是反對他們的
[00:23:45.920 --> 00:23:48.200]  他們就去華沙開會
[00:23:48.200 --> 00:23:50.080]  其中有一幅有中文字
[00:23:50.080 --> 00:23:53.880]  就是中國參加開了第三次世界和平會議
[00:23:53.880 --> 00:23:58.320]  那次和平會議是1952年
[00:23:58.320 --> 00:24:02.280]  和平會議就叫朝鮮不要再打仗
[00:24:02.280 --> 00:24:03.800]  就是韓戰停止
[00:24:03.800 --> 00:24:07.280]  還有不要到處駐美軍基地
[00:24:07.280 --> 00:24:09.400]  就引起世界的縱亂
[00:24:09.400 --> 00:24:11.560]  而那時候畢加索
[00:24:11.560 --> 00:24:13.880]  之前其實畫了一幅畫很出名的
[00:24:13.880 --> 00:24:16.400]  就是這個叫格爾尼卡這個地方
[00:24:16.400 --> 00:24:19.240]  我不知道西班牙話有沒有讀錯
[00:24:19.240 --> 00:24:20.600]  讀錯沒有人知道
[00:24:20.600 --> 00:24:26.720]  這個地方被納粹第一次轟炸
[00:24:26.720 --> 00:24:28.360]  就是世界第一次轟炸人民
[00:24:28.360 --> 00:24:31.960]  就是納粹在西班牙炸那個佛朗哥的敵人
[00:24:31.960 --> 00:24:33.080]  那邊是左翼的
[00:24:33.080 --> 00:24:34.760]  右翼就是佛朗哥
[00:24:34.760 --> 00:24:35.840]  所以死了很多人
[00:24:35.840 --> 00:24:38.600]  我們看這些照片就炸爛了那個城市
[00:24:38.600 --> 00:24:41.880]  所以這個畢加索畫了一幅很出名的畫
[00:24:41.880 --> 00:24:44.520]  就是格爾尼卡
[00:24:44.520 --> 00:24:45.920]  知不知道畫什麼
[00:24:45.920 --> 00:24:48.200]  畢加索通常不知道畫什麼
[00:24:48.200 --> 00:24:49.920]  他說任你解的你可以
[00:24:49.920 --> 00:24:51.840]  但是你看這幅畫你會發覺
[00:24:51.840 --> 00:24:53.800]  中間有一匹馬在那裡亂叫
[00:24:53.800 --> 00:24:55.920]  就是駕下來那些動物都跑了
[00:24:55.920 --> 00:24:57.360]  就是雞飛狗走
[00:24:57.360 --> 00:24:59.640]  那些馬也奔跑
[00:24:59.640 --> 00:25:00.760]  有一隻牛衝出來
[00:25:00.760 --> 00:25:03.160]  可以代表很多的暴亂出現
[00:25:03.160 --> 00:25:05.440]  但是你留意左邊有個媽咪抱著兒子
[00:25:05.440 --> 00:25:07.240]  仰天好哭
[00:25:07.240 --> 00:25:08.640]  右邊有個人舉起手
[00:25:08.640 --> 00:25:12.360]  在火燭的屋裡面慘叫
[00:25:12.360 --> 00:25:15.120]  地上有個躺在那裡的軍人手拿著
[00:25:15.120 --> 00:25:17.320]  一把劍斷了
[00:25:17.320 --> 00:25:19.120]  手還拿著一朵花
[00:25:19.120 --> 00:25:20.560]  上面有個人
[00:25:20.560 --> 00:25:22.200]  眼睛瞪來瞪去
[00:25:22.200 --> 00:25:23.520]  發生什麼事死了那麼多人
[00:25:23.520 --> 00:25:24.520]  下面有個人是
[00:25:24.520 --> 00:25:26.080]  瞪來瞪去發生什麼事
[00:25:26.080 --> 00:25:28.800]  頂有個眼睛好像有個上帝
[00:25:28.800 --> 00:25:34.360]  在觀察著世間的邪惡和腐爛
[00:25:34.360 --> 00:25:37.040]  這幅畫是很震撼的
[00:25:37.040 --> 00:25:39.920]  原來這幅畫是之前還有一幅他畫耶穌的
[00:25:39.920 --> 00:25:42.520]  耶穌釘十字架的畫
[00:25:42.520 --> 00:25:44.720]  這裡有幾幅他畫耶穌
[00:25:44.720 --> 00:25:47.320]  也有很特別的筆觸畫耶穌
[00:25:47.320 --> 00:25:49.560]  畢加索應該是他背景是天主教徒
[00:25:49.560 --> 00:25:51.440]  不過後來他是無神論者
[00:25:51.440 --> 00:25:52.920]  他說他自己是無神論者
[00:25:52.920 --> 00:25:55.600]  但是他在早期畫的耶穌
[00:25:55.600 --> 00:25:57.600]  他畫的耶穌這幅畫
[00:25:57.600 --> 00:25:59.680]  你看一下你明不明白
[00:25:59.680 --> 00:26:02.560]  他這幅畫他有一種很特別的震撼性
[00:26:02.560 --> 00:26:04.000]  我看的時候
[00:26:04.000 --> 00:26:05.200]  因為他左邊
[00:26:05.200 --> 00:26:07.560]  正中間是耶穌釘十字架
[00:26:07.560 --> 00:26:08.760]  但是耶穌的頭很小
[00:26:08.760 --> 00:26:10.360]  看不清楚他的樣子
[00:26:10.360 --> 00:26:13.720]  但是左邊是有個慘叫的人
[00:26:13.720 --> 00:26:15.120]  張開嘴巴慘叫
[00:26:15.120 --> 00:26:17.200]  後面的石頭似乎是復活之後
[00:26:17.200 --> 00:26:19.360]  開了出來的石頭
[00:26:19.360 --> 00:26:21.920]  然後中間的耶穌
[00:26:21.920 --> 00:26:23.400]  他的樣子是不清楚
[00:26:23.400 --> 00:26:27.240]  但是有一個慘叫的女人在他心口
[00:26:27.240 --> 00:26:28.800]  有人說這是莫大拉瑪利亞
[00:26:28.800 --> 00:26:30.880]  或者是聖母瑪利亞
[00:26:30.880 --> 00:26:32.720]  但是我看不是
[00:26:32.720 --> 00:26:35.280]  我說這是一個
[00:26:35.280 --> 00:26:41.120]  人類慘叫的符號在耶穌的心中
[00:26:41.120 --> 00:26:47.320]  耶穌他釘十字架又將正在慘叫的人類
[00:26:47.320 --> 00:26:48.560]  放在他心中
[00:26:48.560 --> 00:26:52.040]  他正在承受他們的苦難
[00:26:52.040 --> 00:26:52.920]  慘叫的
[00:26:52.920 --> 00:26:55.440]  我小時候見到我爸爸有精神病
[00:26:55.440 --> 00:26:56.920]  成為一個很兇惡的人
[00:26:56.920 --> 00:26:58.520]  經常罵我媽媽
[00:26:58.520 --> 00:27:00.200]  那時候到中學
[00:27:00.200 --> 00:27:02.160]  其實我心是慘叫的
[00:27:02.160 --> 00:27:03.920]  為什麼我爸爸變成這樣
[00:27:03.920 --> 00:27:05.840]  我本來很聰明又會寫詩
[00:27:05.840 --> 00:27:07.040]  很學懂的爸爸
[00:27:07.040 --> 00:27:08.320]  突然變成一個廢人
[00:27:08.320 --> 00:27:11.600]  媽媽一個人出去打工養大我們
[00:27:11.600 --> 00:27:14.080]  養到我兩個兒子都讀博士
[00:27:14.080 --> 00:27:16.640]  媽媽很艱苦
[00:27:16.640 --> 00:27:19.640]  所以當時我一直都覺得將來我結婚
[00:27:19.640 --> 00:27:21.440]  一定不可以欺負老婆
[00:27:21.440 --> 00:27:22.440]  一定要稱讚她
[00:27:22.440 --> 00:27:24.440]  稱讚到她暈為止
[00:27:24.440 --> 00:27:26.320]  所以你經常聽到我稱讚老婆的意思
[00:27:26.320 --> 00:27:28.040]  有個心理背景
[00:27:28.040 --> 00:27:30.720]  我覺得媽媽受他的傷很深
[00:27:30.720 --> 00:27:31.720]  人是慘叫的
[00:27:31.720 --> 00:27:33.000]  我媽媽更加慘叫
[00:27:33.000 --> 00:27:35.760]  她嫁給我爸爸的時候
[00:27:35.760 --> 00:27:38.000]  很帥很高大很有才
[00:27:38.000 --> 00:27:40.360]  但後來因為時代的扭曲
[00:27:40.360 --> 00:27:43.160]  我們中國人這個年代很悲慘
[00:27:43.160 --> 00:27:45.280]  所以我爸爸就有精神病
[00:27:45.280 --> 00:27:46.560]  他沒有去承受
[00:27:46.560 --> 00:27:49.200]  是我媽媽承受家庭的艱難養大我們
[00:27:49.200 --> 00:27:50.880]  我們承受這些苦難長大
[00:27:50.880 --> 00:27:52.200]  我們答之就是
[00:27:52.200 --> 00:27:55.320]  怎樣使這個世界變得不是那麼悲慘
[00:27:55.320 --> 00:27:57.280]  中國不要那麼悲慘
[00:27:57.280 --> 00:27:59.480]  這就是當時開始走上的路
[00:27:59.480 --> 00:28:00.720]  就是那個慘叫
[00:28:00.720 --> 00:28:01.680]  所以我看這幅畫
[00:28:01.680 --> 00:28:02.720]  一個慘叫的女人
[00:28:02.720 --> 00:28:04.720]  我是很深的震撼
[00:28:04.720 --> 00:28:06.680]  而下面就有些死了的腳
[00:28:06.680 --> 00:28:08.640]  死了的人聽十字架
[00:28:08.640 --> 00:28:10.000]  其他兩個人我說不是
[00:28:10.000 --> 00:28:12.280]  那個就是人類有死亡
[00:28:12.280 --> 00:28:13.120]  有痛苦
[00:28:13.120 --> 00:28:14.920]  慘叫有痛苦有些死了
[00:28:14.920 --> 00:28:17.080]  但你留意這幅畫的下面
[00:28:17.080 --> 00:28:19.360]  那個女人可能就是莫德納麗亞
[00:28:19.360 --> 00:28:21.160]  在洞裡面發現
[00:28:21.160 --> 00:28:23.400]  有一隻橙紅的甲
[00:28:23.400 --> 00:28:25.160]  就是白甲 甲刺
[00:28:25.160 --> 00:28:27.080]  拿了兩樣東西倒出來
[00:28:27.080 --> 00:28:32.280]  好像是你選生命還是死亡
[00:28:32.280 --> 00:28:36.120]  是喜樂還是苦難
[00:28:36.120 --> 00:28:40.000]  是罪惡還是潔淨
[00:28:40.000 --> 00:28:41.520]  好像基督復活下面
[00:28:41.520 --> 00:28:42.840]  開了一個新的可能性
[00:28:42.840 --> 00:28:46.280]  就是如果你選對的話
[00:28:46.280 --> 00:28:48.200]  上面很奇怪的
[00:28:48.200 --> 00:28:51.480]  是有一個笑的樣子
[00:28:51.480 --> 00:28:52.520]  左邊是慘叫
[00:28:52.520 --> 00:28:54.080]  右邊是笑
[00:28:54.080 --> 00:28:55.720]  因為復活的基督
[00:28:55.720 --> 00:28:59.240]  帶來一切新的開始
[00:28:59.240 --> 00:29:01.440]  所以這幅畫
[00:29:01.440 --> 00:29:03.880]  你可以離近一點看那個慘叫的樣子
[00:29:03.880 --> 00:29:07.320]  和對比另外那幅
[00:29:07.320 --> 00:29:09.720]  格雷尼卡的那幅畫
[00:29:09.720 --> 00:29:14.600]  是慘叫的媽媽死了兒子
[00:29:14.600 --> 00:29:16.080]  火中慘叫的人
[00:29:16.080 --> 00:29:20.720]  以及死在地上的那朵花和劍的軍人
[00:29:20.720 --> 00:29:23.200]  人類有很多這些悲慘
[00:29:23.200 --> 00:29:24.760]  接著我再研究回
[00:29:24.760 --> 00:29:27.240]  耶穌基督的美學表現
[00:29:27.240 --> 00:29:29.880]  左邊那幅是波蘭的
[00:29:29.880 --> 00:29:32.240]  一個格雷尼卡的畫家
[00:29:32.240 --> 00:29:34.600]  是在大教堂裡面畫的
[00:29:34.600 --> 00:29:36.000]  耶穌釘十字架
[00:29:36.000 --> 00:29:37.360]  搬十字架的過程
[00:29:37.360 --> 00:29:39.560]  是經過很多受苦的人
[00:29:39.560 --> 00:29:41.760]  那些人是
[00:29:41.760 --> 00:29:43.600]  你看有些是猶太人
[00:29:43.600 --> 00:29:45.720]  就是被抓了的猶太人
[00:29:45.720 --> 00:29:46.840]  有些跛腳
[00:29:46.840 --> 00:29:48.480]  很多個都是病苦的人
[00:29:48.480 --> 00:29:50.280]  後面那些拐杖
[00:29:50.280 --> 00:29:51.760]  就是很多病苦的人
[00:29:51.760 --> 00:29:55.200]  耶穌的受苦是經過這些受苦的人
[00:29:55.200 --> 00:29:57.720]  而右邊這幅是最新的AI畫
[00:29:57.720 --> 00:29:59.320]  就是耶穌在戰區
[00:29:59.320 --> 00:30:00.520]  是德國畫
[00:30:00.520 --> 00:30:02.240]  在戰亂的地區
[00:30:02.240 --> 00:30:03.600]  無論是烏克蘭也好
[00:30:03.600 --> 00:30:04.280]  在加薩也好
[00:30:04.280 --> 00:30:05.000]  在以色列也好
[00:30:05.000 --> 00:30:11.280]  在現在正在打的波斯
[00:30:11.280 --> 00:30:12.360]  就是伊朗
[00:30:12.360 --> 00:30:15.440]  那些鱷都炸爛了
[00:30:15.440 --> 00:30:16.680]  他抱著一個Baby
[00:30:16.680 --> 00:30:17.720]  耶穌抱著他
[00:30:17.720 --> 00:30:19.680]  在那些受苦的人當中
[00:30:19.680 --> 00:30:21.040]  而這一幅
[00:30:21.040 --> 00:30:23.520]  就是波蘭的畫家畫到
[00:30:23.520 --> 00:30:25.600]  耶穌當時是帶著血淚
[00:30:25.600 --> 00:30:26.840]  走在女人
[00:30:26.840 --> 00:30:28.600]  當中女人有個婆婆
[00:30:28.600 --> 00:30:30.160]  在他十字架面前流淚
[00:30:30.160 --> 00:30:31.680]  後面有個小哥哥在流淚
[00:30:31.680 --> 00:30:33.960]  再後面有些目無表情的女人
[00:30:33.960 --> 00:30:35.560]  就是女性受很多痛苦
[00:30:35.560 --> 00:30:37.120]  這個世間
[00:30:37.120 --> 00:30:41.520]  是耶穌知道那些病苦的人
[00:30:41.520 --> 00:30:43.440]  受苦的女性
[00:30:43.440 --> 00:30:46.920]  他通過他的呼喊告訴你
[00:30:46.920 --> 00:30:47.840]  我明白
[00:30:47.840 --> 00:30:50.040]  這裡耶穌經過那些死了的
[00:30:50.040 --> 00:30:52.240]  或者被傷害的小孩
[00:30:52.240 --> 00:30:55.160]  你留意耶穌跌在十字架上
[00:30:55.160 --> 00:30:58.000]  地上也有些死了的小孩
[00:30:58.000 --> 00:31:00.320]  有些還沒死的就有德軍在他旁邊
[00:31:00.320 --> 00:31:01.560]  戴著黑眼鏡
[00:31:01.560 --> 00:31:02.920]  蓋世太保在那裡
[00:31:02.920 --> 00:31:03.960]  按著那些小孩
[00:31:03.960 --> 00:31:05.960]  然後再後面有一條天梯
[00:31:05.960 --> 00:31:08.360]  那些死了的小孩正在上天堂
[00:31:08.360 --> 00:31:10.520]  這幾幅畫我看的時候都很震撼
[00:31:10.520 --> 00:31:11.640]  他在波蘭的
[00:31:11.640 --> 00:31:14.000]  Black Madonna的大教堂那裡
[00:31:14.000 --> 00:31:17.360]  我當時進去看
[00:31:17.360 --> 00:31:18.760]  是看見
[00:31:18.760 --> 00:31:21.680]  他那個畫家嘗試表達
[00:31:21.680 --> 00:31:24.640]  耶穌基督是和我們一起
[00:31:24.640 --> 00:31:28.000]  正在經歷我們經歷的痛苦
[00:31:28.000 --> 00:31:28.960]  但是
[00:31:28.960 --> 00:31:31.200]  耶穌基督的畫裡面有另外一個就是
[00:31:31.200 --> 00:31:32.560]  他復活
[00:31:32.560 --> 00:31:33.800]  左邊文藝復興畫
[00:31:33.800 --> 00:31:36.040]  耶穌榮耀他從復活墳墓出來
[00:31:36.040 --> 00:31:37.480]  那些羅馬兵丁全部掉下來
[00:31:37.480 --> 00:31:38.760]  就是世間的暴力
[00:31:38.760 --> 00:31:40.160]  權力是掉下來
[00:31:40.160 --> 00:31:41.280]  然後
[00:31:41.280 --> 00:31:44.400]  第二幅就是在Forest Lawn
[00:31:44.400 --> 00:31:45.640]  在美國洛杉磯
[00:31:45.640 --> 00:31:47.160]  一個很大巨大的畫
[00:31:47.160 --> 00:31:48.440]  就是耶穌復活的時候
[00:31:48.440 --> 00:31:49.760]  看到新天新地
[00:31:49.760 --> 00:31:50.760]  未來的世界
[00:31:50.760 --> 00:31:52.640]  基督回來的那個世界
[00:31:52.640 --> 00:31:56.000]  然後第三幅就是AI畫
[00:31:56.000 --> 00:31:57.760]  耶穌帶著年輕人
[00:31:57.760 --> 00:31:59.160]  小朋友
[00:31:59.160 --> 00:32:01.640]  前面有陽光
[00:32:01.640 --> 00:32:05.120]  我們可以再復活
[00:32:05.120 --> 00:32:07.040]  苦難會過去
[00:32:07.040 --> 00:32:08.400]  一切
[00:32:08.400 --> 00:32:09.920]  有上帝同在的時候
[00:32:09.920 --> 00:32:12.400]  我們就以無盡的愛來對這個世界
[00:32:12.400 --> 00:32:15.200]  使世間的苦難會改變
[00:32:15.200 --> 00:32:16.280]  減少世間的苦難
[00:32:16.280 --> 00:32:17.720]  所以這幅就是
[00:32:17.720 --> 00:32:18.880]  波蘭的畫家最後畫
[00:32:18.880 --> 00:32:20.320]  耶穌升天
[00:32:20.320 --> 00:32:22.720]  耶穌升天是帶著一種
[00:32:22.720 --> 00:32:29.040]  很深的憐憫和苦難的感覺
[00:32:29.040 --> 00:32:31.320]  這個不是很榮耀的畫法
[00:32:31.320 --> 00:32:34.440]  是耶穌充滿懷念
[00:32:34.440 --> 00:32:36.640]  對人間受苦的人
[00:32:36.640 --> 00:32:38.080]  對於很多
[00:32:38.080 --> 00:32:39.120]  是在戰亂中
[00:32:39.120 --> 00:32:40.040]  或者貧窮中
[00:32:40.040 --> 00:32:41.880]  或者種種無端端的衝突中
[00:32:41.880 --> 00:32:44.080]  或者婚姻衝突裡面
[00:32:44.080 --> 00:32:47.680]  很多的人的痛苦
[00:32:47.680 --> 00:32:48.600]  我今天升天
[00:32:48.600 --> 00:32:53.560]  但是我會一路紀念你們
[00:32:53.560 --> 00:32:57.120]  而畢加索有一幅畫
[00:32:57.120 --> 00:32:59.080]  就是1962年
[00:32:59.080 --> 00:33:00.800]  就是在那些爛了的
[00:33:00.800 --> 00:33:02.000]  碎了的武器裡面
[00:33:02.000 --> 00:33:03.040]  有白鴿飛起
[00:33:03.040 --> 00:33:06.000]  飛向太陽
[00:33:06.000 --> 00:33:09.200]  而聖經說到
[00:33:09.200 --> 00:33:11.680]  當彼得得到聖靈降臨
[00:33:11.680 --> 00:33:12.760]  跟那些人說話的時候
[00:33:12.760 --> 00:33:14.480]  那些人覺得很窒心
[00:33:14.480 --> 00:33:17.280]  他說我們應該怎樣走
[00:33:17.280 --> 00:33:18.400]  彼得說
[00:33:18.400 --> 00:33:19.880]  你個人要悔改
[00:33:19.880 --> 00:33:22.560]  奉耶穌基督的名受洗
[00:33:22.560 --> 00:33:25.440]  又叫你們聚得赦免
[00:33:25.440 --> 00:33:30.640]  我就必受聖靈
[00:33:30.640 --> 00:33:34.280]  去受到上帝所賜下的聖靈
[00:33:34.280 --> 00:33:36.920]  原來丹瑟士的聖火會帶來的
[00:33:36.920 --> 00:33:39.320]  就是悔改
[00:33:39.320 --> 00:33:42.200]  重新聖靈來臨
[00:33:42.200 --> 00:33:43.560]  我們的潔淨
[00:33:43.560 --> 00:33:44.880]  我們有新的生命
[00:33:44.880 --> 00:33:46.480]  我們就可以重新再前去
[00:33:46.480 --> 00:33:48.280]  我們再去洗更受苦的人
[00:33:48.280 --> 00:33:49.440]  當中告訴他們
[00:33:49.440 --> 00:33:51.720]  雖然我們在安定的地方
[00:33:51.720 --> 00:33:54.840]  我們沒有經歷你們的艱難
[00:33:54.840 --> 00:33:56.200]  但是我們明白
[00:33:56.200 --> 00:34:00.240]  我們知道今天我們跟你們一起
[00:34:00.240 --> 00:34:01.480]  經過這些的痛苦
[00:34:01.480 --> 00:34:03.040]  其實當中國開放的時期
[00:34:03.040 --> 00:34:06.680]  當時一個部長去見我們基督徒
[00:34:06.680 --> 00:34:10.400]  他們叫我先說
[00:34:10.400 --> 00:34:11.640]  團體叫我先說
[00:34:11.640 --> 00:34:12.680]  我就說
[00:34:12.680 --> 00:34:16.760]  本來我是當年有120萬年新的電台
[00:34:16.760 --> 00:34:19.280]  新的電台請我們後來我沒有接受
[00:34:19.280 --> 00:34:21.040]  因為我知道我賺這個錢
[00:34:21.040 --> 00:34:23.120]  我以後就搭business class
[00:34:23.120 --> 00:34:25.040]  我開靚車有司機
[00:34:25.040 --> 00:34:26.280]  那些錢在投資
[00:34:26.280 --> 00:34:26.960]  很多賺錢
[00:34:26.960 --> 00:34:28.320]  但是我終於沒有要
[00:34:28.320 --> 00:34:30.320]  因為我覺得中國很艱難
[00:34:30.320 --> 00:34:32.640]  我當時那些電台可能都要罵中國
[00:34:32.640 --> 00:34:34.200]  才得到人的歡迎
[00:34:34.200 --> 00:34:35.800]  所以我寧願不罵中國
[00:34:35.800 --> 00:34:36.600]  我不要那些錢
[00:34:36.600 --> 00:34:38.200]  我只是回來跟你
[00:34:38.200 --> 00:34:39.960]  中國艱難的群眾
