
[00:00:00.000 --> 00:00:12.000]  今天節目的主題是桃與寶,是不是很熟悉呢?
[00:31:45.000 --> 00:31:51.000]  所以羅馬書12章第一節就說基督徒要獻上活祭
[00:31:51.000 --> 00:31:59.000]  就要甘願捨棄自己
[00:31:59.000 --> 00:32:06.000]  當自己是一隻寄生
[00:32:06.000 --> 00:32:11.000]  寄生是要經歷到死亡的
[00:32:11.000 --> 00:32:15.000]  即是說自己願意死去獻給神
[00:32:15.000 --> 00:32:18.000]  就是願意把自己獻給神
[00:32:18.000 --> 00:32:25.000]  但是保羅不是將侍奉放在他自己身上
[00:32:25.000 --> 00:32:35.000]  他不是認識主耶穌之後就居為己有
[00:32:35.000 --> 00:32:39.000]  他不是認識耶穌基督之後就居為己有
[00:32:39.000 --> 00:32:48.000]  就只是覺得自己很快樂很滿足就夠了
[00:32:48.000 --> 00:32:53.000]  他是為了別人的好處而侍奉
[00:32:53.000 --> 00:32:57.000]  最終就是榮耀神
[00:32:57.000 --> 00:33:05.000]  所以保羅的侍奉特點是第二個
[00:33:05.000 --> 00:33:14.000]  他有目標,他是引領人得恩榮耀真神
[00:33:14.000 --> 00:33:20.000]  他的關注不單止在自己身上
[00:33:20.000 --> 00:33:30.000]  第十二節說這樣看來死是在我們身上發動
[00:33:30.000 --> 00:33:36.000]  生卻在你們身上發動
[00:33:36.000 --> 00:33:40.000]  如果不是保羅他們死
[00:33:40.000 --> 00:33:44.000]  哥倫多教會的信徒就不會生
[00:33:44.000 --> 00:33:47.000]  如果不是保羅的死
[00:33:47.000 --> 00:33:51.000]  哥倫多教會的信徒就不會生
[00:33:51.000 --> 00:33:55.000]  保羅是為福音而誓死
[00:33:55.000 --> 00:34:00.000]  保羅是為了福音而死
[00:34:00.000 --> 00:34:02.000]  但是因為他的努力
[00:34:02.000 --> 00:34:05.000]  以至哥倫多的信徒就得生
[00:34:05.000 --> 00:34:07.000]  因為他的努力
[00:34:07.000 --> 00:34:10.000]  哥倫多的信徒所以得生
[00:34:10.000 --> 00:34:12.000]  第十五節
[00:34:12.000 --> 00:34:15.000]  凡事都是為你們
[00:34:15.000 --> 00:34:22.000]  好叫恩惠因人多而越發加增
[00:34:22.000 --> 00:34:26.000]  感謝格外顯多
[00:34:26.000 --> 00:34:30.000]  以至榮耀歸於神
[00:34:30.000 --> 00:34:40.000]  如果再看回我上一次說侍奉三個要點的第三點
[00:34:40.000 --> 00:34:47.000]  侍奉是一種聽從的協助
[00:34:47.000 --> 00:34:55.000]  是聽命 是對待別人
[00:34:55.000 --> 00:35:01.000]  我們有一個侍奉的目標
[00:35:01.000 --> 00:35:10.000]  就是要服侍善待身邊的人
[00:35:10.000 --> 00:35:18.000]  罪人得救需要傳道人將福音向他傳講
[00:35:18.000 --> 00:35:23.000]  所以傳道的人是很重要的
[00:35:23.000 --> 00:35:32.000]  我們每一個信徒都可以做傳福音的工作
[00:35:32.000 --> 00:35:35.000]  可以為神作見證
[00:35:35.000 --> 00:35:41.000]  向未信主的人介紹耶穌基督是誰
[00:35:41.000 --> 00:35:51.000]  去見證主耶穌是怎樣將自己的生命改變過來
[00:35:51.000 --> 00:35:57.000]  如果一個罪人聽了這個恩典的福音
[00:35:57.000 --> 00:36:02.000]  他的生命就可以因為相信耶穌而被轉化
[00:36:02.000 --> 00:36:11.000]  但是我們要肯定一點
[00:36:11.000 --> 00:36:16.000]  使人得救的能力是出於神
[00:36:16.000 --> 00:36:26.000]  不是出於傳講福音或作見證的人
[00:36:26.000 --> 00:36:32.000]  這是不是表示我們不需要傳福音呢
[00:36:32.000 --> 00:36:36.000]  交給神自己去做就好了
[00:36:36.000 --> 00:36:38.000]  不是這樣的
[00:36:38.000 --> 00:36:42.000]  在靈明日糧1月13日有一篇文章這樣說
[00:36:42.000 --> 00:36:50.000]  他說1937年4月墨索里尼軍隊入侵
[00:36:50.000 --> 00:37:01.000]  迫使一些宣教士離開伊索匹亞
[00:37:01.000 --> 00:37:16.000]  這些宣教士在伊索匹亞一直傳福音
[00:37:16.000 --> 00:37:27.000]  當他們離開之後留下了48位剛剛信主的初信者
[00:37:27.000 --> 00:37:37.000]  這些信徒只有一本《馬可福音》可以幫助他們靈明成長
[00:37:37.000 --> 00:37:42.000]  也幾乎沒有人懂得去看
[00:37:42.000 --> 00:37:54.000]  但是當這些宣教士四年後回到伊索匹亞的時候
[00:37:54.000 --> 00:37:58.000]  他們不僅沒有消失
[00:37:58.000 --> 00:38:03.000]  這個教會不單止沒有消失
[00:38:03.000 --> 00:38:09.000]  還增長到一萬多人
[00:38:09.000 --> 00:38:18.000]  48位初信者四年後變成一萬人
[00:38:18.000 --> 00:38:22.000]  這個能力從哪裡來呢
[00:38:22.000 --> 00:38:27.000]  很明顯是從神而來的
[00:38:27.000 --> 00:38:41.000]  馬可福音是不錯的,我也打算把馬可福音系統的講出來
[00:38:41.000 --> 00:38:48.000]  這個也使我想到我自己的媽媽
[00:38:48.000 --> 00:38:53.000]  我媽媽是很頑固的一個人
[00:38:53.000 --> 00:39:00.000]  或者你可以在我身上看到她的影子
[00:39:00.000 --> 00:39:04.000]  很多次我叫她信耶穌,她都不肯信
[00:39:04.000 --> 00:39:11.000]  其實她年輕的時候有機會信耶穌
[00:39:11.000 --> 00:39:16.000]  十幾歲去了上海打工
[00:39:16.000 --> 00:39:22.000]  她的老闆是基督徒
[00:39:22.000 --> 00:39:27.000]  很虔誠的基督徒,常常叫她信主
[00:39:27.000 --> 00:39:29.000]  但她不願意
[00:39:29.000 --> 00:39:33.000]  所以我叫她信的時候,她說如果我信一早就信了
[00:39:33.000 --> 00:39:37.000]  所以當我叫她信的時候,我一早就相信了
[00:39:37.000 --> 00:39:39.000]  感謝主
[00:39:39.000 --> 00:39:43.000]  在2011年左右
[00:39:43.000 --> 00:39:47.000]  大概是2011年的時候
[00:39:47.000 --> 00:39:50.000]  師母就把她帶回北角浸信會
[00:39:50.000 --> 00:39:55.000]  慢慢她就信主了
[00:39:55.000 --> 00:39:59.000]  在2012年的聖誕受浸
[00:39:59.000 --> 00:40:01.000]  慢慢她就相信了主耶穌
[00:40:01.000 --> 00:40:04.000]  在2012年的聖誕節受浸了
[00:40:04.000 --> 00:40:08.000]  這就證明了神是有能力的
[00:40:08.000 --> 00:40:15.000]  我們要接受自己只不過是雅氣或者是陶氣
[00:40:15.000 --> 00:40:20.000]  我們要接受自己只不過是陶氣或者是瓦氣
[00:40:20.000 --> 00:40:25.000]  只是一個脆弱的人
[00:40:25.000 --> 00:40:32.000]  但在另一方面我們可以成為一個尊貴的器皿
[00:40:32.000 --> 00:40:38.000]  去勝在從神而來的寶貝
[00:40:38.000 --> 00:40:43.000]  就是能救人的基督
[00:40:43.000 --> 00:40:48.000]  作為人我們是沒有能力
[00:40:48.000 --> 00:40:53.000]  但基督是有能力的
[00:40:53.000 --> 00:40:57.000]  所以讓我作出一個總結
[00:40:57.000 --> 00:41:03.000]  我們要相信神在耶穌基督裡面是有能力轉化人的生命
[00:41:03.000 --> 00:41:10.000]  主耶穌的死會帶來生命
[00:41:10.000 --> 00:41:13.000]  主耶穌的死會帶來生命
[00:41:13.000 --> 00:41:22.000]  所以當我們面對逼迫或者苦難的時候不要喪膽
[00:41:22.000 --> 00:41:25.000]  我們可以做什麼呢?
[00:41:25.000 --> 00:41:30.000]  第一就是要捨己隨主
[00:41:30.000 --> 00:41:36.000]  我們要依靠神的福音大能來行事
[00:41:36.000 --> 00:41:41.000]  忠心侍奉迎難而上
[00:41:41.000 --> 00:41:47.000]  另外一個方面我們要著眼未來
[00:41:47.000 --> 00:41:55.000]  令人蒙恩榮耀真神
[00:41:55.000 --> 00:42:03.000]  這也是我2014年的侍奉心願
[00:42:03.000 --> 00:42:06.000]  再一次道歉
[00:42:06.000 --> 00:42:09.000]  再一次寫錯了
[00:42:09.000 --> 00:42:12.000]  寫錯了哪個字呢?
[00:42:12.000 --> 00:42:16.000]  如果你有留意就知道我打錯字了
[00:42:16.000 --> 00:42:22.000]  錯不要緊
[00:42:22.000 --> 00:42:25.000]  錯能夠改就好了
[00:42:25.000 --> 00:42:29.000]  神能夠更新我們
[00:42:29.000 --> 00:42:34.000]  我們如果犯了錯就認錯
[00:42:34.000 --> 00:42:42.000]  神有足夠的能力去更新我們
[00:42:42.000 --> 00:42:48.000]  讓我們在2014年有一個討神喜悅的侍奉
[00:42:48.000 --> 00:42:53.000]  讓我們在2014年能夠討神的喜悅
[00:42:53.000 --> 00:42:56.000]  讓我們一同道歉
[00:42:56.000 --> 00:43:01.000]  現在我們就反省一下
[00:43:01.000 --> 00:43:05.000]  我們現在侍奉的光景如何
[00:43:05.000 --> 00:43:10.000]  很多時候我們都心理作難
[00:43:10.000 --> 00:43:14.000]  因為我們四面受敵
[00:43:14.000 --> 00:43:22.000]  有時候我們好像覺得被你丟棄一樣
[00:43:22.000 --> 00:43:24.000]  我們很失望
[00:43:24.000 --> 00:43:37.000]  但是你說靠著你就可以使保羅不致死亡
[00:43:37.000 --> 00:43:43.000]  感謝你給我們有更新的能力
[00:43:43.000 --> 00:43:45.000]  我們願意消化主
[00:43:45.000 --> 00:43:53.000]  求主來幫助我們過一個奢侈的生活
[00:43:53.000 --> 00:43:55.000]  每一天跟隨你
[00:43:55.000 --> 00:43:57.000]  我們這樣的祈求禱告
[00:43:57.000 --> 00:44:00.000]  求主幫助
[00:44:00.000 --> 00:44:02.000]  聽我們禱告
[00:44:02.000 --> 00:44:04.000]  奉耶穌基督的名
[00:44:04.000 --> 00:44:05.000]  阿們
