
[00:00:00.000 --> 00:00:04.800]  我希望在我們一直在做《舊約》的講座裡面
[00:20:48.320 --> 00:20:49.560]  令你想起什麼呢?
[00:20:49.560 --> 00:20:52.780]  Shemar 以色列人 令你要停
[00:20:52.780 --> 00:20:56.840]  耶穌是在說祂的來臨是成就了Shemar
[00:20:56.840 --> 00:21:01.000]  所以最終哪個人 哪個是好土地
[00:21:01.000 --> 00:21:04.380]  就是領受真道心愛主的那個
[00:21:04.380 --> 00:21:07.280]  30倍、60倍、100倍
[00:21:07.280 --> 00:21:11.700]  他聽了上帝的聖音 而藏在心裡面
[00:21:11.700 --> 00:21:19.060]  前面有三個土壤是反面教材 是壞的
[00:21:19.060 --> 00:21:22.800]  但是我們可以把它反轉 變成正面教材
[00:21:22.800 --> 00:21:28.120]  前面第一個case是他殺了眾
[00:21:28.120 --> 00:21:32.180]  然後那些鳥來就將他擔了 為什麼呢?
[00:21:32.180 --> 00:21:34.900]  因為那個忍聽的人都可以
[00:21:34.900 --> 00:21:37.680]  他根本就不自在上帝的懷疑
[00:21:37.680 --> 00:21:39.800]  所以我們反過來變成了什麼呢?
[00:21:39.800 --> 00:21:41.420]  緊握真道不放手
[00:21:41.420 --> 00:21:44.360]  一個怎樣可以成為一個好的泥土
[00:21:44.360 --> 00:21:48.160]  上帝叫我們有耳應當停 緊握真道不放手
[00:21:48.160 --> 00:21:51.680]  第二 有些是很快有一些逼迫來
[00:21:51.680 --> 00:21:54.040]  然後就沒有了 你記不記得?
[00:21:54.040 --> 00:21:57.420]  所以就是忍受患難心事見
[00:21:57.420 --> 00:22:04.380]  第三 被錢財今世的擔憂所束縛著
[00:22:04.380 --> 00:22:08.120]  結果沒辦法結出一個果子
[00:22:08.120 --> 00:22:12.040]  相反一個真正的耳朵
[00:22:12.040 --> 00:22:16.460]  真正的愛上帝的心 是捨棄錢財求天國
[00:22:16.460 --> 00:22:18.940]  所以你看到 這個就是一個
[00:22:18.940 --> 00:22:21.660]  在《新約聖經》裏面的一個Shamar
[00:22:21.660 --> 00:22:24.680]  一個真正愛上帝人的一個影子
[00:22:24.680 --> 00:22:28.900]  他緊握真道不放手 忍受患難心事見
[00:22:28.900 --> 00:22:33.920]  他捨棄錢財求天國 領受真道身外主
[00:22:33.920 --> 00:22:36.900]  這個是不是你自己的影子呢?
[00:22:36.900 --> 00:22:38.260]  我希望是
[00:22:38.260 --> 00:22:41.340]  這個也是我們一生人的方向
[00:22:41.340 --> 00:22:45.000]  叫我們努力奔跑天路
[00:22:45.000 --> 00:22:47.960]  而不是被這個世界所綑綁著
