
[00:00:00.000 --> 00:00:03.840]  我想問在座大家有沒有人是沒有手機的
[00:16:32.200 --> 00:16:34.400]  五餅二魚和四千人的神蹟
[00:16:34.400 --> 00:16:38.600]  你發覺他們的用語很特別
[00:16:38.600 --> 00:16:40.600]  拿起餅捉蔗
[00:16:40.600 --> 00:16:41.800]  抹開
[00:16:41.800 --> 00:16:43.000]  遞給門徒
[00:16:43.000 --> 00:16:44.600]  分給眾人
[00:16:44.600 --> 00:16:47.600]  這些用語像什麼用語呢?
[00:16:47.600 --> 00:16:48.800]  盛餐
[00:16:48.800 --> 00:16:51.000]  所以五餅二魚和餵飽四千人
[00:16:51.000 --> 00:16:53.800]  是代表天國的筵席
[00:16:53.800 --> 00:16:56.400]  你留意五餅二魚的神蹟
[00:16:56.400 --> 00:16:57.800]  發生在哪裡呢?
[00:16:57.800 --> 00:16:59.200]  在加利利
[00:16:59.200 --> 00:17:02.600]  加利利是猶太人聚居的地方
[00:17:02.600 --> 00:17:05.200]  而剩下十二個籃
[00:17:05.200 --> 00:17:06.600]  這個籃子
[00:17:06.600 --> 00:17:07.400]  這個字
[00:17:07.400 --> 00:17:09.000]  Cofinos這個字
[00:17:09.000 --> 00:17:09.800]  在希臘文
[00:17:09.800 --> 00:17:12.200]  是頸很小
[00:17:12.200 --> 00:17:13.800]  下面比較大的籃
[00:17:13.800 --> 00:17:16.400]  是猶太人用的籃
[00:17:16.400 --> 00:17:19.000]  在猶太人聚居的地方
[00:17:19.000 --> 00:17:20.400]  猶太人用的籃
[00:17:20.400 --> 00:17:22.600]  耶穌行了這個神蹟
[00:17:22.600 --> 00:17:24.400]  餵飽四千人在哪裡呢?
[00:17:24.400 --> 00:17:26.400]  很可能在底加玻利
[00:17:26.400 --> 00:17:30.400]  底加玻利是比較多外邦人聚居的地方
[00:17:30.400 --> 00:17:32.000]  而康子
[00:17:32.000 --> 00:17:33.400]  康子這個字
[00:17:33.400 --> 00:17:36.000]  叫Spuris這個字
[00:17:36.000 --> 00:17:38.600]  是外邦人用的籃
[00:17:38.600 --> 00:17:39.800]  是四四方方的
[00:17:39.800 --> 00:17:42.600]  是多數外邦人用的籃
[00:17:42.600 --> 00:17:44.400]  在外邦人用的地方
[00:17:44.400 --> 00:17:45.600]  外邦人用的籃
[00:17:45.600 --> 00:17:47.200]  祂行了這個神蹟
[00:17:47.200 --> 00:17:49.800]  所以有色經學者的解釋就是
[00:17:49.800 --> 00:17:51.600]  耶穌這兩個神蹟
[00:17:51.600 --> 00:17:53.200]  想告訴我們
[00:17:53.200 --> 00:17:56.800]  耶穌就是那位令猶太人和外邦人
[00:17:56.800 --> 00:18:00.000]  能夠得以得享天國筵席
[00:18:00.000 --> 00:18:02.800]  那位救主彌賽亞
[00:18:02.800 --> 00:18:04.800]  我覺得這個解釋很有意思
[00:18:04.800 --> 00:18:06.600]  很值得參考
[00:18:06.600 --> 00:18:08.000]  耶穌不單單是那位
[00:18:08.000 --> 00:18:09.800]  供應我們餵飽有餘
[00:18:09.800 --> 00:18:11.800]  你必須信靠的位
[00:18:11.800 --> 00:18:13.800]  耶穌更加告訴我們
[00:18:13.800 --> 00:18:16.400]  祂就是令到全世界的人
[00:18:16.400 --> 00:18:18.800]  能夠得救得享天國筵席
[00:18:18.800 --> 00:18:21.200]  那位救世主
[00:18:21.200 --> 00:18:24.000]  你信不信祂是救世主?
[00:18:24.000 --> 00:18:26.800]  如果你記得在《瓦方第六章》
[00:18:26.800 --> 00:18:28.400]  耶穌理海
[00:18:28.400 --> 00:18:31.400]  祂經過他們說「我是」
[00:18:31.400 --> 00:18:33.800]  祂表達我就是神的身份
[00:18:33.800 --> 00:18:35.200]  然後耶穌說他們不明白
[00:18:35.200 --> 00:18:36.200]  他們愚頑
[00:18:36.200 --> 00:18:38.600]  他們不明白分餅的事
[00:18:38.600 --> 00:18:40.800]  所以分餅的事很可能是指向
[00:18:40.800 --> 00:18:43.200]  耶穌想表露我的身份
[00:18:43.200 --> 00:18:45.000]  我就是這個救世主
[00:18:45.000 --> 00:18:46.200]  彌賽亞
[00:18:46.200 --> 00:18:48.200]  為何你不信我?
[00:18:48.200 --> 00:18:49.600]  你還不明白
[00:18:49.600 --> 00:18:52.400]  救主你也不信?
[00:18:52.400 --> 00:18:54.200]  耶穌去教導這群門徒
[00:18:54.200 --> 00:18:56.400]  你不要像法利塞人和希律那樣
[00:18:56.400 --> 00:18:59.200]  他們不信抵擋耶穌
[00:18:59.200 --> 00:19:01.200]  你要相信這位是救主
[00:19:01.200 --> 00:19:03.800]  是人類的主宰
[00:19:03.800 --> 00:19:05.000]  憑信心
[00:19:05.000 --> 00:19:06.400]  不是憑眼見
[00:19:06.400 --> 00:19:08.400]  你憑眼見你不會信耶穌
[00:19:08.400 --> 00:19:10.400]  在當時
[00:19:10.400 --> 00:19:12.400]  耶穌沒有錢沒有面子
[00:19:12.400 --> 00:19:13.600]  沒有權沒有勢
[00:19:13.600 --> 00:19:14.800]  沒有階型美容
[00:19:14.800 --> 00:19:18.000]  我們在座大部分都比耶穌漂亮
[00:19:18.000 --> 00:19:20.000]  耶穌的家人不了解祂
[00:19:20.000 --> 00:19:22.000]  宗教領袖抵擋祂
[00:19:22.000 --> 00:19:24.400]  祂的門徒不明白祂
[00:19:24.400 --> 00:19:26.800]  如果你見到這樣的人
[00:19:26.800 --> 00:19:27.800]  你也不會信他
[00:19:27.800 --> 00:19:30.000]  憑眼見你不會信耶穌
[00:19:30.000 --> 00:19:32.800]  但耶穌說你要憑信
[00:19:32.800 --> 00:19:35.200]  你信不信耶穌就是那位救世主
[00:19:35.200 --> 00:19:37.200]  人類的主宰
[00:19:37.200 --> 00:19:38.800]  聖誕節即將到來
[00:19:38.800 --> 00:19:40.600]  祂來到這個世界
[00:19:40.600 --> 00:19:43.600]  雖然好像很卑微很寒微
[00:19:43.600 --> 00:19:45.600]  你信不信這位就是
[00:19:45.600 --> 00:19:46.800]  改變人類歷史
[00:19:46.800 --> 00:19:50.800]  改變你我生命的那位救世主
[00:19:50.800 --> 00:19:52.400]  所以耶穌在下一段
[00:19:52.400 --> 00:19:54.400]  如果留意上星期講的那段
[00:19:54.400 --> 00:19:56.000]  在白菜大
[00:19:56.000 --> 00:19:58.400]  耶穌醫了一個黑眼的人
[00:19:58.400 --> 00:20:00.600]  馬可用這個來比喻什麼呢?
[00:20:00.600 --> 00:20:03.600]  門徒的屬靈的黑眼
[00:20:03.600 --> 00:20:06.400]  不是立刻看見的
[00:20:06.400 --> 00:20:08.400]  是慢慢去佔信息
[00:20:08.400 --> 00:20:11.200]  逐漸得到醫治
[00:20:11.200 --> 00:20:13.800]  所以我們憑信心不憑眼見
[00:20:13.800 --> 00:20:16.600]  是一個畢生都要操練的屬靈功課
[00:20:16.600 --> 00:20:18.800]  不是你一信就能夠做到
[00:20:18.800 --> 00:20:21.000]  到今天你和我都要操練
[00:20:21.000 --> 00:20:24.200]  慢慢逐漸成長成熟的過程
[00:20:24.200 --> 00:20:25.600]  我們每天都要操練
[00:20:25.600 --> 00:20:28.000]  憑信心不憑眼見
[00:20:28.000 --> 00:20:29.200]  為什麼呢?
[00:20:29.200 --> 00:20:30.400]  我們每天都活在
[00:20:30.400 --> 00:20:33.000]  憑眼見的一個生活裏面
[00:20:33.000 --> 00:20:35.200]  你一離開這個禮堂
[00:20:35.200 --> 00:20:37.000]  你一出去這個社會
[00:20:37.000 --> 00:20:38.200]  回到你的家裏面
[00:20:38.200 --> 00:20:39.600]  在公司裏面
[00:20:39.600 --> 00:20:42.200]  憑眼見的東西充斥著你
[00:20:42.200 --> 00:20:44.400]  你的心就全部都是憑眼見
[00:20:44.400 --> 00:20:46.200]  但耶穌說小心點
[00:20:46.200 --> 00:20:49.400]  我們憑信心去主宰你的人生
[00:20:49.400 --> 00:20:54.000]  我們憑信心去處理憑眼見的事情
[00:20:54.000 --> 00:20:55.800]  有一天有一位台北的牧師
[00:20:55.800 --> 00:20:58.800]  就約基隆去講一個報道會
[00:20:58.800 --> 00:21:00.600]  基隆是出名的一個漁港
[00:21:00.600 --> 00:21:01.800]  但都是一個漁港
[00:21:01.800 --> 00:21:03.800]  很多漁水
[00:21:03.800 --> 00:21:05.800]  去報道會前幾個月
[00:21:05.800 --> 00:21:09.200]  這個台北教會就很切為這個報道會去禱告
[00:21:09.200 --> 00:21:12.000]  大家很切禱告千萬不要下雨
[00:21:12.000 --> 00:21:14.600]  以致報道會能夠順利舉行
[00:21:14.600 --> 00:21:16.800]  但沒想到你越祈禱就越大雨
[00:21:16.800 --> 00:21:19.800]  到報道會那幾天傾盆大雨
[00:21:19.800 --> 00:21:21.800]  行雷閃電
[00:21:21.800 --> 00:21:25.600]  那個牧師就召去基隆主領報道會
[00:21:25.600 --> 00:21:27.800]  後來完了就回到台北
[00:21:27.800 --> 00:21:30.400]  他回到教會見到那班人很沮喪
[00:21:30.400 --> 00:21:32.000]  他的會友很灰心
[00:21:32.000 --> 00:21:33.600]  我們越祈禱
[00:21:33.600 --> 00:21:35.400]  神完全不聽
[00:21:35.400 --> 00:21:37.600]  我們眼見的就是傾盆大雨
[00:21:37.600 --> 00:21:40.000]  行雷閃電
[00:21:40.000 --> 00:21:41.800]  那個牧師就跟他說
[00:21:41.800 --> 00:21:44.400]  你知不知道為什麼要下雨
[00:21:44.400 --> 00:21:46.400]  因為如果不下雨
[00:21:46.400 --> 00:21:48.200]  那些人就出去打雨
[00:21:48.200 --> 00:21:49.400]  因為傾盆大雨
[00:21:49.400 --> 00:21:51.000]  那些人全部出不去打雨
[00:21:51.000 --> 00:21:53.400]  全部都來報道會
[00:21:53.400 --> 00:21:54.000]  弟兄姊妹
[00:21:54.000 --> 00:21:56.200]  憑信心不是憑眼見
[00:21:56.200 --> 00:21:58.800]  神的智慧高過我們的智慧
[00:21:58.800 --> 00:22:01.800]  我們相信上帝
[00:22:01.800 --> 00:22:03.200]  所以保羅講得很好
[00:22:03.200 --> 00:22:04.800]  保羅說我們行事為人
[00:22:04.800 --> 00:22:08.000]  是憑信心不是憑眼見
[00:22:08.000 --> 00:22:09.600]  這句我覺得是至理名言
[00:22:09.600 --> 00:22:13.000]  是很重中之重的真理
[00:22:13.000 --> 00:22:15.600]  還有我覺得是生死大事
[00:22:15.600 --> 00:22:17.800]  如果我們的人生是憑眼見主宰
[00:22:17.800 --> 00:22:19.800]  你要小心一點
[00:22:19.800 --> 00:22:21.600]  你是否真的相信
[00:22:21.600 --> 00:22:24.800]  你是否真的在耶穌裡面有份
[00:22:24.800 --> 00:22:27.200]  憑眼見他們信不過耶穌
[00:22:27.200 --> 00:22:28.400]  好像那班法利賽人
[00:22:28.400 --> 00:22:31.400]  他們的結果是耶穌離開他們
[00:22:31.400 --> 00:22:33.200]  被主棄絕
[00:22:33.200 --> 00:22:34.600]  作為主的門徒
[00:22:34.600 --> 00:22:37.200]  耶穌教導這班門徒
[00:22:37.200 --> 00:22:39.600]  都是教導我們
[00:22:39.600 --> 00:22:40.800]  祂是我們的救主
[00:22:40.800 --> 00:22:42.400]  祂是我們人生的主宰
[00:22:42.400 --> 00:22:46.400]  耶穌基督是我人生的主宰
[00:22:46.400 --> 00:22:49.400]  憑信心和憑眼見是對立的
[00:22:49.400 --> 00:22:51.400]  在我信仰這麼多年
[00:22:51.400 --> 00:22:52.800]  我經常問這個問題
[00:22:52.800 --> 00:22:55.600]  怎樣操練憑信心和憑眼見呢?
[00:22:55.600 --> 00:22:58.400]  我得出一個結論
[00:22:58.400 --> 00:23:00.400]  這兩件事是對立的
[00:23:00.400 --> 00:23:02.400]  如果操練不憑眼見
[00:23:02.400 --> 00:23:04.000]  其實是很困難的
[00:23:04.000 --> 00:23:07.800]  我每天都是憑眼見
[00:23:07.800 --> 00:23:09.000]  我反過來
[00:23:09.000 --> 00:23:10.600]  我操練憑信心
[00:23:10.600 --> 00:23:12.800]  我發覺我操練憑信心
[00:23:12.800 --> 00:23:15.200]  能夠對付憑眼見
[00:23:15.200 --> 00:23:17.200]  所以我擺我的重心
[00:23:17.200 --> 00:23:21.800]  我操練憑信心去過生活
[00:23:21.800 --> 00:23:22.600]  信什麼呢?
[00:23:22.600 --> 00:23:23.400]  去到應用
[00:23:23.400 --> 00:23:24.400]  我們信什麼呢?
[00:23:24.400 --> 00:23:26.200]  很多東西應該信
[00:23:26.200 --> 00:23:29.000]  但在我信仰的人生裡面
[00:23:29.000 --> 00:23:31.000]  真的有三件事
[00:23:31.000 --> 00:23:33.600]  非常主導我的信仰
[00:23:33.600 --> 00:23:35.200]  去到今天都是
[00:23:35.200 --> 00:23:37.200]  我很堅信這三件事
[00:23:37.200 --> 00:23:38.600]  我跟大家分享
[00:23:38.600 --> 00:23:40.800]  不是其他東西不可信
[00:23:40.800 --> 00:23:43.000]  譬如聖經的話語很寶貴
[00:23:43.000 --> 00:23:44.400]  恩典救用
[00:23:44.400 --> 00:23:46.400]  這些是很真實的
[00:23:46.400 --> 00:23:48.400]  但這三件事是主宰了
[00:23:48.400 --> 00:23:52.000]  我今天自己宿命的生命
[00:23:52.000 --> 00:23:53.200]  第一件事
[00:23:53.200 --> 00:23:55.400]  我深深相信
[00:23:55.400 --> 00:23:57.400]  神掌管一切
[00:23:57.400 --> 00:23:59.200]  神主宰一切
[00:23:59.200 --> 00:24:01.200]  一切都是在乎祂的
[00:24:01.200 --> 00:24:03.200]  所以我很早定義
[00:24:03.200 --> 00:24:08.200]  上帝就是我生命的焦點
[00:24:08.200 --> 00:24:10.000]  因為祂掌管一切
[00:24:10.000 --> 00:24:11.200]  祂主宰一切
[00:24:11.200 --> 00:24:12.600]  一切都是在乎祂
[00:24:12.600 --> 00:24:14.200]  祂想我行東
[00:24:14.200 --> 00:24:16.000]  我盡量不會行西
[00:24:16.000 --> 00:24:17.400]  祂想我行前
[00:24:17.400 --> 00:24:18.800]  我不會退後
[00:24:18.800 --> 00:24:21.400]  能否做到有什麼掙扎另計
[00:24:21.400 --> 00:24:23.200]  我相信這件事
[00:24:23.200 --> 00:24:26.200]  祂是主宰
[00:24:26.200 --> 00:24:28.000]  所以當我這樣深深相信
[00:24:28.000 --> 00:24:29.400]  我就決定
[00:24:29.400 --> 00:24:30.800]  我人生的焦點
[00:24:30.800 --> 00:24:32.600]  我人生的主宰
[00:24:32.600 --> 00:24:34.600]  不是金錢
[00:24:34.600 --> 00:24:36.400]  不是工作
[00:24:36.400 --> 00:24:38.000]  不是我的嗜好
[00:24:38.000 --> 00:24:39.600]  不是我的家庭
[00:24:39.600 --> 00:24:40.800]  不是我的太太
[00:24:40.800 --> 00:24:42.000]  不是我的兒女
[00:24:42.000 --> 00:24:43.800]  不是我在教會裡做牧師
[00:24:43.800 --> 00:24:45.200]  不是主宰我
[00:24:45.200 --> 00:24:46.800]  我人生的焦點主宰
[00:24:46.800 --> 00:24:49.000]  是上帝
[00:24:49.000 --> 00:24:52.800]  這就是我第一個信心
[00:24:52.800 --> 00:24:55.400]  第二個信心
[00:24:55.400 --> 00:24:58.400]  就是上帝是絕對愛我
[00:24:58.400 --> 00:24:59.800]  是絕對愛我
[00:24:59.800 --> 00:25:02.400]  毋庸置疑的
[00:25:02.400 --> 00:25:06.400]  祂愛我遠遠超過我太太愛我
[00:25:06.400 --> 00:25:08.600]  我眼見我太太很愛我
[00:25:08.600 --> 00:25:09.600]  愛到不得了
[00:25:09.600 --> 00:25:11.200]  但我深深相信
[00:25:11.200 --> 00:25:13.200]  上帝愛你
[00:25:13.200 --> 00:25:16.200]  超過世界上任何一個人
[00:25:16.200 --> 00:25:18.400]  可能你見不到
[00:25:18.400 --> 00:25:19.400]  甚至你感受不到
[00:25:19.400 --> 00:25:20.800]  但你信不信
[00:25:20.800 --> 00:25:23.200]  你感受到的就是你的配偶
[00:25:23.200 --> 00:25:25.400]  你感受到的就是你的男朋友女朋友
[00:25:25.400 --> 00:25:27.000]  或者你的親人你的朋友
[00:25:27.000 --> 00:25:28.400]  很愛你
[00:25:28.400 --> 00:25:31.200]  但你信不信上帝愛你是遠遠超過他們
[00:25:31.200 --> 00:25:32.600]  為什麼?
[00:25:32.600 --> 00:25:35.200]  耶穌的命也給了你
[00:25:35.200 --> 00:25:37.800]  祂愛你愛到命也給了你
[00:25:37.800 --> 00:25:39.600]  祂愛你愛到底
[00:25:39.600 --> 00:25:41.400]  這是第二個信念
[00:25:41.400 --> 00:25:42.600]  第三個信念
[00:25:42.600 --> 00:25:43.800]  我是深深相信
[00:25:43.800 --> 00:25:47.000]  耶穌有一天會回來
[00:25:47.000 --> 00:25:48.600]  主耶穌會回來
[00:25:48.600 --> 00:25:51.600]  我有沒有好好預備去見祂呢?
[00:25:51.600 --> 00:25:54.400]  我還是很隨便地過我的生活呢?
[00:25:54.400 --> 00:25:55.600]  過了兩千多年
[00:25:55.600 --> 00:25:58.000]  耶穌很久也不回來
[00:25:58.000 --> 00:25:58.800]  也不相差
[00:25:58.800 --> 00:26:00.400]  我也是幾十年命
[00:26:00.400 --> 00:26:02.200]  沒那麼巧的
[00:26:02.200 --> 00:26:05.600]  沒那麼巧耶穌是我再生回來的
[00:26:05.600 --> 00:26:06.800]  彼得後書
[00:26:06.800 --> 00:26:09.200]  貼實羅尼加前書說什麼?
[00:26:09.200 --> 00:26:11.200]  主回來好像賊一樣
[00:26:11.200 --> 00:26:13.200]  你不知道
[00:26:13.200 --> 00:26:14.600]  我們要好好預備
[00:26:14.600 --> 00:26:15.800]  你是否深深相信
[00:26:15.800 --> 00:26:18.200]  耶穌很快會回來
[00:26:18.200 --> 00:26:19.800]  祂隨時會回來
[00:26:19.800 --> 00:26:22.800]  以至我們每個人的生活不同
[00:26:22.800 --> 00:26:25.800]  主在來有沒有主導你的生命?
[00:26:25.800 --> 00:26:28.000]  如果當你相信神是主在一切
[00:26:28.000 --> 00:26:29.600]  是你人生的焦點
[00:26:29.600 --> 00:26:33.600]  你不會容易被其他東西拖著你的人生走
[00:26:33.600 --> 00:26:35.200]  你不會被你的金錢
[00:26:35.200 --> 00:26:36.200]  你的愛情
[00:26:36.200 --> 00:26:39.200]  你的事業拖著你走
[00:26:39.200 --> 00:26:42.200]  如果當你深深相信神是絕對愛你的時候
[00:26:42.200 --> 00:26:44.600]  當你即使在患難裏面
[00:26:44.600 --> 00:26:46.200]  甚至即使在黑暗裏面
[00:26:46.200 --> 00:26:49.000]  靚神、呼求神都拒絕的時候
[00:26:49.000 --> 00:26:51.600]  你仍然能夠唱詩讚美祂
[00:26:51.600 --> 00:26:54.800]  你仍然能夠祈禱感謝祂
[00:26:54.800 --> 00:26:58.000]  當你深深相信主會再回來的時候
[00:26:58.000 --> 00:26:59.800]  你今天的生活會不同
[00:26:59.800 --> 00:27:01.200]  你會準備好自己
[00:27:01.200 --> 00:27:03.600]  你會做一些有永恆價值的事情
[00:27:03.600 --> 00:27:06.000]  你不會做一些沒有永恆價值的事情
[00:27:06.000 --> 00:27:08.400]  你會投資在有永恆價值的事情上
[00:27:08.400 --> 00:27:10.600]  因為你預備要見祂
[00:27:10.600 --> 00:27:14.200]  你要預備面向祂的審判
[00:27:14.200 --> 00:27:15.000]  弟兄姊妹
[00:27:15.000 --> 00:27:18.600]  這三個信心、三個信念
[00:27:18.600 --> 00:27:22.000]  很主宰我這幾十年的信仰
[00:27:22.000 --> 00:27:23.000]  為什麼呢?
[00:27:23.000 --> 00:27:27.000]  我自己是在大學的查經班信耶穌
[00:27:27.000 --> 00:27:29.800]  是在導航會的傳統信耶穌
[00:27:29.800 --> 00:27:32.000]  在信耶穌的初期
[00:27:32.000 --> 00:27:34.800]  我們的群體經常都講主權
[00:27:34.800 --> 00:27:36.200]  Lordship
[00:27:36.200 --> 00:27:37.000]  講主在來
[00:27:37.000 --> 00:27:38.800]  我們經常都講這些題目
[00:27:38.800 --> 00:27:41.600]  所以我很深深有個印象就是
[00:27:41.600 --> 00:27:43.600]  主是最大
[00:27:43.600 --> 00:27:45.000]  你不能拒絕
[00:27:45.000 --> 00:27:46.600]  所以主在一切
[00:27:46.600 --> 00:27:48.000]  祂愛我
[00:27:48.000 --> 00:27:49.400]  我也有一天要見到祂
[00:27:49.400 --> 00:27:51.400]  祂很快回來
[00:27:51.400 --> 00:27:53.800]  所以我自己人生有一句口訣
[00:27:53.800 --> 00:27:56.000]  叫閉目養神
[00:27:56.000 --> 00:27:59.400]  在座好像有些人
[00:27:59.400 --> 00:28:02.200]  你們閉目養神是不重要的
[00:28:02.200 --> 00:28:03.600]  什麼叫閉目養神呢?
[00:28:03.600 --> 00:28:05.400]  這個口訣沒有什麼特別
[00:28:05.400 --> 00:28:07.400]  只是提醒我自己
[00:28:07.400 --> 00:28:11.000]  閉目就是不要憑眼見
[00:28:11.000 --> 00:28:14.000]  不要被你眼見的東西拖著你走
[00:28:14.000 --> 00:28:14.400]  閉目
[00:28:14.400 --> 00:28:17.000]  不是說我不看這個世界的需要
[00:28:17.000 --> 00:28:19.000]  我經常鼓勵大家睜大雙眼
[00:28:19.000 --> 00:28:20.400]  看這個世界的需要
[00:28:20.400 --> 00:28:22.600]  從別人的需要去看自己的責任
[00:28:22.600 --> 00:28:23.800]  這個很對
[00:28:23.800 --> 00:28:27.000]  但我閉目就是我不憑眼見去主張人生
[00:28:27.000 --> 00:28:30.000]  我是憑信心去主張人生
[00:28:30.000 --> 00:28:31.200]  什麼叫養神呢?
[00:28:31.200 --> 00:28:33.400]  就是培養對神的信心
[00:28:33.400 --> 00:28:35.400]  不要憑眼見去主宰你
[00:28:35.400 --> 00:28:38.400]  培養一些對神的信心是看不到的
[00:28:38.400 --> 00:28:42.000]  我想在座沒有一個人
[00:28:42.000 --> 00:28:44.400]  當面見過神
[00:28:44.400 --> 00:28:47.000]  很少或者沒有
[00:28:47.000 --> 00:28:48.400]  但我們要憑信心
[00:28:48.400 --> 00:28:49.200]  信是什麼?
[00:28:49.200 --> 00:28:50.800]  所望之時的實體
[00:28:50.800 --> 00:28:53.800]  是未見之時的確距
[00:28:53.800 --> 00:28:54.800]  我們看不到的
[00:28:54.800 --> 00:28:59.200]  但我們深深相信是確距
[00:28:59.200 --> 00:29:02.000]  我想起聖誕節快到了
[00:29:02.000 --> 00:29:06.800]  我現在想起聖誕節也有點忐忑不安
[00:29:06.800 --> 00:29:08.600]  前年的聖誕節
[00:29:08.600 --> 00:29:11.600]  是很難過的時間
[00:29:11.600 --> 00:29:13.400]  在前年的聖誕節
[00:29:13.400 --> 00:29:15.600]  我剛剛接蘇牧師的棒
[00:29:15.600 --> 00:29:18.800]  已經很害怕
[00:29:18.800 --> 00:29:21.600]  小孩的心臟有事
[00:29:21.600 --> 00:29:23.200]  進醫院手術失敗
[00:29:23.200 --> 00:29:24.200]  又再進醫院一次
[00:29:24.200 --> 00:29:27.000]  要剖開胸部做手術
[00:29:27.000 --> 00:29:29.000]  很擔心
[00:29:29.000 --> 00:29:30.200]  接著搬屋
[00:29:30.200 --> 00:29:32.600]  怎料搬屋有很多阻滯
[00:29:32.600 --> 00:29:34.000]  舊屋被人收了
[00:29:34.000 --> 00:29:35.200]  新屋又未完成
[00:29:35.200 --> 00:29:36.000]  怎麼辦呢?
[00:29:36.000 --> 00:29:37.000]  就住酒店
[00:29:37.000 --> 00:29:37.800]  住到中途
[00:29:37.800 --> 00:29:39.000]  星期六、日沒有房間
[00:29:39.000 --> 00:29:40.000]  搬到外母那裡住
[00:29:40.000 --> 00:29:41.800]  住兩天又搬回酒店
[00:29:41.800 --> 00:29:44.600]  來來回回、流利朗蕩兩個星期
[00:29:44.600 --> 00:29:46.000]  小孩又做手術
[00:29:46.000 --> 00:29:52.400]  嘩!如果憑眼見就很不安
[00:29:52.400 --> 00:29:53.400]  兒子又在醫院
[00:29:53.400 --> 00:29:54.800]  自己又流利朗蕩
[00:29:54.800 --> 00:29:56.800]  教會又很大壓力
[00:29:56.800 --> 00:29:58.600]  憑眼見很不安
[00:29:58.600 --> 00:30:01.000]  到了今年
[00:30:01.000 --> 00:30:03.000]  今年我太太其實很小事
[00:30:03.000 --> 00:30:05.800]  她的椎間盤移位
[00:30:05.800 --> 00:30:07.600]  嚴重一點要進醫院
[00:30:07.600 --> 00:30:10.800]  要進醫院做切除手術
[00:30:10.800 --> 00:30:13.000]  進醫院很簡單
[00:30:13.000 --> 00:30:16.400]  剛剛在前星期入院
[00:30:16.400 --> 00:30:18.400]  怎料入院前幾天
[00:30:18.400 --> 00:30:21.800]  太太忽然間發燒
[00:30:21.800 --> 00:30:24.000]  她有支氣管炎
[00:30:24.000 --> 00:30:26.200]  大兒子扁桃腺炎
[00:30:26.200 --> 00:30:27.400]  小孩感冒
[00:30:27.400 --> 00:30:31.200]  我記得那天我們三人去醫務所看醫生
[00:30:31.200 --> 00:30:32.800]  她想慢慢康復
[00:30:32.800 --> 00:30:35.600]  要趕急進醫院做手術
[00:30:35.600 --> 00:30:37.400]  怎料我太太入院那天
[00:30:37.400 --> 00:30:40.000]  小孩又發燒又不能上學
[00:30:40.000 --> 00:30:42.400]  嘩!又要處理小孩
[00:30:42.400 --> 00:30:44.000]  你不能上學又要照顧你
[00:30:44.000 --> 00:30:46.200]  又要送太太入醫院
[00:30:46.200 --> 00:30:47.600]  幸好我沒有幫忙
[00:30:47.600 --> 00:30:50.400]  如果沒有她就麻煩了
[00:30:50.400 --> 00:30:53.800]  她想慢慢處理
[00:30:53.800 --> 00:30:56.200]  太太安心入醫院做手術
[00:30:56.200 --> 00:30:59.000]  怎料她星期三入院
[00:30:59.000 --> 00:31:00.600]  我星期四
[00:31:00.600 --> 00:31:02.600]  到我發高燒
[00:31:02.600 --> 00:31:03.400]  冷了
[00:31:03.400 --> 00:31:05.400]  受不了
[00:31:05.400 --> 00:31:07.200]  當我太太出院
[00:31:07.200 --> 00:31:08.000]  她又不行了
[00:31:08.000 --> 00:31:09.200]  她又病了
[00:31:09.200 --> 00:31:10.000]  一出院
[00:31:10.000 --> 00:31:14.400]  她一離開法國醫院
[00:31:14.400 --> 00:31:17.200]  就馬上要去博導醫院又看醫生
[00:31:17.200 --> 00:31:19.000]  我們兩個都病了
[00:31:19.000 --> 00:31:19.800]  我心想
[00:31:19.800 --> 00:31:20.600]  嘩!上帝
[00:31:20.600 --> 00:31:22.200]  如果憑眼見
[00:31:22.200 --> 00:31:25.200]  上帝也很有趣
[00:31:25.200 --> 00:31:29.400]  這麼多事情
[00:31:29.400 --> 00:31:31.200]  但我深深相信
[00:31:31.200 --> 00:31:32.800]  上帝愛我
[00:31:32.800 --> 00:31:34.200]  上帝為我預備的
[00:31:34.200 --> 00:31:35.400]  就是最好
[00:31:35.400 --> 00:31:36.400]  我想起兩年前
[00:31:36.400 --> 00:31:39.800]  當我太太推兒子入手術室時
[00:31:39.800 --> 00:31:43.000]  我太太也有一個深深的信念
[00:31:43.000 --> 00:31:46.000]  即使上帝把我兒子帶走
[00:31:46.000 --> 00:31:48.400]  他離開這個世界
[00:31:48.400 --> 00:31:50.200]  也是最好
[00:31:50.200 --> 00:31:51.400]  對我們是最好
[00:31:51.400 --> 00:31:52.200]  一定難過
[00:31:52.200 --> 00:31:53.600]  但也是最好
[00:31:53.600 --> 00:31:54.600]  我深深相信
[00:31:54.600 --> 00:31:56.000]  上帝愛我
[00:31:56.000 --> 00:31:58.000]  遠遠超過任何一個人
[00:31:58.000 --> 00:32:00.400]  上帝愛我的兒子同樣
[00:32:00.400 --> 00:32:01.800]  所以當我憑眼見
[00:32:01.800 --> 00:32:03.800]  你會覺得很不安
[00:32:03.800 --> 00:32:04.600]  很多憂慮
[00:32:04.600 --> 00:32:06.000]  很多擔心
[00:32:06.000 --> 00:32:07.800]  但原來你憑信心
[00:32:07.800 --> 00:32:09.600]  是另一回事
[00:32:09.600 --> 00:32:10.800]  很平安
