
[00:00:00.000 --> 00:00:02.500]  親愛的姊妹們,平安!
[00:21:21.300 --> 00:21:26.740]  在太空上
[00:21:26.740 --> 00:21:31.860]  但連耶和華的選民都不能避免
[00:21:31.860 --> 00:21:34.780]  這種做法
[00:21:34.780 --> 00:21:35.620]  不過可惜的是
[00:21:35.620 --> 00:21:37.180]  一次又一次
[00:21:37.180 --> 00:21:39.580]  他們築起城牆
[00:21:39.580 --> 00:21:41.060]  一次又一次
[00:21:41.060 --> 00:21:43.540]  他們的城牆被拆毀
[00:21:43.540 --> 00:21:44.580]  一次又一次
[00:21:44.580 --> 00:21:47.020]  他們以為他們的城牆和堡壘
[00:21:47.020 --> 00:21:48.540]  可以保護他們
[00:21:48.540 --> 00:21:50.060]  一次又一次
[00:21:50.060 --> 00:21:53.900]  他們都被打敗
[00:21:53.900 --> 00:21:56.100]  有些人在反省
[00:21:56.100 --> 00:21:57.700]  其中有一個詩人
[00:21:57.700 --> 00:21:59.180]  他這樣反省
[00:21:59.180 --> 00:22:01.340]  他寫下了這句詩句
[00:22:01.340 --> 00:22:03.700]  第20章第7節詩篇
[00:22:03.700 --> 00:22:05.260]  他說有人靠車
[00:22:05.260 --> 00:22:06.860]  有人靠馬
[00:22:06.860 --> 00:22:11.100]  我們卻靠耶和華的命
[00:22:11.100 --> 00:22:15.300]  這真是一個很大的掙扎
[00:22:15.300 --> 00:22:17.460]  靠耶和華的命
[00:22:17.460 --> 00:22:20.220]  真的可以嗎?
[00:22:20.220 --> 00:22:21.740]  靠耶和華的命
[00:22:21.740 --> 00:22:25.980]  真的可以生存下來
[00:22:25.980 --> 00:22:27.620]  真的可以嗎?
[00:22:27.620 --> 00:22:31.860]  還是要生存下來
[00:22:31.860 --> 00:22:34.460]  一定要先下手為強
[00:22:34.460 --> 00:22:38.980]  你不打敗你周圍的外敵
[00:22:38.980 --> 00:22:41.900]  你能生存下來嗎?
[00:22:41.900 --> 00:22:43.140]  這種掙扎
[00:22:43.140 --> 00:22:46.180]  是耶和華的選民自古以來的掙扎
[00:22:46.180 --> 00:22:47.980]  現在也在掙扎
[00:22:47.980 --> 00:22:54.980]  不知道何時才能掙扎完
[00:22:54.980 --> 00:22:56.500]  我們今天讀的書信經
[00:22:56.500 --> 00:22:58.980]  《霍萊瑪書》的作者
[00:22:58.980 --> 00:23:00.740]  隔了很長時間之後
[00:23:00.740 --> 00:23:02.980]  又有一個作者發出這樣的呼籲
[00:23:02.980 --> 00:23:05.980]  第13章第11節
[00:23:05.980 --> 00:23:07.340]  他說你們曉得
[00:23:07.340 --> 00:23:10.660]  現今就是該趁早睡醒的時候了
[00:23:10.660 --> 00:23:11.860]  因為我們得救
[00:23:11.860 --> 00:23:14.460]  現今比初信的時候更近了
[00:23:14.460 --> 00:23:15.460]  黑夜已深
[00:23:15.460 --> 00:23:16.980]  白晝將近
[00:23:16.980 --> 00:23:18.980]  我們就當脫去暗昧的行為
[00:23:18.980 --> 00:23:22.180]  帶上光明的兵器
[00:23:22.180 --> 00:23:23.900]  司徒保羅呼籲信徒
[00:23:23.900 --> 00:23:26.380]  喂 醒了
[00:23:26.380 --> 00:23:29.180]  醒了 掙扎完了嗎?
[00:23:29.180 --> 00:23:30.660]  是時候醒了
[00:23:30.660 --> 00:23:32.900]  從什麼狀態下醒呢?
[00:23:32.900 --> 00:23:34.220]  第13節他說
[00:23:34.220 --> 00:23:36.020]  行事為人要端正
[00:23:36.020 --> 00:23:37.300]  好像行在白晝
[00:23:37.300 --> 00:23:40.460]  不可謊言醉酒
[00:23:40.460 --> 00:23:42.100]  不可好色邪蕩
[00:23:42.100 --> 00:23:44.740]  不可憎勁嫉妒
[00:23:44.740 --> 00:23:46.460]  總要披戴主耶穌基督
[00:23:46.460 --> 00:23:49.380]  不要為肉體安排去放縱私慾
[00:23:49.380 --> 00:23:51.780]  原來保羅呼籲信徒
[00:23:51.780 --> 00:23:54.140]  在暗昧的行為裡醒過來
[00:23:54.140 --> 00:23:55.740]  那些暗昧行為是什麼呢?
[00:23:55.740 --> 00:23:58.020]  他的描述就是謊言醉酒
[00:23:58.020 --> 00:23:59.300]  好色邪蕩
[00:23:59.300 --> 00:24:01.180]  憎勁嫉妒
[00:24:01.180 --> 00:24:04.620]  為肉體安排去放縱私慾
[00:24:04.620 --> 00:24:09.340]  醒過來之後做些什麼呢?
[00:24:09.340 --> 00:24:12.340]  剛剛二冊下先知說
[00:24:12.340 --> 00:24:16.260]  要將那些兵器變成生產的工具
[00:24:16.260 --> 00:24:18.180]  保羅現在竟然呼籲信徒
[00:24:18.180 --> 00:24:21.900]  醒過來拿武器
[00:24:21.900 --> 00:24:24.260]  帶上兵器
[00:24:24.260 --> 00:24:27.020]  那些兵器是什麼呢?
[00:24:27.020 --> 00:24:28.620]  保羅的描述是
[00:24:28.620 --> 00:24:30.420]  行事為人要端正
[00:24:30.420 --> 00:24:32.060]  好像行在白晝
[00:24:32.060 --> 00:24:35.420]  總要披戴主耶穌基督
[00:24:35.420 --> 00:24:39.020]  看來保羅吩咐信徒帶上的兵器
[00:24:39.020 --> 00:24:41.140]  不是用來攻擊別人
[00:24:41.140 --> 00:24:44.780]  甚至也不是用來防衛別人的攻擊
[00:24:44.780 --> 00:24:48.380]  是用來收養自己
[00:24:48.380 --> 00:24:49.500]  正如有人說
[00:24:49.500 --> 00:24:52.500]  革命不是革別人的命
[00:24:52.500 --> 00:24:55.780]  是要革自己的命
[00:24:55.780 --> 00:24:59.860]  試圖呼籲信徒帶上光明的兵器
[00:24:59.860 --> 00:25:00.900]  你有沒有發覺
[00:25:00.900 --> 00:25:03.580]  他正在呼應
[00:25:03.580 --> 00:25:05.300]  在遠古時期
[00:25:05.300 --> 00:25:07.380]  先知呼籲耶華的選民
[00:25:07.380 --> 00:25:10.500]  行在耶華的光明中
[00:25:10.500 --> 00:25:13.020]  光明的兵器
[00:25:13.020 --> 00:25:16.580]  正在回應「行在光明中」
[00:25:16.580 --> 00:25:20.700]  他們盼望選民能夠展示給世界看
[00:25:20.700 --> 00:25:23.820]  如何和平地處理分歧
[00:25:23.820 --> 00:25:27.020]  如何不動刀槍化解衝突
[00:25:27.020 --> 00:25:29.340]  盼望信徒展示給世界看
[00:25:29.340 --> 00:25:31.580]  如何以耶穌基督為心的心
[00:25:31.580 --> 00:25:34.620]  來取代、隱藏在每個人心中的
[00:25:34.620 --> 00:25:37.420]  好戰和攻擊
[00:25:37.420 --> 00:25:41.100]  化解自己內心的窒道怒火
[00:25:41.100 --> 00:25:46.260]  拯救自己從私欲的陷阱中重新出來
[00:25:46.260 --> 00:25:49.860]  當社會紛亂的時候
[00:25:49.860 --> 00:25:53.740]  當到處互相攻擊的時候
[00:25:53.740 --> 00:26:00.500]  究竟教會在呼籲別人不要互相攻擊的時候
[00:26:00.500 --> 00:26:02.140]  教會能不能夠展示
[00:26:02.140 --> 00:26:03.820]  在一個群體裡
[00:26:03.820 --> 00:26:09.300]  是有和平的方法來解決紛爭的呢?
[00:26:09.300 --> 00:26:11.220]  或者有人嘲笑說
[00:26:11.220 --> 00:26:13.420]  化乾戈為玉帛
[00:26:13.420 --> 00:26:17.100]  這些只是在童話世界裡才會出現的事情
[00:26:17.100 --> 00:26:19.460]  現實是不會的
[00:26:19.460 --> 00:26:25.580]  今天就讓我們用一個童話故事作為結束
[00:26:25.580 --> 00:26:27.380]  經過森林
[00:26:27.380 --> 00:26:29.060]  經過峭壁
[00:26:29.060 --> 00:26:31.660]  再跨過這個沙漠
[00:26:31.660 --> 00:26:36.140]  前面就是那個堡壘
[00:26:36.140 --> 00:26:40.020]  王子筋疲力盡終於來到這裡
[00:26:40.020 --> 00:26:41.380]  他也筋疲力盡
[00:26:41.380 --> 00:26:43.740]  在他的馬上掉下來
[00:26:43.740 --> 00:26:46.340]  然後昏迷過去
[00:26:46.340 --> 00:26:47.980]  當他醒來的時候
[00:26:47.980 --> 00:26:50.700]  他發現自己在一個帳幕裡面
[00:26:50.700 --> 00:26:54.660]  有一個女子正在照顧他
[00:26:54.660 --> 00:26:57.060]  那個女子問他
[00:26:57.060 --> 00:26:59.700]  你的裝束像是王子
[00:26:59.700 --> 00:27:02.940]  你是不是又是為了去那個堡壘那裡
[00:27:02.940 --> 00:27:06.460]  來去殺死巨龍拯救那位美麗的公主
[00:27:06.460 --> 00:27:11.460]  然後娶為妻子?
[00:27:11.460 --> 00:27:14.620]  王子回答不了
[00:27:14.620 --> 00:27:16.820]  他太虛弱了
[00:27:16.820 --> 00:27:18.740]  然後有一段時間
[00:27:18.740 --> 00:27:22.020]  他就跟著這位牧羊女子去休養
[00:27:22.020 --> 00:27:25.420]  跟著她一起逐水草而居
[00:27:25.420 --> 00:27:26.820]  經過幾個月之後
[00:27:26.820 --> 00:27:28.660]  王子恢復了健康
[00:27:28.660 --> 00:27:30.820]  牧羊女子問他
[00:27:30.820 --> 00:27:34.420]  為什麼你一定要去那個堡壘那裡呢?
[00:27:34.420 --> 00:27:36.540]  就是因為你是王子?
[00:27:36.540 --> 00:27:37.980]  就是因為你是王子
[00:27:37.980 --> 00:27:39.740]  你就要去打敗巨龍
[00:27:39.740 --> 00:27:41.940]  去娶那個美麗的妻子
[00:27:41.940 --> 00:27:45.380]  美麗的少女做你的妻子?
[00:27:45.380 --> 00:27:47.100]  王子說
[00:27:47.100 --> 00:27:48.860]  不是這樣的
[00:27:48.860 --> 00:27:50.340]  其實我也不知道
[00:27:50.340 --> 00:27:52.540]  城堡裡面那個少女
[00:27:52.540 --> 00:27:54.300]  是不是美麗
[00:27:54.300 --> 00:27:57.220]  我也沒見過她
[00:27:57.220 --> 00:27:59.140]  那為什麼你要去?
[00:27:59.140 --> 00:28:04.460]  我是為了證明自己
[00:28:04.460 --> 00:28:06.220]  他說有一次
[00:28:06.220 --> 00:28:10.220]  父王帶我們幾個王兒出去打獵
[00:28:10.220 --> 00:28:12.420]  還有一大群群臣
[00:28:12.420 --> 00:28:16.380]  父王見到那隻大黑熊犬雀
[00:28:16.380 --> 00:28:18.420]  他就拉弓一射
[00:28:18.420 --> 00:28:22.700]  就將那隻大黑熊射倒了
[00:28:22.700 --> 00:28:24.340]  他說他的兄弟
[00:28:24.340 --> 00:28:25.980]  每個王兄都很興奮
[00:28:25.980 --> 00:28:28.100]  在那裡拍手歡呼
[00:28:28.100 --> 00:28:32.500]  但他說他開心不了
[00:28:32.500 --> 00:28:34.540]  就在這個時候
[00:28:34.540 --> 00:28:38.380]  他的王兄發現他退後
[00:28:38.380 --> 00:28:39.740]  於是就說
[00:28:39.740 --> 00:28:42.460]  你這個沒膽鬼
[00:28:42.460 --> 00:28:45.660]  你又想退縮?
[00:28:45.660 --> 00:28:47.220]  就在這個時候
[00:28:47.220 --> 00:28:50.980]  他的父王就將那把弓交給他
[00:28:50.980 --> 00:28:54.380]  你證明給你的王兄看
[00:28:54.380 --> 00:28:56.620]  你不是沒膽鬼
[00:28:56.620 --> 00:28:59.860]  在那隻黑熊旁邊有兩隻小熊
[00:28:59.860 --> 00:29:01.860]  你隨便射死一隻給他們看
[00:29:01.860 --> 00:29:04.980]  告訴他們你是勇敢的
[00:29:04.980 --> 00:29:06.580]  王子在這個時候
[00:29:06.580 --> 00:29:10.300]  他知道自己不可以退縮
[00:29:10.300 --> 00:29:12.020]  他拿起弓箭
[00:29:12.020 --> 00:29:14.140]  準備射過去的時候
[00:29:14.140 --> 00:29:21.420]  他看見那隻大黑熊眼流著淚
[00:29:21.420 --> 00:29:26.620]  然後他扔下弓箭哭著走了
[00:29:26.620 --> 00:29:28.540]  他說從此之後
[00:29:28.540 --> 00:29:32.460]  王宮裡所有人都看不起他
[00:29:32.460 --> 00:29:36.660]  他的王父王再不跟他說一句話
[00:29:36.660 --> 00:29:40.140]  後來他聽到有一個故事
[00:29:40.140 --> 00:29:41.740]  有一個傳說
[00:29:41.740 --> 00:29:46.140]  在很遠很遠的城堡裡
[00:29:46.140 --> 00:29:49.180]  關了一個公主
[00:29:49.180 --> 00:29:51.420]  有一條巨龍在看守
[00:29:51.420 --> 00:29:53.700]  於是他說我要去那裡
[00:29:53.700 --> 00:29:56.180]  打敗那條巨龍來救公主
[00:29:56.180 --> 00:29:58.260]  證明我已經不是那時候
[00:29:58.260 --> 00:30:00.780]  那個懦弱的小王子
[00:30:00.780 --> 00:30:02.860]  我要告訴世界所有人
[00:30:02.860 --> 00:30:08.500]  我是勇敢的小王子
[00:30:08.500 --> 00:30:11.660]  當王子說完這番話之後
[00:30:11.660 --> 00:30:13.700]  兩個人都沉默了
[00:30:13.700 --> 00:30:17.220]  就好像那個沉默的星空一樣
[00:30:17.220 --> 00:30:18.980]  過了一會兒
[00:30:18.980 --> 00:30:22.500]  牧羊少女突然跟王子說
[00:30:22.500 --> 00:30:25.060]  我覺得你很勇敢
[00:30:25.060 --> 00:30:28.060]  欺負弱小的不叫勇敢
[00:30:28.060 --> 00:30:30.980]  真正的勇敢是指自己受傷
[00:30:30.980 --> 00:30:33.540]  也要保護弱小
[00:30:33.540 --> 00:30:39.980]  你才是你的兄弟裡最勇敢的那個
[00:30:39.980 --> 00:30:42.860]  他們又過了一段日子
[00:30:42.860 --> 00:30:44.780]  牧羊少女對王子說
[00:30:44.780 --> 00:30:48.020]  前面就是你要去的犬山
[00:30:48.020 --> 00:30:52.820]  我只可以跟你來到這裡
[00:30:52.820 --> 00:30:59.020]  但是你一定要離開我嗎
[00:30:59.020 --> 00:31:00.860]  是不是一定要走
[00:31:00.860 --> 00:31:02.620]  為什麼呢
[00:31:02.620 --> 00:31:05.460]  你是不是為了那位未來的公主
[00:31:05.460 --> 00:31:07.420]  一定要走呢
[00:31:07.420 --> 00:31:09.580]  王子心裡很難過
[00:31:09.580 --> 00:31:11.340]  他為了證明自己
[00:31:11.340 --> 00:31:13.180]  即使他多不願意
[00:31:13.180 --> 00:31:16.780]  他也要撇下牧羊少女繼續前行
[00:31:16.780 --> 00:31:18.380]  當王子剛剛離開的時候
[00:31:18.380 --> 00:31:20.860]  他聽到牧羊少女慘叫
[00:31:20.860 --> 00:31:22.860]  然後他馬上回頭
[00:31:22.860 --> 00:31:26.860]  他已經看見牧羊少女受傷
[00:31:26.860 --> 00:31:28.780]  在血泊裡面
[00:31:28.780 --> 00:31:31.620]  牧羊少女用最後一口氣跟他說
[00:31:31.620 --> 00:31:35.060]  那條巨龍是他
[00:31:35.060 --> 00:31:38.340]  他來警告你不要再去了
[00:31:38.340 --> 00:31:41.940]  王子你不要再去了好不好
[00:31:41.940 --> 00:31:46.020]  王子心裡燃起紅紅的怒火
[00:31:46.020 --> 00:31:47.260]  他說不行
[00:31:47.260 --> 00:31:50.540]  我一定要去殺了那條巨龍為你報仇
[00:31:50.540 --> 00:31:52.460]  於是王子跳上馬背
[00:31:52.460 --> 00:31:54.260]  直奔城堡
[00:31:54.260 --> 00:31:56.180]  跨過護城河
[00:31:56.180 --> 00:31:58.620]  然後推開那扇門
[00:31:58.620 --> 00:32:02.420]  那條巨龍就在上面被他看見了
[00:32:02.420 --> 00:32:04.420]  於是他拿出一把寶劍
[00:32:04.420 --> 00:32:07.700]  他就不停地斬那條巨龍
[00:32:07.700 --> 00:32:10.460]  他竟然打敗了那條巨龍
[00:32:10.460 --> 00:32:14.540]  把那條巨龍摔在地上
[00:32:14.540 --> 00:32:19.060]  在這個時候王子準備拿出他的寶劍
[00:32:19.060 --> 00:32:21.420]  送巨龍一程的時候
[00:32:21.420 --> 00:32:27.700]  他看見巨龍的眼睛流著眼淚
[00:32:27.700 --> 00:32:32.060]  望著城堡的頂
[00:32:32.060 --> 00:32:34.180]  王子的眼睛又望上去
[00:32:34.180 --> 00:32:36.100]  於是看見有兩條小龍
[00:32:36.100 --> 00:32:42.820]  在那裡很無助地看著在下面的戰鬥
[00:32:42.820 --> 00:32:46.180]  在這個時候
[00:32:46.180 --> 00:32:49.700]  王子好像明白了一些事情
[00:32:49.700 --> 00:32:51.780]  他收起寶劍
[00:32:51.780 --> 00:32:55.380]  然後牽過他的馬
[00:32:55.380 --> 00:32:58.860]  掉頭就走了
[00:32:58.860 --> 00:33:01.460]  那條摔在地上的巨龍
[00:33:01.460 --> 00:33:04.100]  氣若游絲地說
[00:33:04.100 --> 00:33:05.860]  王子
[00:33:05.860 --> 00:33:07.780]  你來這裡
[00:33:07.780 --> 00:33:09.980]  不是為了殺了我
[00:33:09.980 --> 00:33:15.860]  救城堡裡的公主
[00:33:15.860 --> 00:33:18.260]  王子搖搖頭地說
[00:33:18.260 --> 00:33:19.900]  本來是的
[00:33:19.900 --> 00:33:23.940]  但現在都不再重要了
[00:33:23.940 --> 00:33:25.820]  巨龍對王子說
[00:33:25.820 --> 00:33:29.380]  我們原本是住在山邊的湖泊裡
[00:33:29.380 --> 00:33:31.780]  但你們破壞了我們的家園
[00:33:31.780 --> 00:33:34.100]  我們一路走一路走
[00:33:34.100 --> 00:33:38.220]  很不容易才走到這個人跡罕至的地方
[00:33:38.220 --> 00:33:41.780]  你們同樣為了愚蠢的傳言來趕盡殺絕
[00:33:41.780 --> 00:33:43.300]  你知不知道
[00:33:43.300 --> 00:33:47.060]  那個湖泊裡根本就沒有黃金
[00:33:47.060 --> 00:33:49.620]  但你們就在那裡挖掘它
[00:33:49.620 --> 00:33:55.420]  你知不知道城堡裡根本沒有公主
[00:33:55.420 --> 00:33:57.740]  王子拿出他的血
[00:33:57.740 --> 00:33:59.740]  來替巨龍療傷
[00:33:59.740 --> 00:34:03.540]  就好像當日牧羊少女替他療傷一樣
[00:34:03.540 --> 00:34:06.220]  等巨龍傷勢康復之後
[00:34:06.220 --> 00:34:08.540]  他就離開了那個城堡
[00:34:08.540 --> 00:34:11.980]  後來王子成為了受人愛戴的君王
[00:34:11.980 --> 00:34:13.620]  在他的管治之下
[00:34:13.620 --> 00:34:17.140]  那個沙漠化了的犬山的山腳
[00:34:17.140 --> 00:34:19.580]  重新湧出泉水
[00:34:19.580 --> 00:34:22.180]  為牧羊少女長眠的地方
[00:34:22.180 --> 00:34:27.460]  灌溉出一片一望無際的芬芳
[00:34:27.460 --> 00:34:29.340]  故事講完了
[00:34:29.340 --> 00:34:31.460]  講到都完了
[00:34:31.460 --> 00:34:34.700]  但願經文帶給大家的思考
[00:34:34.700 --> 00:34:37.700]  不是停在這裏 而是可以繼續延續下去
