
[00:00:00.000 --> 00:00:02.000]  頂子們,祝大家新年蒙蔭
[00:18:06.000 --> 00:18:08.000]  神令她很驚訝
[00:18:08.000 --> 00:18:09.000]  很奇妙的工作
[00:18:09.000 --> 00:18:11.000]  令她很驚嘆
[00:18:11.000 --> 00:18:13.000]  我們就可以看看
[00:18:13.000 --> 00:18:16.000]  這個家庭是來自哪裡的家庭
[00:18:16.000 --> 00:18:18.000]  這個家庭其實是
[00:18:18.000 --> 00:18:20.000]  來自利美的家庭
[00:18:20.000 --> 00:18:22.000]  無論她的先生
[00:18:22.000 --> 00:18:23.000]  還是這個太太
[00:18:23.000 --> 00:18:25.000]  她們都是利美人
[00:18:25.000 --> 00:18:26.000]  所以說
[00:18:26.000 --> 00:18:28.000]  她們就是正統的祭司家庭
[00:18:28.000 --> 00:18:30.000]  這個家庭
[00:18:30.000 --> 00:18:31.000]  很不幸地
[00:18:31.000 --> 00:18:33.000]  正在經歷一場浩劫
[00:18:33.000 --> 00:18:34.000]  為什麼呢
[00:18:34.000 --> 00:18:35.000]  我們看看
[00:18:35.000 --> 00:18:37.000]  一章二十二節
[00:18:37.000 --> 00:18:39.000]  埃及王
[00:18:39.000 --> 00:18:41.000]  他想控制以色列的人口
[00:18:41.000 --> 00:18:44.000]  他就用了這個A計劃
[00:18:44.000 --> 00:18:46.000]  還有B計劃
[00:18:46.000 --> 00:18:47.000]  都失敗了
[00:18:47.000 --> 00:18:49.000]  他最後就用C計劃了
[00:18:49.000 --> 00:18:50.000]  這個C計劃
[00:18:50.000 --> 00:18:52.000]  就是我們剛剛看的
[00:18:52.000 --> 00:18:54.000]  就是一章二十二節那裡這麼說
[00:18:54.000 --> 00:18:55.000]  就是說
[00:18:55.000 --> 00:18:59.000]  將希伯來人所生的男孩子
[00:18:59.000 --> 00:19:02.000]  全部都要投入去尼羅河裡面
[00:19:02.000 --> 00:19:04.000]  他想獻給尼羅河
[00:19:04.000 --> 00:19:06.000]  因為尼羅河是他的神
[00:19:06.000 --> 00:19:07.000]  獻了給他
[00:19:07.000 --> 00:19:10.000]  他就可以可能得到更多的祝福
[00:19:10.000 --> 00:19:13.000]  所以他以前都是暗暗地這樣做
[00:19:13.000 --> 00:19:15.000]  現在是很公然地
[00:19:15.000 --> 00:19:16.000]  吩咐他的百姓
[00:19:16.000 --> 00:19:20.000]  將這些希伯來所生的男孩子
[00:19:20.000 --> 00:19:22.000]  都投入去尼羅河裡面
[00:19:22.000 --> 00:19:24.000]  讓他們淹死
[00:19:24.000 --> 00:19:27.000]  以至能夠控制人口
[00:19:27.000 --> 00:19:28.000]  這個利美家庭
[00:19:28.000 --> 00:19:30.000]  和斯伯拉和普艾一樣
[00:19:30.000 --> 00:19:33.000]  他們違反王的命令
[00:19:33.000 --> 00:19:36.000]  我們看看第二和第三節
[00:19:36.000 --> 00:19:37.000]  這裡就說
[00:19:37.000 --> 00:19:41.000]  利美的家庭生了一個小孩子
[00:19:41.000 --> 00:19:44.000]  他沒有聽王的命令
[00:19:44.000 --> 00:19:45.000]  他不捨得
[00:19:45.000 --> 00:19:46.000]  作為媽媽
[00:19:46.000 --> 00:19:47.000]  他就將這個小孩子
[00:19:47.000 --> 00:19:49.000]  藏起來了三個月
[00:19:49.000 --> 00:19:51.000]  但是越來越大的小孩子
[00:19:51.000 --> 00:19:52.000]  越來越容易被人發現
[00:19:52.000 --> 00:19:54.000]  因為他的哭聲等等
[00:19:54.000 --> 00:19:56.000]  是會被人聽到
[00:19:56.000 --> 00:19:58.000]  因為那時候法老他
[00:19:58.000 --> 00:20:01.000]  通告所有他的官或者警察
[00:20:01.000 --> 00:20:03.000]  有些秘密的警察
[00:20:03.000 --> 00:20:05.000]  會四處搜查
[00:20:05.000 --> 00:20:07.000]  這個小孩子的媽媽
[00:20:07.000 --> 00:20:09.000]  知道他越來越大的時候
[00:20:09.000 --> 00:20:12.000]  他沒有辦法再收起來
[00:20:12.000 --> 00:20:16.000]  正所謂與其坐以待斃
[00:20:16.000 --> 00:20:19.000]  就是令他癱瘓了自己
[00:20:19.000 --> 00:20:20.000]  第二條問題就是說
[00:20:20.000 --> 00:20:22.000]  你遇到這些困境的時候
[00:20:22.000 --> 00:20:24.000]  你會盡力做好自己
[00:20:24.000 --> 00:20:25.000]  還是讓這件事癱瘓到
[00:20:25.000 --> 00:20:27.000]  你什麼都做不到呢
[00:20:27.000 --> 00:20:28.000]  這個媽媽她就說
[00:20:28.000 --> 00:20:30.000]  與其坐以待斃
[00:20:30.000 --> 00:20:32.000]  她就不如盡力
[00:20:32.000 --> 00:20:33.000]  做好自己可以做的
[00:20:33.000 --> 00:20:35.000]  將結果交給神
[00:20:35.000 --> 00:20:36.000]  Do my best
[00:20:36.000 --> 00:20:38.000]  and let God be do the rest
[00:20:38.000 --> 00:20:40.000]  這位媽媽就娶了一個蒲草商
[00:20:40.000 --> 00:20:43.000]  蒲草是用來可以做紙的
[00:20:43.000 --> 00:20:44.000]  蒲草商
[00:20:44.000 --> 00:20:47.000]  蒲草商原來是希伯來文的
[00:20:47.000 --> 00:20:50.000]  是跟一個方舟是同一個字
[00:20:50.000 --> 00:20:51.000]  等於只會想起方舟
[00:20:51.000 --> 00:20:53.000]  你會想起哪個人物
[00:20:53.000 --> 00:20:55.000]  是羅亞
[00:20:55.000 --> 00:20:57.000]  羅亞記住是羅亞
[00:20:57.000 --> 00:20:59.000]  是羅亞
[00:20:59.000 --> 00:21:00.000]  相信這位媽媽
[00:21:00.000 --> 00:21:01.000]  很盼望自己的兒子
[00:21:01.000 --> 00:21:04.000]  好像羅亞一樣被神拯救
[00:21:04.000 --> 00:21:07.000]  這位媽媽特別是這個蒲草商
[00:21:07.000 --> 00:21:10.000]  加上立青和石漆
[00:21:10.000 --> 00:21:11.000]  有什麼用呢
[00:21:11.000 --> 00:21:12.000]  放水
[00:21:12.000 --> 00:21:13.000]  水不用湧進去
[00:21:13.000 --> 00:21:15.000]  它又蓋上蓋子
[00:21:15.000 --> 00:21:16.000]  然後將嬰兒
[00:21:16.000 --> 00:21:18.000]  不是丟在尼羅河
[00:21:18.000 --> 00:21:22.000]  是慢慢放在尼羅河的路位當中
[00:21:22.000 --> 00:21:24.000]  這位嬰兒的姐姐
[00:21:24.000 --> 00:21:26.000]  一直都沒有離開
[00:21:26.000 --> 00:21:27.000]  遠遠地看著自己的弟弟
[00:21:27.000 --> 00:21:29.000]  子弟情深
[00:21:29.000 --> 00:21:31.000]  你試想像一下
[00:21:31.000 --> 00:21:32.000]  我試想像一下
[00:21:32.000 --> 00:21:33.000]  請你
[00:21:33.000 --> 00:21:36.000]  邀請你去到尼羅河旁邊
[00:21:36.000 --> 00:21:38.000]  你現在就和這個姐姐一起
[00:21:38.000 --> 00:21:40.000]  在尼羅河旁邊
[00:21:40.000 --> 00:21:42.000]  你看著這個蒲草商
[00:21:42.000 --> 00:21:43.000]  你看著這個蒲草商
[00:21:43.000 --> 00:21:45.000]  這樣飄來飄去
[00:21:45.000 --> 00:21:46.000]  但突然之間
[00:21:46.000 --> 00:21:48.000]  你和這個姐姐都看見
[00:21:48.000 --> 00:21:49.000]  法老的女兒
[00:21:49.000 --> 00:21:51.000]  即是埃及公主
[00:21:51.000 --> 00:21:53.000]  埃及公主來到這裡洗澡
[00:21:53.000 --> 00:21:54.000]  那時候是這樣的
[00:21:54.000 --> 00:21:56.000]  即是洗澡
[00:21:56.000 --> 00:21:58.000]  你會有什麼想法呢
[00:21:58.000 --> 00:22:01.000]  到底這個埃及公主
[00:22:01.000 --> 00:22:03.000]  和她爸爸一樣這麼殘酷
[00:22:03.000 --> 00:22:04.000]  還是這個公主
[00:22:04.000 --> 00:22:06.000]  會和她爸爸不同
[00:22:06.000 --> 00:22:08.000]  她是一個很有愛心的埃及公主呢
[00:22:08.000 --> 00:22:10.000]  說時遲那時快
[00:22:10.000 --> 00:22:13.000]  你聽到那個嬰兒在哭
[00:22:13.000 --> 00:22:16.000]  因為埃及公主已經看到這個箱
[00:22:16.000 --> 00:22:20.000]  就叫她的隨從
[00:22:20.000 --> 00:22:21.000]  將這個屎女
[00:22:21.000 --> 00:22:23.000]  將這個箱拿給她看
[00:22:23.000 --> 00:22:26.000]  聽到這個嬰兒哭
[00:22:26.000 --> 00:22:28.000]  那麼埃及公主就看到
[00:22:28.000 --> 00:22:31.000]  就說這是一個希伯來人的嬰兒
[00:22:31.000 --> 00:22:33.000]  她很可憐
[00:22:33.000 --> 00:22:34.000]  她憐憫她
[00:22:34.000 --> 00:22:36.000]  她說她很可憐
[00:22:36.000 --> 00:22:38.000]  她知道爸爸在做什麼
[00:22:38.000 --> 00:22:39.000]  很可憐
[00:22:39.000 --> 00:22:41.000]  那麼你可能和那個姐姐就說
[00:22:41.000 --> 00:22:43.000]  嬰兒你真的哭得剛剛好
[00:22:43.000 --> 00:22:44.000]  讓那個公主看到你哭
[00:22:44.000 --> 00:22:47.000]  就會同情你和憐憫你
[00:22:47.000 --> 00:22:51.000]  然後你看到她真的憐憫這個嬰兒
[00:22:51.000 --> 00:22:53.000]  你就和那個姐姐一起走過去
[00:22:53.000 --> 00:22:56.000]  很恭敬的跟那個公主說
[00:22:56.000 --> 00:23:00.000]  我可不可以請一個希伯來的婦人
[00:23:00.000 --> 00:23:02.000]  作這個嬰兒的奶媽
[00:23:02.000 --> 00:23:04.000]  幫你養這個嬰兒
[00:23:04.000 --> 00:23:05.000]  可不可以
[00:23:05.000 --> 00:23:06.000]  很恭敬
[00:23:06.000 --> 00:23:11.000]  這個公主竟然不怕違背她父王的心意
[00:23:11.000 --> 00:23:13.000]  竟然答應了你去吧
[00:23:13.000 --> 00:23:18.000]  這個姐姐當然請了她的嬰兒的媽媽來
[00:23:18.000 --> 00:23:20.000]  即是自己的媽媽
[00:23:20.000 --> 00:23:24.000]  公主竟然請了這個嬰兒的媽媽
[00:23:24.000 --> 00:23:27.000]  作她的奶媽
[00:23:27.000 --> 00:23:29.000]  還給她工錢
[00:23:29.000 --> 00:23:33.000]  給她的工錢養她自己的兒子
[00:23:33.000 --> 00:23:37.000]  第十節就告訴我們這個嬰兒是誰
[00:23:37.000 --> 00:23:39.000]  是摩西
[00:23:39.000 --> 00:23:45.000]  這個嬰兒就成為了埃及公主的養子
[00:23:45.000 --> 00:23:49.000]  即是她的養子
[00:23:49.000 --> 00:23:52.000]  當你和這個小摩西的媽媽和姐姐
[00:23:52.000 --> 00:23:54.000]  帶著小摩西回家的時候
[00:23:54.000 --> 00:23:57.000]  你就不斷聽這個媽媽和這個姐姐說
[00:23:57.000 --> 00:23:59.000]  神真的很厲害
[00:23:59.000 --> 00:24:00.000]  我完全沒有想過
[00:24:00.000 --> 00:24:02.000]  神竟然用這種方法救了我們的嬰兒
[00:24:02.000 --> 00:24:04.000]  救了弟弟
[00:24:04.000 --> 00:24:06.000]  神實在令我們太驚嘆
[00:24:06.000 --> 00:24:09.000]  太驚訝了
[00:24:09.000 --> 00:24:11.000]  丁姐妹
[00:24:11.000 --> 00:24:14.000]  你會不會和這兩位女士一樣看見
[00:24:14.000 --> 00:24:19.000]  神是那位令你驚嘆很驚訝的神
[00:24:19.000 --> 00:24:20.000]  可能你會說
[00:24:20.000 --> 00:24:21.000]  二章一節十節
[00:24:21.000 --> 00:24:25.000]  全部都是記載這三位女士的英勇和愛心
[00:24:25.000 --> 00:24:26.000]  埃及公主雖然不認識神
[00:24:26.000 --> 00:24:28.000]  但她也很有愛心的事蹟
[00:24:28.000 --> 00:24:30.000]  經文如果你留心看的話
[00:24:30.000 --> 00:24:32.000]  連一個神的字都沒有提到
[00:24:32.000 --> 00:24:34.000]  這十節裡面
[00:24:34.000 --> 00:24:35.000]  真是神的工作
[00:24:35.000 --> 00:24:37.000]  是否又是阿Q精神
[00:24:37.000 --> 00:24:40.000]  我們看看希伯來書十一章二十三節
[00:24:40.000 --> 00:24:41.000]  我們一起讀
[00:24:41.000 --> 00:24:47.000]  因著神摩西的父母在摩西生下來以後
[00:24:47.000 --> 00:24:49.000]  因為看見孩子盡未
[00:24:49.000 --> 00:24:52.000]  就把他藏了三個月
[00:24:52.000 --> 00:24:54.000]  不怕皇的命令
[00:24:54.000 --> 00:24:56.000]  希伯來的作者告訴我們
[00:24:56.000 --> 00:24:57.000]  摩西的父母
[00:24:57.000 --> 00:24:58.000]  其實包括他父親
[00:24:58.000 --> 00:24:59.000]  他父親不是什麼都沒有做
[00:24:59.000 --> 00:25:01.000]  不過他父親在做奴隸
[00:25:01.000 --> 00:25:02.000]  要做苦工
[00:25:02.000 --> 00:25:05.000]  沒有時間在家和太太一起做這些事
[00:25:05.000 --> 00:25:08.000]  他說摩西的父母因著信
[00:25:08.000 --> 00:25:12.000]  所以他違背了埃及皇的命令
[00:25:12.000 --> 00:25:13.000]  那你可能說
[00:25:13.000 --> 00:25:16.000]  那他父母信什麼
[00:25:16.000 --> 00:25:17.000]  信什麼呢
[00:25:17.000 --> 00:25:19.000]  我們一起讀希伯來書十一章六節
[00:25:19.000 --> 00:25:23.000]  沒有信就不能得到神的喜悅
[00:25:23.000 --> 00:25:25.000]  因為來到神面前的人
[00:25:25.000 --> 00:25:28.000]  必須信神存在
[00:25:28.000 --> 00:25:33.000]  並且信他會賞賜那些尋求他的人
[00:25:33.000 --> 00:25:35.000]  摩西的父母相信有神
[00:25:35.000 --> 00:25:39.000]  而且他相信神會賞賜尋求他的人
[00:25:39.000 --> 00:25:41.000]  相信小摩西的父母
[00:25:41.000 --> 00:25:42.000]  他在困境裡面
[00:25:42.000 --> 00:25:44.000]  他不是坐以待斃
[00:25:44.000 --> 00:25:46.000]  他是尋求主
[00:25:46.000 --> 00:25:48.000]  我不知道你會怎樣救我的兒子
[00:25:48.000 --> 00:25:49.000]  但是你救我的兒子
[00:25:49.000 --> 00:25:50.000]  你行其事
[00:25:50.000 --> 00:25:52.000]  你拯救我的兒子
[00:25:52.000 --> 00:25:54.000]  求你拯救我的兒子
[00:25:54.000 --> 00:25:56.000]  如同拯救羅華一樣
[00:25:56.000 --> 00:25:59.000]  盼望主你也能夠使用我的兒子
[00:25:59.000 --> 00:26:02.000]  好像羅華一樣可以拯救以色列民
[00:26:02.000 --> 00:26:06.000]  所以大英姊妹雖然出埃及的二章一節十節
[00:26:06.000 --> 00:26:08.000]  沒有提到一個神字
[00:26:08.000 --> 00:26:13.000]  但是神仍然在其中幫助尋求主的人
[00:26:13.000 --> 00:26:16.000]  也都掌管著每一個人的心思意念
[00:26:16.000 --> 00:26:18.000]  包括埃及公主
[00:26:18.000 --> 00:26:19.000]  包括他的姐姐
[00:26:19.000 --> 00:26:21.000]  其實他的姐姐也不是很大年紀
[00:26:21.000 --> 00:26:25.000]  他竟然可以這麼有技巧地跟埃及公主說
[00:26:25.000 --> 00:26:26.000]  包括他的媽媽
[00:26:26.000 --> 00:26:29.000]  沒有因為傷心過度就什麼都做不到
[00:26:29.000 --> 00:26:31.000]  神在保存
[00:26:31.000 --> 00:26:33.000]  掌管著每一個人的心思意念
[00:26:33.000 --> 00:26:35.000]  以及那個環境
[00:26:35.000 --> 00:26:38.000]  以至能夠保存了摩西的性命
[00:26:38.000 --> 00:26:41.000]  我們如果好像斯伯拉和普艾一樣
[00:26:41.000 --> 00:26:44.000]  在困境當中敬畏神
[00:26:44.000 --> 00:26:46.000]  我們很想好像他們那樣
[00:26:46.000 --> 00:26:48.000]  或者很像小摩西的姐姐
[00:26:48.000 --> 00:26:51.000]  和他的爸爸媽媽一樣敬畏神
[00:26:51.000 --> 00:26:53.000]  我們要多一點留意
[00:26:53.000 --> 00:26:55.000]  我們的神是一位怎樣的神
[00:26:55.000 --> 00:26:57.000]  多一點留意我們的神
[00:26:57.000 --> 00:26:59.000]  在我們當中所做的一些
[00:26:59.000 --> 00:27:00.000]  令我們驚嘆
[00:27:00.000 --> 00:27:01.000]  令我們很驚訝
[00:27:01.000 --> 00:27:04.000]  未必一定是很大件事
[00:27:04.000 --> 00:27:07.000]  你可以試試當你完成了一個工作
[00:27:07.000 --> 00:27:08.000]  或者去探望了一些人之後
[00:27:08.000 --> 00:27:10.000]  你預留兩三分鐘
[00:27:10.000 --> 00:27:12.000]  你好像回帶那樣
[00:27:12.000 --> 00:27:14.000]  你想想整件事裡面
[00:27:14.000 --> 00:27:16.000]  神在裡面怎樣工作呢
[00:27:16.000 --> 00:27:19.000]  神在當中怎樣帶領你呢
[00:27:19.000 --> 00:27:23.000]  幫助我們留意主的大小的作為
[00:27:23.000 --> 00:27:25.000]  有一位弟兄他的爸爸
[00:27:25.000 --> 00:27:27.000]  他在不孫家的長者報道會當中
[00:27:27.000 --> 00:27:30.000]  他流淚決自信主
[00:27:30.000 --> 00:27:32.000]  他的媽媽都見證著這一切
[00:27:32.000 --> 00:27:34.000]  但是他就不願意接受
[00:27:34.000 --> 00:27:35.000]  他的丈夫已經相信了耶穌
[00:27:35.000 --> 00:27:38.000]  因為他的媽媽有其他的信仰
[00:27:38.000 --> 00:27:41.000]  後來這位爸爸的腦退化加重了
[00:27:41.000 --> 00:27:43.000]  他的媽媽就更加覺得
[00:27:43.000 --> 00:27:48.000]  我會說服他的丈夫不會相信耶穌
[00:27:48.000 --> 00:27:49.000]  他一定會跟我繼續相信
[00:27:49.000 --> 00:27:51.000]  就叫兒子不用做那麼多事
[00:27:51.000 --> 00:27:53.000]  叫媳婦不用做那麼多事
[00:27:53.000 --> 00:27:56.000]  這位弟兄和太太
[00:27:56.000 --> 00:27:58.000]  是很不想冒犯媽媽的
[00:27:58.000 --> 00:27:59.000]  不想影響關係
[00:27:59.000 --> 00:28:03.000]  但是他覺得仍然都很想在媽媽的面前
[00:28:03.000 --> 00:28:04.000]  問一下爸爸
[00:28:04.000 --> 00:28:07.000]  他是不是真的還相信耶穌
[00:28:07.000 --> 00:28:09.000]  而且他知道如果爸爸相信耶穌
[00:28:09.000 --> 00:28:12.000]  將來對媽媽相信耶穌都是有幫助
[00:28:12.000 --> 00:28:15.000]  所以這個弟兄和太太就找機會
[00:28:15.000 --> 00:28:18.000]  在媽媽的面前跟爸爸確認信仰
[00:28:18.000 --> 00:28:23.000]  弟兄和太太戰戰兢兢跟媽媽說
[00:28:23.000 --> 00:28:26.000]  可不可以問一下爸爸的信仰如何
[00:28:26.000 --> 00:28:28.000]  媽媽竟然答應
[00:28:28.000 --> 00:28:32.000]  然後弟兄和太太都不知道
[00:28:32.000 --> 00:28:34.000]  爸爸會有什麼反應
[00:28:34.000 --> 00:28:35.000]  心情很緊張
[00:28:35.000 --> 00:28:38.000]  他就問我
[00:28:38.000 --> 00:28:44.000]  爸爸 耶穌愛你 你還信不信耶穌
[00:28:44.000 --> 00:28:48.000]  弟兄就跟太太戰戰兢兢等答案
[00:28:48.000 --> 00:28:51.000]  爸爸就因為病情
[00:28:51.000 --> 00:28:53.000]  其實他試過沒有反應
[00:28:53.000 --> 00:28:55.000]  人家問他什麼他都沒有反應
[00:28:55.000 --> 00:28:58.000]  也可能因為奶奶已經在後面發功
[00:28:58.000 --> 00:29:00.000]  發功不知道他做什麼
[00:29:00.000 --> 00:29:02.000]  在電光火石之間
[00:29:02.000 --> 00:29:04.000]  竟然聽到 我相信耶穌
[00:29:04.000 --> 00:29:07.000]  為什麼不相信
[00:29:07.000 --> 00:29:10.000]  爸爸清楚回覆了
[00:29:10.000 --> 00:29:15.000]  弟兄和太太為了主神奇的工作很驚歎
[00:29:15.000 --> 00:29:18.000]  竟然相信耶穌 為什麼不相信
[00:29:18.000 --> 00:29:21.000]  正如小摩西童的媽媽和姐姐
[00:29:21.000 --> 00:29:26.000]  這兩位驚歎神作為的兩位女士一樣
[00:29:26.000 --> 00:29:30.000]  當我們在我們心目中留意大小的時候
[00:29:30.000 --> 00:29:33.000]  你會發現我們的神是令你驚歎
[00:29:33.000 --> 00:29:35.000]  令你很驚訝的
[00:29:35.000 --> 00:29:37.000]  如果當你發現這樣的時候
[00:29:37.000 --> 00:29:41.000]  你會有更多的能力去敬畏神
[00:29:41.000 --> 00:29:43.000]  因為你的神是很強的
[00:29:43.000 --> 00:29:46.000]  祂可以值得你去敬畏
[00:29:46.000 --> 00:29:49.000]  頂之每兩位敬畏神的接生父
[00:29:49.000 --> 00:29:51.000]  救了希伯來源很多的嬰兒
[00:29:51.000 --> 00:29:53.000]  兩位女士驚歎神
[00:29:53.000 --> 00:29:56.000]  跟神一起救了小摩西
[00:29:56.000 --> 00:29:59.000]  但是人的困境並沒有停止
[00:29:59.000 --> 00:30:03.000]  就像今天我們仍然在電視新聞中看到耳巴衝突
[00:30:03.000 --> 00:30:06.000]  日本地震又撞機
[00:30:06.000 --> 00:30:10.000]  我們就好像受苦難的以色列人一樣
[00:30:10.000 --> 00:30:14.000]  那些苦難好像不會一下子就完結
[00:30:14.000 --> 00:30:17.000]  我們看看第23和24節
[00:30:17.000 --> 00:30:19.000]  這兩節的經文裡面
[00:30:19.000 --> 00:30:23.000]  讓我們看到兩種哀嘆的聲音
[00:30:23.000 --> 00:30:28.000]  包括嘆息和重複了三次呼求的哀聲
[00:30:28.000 --> 00:30:31.000]  以色列人一直都做奴隸
[00:30:31.000 --> 00:30:36.000]  因為他們沒有辦法寄居在埃及
[00:30:36.000 --> 00:30:39.000]  令他們做的苦工令他們苦不堪言
[00:30:39.000 --> 00:30:42.000]  就算這裡說埃及王死了
[00:30:42.000 --> 00:30:44.000]  但是他們的工作完全沒有輕鬆
[00:30:44.000 --> 00:30:45.000]  仍然都很辛苦
[00:30:45.000 --> 00:30:47.000]  可能我們在座打工仔
[00:30:47.000 --> 00:30:49.000]  或者你就算是老闆你都很明白
[00:30:49.000 --> 00:30:52.000]  其實有時候工作真的令人很辛苦
[00:30:52.000 --> 00:30:57.000]  面對一個沒有盡頭痛苦的日子
[00:30:57.000 --> 00:31:02.000]  他們哀聲嘆氣
[00:31:02.000 --> 00:31:04.000]  什麼時候完結
[00:31:04.000 --> 00:31:05.000]  什麼時候完結
[00:31:05.000 --> 00:31:07.000]  但是感謝神
[00:31:07.000 --> 00:31:09.000]  他們不只是在哀聲嘆氣
[00:31:09.000 --> 00:31:12.000]  他們這裡說了他們的呼求
[00:31:12.000 --> 00:31:13.000]  他們的呼求
[00:31:13.000 --> 00:31:15.000]  神聽到他們的呼聲
[00:31:15.000 --> 00:31:17.000]  他們不斷去呼求
[00:31:17.000 --> 00:31:19.000]  所以第三條問題我問大家
[00:31:19.000 --> 00:31:22.000]  在一些苦無盡頭的痛苦日子裡面
[00:31:22.000 --> 00:31:24.000]  你還可以做些什麼
[00:31:24.000 --> 00:31:26.000]  以致你能夠得逞救呢
[00:31:26.000 --> 00:31:28.000]  以色列人告訴我們
[00:31:28.000 --> 00:31:31.000]  他們繼續向神呼求
[00:31:31.000 --> 00:31:34.000]  以色列人向神發出這個嘆息的呼求
[00:31:34.000 --> 00:31:36.000]  神怎樣回應呢
[00:31:36.000 --> 00:31:39.000]  我們一起看二十四和二十五節
[00:31:39.000 --> 00:31:42.000]  這裡說神就用四個動詞
[00:31:42.000 --> 00:31:45.000]  回應以色列人兩種哀嘆的聲音
[00:31:45.000 --> 00:31:47.000]  這裡說神他聽見
[00:31:47.000 --> 00:31:48.000]  他紀念
[00:31:48.000 --> 00:31:49.000]  他看見
[00:31:49.000 --> 00:31:50.000]  他關注
[00:31:50.000 --> 00:31:52.000]  不只是以色列人
[00:31:52.000 --> 00:31:54.000]  他都關注你的父親
[00:31:54.000 --> 00:31:56.000]  頂正當以色列人和我們
[00:31:56.000 --> 00:31:58.000]  在重重的困境裡面
[00:31:58.000 --> 00:32:01.000]  我們向神呼求主是聽到的
[00:32:01.000 --> 00:32:03.000]  當我們一邊向神呼求
[00:32:03.000 --> 00:32:05.000]  神聽見
[00:32:05.000 --> 00:32:07.000]  也同時安慰著我們
[00:32:07.000 --> 00:32:11.000]  禱告是一個療癒的過程
[00:32:11.000 --> 00:32:13.000]  有一位姐妹她分享
[00:32:13.000 --> 00:32:15.000]  她真的經歷到祈禱
[00:32:15.000 --> 00:32:17.000]  當她禱告的時候
[00:32:17.000 --> 00:32:19.000]  她就經歷到她心靈的痛苦
[00:32:19.000 --> 00:32:21.000]  可以給神醫治
[00:32:21.000 --> 00:32:23.000]  所以頂姐妹你可以放心
[00:32:23.000 --> 00:32:25.000]  你可以去到神的面前
[00:32:25.000 --> 00:32:27.000]  因為你的呼求
[00:32:27.000 --> 00:32:29.000]  神是聽見
[00:32:29.000 --> 00:32:31.000]  而且神是會紀念
[00:32:31.000 --> 00:32:35.000]  祂會紀念祂和阿伯拉罕爾撒雅各
[00:32:35.000 --> 00:32:36.000]  立的約
[00:32:36.000 --> 00:32:37.000]  當我們信耶穌的時候
[00:32:37.000 --> 00:32:39.000]  我們同樣是列祖的後代
[00:32:39.000 --> 00:32:41.000]  雖然我們曾經背棄過主
[00:32:41.000 --> 00:32:43.000]  但是神紀念我們
[00:32:43.000 --> 00:32:44.000]  仍然有這個身份
[00:32:44.000 --> 00:32:46.000]  神仍然主動和我們續約
[00:32:46.000 --> 00:32:49.000]  讓我們應許在困境當中拯救我們
[00:32:49.000 --> 00:32:51.000]  讓我們有盼望
[00:32:51.000 --> 00:32:54.000]  神也看見我們明白我們的苦情
[00:32:54.000 --> 00:32:58.000]  有時候人最苦並不是受苦的本身
[00:32:58.000 --> 00:33:00.000]  是你受痛苦的時候
[00:33:00.000 --> 00:33:02.000]  沒有人留意到
[00:33:02.000 --> 00:33:04.000]  沒有人知道
[00:33:04.000 --> 00:33:05.000]  頂姐妹你的苦
[00:33:05.000 --> 00:33:07.000]  就算人暫時未留意
[00:33:07.000 --> 00:33:10.000]  神是看著你
[00:33:10.000 --> 00:33:11.000]  神是看著你
[00:33:11.000 --> 00:33:13.000]  祂知道和祂關注
[00:33:13.000 --> 00:33:14.000]  所以神聽見
[00:33:14.000 --> 00:33:15.000]  祂紀念
[00:33:15.000 --> 00:33:16.000]  祂看顧
[00:33:16.000 --> 00:33:17.000]  和關注以色列的苦情
[00:33:17.000 --> 00:33:19.000]  祂不會袖手旁觀
[00:33:19.000 --> 00:33:21.000]  但是在祂的時間
[00:33:21.000 --> 00:33:22.000]  在神的時間
[00:33:22.000 --> 00:33:24.000]  和祂用祂的方法
[00:33:24.000 --> 00:33:26.000]  神會出手相助
[00:33:26.000 --> 00:33:27.000]  我們需要做什麼?
[00:33:27.000 --> 00:33:29.000]  做好自己的本分之後
[00:33:29.000 --> 00:33:31.000]  我們就要等候神
[00:33:31.000 --> 00:33:33.000]  切記不要太心急
[00:33:33.000 --> 00:33:36.000]  就像摩西那樣犯錯行
[00:33:36.000 --> 00:33:39.000]  摩西他負很負正義感的
[00:33:39.000 --> 00:33:42.000]  他真的會為同胞抱打不平
[00:33:42.000 --> 00:33:46.000]  所以他看到同胞被欺壓的時候
[00:33:46.000 --> 00:33:49.000]  他生氣得殺了那個人
[00:33:49.000 --> 00:33:51.000]  把那個人埋在地上
[00:33:51.000 --> 00:33:52.000]  但是因為這樣
[00:33:52.000 --> 00:33:54.000]  他被埃及王通緝
[00:33:54.000 --> 00:33:57.000]  他要逃亡異地四十年
[00:33:57.000 --> 00:34:01.000]  摩西的確是神拯救以色列的人
[00:34:01.000 --> 00:34:04.000]  但問題在於神的時間表
[00:34:04.000 --> 00:34:07.000]  和祂的期望不太吻合
[00:34:07.000 --> 00:34:08.000]  頂姐妹我們有時候
[00:34:08.000 --> 00:34:09.000]  會不會都像摩西一樣
[00:34:09.000 --> 00:34:12.000]  覺得神的行動太慢
[00:34:12.000 --> 00:34:14.000]  你可以走快一點嗎?
[00:34:14.000 --> 00:34:16.000]  有時候我也會這樣想
[00:34:16.000 --> 00:34:17.000]  但是我聽了一個比喻
[00:34:17.000 --> 00:34:19.000]  我就好像明白多一點
