
[00:00:00.000 --> 00:00:06.080]  我們這次真的,其實路途一點都不險了,不知道為何會覺得危險了
[00:26:54.400 --> 00:26:56.160]  是一些外來的文化
[00:26:56.160 --> 00:26:58.160]  是一些殖民主義的文化
[00:26:58.160 --> 00:27:02.080]  是羅馬帝國要接管和要強行去
[00:27:02.080 --> 00:27:03.760]  收割這個地方
[00:27:03.760 --> 00:27:05.120]  去佔據這個地方
[00:27:05.120 --> 00:27:07.840]  這種形象來的
[00:27:07.840 --> 00:27:11.200]  競技場有什麼事發生?
[00:27:11.200 --> 00:27:14.480]  你看看那些希臘的競技
[00:27:14.480 --> 00:27:16.960]  的畫面,那些的油畫
[00:27:16.960 --> 00:27:20.560]  是赤裸裸的競技
[00:27:20.560 --> 00:27:22.800]  猶太人是不能夠接受的
[00:27:22.800 --> 00:27:26.480]  等於今天我們想起什麼城市?
[00:27:26.480 --> 00:27:28.480]  拉斯維加斯
[00:27:28.480 --> 00:27:30.800]  你想想拉斯維加斯要想起什麼?
[00:27:30.800 --> 00:27:32.480]  每個人都想起Sin City
[00:27:32.480 --> 00:27:36.160]  What happened in Vegas, stay in Vegas
[00:27:36.160 --> 00:27:38.160]  我們想起這種形象
[00:27:38.160 --> 00:27:40.720]  凱撒尼亞就是這種形象
[00:27:40.720 --> 00:27:42.640]  起碼對比德,對猶太人來說
[00:27:42.640 --> 00:27:45.520]  是一個不應該去的地方
[00:27:45.520 --> 00:27:48.240]  不應該逗留的地方
[00:27:48.240 --> 00:27:51.120]  是一個外邦人的地方,有廟宇等等
[00:27:51.120 --> 00:27:53.120]  In fact,在當時
[00:27:53.120 --> 00:27:57.040]  猶太人和凱撒尼亞裡面的外邦人
[00:27:57.040 --> 00:27:59.840]  很多時候有一些大型的衝突
[00:27:59.840 --> 00:28:01.840]  為什麼?
[00:28:01.840 --> 00:28:04.080]  因為那些猶太人很不喜歡
[00:28:04.080 --> 00:28:06.400]  那些欺壓我們的權勢
[00:28:06.400 --> 00:28:09.360]  就來到我們的本土
[00:28:09.360 --> 00:28:11.040]  將我們強暴也好
[00:28:11.040 --> 00:28:16.800]  將我們去到宰殺也好
[00:28:16.800 --> 00:28:19.120]  就算食物都是一樣
[00:28:19.120 --> 00:28:21.040]  食物都是有他們的文化
[00:28:21.040 --> 00:28:22.880]  所以為什麼猶太人
[00:28:22.880 --> 00:28:24.480]  他們這麼著重
[00:28:24.480 --> 00:28:27.600]  到今時今日都是Caution
[00:28:27.600 --> 00:28:31.760]  沒有起司漢堡
[00:28:31.760 --> 00:28:33.440]  芝士奶類的東西
[00:28:33.440 --> 00:28:35.200]  是不能夠扣肉的
[00:28:35.200 --> 00:28:35.760]  為什麼呢?
[00:28:35.760 --> 00:28:39.600]  因為他們以前被帝國接管的時候
[00:28:39.600 --> 00:28:41.360]  強行逼他們的時候
[00:28:41.360 --> 00:28:43.520]  就是要滅絕他們的身份
[00:28:43.520 --> 00:28:46.320]  要逼他們吃豬肉等等
[00:28:46.320 --> 00:28:48.320]  所以猶太人的抗爭者
[00:28:48.320 --> 00:28:51.600]  就是零死不活的
[00:28:51.600 --> 00:28:53.680]  如果你這樣看這個故事的時候
[00:28:53.680 --> 00:28:57.760]  你就會發現福音的權能在哪裡
[00:28:57.760 --> 00:29:01.920]  福音第一次能夠打破
[00:29:01.920 --> 00:29:05.280]  地理文化種族的界限
[00:29:05.280 --> 00:29:08.000]  就是當時人類社會
[00:29:08.000 --> 00:29:11.440]  是不能夠打破的界限
[00:29:11.440 --> 00:29:14.240]  每個人都在沙上劃線
[00:29:14.240 --> 00:29:16.880]  就是你有你,我有我
[00:29:16.880 --> 00:29:18.000]  我是猶太人
[00:29:18.000 --> 00:29:19.360]  你是外邦人
[00:29:19.360 --> 00:29:21.680]  我們是河水不犯井水
[00:29:21.680 --> 00:29:24.320]  但是福音去到宰殺以後
[00:29:24.320 --> 00:29:26.080]  就將它衝破
[00:29:26.080 --> 00:29:29.200]  這個就是福音的Power
[00:29:29.200 --> 00:29:34.080]  應該有的權能
[00:29:34.080 --> 00:29:38.560]  我想寫這個故事主要是想講這件事
[00:29:38.560 --> 00:29:41.760]  不是給我們一個宣教的藍圖
[00:29:41.760 --> 00:29:44.000]  這麼簡單
[00:29:44.000 --> 00:29:47.680]  而是給我們知道我們作為信主的人
[00:29:47.680 --> 00:29:48.880]  接受福音的人
[00:29:48.880 --> 00:29:51.440]  我們要明白福音的大能
[00:29:51.440 --> 00:29:53.920]  我想如果我們多一點體會的話
[00:29:53.920 --> 00:29:55.760]  福音的權能
[00:29:55.760 --> 00:29:57.520]  是應該幫助到我們的生命
[00:29:57.520 --> 00:29:58.800]  是不是?
[00:29:58.800 --> 00:29:59.520]  你想想
[00:29:59.520 --> 00:30:07.280]  如果人類裡面最不可能拆毀的圍牆
[00:30:07.280 --> 00:30:11.440]  福音都能夠衝破,能夠突破
[00:30:11.440 --> 00:30:16.800]  何況我們人與人之間有的隔膜
[00:30:16.800 --> 00:30:24.480]  你想想我們有多少人與人之間不和的情況
[00:30:24.480 --> 00:30:27.600]  我們去旅遊兩個星期
[00:30:27.600 --> 00:30:31.440]  都有些人不和
[00:30:31.440 --> 00:30:32.880]  相見好同住難
[00:30:32.880 --> 00:30:34.320]  這個我明白的
[00:30:34.320 --> 00:30:37.040]  我說我比別人不和
[00:30:37.040 --> 00:30:40.560]  有很多人都覺得跟我相處很麻煩
[00:30:40.560 --> 00:30:43.120]  我還記得好幾年前
[00:30:43.120 --> 00:30:44.480]  我和我太太
[00:30:44.480 --> 00:30:47.040]  我都已經忘記發生什麼事
[00:30:47.040 --> 00:30:50.240]  我們吵架吵得很厲害
[00:30:50.240 --> 00:30:54.000]  我們吵架就不會打起來
[00:30:54.000 --> 00:30:56.640]  但是我們很激烈地辯論
[00:30:56.640 --> 00:31:00.160]  我記得我們吵架了一陣子之後
[00:31:00.160 --> 00:31:04.320]  最後的時候她就說了一句話
[00:31:04.320 --> 00:31:09.920]  她就說「現在我不夠你吵」
[00:31:09.920 --> 00:31:13.600]  那時候我突然情天霹靂地想想
[00:31:13.600 --> 00:31:16.720]  是什麼意思呢?
[00:31:16.720 --> 00:31:22.400]  因為我可能是靠嘴巴賺錢的
[00:31:22.400 --> 00:31:26.000]  不夠我吵,講理就不夠我講理
[00:31:26.000 --> 00:31:28.000]  然後我自己突然間停一停
[00:31:28.000 --> 00:31:32.320]  我說可能我真是一種這樣的人
[00:31:32.320 --> 00:31:36.240]  大家OK的時候,大家可能相處很快樂
[00:31:36.240 --> 00:31:42.160]  但是吵起來真的很難搞
[00:31:42.160 --> 00:31:46.080]  然後我就停口,不說了
[00:31:46.080 --> 00:31:49.760]  我發現可能我應該shut up
[00:31:49.760 --> 00:31:53.920]  如果福音有這樣的權能
[00:31:53.920 --> 00:31:56.640]  《紙條行傳》第十章,凱撒尼亞
[00:31:56.640 --> 00:32:00.480]  何況我們,我們家庭裡面
[00:32:00.480 --> 00:32:03.680]  婚姻或者我們跟二女
[00:32:03.680 --> 00:32:06.000]  朋友、弟兄姊妹
[00:32:06.000 --> 00:32:09.280]  是不是應該這樣的隔膜是可以打破的?
[00:32:09.280 --> 00:32:14.720]  只要我們肯相信福音有這樣的權能
[00:32:14.720 --> 00:32:18.880]  多麼美好,多麼美好
[00:32:18.880 --> 00:32:22.960]  福音第一次衝破這些所有的界限
[00:32:22.960 --> 00:32:24.880]  凱撒尼亞
[00:32:24.880 --> 00:32:26.320]  第二個重點
[00:32:26.320 --> 00:32:30.240]  就是我們應該有的選擇
[00:32:30.240 --> 00:32:32.960]  剛才我們講了這個故事
[00:32:32.960 --> 00:32:37.920]  是上帝親自主動去實行的
[00:32:37.920 --> 00:32:40.240]  不是人能夠去做的
[00:32:40.240 --> 00:32:42.160]  人也沒有這樣的動機
[00:32:42.160 --> 00:32:45.200]  有這樣的意願去做
[00:32:45.200 --> 00:32:46.960]  結果這個故事
[00:32:46.960 --> 00:32:52.400]  哥利諾全家信主、歸向主受洗
[00:32:52.400 --> 00:32:56.720]  傳回耶路撒冷的總部,這是第七段
[00:32:56.720 --> 00:32:59.440]  那裡說什麼呢?
[00:32:59.440 --> 00:33:01.920]  第十一章
[00:33:01.920 --> 00:33:05.600]  這是凱撒尼亞
[00:33:05.600 --> 00:33:10.720]  使徒和在猶太的眾弟兄
[00:33:10.720 --> 00:33:14.920]  聽到外邦人也領受了上帝的動
[00:33:14.920 --> 00:33:17.840]  等到彼得上了耶路撒冷
[00:33:17.840 --> 00:33:22.160]  那奉國禮的信徒和他爭辯
[00:33:22.160 --> 00:33:26.400]  他說你竟然入未受國禮的人當中
[00:33:26.400 --> 00:33:29.120]  和他們吃飯
[00:33:29.120 --> 00:33:31.120]  彼得於是乎就開口
[00:33:31.120 --> 00:33:33.600]  又是講回第十章裡面所有的事情
[00:33:33.600 --> 00:33:35.120]  他看到什麼異夢
[00:33:35.120 --> 00:33:36.880]  然後哥利諾有什麼異象
[00:33:36.880 --> 00:33:40.240]  整個故事又再交代一次
[00:33:40.240 --> 00:33:44.240]  既然上帝給他們恩典
[00:33:44.240 --> 00:33:47.520]  在我們信主耶穌的時候給了我們一樣
[00:33:47.520 --> 00:33:49.120]  我是誰
[00:33:49.120 --> 00:33:51.600]  能難阻上帝嗎?
[00:33:51.600 --> 00:33:55.520]  眾人聽見這些話
[00:33:55.520 --> 00:33:58.160]  就shut up
[00:33:58.160 --> 00:34:00.800]  只歸榮耀給上帝
[00:34:00.800 --> 00:34:05.440]  他說這樣看來上帝也施恩給外邦人
[00:34:05.440 --> 00:34:08.480]  使他們悔改得生命
[00:34:08.480 --> 00:34:12.480]  為什麼耶穌、耶路撒冷為什麼能挑動他們
[00:34:12.480 --> 00:34:15.680]  一個猶太人為主的群體
[00:34:15.680 --> 00:34:19.360]  本身不應該和外邦人走在一起
[00:34:19.360 --> 00:34:25.440]  或者對一些徹頭徹尾是猶太人的基督徒來講
[00:34:25.440 --> 00:34:26.640]  外邦人可以信主
[00:34:26.640 --> 00:34:30.640]  不過他們應該做完我們那批事
[00:34:30.640 --> 00:34:32.880]  Causa、節祇
[00:34:32.880 --> 00:34:34.240]  我們所有的事
[00:34:34.240 --> 00:34:35.360]  我們律例的事
[00:34:35.360 --> 00:34:38.000]  全部的事都應該要做
[00:34:38.000 --> 00:34:40.160]  他們才可以信主
[00:34:40.160 --> 00:34:41.680]  加入教會
[00:34:41.680 --> 00:34:43.520]  彼得說no
[00:34:43.520 --> 00:34:45.760]  然後保羅也說no
[00:34:45.760 --> 00:34:48.480]  新約的聖經也說no
[00:34:48.480 --> 00:34:50.640]  當基督來到的時候
[00:34:50.640 --> 00:34:52.160]  大家就可以同台吃飯
[00:34:52.160 --> 00:34:54.240]  你不一定要做猶太人
[00:34:54.240 --> 00:34:57.840]  只要你是信奉耶穌基督的人
[00:34:57.840 --> 00:35:00.880]  你就可以成為這個群體
[00:35:00.880 --> 00:35:03.360]  成為上帝的子民
[00:35:03.360 --> 00:35:06.400]  你看見誰阻礙地球轉
[00:35:06.400 --> 00:35:11.200]  就是那些奉割禮的信徒
[00:35:11.200 --> 00:35:12.720]  因為他們說你可以信主
[00:35:12.720 --> 00:35:13.760]  OK
[00:35:13.760 --> 00:35:15.920]  不過你要受割禮
[00:35:15.920 --> 00:35:19.200]  你要做我們猶太人所做的事
[00:35:19.200 --> 00:35:22.000]  結果他們就是阻止了
[00:35:22.000 --> 00:35:27.920]  或者想去阻止上帝自己的工作
[00:35:27.920 --> 00:35:29.760]  一個全福音的故事
[00:35:29.760 --> 00:35:31.600]  回到耶路撒冷的時候
[00:35:31.600 --> 00:35:36.720]  耶路撒冷的教會開頭是抗衡的
[00:35:36.720 --> 00:35:40.000]  但是之後他們看到這個是上帝的工作
[00:35:40.000 --> 00:35:41.760]  他們就順應上帝
[00:35:41.760 --> 00:35:45.200]  這個就是人的選擇
[00:35:45.200 --> 00:35:47.600]  人可以選擇做些什麼
[00:35:47.600 --> 00:35:49.120]  當然我們說全福音
[00:35:49.120 --> 00:35:51.120]  這是當然要做的事
[00:35:51.120 --> 00:35:52.960]  教會我們強調要全福音
[00:35:52.960 --> 00:35:54.560]  因為教會存在的
[00:35:54.560 --> 00:35:57.840]  是為了未信主的人而存在的
[00:35:57.840 --> 00:35:58.640]  對嗎
[00:35:58.640 --> 00:36:02.960]  教會不是為了我們這幫信了主的人而存在
[00:36:02.960 --> 00:36:05.840]  但是我們存在是為了什麼原因
[00:36:05.840 --> 00:36:10.560]  為了未信主未聽耶穌福音的人而存在
[00:36:10.560 --> 00:36:12.400]  這個是教會有的目的
[00:36:12.400 --> 00:36:17.840]  所以全福音是天經地義的事情
[00:36:17.840 --> 00:36:22.720]  但是全福音有動機是好的
[00:36:22.720 --> 00:36:26.640]  但是有好的動機不等於有好的方法
[00:36:26.640 --> 00:36:28.480]  對嗎
[00:36:28.480 --> 00:36:31.520]  我記得我們那兩星期頭一兩天
[00:36:31.520 --> 00:36:35.280]  我們在嘉義酒店那裡有個很漂亮的廳
[00:36:35.280 --> 00:36:36.960]  我們大家在那裡分享
[00:36:36.960 --> 00:36:39.360]  我聽了幾個故事
[00:36:39.360 --> 00:36:44.800]  就是很多時候有些很熱心的人想全福音
[00:36:44.800 --> 00:36:47.200]  但是他是弄巧反拙
[00:36:47.200 --> 00:36:49.600]  因為很熱心想全福音
[00:36:49.600 --> 00:36:52.400]  結果就變成硬燒
[00:36:52.400 --> 00:36:53.760]  對嗎
[00:36:53.760 --> 00:36:56.800]  千萬不要硬燒
[00:36:56.800 --> 00:37:00.400]  在我們這一代已經不可以這樣做了
[00:37:00.400 --> 00:37:08.080]  教會在世人當中有的名聲已經很差了
[00:37:08.080 --> 00:37:09.360]  對嗎
[00:37:09.360 --> 00:37:11.840]  有時候黑狗偷吃白狗當災
[00:37:11.840 --> 00:37:14.560]  不等於你和我是差
[00:37:14.560 --> 00:37:18.880]  而是外面傳媒怎樣去將這些新聞去抄
[00:37:18.880 --> 00:37:20.480]  去宣傳
[00:37:20.480 --> 00:37:22.960]  令人覺得教會應該是怎樣的
[00:37:22.960 --> 00:37:25.920]  原來教會就是那幫這樣的人
[00:37:25.920 --> 00:37:27.280]  我們不可以硬燒
[00:37:27.280 --> 00:37:29.280]  我告訴你
[00:37:29.280 --> 00:37:31.600]  我們最重要的要做什麼
[00:37:31.600 --> 00:37:34.560]  就是一個Winsome Testimony
[00:37:34.560 --> 00:37:38.960]  一個贏到人的美好的生命
[00:37:38.960 --> 00:37:42.240]  我們要活得到這條命才行
[00:37:42.240 --> 00:37:45.200]  不然就是我們阻礙地球轉
[00:37:45.200 --> 00:37:46.240]  對嗎
[00:37:46.240 --> 00:37:48.240]  這是人的選擇
[00:37:48.240 --> 00:37:49.360]  對嗎
[00:37:49.360 --> 00:37:51.760]  上帝的故事告訴我們
[00:37:51.760 --> 00:37:55.840]  是不斷推進著他的工作
[00:37:55.840 --> 00:38:01.440]  往往很多時候就是我們阻礙地球轉
[00:38:01.440 --> 00:38:03.200]  對嗎
[00:38:03.200 --> 00:38:06.240]  我發現一件事我們基督徒
[00:38:06.240 --> 00:38:09.200]  可能很少留意的
[00:38:09.200 --> 00:38:12.720]  就是少說話
[00:38:12.720 --> 00:38:15.760]  多行道
[00:38:15.760 --> 00:38:18.080]  剛才我說了
[00:38:18.080 --> 00:38:19.600]  我太太說
[00:38:19.600 --> 00:38:22.400]  我不夠你爭拗
[00:38:22.400 --> 00:38:24.960]  結果那次開始
[00:38:24.960 --> 00:38:28.640]  我盡量在家裡不跟她講道理
[00:38:28.640 --> 00:38:33.520]  因為說真的,就算講道理又如何
[00:38:33.520 --> 00:38:35.840]  誰會贏?
[00:38:35.840 --> 00:38:38.880]  我贏,對吧?
[00:38:38.880 --> 00:38:41.280]  我贏又如何?
[00:38:41.280 --> 00:38:44.640]  我的家不是贏,對吧?
[00:38:44.640 --> 00:38:47.920]  可能有一種操練我們需要做
[00:38:47.920 --> 00:38:51.520]  就是靜默的操練
[00:38:51.520 --> 00:38:53.840]  To shut up
[00:38:53.840 --> 00:38:55.360]  and to live
[00:38:55.360 --> 00:38:57.200]  Right?
[00:38:57.200 --> 00:38:59.120]  Stay less
[00:38:59.120 --> 00:39:01.520]  and live more
[00:39:01.520 --> 00:39:03.120]  這幫人就是
[00:39:03.120 --> 00:39:04.880]  結果
[00:39:04.880 --> 00:39:06.160]  這樣做
[00:39:06.160 --> 00:39:07.680]  奉國禮的這幫人
[00:39:07.680 --> 00:39:09.760]  被彼得的故事所講
[00:39:09.760 --> 00:39:12.800]  他說這是上帝自己親自所做的
[00:39:12.800 --> 00:39:16.240]  上帝不偏愛任何一種人
[00:39:16.240 --> 00:39:18.480]  所有的人都能夠來到他信耶穌
[00:39:18.480 --> 00:39:21.920]  我是誰能夠攔阻上帝嗎?
[00:39:21.920 --> 00:39:26.000]  他們就不說話只歸榮耀於上帝
[00:39:26.000 --> 00:39:28.320]  這樣可能
[00:39:28.320 --> 00:39:30.800]  上帝也私隱被外邦人
[00:39:30.800 --> 00:39:33.840]  讓上帝自己的工作能夠繼續
[00:39:33.840 --> 00:39:37.200]  讓我們的生命是一種這樣的生命
[00:39:37.200 --> 00:39:41.280]  少說話,多做事
[00:39:41.280 --> 00:39:48.000]  我們同心低頭祈禱
[00:39:48.000 --> 00:39:49.040]  我們禱告的時候
[00:39:49.040 --> 00:39:56.720]  我們在上帝面前學習靜默
[00:39:56.720 --> 00:39:57.440]  來到上帝面前
[00:39:57.440 --> 00:39:58.640]  我們去承認
[00:39:58.640 --> 00:40:04.960]  我們有時候太多罪
[00:40:04.960 --> 00:40:07.280]  主讓我們不說話
[00:40:07.280 --> 00:40:10.720]  把榮耀歸給祢
[00:40:10.720 --> 00:40:14.640]  舅父祢自己親自幫助我們
[00:40:14.640 --> 00:40:19.360]  讓我們生命活出一個美好的見證
[00:40:19.360 --> 00:40:22.000]  讓這個生命擺在別人面前
[00:40:22.000 --> 00:40:23.920]  別人會好奇
[00:40:23.920 --> 00:40:27.040]  別人會看到
[00:40:27.040 --> 00:40:29.600]  為什麼我們在不同的光景當中
[00:40:29.600 --> 00:40:31.920]  我們現有平安
[00:40:31.920 --> 00:40:34.720]  有氣路
[00:40:34.720 --> 00:40:39.520]  主讓我們的嘴唇歸榮耀給祢
[00:40:39.520 --> 00:40:44.480]  讓我們的生命成為眾人的見證
[00:40:44.480 --> 00:40:47.360]  主從我們自己開始
[00:40:47.360 --> 00:40:50.880]  從我們和其他人的關係開始
[00:40:50.880 --> 00:40:54.720]  主讓祢自己平安臨到我們
[00:40:54.720 --> 00:40:58.720]  讓祢那種和平臨到我們的家庭
[00:40:58.720 --> 00:41:05.200]  臨到我們的生命當中每一個角色
[00:41:05.200 --> 00:41:07.840]  主為了一次願意祢自己
[00:41:07.840 --> 00:41:13.040]  來使我們成為祢自己的器皿
[00:41:13.040 --> 00:41:17.680]  祢為小說話能夠多見證祢
[00:41:17.680 --> 00:41:22.880]  少說話能夠見證祢生命的美好
[00:41:22.880 --> 00:41:25.040]  祢幫助我們教會
[00:41:25.040 --> 00:41:26.640]  讓我們教會在世
[00:41:26.640 --> 00:41:30.400]  真的活出這個福音的使命
[00:41:30.400 --> 00:41:31.680]  祈禱馮主明教
