
[00:00:00.000 --> 00:00:03.780]  今日想和大家講的題目叫做巴比倫的驕傲
[00:14:31.760 --> 00:14:33.240]  都是這樣的君王
[00:14:33.240 --> 00:14:34.880]  是一個很明亮的神聖
[00:14:34.880 --> 00:14:37.440]  是一個很舉足輕重的一個人
[00:14:37.440 --> 00:14:40.080]  是被神化的一個人物
[00:14:40.080 --> 00:14:43.680]  很具影響力
[00:14:43.680 --> 00:14:45.760]  但是神要審判這樣的人
[00:14:45.760 --> 00:14:49.360]  經過了43年的在位
[00:14:49.360 --> 00:14:50.840]  他最後的7年
[00:14:50.840 --> 00:14:52.240]  是得了一種怪病
[00:14:52.240 --> 00:14:53.880]  一個叫人獸病
[00:14:53.880 --> 00:14:55.920]  他最後好像變成了野獸一樣
[00:14:55.920 --> 00:14:58.120]  甚至生出一些爪子
[00:14:58.120 --> 00:15:00.200]  生出很多好像野獸的毛一樣
[00:15:00.200 --> 00:15:01.400]  去到曠野裡面
[00:15:01.400 --> 00:15:03.120]  跟野獸一起生活
[00:15:03.120 --> 00:15:05.440]  因為他的驕傲神的懲罰
[00:15:05.440 --> 00:15:08.080]  淋到他的生命裡面
[00:15:08.080 --> 00:15:10.040]  幾十年輝煌的歷史
[00:15:10.040 --> 00:15:13.040]  最後是這樣的下場
[00:15:13.040 --> 00:15:14.760]  弟兄姊妹
[00:15:14.760 --> 00:15:16.000]  在過往這幾年裡面
[00:15:16.000 --> 00:15:19.600]  我服侍了有幾個男士
[00:15:19.600 --> 00:15:22.400]  在他們壯年的時候過世
[00:15:22.400 --> 00:15:24.680]  40歲離開世界
[00:15:24.680 --> 00:15:25.880]  有一個男士他說
[00:15:25.880 --> 00:15:27.600]  我做的生意很大很大
[00:15:27.600 --> 00:15:28.640]  大到我都不懂得聽
[00:15:28.640 --> 00:15:30.720]  不知道多少千萬的生意
[00:15:30.720 --> 00:15:33.760]  但最後當我見到他躺在病床的時候
[00:15:33.760 --> 00:15:37.040]  我想這些個人的驕傲去了哪裡
[00:15:37.040 --> 00:15:38.320]  神要審判人的時候
[00:15:38.320 --> 00:15:40.600]  我們的生命就是這樣
[00:15:40.600 --> 00:15:41.440]  就完了
[00:15:41.440 --> 00:15:43.160]  有什麼值得驕傲
[00:15:43.160 --> 00:15:44.760]  有什麼能夠令我們說
[00:15:44.760 --> 00:15:45.920]  我能夠做到
[00:15:45.920 --> 00:15:48.320]  我能夠驕傲一輩子
[00:15:48.320 --> 00:15:50.200]  沒有人能夠這樣做到
[00:15:50.200 --> 00:15:51.800]  因為神的時候到的時候
[00:15:51.800 --> 00:15:52.960]  神的審判到的時候
[00:15:52.960 --> 00:15:56.480]  特別淋到驕傲人的生命裡面
[00:15:56.480 --> 00:16:01.320]  我們就不能夠再去誇口什麼
[00:16:01.320 --> 00:16:02.600]  第二
[00:16:02.600 --> 00:16:03.760]  一個這樣有能力的人
[00:16:03.760 --> 00:16:05.840]  很喜歡跟別人去比較
[00:16:05.840 --> 00:16:06.600]  第十三節說
[00:16:06.600 --> 00:16:09.320]  你心裡面曾經說我要升到天上
[00:16:09.320 --> 00:16:11.800]  高舉我的寶座
[00:16:11.800 --> 00:16:14.720]  在神眾星以上
[00:16:14.720 --> 00:16:15.720]  剛才已經說到
[00:16:15.720 --> 00:16:17.120]  有些國家的君王
[00:16:17.120 --> 00:16:19.080]  就比喻好像星星一樣
[00:16:19.080 --> 00:16:20.920]  他說我這顆星是要最高的
[00:16:20.920 --> 00:16:21.920]  要升到很高
[00:16:21.920 --> 00:16:23.240]  是比其他星更高的
[00:16:23.240 --> 00:16:28.040]  是在其他星的以上
[00:16:28.040 --> 00:16:29.560]  我們明白
[00:16:29.560 --> 00:16:31.160]  一個人那種心態就覺得
[00:16:31.160 --> 00:16:32.280]  我是最厲害的
[00:16:32.280 --> 00:16:33.400]  心理學家告訴我們
[00:16:33.400 --> 00:16:36.000]  大部分的人都覺得平均地
[00:16:36.000 --> 00:16:37.640]  我比其他人聰明
[00:16:37.640 --> 00:16:40.040]  我比其他人帥或者美女
[00:16:40.040 --> 00:16:41.400]  我比其他人聰明
[00:16:41.400 --> 00:16:43.840]  我比其他人一般來說熟齡
[00:16:43.840 --> 00:16:45.240]  我比其他人大部分來說
[00:16:45.240 --> 00:16:47.520]  都是有智慧行事
[00:16:47.520 --> 00:16:48.640]  我比大部分來說
[00:16:48.640 --> 00:16:50.640]  說話都是合而得當
[00:16:50.640 --> 00:16:53.320]  大部分的心理都是這樣
[00:16:53.320 --> 00:16:56.120]  不過其實都有驕傲的成分
[00:16:56.120 --> 00:16:57.280]  因為如果每個人都是這樣
[00:16:57.280 --> 00:17:01.560]  那誰才是比別人沒有什麼呢
[00:17:01.560 --> 00:17:03.640]  沒有人去認識自己真正的本相
[00:17:03.640 --> 00:17:06.880]  很多人都覺得自己是比一般人好
[00:17:06.880 --> 00:17:09.000]  或者比一般人好很多
[00:17:09.000 --> 00:17:15.720]  這是很多心理學上可以證明告訴我們
[00:17:15.720 --> 00:17:19.520]  管轄和服侍是一個很大的不同
[00:17:19.520 --> 00:17:21.000]  其實在聖經裡面
[00:17:21.000 --> 00:17:22.760]  耶利米蘇說到
[00:17:22.760 --> 00:17:26.200]  巴比倫王是神所差遣的僕人
[00:17:26.200 --> 00:17:28.280]  去管教其他的列國
[00:17:28.280 --> 00:17:30.200]  甚至去攻擊以色列
[00:17:30.200 --> 00:17:31.440]  或者去敗亡以色列
[00:17:31.440 --> 00:17:32.680]  去擄掠以色列
[00:17:32.680 --> 00:17:35.080]  其實在神的心意裡面
[00:17:35.080 --> 00:17:36.840]  巴比倫可以是他的僕人
[00:17:36.840 --> 00:17:38.520]  神可以稱他為僕人
[00:17:38.520 --> 00:17:40.320]  因為神可以使用他
[00:17:40.320 --> 00:17:42.040]  但是當一個人驕傲的時候
[00:17:42.040 --> 00:17:43.240]  他管轄列國
[00:17:43.240 --> 00:17:45.120]  他滅亡列國的時候
[00:17:45.120 --> 00:17:47.920]  他就成為了神的敵人
[00:17:47.920 --> 00:17:50.040]  管轄和服侍是很大的不同
[00:17:50.040 --> 00:17:51.400]  今天我們的侍奉
[00:17:51.400 --> 00:17:52.680]  今天我們的參與
[00:17:52.680 --> 00:17:53.840]  我們不是管轄人
[00:17:53.840 --> 00:17:56.760]  我們是服侍人
[00:17:56.760 --> 00:17:58.360]  今天我們
[00:17:58.360 --> 00:17:59.680]  如果有疑慮我都知道
[00:17:59.680 --> 00:18:01.040]  我們管轄我們的疑慮
[00:18:01.040 --> 00:18:03.600]  但是我們服侍我們的疑慮是很大的不同
[00:18:03.600 --> 00:18:05.520]  今天我們說你要這樣這樣這樣做
[00:18:05.520 --> 00:18:06.520]  你要聽我說
[00:18:06.520 --> 00:18:08.240]  我脾氣不好的時候你要聽我說
[00:18:08.240 --> 00:18:09.560]  我這樣說你又這樣做
[00:18:09.560 --> 00:18:10.800]  這樣你又這樣做
[00:18:10.800 --> 00:18:13.120]  今天有些弟兄姊妹持著這樣的心
[00:18:13.120 --> 00:18:16.160]  來到教會裡面服侍
[00:18:16.160 --> 00:18:17.520]  是管轄
[00:18:17.520 --> 00:18:18.840]  不是服侍
[00:18:18.840 --> 00:18:20.440]  服侍就是有需要的時候
[00:18:20.440 --> 00:18:22.320]  他就願意
[00:18:22.320 --> 00:18:23.960]  去附上自己
[00:18:23.960 --> 00:18:24.880]  犧牲自己
[00:18:24.880 --> 00:18:27.560]  擺上自己這樣去附出來
[00:18:27.560 --> 00:18:29.160]  但今天有些弟兄姊妹覺得
[00:18:29.160 --> 00:18:30.520]  我要這樣做
[00:18:30.520 --> 00:18:31.720]  我要這樣做
[00:18:31.720 --> 00:18:33.560]  他卻是看不到有需要的時候
[00:18:33.560 --> 00:18:34.440]  願意去
[00:18:34.440 --> 00:18:35.400]  去竊位
[00:18:35.400 --> 00:18:37.440]  願意去犧牲自己
[00:18:37.440 --> 00:18:40.160]  去奮身去侍奉
[00:18:40.160 --> 00:18:41.760]  弟兄姊妹
[00:18:41.760 --> 00:18:43.400]  我不知道你明不明白
[00:18:43.400 --> 00:18:48.080]  這個自我中心的驕傲的情況是怎樣
[00:18:48.080 --> 00:18:52.600]  這種的情況是
[00:18:52.600 --> 00:18:54.520]  人很多時候出現的問題
[00:18:54.520 --> 00:18:56.440]  雖然我們在針研講過驕傲這個題目
[00:18:56.440 --> 00:18:57.440]  但我想這個也是
[00:18:57.440 --> 00:19:00.480]  以賽亞書其中一個要針對人自我中心
[00:19:00.480 --> 00:19:03.040]  而帶出一個重要的訊息
[00:19:03.040 --> 00:19:04.680]  而這個說到說
[00:19:04.680 --> 00:19:07.520]  我要高舉我要坐在聚會的山上
[00:19:07.520 --> 00:19:08.840]  在北方的極端
[00:19:08.840 --> 00:19:10.680]  以斯解經學家相信
[00:19:10.680 --> 00:19:12.800]  這裡說到他是一個特別的位置
[00:19:12.800 --> 00:19:13.520]  例如
[00:19:13.520 --> 00:19:15.320]  神去召摩西和他見面的時候
[00:19:15.320 --> 00:19:17.560]  有一個特定的地方在山上
[00:19:17.560 --> 00:19:19.480]  而這個
[00:19:19.480 --> 00:19:20.520]  尼泊爾教的撒旺
[00:19:20.520 --> 00:19:22.000]  似乎是一種主動性
[00:19:22.000 --> 00:19:23.400]  我要去到這個山上
[00:19:23.400 --> 00:19:24.440]  我要坐在這個地方
[00:19:24.440 --> 00:19:25.440]  我要掌權
[00:19:25.440 --> 00:19:30.080]  操控一種管治的角色
[00:19:30.080 --> 00:19:32.160]  他不明白被神呼召
[00:19:32.160 --> 00:19:35.040]  而是成為神的僕人去聽神說話
[00:19:35.040 --> 00:19:36.480]  他有一種管理的心態
[00:19:36.480 --> 00:19:37.920]  他有一種管治的心態
[00:19:37.920 --> 00:19:39.000]  我要去管治
[00:19:39.000 --> 00:19:40.000]  我要去管理
[00:19:40.000 --> 00:19:41.120]  我要去操控
[00:19:41.120 --> 00:19:46.200]  一種操控的精神在裡面
[00:19:46.200 --> 00:19:50.280]  這一種是帶來一種的破壞
[00:19:50.280 --> 00:19:51.640]  這一種的心態
[00:19:51.640 --> 00:19:52.440]  第一
[00:19:52.440 --> 00:19:54.480]  他不懂得去欣賞別人
[00:19:54.480 --> 00:19:56.080]  當跟別人一起相處的時候
[00:19:56.080 --> 00:19:58.840]  往往都覺得自己是一個很厲害的
[00:19:58.840 --> 00:20:00.960]  很本事很了不起
[00:20:00.960 --> 00:20:04.040]  往往都是一種很自我的流露出來
[00:20:04.040 --> 00:20:05.600]  覺得
[00:20:05.600 --> 00:20:07.360]  去批評別人
[00:20:07.360 --> 00:20:08.760]  不尊重別人
[00:20:08.760 --> 00:20:12.520]  或者不懂得去欣賞別人
[00:20:12.520 --> 00:20:15.800]  有一個這樣的
[00:20:15.800 --> 00:20:16.720]  理據說
[00:20:16.720 --> 00:20:18.480]  當
[00:20:18.480 --> 00:20:20.440]  一個男和一個女見到一個
[00:20:20.440 --> 00:20:21.120]  一對夫婦
[00:20:21.120 --> 00:20:24.000]  例如一對夫婦見到一個女士的時候
[00:20:24.000 --> 00:20:24.840]  其實
[00:20:24.840 --> 00:20:26.480]  這對夫婦無論是男還是女
[00:20:26.480 --> 00:20:27.720]  都會看著這個女士
[00:20:27.720 --> 00:20:29.600]  是很少看男士的
[00:20:29.600 --> 00:20:31.200]  男的會看著這個女士
[00:20:31.200 --> 00:20:32.680]  多漂亮
[00:20:32.680 --> 00:20:35.440]  女的會看著她的衣著打扮
[00:20:35.440 --> 00:20:37.680]  但是存著一種批評的眼光
[00:20:37.680 --> 00:20:40.120]  她這麼差的
[00:20:40.120 --> 00:20:42.360]  是一種比較的心態
[00:20:42.360 --> 00:20:44.040]  我不知道是不是真實
[00:20:44.040 --> 00:20:45.760]  但是人都很容易會是這樣
[00:20:45.760 --> 00:20:47.040]  跟別人去比較
[00:20:47.040 --> 00:20:48.240]  不是去學習
[00:20:48.240 --> 00:20:50.040]  不是去欣賞
[00:20:50.040 --> 00:20:52.040]  我們要去
[00:20:52.040 --> 00:20:52.840]  欣賞別人
[00:20:52.840 --> 00:20:54.680]  因為我們相信神是將不同的恩賜
[00:20:54.680 --> 00:20:57.280]  放在不同的人的生命裡面
[00:20:57.280 --> 00:20:58.800]  並且我們知道
[00:20:58.800 --> 00:21:02.640]  我們所擁有的是神的賞賜
[00:21:02.640 --> 00:21:03.840]  一份的禮物
[00:21:03.840 --> 00:21:06.080]  那麼我們生命裡面所有的特質
[00:21:06.080 --> 00:21:07.680]  我們有的能幹
[00:21:07.680 --> 00:21:09.320]  我們的能力才幹
[00:21:09.320 --> 00:21:11.960]  都是神賜予給我們的
[00:21:11.960 --> 00:21:13.600]  我們值得去感恩
[00:21:13.600 --> 00:21:15.920]  我們值得去興奮
[00:21:15.920 --> 00:21:17.480]  因為神將這種的恩賜
[00:21:17.480 --> 00:21:19.160]  放在我們生命裡面
[00:21:19.160 --> 00:21:20.880]  我們要讚美上帝
[00:21:20.880 --> 00:21:22.640]  當我們看到其他人跟我們不同的時候
[00:21:22.640 --> 00:21:24.520]  我們欣賞神在他生命裡面
[00:21:24.520 --> 00:21:26.680]  那種特質的表達
[00:21:26.680 --> 00:21:28.720]  譬如其實我很欣賞很有藝術的人
[00:21:28.720 --> 00:21:31.280]  其實我是很少藝術的
[00:21:31.280 --> 00:21:33.560]  我覺得自己很少藝術的氣質
[00:21:33.560 --> 00:21:34.240]  我有一些
[00:21:34.240 --> 00:21:35.560]  但是不高
[00:21:35.560 --> 00:21:36.200]  我寫字
[00:21:36.200 --> 00:21:38.880]  如果你見我手寫的字
[00:21:38.880 --> 00:21:39.880]  你不會認得是我寫的字
[00:21:39.880 --> 00:21:43.320]  因為你看不明白我寫什麼字
[00:21:43.320 --> 00:21:44.680]  我明白自己的短處
[00:21:44.680 --> 00:21:45.760]  明白別人的長處
[00:21:45.760 --> 00:21:47.120]  我很欣賞別人的藝術
[00:21:47.120 --> 00:21:48.600]  寫書法 寫什麼
[00:21:48.600 --> 00:21:49.760]  因為我小時候被人打得多
[00:21:49.760 --> 00:21:51.160]  我很怕寫字
[00:21:51.160 --> 00:21:52.520]  我不喜歡寫字
[00:21:52.520 --> 00:21:55.680]  但是我很欣賞別人寫字寫得很好
[00:21:55.680 --> 00:21:56.800]  我欣賞別人
[00:21:56.800 --> 00:21:58.160]  很多很多的地方
[00:21:58.160 --> 00:21:59.720]  要學習去欣賞別人
[00:21:59.720 --> 00:22:01.320]  但是今天如果我們發覺
[00:22:01.320 --> 00:22:02.520]  在我們的生活裡面
[00:22:02.520 --> 00:22:03.680]  我不懂得欣賞別人
[00:22:03.680 --> 00:22:06.560]  其實是一種驕傲的表達
[00:22:06.560 --> 00:22:07.280]  第二
[00:22:07.280 --> 00:22:09.160]  欠缺了學習的精神
[00:22:09.160 --> 00:22:09.960]  因為自滿
[00:22:09.960 --> 00:22:11.040]  因為不恥下文
[00:22:11.040 --> 00:22:12.440]  因為妒忌
[00:22:12.440 --> 00:22:15.760]  是不能夠有一種學習的心態
[00:22:15.760 --> 00:22:17.000]  我不是說沒有知識
[00:22:17.000 --> 00:22:18.480]  不是說你沒有學文
[00:22:18.480 --> 00:22:20.040]  不是這個意思
[00:22:20.040 --> 00:22:20.800]  而是
[00:22:20.800 --> 00:22:21.920]  如果你欣賞別人
[00:22:21.920 --> 00:22:23.760]  你很自然就從別人身上學習
[00:22:23.760 --> 00:22:24.680]  這是好處
[00:22:24.680 --> 00:22:26.560]  因為神放在生命裡面
[00:22:26.560 --> 00:22:28.200]  有祂的恩賜
[00:22:28.200 --> 00:22:29.520]  有祂的才幹能力
[00:22:29.520 --> 00:22:30.440]  從神而來
[00:22:30.440 --> 00:22:31.800]  你很願意跟祂分享
[00:22:31.800 --> 00:22:32.760]  去學習
[00:22:32.760 --> 00:22:34.400]  去被感染回來
[00:22:34.400 --> 00:22:37.960]  慢慢慢慢你的生命就更加豐富
[00:22:37.960 --> 00:22:40.480]  但是今天很多人沒有一種學習的
[00:22:40.480 --> 00:22:42.320]  那種精神的能力
[00:22:42.320 --> 00:22:43.840]  因為他不欣賞別人
[00:22:43.840 --> 00:22:45.520]  他不覺得別人好
[00:22:45.520 --> 00:22:48.000]  他不覺得別人有好的東西
[00:22:48.000 --> 00:22:48.960]  有東西比他好
[00:22:48.960 --> 00:22:50.480]  他能夠學習回來
[00:22:50.480 --> 00:22:54.200]  故事有些人的成長是很緩慢
[00:22:54.200 --> 00:23:00.040]  他不太掌握到一些成長的要訣
[00:23:00.040 --> 00:23:02.520]  但其實他可以從很多人身上學習
[00:23:02.520 --> 00:23:03.600]  學習回來
[00:23:03.600 --> 00:23:05.400]  我會總結說
[00:23:05.400 --> 00:23:06.520]  一些同人比較人
[00:23:06.520 --> 00:23:07.640]  基本的心態是
[00:23:07.640 --> 00:23:09.240]  我比你厲害
[00:23:09.240 --> 00:23:10.480]  這是他的心態
[00:23:10.480 --> 00:23:11.240]  我比你厲害
[00:23:11.240 --> 00:23:11.840]  就是這麼簡單
[00:23:11.840 --> 00:23:13.520]  這是人生的哲學
[00:23:13.520 --> 00:23:15.520]  這是不好的人生哲學
[00:23:15.520 --> 00:23:16.760]  他總是覺得
[00:23:16.760 --> 00:23:17.840]  我比你厲害
[00:23:17.840 --> 00:23:19.240]  姑且我要高舉自己
[00:23:19.240 --> 00:23:23.560]  姑且我沒什麼可以跟你學習
[00:23:23.560 --> 00:23:24.520]  第三方面
[00:23:24.520 --> 00:23:28.000]  這是一個神化的現象
[00:23:28.000 --> 00:23:28.880]  自以為神
[00:23:28.880 --> 00:23:30.480]  他說我要升到高雲之上
[00:23:30.480 --> 00:23:32.800]  要與至高者同等
[00:23:32.800 --> 00:23:33.480]  就是說
[00:23:33.480 --> 00:23:35.760]  被人看為神的一樣
[00:23:35.760 --> 00:23:38.280]  尼泊爾或薩達姆都是這樣
[00:23:38.280 --> 00:23:42.000]  巴比倫這種神化的狀況
[00:23:42.000 --> 00:23:43.320]  他說我要升到最高
[00:23:43.320 --> 00:23:44.080]  就像升一樣
[00:23:44.080 --> 00:23:45.200]  哇 升升升
[00:23:45.200 --> 00:23:45.880]  升到最高
[00:23:45.880 --> 00:23:47.720]  跟神一樣
[00:23:47.720 --> 00:23:50.720]  這個問題是由始至終
[00:23:50.720 --> 00:23:53.360]  當亞當夏娃犯罪的時候就開始
[00:23:53.360 --> 00:23:54.360]  我看得不清楚
[00:23:54.360 --> 00:23:55.880]  我要眼睛明亮
[00:23:55.880 --> 00:23:59.320]  要看到神所看到的善與惡的分別
[00:23:59.320 --> 00:24:01.160]  這種要與神一樣
[00:24:01.160 --> 00:24:04.680]  那種心態是一個很大的問題
[00:24:04.680 --> 00:24:05.600]  或者今天我們說
[00:24:05.600 --> 00:24:06.680]  我們都不會這樣
[00:24:06.680 --> 00:24:08.360]  我怎會說與神一樣
[00:24:08.360 --> 00:24:11.240]  但是我們想講內心世界的層面
[00:24:11.240 --> 00:24:14.960]  什麼叫與神一樣呢
[00:24:14.960 --> 00:24:16.760]  我的總結就是說
[00:24:16.760 --> 00:24:17.520]  我不需要你
[00:24:17.520 --> 00:24:19.000]  我都可以侍奉
[00:24:19.000 --> 00:24:19.440]  弟兄姊妹
[00:24:19.440 --> 00:24:22.480]  你知不知道今天有些人
[00:24:22.480 --> 00:24:26.360]  他的侍奉是不需要上帝也有侍奉
[00:24:26.360 --> 00:24:29.840]  他不會依靠上帝
[00:24:29.840 --> 00:24:31.080]  他不需要上帝
[00:24:31.080 --> 00:24:33.880]  他有自己一種天生的才幹
[00:24:33.880 --> 00:24:34.560]  魅力
[00:24:34.560 --> 00:24:35.840]  或者技巧
[00:24:35.840 --> 00:24:37.320]  甚至是威望
[00:24:37.320 --> 00:24:37.920]  說得不好聽
[00:24:37.920 --> 00:24:39.520]  江湖地位
[00:24:39.520 --> 00:24:41.120]  他出來就侍奉到
[00:24:41.120 --> 00:24:43.200]  他說話就吸引到人
[00:24:43.200 --> 00:24:44.200]  他表達出來
[00:24:44.200 --> 00:24:44.800]  人家就覺得
[00:24:44.800 --> 00:24:47.400]  哇 你很有實力
[00:24:47.400 --> 00:24:49.440]  如果你不明白我說什麼的話
[00:24:49.440 --> 00:24:50.840]  在早一些的年代
[00:24:50.840 --> 00:24:52.840]  我相信今天仍然繼續發生
[00:24:52.840 --> 00:24:55.240]  一些很出名的牧師
[00:24:55.240 --> 00:24:58.680]  一些電視的人物
[00:24:58.680 --> 00:25:00.560]  但背後同時犯奸淫
[00:25:00.560 --> 00:25:03.840]  背後有很多斂財的行為
[00:25:03.840 --> 00:25:06.000]  但當他上電視要廣播的時候
[00:25:06.000 --> 00:25:07.280]  他很有魅力
[00:25:07.280 --> 00:25:08.600]  他講得好像很有能力
[00:25:08.600 --> 00:25:10.280]  有人信主有人服輕
[00:25:10.280 --> 00:25:11.920]  你明白嗎
[00:25:11.920 --> 00:25:13.040]  這些就是我想講
[00:25:13.040 --> 00:25:16.160]  他不需要神都可以侍奉
[00:25:16.160 --> 00:25:18.480]  因為他攀升到神的地位一樣
[00:25:18.480 --> 00:25:19.480]  神說我不需要你
[00:25:19.480 --> 00:25:20.400]  我都可以侍奉
[00:25:20.400 --> 00:25:22.240]  你有多有果效
[00:25:22.240 --> 00:25:23.480]  今天都是這樣
[00:25:23.480 --> 00:25:24.280]  同樣是這樣
[00:25:24.280 --> 00:25:27.080]  歷史以來都是這樣
[00:25:27.080 --> 00:25:31.080]  有些人他不需要去依靠神
[00:25:31.080 --> 00:25:32.040]  他依靠自己
[00:25:32.040 --> 00:25:33.360]  甚至說得差一點
[00:25:33.360 --> 00:25:35.480]  他依靠撒旦去侍奉
[00:25:35.480 --> 00:25:38.360]  走侍奉的道路
[00:25:38.360 --> 00:25:40.720]  今天我們很需要明白神的心意
[00:25:40.720 --> 00:25:42.480]  神要使用的是謙卑的人
[00:25:42.480 --> 00:25:43.440]  是跟從他的人
[00:25:43.440 --> 00:25:44.920]  不是跟從撒旦的人
[00:25:44.920 --> 00:25:46.920]  不是跟從這個世界的人
[00:25:46.920 --> 00:25:48.080]  而這種人
[00:25:48.080 --> 00:25:49.680]  他有兩個很重要的特色
[00:25:49.680 --> 00:25:50.480]  我會這樣形容
[00:25:50.480 --> 00:25:53.720]  第一他不明白神的話語
[00:25:53.720 --> 00:25:55.120]  今天我們都讀聖經
[00:25:55.120 --> 00:25:57.200]  今天我們都看聖經聽聖經
[00:25:57.200 --> 00:25:58.120]  但有些人聽來聽去
[00:25:58.120 --> 00:26:00.080]  根本就聽不明白聖經
[00:26:00.080 --> 00:26:01.800]  因為他覺得自己是神
[00:26:01.800 --> 00:26:03.760]  他不需要聽神的話
[00:26:03.760 --> 00:26:06.240]  他有自己的觀點去了解聖經
[00:26:06.240 --> 00:26:09.360]  他會揀取聖經中適合的說話去聽
[00:26:09.360 --> 00:26:11.280]  他不會覺得那些不適合聽的
[00:26:11.280 --> 00:26:12.400]  他不會去遵從
[00:26:12.400 --> 00:26:15.120]  不會聽得入耳
[00:26:15.120 --> 00:26:18.600]  在保羅書信裡說到
[00:26:18.600 --> 00:26:19.800]  在提摩太后書裡說到
[00:26:19.800 --> 00:26:20.880]  末世的時候的人
[00:26:20.880 --> 00:26:23.360]  耳朵是發癢
[00:26:23.360 --> 00:26:24.120]  聽不明白
[00:26:24.120 --> 00:26:26.840]  有些人他怎麼聽都聽不明白
[00:26:26.840 --> 00:26:28.000]  上帝的話語
[00:26:28.000 --> 00:26:29.000]  上上學習
[00:26:29.000 --> 00:26:32.080]  終究都不能夠明白神的話語
[00:26:32.080 --> 00:26:34.800]  因為他覺得自己不需要神
[00:26:34.800 --> 00:26:37.640]  因為他覺得他不明白
[00:26:37.640 --> 00:26:39.160]  神的話語對他的生命
[00:26:39.160 --> 00:26:43.400]  有一種塗鑿改變的能力
[00:26:43.400 --> 00:26:45.600]  最近我跟公會也分享過
[00:26:45.600 --> 00:26:47.800]  羅馬書十二章一至二節
[00:26:47.800 --> 00:26:49.800]  講到我們心意更新而緬化
[00:26:49.800 --> 00:26:52.760]  這個歷程是一個不斷的進程
[00:26:52.760 --> 00:26:54.040]  有些人來到神的面前
[00:26:54.040 --> 00:26:56.160]  他從來都不開放自己的生命
[00:26:56.160 --> 00:26:57.440]  我是這樣就是這樣
[00:26:57.440 --> 00:26:59.000]  我其實不需要神
[00:26:59.000 --> 00:26:59.920]  你不要改變我
[00:26:59.920 --> 00:27:04.040]  你只要給我天堂的入場券就行了
[00:27:04.040 --> 00:27:05.680]  其他東西我不要
[00:27:05.680 --> 00:27:08.040]  有些人的生命是這樣
[00:27:08.040 --> 00:27:11.680]  甚至侍奉的也是這樣
[00:27:11.680 --> 00:27:12.560]  長期學習
[00:27:12.560 --> 00:27:15.800]  終究不能夠明白神的話語
[00:27:15.800 --> 00:27:18.560]  第二他也不明白神的工作
[00:27:18.560 --> 00:27:20.840]  世界是屬於神
[00:27:20.840 --> 00:27:22.080]  教會是屬於神
[00:27:22.080 --> 00:27:23.280]  這個不是我的教會
[00:27:23.280 --> 00:27:24.160]  不是你的教會
[00:27:24.160 --> 00:27:26.240]  是神的教會
[00:27:26.240 --> 00:27:27.560]  這個世界是神的世界
[00:27:27.560 --> 00:27:28.560]  不是你的世界
[00:27:28.560 --> 00:27:30.560]  不是我的世界
[00:27:30.560 --> 00:27:32.200]  神的工作是很奇妙的
[00:27:32.200 --> 00:27:32.600]  獨特的
[00:27:32.600 --> 00:27:34.480]  神要引導
[00:27:34.480 --> 00:27:35.600]  神要開展的
[00:27:35.600 --> 00:27:37.120]  神要去收取的
[00:27:37.120 --> 00:27:38.840]  有祂的時間
[00:27:38.840 --> 00:27:39.800]  今天很多頂姐妹
[00:27:39.800 --> 00:27:41.760]  很多服侍的人
[00:27:41.760 --> 00:27:43.920]  都不明白神的工作
[00:27:43.920 --> 00:27:45.680]  不去尋問上帝
[00:27:45.680 --> 00:27:46.920]  不會打開自己的心
[00:27:46.920 --> 00:27:48.200]  去看看神的工作是怎樣
[00:27:48.200 --> 00:27:50.040]  以致我明白神的工作是這樣
[00:27:50.040 --> 00:27:52.480]  我將自己放在合當的位置
[00:27:52.480 --> 00:27:54.840]  去配合神的工作
[00:27:54.840 --> 00:27:55.720]  有些人覺得
[00:27:55.720 --> 00:27:57.120]  我就是神
[00:27:57.120 --> 00:27:58.440]  我可以怎樣做就怎樣做
[00:27:58.440 --> 00:27:59.640]  我要怎樣做就怎樣做
[00:27:59.640 --> 00:28:01.320]  他不明白神的工作
[00:28:01.320 --> 00:28:04.040]  不懂得配合神的工作
[00:28:04.040 --> 00:28:06.280]  這是一個很大的弊處
[00:28:06.280 --> 00:28:08.880]  因為他基本上是說
[00:28:08.880 --> 00:28:10.400]  我不需要你
[00:28:10.400 --> 00:28:11.920]  我不需要神
[00:28:11.920 --> 00:28:12.920]  我都可以侍奉
[00:28:12.920 --> 00:28:13.800]  雖然沒有人這樣說
[00:28:13.800 --> 00:28:17.440]  我是在說心態上
[00:28:17.440 --> 00:28:18.280]  我不知道你有沒有見過
[00:28:18.280 --> 00:28:19.240]  這樣的頂姐妹
[00:28:19.240 --> 00:28:20.000]  這樣的童工
[00:28:20.000 --> 00:28:22.400]  這樣的侍奉者
[00:28:22.400 --> 00:28:23.000]  但如果有的話
[00:28:23.000 --> 00:28:25.520]  我們要切切的禱告
[00:28:25.520 --> 00:28:26.360]  我在一本書中
[00:28:26.360 --> 00:28:29.160]  抽取了幾頁的內容
[00:28:29.160 --> 00:28:34.120]  我不會特別說
[00:28:34.120 --> 00:28:38.120]  一本叫品格重塑的書中
[00:28:38.120 --> 00:28:40.600]  講到一個驕傲的測試
[00:28:40.600 --> 00:28:42.280]  在開頭的講明中
[00:28:42.280 --> 00:28:44.120]  他說只是給那些心靈強壯的人
