
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 聖誕快樂
[00:14:21.360 --> 00:14:23.360]  我不敢說100%
[00:14:23.360 --> 00:14:24.720]  如果你今天回教會
[00:14:24.720 --> 00:14:25.680]  信了主之後
[00:14:25.680 --> 00:14:26.560]  仍然有很多仇虎
[00:14:26.560 --> 00:14:27.400]  很多重擔
[00:14:27.400 --> 00:14:30.000]  多數是你還沒將重擔交給神
[00:14:30.000 --> 00:14:32.120]  你還在自己背負責
[00:14:32.120 --> 00:14:33.480]  你或者還有些執著
[00:14:33.480 --> 00:14:34.320]  鑽牛角尖
[00:14:34.320 --> 00:14:36.440]  還在拿著那些東西
[00:14:36.440 --> 00:14:39.280]  所以弄得你現在這麼仇虎
[00:14:39.280 --> 00:14:41.800]  如果我們真心依靠主的時候
[00:14:41.800 --> 00:14:44.800]  上帝是樂意將祂豐盛的榮耀
[00:14:44.800 --> 00:14:47.160]  透過我們帶給我們身邊的人
[00:14:47.160 --> 00:14:50.160]  如果樂意將我們的仇虎
[00:14:50.160 --> 00:14:51.120]  我們的仇犯
[00:14:51.120 --> 00:14:52.680]  我們的重擔
[00:14:52.680 --> 00:14:54.560]  主為我們見擔
[00:14:54.560 --> 00:14:56.480]  我們要學習的是信靠
[00:14:56.480 --> 00:14:57.360]  信服
[00:14:57.360 --> 00:14:59.520]  以及將我們的需要
[00:14:59.520 --> 00:15:03.480]  凡事藉著禱告祈求和感謝
[00:15:03.480 --> 00:15:04.840]  將我們需要交託給神
[00:15:04.840 --> 00:15:06.960]  神要賜給你什麼?
[00:15:06.960 --> 00:15:08.640]  出人意外的平安
[00:15:08.640 --> 00:15:10.880]  保守我們的心懷意念
[00:15:10.880 --> 00:15:13.560]  這樣的人怎麼會不光彩呢?
[00:15:13.560 --> 00:15:14.880]  弟兄姐妹
[00:15:14.880 --> 00:15:16.200]  我跟你都一樣
[00:15:16.200 --> 00:15:18.800]  今天我醒阿姨
[00:15:18.800 --> 00:15:20.000]  阿姨記住
[00:15:20.000 --> 00:15:24.920]  要將神不能看見的榮耀透過我們
[00:15:24.920 --> 00:15:27.560]  去展示給吸那後來
[00:15:27.560 --> 00:15:31.240]  信他得永生的人作這個榜樣
[00:15:31.240 --> 00:15:32.840]  你行不行?
[00:15:32.840 --> 00:15:33.640]  求神給你
[00:15:33.640 --> 00:15:35.200]  現在未必行
[00:15:35.200 --> 00:15:37.400]  但是如果我們依靠神
[00:15:37.400 --> 00:15:38.880]  願意交託的話
[00:15:38.880 --> 00:15:40.160]  我們將會行
[00:15:40.160 --> 00:15:41.920]  這是保羅的祈求
[00:15:41.920 --> 00:15:43.200]  現在未行的話
[00:15:43.200 --> 00:15:45.200]  就祈求到祂行
[00:15:45.200 --> 00:15:47.640]  求神保守我們行
[00:15:47.640 --> 00:15:50.520]  我們都成為神榮耀的張口
[00:15:50.520 --> 00:15:52.440]  出口行不行?
[00:15:52.440 --> 00:15:55.320]  現在看完保羅說有第二件事情
[00:15:55.320 --> 00:15:56.080]  我剛才說到
[00:15:56.080 --> 00:15:58.320]  第二個是他的回憶
[00:15:58.320 --> 00:15:59.720]  聖誕節
[00:15:59.720 --> 00:16:03.400]  或者基督降世為了拯救罪人
[00:16:03.400 --> 00:16:04.840]  對於他的回憶是什麼呢?
[00:16:04.840 --> 00:16:08.120]  我們看回上去第十三節
[00:16:08.120 --> 00:16:10.040]  第十三節我從前是一個什麼人呢?
[00:16:10.040 --> 00:16:11.640]  他回憶起自己是一個褻瀆神
[00:16:11.640 --> 00:16:13.200]  逼迫人的
[00:16:13.200 --> 00:16:14.800]  沒有萬人的
[00:16:14.800 --> 00:16:17.160]  而且我還夢了憐憫
[00:16:17.160 --> 00:16:21.920]  因為這是我不順不明白的時候而作的
[00:16:21.920 --> 00:16:23.440]  保羅對他自己的回憶
[00:16:23.440 --> 00:16:25.600]  是一個褻瀆神的人
[00:16:25.600 --> 00:16:26.720]  逼迫人的人
[00:16:26.720 --> 00:16:28.560]  沒有萬人的人
[00:16:28.560 --> 00:16:30.680]  或者我們都這樣想
[00:16:30.680 --> 00:16:33.720]  保羅照計都沒有褻瀆神的
[00:16:33.720 --> 00:16:35.040]  他雖然是逼迫教會
[00:16:35.040 --> 00:16:38.720]  但是他是很敬虔的一個法律賽人
[00:16:38.720 --> 00:16:40.960]  他從哪裡去褻瀆神呢?
[00:16:40.960 --> 00:16:43.040]  這裡其實我們再答真一點想一下
[00:16:43.040 --> 00:16:44.840]  就想得明白了
[00:16:44.840 --> 00:16:46.920]  他褻瀆的是耶穌基督
[00:16:46.920 --> 00:16:48.600]  他本來不知道這個
[00:16:48.600 --> 00:16:50.600]  不知道這個就是永生上帝的兒子
[00:16:50.600 --> 00:16:53.000]  不是,不知道就是神自己
[00:16:53.000 --> 00:16:55.600]  所以他攻擊耶穌就是攻擊神
[00:16:55.600 --> 00:16:57.240]  是褻瀆著上帝
[00:16:57.240 --> 00:16:59.000]  今天我們都提一提我們自己
[00:16:59.000 --> 00:17:00.440]  我們從前是一個什麼人呢?
[00:17:00.440 --> 00:17:02.120]  未信主的時候
[00:17:02.120 --> 00:17:08.040]  可能我們都會輕描去攻擊上帝褻瀆聖靈
[00:17:08.040 --> 00:17:11.200]  但是這是我不順不明白的時候而作的
[00:17:11.200 --> 00:17:14.080]  但是我想說我們有部分弟兄姊妹
[00:17:14.080 --> 00:17:17.160]  我們有時都會即使信了主之後
[00:17:17.160 --> 00:17:19.400]  去攻擊上帝的作為
[00:17:19.400 --> 00:17:21.440]  我特別想提醒就是
[00:17:21.440 --> 00:17:22.680]  在近年裡面
[00:17:22.680 --> 00:17:26.360]  我們對自己人挑剔到一個地步
[00:17:26.360 --> 00:17:28.240]  可能是褻瀆上帝
[00:17:28.240 --> 00:17:30.480]  將上帝的作為去扭曲
[00:17:30.480 --> 00:17:32.160]  這個人這樣又不好
[00:17:32.160 --> 00:17:33.800]  那間教會一樣不好
[00:17:33.800 --> 00:17:36.440]  神的作為被我們去褻瀆
[00:17:36.440 --> 00:17:38.400]  在當中去攻擊
[00:17:38.400 --> 00:17:39.680]  詳細我不說
[00:17:39.680 --> 00:17:41.280]  但是我們想回頭
[00:17:41.280 --> 00:17:44.640]  近年來我們弟兄姊妹對其他弟兄姊妹
[00:17:44.640 --> 00:17:50.080]  或者對其他教會的嘩虎與攻擊
[00:17:50.080 --> 00:17:53.040]  我覺得超過對外面的人
[00:17:53.040 --> 00:17:54.040]  求神幫助我們
[00:17:54.040 --> 00:17:56.560]  特別我們有時看到別人的教會有什麼醜聞
[00:17:56.560 --> 00:17:58.680]  我未知道真相之前
[00:17:58.680 --> 00:18:01.400]  我們仍然已經好像很心涼似的
[00:18:01.400 --> 00:18:03.080]  活該
[00:18:03.080 --> 00:18:04.880]  或者見到其他教會或者弟兄姊妹
[00:18:04.880 --> 00:18:07.440]  有些軟弱缺陷的時候
[00:18:07.440 --> 00:18:10.160]  其實神的作為憐憫仍然在那間教會身上
[00:18:10.160 --> 00:18:11.200]  就算我們不知道
[00:18:11.200 --> 00:18:12.560]  但是我們為祂祈禱
[00:18:12.560 --> 00:18:15.640]  我們的心情和心態究竟是一種攻擊
[00:18:15.640 --> 00:18:20.120]  還是在當中我們為祂守望
[00:18:20.120 --> 00:18:24.040]  從前我是褻瀆神的寶樂的回憶
[00:18:24.040 --> 00:18:25.880]  第二他說他是逼迫人
[00:18:25.880 --> 00:18:27.080]  逼迫人很容易理解
[00:18:27.080 --> 00:18:32.520]  因為他在大祭司的手下拿了一個文書
[00:18:32.520 --> 00:18:35.160]  可以去捆綁一些信者道的人
[00:18:35.160 --> 00:18:37.720]  回到耶路撒冷受審判
[00:18:37.720 --> 00:18:39.400]  逼迫人太神秘
[00:18:39.400 --> 00:18:42.280]  今天你和我可能都未必有這樣的情況
[00:18:42.280 --> 00:18:43.280]  因為我們都不知道
[00:18:43.280 --> 00:18:45.080]  哪裡拿一些文書來逼迫人
[00:18:45.080 --> 00:18:47.040]  但是其實逼迫人的文化
[00:18:47.040 --> 00:18:51.240]  在香港和在教會裡面仍然是流行的
[00:18:51.240 --> 00:18:53.840]  我們教會有一兩位弟兄姊妹
[00:18:53.840 --> 00:18:57.720]  做一些公營機構那些投訴部門的
[00:18:57.720 --> 00:19:00.520]  他說其實這幾年
[00:19:00.520 --> 00:19:03.680]  那些人投訴文化逼迫得很厲害
[00:19:03.680 --> 00:19:07.720]  他說收到這些投訴的時候很害怕
[00:19:07.720 --> 00:19:10.000]  因為他很多時候投訴A的話
[00:19:10.000 --> 00:19:12.720]  投訴下投訴下就變成投訴你
[00:19:12.720 --> 00:19:14.480]  你態度不好
[00:19:14.480 --> 00:19:15.520]  你明白嗎
[00:19:15.520 --> 00:19:18.520]  他很步步為營的聽這些電話
[00:19:18.520 --> 00:19:19.400]  經常都害怕
[00:19:19.400 --> 00:19:22.920]  所以有時候他又被迫說得很官腔
[00:19:22.920 --> 00:19:24.960]  因為說官腔最穩妥
[00:19:24.960 --> 00:19:26.320]  不然一會兒說錯了哪一種
[00:19:26.320 --> 00:19:27.120]  說漏了哪一種字
[00:19:27.120 --> 00:19:28.400]  你投訴他他不行
[00:19:28.400 --> 00:19:30.400]  他投訴你老闆的老闆
[00:19:30.400 --> 00:19:32.200]  你投訴你
[00:19:32.200 --> 00:19:36.640]  我想說這逼迫的文化也是很厲害的
[00:19:36.640 --> 00:19:40.120]  最近我也為我的同事說了一句話
[00:19:40.120 --> 00:19:43.240]  我們教會的電話不知為何
[00:19:43.240 --> 00:19:46.360]  被百達通申請的消費券
[00:19:46.360 --> 00:19:48.920]  印錯了是我們教會的電話
[00:19:48.920 --> 00:19:51.240]  所以這幾個星期有一百個電話
[00:19:51.240 --> 00:19:52.960]  有沒有一百個電話
[00:19:52.960 --> 00:19:55.160]  鎮鎮可能也不止
[00:19:55.160 --> 00:19:56.920]  他們經常都聽到
[00:19:56.920 --> 00:19:58.400]  有些人很惡劣
[00:19:58.400 --> 00:19:59.160]  打電話說
[00:19:59.160 --> 00:20:00.320]  你先聽我講
[00:20:00.320 --> 00:20:02.200]  明明說這是教會
[00:20:02.200 --> 00:20:02.960]  你先聽我講
[00:20:02.960 --> 00:20:04.600]  他們又說回他們的投訴
[00:20:04.600 --> 00:20:07.280]  百達通消費券又不知為何拿不到
[00:20:07.280 --> 00:20:09.360]  我都替他們辛苦
[00:20:09.360 --> 00:20:13.360]  那些逼迫很厲害
[00:20:13.360 --> 00:20:15.200]  覺得我們欠了他們
[00:20:15.200 --> 00:20:16.480]  我們打錯電話
[00:20:16.480 --> 00:20:17.280]  打錯電話?
[00:20:17.280 --> 00:20:18.200]  怎麼搞的?
[00:20:18.200 --> 00:20:18.680]  你說什麼?
[00:20:18.680 --> 00:20:20.720]  我也想找回他們真正的電話
[00:20:20.720 --> 00:20:22.520]  但他們的電話明明寫著我的電話
[00:20:22.520 --> 00:20:24.800]  我都不知道去哪裡投訴這個電話
[00:20:24.800 --> 00:20:27.120]  我也想檢視哪個電話是真的
[00:20:27.120 --> 00:20:28.360]  無論如何
[00:20:28.360 --> 00:20:31.920]  就是我們逼迫其他我們身邊的人
[00:20:31.920 --> 00:20:33.560]  不過我想額外說
[00:20:33.560 --> 00:20:35.080]  在公司裏面
[00:20:35.080 --> 00:20:36.760]  我們逼迫其他同事
[00:20:36.760 --> 00:20:38.120]  逼迫其他部門
[00:20:38.120 --> 00:20:42.000]  有時那個是比逼迫外面的人更厲害的
[00:20:42.000 --> 00:20:43.640]  小心提防
[00:20:43.640 --> 00:20:46.680]  保羅的記憶他是一個逼迫人的人
[00:20:46.680 --> 00:20:48.920]  那個逼迫停在我們那裏
[00:20:48.920 --> 00:20:50.120]  好不好?
[00:20:50.120 --> 00:20:53.000]  因為這是我不信不明白的時候所做的
[00:20:53.000 --> 00:20:54.240]  還有一件事
[00:20:54.240 --> 00:20:57.120]  保羅的記憶他是一個武漫人人
[00:20:57.120 --> 00:20:58.840]  什麼是武漫人呢?
[00:20:58.840 --> 00:21:00.880]  武漫人就是看不起人
[00:21:00.880 --> 00:21:03.040]  在原文有一點暴力的意思
[00:21:03.040 --> 00:21:05.320]  但是一般我們常用
[00:21:05.320 --> 00:21:06.120]  看不起人
[00:21:06.120 --> 00:21:07.800]  武漫人
[00:21:07.800 --> 00:21:09.880]  這個也勾起我自己
[00:21:09.880 --> 00:21:13.080]  一個聖誕節的回憶
[00:21:13.080 --> 00:21:14.840]  聖誕節的時候
[00:21:14.840 --> 00:21:16.520]  有一個聖誕節
[00:21:16.520 --> 00:21:17.520]  有一個聖誕節
[00:21:17.520 --> 00:21:19.520]  是我洗禮的聖誕節
[00:21:19.520 --> 00:21:22.280]  我印象非常深刻的
[00:21:22.280 --> 00:21:27.400]  那一年是我舊歲數
[00:21:27.400 --> 00:21:29.000]  我馬上去洗禮
[00:21:29.000 --> 00:21:31.360]  那時候我讀高中
[00:21:31.360 --> 00:21:33.680]  我洗禮
[00:21:33.680 --> 00:21:34.480]  首先講一件事
[00:21:34.480 --> 00:21:36.400]  我回教會
[00:21:36.400 --> 00:21:37.880]  我媽媽是知道的
[00:21:37.880 --> 00:21:39.720]  但是當年的媽媽
[00:21:39.720 --> 00:21:41.680]  多數都跟子女說
[00:21:41.680 --> 00:21:44.120]  我媽媽那時候不信主
[00:21:44.120 --> 00:21:45.360]  多數跟子女說
[00:21:45.360 --> 00:21:47.400]  你回教會還好
[00:21:47.400 --> 00:21:49.760]  千萬不要什麼
[00:21:49.760 --> 00:21:52.360]  你不是那代人
[00:21:52.360 --> 00:21:53.640]  洗禮
[00:21:53.640 --> 00:21:55.400]  如果你洗禮我砍死你
[00:21:55.400 --> 00:21:59.440]  她的言語很氣勢很澎湃
[00:21:59.440 --> 00:22:00.480]  剛才我講了
[00:22:00.480 --> 00:22:02.080]  我讀高中的時候
[00:22:02.080 --> 00:22:03.920]  我就是想去洗禮
[00:22:03.920 --> 00:22:08.200]  那我有沒有騙媽媽?
[00:22:08.200 --> 00:22:09.120]  我是沒有騙媽媽
[00:22:09.120 --> 00:22:11.080]  不過不告訴她
[00:22:11.080 --> 00:22:15.160]  我自以為這樣是很正確的
[00:22:15.160 --> 00:22:16.400]  再講一次是錯的
[00:22:16.400 --> 00:22:18.440]  不要學校法這件事
[00:22:18.440 --> 00:22:19.800]  但是我心想
[00:22:19.800 --> 00:22:21.880]  我不告訴你你怎麼會知道呢?
[00:22:21.880 --> 00:22:24.640]  再加上你又不識字
[00:22:24.640 --> 00:22:26.480]  你又沒有我朋友的電話
[00:22:26.480 --> 00:22:27.640]  我朋友又不會告訴你
[00:22:27.640 --> 00:22:28.480]  那時候還沒有手機
[00:22:28.480 --> 00:22:29.880]  拍完照之後發給我
[00:22:29.880 --> 00:22:31.120]  你又不會查我手機
[00:22:31.120 --> 00:22:33.200]  那時候沒有這些東西
[00:22:33.200 --> 00:22:35.920]  憑什麼會知道我洗禮?
[00:22:35.920 --> 00:22:37.920]  而且我覺得我自己很大
[00:22:37.920 --> 00:22:39.360]  我讀高中比你厲害
[00:22:39.360 --> 00:22:40.720]  你不識字
[00:22:40.720 --> 00:22:44.560]  你沒讀過書而已
[00:22:44.560 --> 00:22:46.480]  那年的聖誕節
[00:22:46.480 --> 00:22:49.440]  我們教會是聖誕正日洗禮
[00:22:49.440 --> 00:22:51.320]  在崇拜裡面的
[00:22:51.320 --> 00:22:53.120]  完了之後中間有小休息
[00:22:53.120 --> 00:22:54.880]  然後晚上又有聚餐
[00:22:54.880 --> 00:22:57.640]  又有活動各樣東西
[00:22:57.640 --> 00:22:58.600]  所以我洗完禮之後
[00:22:58.600 --> 00:23:01.080]  也累累的回家睡個午覺
[00:23:01.080 --> 00:23:03.480]  打算晚上再來一次
[00:23:03.480 --> 00:23:06.080]  睡覺之後就被我媽媽吼醒了
[00:23:06.080 --> 00:23:08.440]  你這個臭小子
[00:23:08.440 --> 00:23:10.720]  是不是洗了禮?
[00:23:10.720 --> 00:23:11.360]  我看著她說
[00:23:11.360 --> 00:23:12.880]  媽媽你怎麼知道的?
[00:23:12.880 --> 00:23:13.680]  第一件事
[00:23:13.680 --> 00:23:16.200]  第二件事就是做什麼?
[00:23:16.200 --> 00:23:18.880]  看看她有沒有刀
[00:23:18.880 --> 00:23:21.120]  第三
[00:23:21.120 --> 00:23:21.680]  沒有刀
[00:23:21.680 --> 00:23:23.200]  我媽媽當然不想暫死我
[00:23:23.200 --> 00:23:24.360]  第三
[00:23:24.360 --> 00:23:27.120]  我會不會說謊?
[00:23:27.120 --> 00:23:28.960]  我們基督徒不可以說謊
[00:23:28.960 --> 00:23:29.480]  不可以笑著
[00:23:29.480 --> 00:23:30.760]  我們唯有承認了
[00:23:30.760 --> 00:23:33.520]  然後我媽媽又哭了
[00:23:33.520 --> 00:23:35.560]  你這個臭小子騙我
[00:23:35.560 --> 00:23:37.760]  原來是你氣死我
[00:23:37.760 --> 00:23:38.680]  下山一千次
[00:23:38.680 --> 00:23:44.000]  我暫時不說了
[00:23:44.000 --> 00:23:46.560]  想到這時候
[00:23:46.560 --> 00:23:52.880]  I feel so sorry
[00:23:52.880 --> 00:23:56.080]  因為我其實真的沒必要
[00:23:56.080 --> 00:23:58.920]  這條是我跟她之間一條
[00:23:58.920 --> 00:24:03.920]  特別是信仰上一條很深的刺
[00:24:03.920 --> 00:24:05.680]  我居然騙她
[00:24:05.680 --> 00:24:06.960]  而且我看不起她
[00:24:06.960 --> 00:24:11.400]  我覺得她不識字
[00:24:11.400 --> 00:24:13.920]  但她怎麼知道的呢?
[00:24:13.920 --> 00:24:17.280]  你知不知道她怎麼知道的呢?
[00:24:17.280 --> 00:24:19.240]  我媽媽不識字
[00:24:19.240 --> 00:24:21.040]  其實她很聰明的
[00:24:21.040 --> 00:24:24.600]  不然怎麼生出這樣的兒子
[00:24:24.600 --> 00:24:28.080]  她看到那堆禮物猜到的
[00:24:28.080 --> 00:24:30.040]  雖然她不知道那些禮物寫什麼字
[00:24:30.040 --> 00:24:31.160]  但這麼多禮物
[00:24:31.160 --> 00:24:32.880]  還不是洗禮
[00:24:32.880 --> 00:24:34.440]  我媽媽很聰明
[00:24:34.440 --> 00:24:36.520]  是我看不起她的
[00:24:36.520 --> 00:24:38.680]  我居然沒有看不起那個
[00:24:38.680 --> 00:24:40.720]  養大我和我一起成長
[00:24:40.720 --> 00:24:43.320]  相依為命的媽媽
[00:24:43.320 --> 00:24:45.120]  我從前是個無蠻人
[00:24:45.120 --> 00:24:46.440]  求神憐憫
[00:24:46.440 --> 00:24:47.520]  我們對自己
[00:24:47.520 --> 00:24:49.480]  對我們身邊的人
[00:24:49.480 --> 00:24:50.960]  從前我們都是這樣的人
[00:24:50.960 --> 00:24:52.000]  求神憐憫
[00:24:52.000 --> 00:24:53.600]  叫我們停止在那裡
[00:24:53.600 --> 00:24:56.960]  那些是我們不信不明白的時候做的
[00:24:56.960 --> 00:24:59.440]  傷害我們最信任的人
[00:24:59.440 --> 00:25:01.280]  看不起我們最信任的人
[00:25:01.280 --> 00:25:03.200]  信任我們
[00:25:03.200 --> 00:25:05.480]  我們應該信任的人
[00:25:05.480 --> 00:25:07.120]  神額外的憐憫
[00:25:07.120 --> 00:25:10.520]  這裡說到神額外的憐憫在我們身上
[00:25:10.520 --> 00:25:13.960]  使我們可以和我們身邊的人復和
[00:25:13.960 --> 00:25:15.480]  這是上帝的恩典
[00:25:15.480 --> 00:25:17.720]  其實不是必然的
[00:25:17.720 --> 00:25:18.640]  但我們感謝神
[00:25:18.640 --> 00:25:20.320]  神給予我們這個機會
[00:25:20.320 --> 00:25:22.480]  還有一個自覺
[00:25:22.480 --> 00:25:24.200]  還有一個自覺是什麼呢
[00:25:24.200 --> 00:25:27.160]  我感謝那給我力量
[00:25:27.160 --> 00:25:28.840]  我的主耶穌基督
[00:25:28.840 --> 00:25:31.440]  因祂以我有忠心
[00:25:31.440 --> 00:25:33.360]  派我服侍祂
[00:25:33.360 --> 00:25:35.800]  因為我願意忠心侍奉的時候
[00:25:35.800 --> 00:25:37.320]  縱然我這麼多軟弱
[00:25:37.320 --> 00:25:38.040]  這麼多缺憲
[00:25:38.040 --> 00:25:41.160]  神仍然派我去服侍祂
[00:25:41.160 --> 00:25:43.320]  給機會我去服侍祂
[00:25:43.320 --> 00:25:45.000]  不是我特別聰明
[00:25:45.000 --> 00:25:47.400]  因為祂以我有忠心
[00:25:47.400 --> 00:25:48.560]  所以派我服侍祂
[00:25:48.560 --> 00:25:51.400]  這是祂自覺到祂本來不配的
[00:25:51.400 --> 00:25:53.040]  第十六節
[00:25:53.040 --> 00:25:55.320]  我們看看第十六節
[00:25:55.320 --> 00:25:57.080]  然而我還蒙著憐憫
[00:25:57.080 --> 00:26:01.600]  因為耶穌基督要在我這罪魁身上
[00:26:01.600 --> 00:26:04.240]  顯明祂一切的忍耐
[00:26:04.240 --> 00:26:09.040]  這是上帝給我縱然這麼多軟弱缺憲
[00:26:09.040 --> 00:26:10.240]  給我的忍耐
[00:26:10.240 --> 00:26:11.680]  給我的機會
[00:26:11.680 --> 00:26:13.200]  可以服侍祂
[00:26:13.200 --> 00:26:15.920]  最近這幾個月的時候
[00:26:15.920 --> 00:26:17.600]  我常常都覺得自己
[00:26:17.600 --> 00:26:20.240]  是奉很多軟弱缺憲
[00:26:20.240 --> 00:26:23.280]  我這個自覺原來不是我特別聰明
[00:26:23.280 --> 00:26:24.920]  一向都知道的
[00:26:24.920 --> 00:26:26.800]  但在神厄外的憐憫
[00:26:26.800 --> 00:26:27.840]  好像保羅所說
[00:26:27.840 --> 00:26:30.280]  是因為祂厄外的憐憫
[00:26:30.280 --> 00:26:32.640]  以我為有忠心
[00:26:32.640 --> 00:26:34.520]  所以我可以服侍祂
[00:26:34.520 --> 00:26:36.960]  我想你都知道
[00:26:36.960 --> 00:26:39.160]  做牧師傳道的工作
[00:26:39.160 --> 00:26:42.200]  上上都面對見到一些
[00:26:42.200 --> 00:26:45.040]  老老舊舊的人和事
[00:26:45.040 --> 00:26:47.400]  因為好人好者不會走到你面前
[00:26:47.400 --> 00:26:50.440]  告訴你祂很甜蜜的
[00:26:50.440 --> 00:26:51.600]  最近還有一件事
[00:26:51.600 --> 00:26:55.320]  我最近去一個學校侍奉的時候
[00:26:55.320 --> 00:26:59.160]  又撞了一個板
[00:26:59.160 --> 00:27:01.680]  不過我常常都撞板
[00:27:01.680 --> 00:27:04.560]  神厄外的恩典
[00:27:04.560 --> 00:27:07.320]  在撞完板之後
[00:27:07.320 --> 00:27:10.400]  神給我re-enforcement
[00:27:10.400 --> 00:27:12.120]  你
[00:27:12.120 --> 00:27:18.040]  做我忠心服侍的僕人和侍女就足夠了
[00:27:18.040 --> 00:27:19.600]  神讓我
[00:27:19.600 --> 00:27:20.840]  給我一個機會
[00:27:20.840 --> 00:27:23.560]  知道我所做的工作
[00:27:23.560 --> 00:27:25.200]  神知道
[00:27:25.200 --> 00:27:27.360]  那就夠了
[00:27:27.360 --> 00:27:28.320]  夠不夠?
[00:27:28.320 --> 00:27:30.240]  夠了
[00:27:30.240 --> 00:27:33.600]  我們一生做主忠心的僕人
[00:27:33.600 --> 00:27:35.040]  保羅的自覺是
[00:27:35.040 --> 00:27:38.640]  從前我是那些
[00:27:38.640 --> 00:27:40.480]  又私足神
[00:27:40.480 --> 00:27:41.200]  又逼百人
[00:27:41.200 --> 00:27:43.320]  又沒有萬人的人
[00:27:43.320 --> 00:27:45.160]  但是神厄外的憐憫
[00:27:45.160 --> 00:27:47.160]  在保羅身上
[00:27:47.160 --> 00:27:49.240]  在我身上
[00:27:49.240 --> 00:27:51.400]  也要在你身上
[00:27:51.400 --> 00:27:53.800]  我們一起做主忠心的僕人好嗎?
[00:27:53.800 --> 00:27:54.440]  親愛的天父
[00:27:54.440 --> 00:27:55.440]  我們感謝你
[00:27:55.440 --> 00:27:57.440]  願我們每一個人都在你面前
[00:27:57.440 --> 00:27:58.160]  忙月立
[00:27:58.160 --> 00:28:01.360]  作你又忠心又良善的僕人
[00:28:01.360 --> 00:28:02.960]  一直走到永生
[00:28:02.960 --> 00:28:05.120]  祈禱教徒奉耶穌名堂
[00:28:05.120 --> 00:28:06.280]  阿們
