
[00:00:00.000 --> 00:00:03.440]  今天的題目是「再撕十二塊石頭」
[00:17:06.120 --> 00:17:07.960]  而是說十二個支派
[00:17:07.960 --> 00:17:11.560]  每個支派都有代表去參與
[00:17:11.560 --> 00:17:17.160]  搬這塊石頭納石遺記的事情
[00:17:17.160 --> 00:17:18.240]  可能你會覺得
[00:17:18.240 --> 00:17:20.200]  那有什麼特別呢
[00:17:20.200 --> 00:17:22.600]  特別的地方就是
[00:17:22.600 --> 00:17:27.400]  從來都不一定要十二個支派去做
[00:17:27.400 --> 00:17:31.000]  找一些像Wesley那樣的大隻佬
[00:17:31.000 --> 00:17:33.840]  抬兩塊石頭
[00:17:33.840 --> 00:17:35.720]  兩塊石頭抱著
[00:17:35.720 --> 00:17:36.520]  那就行了
[00:17:36.520 --> 00:17:39.720]  有六個人不用做
[00:17:39.720 --> 00:17:40.280]  但不是
[00:17:40.280 --> 00:17:43.560]  上帝的吩咐就是要每個支派都有參與
[00:17:43.560 --> 00:17:45.480]  你要知道就是
[00:17:45.480 --> 00:17:48.520]  在約瑟雅的第四章說了一個情況
[00:17:48.520 --> 00:17:52.600]  其實有一些支派是可以不參與的
[00:17:52.600 --> 00:17:57.160]  哪些支派可以不參與
[00:17:57.160 --> 00:18:03.240]  因為有兩個半支派是不過河的
[00:18:03.240 --> 00:18:04.360]  你過河
[00:18:04.360 --> 00:18:07.720]  你在河的對面插納石遺記
[00:18:07.720 --> 00:18:10.440]  真的正所謂關我什麼事
[00:18:10.440 --> 00:18:11.880]  跟我沒有關係的
[00:18:11.880 --> 00:18:13.000]  我可以不參與
[00:18:13.000 --> 00:18:15.960]  我繼續在河的東面
[00:18:15.960 --> 00:18:16.920]  那我就繼續生活
[00:18:16.920 --> 00:18:20.040]  我們已經在東面了
[00:18:20.040 --> 00:18:23.560]  但這裡要留意就是在第十二十三節說
[00:18:23.560 --> 00:18:27.240]  裡面加德人和馬來西亞半支派的人
[00:18:27.240 --> 00:18:32.280]  他們同樣有份參與過河這件事
[00:18:32.280 --> 00:18:33.560]  而且後面還說
[00:18:33.560 --> 00:18:35.640]  他們還照著摩西所吩咐的
[00:18:35.640 --> 00:18:39.640]  他們都帶著兵器
[00:18:39.640 --> 00:18:43.400]  有四萬的大兵軍隊在耶和華面前
[00:18:43.400 --> 00:18:51.320]  到了耶利哥的平原準備上陣
[00:18:51.320 --> 00:18:54.680]  即是說你覺得不需要參與的人
[00:18:54.680 --> 00:18:56.600]  他們都參與
[00:18:56.600 --> 00:18:58.200]  甚至乎在以色列支派裡面
[00:18:58.200 --> 00:19:01.320]  有些是被捍衛弱的支派
[00:19:01.320 --> 00:19:03.560]  有些支派你看回這幅地圖
[00:19:03.560 --> 00:19:06.440]  你就會知道有些支派是相對比較小的
[00:19:06.440 --> 00:19:10.120]  無論你看西布倫、辯雅敏、彈
[00:19:10.120 --> 00:19:12.600]  這些佔地比較少的支派
[00:19:12.600 --> 00:19:14.360]  人數比較少
[00:19:14.360 --> 00:19:15.880]  相對如果你熟悉聖經
[00:19:15.880 --> 00:19:17.560]  你就知道我們經常說
[00:19:17.560 --> 00:19:21.560]  哪個像獅子呢? 猶大是獅子
[00:19:21.560 --> 00:19:26.600]  猶大相對將要得的地比較大
[00:19:26.600 --> 00:19:29.240]  強盛一點
[00:19:29.240 --> 00:19:31.000]  但不是的 這裡神說
[00:19:31.000 --> 00:19:35.400]  當你要納石為基做一個記號的時候
[00:19:35.400 --> 00:19:38.360]  這個記號就要怎樣呢?
[00:19:38.360 --> 00:19:43.640]  大大小小的支派都有份參與
[00:19:43.640 --> 00:19:45.240]  這個很重要
[00:19:45.240 --> 00:19:47.160]  這個告訴我們
[00:19:47.160 --> 00:19:49.000]  原來今天我們值得思考的是
[00:19:49.000 --> 00:19:51.720]  在教會裡面一間教會的成立
[00:19:51.720 --> 00:19:54.600]  大大小小都有份參與
[00:19:54.600 --> 00:19:56.840]  因為我們要搞清楚一件事情
[00:19:56.840 --> 00:19:59.800]  就是聖經裡面說的是什麼是教會呢?
[00:19:59.800 --> 00:20:03.400]  聖經說的教會不是一個建築物
[00:20:03.400 --> 00:20:07.400]  所以我們很開心能夠買到這個建築物
[00:20:07.400 --> 00:20:12.760]  不過聖經裡面說的教會是一群人
[00:20:12.760 --> 00:20:16.840]  同樣上帝要應許祝福的是一群人
[00:20:16.840 --> 00:20:19.640]  上帝要應許的就是這群以色列民
[00:20:19.640 --> 00:20:24.760]  全部人都要蒙應許得到迦南地
[00:20:24.760 --> 00:20:26.280]  不是說你們沒有份
[00:20:26.280 --> 00:20:29.000]  只有猶大有份 不是這樣
[00:20:29.000 --> 00:20:30.440]  所以全部人都有參與
[00:20:30.440 --> 00:20:33.160]  無論強的弱的都要參與
[00:20:33.160 --> 00:20:36.120]  同樣地 原來這裡告訴我們
[00:20:36.120 --> 00:20:42.280]  一個教會其實是一群上帝所呼召的信徒
[00:20:42.280 --> 00:20:43.480]  走在一起
[00:20:43.480 --> 00:20:46.920]  而這群人無論強的弱的
[00:20:46.920 --> 00:20:50.520]  他們都有份參與建立這間教會
[00:20:50.520 --> 00:20:53.400]  所以我們知道教會裡面有長有短
[00:20:53.400 --> 00:20:57.240]  有強有弱 有男有女 有老有亂
[00:20:57.240 --> 00:21:02.040]  但我們卻只稱為一個教會
[00:21:02.040 --> 00:21:06.520]  所以今天我們同樣藉著八周年的日子
[00:21:06.520 --> 00:21:08.360]  我們納錫為忌的時候
[00:21:08.360 --> 00:21:15.560]  我們想想 原來我們這間教會也是這樣來的
[00:21:15.560 --> 00:21:18.520]  我們教會裡面有些來自
[00:21:18.520 --> 00:21:21.320]  不單止開堂的弟兄姊妹
[00:21:21.320 --> 00:21:24.440]  原來有其他教會的弟兄姊妹都幫忙
[00:21:24.440 --> 00:21:26.760]  他們沒有份入迦南地
[00:21:26.760 --> 00:21:28.760]  不過他們願意幫忙
[00:21:28.760 --> 00:21:31.160]  他們都是我們的一份子
[00:21:31.160 --> 00:21:33.880]  今天神讓我們有不同的弟兄姊妹
[00:21:33.880 --> 00:21:35.160]  參與這件事的時候
[00:21:35.160 --> 00:21:39.880]  就見證到神給予我們這個歧視是這麼奇妙
[00:21:39.880 --> 00:21:42.120]  不單止這件事是奇妙
[00:21:42.120 --> 00:21:45.880]  而是參與那群人都很奇妙
[00:21:45.880 --> 00:21:48.440]  弟兄姊妹 原來就是這樣
[00:21:48.440 --> 00:21:54.440]  所以知道我們教會有時也不同人出出入入
[00:21:54.440 --> 00:21:57.640]  有些人來 有些人走 有些人又再回來
[00:21:57.640 --> 00:21:59.720]  但最重要的是什麼呢?
[00:21:59.720 --> 00:22:01.560]  我們讓這間教會成為一個
[00:22:01.560 --> 00:22:05.240]  每個人都可以參與一起建立
[00:22:05.240 --> 00:22:09.560]  一起有份貢獻這個石頭的人
[00:22:09.560 --> 00:22:11.800]  弟兄姊妹 這個值得我們去想
[00:22:11.800 --> 00:22:14.600]  今天我們要紀念著有些人
[00:22:14.600 --> 00:22:16.520]  好像不在你當中
[00:22:16.520 --> 00:22:18.360]  但其實他是我們一份子
[00:22:18.360 --> 00:22:20.360]  他也參與在我們當中
[00:22:20.360 --> 00:22:26.760]  特別是隨著我們教會社會的狀況
[00:22:26.760 --> 00:22:28.680]  我們之前有疫情等等
[00:22:28.680 --> 00:22:31.160]  我們有妄想崇拜
[00:22:31.160 --> 00:22:32.840]  亦因為我們有妄想崇拜
[00:22:32.840 --> 00:22:34.760]  我們現在也有網上Zoom
[00:22:34.760 --> 00:22:36.520]  令到我們有很多不同的弟兄姊妹
[00:22:36.520 --> 00:22:39.800]  都能夠參與在我們一起崇拜
[00:22:39.800 --> 00:22:42.440]  所以他們也是我們一份子
[00:22:42.440 --> 00:22:44.440]  今天也有兩個代表
[00:22:44.440 --> 00:22:46.840]  祝福我們的生日快樂
[00:22:46.840 --> 00:22:48.760]  我們不要忘記這些
[00:22:48.760 --> 00:22:51.400]  實體回不來教會的弟兄姊妹
[00:22:51.400 --> 00:22:53.320]  我們看看這兩位弟兄姊妹
[00:22:53.320 --> 00:23:07.240]  和我們的鼓勵分享
[00:23:07.240 --> 00:23:11.560]  恭賀恩福教會百周年
[00:23:11.560 --> 00:23:14.280]  願上帝賜福恩福教會
[00:23:14.280 --> 00:23:17.320]  恩上加恩 力上加力
[00:23:17.320 --> 00:23:19.960]  聖經在詩篇告訴我們
[00:23:19.960 --> 00:23:24.200]  人對我說 我們往耶和華的殿去
[00:23:24.200 --> 00:23:26.200]  我就歡喜
[00:23:26.200 --> 00:23:32.920]  這個屏中我們教會
[00:23:32.920 --> 00:23:36.360]  這麼多年來的營運
[00:23:36.360 --> 00:23:38.360]  很開心
[00:23:38.360 --> 00:23:41.240]  對教會來說
[00:23:41.240 --> 00:23:46.520]  發展到這樣已經是很榮幸了
[00:23:46.520 --> 00:23:55.800]  希望以後能夠更加支持
[00:23:55.800 --> 00:23:58.120]  多些人參加教會
[00:23:58.120 --> 00:24:00.120]  擁有參加教會
[00:24:00.120 --> 00:24:04.120]  發展壯大
[00:24:04.120 --> 00:24:08.440]  大家認識第一位是張慧娟
[00:24:08.440 --> 00:24:10.440]  大家知不知道她在哪裡
[00:24:10.440 --> 00:24:13.720]  看著我們崇拜?
[00:24:13.720 --> 00:24:15.720]  她在荷蘭
[00:24:15.720 --> 00:24:18.520]  每個星期都在荷蘭看著我們崇拜
[00:24:18.520 --> 00:24:20.920]  東叔就在佛羅倫多
[00:24:20.920 --> 00:24:26.120]  我們知道有十二塊石頭
[00:24:26.120 --> 00:24:29.080]  我們有不同種類的弟兄姊妹
[00:24:29.080 --> 00:24:31.400]  但我們都成為了一個教會
[00:24:31.400 --> 00:24:34.200]  所以我們一會兒拍大合照
[00:24:34.200 --> 00:24:37.800]  也有機會和網上的弟兄姊妹一起拍大合照
[00:24:37.800 --> 00:24:39.800]  所以網上的弟兄姊妹
[00:24:39.800 --> 00:24:41.000]  你們不要離開
[00:24:41.000 --> 00:24:42.040]  一會兒崇拜完了
[00:24:42.040 --> 00:24:46.840]  我們都會和你們一起拍大合照
[00:24:46.840 --> 00:24:48.440]  就是這樣
[00:24:48.440 --> 00:24:50.440]  你要知道
[00:24:50.440 --> 00:24:52.920]  我們不能忘記未能夠回來的人
[00:24:52.920 --> 00:24:56.120]  因為他們都有代表在當中
[00:24:56.120 --> 00:24:58.600]  參與抬起這塊石頭
[00:24:58.600 --> 00:25:01.960]  去見證教會這件事
[00:25:01.960 --> 00:25:03.960]  第三個詩是什麼呢?
[00:25:03.960 --> 00:25:07.160]  第三個詩就是「三重的有意思」
[00:25:07.160 --> 00:25:08.680]  「三重的有意思」是什麼呢?
[00:25:08.680 --> 00:25:12.040]  因為很多人都想問「有什麼意思」
[00:25:12.040 --> 00:25:13.800]  因為在第四章裏面
[00:25:13.800 --> 00:25:17.960]  兩次提到「這些石頭對你們有什麼意思呢?」
[00:25:17.960 --> 00:25:19.720]  「這些石頭是什麼意思呢?」
[00:25:19.720 --> 00:25:23.080]  所以大家經常問「什麼意思呢?」
[00:25:23.080 --> 00:25:25.320]  「究竟有什麼意思呢?」
[00:25:25.320 --> 00:25:28.040]  我們知道這是一個很重要的記號
[00:25:28.040 --> 00:25:29.000]  一個紀念
[00:25:29.000 --> 00:25:31.560]  但是什麼意思呢?
[00:25:31.560 --> 00:25:35.320]  我們可以嘗試從三個不同的位置去思考
[00:25:35.320 --> 00:25:37.160]  第一個是什麼呢?
[00:25:37.160 --> 00:25:41.000]  第一個是在第22節說
[00:25:41.000 --> 00:25:44.280]  你們就要讓你們的子孫知道
[00:25:44.280 --> 00:25:49.640]  以色列人曾走乾地過約旦河
[00:25:49.640 --> 00:25:51.640]  即是說
[00:25:51.640 --> 00:25:53.240]  整個納石遺記
[00:25:53.240 --> 00:25:56.520]  這十二塊石頭的重要意義就是
[00:25:56.520 --> 00:25:59.640]  讓他們的子孫知道
[00:25:59.640 --> 00:26:03.640]  他們曾經走過約旦河
[00:26:03.640 --> 00:26:06.680]  即是說神在昔日
[00:26:06.680 --> 00:26:12.680]  就已經在這群百姓裏面做過事
[00:26:12.680 --> 00:26:13.720]  當你回頭一看
[00:26:13.720 --> 00:26:15.240]  你發現上帝做了很多的事
[00:26:15.240 --> 00:26:17.560]  正如我們今天再回望八年前
[00:26:17.560 --> 00:26:19.880]  一路開始上帝做了很多的事
[00:26:19.880 --> 00:26:21.880]  這是第一
[00:26:21.880 --> 00:26:25.080]  所以回望這教會有八周年紀念
[00:26:25.080 --> 00:26:25.880]  很重要
[00:26:25.880 --> 00:26:29.800]  我們回望神曾經在這地裏所做的一切
[00:26:29.800 --> 00:26:32.040]  但是不夠
[00:26:32.040 --> 00:26:37.320]  第七節說你們要對他們說
[00:26:37.320 --> 00:26:42.280]  這是因為約旦河的水在耶和華的約季前中斷
[00:26:42.280 --> 00:26:43.880]  約季過約旦河的時候
[00:26:43.880 --> 00:26:45.880]  約旦河的水就中斷了
[00:26:45.880 --> 00:26:50.600]  這些石頭要作以色列人永遠的紀念
[00:26:50.600 --> 00:26:54.600]  即是說這些石頭不單是幫我們回望
[00:26:54.600 --> 00:26:59.080]  曾經我們想當年
[00:26:59.080 --> 00:27:01.400]  但我們教會不只是想當年
[00:27:01.400 --> 00:27:03.160]  我們還要向前望
[00:27:03.160 --> 00:27:07.320]  這裏正正好提醒以色列的百姓
[00:27:07.320 --> 00:27:11.000]  這些石頭是以色列人永遠的紀念
[00:27:11.000 --> 00:27:14.840]  永遠都去紀念上帝的作為
[00:27:14.840 --> 00:27:17.400]  永遠都記得上帝有作為
[00:27:17.400 --> 00:27:18.920]  但為什麼要永遠呢?
[00:27:18.920 --> 00:27:22.440]  因為我們的神是永永遠遠的
[00:27:22.440 --> 00:27:25.240]  即是說當你回望未來的路裏面
[00:27:25.240 --> 00:27:27.480]  上帝仍然在前頭
[00:27:27.480 --> 00:27:32.200]  上帝仍然在當中 在未來裏面掌權
[00:27:32.200 --> 00:27:35.640]  我們知道我們的神是直到永遠的神
[00:27:35.640 --> 00:27:40.760]  第三 神亦告訴我們在今天
[00:27:40.760 --> 00:27:43.240]  當我們知道我們可以回望過去
[00:27:43.240 --> 00:27:44.440]  有很多紀念的事情
[00:27:44.440 --> 00:27:47.000]  我們知道我們永遠在望將來
[00:27:47.000 --> 00:27:49.240]  神仍然在前頭帶領我們的時候
[00:27:49.240 --> 00:27:51.800]  我們今天究竟要做些什麼呢?
[00:27:51.800 --> 00:27:54.040]  我們今天怎樣去藉著這些石頭
[00:27:54.040 --> 00:27:56.840]  去想想對我們的意義呢?
[00:27:56.840 --> 00:27:59.080]  而在第24節說
[00:27:59.080 --> 00:28:02.120]  就是要使地上的萬民都知道
[00:28:02.120 --> 00:28:05.800]  耶和華的手大有能力
[00:28:05.800 --> 00:28:07.960]  這是第一個重點
[00:28:07.960 --> 00:28:09.320]  就是使地上的萬民
[00:28:09.320 --> 00:28:11.080]  這個地上的萬民是什麼呢?
[00:28:11.080 --> 00:28:13.880]  不只是以色列人
[00:28:13.880 --> 00:28:16.600]  他們經歷了上帝的豐富恩惠
[00:28:16.600 --> 00:28:18.440]  他們就要藉著這些恩惠
[00:28:18.440 --> 00:28:20.360]  這個十二塊石頭的事件
[00:28:20.360 --> 00:28:23.080]  去告訴地上的萬民都知道
[00:28:23.080 --> 00:28:25.320]  耶和華的神是大有能力
[00:28:25.320 --> 00:28:29.160]  在昔日 現在 將來
[00:28:29.160 --> 00:28:31.640]  同樣是大有能力的主宰
[00:28:31.640 --> 00:28:33.480]  所以你無時無刻都知道
[00:28:33.480 --> 00:28:35.880]  這是我們真正的神
[00:28:35.880 --> 00:28:37.000]  所以這裏告訴我們
[00:28:37.000 --> 00:28:38.680]  我們有個責任就是
[00:28:38.680 --> 00:28:40.680]  藉著我們八周年的日子
[00:28:40.680 --> 00:28:44.520]  不只是望向過去 想想將來
[00:28:44.520 --> 00:28:46.520]  更加提醒我們今天
[00:28:46.520 --> 00:28:48.680]  這間教會要做什麼呢?
[00:28:48.680 --> 00:28:51.000]  一定要繼續傳福音
[00:28:51.000 --> 00:28:52.360]  你不傳福音的教會
[00:28:52.360 --> 00:28:54.360]  是死路一條
[00:28:54.360 --> 00:28:55.960]  我在香港這麼多年的牧會裏
[00:28:55.960 --> 00:28:58.600]  我自己看到一間不傳福音的教會
[00:28:58.600 --> 00:29:03.000]  只有死路一條
[00:29:03.000 --> 00:29:04.440]  所以這裏提醒我們
[00:29:04.440 --> 00:29:05.960]  就是我們要使地上的萬民
[00:29:05.960 --> 00:29:09.000]  都知道神是有大能力
[00:29:09.000 --> 00:29:12.440]  在這裏的教會裏面我們見證到
[00:29:12.440 --> 00:29:14.120]  同時間是什麼呢?
[00:29:14.120 --> 00:29:17.000]  就是要使我們天天敬畏耶和華
[00:29:17.000 --> 00:29:18.120]  你們的上帝
[00:29:18.120 --> 00:29:21.320]  對於我們這群屬神的人又如何呢?
[00:29:21.320 --> 00:29:23.080]  你們就是指我們這群屬神的人
[00:29:23.080 --> 00:29:25.720]  要天天去敬畏耶和華
[00:29:25.720 --> 00:29:27.880]  我們要知道每一天
[00:29:27.880 --> 00:29:28.840]  一望到石頭
[00:29:28.840 --> 00:29:31.400]  每一清早一望到上帝的作為
[00:29:31.400 --> 00:29:34.360]  每一清早想起恩福
[00:29:34.360 --> 00:29:35.400]  這間教會的時候
[00:29:35.400 --> 00:29:40.680]  就想起神是值得我們敬畏
[00:29:40.680 --> 00:29:42.440]  神是值得我們敬畏
[00:29:42.440 --> 00:29:44.520]  因為祂做事
[00:29:44.520 --> 00:29:47.720]  令我們可以做到我們做不到的事
[00:29:47.720 --> 00:29:50.520]  也是藉著祂讓我們知道
[00:29:50.520 --> 00:29:52.680]  我們在祂相比之下
[00:29:52.680 --> 00:29:56.680]  唯有祂是配受敬拜的那一位
[00:29:56.680 --> 00:29:58.120]  我們每一個人
[00:29:58.120 --> 00:30:01.000]  有沒有認真去敬拜我們的神
[00:30:01.000 --> 00:30:02.120]  有沒有認真去思考
[00:30:02.120 --> 00:30:04.600]  原來上帝在我們已經留下了
[00:30:04.600 --> 00:30:08.600]  一個十二塊石的紀念品
[00:30:08.600 --> 00:30:12.200]  提醒我們每一天都要敬畏神
[00:30:12.200 --> 00:30:14.920]  每一次回到這教會裏面
[00:30:14.920 --> 00:30:17.800]  不是在於究竟有什麼好的設備
[00:30:17.800 --> 00:30:22.520]  而是想想這間上帝有神在這裏
[00:30:22.520 --> 00:30:23.560]  我記得在香港的時候
[00:30:23.560 --> 00:30:26.520]  我會把一些東西黏在車上
[00:30:26.520 --> 00:30:28.120]  不知道你們喜不喜歡
[00:30:28.120 --> 00:30:31.720]  我經常把一些東西黏在車上
[00:30:31.720 --> 00:30:34.360]  黏在車旁邊寫什麼呢?
[00:30:34.360 --> 00:30:39.160]  就是主耶穌在車裏面
[00:30:39.160 --> 00:30:41.880]  因為我每天駕駛這輛車是服侍神的
[00:30:41.880 --> 00:30:43.560]  我在香港駕駛這輛車
[00:30:43.560 --> 00:30:45.720]  每一次車弟兄姊妹去殯儀
[00:30:45.720 --> 00:30:47.080]  去做不同的服務
[00:30:47.080 --> 00:30:48.680]  都是為了服侍神
[00:30:48.680 --> 00:30:51.160]  所以這輛車我告訴這輛車的人
[00:30:51.160 --> 00:30:55.000]  都知道神在這輛車裏面
[00:30:55.000 --> 00:30:57.560]  亦提醒我這輛車神給我的時候
[00:30:57.560 --> 00:30:59.480]  是為了服侍祂
[00:30:59.480 --> 00:31:01.560]  所以今天我們也要想想
[00:31:01.560 --> 00:31:04.440]  直到我們今天見到這間教會
[00:31:04.440 --> 00:31:06.280]  神就在這裏
[00:31:06.280 --> 00:31:09.560]  我們這間教會就是要去敬畏神
[00:31:09.560 --> 00:31:12.760]  所以我們感謝神在過去裏面
[00:31:12.760 --> 00:31:14.360]  特別是我們今天的主題就是
[00:31:14.360 --> 00:31:17.400]  「回望有你,結伴前行」
[00:31:17.400 --> 00:31:18.520]  在剛才的影片裏
[00:31:18.520 --> 00:31:21.000]  就是「回望有你,結伴前行」
[00:31:21.000 --> 00:31:24.120]  我們也感謝在我們這條天路裏
[00:31:24.120 --> 00:31:25.800]  我們並不孤單
[00:31:25.800 --> 00:31:27.480]  事實上在過去裏面
[00:31:27.480 --> 00:31:29.240]  都有幾位不同的牧者
[00:31:29.240 --> 00:31:30.760]  在當中牧養我們
[00:31:30.760 --> 00:31:32.520]  所以今天我們也很感恩
[00:31:32.520 --> 00:31:34.200]  就是因為這些牧者
[00:31:34.200 --> 00:31:36.680]  其中有四位已經錄了一段影片
[00:31:36.680 --> 00:31:40.600]  都想鼓勵我們
[00:31:40.600 --> 00:31:41.480]  他們想鼓勵我們
[00:31:41.480 --> 00:31:43.880]  知道我們怎樣當行
[00:31:43.880 --> 00:31:45.960]  跟著我們下來的路途
[00:31:45.960 --> 00:31:47.480]  我們一起看看這幾位牧者
[00:31:47.480 --> 00:31:51.800]  是怎樣鼓勵我們
[00:31:51.800 --> 00:31:53.000]  感謝神的恩典
[00:31:53.000 --> 00:31:54.120]  帶領「恩典華人」
[00:31:54.120 --> 00:31:56.040]  浸信會過去八年
[00:31:56.040 --> 00:31:59.720]  相信大家有很多的回顧
[00:31:59.720 --> 00:32:00.920]  亦都很感謝神
[00:32:00.920 --> 00:32:05.400]  讓我有機會在大家當中有些的服事
[00:32:05.400 --> 00:32:07.000]  教會雖然小
[00:32:07.000 --> 00:32:08.920]  但是給我的印象就是
[00:32:08.920 --> 00:32:11.160]  大家都很愛教會
[00:32:11.160 --> 00:32:12.280]  努力的侍奉
[00:32:12.280 --> 00:32:14.680]  還有關心身邊的人
[00:32:14.680 --> 00:32:16.440]  為你們感恩
[00:32:16.440 --> 00:32:18.040]  教會很重要的就是
[00:32:18.040 --> 00:32:20.920]  要忠於神的說話
[00:32:20.920 --> 00:32:22.680]  忠於神的託付
[00:32:22.680 --> 00:32:25.960]  和忠於為主來做見證
[00:32:25.960 --> 00:32:27.160]  所以在這裏
[00:32:27.160 --> 00:32:30.840]  很鼓勵大家繼續多讀神的說話
[00:32:30.840 --> 00:32:32.360]  喜歡言經
[00:32:32.360 --> 00:32:35.640]  和真的能夠遵行神的說話
[00:32:35.640 --> 00:32:36.760]  另一方面
[00:32:36.760 --> 00:32:38.440]  繼續愛恩福家
[00:32:38.440 --> 00:32:41.720]  很喜歡大家稱教會為家
[00:32:41.720 --> 00:32:43.640]  因為有親切感
[00:32:43.640 --> 00:32:44.600]  有歸屬感
[00:32:44.600 --> 00:32:46.920]  和有承擔感
[00:32:46.920 --> 00:32:51.480]  所以讓我們繼續彼此來鼓勵
[00:32:51.480 --> 00:32:52.840]  去愛教會
[00:32:52.840 --> 00:32:57.720]  和亦都希望我們能夠多愛和人分享見證
[00:32:57.720 --> 00:33:01.000]  實踐主耶穌給我們這個大使命
[00:33:01.000 --> 00:33:02.600]  興旺福音
[00:33:02.600 --> 00:33:07.000]  願主祝福恩福家
[00:33:07.000 --> 00:33:08.280]  Hello 大家好
[00:33:08.280 --> 00:33:10.360]  恩福教會的弟兄姊妹
[00:33:10.360 --> 00:33:11.880]  生日快樂
[00:33:11.880 --> 00:33:15.160]  今天是你們八周年的慶典
[00:33:15.160 --> 00:33:17.800]  是一個歡喜快樂的日子
[00:33:17.800 --> 00:33:20.440]  亦都是耶和華所定的日子
[00:33:20.440 --> 00:33:23.400]  我衷心祝福你們
[00:33:23.400 --> 00:33:25.640]  回想大約八年之前
[00:33:25.640 --> 00:33:27.800]  你們身處的地方
[00:33:27.800 --> 00:33:32.200]  是一間荒廢了一段時間的教堂
[00:33:32.200 --> 00:33:34.680]  八年之後的今日
[00:33:34.680 --> 00:33:37.880]  已經再一次成為上帝的聖殿
[00:33:37.880 --> 00:33:42.120]  在當中孕育了不少很寶貴的生命
[00:33:42.120 --> 00:33:44.520]  盼望在未來的日子
[00:33:44.520 --> 00:33:47.720]  在石牧師的帶領下
[00:33:47.720 --> 00:33:50.520]  恩福家更上一層樓
[00:33:50.520 --> 00:33:52.520]  為主作更大的功
[00:33:52.520 --> 00:33:56.920]  在這個地方為主發熱發光
[00:33:56.920 --> 00:33:58.760]  帶領更加多的人
[00:33:58.760 --> 00:34:01.480]  信主建立基督的身體
[00:34:01.480 --> 00:34:04.360]  再一次在此恭祝大家
[00:34:04.360 --> 00:34:06.360]  生日快樂
[00:34:06.360 --> 00:34:08.200]  各位福音家弟兄姊妹
[00:34:08.200 --> 00:34:11.320]  有句說話就是「這麼近那麼遠」
[00:34:11.320 --> 00:34:12.520]  為什麼呢?
[00:34:12.520 --> 00:34:13.640]  跟你們的距離
[00:34:13.640 --> 00:34:15.720]  其實地域是很遠
[00:34:15.720 --> 00:34:18.040]  但是心靈卻是很近
[00:34:18.040 --> 00:34:19.640]  多謝你們過去的日子裏面
[00:34:19.640 --> 00:34:22.680]  給我有機會在大家當中服侍
[00:34:22.680 --> 00:34:25.640]  知道你們八周年堂慶
[00:34:25.640 --> 00:34:27.880]  其實真的不容易過
[00:34:27.880 --> 00:34:29.400]  我們回望過去的時候
[00:34:29.400 --> 00:34:32.920]  應該數算到神很多恩典和祝福
[00:34:32.920 --> 00:34:35.160]  當然亦都會有創傷
[00:34:35.160 --> 00:34:37.160]  會有傷痛的日子
[00:34:37.160 --> 00:34:39.160]  但我們吸取教訓
[00:34:39.160 --> 00:34:41.160]  面對未來的日子裏面
[00:34:41.160 --> 00:34:42.840]  是更多挑戰
[00:34:42.840 --> 00:34:44.280]  但我又很相信
[00:34:44.280 --> 00:34:46.200]  我們在神的祝福
[00:34:46.200 --> 00:34:47.880]  弟兄姊妹的同心
[00:34:47.880 --> 00:34:49.400]  牧師的帶領下
[00:34:49.400 --> 00:34:51.640]  會有更好的進展
[00:34:51.640 --> 00:34:54.200]  很希望福音家
[00:34:54.200 --> 00:34:57.640]  不斷得到神的福氣臨在
[00:34:57.640 --> 00:34:59.400]  大家弟兄姊妹彼此相愛
[00:34:59.400 --> 00:35:01.160]  有家的感覺
[00:35:01.160 --> 00:35:03.400]  然後我們能夠共同的
[00:35:03.400 --> 00:35:06.200]  興旺神的福音
[00:35:06.200 --> 00:35:07.880]  更加希望未來的日子裏面
[00:35:07.880 --> 00:35:09.960]  可以有機會繼續服侍大家
[00:35:09.960 --> 00:35:12.200]  祝福你們每一個的人
[00:35:33.400 --> 00:35:37.000]  當日約書亞對以色列民說
[00:35:37.000 --> 00:35:40.120]  「現在你們要敬畏耶和華
[00:35:40.120 --> 00:35:43.320]  誠心實意地侍奉祂
[00:35:43.320 --> 00:35:46.040]  將你們列祖在埃及
[00:35:46.040 --> 00:35:48.920]  所侍奉的神除掉」
[00:35:48.920 --> 00:35:52.200]  這是一個很貼心的說法
[00:35:52.200 --> 00:35:54.440]  因為當時的伊斯蘭教徒
[00:35:54.440 --> 00:35:56.360]  在伊斯蘭教徒的教會裏
[00:35:56.360 --> 00:35:58.520]  他們是信奉耶和華的
[00:35:58.520 --> 00:36:00.840]  但是在伊斯蘭教徒的教會裏
[00:36:00.840 --> 00:36:03.480]  他們是信奉耶和華的
[00:36:03.480 --> 00:36:08.120]  這是一個不能夠妥協的呼召
[00:36:08.120 --> 00:36:09.880]  包括有三點
[00:36:09.880 --> 00:36:11.720]  要敬畏耶和華
[00:36:11.720 --> 00:36:13.640]  誠實地侍奉祂
[00:36:13.640 --> 00:36:16.600]  和除去偶像
[00:36:16.600 --> 00:36:20.120]  約書亞給以色列民一個的抉擇
[00:36:20.120 --> 00:36:24.680]  今天就可以選擇所侍奉的
[00:36:24.680 --> 00:36:27.720]  至於我和我家
[00:36:27.720 --> 00:36:30.920]  我一定侍奉耶和華
[00:36:30.920 --> 00:36:33.480]  盼望你和你家
