
[00:00:00.000 --> 00:00:04.220]  在這五個月裏面
[00:17:11.600 --> 00:17:13.600]  他最惡在哪裡呢
[00:17:13.600 --> 00:17:19.280]  我們經常都說是那些同性戀、性失德這些
[00:17:19.280 --> 00:17:22.880]  如果你看以賽亞書第一章,正正就不是說這件事
[00:17:22.880 --> 00:17:27.400]  以賽亞書第一章,以賽亞先知在罵所多瑪的日子
[00:17:27.400 --> 00:17:30.120]  如果你有機會可以看第一章
[00:17:30.120 --> 00:17:33.440]  在罵所多瑪,其實他們犯了什麼事
[00:17:33.440 --> 00:17:38.040]  就是當時很多人進入聖殿舉手敬拜
[00:17:38.040 --> 00:17:44.440]  但是他們的手卻對身邊的孤兒寡婦袖手旁觀
[00:17:44.440 --> 00:17:48.600]  就是說他們在聖殿裡面大聲的敬拜
[00:17:48.600 --> 00:17:51.640]  他們的祈禱上達天庭
[00:17:51.640 --> 00:17:56.880]  但是卻是有很多在當時的孤兒寡婦
[00:17:56.880 --> 00:18:00.480]  因著沒有人照顧,或者這群所謂的信徒
[00:18:00.480 --> 00:18:03.800]  在聖殿裡面敬拜,卻是忘記了這群
[00:18:03.800 --> 00:18:07.960]  其實先知正正在審判社會的一種這樣的罪
[00:18:07.960 --> 00:18:11.640]  所以先知聲嘶力竭,竭盡所能去告訴他們
[00:18:11.640 --> 00:18:14.200]  其實不公義的是什麼事
[00:18:14.200 --> 00:18:16.040]  不是那些道不道德的事
[00:18:16.040 --> 00:18:19.480]  而是實在在地上有一群人被撇棄
[00:18:19.480 --> 00:18:24.560]  而這群人被撇棄,在教會裡面也有份
[00:18:24.560 --> 00:18:27.520]  我們特別想大家留意這兩個時段
[00:18:27.520 --> 00:18:30.920]  去描述了當時的人是怎樣生活的
[00:18:30.920 --> 00:18:34.600]  大家不如看多一次,跳一跳上去好嗎
[00:18:34.600 --> 00:18:37.600]  第27節他們是怎樣生活的
[00:18:37.600 --> 00:18:39.040]  很有趣
[00:18:39.040 --> 00:18:43.680]  那時人又吃又喝,又娶又嫁
[00:18:43.680 --> 00:18:47.480]  接著羅德的日子,我們一起讀28節好嗎
[00:18:47.480 --> 00:18:51.800]  同樣,就像羅德的日子
[00:18:51.800 --> 00:18:54.920]  人又吃又喝,又買又賣
[00:18:54.920 --> 00:18:58.080]  又耕種又建造
[00:18:58.080 --> 00:19:01.200]  為什麼這麼多人見到都不出手
[00:19:01.200 --> 00:19:04.360]  其實他們生活在做什麼事
[00:19:04.360 --> 00:19:06.440]  聖經這兩節的經文
[00:19:06.440 --> 00:19:09.400]  正正在形容當時的人是怎樣生活的
[00:19:09.400 --> 00:19:13.400]  吃吃喝喝,買買賣賣
[00:19:13.400 --> 00:19:17.440]  其實這就是當時的人的生活
[00:19:17.440 --> 00:19:20.400]  當時的人生活可以繼續上聖殿
[00:19:20.400 --> 00:19:22.400]  但當他完了聖殿的時候
[00:19:22.400 --> 00:19:27.400]  他只不過繼續為自己吃吃喝喝,買買賣賣
[00:19:27.400 --> 00:19:30.080]  嫁娶,耕種,收割
[00:19:30.080 --> 00:19:34.320]  這就是當時所謂上流社會所謂富裕
[00:19:34.320 --> 00:19:38.040]  所謂只顧自己的一種生活
[00:19:38.040 --> 00:19:42.280]  上帝起碼就是在審判這些人
[00:19:42.280 --> 00:19:45.200]  當洪水來的日子,流亡與火的日子
[00:19:45.200 --> 00:19:47.000]  要滅邪惡的世代
[00:19:47.000 --> 00:19:49.120]  邪惡的人在做什麼事
[00:19:49.120 --> 00:19:54.040]  就是享樂,買賣,吃喝
[00:19:54.040 --> 00:19:56.040]  他們的眼目在看哪裡
[00:19:56.040 --> 00:19:59.160]  從來都沒有看受苦的人
[00:19:59.160 --> 00:20:05.680]  這就是整個以賽亞書最重要審判的中心
[00:20:05.680 --> 00:20:09.160]  弟兄姊妹,其實這個不公義的世代
[00:20:09.160 --> 00:20:11.640]  或者我們經常引用不公義
[00:20:11.640 --> 00:20:12.960]  其實是什麼
[00:20:12.960 --> 00:20:14.400]  其實我很肯定
[00:20:14.400 --> 00:20:17.080]  今時今日有一半以上的香港人
[00:20:17.080 --> 00:20:19.960]  都在吃吃喝喝,買買賣賣
[00:20:19.960 --> 00:20:21.480]  最好不要搞到我
[00:20:21.480 --> 00:20:25.040]  仍然都有大部分這些人在當中
[00:20:25.040 --> 00:20:27.520]  但上帝正正就是在審判這些人
[00:20:27.520 --> 00:20:29.880]  審判這些人
[00:20:29.880 --> 00:20:35.320]  聖經很明明地教導我們
[00:20:35.320 --> 00:20:36.720]  不是不給我們有錢
[00:20:36.720 --> 00:20:40.880]  聖經特別可能給某些人相對地物質
[00:20:40.880 --> 00:20:43.360]  經濟,各樣東西都富裕
[00:20:43.360 --> 00:20:44.560]  其實是有的
[00:20:44.560 --> 00:20:46.720]  《仕途行傳》講到教會
[00:20:46.720 --> 00:20:50.960]  實在有這些人,有能力的人
[00:20:50.960 --> 00:20:55.560]  不過上帝卻賦予了另一種角色給教會
[00:20:55.560 --> 00:20:57.920]  但是我們要去踐行
[00:20:57.920 --> 00:20:59.720]  有錢不要緊
[00:20:59.720 --> 00:21:02.120]  分享,有沒有分享
[00:21:02.120 --> 00:21:04.640]  你有沒有向著弱勢的人
[00:21:04.640 --> 00:21:06.800]  去分享你自己的才幹
[00:21:06.800 --> 00:21:09.720]  物資,你的恩賜,你的金錢
[00:21:09.720 --> 00:21:13.240]  這才是教會一種很重要的文化
[00:21:13.240 --> 00:21:18.080]  讓所有人在地上能夠共存
[00:21:18.080 --> 00:21:20.360]  透過分享對抗貧窮
[00:21:20.360 --> 00:21:24.480]  其實我們失去了這種價值在教會裡面
[00:21:24.480 --> 00:21:28.160]  或者教會裡面都是很疏離,很顧自己
[00:21:28.160 --> 00:21:31.280]  或者我分享給他,我不知道他是否信得過
[00:21:31.280 --> 00:21:34.440]  或者當我分享給其他人的時候
[00:21:34.440 --> 00:21:36.400]  其實我不知道他會不會騙我
[00:21:36.400 --> 00:21:39.280]  我們有很多這些防衛機制在我們裡面
[00:21:39.280 --> 00:21:45.600]  而我們做不到這種第一世紀那種分享的文化
[00:21:45.600 --> 00:21:47.960]  而在利美記他也提醒我們
[00:21:47.960 --> 00:21:51.880]  當我們去修成的時候
[00:21:51.880 --> 00:21:55.160]  四個角是要怎樣的
[00:21:55.160 --> 00:21:57.560]  四個角是不可以割的
[00:21:57.560 --> 00:22:00.200]  當我們有福田的時候
[00:22:00.200 --> 00:22:01.880]  大家有沒有看過這段聖經
[00:22:01.880 --> 00:22:05.040]  好像有些問號一樣
[00:22:05.040 --> 00:22:08.600]  當我們修成的時候,那四個角是不可以割的
[00:22:08.600 --> 00:22:13.600]  為什麼呢?因為他就是要留給地上的窮人
[00:22:13.600 --> 00:22:15.760]  所有掉到地上的,還有那四個角的
[00:22:15.760 --> 00:22:17.400]  其實不是屬於你的
[00:22:17.400 --> 00:22:21.680]  當修成的時候,上帝告訴你這福田有四個角是有需要的人
[00:22:21.680 --> 00:22:26.360]  你只能夠在四個角中間的那些去收取
[00:22:26.360 --> 00:22:29.920]  弟兄姊妹,上帝透過我們的教會群體
[00:22:29.920 --> 00:22:31.800]  透過聖經的說話宣講
[00:22:31.800 --> 00:22:35.920]  不是叫我們吃吃喝喝,買買買買
[00:22:35.920 --> 00:22:39.120]  而是透過聖經再一次提醒我們
[00:22:39.120 --> 00:22:42.080]  其實公義是一種分享
[00:22:42.080 --> 00:22:43.720]  是一種我們要認識他人
[00:22:43.720 --> 00:22:45.800]  而因著真實認識他人的需要
[00:22:45.800 --> 00:22:48.600]  我們去分享、表達
[00:22:48.600 --> 00:22:51.960]  我很欣賞一個伊斯蘭教
[00:22:51.960 --> 00:22:54.560]  應該是我沒有記錯的伊斯蘭教的信徒
[00:22:54.560 --> 00:22:55.400]  的一個practice
[00:22:55.400 --> 00:22:58.480]  有一次我跟他們有些交流、分享
[00:22:58.480 --> 00:23:01.640]  他說他們整個國家雖然戰亂
[00:23:01.640 --> 00:23:04.320]  但是從來都不覺得自己貧窮
[00:23:04.320 --> 00:23:06.760]  我就覺得很有趣,我就問他為什麼
[00:23:06.760 --> 00:23:10.440]  他說原來整個宗教都提倡每一個人
[00:23:10.440 --> 00:23:12.920]  因為他們是各教,是宗教
[00:23:12.920 --> 00:23:20.040]  提倡每一個人都需要將自己的四分之一向有需要的人分享
[00:23:20.040 --> 00:23:22.480]  無論你能不能做到,有錢還是沒錢
[00:23:22.480 --> 00:23:26.800]  他自己在信仰裡面提醒他們的四分之一
[00:23:26.800 --> 00:23:29.560]  是要這樣向其他人施予
[00:23:29.560 --> 00:23:30.960]  哇,我覺得很震撼
[00:23:30.960 --> 00:23:35.560]  所以他們說,他們雖然混亂,但是不貧窮
[00:23:35.560 --> 00:23:37.600]  大家都很開心,生活得
[00:23:37.600 --> 00:23:39.520]  我覺得這件事很有趣
[00:23:39.520 --> 00:23:41.040]  我曾幾何時都發過夢
[00:23:41.040 --> 00:23:45.160]  我希望我們整個香港,整個教會
[00:23:45.160 --> 00:23:48.080]  都能夠每人,不要說四分一,十分一
[00:23:48.080 --> 00:23:50.600]  有這種心態
[00:23:50.600 --> 00:23:53.920]  很與生俱來,很natural
[00:23:53.920 --> 00:23:55.200]  奉我們的信仰
[00:23:55.200 --> 00:23:58.120]  我們就是要這樣做的,不用問我們
[00:23:58.120 --> 00:23:59.400]  我們就是要這樣做
[00:23:59.400 --> 00:24:01.000]  這樣去實踐
[00:24:01.000 --> 00:24:04.440]  以致公義我們不是停留在那種
[00:24:04.440 --> 00:24:07.280]  經常停留在不公義,因為我們已經踐行公義
[00:24:07.280 --> 00:24:10.040]  分享就是那個文化
[00:24:10.040 --> 00:24:12.960]  所以弟兄姊妹
[00:24:12.960 --> 00:24:16.200]  透過這段經文,我們重新提醒我們
[00:24:16.200 --> 00:24:19.240]  我們作為信徒,我們是要繼續祈禱
[00:24:19.240 --> 00:24:24.360]  不過祈禱,我們再次更新我們祈禱裡面的內容
[00:24:24.360 --> 00:24:26.680]  就是以上帝為中心
[00:24:26.680 --> 00:24:29.080]  每一次我們去到上帝的面前
[00:24:29.080 --> 00:24:31.920]  我們嘗試安靜好不好
[00:24:31.920 --> 00:24:34.360]  我們嘗試用安靜、聆聽
[00:24:34.360 --> 00:24:38.120]  去取代說話和那種無耐性
[00:24:38.120 --> 00:24:39.680]  讓我們安靜的時候
[00:24:39.680 --> 00:24:42.520]  去感受一下,感應一下上帝
[00:24:42.520 --> 00:24:44.680]  其實是一位怎樣的上帝
[00:24:44.680 --> 00:24:46.160]  讓聖靈光照我們
[00:24:46.160 --> 00:24:47.880]  以致我們看到上帝是誰
[00:24:47.880 --> 00:24:50.040]  當我們連上帝都不認識的時候
[00:24:50.040 --> 00:24:53.160]  我們沒辦法認識到祂怎樣去工作
[00:24:53.160 --> 00:24:54.200]  怎樣去看待這個世界
[00:24:54.200 --> 00:24:56.440]  所以祈禱
[00:24:56.440 --> 00:25:00.480]  反過來我們是一種有耐性的等候
[00:25:00.480 --> 00:25:01.960]  一種的聆聽
[00:25:01.960 --> 00:25:05.360]  哪怕可能上帝經常都不出聲的上帝
[00:25:05.360 --> 00:25:09.320]  但是不代表你的祈禱是沒有那個質在裡面
[00:25:09.320 --> 00:25:11.080]  你的祈禱仍然在當中
[00:25:11.080 --> 00:25:14.040]  第二就是讓我們都有信念在當中裡面
[00:25:14.040 --> 00:25:18.840]  上帝是一個會為有需要的人
[00:25:18.840 --> 00:25:20.720]  不公義的處境去伸冤
[00:25:20.720 --> 00:25:24.640]  不過上帝今天在等更多人去為這些人去發聲
[00:25:24.640 --> 00:25:26.840]  為那些不能發聲的人去發聲
[00:25:26.840 --> 00:25:28.520]  上帝一定會伸冤
[00:25:28.520 --> 00:25:32.160]  第三我們重新去自省我們的生活
[00:25:32.160 --> 00:25:35.560]  我們是不是那些又吃又喝又買又賣
[00:25:35.560 --> 00:25:38.920]  但我們卻是看不到有些人有需要
[00:25:38.920 --> 00:25:41.080]  我不是說吃喝是不對的
[00:25:41.080 --> 00:25:44.280]  我叫你在你的生活包攬這些人
[00:25:44.280 --> 00:25:45.960]  包攬這些人
[00:25:45.960 --> 00:25:48.280]  跟他一起吃喝
[00:25:48.280 --> 00:25:49.960]  跟他一起生活
[00:25:49.960 --> 00:25:52.080]  上帝賜予美食我們都可以感恩
[00:25:52.080 --> 00:25:57.440]  但總是我們需要畫個圈大到能夠包攬到這些人
[00:25:57.440 --> 00:26:01.200]  以到我們真的不是一種吃喝喝喝買買買買
[00:26:01.200 --> 00:26:04.040]  只顧自己不顧他人
[00:26:04.040 --> 00:26:11.160]  最後都給兩個自己近來都很提醒自己的一句話
[00:26:11.160 --> 00:26:14.360]  當我們在地上祈禱我們真是
[00:26:14.360 --> 00:26:16.400]  很坦白說
[00:26:16.400 --> 00:26:18.520]  我相信沒有一個不憤怒的
[00:26:18.520 --> 00:26:20.920]  各有各憤怒的原因
[00:26:20.920 --> 00:26:23.720]  每次祈禱完了之後都會很灰心
[00:26:23.720 --> 00:26:32.160]  因為真的沒辦法承受得到那種痛苦和壓力
[00:26:32.160 --> 00:26:34.600]  不過在希伯來書十一章
[00:26:34.600 --> 00:26:36.800]  他在說那些信心為人
[00:26:36.800 --> 00:26:38.600]  如果你看希伯來書十一章
[00:26:38.600 --> 00:26:41.120]  在說聖經歷世歷代的信心為人
[00:26:41.120 --> 00:26:46.160]  為了信仰釘死鋸死逼白而死
[00:26:46.160 --> 00:26:51.880]  大家很少留意十一章最後那一節
[00:26:51.880 --> 00:26:52.800]  最後那一節說什麼呢
[00:26:52.800 --> 00:26:57.800]  最後那一節有兩個註腳形容這班人
[00:26:57.800 --> 00:27:02.440]  他說這些因為信心而擺上的人得著上帝的稱讚
[00:27:02.440 --> 00:27:04.960]  不過在他們死之前
[00:27:04.960 --> 00:27:08.320]  其實都沒看到上帝的英許
[00:27:08.320 --> 00:27:11.000]  嘩 這個真是信心
[00:27:11.000 --> 00:27:17.520]  就是說在他們死之前親眼看不到上帝給他們的英許
[00:27:17.520 --> 00:27:20.160]  但是他就帶著信心這樣去生活
[00:27:20.160 --> 00:27:23.560]  而上帝就是稱讚這些信心
[00:27:23.560 --> 00:27:26.960]  哪怕我們今天在地上死之前
[00:27:26.960 --> 00:27:30.640]  我們還沒看到上帝給我們的英許
[00:27:30.640 --> 00:27:33.320]  但是我們都要帶著一種這樣的信心
[00:27:33.320 --> 00:27:35.080]  所以聖經希伯來書說什麼
[00:27:35.080 --> 00:27:37.120]  信是所望之時的實體
[00:27:37.120 --> 00:27:38.400]  未見之時的確具
[00:27:38.400 --> 00:27:41.560]  其實我小時候讀的時候都不知道是什麼來的
[00:27:41.560 --> 00:27:42.920]  讀來讀去都不明白
[00:27:42.920 --> 00:27:46.640]  不過正正就是誰看到底
[00:27:46.640 --> 00:27:48.840]  就是那些有信心的人
[00:27:48.840 --> 00:27:52.160]  誰走到底誰走到最後
[00:27:52.160 --> 00:27:54.920]  所以門徒不是什麼時候開始的
[00:27:54.920 --> 00:27:57.080]  如果你很早信主的那些
[00:27:57.080 --> 00:28:00.640]  其實對我來說基本上沒什麼差異
[00:28:00.640 --> 00:28:04.000]  誰走到最後誰才是門徒
[00:28:04.000 --> 00:28:05.720]  那個才是信心
[00:28:05.720 --> 00:28:08.680]  第二在祈禱裡面讓我也有一個
[00:28:08.680 --> 00:28:10.400]  其實是對我自己的提醒
[00:28:10.400 --> 00:28:13.200]  不過我將我的提醒提醒給你
[00:28:13.200 --> 00:28:15.080]  我有一個神學院老師
[00:28:15.080 --> 00:28:16.960]  就是臨畢業的時候
[00:28:16.960 --> 00:28:18.640]  就勸勉同學
[00:28:18.640 --> 00:28:24.560]  他說其實我們生命很多的一念之間
[00:28:24.560 --> 00:28:26.160]  其實亦正亦邪
[00:28:26.160 --> 00:28:30.960]  可以一時是一種很向善的一種向度
[00:28:30.960 --> 00:28:34.760]  但是另一邊可以是一種很邪惡的向度
[00:28:34.760 --> 00:28:36.800]  我們就是一個這樣的主體
[00:28:36.800 --> 00:28:41.160]  在我們的生命裡面亦正亦邪
[00:28:41.160 --> 00:28:43.960]  一念之間我們可以成為一個
[00:28:43.960 --> 00:28:45.680]  就是上帝很討厭的人
[00:28:45.680 --> 00:28:48.280]  不過他說我們要繼續去祈禱
[00:28:48.280 --> 00:28:51.240]  在祈禱裡面求神保守我們什麼呢
[00:28:51.240 --> 00:28:54.560]  就是求神保守我們的一個意念
[00:28:54.560 --> 00:28:57.080]  要在上帝的善裡面
[00:28:57.080 --> 00:28:58.880]  一念之間
[00:28:58.880 --> 00:29:01.240]  但是求主保守我們的一念
[00:29:01.240 --> 00:29:05.480]  那個意念仍然在上帝的善裡面
[00:29:05.480 --> 00:29:08.280]  如果不是我們就會成為行惡的人
[00:29:08.280 --> 00:29:10.160]  所以在祈禱裡面
[00:29:10.160 --> 00:29:15.360]  都求主保守我們
[00:29:15.360 --> 00:29:17.720]  求主保守我們那一個意念
[00:29:17.720 --> 00:29:20.000]  仍然今天都在上帝的善裡面
[00:29:20.000 --> 00:29:23.240]  以到我們不是真的見到很憤怒的時候
[00:29:23.240 --> 00:29:25.520]  我們去作惡
[00:29:25.520 --> 00:29:30.600]  我們一起禱告
[00:29:30.600 --> 00:29:41.720]  讓祈禱裡面打開的是天上的圖畫讓你看到
[00:29:41.720 --> 00:29:45.040]  當我們說每一天都是最黑暗的日子的時候
[00:29:45.040 --> 00:29:49.200]  其實我們回到耶穌釘死在十字架上面
[00:29:49.200 --> 00:29:52.960]  那一天才是最黑暗
[00:29:52.960 --> 00:29:56.200]  那一天才是最黑暗的日子
[00:29:56.200 --> 00:30:00.160]  但是耶穌仍然在死而復活的十字架裡面
[00:30:00.160 --> 00:30:03.080]  讓我們看到有將來的盼望
[00:30:03.080 --> 00:30:04.720]  因為祂要再回來
[00:30:04.720 --> 00:30:06.560]  重新去審判
[00:30:06.560 --> 00:30:08.520]  新天的新地
[00:30:08.520 --> 00:30:12.080]  重新招聚一群屬於敬拜祂的群體
[00:30:12.080 --> 00:30:19.360]  這就是啟示錄給我們的英雄
[00:30:19.360 --> 00:30:21.640]  天父繼續打開你自己的說話
[00:30:21.640 --> 00:30:23.920]  讓我們看到的不是地上困局
[00:30:23.920 --> 00:30:25.600]  而是困局裡面
[00:30:25.600 --> 00:30:30.440]  你如何展示一個終末的世界
[00:30:30.440 --> 00:30:32.120]  而這個終末的世界
[00:30:32.120 --> 00:30:36.080]  在上帝坐著為王
[00:30:36.080 --> 00:30:38.880]  上帝的角度才是最終的角度
[00:30:38.880 --> 00:30:40.920]  不是任何一個地上的角度
[00:30:40.920 --> 00:30:41.840]  祝我們多謝你
[00:30:41.840 --> 00:30:45.240]  也求你幫助我們的生活
[00:30:45.240 --> 00:30:46.560]  我們去檢視
[00:30:46.560 --> 00:30:48.360]  我們是不是吃吃喝喝
[00:30:48.360 --> 00:30:50.920]  但是我們忘記受苦的人
[00:30:50.920 --> 00:30:53.240]  讓我們踐行這個公義
[00:30:53.240 --> 00:30:54.280]  願你帶領我們
[00:30:54.280 --> 00:30:56.880]  祈禱奉主耶穌基督聖名至祈求
