
[00:00:00.000 --> 00:00:04.120]  來到這次偽行者系列的第二講
[00:16:23.680 --> 00:16:25.880]  如果你完全沒有饒恕這件事
[00:16:25.880 --> 00:16:28.080]  就像玻璃一樣
[00:16:28.080 --> 00:16:30.000]  俗稱的玻璃心一跌就碎
[00:16:30.000 --> 00:16:30.640]  碎了怎麼辦?
[00:16:30.640 --> 00:16:31.360]  重新貼上?
[00:16:31.360 --> 00:16:32.880]  倒在一旁吧
[00:16:32.880 --> 00:16:38.440]  有一句很老土的中國人的說法
[00:16:38.440 --> 00:16:42.240]  解鈴還須繫鈴人
[00:16:42.240 --> 00:16:44.840]  意思就是說我們經常都在想
[00:16:44.840 --> 00:16:47.600]  哪個東西的麻煩就由哪個解決
[00:16:47.600 --> 00:16:49.440]  我想告訴你
[00:16:49.440 --> 00:16:51.320]  在人際關係裡面
[00:16:51.320 --> 00:16:53.600]  在饒恕這個功課裡面
[00:16:53.600 --> 00:16:56.000]  這條數不是這樣計算的
[00:16:56.000 --> 00:16:58.920]  你想想如果有人令你受傷
[00:16:58.920 --> 00:17:02.840]  就算他對你很真誠地道歉
[00:17:02.840 --> 00:17:04.560]  賠償你的損失
[00:17:04.960 --> 00:17:08.600]  其實都不代表你的傷是被醫治的
[00:17:08.600 --> 00:17:14.400]  我們經常想他賠償我沒事的
[00:17:14.400 --> 00:17:16.840]  但可能在你人生的經歷裡面
[00:17:16.840 --> 00:17:17.840]  有時候你看到
[00:17:17.840 --> 00:17:19.440]  就算我得到賠償
[00:17:19.440 --> 00:17:20.440]  他道歉了
[00:17:20.440 --> 00:17:23.080]  但自己仍然是很傷心
[00:17:23.080 --> 00:17:26.720]  仍然都不想修補這個關係
[00:17:26.720 --> 00:17:29.720]  如果根據這段經文說
[00:17:29.720 --> 00:17:34.000]  解鈴其實只可以在神裡面找到
[00:17:35.480 --> 00:17:37.320]  只有經歷他的恩典
[00:17:37.320 --> 00:17:39.480]  就是我自己都是蒙羞罪
[00:17:39.480 --> 00:17:41.880]  有這一份感恩
[00:17:41.880 --> 00:17:44.520]  你才有自由
[00:17:44.520 --> 00:17:47.720]  重新去修補這個關係
[00:17:47.720 --> 00:17:51.400]  我覺得我們有時候人際關係當破裂了
[00:17:51.400 --> 00:17:54.040]  我們想找解決方法
[00:17:54.040 --> 00:17:55.680]  我會找錯了地方
[00:17:55.680 --> 00:17:59.800]  我們經常想在對方得罪你的人身上
[00:17:59.800 --> 00:18:02.680]  找回那一份解脫
[00:18:03.680 --> 00:18:05.960]  但我想如果這段聖經這樣教我們
[00:18:05.960 --> 00:18:06.960]  我們找錯了地方
[00:18:06.960 --> 00:18:09.920]  我們應該去上帝那裡找這條鑰匙
[00:18:09.920 --> 00:18:11.840]  不是在你的敵人
[00:18:11.840 --> 00:18:13.720]  在得罪你的人身上
[00:18:13.720 --> 00:18:16.760]  我們時間不多
[00:18:16.760 --> 00:18:18.720]  所以我們要跳到第二段
[00:18:18.720 --> 00:18:21.640]  第二段經文是第十五至十七節
[00:18:21.640 --> 00:18:22.760]  今天沒有時間講
[00:18:22.760 --> 00:18:24.000]  第十八至二十節
[00:18:24.000 --> 00:18:27.200]  它是說一個弟兄犯了罪
[00:18:27.200 --> 00:18:28.840]  你要怎樣呢?
[00:18:28.840 --> 00:18:31.320]  一段我經常說的經文
[00:18:31.320 --> 00:18:33.440]  這段經文這麼說
[00:18:33.440 --> 00:18:35.160]  如果你的弟兄犯了罪
[00:18:35.160 --> 00:18:39.080]  你就要趁著和他單獨一起的時候
[00:18:39.080 --> 00:18:41.360]  要去指出他的過失
[00:18:41.360 --> 00:18:42.800]  他若肯聽
[00:18:42.800 --> 00:18:44.760]  你就得罪你的弟兄
[00:18:44.760 --> 00:18:46.240]  他如果不肯聽
[00:18:46.240 --> 00:18:49.240]  你就多帶一兩個人去
[00:18:49.240 --> 00:18:50.600]  是不是拖馬呢?
[00:18:50.600 --> 00:18:52.840]  你不聽我的話
[00:18:52.840 --> 00:18:54.560]  我就多帶兩個人出來打你
[00:18:54.560 --> 00:18:55.280]  不是的
[00:18:55.280 --> 00:18:57.920]  多帶一兩個人來勸你
[00:18:57.920 --> 00:18:59.800]  好使一切的話
[00:18:59.800 --> 00:19:02.760]  憑著兩三個證人的口
[00:19:02.840 --> 00:19:04.440]  可以確定
[00:19:04.440 --> 00:19:05.840]  接著第十七節說
[00:19:05.840 --> 00:19:07.600]  如果兩三個人他都不聽
[00:19:07.600 --> 00:19:09.080]  就告訴教會
[00:19:09.080 --> 00:19:11.280]  這是最後一招
[00:19:11.280 --> 00:19:12.680]  就是告訴教會
[00:19:12.680 --> 00:19:14.640]  如果他連教會都不聽
[00:19:14.640 --> 00:19:16.080]  你就趕他走
[00:19:16.080 --> 00:19:18.840]  把他當作教外人和稅吏
[00:19:18.840 --> 00:19:20.080]  第一件事
[00:19:20.080 --> 00:19:21.920]  我想在這個邏輯裡面
[00:19:21.920 --> 00:19:23.360]  我們找到一些教導
[00:19:23.360 --> 00:19:23.920]  第一
[00:19:23.920 --> 00:19:27.560]  我們不要小事化大
[00:19:27.560 --> 00:19:29.400]  單獨說
[00:19:29.400 --> 00:19:30.120]  如果不行
[00:19:30.120 --> 00:19:31.560]  多叫一兩個去說
[00:19:31.560 --> 00:19:33.640]  如果不行才跟教會說
[00:19:33.640 --> 00:19:35.720]  反之我經常覺得
[00:19:35.720 --> 00:19:37.600]  包括我自己也是
[00:19:37.600 --> 00:19:39.960]  我們習慣了不跟那個人說
[00:19:39.960 --> 00:19:41.760]  但是跟旁邊的人說
[00:19:41.760 --> 00:19:44.520]  我們這裡有十個人
[00:19:44.520 --> 00:19:48.240]  可能有些事情我不喜歡這位弟兄
[00:19:48.240 --> 00:19:49.920]  我就跟他說
[00:19:49.920 --> 00:19:51.440]  跟他身邊的人說
[00:19:51.440 --> 00:19:52.160]  包括他老婆
[00:19:52.160 --> 00:19:53.040]  就是不跟他說
[00:19:53.040 --> 00:19:55.640]  這是我們的常態
[00:19:55.640 --> 00:19:58.160]  但是聖經的教導往往調轉
[00:19:58.160 --> 00:20:00.680]  他要我們好像一個
[00:20:00.680 --> 00:20:02.680]  Growing Man 一個男人
[00:20:02.680 --> 00:20:06.400]  你要勇於面對
[00:20:06.400 --> 00:20:07.640]  你覺得他有錯
[00:20:07.640 --> 00:20:08.880]  你要提醒他
[00:20:08.880 --> 00:20:11.200]  不過不要太張揚
[00:20:11.200 --> 00:20:13.000]  希望還回他
[00:20:13.000 --> 00:20:14.320]  第二
[00:20:14.320 --> 00:20:15.920]  這段經文教導我們
[00:20:15.920 --> 00:20:16.720]  告訴我們
[00:20:16.720 --> 00:20:19.200]  我們提醒他的目的是什麼呢?
[00:20:19.200 --> 00:20:21.320]  經文說
[00:20:21.320 --> 00:20:24.680]  「你就得著你的弟兄」
[00:20:24.680 --> 00:20:26.920]  「得著」這個字
[00:20:26.920 --> 00:20:29.200]  原文是「賺」
[00:20:29.200 --> 00:20:30.440]  賺回來
[00:20:30.960 --> 00:20:32.480]  贏回來
[00:20:32.480 --> 00:20:33.880]  Win back
[00:20:33.880 --> 00:20:35.240]  有些東西你掉了
[00:20:35.240 --> 00:20:36.120]  不見了
[00:20:36.120 --> 00:20:37.480]  你賺回來
[00:20:37.480 --> 00:20:40.680]  所以聖經提醒我們
[00:20:40.680 --> 00:20:42.400]  我們提醒人的時候
[00:20:42.400 --> 00:20:44.000]  我們的重點
[00:20:44.000 --> 00:20:46.200]  不是要爭奪贏場交
[00:20:46.200 --> 00:20:49.560]  你不是要他無地自容
[00:20:49.560 --> 00:20:51.600]  找洞鑽這輩子都不回教會
[00:20:51.600 --> 00:20:54.400]  你是要他知道錯的時候
[00:20:54.400 --> 00:20:56.480]  你給他一條路
[00:20:56.480 --> 00:20:59.040]  你給他下台階
[00:20:59.160 --> 00:21:01.840]  以致他可以留在群體裡面
[00:21:01.840 --> 00:21:06.560]  我想如果我們看到弟兄姊妹犯錯
[00:21:06.560 --> 00:21:09.240]  我們想他回來
[00:21:09.240 --> 00:21:10.560]  我們早點說
[00:21:10.560 --> 00:21:13.160]  其實我們的語氣都會柔軟一點
[00:21:13.160 --> 00:21:16.640]  我們通常是何時才跟那個人說呢?
[00:21:16.640 --> 00:21:18.800]  忍無可忍
[00:21:18.800 --> 00:21:19.480]  我受不住了
[00:21:19.480 --> 00:21:20.120]  我都走了
[00:21:20.120 --> 00:21:20.880]  我不管了
[00:21:20.880 --> 00:21:22.000]  我反台了
[00:21:22.000 --> 00:21:23.960]  我爆大鑊了
[00:21:23.960 --> 00:21:27.080]  但可能在爆大鑊之前
[00:21:27.080 --> 00:21:29.360]  你沒有很認真地跟他說過
[00:21:29.360 --> 00:21:32.480]  這個我想正正就是聖經要教導我們
[00:21:32.480 --> 00:21:34.360]  如果我們要在關係裡面持久
[00:21:34.360 --> 00:21:35.640]  我們要學的就是
[00:21:35.640 --> 00:21:37.520]  你看到人做得不對
[00:21:37.520 --> 00:21:38.640]  你提醒他
[00:21:38.640 --> 00:21:41.280]  在小事的時候已經提醒他
[00:21:41.280 --> 00:21:43.080]  而不是到了一個地步
[00:21:43.080 --> 00:21:44.920]  你已經氣到他死了
[00:21:44.920 --> 00:21:46.760]  我打算跟你說完
[00:21:46.760 --> 00:21:48.000]  這輩子都再見了
[00:21:48.000 --> 00:21:49.920]  這個不是聖經的教導
[00:21:49.920 --> 00:21:53.680]  為什麼我們要對罪這麼敏感
[00:21:53.680 --> 00:21:54.800]  到了最後一個地步
[00:21:54.800 --> 00:21:57.720]  將他當作教愛人和稅吏呢?
[00:21:57.720 --> 00:21:59.120]  很簡單
[00:21:59.120 --> 00:22:00.760]  其實我想現在的 COVID-19
[00:22:00.760 --> 00:22:01.760]  我們就明白了
[00:22:01.760 --> 00:22:04.400]  如果那個人有病毒
[00:22:04.400 --> 00:22:05.680]  他需要怎樣呢?
[00:22:05.680 --> 00:22:07.440]  隔離
[00:22:07.440 --> 00:22:08.840]  其實就是這個概念
[00:22:08.840 --> 00:22:11.760]  就是當他不肯悔改的時候
[00:22:11.760 --> 00:22:13.800]  他就好像帶著細菌
[00:22:13.800 --> 00:22:14.920]  帶著病毒一樣
[00:22:14.920 --> 00:22:18.560]  他會在這個群體的頂梓梅中敷衍
[00:22:18.560 --> 00:22:20.280]  你說這樣都沒問題
[00:22:20.280 --> 00:22:21.800]  他這樣都可以留在這裡
[00:22:21.800 --> 00:22:23.400]  那我又好像他一樣了
[00:22:23.960 --> 00:22:25.880]  然後每個人都是這樣的時候
[00:22:25.880 --> 00:22:27.920]  神的教導去了哪裡呢?
[00:22:27.920 --> 00:22:31.080]  所以有時候他說這段經文
[00:22:31.080 --> 00:22:32.960]  經常被人用在哪裡呢?
[00:22:32.960 --> 00:22:35.680]  就好像說我們給他三次機會
[00:22:35.680 --> 00:22:37.800]  3、2、1一路 countdown
[00:22:37.800 --> 00:22:39.040]  我給你三次機會
[00:22:39.040 --> 00:22:41.240]  三次之後就 out 絕交
[00:22:41.240 --> 00:22:44.120]  在哪裡經常看到這段經文會有呢?
[00:22:44.120 --> 00:22:46.560]  教會的紀律手冊
[00:22:46.560 --> 00:22:47.800]  是不是?
[00:22:47.800 --> 00:22:49.840]  如果弟兄姊妹犯錯你就要這樣
[00:22:49.840 --> 00:22:51.560]  如果他不聽就這樣
[00:22:51.560 --> 00:22:53.120]  如果他再不聽就這樣
[00:22:53.200 --> 00:22:55.000]  接著通常就停他聖餐
[00:22:55.000 --> 00:22:55.720]  停他侍奉
[00:22:55.720 --> 00:22:58.480]  或者不讓他參與某一些活動
[00:22:58.480 --> 00:23:02.640]  我們很多時候把這些東西的用法
[00:23:02.640 --> 00:23:04.800]  可能有一點扭曲了
[00:23:04.800 --> 00:23:08.320]  就是用來處理教會紀律的問題
[00:23:08.320 --> 00:23:13.360]  到底將他當為教愛人和稅吏
[00:23:13.360 --> 00:23:14.720]  是什麼意思?
[00:23:14.720 --> 00:23:18.920]  是不是說絕交?
[00:23:18.920 --> 00:23:20.320]  不理他
[00:23:20.600 --> 00:23:24.680]  教愛人很清楚就是他不再屬於信仰的群體
[00:23:24.680 --> 00:23:26.120]  所以叫他做教愛人
[00:23:26.120 --> 00:23:29.240]  稅吏在聖經的翻譯就是罪人
[00:23:29.240 --> 00:23:32.600]  永遠稅吏和罪人好像是一個銀的兩邊
[00:23:32.600 --> 00:23:34.800]  他說你是稅吏就是說你是罪人
[00:23:34.800 --> 00:23:36.680]  但是稅吏和罪人
[00:23:36.680 --> 00:23:39.320]  一個教愛的人是不是就等於絕交呢?
[00:23:39.320 --> 00:23:43.840]  The message 在這句話裡面有一個很有趣的翻譯
[00:23:43.840 --> 00:23:47.680]  他說 you have to start over from scratch
[00:23:47.680 --> 00:23:50.080]  confront him with the need for repentance
[00:23:50.360 --> 00:23:53.080]  and over again God's forgiving love
[00:23:53.080 --> 00:23:57.200]  我不知道你能不能看到中文和英文的翻譯
[00:23:57.200 --> 00:24:01.600]  好像他們是在看兩個不同的聖經譯本
[00:24:01.600 --> 00:24:03.840]  或者是在看兩個不同的原文
[00:24:03.840 --> 00:24:05.720]  為什麼會相差這麼遠呢?
[00:24:05.720 --> 00:24:10.000]  為什麼 Eugene Peterson 用 The Message 翻譯的時候
[00:24:10.000 --> 00:24:13.880]  會說你當他從頭再來吧
[00:24:13.880 --> 00:24:16.280]  你再次呼召他回來吧
[00:24:17.400 --> 00:24:21.680]  我想跟你說,其實我是認同 Eugene Peterson 的翻譯
[00:24:21.680 --> 00:24:26.520]  因為耶穌一向看待罪人和教愛人
[00:24:26.520 --> 00:24:28.880]  而不是永遠都不理會他們
[00:24:28.880 --> 00:24:29.920]  這是第一點
[00:24:29.920 --> 00:24:32.800]  第二點就是我們可能忘記了
[00:24:32.800 --> 00:24:35.160]  馬太福音的作者是誰
[00:24:35.160 --> 00:24:39.760]  很明顯,馬太福音的作者就是馬太
[00:24:39.760 --> 00:24:42.840]  馬太在他還沒有做門徒的時候
[00:24:42.840 --> 00:24:45.800]  他在哪裡被人呼召呢?
[00:24:46.920 --> 00:24:48.480]  馬太福音第九章說
[00:24:48.480 --> 00:24:49.960]  馬太他被呼召的時候
[00:24:49.960 --> 00:24:52.920]  他在一個稅關裡收稅
[00:24:52.920 --> 00:24:55.000]  他本身也是一個稅吏
[00:24:55.000 --> 00:24:57.600]  當他本身也是一個稅吏的時候
[00:24:57.600 --> 00:24:58.960]  當他寫馬太福音的時候
[00:24:58.960 --> 00:25:01.280]  他會不會叫你當他是稅吏的時候
[00:25:01.280 --> 00:25:02.680]  就跟他絕交呢?
[00:25:02.680 --> 00:25:04.040]  不是的
[00:25:04.040 --> 00:25:06.400]  他很想我們學習
[00:25:06.400 --> 00:25:08.120]  當我們提醒的時候
[00:25:08.120 --> 00:25:10.680]  要持續不斷
[00:25:10.680 --> 00:25:12.440]  不要放棄
[00:25:12.440 --> 00:25:15.160]  Don't give up on him
[00:25:15.880 --> 00:25:17.200]  你要提醒他
[00:25:17.200 --> 00:25:19.600]  來到這一刻
[00:25:19.600 --> 00:25:21.040]  我很想我們反省一下
[00:25:21.040 --> 00:25:22.400]  在你身邊的朋友
[00:25:22.400 --> 00:25:25.960]  有沒有一些人在你生命裡面
[00:25:25.960 --> 00:25:29.240]  其實你覺得他做得不對
[00:25:29.240 --> 00:25:33.760]  有些看不過眼
[00:25:33.760 --> 00:25:36.160]  不是因為他的衣著打扮
[00:25:36.160 --> 00:25:40.280]  是因為你覺得他的行為有些東西真的錯
[00:25:40.280 --> 00:25:43.360]  你想想如果你不提醒他
[00:25:43.360 --> 00:25:44.000]  你會怎樣?
[00:25:46.880 --> 00:25:49.640]  我猜大部份當我們不提醒他的時候
[00:25:49.640 --> 00:25:53.400]  我們另一個選擇就是慢慢疏遠他
[00:25:53.400 --> 00:25:55.960]  你會疏遠這些人
[00:25:55.960 --> 00:25:57.880]  因為某程度上
[00:25:57.880 --> 00:25:59.040]  你不認同他
[00:25:59.040 --> 00:26:01.200]  又或者去到一個極端一點
[00:26:01.200 --> 00:26:02.280]  你頂他不信
[00:26:02.280 --> 00:26:05.360]  有沒有一些人在你生命裡面
[00:26:05.360 --> 00:26:07.480]  你是慢慢fade away
[00:26:07.480 --> 00:26:10.000]  或者fading away
[00:26:10.000 --> 00:26:11.840]  有沒有一些這樣的人
[00:26:13.480 --> 00:26:22.040]  小組?教會?同事?以前的兄弟?
[00:26:22.040 --> 00:26:31.800]  如果一個群體不能夠饒恕
[00:26:31.800 --> 00:26:34.000]  也不願意提醒
[00:26:34.000 --> 00:26:38.560]  我想問這是一個甚麼的毅行者
[00:26:40.560 --> 00:26:45.120]  毅行者,你能走多久?
[00:26:45.120 --> 00:26:48.120]  不是,我們就算說我們是毅行者
[00:26:48.120 --> 00:26:49.200]  可能字是這樣的
[00:26:49.200 --> 00:26:51.200]  是這個毅
[00:26:51.200 --> 00:26:53.480]  我們裝作和他同行
[00:26:53.480 --> 00:26:56.480]  但心底裡面有千萬樣東西不喜歡你
[00:26:56.480 --> 00:27:01.480]  早陣子我在Facebook打了一些東西
[00:27:01.480 --> 00:27:04.240]  關於一個人的
[00:27:04.240 --> 00:27:06.240]  總之打了一些東西
[00:27:06.240 --> 00:27:08.400]  有一個神學院的同學
[00:27:08.400 --> 00:27:10.600]  他發了私訊給我
[00:27:10.600 --> 00:27:12.040]  他說看到你的貼文
[00:27:12.040 --> 00:27:14.120]  或者你這樣想
[00:27:14.120 --> 00:27:15.920]  但他提醒我
[00:27:15.920 --> 00:27:19.040]  不要陷入恣意的境況
[00:27:19.040 --> 00:27:22.240]  可能都是五十步笑百步
[00:27:22.240 --> 00:27:22.920]  他跟我說
[00:27:22.920 --> 00:27:25.720]  那時候是凌晨十二點半
[00:27:25.720 --> 00:27:27.040]  我心裡有點不安
[00:27:27.040 --> 00:27:27.920]  我就看他說甚麼
[00:27:27.920 --> 00:27:29.360]  我恣意?不是吧
[00:27:29.360 --> 00:27:30.080]  我就對一下
[00:27:30.080 --> 00:27:31.600]  我寫得很差嗎?不是
[00:27:31.600 --> 00:27:32.160]  有道理啊
[00:27:32.160 --> 00:27:33.240]  就對了很久
[00:27:33.240 --> 00:27:34.560]  跟他有一個dialogue
[00:27:34.560 --> 00:27:37.280]  就是在Facebook chat
[00:27:37.280 --> 00:27:38.400]  然後我就說
[00:27:38.400 --> 00:27:39.400]  我後來真的在想
[00:27:39.400 --> 00:27:42.360]  你真的覺得我恣意?
[00:27:42.360 --> 00:27:43.720]  不過我多謝你的提醒
[00:27:43.720 --> 00:27:46.080]  我小心點
[00:27:46.080 --> 00:27:47.120]  我後來
[00:27:47.120 --> 00:27:49.400]  需要一點時間消化
[00:27:49.400 --> 00:27:50.960]  我後來發了一個message給他
[00:27:50.960 --> 00:27:52.360]  我說好的
[00:27:52.360 --> 00:27:56.320]  也謝謝你PM我
[00:27:56.320 --> 00:27:59.120]  我想這個就是我們要學習處理
[00:27:59.120 --> 00:28:01.840]  一些我們覺得他不對的東西
[00:28:01.840 --> 00:28:03.360]  怎樣去提醒他
[00:28:03.360 --> 00:28:05.080]  你PM他
[00:28:05.080 --> 00:28:07.440]  你不要在大群組罵他
[00:28:07.440 --> 00:28:09.320]  你不要在他的post下面留言
[00:28:09.320 --> 00:28:10.520]  說你騙人
[00:28:10.520 --> 00:28:11.040]  怎樣啊
[00:28:11.040 --> 00:28:12.720]  說謊話
[00:28:12.720 --> 00:28:15.360]  如果你真的想他回頭的時候
[00:28:15.360 --> 00:28:17.440]  你PM他
[00:28:17.440 --> 00:28:18.120]  你想想
[00:28:18.120 --> 00:28:20.160]  其實我很欣賞那個弟兄
[00:28:20.160 --> 00:28:20.960]  真心的
[00:28:20.960 --> 00:28:22.200]  不是因為講道理
[00:28:22.200 --> 00:28:24.000]  我也不知道他看不看得到
[00:28:24.000 --> 00:28:25.640]  但我很想多謝這個弟兄
[00:28:25.640 --> 00:28:28.680]  因為他take this risk
[00:28:28.680 --> 00:28:31.800]  來跟我說這番話
[00:28:31.800 --> 00:28:32.800]  如果我受不了
[00:28:32.800 --> 00:28:35.120]  我就block了他
[00:28:35.120 --> 00:28:36.200]  unfriend都不夠
[00:28:36.200 --> 00:28:39.040]  還要block
[00:28:39.040 --> 00:28:41.880]  我們有時候受不了就是這樣
[00:28:41.880 --> 00:28:43.000]  但我感覺到
[00:28:43.000 --> 00:28:46.960]  我感受到他對我的提醒是出於善意
[00:28:46.960 --> 00:28:49.200]  你會不會珍惜那些
[00:28:49.200 --> 00:28:57.400]  願意冒險來提醒你的人
[00:28:57.400 --> 00:28:59.560]  我想這個是我們
[00:28:59.560 --> 00:29:00.600]  偽行者
[00:29:00.600 --> 00:29:01.880]  真的要做到偽行者
[00:29:01.880 --> 00:29:04.320]  其中一樣很重要的事
[00:29:04.320 --> 00:29:07.040]  你要懂得饒恕
[00:29:07.040 --> 00:29:08.560]  你願意提醒
[00:29:08.560 --> 00:29:12.760]  你也要願意接受提醒
[00:29:12.760 --> 00:29:14.320]  不知道大英姐妹聽到這裡
[00:29:14.320 --> 00:29:14.840]  會不會覺得
[00:29:14.840 --> 00:29:15.840]  剛才你說的那些
[00:29:15.840 --> 00:29:16.840]  我也有點印象
[00:29:16.840 --> 00:29:19.160]  因為其實大概三年前我說過
[00:29:19.160 --> 00:29:22.920]  所以餘下的那些是新的
[00:29:22.920 --> 00:29:23.880]  新的是什麼呢
[00:29:23.880 --> 00:29:25.680]  但我覺得很有趣
[00:29:25.680 --> 00:29:28.880]  這次真的逼我自己重看整個馬太方十八章
[00:29:28.880 --> 00:29:30.680]  我以前看我不明白
[00:29:30.680 --> 00:29:32.440]  我今天看突然之間好像開竅一樣
[00:29:32.440 --> 00:29:35.040]  所以我有一天很興奮地跟我老婆說
[00:29:35.040 --> 00:29:36.360]  我跟她說了五分鐘
[00:29:36.360 --> 00:29:37.560]  她就呆了五分鐘
[00:29:37.560 --> 00:29:39.400]  她就看著我
[00:29:39.400 --> 00:29:41.120]  我出去看電視了
[00:29:41.120 --> 00:29:43.680]  類似是這樣的對答
[00:29:43.680 --> 00:29:44.680]  我老婆很好
[00:29:44.680 --> 00:29:46.040]  很supportive
[00:29:46.040 --> 00:29:47.080]  我說你聽不聽得懂
[00:29:47.080 --> 00:29:49.240]  我有點亂
[00:29:49.240 --> 00:29:51.080]  我說你不是很聽得懂
[00:29:51.080 --> 00:29:53.760]  她就走了
[00:29:53.760 --> 00:29:55.200]  為什麼我覺得很有趣呢
[00:29:55.200 --> 00:29:56.080]  因為我告訴你
[00:29:56.080 --> 00:29:58.760]  馬太是將耶穌的講道
[00:29:58.760 --> 00:30:00.680]  他自己做了一個輯錄
[00:30:00.680 --> 00:30:02.040]  然後歸類
[00:30:02.040 --> 00:30:05.040]  然後他自己砌了馬太方十八章
[00:30:05.040 --> 00:30:05.600]  對不對?
[00:30:05.600 --> 00:30:09.680]  馬太方十八章不是耶穌一口氣說的說話
[00:30:09.680 --> 00:30:11.920]  因為你看回其他方書的記載
[00:30:11.920 --> 00:30:13.600]  位置是不同的
[00:30:13.600 --> 00:30:17.400]  這裡說了三個好像不相干的片段
[00:30:17.400 --> 00:30:20.480]  第一就是天國裡誰最大
[00:30:20.480 --> 00:30:21.760]  一至四節
[00:30:21.760 --> 00:30:26.280]  第五至十節是講使人跌倒的有禍
[00:30:26.280 --> 00:30:30.560]  第三段是講謎陽的比喻
[00:30:30.560 --> 00:30:31.800]  記不記得謎陽的比喻
[00:30:31.800 --> 00:30:33.760]  我們以前講道也講過
[00:30:33.760 --> 00:30:38.280]  這三段經文聽起來好像不相干
[00:30:38.280 --> 00:30:40.400]  但是如果你很認真去看
[00:30:40.400 --> 00:30:44.040]  你會發覺馬太是用了小孩子
[00:30:44.040 --> 00:30:47.920]  或者小弟兄的概念
[00:30:47.920 --> 00:30:50.800]  去串起了這三個片段
[00:30:50.800 --> 00:30:53.000]  我們一起去讀這些經文
[00:30:53.000 --> 00:30:56.560]  第一個片段就是天國裡誰最大
[00:30:56.560 --> 00:30:57.920]  你可以多出一些經文
[00:30:57.920 --> 00:30:59.160]  看我的樣子少一點就可以了
[00:30:59.160 --> 00:31:00.920]  因為經文是很重要的
[00:31:00.920 --> 00:31:03.840]  那時候門徒進來
[00:31:03.840 --> 00:31:07.280]  他就問耶穌天國裡面誰最大
[00:31:07.280 --> 00:31:10.720]  耶穌就隨手抽了一個小孩子在他們中間
[00:31:10.720 --> 00:31:12.680]  就說我實在告訴你
[00:31:12.680 --> 00:31:17.520]  若果你們不回轉變成像小孩子一樣
[00:31:17.520 --> 00:31:19.320]  一定不能進天國
[00:31:19.320 --> 00:31:20.440]  在說什麼?
[00:31:20.440 --> 00:31:22.120]  在說你不要想大
[00:31:22.120 --> 00:31:23.640]  你不要想排第一
[00:31:23.640 --> 00:31:26.040]  如果你不像這個小孩子
[00:31:26.040 --> 00:31:28.080]  門口也不能讓你進
[00:31:28.080 --> 00:31:32.040]  我想如果演繹得激動一點應該是這樣
[00:31:32.040 --> 00:31:33.680]  接著耶穌再補充一句
[00:31:33.680 --> 00:31:36.880]  所以凡小孩子有什麼好
[00:31:36.880 --> 00:31:39.120]  就是他謙卑
[00:31:39.120 --> 00:31:41.360]  凡謙卑匠者小孩
[00:31:41.360 --> 00:31:44.840]  他在天國裡面就是最大
[00:31:44.840 --> 00:31:48.360]  我們今天不明白小孩子代表什麼
[00:31:48.360 --> 00:31:50.840]  我們經常覺得小孩子很可愛
[00:31:50.840 --> 00:31:54.720]  很棒,每個人到你家都喜歡抱著你
[00:31:54.720 --> 00:31:58.480]  你的子女玩不玩騎牛牛,飛不飛
[00:31:58.480 --> 00:32:00.560]  要不要講故事,吃不吃東西
[00:32:00.560 --> 00:32:03.760]  我經常覺得現在的小孩子是過度幸福
[00:32:03.760 --> 00:32:06.120]  容若我們回到耶穌的片段
[00:32:06.120 --> 00:32:10.680]  耶穌的時代小孩子是被人看不起的
[00:32:10.680 --> 00:32:13.640]  小孩子是代表軟弱無能
[00:32:13.640 --> 00:32:15.160]  被人忽視
[00:32:15.160 --> 00:32:20.160]  但他唯一的好處就是一個很簡單的信心
[00:32:20.160 --> 00:32:21.640]  唯一的好處
[00:32:21.640 --> 00:32:26.600]  而上帝很體重你對他有一個簡單的信心
[00:32:26.600 --> 00:32:28.280]  接著我們看第二段經文
[00:32:28.280 --> 00:32:32.520]  我們看完就明白整段經文想講什麼
[00:32:32.520 --> 00:32:34.760]  不如請等姐妹一起讀
[00:32:34.760 --> 00:32:36.280]  預備,一二三
[00:32:36.280 --> 00:32:41.280]  「凡因我的名接待一個這樣的小孩子
[00:32:41.280 --> 00:32:43.160]  就是接待我
[00:32:43.160 --> 00:32:47.880]  但無論誰使一個信我的小弟兄犯罪
[00:32:47.880 --> 00:32:50.320]  倒不如拿一塊大磨石
[00:32:50.320 --> 00:32:52.560]  存在他的頸項上
[00:32:52.560 --> 00:32:54.800]  把它沉到深海裡
[00:32:54.800 --> 00:32:56.560]  這世界有和了
[00:32:56.560 --> 00:32:59.440]  因為充滿使人犯罪的事
[00:32:59.440 --> 00:33:01.760]  這些事是免不了的
[00:33:01.760 --> 00:33:06.120]  但那使人犯罪的有和了」
[00:33:06.120 --> 00:33:07.480]  還有
[00:33:07.480 --> 00:33:11.000]  「如果你的一隻手或一隻腳使你犯罪
[00:33:11.000 --> 00:33:13.320]  就把它撼下來丟掉
[00:33:13.320 --> 00:33:16.240]  你一隻手或一隻腳盡永生
[00:33:16.240 --> 00:33:21.840]  總比有兩隻手或兩隻腳被投進永火裡好
[00:33:21.840 --> 00:33:24.360]  如果你的一隻眼使你犯罪
[00:33:24.360 --> 00:33:26.680]  就把它挖出來丟掉
[00:33:26.680 --> 00:33:29.120]  你一隻眼精進永生
