
[00:00:00.000 --> 00:00:15.000]  我相信在座的裡面,每個人在人生都經歷過一些不人為明白的苦難,苦難已經夠了。
[00:26:40.000 --> 00:26:41.000]  在非洲裡面的人,
[00:26:41.000 --> 00:26:43.000]  他們沒有鞋子,
[00:26:43.000 --> 00:26:47.000]  所以唯一的方法就是把這個空瓶子壓扁了,
[00:26:47.000 --> 00:26:49.000]  拿一個繩子綁住,
[00:26:49.000 --> 00:26:58.000]  這個是他們一雙鞋。
[00:26:58.000 --> 00:27:02.000]  我們這是生活在一個非常微小的,
[00:27:02.000 --> 00:27:05.000]  一個覺得很自然,
[00:27:05.000 --> 00:27:07.000]  一個當是合理,
[00:27:07.000 --> 00:27:10.000]  覺得是應該的這個範圍裡面。
[00:27:10.000 --> 00:27:14.000]  我們沒有經過世界當中,
[00:27:14.000 --> 00:27:16.000]  那一些曾經受過虐待的,
[00:27:16.000 --> 00:27:18.000]  受過逼迫的,
[00:27:18.000 --> 00:27:20.000]  父親異離的,
[00:27:20.000 --> 00:27:25.000]  所以生活在這個土品的生活的範圍當中,
[00:27:25.000 --> 00:27:28.000]  自己還要用自己的生活費用,
[00:27:28.000 --> 00:27:32.000]  來完成他大學的這一群人。
[00:27:32.000 --> 00:27:36.000]  所以很容易把苦難落在我們的手裡面,
[00:27:36.000 --> 00:27:41.000]  我們就很容易欣喜我們那一種不成熟的眼光,
[00:27:41.000 --> 00:27:49.000]  來看對方。
[00:27:49.000 --> 00:27:54.000]  其實當我們感覺到受傷害的時候,
[00:27:54.000 --> 00:27:57.000]  其實背後裡面顯露一個事情,
[00:27:57.000 --> 00:28:01.000]  就是我們真的很容易受別人傷害,
[00:28:01.000 --> 00:28:07.000]  是因為我們背後當中有一些沒有處理過的罪。
[00:28:07.000 --> 00:28:12.000]  舉個例子來說好不好?
[00:28:12.000 --> 00:28:17.000]  剛才講過寡婦門前多什麼?
[00:28:17.000 --> 00:28:22.000]  比方說,真的有一個寡婦,
[00:28:22.000 --> 00:28:26.000]  她來到教會,
[00:28:26.000 --> 00:28:32.000]  那你跟她交往的時候,你會問她什麼事情?
[00:28:32.000 --> 00:28:35.000]  你問她什麼事情?
[00:28:35.000 --> 00:28:38.000]  你不要問了吧,你一定會問的,是什麼?
[00:28:38.000 --> 00:28:44.000]  你為什麼成為寡婦?對不對?
[00:28:44.000 --> 00:28:48.000]  那若是她給你的答案不是,
[00:28:48.000 --> 00:28:51.000]  不是你覺得的一個正常答案的時候,
[00:28:51.000 --> 00:28:54.000]  你的反應是什麼?
[00:28:54.000 --> 00:28:59.000]  你會覺得這個人,這個人,這個背景,
[00:28:59.000 --> 00:29:07.000]  我又不會跟她交往。
[00:29:07.000 --> 00:29:10.000]  就在這個舉動當中,就傷害著這個寡婦。
[00:29:10.000 --> 00:29:16.000]  好,同樣的,這個寡婦來到教會,參加舉鬼,
[00:29:16.000 --> 00:29:20.000]  人家跟她說,哎呀,你守寡要小心一點啊,
[00:29:20.000 --> 00:29:24.000]  現在沒有男人在你旁邊啊,OK?
[00:29:24.000 --> 00:29:26.000]  那你的電話就不要接啊,
[00:29:26.000 --> 00:29:30.000]  吃飯就不要跟別人出去啊。
[00:29:30.000 --> 00:29:33.000]  若是這個人在那個時候,
[00:29:33.000 --> 00:29:36.000]  接受你的說話的背後已經有傷害的話,
[00:29:36.000 --> 00:29:42.000]  你知道她下個禮拜會不會來教會。
[00:29:42.000 --> 00:29:46.000]  但是若是她已經被抑制的是,我是一個寡婦,
[00:29:46.000 --> 00:29:50.000]  但是我的生活不是按照別人的標準來生活的,
[00:29:50.000 --> 00:29:55.000]  我還是活在耶穌的愛裡面,活在信仰的當中。
[00:29:55.000 --> 00:29:57.000]  她能夠這樣子過來的時候,
[00:29:57.000 --> 00:30:02.000]  你講什麼的話,她都沒有一個負面的反應,聽清楚嗎?
[00:30:02.000 --> 00:30:05.000]  所以其實,若是我們有這個眼光的話,
[00:30:05.000 --> 00:30:08.000]  就解決教會很多很多的事情。
[00:30:08.000 --> 00:30:11.000]  有些人是無意的講是因為他過去有傷害,
[00:30:11.000 --> 00:30:15.000]  有些人是有意的講是因為他太痛苦,不要講出來,
[00:30:15.000 --> 00:30:17.000]  但是你要接受的時候要小心,
[00:30:17.000 --> 00:30:20.000]  要知道你的立場在什麼地方。
[00:30:20.000 --> 00:30:25.000]  到底你是因做人所給你的產生你一個負面的反應,
[00:30:25.000 --> 00:30:29.000]  攻擊性呢?反向性呢?消極性的表達呢?
[00:30:29.000 --> 00:30:32.000]  還是好像約伯的一樣。
[00:30:32.000 --> 00:30:40.000]  我定精在這個活著的盼望周族的上面。
[00:30:40.000 --> 00:30:42.000]  我常常覺得我們人生當中,
[00:30:42.000 --> 00:30:48.000]  真的不是好像我們所想到的一個常規的這種生活方式。
[00:30:48.000 --> 00:30:51.000]  你生出來,有爹有娘照顧你,
[00:30:51.000 --> 00:30:54.000]  你可以進學校,你的念書也很好,
[00:30:54.000 --> 00:30:58.000]  你沒有IQ的問題,進了大學裡面,你的成績也多好。
[00:30:58.000 --> 00:31:02.000]  做了實習的時候,可以做大公司,做幹公司的時候,
[00:31:02.000 --> 00:31:04.000]  就找到一個很好的同事,那個同事給你高,
[00:31:04.000 --> 00:31:07.000]  給你長兩歲,然後還有志業的,
[00:31:07.000 --> 00:31:10.000]  他背景很好,跟你語言也相通,
[00:31:10.000 --> 00:31:12.000]  然後你結婚,結婚生了兩個小孩子,
[00:31:12.000 --> 00:31:16.000]  等小孩子大了以後,你退休,退休去哈威爾去那邊生活。
[00:31:16.000 --> 00:31:18.000]  不是的。
[00:31:18.000 --> 00:31:25.000]  為什麼扣上這一個不是和福神生活當中的一種觀念?
[00:31:25.000 --> 00:31:33.000]  我記得以前我們教會裡面有一個姊妹去非洲做宣教士,
[00:31:33.000 --> 00:31:36.000]  教會的弟兄姊妹很愛她,年長的很愛她,
[00:31:36.000 --> 00:31:40.000]  她一聽到去非洲宣教士的時候,她說千萬不要去,
[00:31:40.000 --> 00:31:43.000]  你不要去,留在這邊。
[00:31:43.000 --> 00:31:47.000]  後來我就跟那些年長的人說,你知道嗎?
[00:31:47.000 --> 00:31:51.000]  她是聽到父教出去的,你要教她不做神的事嗎?
[00:31:51.000 --> 00:31:55.000]  還是因你不捨得她,卻害了她,
[00:31:55.000 --> 00:32:01.000]  讓她不能夠滿足神支持在她身上的旨意?
[00:32:01.000 --> 00:32:04.000]  聖經有幾個人物給我們做參考,
[00:32:04.000 --> 00:32:10.000]  就看到過去受的傷害是如何影響他們結淑女的果實。
[00:32:10.000 --> 00:32:16.000]  以少跟雅閣,大家曉得,看一下《創世紀》27章的41節。
[00:32:16.000 --> 00:32:19.000]  以少因為他父親給雅閣築了符,
[00:32:19.000 --> 00:32:22.000]  就怨恨雅閣,心裡面說,
[00:32:22.000 --> 00:32:25.000]  為我心裡面沮喪的日子近了,
[00:32:25.000 --> 00:32:28.000]  到了那個時候我要殺我的兄弟雅閣。
[00:32:28.000 --> 00:32:32.000]  哥哥也很慘,被拒絕,他無辜的,你知道嗎?
[00:32:32.000 --> 00:32:36.000]  他無辜的,是他的弟弟搶走了他的這個築符,
[00:32:36.000 --> 00:32:40.000]  但是因著他面對被父親拒絕的感覺,
[00:32:40.000 --> 00:32:49.000]  就產生了一個攻擊性的負面的反應。
[00:32:49.000 --> 00:32:54.000]  結果這個後來要逃亡的雅閣,
[00:32:54.000 --> 00:32:58.000]  你看他的人生很順利嗎?不順利。
[00:32:58.000 --> 00:33:05.000]  他要跟他結婚的拉傑,最後長怨了,
[00:33:05.000 --> 00:33:07.000]  但是他等了很長的一段時間,
[00:33:07.000 --> 00:33:09.000]  因為他的岳父騙了他,
[00:33:09.000 --> 00:33:13.000]  先把這個不起眼的莉雅先交給他,
[00:33:13.000 --> 00:33:16.000]  所以苦等了好幾年才可以跟他結婚。
[00:33:16.000 --> 00:33:20.000]  好了,第25節,《創世紀》30章25節就講到,
[00:33:20.000 --> 00:33:24.000]  拉傑生了月時以後,雅閣心裡面就不甘願了,
[00:33:24.000 --> 00:33:27.000]  他那個岳父不要跟他,我要自己有自己的生活,
[00:33:27.000 --> 00:33:30.000]  就告訴這個拉班說,
[00:33:30.000 --> 00:33:36.000]  請打發我走,叫我回到我本鄉本土去。
[00:33:36.000 --> 00:33:37.000]  你知道為什麼他離開?
[00:33:37.000 --> 00:33:39.000]  原先好好的,對不對?
[00:33:39.000 --> 00:33:41.000]  為什麼?被拒絕。
[00:33:41.000 --> 00:33:44.000]  給他的岳父騙了,心裡面不甘願,
[00:33:44.000 --> 00:33:48.000]  這個才容易產生負面的這種的反應。
[00:33:48.000 --> 00:33:49.000]  結果拉班還跟著說,
[00:33:49.000 --> 00:33:51.000]  我們已經猛神的恩典,為什麼要走呢?
[00:33:51.000 --> 00:33:53.000]  他說好,義這個工匠,
[00:33:53.000 --> 00:33:56.000]  在29節到36節就講到,
[00:33:56.000 --> 00:34:02.000]  雅閣用騙的方法來抓走了他岳父的財產。
[00:34:02.000 --> 00:34:06.000]  神沒有說過這個是一個祝福,
[00:34:06.000 --> 00:34:08.000]  但是因著這個人被拒絕,
[00:34:08.000 --> 00:34:11.000]  被他的岳父騙了以後被拒絕這個傷痛,
[00:34:11.000 --> 00:34:14.000]  這會產生這個人有一種慾望,
[00:34:14.000 --> 00:34:17.000]  所以不是每一個人有世界當中的慾望,
[00:34:17.000 --> 00:34:18.000]  或者有理想的時候,
[00:34:18.000 --> 00:34:21.000]  都出一個震盪的動機的。
[00:34:21.000 --> 00:34:23.000]  你不要太鼓勵一些人出去,
[00:34:23.000 --> 00:34:24.000]  我們要做生意,做生意,
[00:34:24.000 --> 00:34:26.000]  要問一下你為什麼做生意?
[00:34:26.000 --> 00:34:28.000]  為什麼覺得做生意這樣重要?
[00:34:28.000 --> 00:34:31.000]  是因為你要找出你自己的身份,
[00:34:31.000 --> 00:34:34.000]  是因為你過去的身份的價值給人家誤解,
[00:34:34.000 --> 00:34:36.000]  給人家評級,給人家低估,
[00:34:36.000 --> 00:34:40.000]  所以你會產生這種負面的影響嗎?
[00:34:40.000 --> 00:34:42.000]  也可以這樣說,
[00:34:42.000 --> 00:34:48.000]  有些人結婚是因為他不滿足他過去那種痛苦的生活而結婚。
[00:34:48.000 --> 00:34:54.000]  你結束了果子不一定是震盪的。
[00:34:54.000 --> 00:34:57.000]  所以這個圖畫給我們看到一個事情,
[00:34:57.000 --> 00:35:00.000]  根影響了果實,
[00:35:00.000 --> 00:35:02.000]  處理根的基本,
[00:35:02.000 --> 00:35:08.000]  影響了我們熟齡的取向跟人際關係。
[00:35:08.000 --> 00:35:10.000]  所以我們當中要小心聽,
[00:35:10.000 --> 00:35:12.000]  有些人說,你不愛我了,
[00:35:12.000 --> 00:35:14.000]  你要聽清楚,
[00:35:14.000 --> 00:35:16.000]  那可能真的你是不愛他,
[00:35:16.000 --> 00:35:19.000]  可能另外一個原因是因為他過去有傷害,
[00:35:19.000 --> 00:35:21.000]  覺得你那種愛不夠,
[00:35:21.000 --> 00:35:26.000]  所以你要這樣子愛他。
[00:35:26.000 --> 00:35:29.000]  什麼叫做熟齡的果實?
[00:35:29.000 --> 00:35:33.000]  是因為我們在神的恩典的裡面,
[00:35:33.000 --> 00:35:37.000]  能夠經歷到神的醫治。
[00:35:37.000 --> 00:35:39.000]  在接受了醫治的背後,
[00:35:39.000 --> 00:35:43.000]  我們才發現原來我們有空間,
[00:35:43.000 --> 00:35:46.000]  不用負面的方法來面對人生,
[00:35:46.000 --> 00:35:52.000]  可以透過祝福的方法來面對人生。
[00:35:52.000 --> 00:35:58.000]  羅德,舉目看見約旦河的平原,
[00:35:58.000 --> 00:36:04.000]  於是他就漸漸的遷移到東邊。
[00:36:04.000 --> 00:36:08.000]  到底羅德跟亞巴拉罕的關係是什麼,不曉得。
[00:36:08.000 --> 00:36:13.000]  但是你記得亞巴拉罕愛羅德,
[00:36:13.000 --> 00:36:16.000]  神賜福給亞巴拉罕,
[00:36:16.000 --> 00:36:18.000]  可能羅德在旁邊看到,
[00:36:18.000 --> 00:36:20.000]  為什麼這個人有這樣的富足,
[00:36:20.000 --> 00:36:22.000]  那為什麼神不賜福給我?
[00:36:22.000 --> 00:36:25.000]  所以心裡面有一種的外念說,
[00:36:25.000 --> 00:36:28.000]  我要得著,我應該得著的,
[00:36:28.000 --> 00:36:31.000]  所以要求跟亞巴拉罕分開,
[00:36:31.000 --> 00:36:40.000]  看到這個地方好,我就去。
[00:36:40.000 --> 00:36:45.000]  我盼望我們在面對被拒絕的經驗的時候,
[00:36:45.000 --> 00:36:51.000]  我們先經歷到神所給我們真正的醫治。
[00:36:51.000 --> 00:36:57.000]  這樣子,別人對你的言語、誤解,
[00:36:57.000 --> 00:37:01.000]  或者甚至他們友善的意見,
[00:37:01.000 --> 00:37:08.000]  都可以成為轉過來祝福別人的開始。
[00:37:08.000 --> 00:37:10.000]  這個就是耶穌的反應。
[00:37:10.000 --> 00:37:13.000]  馬卡福音15章,
[00:37:13.000 --> 00:37:17.000]  比拉多問,耶穌你是猶太人的王嗎?
[00:37:17.000 --> 00:37:20.000]  耶穌回答說,你說的是。
[00:37:20.000 --> 00:37:23.000]  比拉多又問,你看有這樣多的人告你,
[00:37:23.000 --> 00:37:25.000]  你為什麼不回答?
[00:37:25.000 --> 00:37:28.000]  那個時候,耶穌卻沒有回答。
[00:37:28.000 --> 00:37:33.000]  為什麼不需要回答?
[00:37:33.000 --> 00:37:40.000]  因為耶穌的生命落在神的主權跟待遇裡面。
[00:37:40.000 --> 00:37:45.000]  耶穌不是因做人的痛苦來產生的反應,
[00:37:45.000 --> 00:37:51.000]  也不是因做別人的攻擊改變了他的想法。
[00:37:51.000 --> 00:38:00.000]  因為耶穌曉得怎麼樣處理苦難。
[00:38:00.000 --> 00:38:05.000]  今天我們作為信徒,我們應該怎麼樣做出回應?
[00:38:05.000 --> 00:38:07.000]  以下書55章第8節這樣說,
[00:38:07.000 --> 00:38:09.000]  我的意念非同你的意念,
[00:38:09.000 --> 00:38:12.000]  我的道路非同你的道路。
[00:38:12.000 --> 00:38:14.000]  我的道路高於你的道路,
[00:38:14.000 --> 00:38:19.000]  我的意念高於你的意念。
[00:38:19.000 --> 00:38:23.000]  讓神這種完全擁有你的這種生命,
[00:38:23.000 --> 00:38:27.000]  改變你對自己的評價。
[00:38:27.000 --> 00:38:31.000]  我常常覺得不管我們的事業、工作、背景如何,
[00:38:31.000 --> 00:38:34.000]  你有一個低落的自我觀念,
[00:38:34.000 --> 00:38:39.000]  你做什麼事情你都沒有把握。
[00:38:39.000 --> 00:38:41.000]  若是今天你曾經受過很多的傷痛,
[00:38:41.000 --> 00:38:45.000]  碰一下你都會叫起來。
[00:38:45.000 --> 00:38:48.000]  若是今天你經過了神的醫治,
[00:38:48.000 --> 00:38:53.000]  你就發現你的生命裡面所有的方向跟決定,
[00:38:53.000 --> 00:38:57.000]  都不是一個反應方式的對應。
[00:38:57.000 --> 00:39:00.000]  你對我不好嗎?我就對你不好。
[00:39:00.000 --> 00:39:04.000]  你要對我受什麼傷害嗎?我就跑掉。
[00:39:04.000 --> 00:39:08.000]  太多時候我們受著環境跟人的言語的影響,
[00:39:08.000 --> 00:39:11.000]  來決定我們的未來。
[00:39:11.000 --> 00:39:15.000]  到最終我們生活在人的意願裡面,
[00:39:15.000 --> 00:39:20.000]  不生活在神的旨意裡面。
[00:39:20.000 --> 00:39:23.000]  我們的反應不應該認同這個實質。
[00:39:23.000 --> 00:39:31.000]  不要忘記世界當中85%的人的生活經歷跟我們都不一樣。
[00:39:31.000 --> 00:39:34.000]  就算是中國23省,
[00:39:34.000 --> 00:39:38.000]  你就算是做同一個省份,
[00:39:38.000 --> 00:39:43.000]  原來你的生活經歷都不一樣。
[00:39:43.000 --> 00:39:46.000]  所以因為這個緣故,
[00:39:46.000 --> 00:39:49.000]  我們是否能夠透過別人所經歷的事情,
[00:39:49.000 --> 00:39:53.000]  來改變我們對別人的憐憫,
[00:39:53.000 --> 00:39:59.000]  帶來神自己的智慧跟幫助呢?
[00:39:59.000 --> 00:40:04.000]  那我不知道在座當中是否很多時候我們都有這種的隱憂,
[00:40:04.000 --> 00:40:09.000]  就是說我對一個事情一定要下一個判斷。
[00:40:09.000 --> 00:40:15.000]  我是說有多少時候你真的有能力來下一個判斷。
[00:40:15.000 --> 00:40:20.000]  比方說你的父親在醫院裡面,
[00:40:20.000 --> 00:40:23.000]  醫生跟你說兩個可能性,
[00:40:23.000 --> 00:40:26.000]  第一個你不拔他的腹脊的氣,
[00:40:26.000 --> 00:40:29.000]  讓他硬做肺止水去世,
[00:40:29.000 --> 00:40:31.000]  你多陪幾天,或者現在拔出來,
[00:40:31.000 --> 00:40:33.000]  讓他安寧的離開。
[00:40:33.000 --> 00:40:37.000]  你能夠做這個決定嗎?
[00:40:37.000 --> 00:40:40.000]  在莫大權能的智慧的上帝的面前,
[00:40:40.000 --> 00:40:43.000]  原來當我們看到我們受傷害的時候,
[00:40:43.000 --> 00:40:44.000]  其實背後當中,
[00:40:44.000 --> 00:40:48.000]  其實發現到原來我們有一些還沒有處理的事情還在裡面,
[00:40:48.000 --> 00:40:51.000]  所以才會有這種反應。
[00:40:51.000 --> 00:40:54.000]  比方說我看到在教會裡面,
[00:40:54.000 --> 00:40:56.000]  常常一到了母親節的時候,
[00:40:56.000 --> 00:40:59.000]  單親的或者單身的姊妹,
[00:40:59.000 --> 00:41:01.000]  她就不會來。
[00:41:01.000 --> 00:41:03.000]  我同情,我知道,
[00:41:03.000 --> 00:41:05.000]  但是若是你能夠勝過的時候,
[00:41:05.000 --> 00:41:07.000]  我還是女性,
[00:41:07.000 --> 00:41:11.000]  神還是在愛著我。
[00:41:11.000 --> 00:41:15.000]  因為我已經勝過人對我的看法。
[00:41:15.000 --> 00:41:18.000]  你在耶穌基督裡面有這個恩典,
[00:41:18.000 --> 00:41:19.000]  有個自由,
[00:41:19.000 --> 00:41:21.000]  來顯露你是誰,
[00:41:21.000 --> 00:41:24.000]  因為耶穌深深的愛著你。
[00:41:24.000 --> 00:41:30.000]  我好不好講一下我自己的一個見證好不好?
[00:41:30.000 --> 00:41:32.000]  我希望這個見證可以鼓勵大家,
[00:41:32.000 --> 00:41:37.000]  很多年前我開始去韓國教會禱告的時候,
[00:41:37.000 --> 00:41:39.000]  你知道中國的家庭,
[00:41:39.000 --> 00:41:41.000]  中國的教會,
[00:41:41.000 --> 00:41:44.000]  除了農川的中國教會以外,
[00:41:44.000 --> 00:41:48.000]  很少的教會是鼓勵大家清早起來,
[00:41:48.000 --> 00:41:50.000]  去早上禱告。
[00:41:50.000 --> 00:41:54.000]  所以對我來說是我要克服很多的障礙,
[00:41:54.000 --> 00:41:57.000]  比方說我四點多就要起來,
[00:41:57.000 --> 00:41:59.000]  到那邊的時候,
[00:41:59.000 --> 00:42:02.000]  我到了那個教會裡面是講韓語,
[00:42:02.000 --> 00:42:05.000]  我不懂韓語。
[00:42:05.000 --> 00:42:08.000]  他們在禁拜裡面講些什麼我不懂,
[00:42:08.000 --> 00:42:11.000]  我只是希望早上清晨來清淨神,
[00:42:11.000 --> 00:42:13.000]  所以我要克服很多這些難處。
[00:42:13.000 --> 00:42:18.000]  這五年前,六年前的時候我開始。
[00:42:18.000 --> 00:42:21.000]  就有一天早上的時候,
[00:42:21.000 --> 00:42:24.000]  就有一個姊妹,
[00:42:24.000 --> 00:42:27.000]  她就帶著她的六歲的女孩子,
[00:42:27.000 --> 00:42:31.000]  去參加早上的禱告會。
[00:42:31.000 --> 00:42:38.000]  她女孩子是有自閉症,
[00:42:38.000 --> 00:42:39.000]  所以她坐下來,
[00:42:39.000 --> 00:42:41.000]  禁拜,
[00:42:41.000 --> 00:42:44.000]  牧師在當中用韓語來分享,
[00:42:44.000 --> 00:42:46.000]  我當然不知道講些什麼,
[00:42:46.000 --> 00:42:50.000]  我大概可以跟著那個經文會知道大概講些什麼。
[00:42:50.000 --> 00:42:52.000]  那我跟牧師在分享的時候,
[00:42:52.000 --> 00:42:54.000]  這個女孩子,六歲的女孩子,
[00:42:54.000 --> 00:42:56.000]  因為言語不行,
[00:42:56.000 --> 00:42:58.340]  自閉,沒有辦法表達。
[00:42:58.340 --> 00:43:02.160]  所以,到了時候的時候,他有反應的時候,
[00:43:02.160 --> 00:43:03.160]  他就會,
[00:43:03.160 --> 00:43:14.800]  那我看到在旁的這個母親就,
[00:43:14.800 --> 00:43:19.760]  又過了一陣子,巫師在講道的時候,可能,
[00:43:19.760 --> 00:43:22.860]  神在當中有所感動嘛,所以女孩子,又,
[00:43:24.640 --> 00:43:28.000]  而且後來,就是整個聚會裡面,就有好幾次,
[00:43:28.000 --> 00:43:29.160]  就這樣子。
[00:43:29.160 --> 00:43:33.220]  結束以後,就開始禱告的時間,我心裏面是,
[00:43:33.220 --> 00:43:36.700]  啊,禱告的時間好了,這個時候應該是可以安靜下來的時候,
[00:43:36.700 --> 00:43:38.300]  結果,這個太太沒有走,
[00:43:38.300 --> 00:43:43.160]  還帶著那個女孩子,六歲的女孩子在旁邊,
[00:43:43.160 --> 00:43:47.340]  她在那裏禱告,
[00:43:47.340 --> 00:43:49.820]  禱告的時候,這個女孩子也是,
[00:43:49.820 --> 00:43:52.760]  所以整個禱告會裏面呢,
[00:43:53.100 --> 00:43:55.020]  心裏面就覺得很煩了,
[00:43:55.020 --> 00:43:59.400]  我說已經盡了很大的努力了,我來就要清醒神了,
[00:43:59.400 --> 00:44:02.980]  那麼,妳做媽媽的,妳知道妳的小孩子這樣子,
[00:44:02.980 --> 00:44:04.840]  還要帶她來干擾我們,
[00:44:04.840 --> 00:44:08.260]  所以心裏面就不順氣,我說,神啊,
[00:44:08.260 --> 00:44:10.900]  我就那個禱告,我說明天不要來,
[00:44:10.900 --> 00:44:13.620]  不是我不要來,他們不要來。
[00:44:13.620 --> 00:44:20.340]  結果,明天這個媽媽又來,
[00:44:20.340 --> 00:44:22.040]  帶著那個六歲的小孩子,
[00:44:24.040 --> 00:44:27.180]  所以在當天的時候,當我安靜下來的時候,
[00:44:27.180 --> 00:44:32.340]  我才發現,原來神正在處理我過去一個沒有處理過的根,
[00:44:32.340 --> 00:44:35.140]  就我從小的時候,
[00:44:35.140 --> 00:44:38.620]  我是很怕人煩我,
[00:44:38.620 --> 00:44:41.260]  我念書的時候,在香港的環境,
[00:44:41.260 --> 00:44:43.500]  妳知道,念書的時候,沒有個安靜的地方,
[00:44:43.500 --> 00:44:46.260]  我就最怕人在當中干擾我,
[00:44:46.260 --> 00:44:50.340]  我干擾我的時候,就覺得我沒有辦法做我要做的事情,
[00:44:50.340 --> 00:44:54.140]  我就心裏面有一種憤怒,就過了幾十年以後,
[00:44:54.140 --> 00:44:56.460]  神正透過這個事情,當我洩露出來,
[00:44:56.460 --> 00:44:59.860]  原來發生我過去有的根,我沒有處理過,
[00:44:59.860 --> 00:45:06.500]  而且在當中,第二次來的時候,我就開始深深地看見,
[00:45:06.500 --> 00:45:08.140]  我以前沒有看見,
[00:45:08.140 --> 00:45:11.480]  就是妳沒有看過這個母親,
[00:45:11.480 --> 00:45:16.700]  為著她的女兒,在屬靈生命當中能夠被建造,
[00:45:17.240 --> 00:45:22.900]  要接受這樣多的評擊、攻擊、誤解,
[00:45:22.900 --> 00:45:26.600]  仍然把她的女兒帶到神的面前來敬拜神。
[00:45:26.600 --> 00:45:41.580]  我後來才發現,原來這個不想被干擾的人生,
[00:45:41.580 --> 00:45:48.180]  就是我不能夠在當中安穩在耶穌帶領的這個自我的觀念裏面,
[00:45:48.180 --> 00:45:54.100]  因為我要做的事情都要好好的,我不要別人干擾我,
[00:45:54.100 --> 00:45:56.840]  就發現原來這個就顯露出,
[00:45:56.840 --> 00:46:01.320]  原來我人生當中還沒有傳輸的接受上帝一切的安排。
[00:46:01.320 --> 00:46:08.760]  很多年前開始傳福音的時候,
[00:46:09.140 --> 00:46:14.040]  有一回帶著幾個人就去了一個地方傳福音,
[00:46:14.040 --> 00:46:17.680]  這個是在澳門的拱北,
[00:46:17.680 --> 00:46:19.220]  不知道大家曉不曉得這個地方,
[00:46:19.220 --> 00:46:21.960]  這是從澳門要去中國的地方,
[00:46:21.960 --> 00:46:23.980]  所以有一回就去發單張,
[00:46:23.980 --> 00:46:27.520]  那個時候年輕,日學的時候,
[00:46:27.520 --> 00:46:29.320]  就覺得要去做一做,
[00:46:29.320 --> 00:46:32.020]  就拿單張帶著幾個年輕人一起跟我去。
[00:46:32.020 --> 00:46:36.780]  所以我記得有一回我在傳福音的時候就帶著個單張,
[00:46:37.080 --> 00:46:41.560]  但有一個路過的人因為要趕著要過關卡,
[00:46:41.560 --> 00:46:45.160]  所以他走的時候走得很快,
[00:46:45.160 --> 00:46:47.000]  所以我看到他的時候就給他,
[00:46:47.000 --> 00:46:49.600]  給他的時候一轉過頭來的時候就,
[00:46:49.600 --> 00:46:54.260]  你知道我那個時候的反應是什麼?
[00:46:54.260 --> 00:46:58.960]  我說我向你傳福音,你還這樣子對待我,
[00:46:58.960 --> 00:47:03.280]  所以那個時候就那個年輕的反應就來了,
[00:47:03.280 --> 00:47:04.420]  就怎麼樣啊?
[00:47:05.040 --> 00:47:07.880]  死守不放,你走得快,我就跟著你,
[00:47:07.880 --> 00:47:09.720]  我要跟你傳福音,我要跟你傳福音,
[00:47:09.720 --> 00:47:11.440]  那個人看到我的時候有點怕,
[00:47:11.440 --> 00:47:13.600]  為什麼?不然現在有個年輕人跟著後面,
[00:47:13.600 --> 00:47:15.960]  他越走越快,我就越走越跟,
[00:47:15.960 --> 00:47:21.040]  差不多要跟到那個拱北的關口裡面去。
[00:47:21.040 --> 00:47:27.320]  原來發現到我有一些的根還沒有處理,
[00:47:27.320 --> 00:47:34.440]  這在一個被動的環境當中產生一個非常主動強烈的,
[00:47:35.080 --> 00:47:37.520]  對別人生命當中無理的要求,
[00:47:37.520 --> 00:47:43.080]  也可以說那個時候我受到傷害,
[00:47:43.080 --> 00:47:44.760]  其實背後裡面是我的罪,
[00:47:44.760 --> 00:47:50.680]  我沒有正當的來接受神在恩典當中的安排,
[00:47:50.680 --> 00:47:54.080]  所以因著這個緣故,
[00:47:54.080 --> 00:47:55.240]  在教會生活裡面,
[00:47:55.240 --> 00:47:59.680]  我們越把我們的生活越受到越窄的範圍裡面,
[00:47:59.680 --> 00:48:03.000]  你是正當的,正當的,正當的,正當的,
[00:48:03.000 --> 00:48:05.760]  有一點偏差,你不正當,你有罪,你犯罪。
[00:48:05.760 --> 00:48:10.920]  到最後的時候,
[00:48:10.920 --> 00:48:16.840]  沒有辦法顯露出應做得勝的患難出來的祝福跟恩典。
[00:48:16.840 --> 00:48:22.200]  我上個禮拜去開會的時候,
[00:48:22.200 --> 00:48:23.600]  就碰到一個姊妹,
[00:48:23.600 --> 00:48:27.000]  這個姊妹是我在南昭州的時候,
[00:48:27.000 --> 00:48:28.640]  參加門徒訓練的時候碰到的姊妹,
[00:48:28.640 --> 00:48:30.600]  很出奇碰到她,
[00:48:30.600 --> 00:48:32.240]  她說我來參加這個聚會,
[00:48:32.840 --> 00:48:34.680]  因為後來她就跟我說,
[00:48:34.680 --> 00:48:36.760]  她說我有一個計劃,一個施工的計劃,
[00:48:36.760 --> 00:48:39.080]  想尋求一些人幫助,
[00:48:39.080 --> 00:48:40.520]  我說好,跟她吃飯,
[00:48:40.520 --> 00:48:43.160]  那麼她就跟我說,
[00:48:43.160 --> 00:48:46.400]  她說我希望以後可以建立一個施工中心,
[00:48:46.400 --> 00:48:48.160]  來幫助那些受虐待的人,
[00:48:48.160 --> 00:48:55.480]  幫助那些沒有人接待的小孩子,
[00:48:55.480 --> 00:48:57.120]  我說哇,沒有看到一個姊妹,
