
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹 接下來是正道的時間
[00:18:52.000 --> 00:18:53.000]  他願意去悔改
[00:18:53.000 --> 00:18:57.000]  他願意將他的眼光來轉向神
[00:18:57.000 --> 00:19:03.000]  他願意把他的生命恭敬的交託在神的手中
[00:19:03.000 --> 00:19:05.000]  他求神來挪去這些的罪惡
[00:19:05.000 --> 00:19:09.000]  當然不只是他所犯的罪
[00:19:09.000 --> 00:19:16.000]  也除去世人所有的這些得罪神的這些罪
[00:19:16.000 --> 00:19:20.000]  那當然在經文裏面提到
[00:19:20.000 --> 00:19:25.000]  大衛他用了一個詞叫做脫離
[00:19:25.000 --> 00:19:26.000]  第八節所講的
[00:19:26.000 --> 00:19:30.000]  他說求你救我脫離一切的過犯
[00:19:30.000 --> 00:19:33.000]  我們從脫離這個詞我們就可以看到
[00:19:33.000 --> 00:19:35.000]  這是罪真的非常厲害
[00:19:35.000 --> 00:19:39.000]  他會纏着你不放
[00:19:39.000 --> 00:19:41.000]  一直纏着纏繞着你
[00:19:41.000 --> 00:19:43.000]  你很難脫離他
[00:19:43.000 --> 00:19:46.000]  所以大衛求上帝讓他能夠脫離
[00:19:46.000 --> 00:19:49.000]  我們怎樣才能夠脫離我們的罪呢
[00:19:49.000 --> 00:19:50.000]  只有上帝
[00:19:50.000 --> 00:19:55.000]  只有上帝能夠使我們可以脫離罪的全世
[00:19:55.000 --> 00:19:57.000]  也只有主耶穌的救恩
[00:19:57.000 --> 00:20:02.000]  能夠把我們從罪惡當中來拯救出來
[00:20:02.000 --> 00:20:05.000]  所以當人轉向神的時候
[00:20:05.000 --> 00:20:07.000]  人才有真正的出路
[00:20:07.000 --> 00:20:09.000]  纔有真正的盼望
[00:20:09.000 --> 00:20:12.000]  而當神要責罰我們的時候
[00:20:12.000 --> 00:20:15.000]  他會叫我們的笑容都會消滅
[00:20:15.000 --> 00:20:18.000]  所以我們常常所精誇的那些
[00:20:18.000 --> 00:20:20.000]  不管是我們的財富
[00:20:20.000 --> 00:20:21.000]  我們的外貌
[00:20:21.000 --> 00:20:23.000]  我們的才華
[00:20:23.000 --> 00:20:27.000]  這一切通通在神面前都顯爲無有
[00:20:27.000 --> 00:20:30.000]  在神面前都不值得任何的誇耀
[00:20:30.000 --> 00:20:33.000]  因爲當神的責罰來到的時候
[00:20:33.000 --> 00:20:38.000]  我們這一切都要消滅
[00:20:38.000 --> 00:20:42.000]  詩人懇求神要挪去這些的罪
[00:20:42.000 --> 00:20:46.000]  然後他願意將他自己放在神的手中
[00:20:46.000 --> 00:20:52.000]  因爲他很清楚的知道他的指望在乎神
[00:20:52.000 --> 00:20:54.000]  在詩篇的另一處
[00:20:54.000 --> 00:20:58.000]  就是在詩篇的九章八節裏面這樣講
[00:20:58.000 --> 00:21:01.000]  你將我們的罪孽擺在你面前
[00:21:01.000 --> 00:21:05.000]  將我的隱惡擺在你面光之中
[00:21:05.000 --> 00:21:10.000]  其實跟這裏大衛所講的非常的類似
[00:21:10.000 --> 00:21:14.000]  就是我們在神的面前
[00:21:14.000 --> 00:21:16.000]  我們的罪惡都顯露出來了
[00:21:16.000 --> 00:21:21.000]  我們在神的面前沒有任何的可以隱藏的地方
[00:21:21.000 --> 00:21:23.000]  求主幫助我們
[00:21:23.000 --> 00:21:25.000]  也能夠像大衛一樣
[00:21:25.000 --> 00:21:28.000]  我們可以在苦難的人生裏面
[00:21:28.000 --> 00:21:30.000]  我們學習悔改
[00:21:30.000 --> 00:21:32.000]  離棄罪惡
[00:21:32.000 --> 00:21:38.000]  我們轉向那位是我們真正盼望的神
[00:21:38.000 --> 00:21:43.000]  所以大衛他很清楚明白
[00:21:43.000 --> 00:21:45.000]  他的人生不只是虛幻
[00:21:45.000 --> 00:21:47.000]  還需要經歷很多的苦難
[00:21:47.000 --> 00:21:49.000]  而在苦難當中
[00:21:49.000 --> 00:21:51.000]  他可以去轉向神
[00:21:51.000 --> 00:21:53.000]  他可以去投靠神
[00:21:53.000 --> 00:21:55.000]  這個就是他的出路
[00:21:55.000 --> 00:21:59.000]  這個就是曹雪芹找不到的那條出路
[00:21:59.000 --> 00:22:04.000]  而最後在經文的十二節跟十三節
[00:22:04.000 --> 00:22:10.000]  我們看到詩人大衛他開始哭求上帝的憐憫
[00:22:10.000 --> 00:22:14.000]  經文這樣講:耶和華,求你聽我的禱告
[00:22:14.000 --> 00:22:17.000]  留心聽我的呼求
[00:22:17.000 --> 00:22:20.000]  我流淚,求你不要靜默無聲
[00:22:20.000 --> 00:22:22.000]  因爲我在你面前是克呂
[00:22:22.000 --> 00:22:24.000]  是寄居的向我列祖
[00:22:24.000 --> 00:22:26.000]  一般求你寬容我
[00:22:26.000 --> 00:22:31.000]  使我在去而不返之間可以力量復原
[00:22:31.000 --> 00:22:34.000]  這裏有一個關鍵的詞叫做克呂
[00:22:34.000 --> 00:22:37.000]  跟下面的那個詞寄居
[00:22:37.000 --> 00:22:39.000]  其實是一樣的意思
[00:22:39.000 --> 00:22:43.000]  大衛很清楚他的人生就像克呂一樣
[00:22:43.000 --> 00:22:45.000]  非常的短暫
[00:22:45.000 --> 00:22:47.000]  出現少時就不見了
[00:22:47.000 --> 00:22:52.000]  所以在這裏他再一次流淚向上帝來呼求
[00:22:52.000 --> 00:22:55.000]  他呼求上帝的憐憫
[00:22:55.000 --> 00:22:59.000]  他很清楚他克呂的身份
[00:22:59.000 --> 00:23:03.000]  這個身份就好像以色列人當時對待那些
[00:23:03.000 --> 00:23:07.000]  寄居在他們當中的外邦人一樣
[00:23:07.000 --> 00:23:10.000]  這些外邦人就像克呂寄居的
[00:23:10.000 --> 00:23:14.000]  他們不是一個長期居住者
[00:23:14.000 --> 00:23:17.000]  只是一個短暫的居留者
[00:23:17.000 --> 00:23:20.000]  他們在那塊寄居的地面前
[00:23:20.000 --> 00:23:23.000]  他們沒有這個土地的擁有權
[00:23:23.000 --> 00:23:26.000]  他們只有暫住權
[00:23:26.000 --> 00:23:29.000]  那我們人生其實也一樣
[00:23:29.000 --> 00:23:31.000]  我們在地上我們不會長久
[00:23:31.000 --> 00:23:33.000]  我們有一天也會離開
[00:23:33.000 --> 00:23:37.000]  我們只是一個暫時的住客而已
[00:23:37.000 --> 00:23:38.000]  只是一個克呂
[00:23:38.000 --> 00:23:41.000]  只是一個寄居的人
[00:23:41.000 --> 00:23:43.000]  不過呢
[00:23:43.000 --> 00:23:45.000]  斯人大衛他很清楚
[00:23:45.000 --> 00:23:46.000]  雖然是這樣
[00:23:46.000 --> 00:23:48.000]  可是他在神面前
[00:23:48.000 --> 00:23:50.000]  他不是一個陌生人
[00:23:50.000 --> 00:23:55.000]  他在神面前是被神所認識的
[00:23:55.000 --> 00:23:59.000]  他跟神有一個非常緊密的關係
[00:23:59.000 --> 00:24:02.000]  所以他可以來到神的面前來向他呼求
[00:24:02.000 --> 00:24:05.000]  呼求他的憐憫
[00:24:05.000 --> 00:24:11.000]  讓他在那個去而不返的日子來臨之前
[00:24:11.000 --> 00:24:13.000]  他可以復原
[00:24:13.000 --> 00:24:16.000]  他可以力量復原
[00:24:16.000 --> 00:24:18.000]  什麼是去而不返呢
[00:24:18.000 --> 00:24:21.000]  去而不返就是說我們死的那天
[00:24:21.000 --> 00:24:22.000]  我們就是去而不返了
[00:24:22.000 --> 00:24:24.000]  所以大衛懇求
[00:24:24.000 --> 00:24:26.000]  不要到了那一天呢
[00:24:26.000 --> 00:24:28.000]  上帝纔來光照他
[00:24:28.000 --> 00:24:30.000]  不要到了那一天呢
[00:24:30.000 --> 00:24:32.000]  上帝纔來寬容他
[00:24:32.000 --> 00:24:35.000]  現在等那一天還沒有來到之前
[00:24:35.000 --> 00:24:38.000]  他就懇求上帝來光照他
[00:24:38.000 --> 00:24:40.000]  來讓他可以力量復原
[00:24:40.000 --> 00:24:44.000]  也就是說讓他能夠在地上
[00:24:44.000 --> 00:24:47.000]  就能夠好好的來過日子
[00:24:47.000 --> 00:24:50.000]  而不是隻是很毫無意義的
[00:24:50.000 --> 00:24:53.000]  很虛空的來奔向死亡
[00:24:53.000 --> 00:24:57.000]  他懇求上帝讓他在他有生之年
[00:24:57.000 --> 00:24:59.000]  都可以平安喜樂
[00:24:59.000 --> 00:25:01.000]  都能夠在上帝面前
[00:25:01.000 --> 00:25:04.000]  過一個有意義的日子
[00:25:04.000 --> 00:25:07.000]  這個是大衛他的懇求
[00:25:07.000 --> 00:25:09.000]  也是我們的一個盼望
[00:25:09.000 --> 00:25:11.000]  到這裏我們可以看到
[00:25:11.000 --> 00:25:13.000]  大衛其實他明白
[00:25:13.000 --> 00:25:16.000]  他人生現在已經不再是客履了
[00:25:16.000 --> 00:25:18.000]  他的身份有改變
[00:25:18.000 --> 00:25:22.000]  他已經是跟神有緊密的關係
[00:25:22.000 --> 00:25:24.000]  他在神的家裏面
[00:25:24.000 --> 00:25:26.000]  他是神家裏面的人
[00:25:26.000 --> 00:25:29.000]  所以他從一個客履
[00:25:29.000 --> 00:25:32.000]  轉爲一個家人
[00:25:32.000 --> 00:25:35.000]  這個有點像在《已福所書》裏面所講
[00:25:35.000 --> 00:25:38.000]  《已福所書》二章十九節這樣講
[00:25:38.000 --> 00:25:41.000]  這樣你們不再做外人和客履
[00:25:41.000 --> 00:25:43.000]  是與聖徒同國
[00:25:43.000 --> 00:25:47.000]  是神家裏的人了
[00:25:47.000 --> 00:25:50.000]  他的身份從一個客履
[00:25:50.000 --> 00:25:52.000]  開始有轉變
[00:25:52.000 --> 00:25:55.000]  轉成神家裏面的人
[00:25:55.000 --> 00:25:57.000]  只是這種身份的轉變
[00:25:57.000 --> 00:26:02.000]  而且他能夠從短暫進入到永恆
[00:26:02.000 --> 00:26:04.000]  他知道人生非常的短
[00:26:04.000 --> 00:26:06.000]  可是當他將他的人生
[00:26:06.000 --> 00:26:10.000]  放在永恆無盡的上帝手中的時候
[00:26:10.000 --> 00:26:13.000]  他能夠得到真正的永恆
[00:26:13.000 --> 00:26:15.000]  在他裏面有永生
[00:26:15.000 --> 00:26:17.000]  就像我們知道一滴水
[00:26:17.000 --> 00:26:19.000]  它怎麼樣才能不幹
[00:26:19.000 --> 00:26:21.000]  就是把它放在大海里面
[00:26:21.000 --> 00:26:24.000]  它跟這個大海融爲一體的時候
[00:26:24.000 --> 00:26:27.000]  它就永遠不會幹
[00:26:27.000 --> 00:26:29.000]  所以大衛很清楚
[00:26:29.000 --> 00:26:31.000]  他的指望在神那裏
[00:26:31.000 --> 00:26:33.000]  他再次的呼求
[00:26:33.000 --> 00:26:36.000]  以至於他的生命跟原來不一樣
[00:26:36.000 --> 00:26:39.000]  以至於他能夠克服人生裏面
[00:26:39.000 --> 00:26:41.000]  兩大的煩惱
[00:26:41.000 --> 00:26:42.000]  第一就是短
[00:26:42.000 --> 00:26:44.000]  第二就是苦
[00:26:44.000 --> 00:26:46.000]  人生不再苦短
[00:26:46.000 --> 00:26:47.000]  人生是可以有盼望的
[00:26:47.000 --> 00:26:49.000]  人生是可以有意義的
[00:26:49.000 --> 00:26:51.000]  人生是可以在神裏面
[00:26:51.000 --> 00:26:53.000]  有滿足的喜樂的
[00:26:53.000 --> 00:26:57.000]  也能夠享受神所賜的永恆的
[00:26:57.000 --> 00:27:00.000]  這個也是我們每一個基督徒
[00:27:00.000 --> 00:27:02.000]  我們的盼望
[00:27:02.000 --> 00:27:05.000]  求主幫助我們從今天開始
[00:27:05.000 --> 00:27:08.000]  不管是已經信主的弟兄姊妹
[00:27:08.000 --> 00:27:10.000]  還是還沒有信主的朋友
[00:27:10.000 --> 00:27:15.000]  我們都要重新來轉向神
[00:27:15.000 --> 00:27:17.000]  我們要離棄我們的罪惡
[00:27:17.000 --> 00:27:21.000]  因爲我們知道人生實在是苦短
[00:27:21.000 --> 00:27:24.000]  我們不曉得災難什麼時候就發生在我們身上
[00:27:24.000 --> 00:27:26.000]  我們求主幫助我們
[00:27:26.000 --> 00:27:29.000]  在患難短暫的人生裏面
[00:27:29.000 --> 00:27:31.000]  我們可以去投靠祂
[00:27:31.000 --> 00:27:36.000]  我們在祂裏面有真正的平安和穩妥
[00:27:36.000 --> 00:27:38.000]  求主來幫助我們
[00:27:38.000 --> 00:27:40.000]  我們一起來同心禱告
[00:27:40.000 --> 00:27:42.000]  主耶穌謝謝禰的恩典
[00:27:42.000 --> 00:27:44.000]  因爲禰藉着禰的話語來提醒我們
[00:27:44.000 --> 00:27:48.000]  我們在地上實在是虛空
[00:27:48.000 --> 00:27:51.000]  假如我們的生命沒有交在禰的恩手當中
[00:27:51.000 --> 00:27:54.000]  我們到最後只是枉然
[00:27:54.000 --> 00:27:56.000]  就求禰憐憫我們
[00:27:56.000 --> 00:28:01.000]  讓我們在禰面前能夠成爲禰的家人
[00:28:01.000 --> 00:28:05.000]  能夠緊緊地跟禰連接在一起
[00:28:05.000 --> 00:28:09.000]  願我們的生命不再是枉過
[00:28:09.000 --> 00:28:12.000]  讓我們的生命能夠在禰裏面
[00:28:12.000 --> 00:28:15.000]  每天都被禰來使用
[00:28:15.000 --> 00:28:17.000]  都討禰喜悅
[00:28:17.000 --> 00:28:20.000]  就求禰來在我們的生命裏面
[00:28:20.000 --> 00:28:22.000]  繼續地來塑造我們
[00:28:22.000 --> 00:28:23.000]  幫助我們
[00:28:23.000 --> 00:28:24.000]  煉進我們
[00:28:24.000 --> 00:28:27.000]  讓我們能夠離棄罪惡
[00:28:27.000 --> 00:28:31.000]  讓我們能夠重新地來投靠禰
[00:28:31.000 --> 00:28:32.000]  主謝謝禰
[00:28:32.000 --> 00:28:34.000]  我們這樣同心禱告
[00:28:34.000 --> 00:28:36.000]  奉主耶穌基督的聖明祈求
[00:28:36.000 --> 00:28:38.000]  阿們
