
[00:00:00.000 --> 00:00:03.360]  今天的題目是「移民都唔得」
[00:21:31.200 --> 00:21:32.880]  不單止是鐵飯碗
[00:21:32.880 --> 00:21:34.920]  隨著後面發展
[00:21:34.920 --> 00:21:39.240]  而且變得是一個人工高 福利好的職業
[00:21:39.240 --> 00:21:41.960]  有些長輩就屬於這樣的情況
[00:21:41.960 --> 00:21:44.640]  他們現在和我爸爸圍在一起
[00:21:44.640 --> 00:21:46.880]  退休了 大家一起聊天的時候
[00:21:46.880 --> 00:21:49.160]  時不時我爸爸也在自嘆
[00:21:49.160 --> 00:21:52.960]  如果當年出去了 回來的時間
[00:21:52.960 --> 00:21:58.600]  現在我的退休金就不會比你們少一大截了
[00:21:58.600 --> 00:22:02.560]  我爸爸還在不時地向我埋怨
[00:22:02.560 --> 00:22:06.800]  當年文化大革命如果有另一個選擇
[00:22:06.800 --> 00:22:09.240]  或者現在的機會會更加好
[00:22:09.240 --> 00:22:11.480]  但面對社會大的變遷
[00:22:11.480 --> 00:22:14.320]  去或留 哪一樣更加好
[00:22:14.320 --> 00:22:17.960]  有時候我們真的沒有足夠的智慧去做判斷
[00:22:17.960 --> 00:22:20.800]  有時候是過分的悲觀
[00:22:20.800 --> 00:22:24.160]  有時候是過分的樂觀
[00:22:24.160 --> 00:22:25.200]  世人都明白
[00:22:25.200 --> 00:22:30.280]  外在環境的變化實在不是我們完全能夠掌握的
[00:22:30.280 --> 00:22:33.520]  作為神的兒女我們更加要明白 更加要確信
[00:22:33.520 --> 00:22:39.000]  神的同在比平順安穩的環境更加的寶貴
[00:22:39.000 --> 00:22:41.360]  依靠和我們同在的神
[00:22:41.360 --> 00:22:46.200]  足以能夠勝過環境帶給我們的恐懼
[00:22:46.200 --> 00:22:50.600]  現在很多人都會對香港前路有很多的預測
[00:22:50.600 --> 00:22:54.440]  我們應該抱著什麼樣的心態去想呢
[00:22:54.440 --> 00:22:57.120]  沒有最差 只有更差
[00:22:57.120 --> 00:23:00.160]  可能自由也沒有 人權也沒有
[00:23:00.160 --> 00:23:02.360]  包括言論自由 宗教自由
[00:23:02.360 --> 00:23:05.000]  都會變得非常的暗淡
[00:23:05.000 --> 00:23:07.080]  甚至有人曾經親口跟我說過
[00:23:07.080 --> 00:23:09.480]  怕不怕以後香港的基督徒
[00:23:09.480 --> 00:23:15.240]  會在香港面對一個香港版的再教育營呢
[00:23:15.240 --> 00:23:17.280]  我們真的不知道
[00:23:17.280 --> 00:23:20.280]  未來的情況
[00:23:20.280 --> 00:23:24.240]  但未必有我們想像中的惡劣
[00:23:24.240 --> 00:23:27.160]  如果在我們的腦裏面有一間房
[00:23:27.160 --> 00:23:32.160]  是專門放一些我們對香港社會未來發展的負面材料
[00:23:32.160 --> 00:23:35.440]  圖片 影像等等的
[00:23:35.440 --> 00:23:40.240]  我鼓勵大家給這間房開個窗
[00:23:40.240 --> 00:23:44.720]  開個窗給神的光進入這個本來
[00:23:44.720 --> 00:23:50.480]  只是充滿黑暗 恐懼 腐爛的空間
[00:23:50.480 --> 00:23:52.680]  求神讓我們看到祂的光
[00:23:52.680 --> 00:23:54.760]  相信祂依然掌權
[00:23:54.760 --> 00:23:56.800]  祂可以施下憐憫
[00:23:56.800 --> 00:24:02.720]  比當政的 執權的可以施下憐憫
[00:24:02.720 --> 00:24:04.200]  另一個可能性
[00:24:04.200 --> 00:24:07.840]  就算環境真的去到一個非常非常惡劣的狀況
[00:24:07.840 --> 00:24:10.560]  但神依然在當中掌權
[00:24:10.560 --> 00:24:13.320]  神的同在的應許不會受外來的
[00:24:13.320 --> 00:24:17.560]  這些外在的環境的變化而改變
[00:24:17.560 --> 00:24:20.440]  神是要我們在一個艱難的環境當中
[00:24:20.440 --> 00:24:22.720]  去經歷祂的同在
[00:24:22.720 --> 00:24:29.200]  因此我們更能夠學習 依靠 進入祂的同在
[00:24:29.200 --> 00:24:34.520]  不要給太多受煩 恐懼 紛爭的訊息
[00:24:34.520 --> 00:24:37.760]  不斷地去充滿我們的生活
[00:24:37.760 --> 00:24:40.920]  在過去一個多月的時間裡
[00:24:40.920 --> 00:24:43.880]  在香港發生了很多事情
[00:24:43.880 --> 00:24:47.920]  我相信大家都對這些事情有不同程度的了解
[00:24:47.920 --> 00:24:51.080]  甚至是一些很深入的了解
[00:24:51.080 --> 00:24:54.440]  很多時事評論家都幫助我們
[00:24:54.440 --> 00:24:57.320]  把很多事情都抽絲剝繭
[00:24:57.320 --> 00:25:00.840]  裡裡外外地去解讀一番
[00:25:00.840 --> 00:25:03.000]  但我問大家一個問題
[00:25:03.000 --> 00:25:09.360]  這些資訊會不會已經奪取了你這段時間大部分的注意力
[00:25:09.360 --> 00:25:15.240]  讓你不知不覺地忘記了神的同在
[00:25:15.240 --> 00:25:16.920]  求聖靈幫助我們
[00:25:16.920 --> 00:25:20.200]  讓神的說話 祂的同在 祂的信實
[00:25:20.200 --> 00:25:22.760]  透過我們與祂的親近
[00:25:22.760 --> 00:25:25.080]  充滿我們 保守我們的心
[00:25:25.080 --> 00:25:27.800]  勝過保守一切
[00:25:27.800 --> 00:25:30.520]  剛剛星期三的下午
[00:25:30.520 --> 00:25:33.280]  居然有一個八號風球
[00:25:33.280 --> 00:25:35.320]  很多人都沒有想過
[00:25:35.320 --> 00:25:39.120]  那天下午竟然有半夜的休息
[00:25:39.120 --> 00:25:42.320]  在我看來實在寶貴
[00:25:42.320 --> 00:25:45.280]  因為過去香港一個多月的時間
[00:25:45.280 --> 00:25:48.600]  大家都很累 真的很累
[00:25:48.600 --> 00:25:53.160]  難得有機會可以休息一下
[00:25:53.160 --> 00:25:54.680]  我問一下大家
[00:25:54.680 --> 00:25:58.280]  在那半天的時間放假裡
[00:25:58.280 --> 00:26:01.400]  我們是繼續在不同的地方
[00:26:01.400 --> 00:26:02.640]  在不同的平台裡
[00:26:02.640 --> 00:26:05.960]  去尋找這些時事的評論和報告
[00:26:05.960 --> 00:26:08.000]  還是我們有一段的機會
[00:26:08.000 --> 00:26:11.120]  真正可以安靜下來
[00:26:11.120 --> 00:26:14.120]  在神的裡面去安息
[00:26:14.120 --> 00:26:16.080]  我們唱詩讚美神
[00:26:16.080 --> 00:26:18.600]  打一本聖經讀神的話語
[00:26:18.600 --> 00:26:20.960]  將你的所思所想
[00:26:20.960 --> 00:26:24.840]  向祂傾心吐意
[00:26:24.840 --> 00:26:27.120]  最大的祝福是神的同在
[00:26:27.120 --> 00:26:29.960]  不是平順安穩的環境
[00:26:29.960 --> 00:26:31.800]  第三方面的學習是
[00:26:31.800 --> 00:26:34.600]  我們要甘心樂意地信服神的旨意
[00:26:34.600 --> 00:26:37.360]  因為祂是掌權的
[00:26:37.360 --> 00:26:38.640]  在信服的當中
[00:26:38.640 --> 00:26:40.960]  我們可以經歷祂的同在
[00:26:40.960 --> 00:26:41.880]  經文裡面說到
[00:26:41.880 --> 00:26:44.360]  猶太漁民不聽先知的警告
[00:26:44.360 --> 00:26:45.760]  選擇了回去埃及
[00:26:45.760 --> 00:26:47.960]  結果是慘淡的
[00:26:47.960 --> 00:26:49.080]  更加重要的是
[00:26:49.080 --> 00:26:52.960]  不單止經歷這些戰爭
[00:26:52.960 --> 00:26:56.800]  而且他們棄絕了上帝的同在
[00:26:56.800 --> 00:26:57.680]  剛才說到
[00:26:57.680 --> 00:27:00.440]  我們可以透過唱詩讀經
[00:27:00.440 --> 00:27:03.240]  祈禱和神的親近
[00:27:03.240 --> 00:27:05.560]  以至於去經歷祂的同在
[00:27:05.560 --> 00:27:06.680]  但另一方面
[00:27:06.680 --> 00:27:08.320]  信服祂的命令
[00:27:08.320 --> 00:27:11.120]  特別是甘心樂意信服神的時候
[00:27:11.120 --> 00:27:16.240]  我們同樣可以經歷到神的同在
[00:27:16.240 --> 00:27:17.720]  留下和離開
[00:27:17.720 --> 00:27:20.120]  其實本身並不重要
[00:27:20.120 --> 00:27:21.160]  重要的是
[00:27:21.160 --> 00:27:22.960]  留下或離開
[00:27:22.960 --> 00:27:28.320]  是否我們信服神的一個結果
[00:27:28.320 --> 00:27:29.840]  作為神的兒女
[00:27:29.840 --> 00:27:30.800]  神的子民
[00:27:30.800 --> 00:27:32.160]  神的僕人
[00:27:32.160 --> 00:27:34.160]  神是我們的父親
[00:27:34.160 --> 00:27:36.800]  君王和主人
[00:27:36.800 --> 00:27:39.000]  因此我們要按著祂的心意而行
[00:27:39.000 --> 00:27:42.680]  不是按著自己的心意而行
[00:27:42.680 --> 00:27:44.240]  保羅說過
[00:27:44.240 --> 00:27:46.920]  祂知道如何處悲戰
[00:27:46.920 --> 00:27:49.320]  亦知道如何處付足
[00:27:49.320 --> 00:27:51.640]  靠那加給我力量的
[00:27:51.640 --> 00:27:54.440]  我凡事都能做
[00:27:54.440 --> 00:27:57.200]  留下和離開本身並不重要
[00:27:57.200 --> 00:27:58.200]  重要的是
[00:27:58.200 --> 00:28:00.200]  留下或離開
[00:28:00.200 --> 00:28:05.520]  到底是否我們信服神的一個結果
[00:28:05.520 --> 00:28:06.760]  而且很多時候
[00:28:06.760 --> 00:28:08.640]  我們思想有一個問題
[00:28:08.640 --> 00:28:09.680]  留下或離開
[00:28:09.680 --> 00:28:14.520]  其實並不是我們完全可以控制的
[00:28:14.520 --> 00:28:15.760]  我們看看耶利米
[00:28:15.760 --> 00:28:17.040]  耶利米最後的人生
[00:28:17.040 --> 00:28:19.360]  就是在埃及裡度過
[00:28:19.360 --> 00:28:20.840]  很諷刺的是
[00:28:20.840 --> 00:28:21.520]  作為先知
[00:28:21.520 --> 00:28:22.920]  他竟然被迫陪伴著
[00:28:22.920 --> 00:28:25.240]  這些根本不相信他的猶太人
[00:28:25.240 --> 00:28:28.120]  在埃及地生活
[00:28:28.120 --> 00:28:32.360]  而且繼續傳講上帝的信息
[00:28:32.360 --> 00:28:36.080]  這些百姓繼續不聽
[00:28:36.080 --> 00:28:38.840]  耶利米做了先知四十年
[00:28:38.840 --> 00:28:40.800]  他被人咒罵
[00:28:40.800 --> 00:28:43.200]  被人譏笑
[00:28:43.200 --> 00:28:47.040]  曾經被放在監倉裡
[00:28:47.040 --> 00:28:48.560]  他失去了他的產業
[00:28:48.560 --> 00:28:50.520]  失去了婚姻
[00:28:50.520 --> 00:28:51.600]  最後剛才說的
[00:28:51.600 --> 00:28:53.680]  他被迫留在埃及地
[00:28:53.680 --> 00:28:55.560]  死在那裡
[00:28:55.560 --> 00:28:57.080]  但無論環境如何惡劣
[00:28:57.080 --> 00:29:00.440]  他都是甘心樂意地信服神
[00:29:00.440 --> 00:29:02.200]  無論在耶路撒冷
[00:29:02.200 --> 00:29:03.840]  還是在埃及
[00:29:03.840 --> 00:29:07.320]  他都忠心宣講神的話
[00:29:07.320 --> 00:29:08.480]  有人會覺得
[00:29:08.480 --> 00:29:10.240]  在這麼多先知裡
[00:29:10.240 --> 00:29:12.680]  其實耶利米是最失敗的一個
[00:29:12.680 --> 00:29:15.280]  為什麼這樣說呢?
[00:29:15.280 --> 00:29:18.280]  他從來沒有行過一件神蹟
[00:29:18.280 --> 00:29:21.240]  以利沙 以利亞經常行神蹟
[00:29:21.240 --> 00:29:24.640]  他都沒有高納過一位君王
[00:29:24.640 --> 00:29:25.560]  我們看到
[00:29:25.560 --> 00:29:28.720]  薩姆爾也高納過君王
[00:29:28.720 --> 00:29:33.360]  他甚至沒有被任何一位國王尊敬
[00:29:33.360 --> 00:29:35.880]  就像拿丹仙姿一樣
[00:29:35.880 --> 00:29:40.560]  都被大衛王稱讚和欣賞
[00:29:40.560 --> 00:29:42.640]  更加讓我們難過的是
[00:29:42.640 --> 00:29:44.440]  我們看到他的生命
[00:29:44.440 --> 00:29:46.720]  他口中所說的寓言
[00:29:46.720 --> 00:29:47.760]  分開兩大部分
[00:29:47.760 --> 00:29:49.600]  一部分是關於詛咒的
[00:29:49.600 --> 00:29:53.640]  另一方面是關於拯救和祝福的
[00:29:53.640 --> 00:29:56.840]  關於神的詛咒的那部分內容
[00:29:56.840 --> 00:29:58.320]  在他有生之年
[00:29:58.320 --> 00:30:00.320]  全部都實現了
[00:30:00.320 --> 00:30:04.360]  他親眼見到耶路撒冷被毀
[00:30:04.360 --> 00:30:06.760]  聖殿被毀
[00:30:06.760 --> 00:30:09.520]  但是神要應許
[00:30:09.520 --> 00:30:13.880]  拯救和祝福的那些內容
[00:30:13.880 --> 00:30:14.800]  在他有生之年
[00:30:14.800 --> 00:30:18.080]  他一件都沒有經歷過
[00:30:18.080 --> 00:30:22.320]  耶利米一生的侍奉好像沒什麼果效
[00:30:22.320 --> 00:30:24.600]  但是真正這樣看
[00:30:24.600 --> 00:30:27.880]  實際他是一個非常成功的先知
[00:30:27.880 --> 00:30:29.960]  因為他忠心的信服
[00:30:29.960 --> 00:30:36.240]  在舊約歷史留下了一個非常豐富的屬靈遺產
[00:30:36.240 --> 00:30:39.080]  舊約裡面有39卷書
[00:30:39.080 --> 00:30:42.960]  請問大家知不知道有幾張書
[00:30:42.960 --> 00:30:46.080]  給大家一個答案就是929張書
[00:30:46.080 --> 00:30:50.280]  但是耶利米書和耶利米哀歌
[00:30:50.280 --> 00:30:52.880]  加起來就有57張的內容
[00:30:52.880 --> 00:30:56.360]  足足佔了5%的內容
[00:30:56.360 --> 00:30:58.680]  是一個相當大的篇幅
[00:30:58.680 --> 00:30:59.960]  而且在新約裡面
[00:30:59.960 --> 00:31:01.960]  直接或者間接的引用
[00:31:01.960 --> 00:31:06.040]  引用耶利米預言的足足有41次
[00:31:06.040 --> 00:31:07.840]  直接引用的有7次
[00:31:07.840 --> 00:31:11.280]  而且使徒約翰在啟述錄裡面
[00:31:11.280 --> 00:31:17.160]  足足有25次去引用耶利米的信息
[00:31:17.160 --> 00:31:20.720]  神在確定聖經正典的時候
[00:31:20.720 --> 00:31:22.960]  已經向世人確認了
[00:31:22.960 --> 00:31:26.520]  耶利米在當中出於的貢獻
[00:31:26.520 --> 00:31:28.720]  耶利米雖然離開了
[00:31:28.720 --> 00:31:30.080]  但是它的影響力
[00:31:30.080 --> 00:31:32.400]  在歷世歷代的信徒當中
[00:31:32.400 --> 00:31:36.040]  依然發揮功效
[00:31:36.040 --> 00:31:36.800]  我們問這個問題
[00:31:36.800 --> 00:31:39.440]  耶利米為什麼可以在逆境當中
[00:31:39.440 --> 00:31:42.160]  好像一點都不成功的過程當中
[00:31:42.160 --> 00:31:45.240]  那麼困難的 艱難惡劣的環境當中
[00:31:45.240 --> 00:31:49.520]  依然能夠甘心樂意的信服神呢
[00:31:49.520 --> 00:31:52.600]  因為神的同在
[00:31:52.600 --> 00:31:56.560]  在他心中不斷不斷的堅固一個信念
[00:31:56.560 --> 00:31:58.280]  一個盼望
[00:31:58.280 --> 00:32:00.000]  作為神的兒女
[00:32:00.000 --> 00:32:03.080]  如今在世上只不過是一個寄居的生活
[00:32:03.080 --> 00:32:06.840]  我們是等候永恆的居所
[00:32:06.840 --> 00:32:09.040]  我們只是一個客旅
[00:32:09.040 --> 00:32:12.720]  我們應該是沒有一個更美的家鄉
[00:32:12.720 --> 00:32:15.640]  我們真正要移民的地方
[00:32:15.640 --> 00:32:17.720]  是一個永恆的家
[00:32:17.720 --> 00:32:20.520]  最後 我希望大家一起來讀
[00:32:20.520 --> 00:32:22.360]  希伯來書11章這段經文
[00:32:22.360 --> 00:32:25.320]  作為我們今天講道的結束
[00:32:25.320 --> 00:32:27.040]  1 2 3
[00:32:27.040 --> 00:32:28.880]  這些人
[00:32:28.880 --> 00:32:46.640]  說者華的人士表明自己要找一個家鄉
[00:32:46.640 --> 00:32:49.920]  他們若想移所離開的家鄉
[00:32:49.920 --> 00:32:52.480]  還可以回去的機會
[00:32:52.480 --> 00:32:55.880]  他們卻是沒有一個更美的家鄉
[00:32:55.880 --> 00:32:57.800]  就是在天上的
[00:32:57.800 --> 00:33:01.000]  所以神被稱為他們的神
[00:33:01.000 --> 00:33:02.880]  並不以為此
[00:33:02.880 --> 00:33:08.240]  因為他們已經預備要一座城
