
[00:00:00.000 --> 00:00:02.120]  讓我們為著我們的服侍
[00:20:43.720 --> 00:20:46.640]  一些和我們差不多年紀的弟兄姐妹
[00:20:46.640 --> 00:20:48.120]  知道我們英文不好
[00:20:48.120 --> 00:20:50.080]  可能功課有點難跟上
[00:20:50.080 --> 00:20:52.000]  又肯幫我們去補習
[00:20:52.000 --> 00:20:54.200]  教我們更加多
[00:20:54.200 --> 00:20:56.080]  這些都不是必然的
[00:20:56.080 --> 00:20:58.520]  但他們所做的
[00:20:58.520 --> 00:21:01.160]  做在我們身上的時候
[00:21:01.160 --> 00:21:03.720]  就讓我們這班留學生看見
[00:21:03.720 --> 00:21:07.040]  甚麼是基督的見證
[00:21:07.040 --> 00:21:08.520]  其實你問心一層
[00:21:08.520 --> 00:21:09.720]  你會想到
[00:21:09.720 --> 00:21:12.320]  服侍留學生一點都不容易
[00:21:12.320 --> 00:21:15.360]  接待他們要花上很多的時間
[00:21:15.360 --> 00:21:17.280]  終於建立到關係的時候
[00:21:17.280 --> 00:21:20.240]  轉眼之間他們又要離開了
[00:21:20.240 --> 00:21:22.760]  如果用世界的眼光去看
[00:21:22.760 --> 00:21:27.160]  這件事應該一點都不值得投資的
[00:21:27.160 --> 00:21:28.440]  又要出人力
[00:21:28.440 --> 00:21:29.400]  又要出物力
[00:21:29.400 --> 00:21:31.280]  甚至要出很多的錢
[00:21:31.280 --> 00:21:33.400]  但這班留學生
[00:21:33.400 --> 00:21:34.720]  其實問心那句
[00:21:34.720 --> 00:21:38.280]  他們的奉獻可能都不是很多
[00:21:38.280 --> 00:21:41.560]  甚至你培訓了他們轉眼間又要離開
[00:21:41.560 --> 00:21:44.720]  就算他們轉眼間離開也好
[00:21:44.720 --> 00:21:47.840]  起碼他們都有參與過在這裡
[00:21:47.840 --> 00:21:50.400]  但最怕有些留學生來
[00:21:50.400 --> 00:21:55.120]  好像他帶著的就是一種穩著數
[00:21:55.120 --> 00:21:56.920]  他來到、下了腳之後
[00:21:56.920 --> 00:21:58.760]  很快就不見了人
[00:21:58.760 --> 00:22:00.680]  又或者只是每一次搬屋
[00:22:00.680 --> 00:22:03.280]  需要教會的頂尖智慧幫忙的時候
[00:22:03.280 --> 00:22:05.240]  他才出現
[00:22:05.240 --> 00:22:07.120]  在經濟學上
[00:22:07.120 --> 00:22:09.080]  我們會說這個士工
[00:22:09.080 --> 00:22:12.240]  是一點效益都沒有的
[00:22:12.240 --> 00:22:14.800]  沒有效益可言
[00:22:14.800 --> 00:22:15.560]  不過
[00:22:15.560 --> 00:22:18.840]  彼得要以上帝子民這個新的身份
[00:22:18.840 --> 00:22:20.400]  去提醒我們
[00:22:20.400 --> 00:22:24.400]  一切都是來自上帝的揀選和憐憫
[00:22:24.400 --> 00:22:26.960]  就是世界看不上眼的
[00:22:26.960 --> 00:22:29.920]  世界覺得這件事不值得做的
[00:22:29.920 --> 00:22:32.240]  但只要上帝叫我們去做
[00:22:32.240 --> 00:22:34.360]  我們就要盡力去做
[00:22:34.360 --> 00:22:36.600]  就好像經文之後所說
[00:22:36.600 --> 00:22:38.240]  二章十二節說
[00:22:38.240 --> 00:22:41.720]  他們雖然是誹謗你們作惡的人
[00:22:41.720 --> 00:22:42.920]  但是
[00:22:42.920 --> 00:22:45.600]  因為看到你們的好行為
[00:22:45.600 --> 00:22:48.840]  就要在上帝臨在的日子
[00:22:48.840 --> 00:22:51.200]  都要去做贊神
[00:22:51.200 --> 00:22:52.880]  他們都會回轉
[00:22:52.880 --> 00:22:57.560]  回轉的原因不是因為做了些什麼
[00:22:57.560 --> 00:23:01.400]  而是因為他們看見我們為上帝作見證
[00:23:01.400 --> 00:23:04.440]  我們仍然有人願意
[00:23:04.440 --> 00:23:07.240]  雖然他們看不起這個福音
[00:23:07.240 --> 00:23:11.120]  但我們仍然願意堅守這個福音
[00:23:11.120 --> 00:23:13.480]  所以款待很重要
[00:23:13.480 --> 00:23:14.920]  頂尖智慧
[00:23:14.920 --> 00:23:17.480]  同樣愛心的款待
[00:23:17.480 --> 00:23:18.760]  Katie和我
[00:23:18.760 --> 00:23:23.160]  在短短的三個月裏面都能夠感受得到
[00:23:23.160 --> 00:23:24.680]  靈福堂的弟兄姊妹
[00:23:24.680 --> 00:23:28.160]  為著我們能夠適應在澳洲的生活
[00:23:28.160 --> 00:23:30.000]  可謂「濃心勞力」
[00:23:30.000 --> 00:23:31.680]  又給地方我們住
[00:23:31.680 --> 00:23:34.880]  又教我們在哪裏買好的菜
[00:23:34.880 --> 00:23:37.760]  又甚至主動打電話來關心我們
[00:23:37.760 --> 00:23:39.000]  適不適應
[00:23:39.000 --> 00:23:40.200]  夠不夠衣服
[00:23:40.200 --> 00:23:41.440]  有沒有需要
[00:23:41.440 --> 00:23:43.480]  我們可以先借些東西給你
[00:23:43.480 --> 00:23:46.800]  可以先給你一些東西用
[00:23:46.800 --> 00:23:51.120]  更加記得收到其中一句很關心的說話
[00:23:51.120 --> 00:23:53.160]  令我們特別窩心
[00:23:53.160 --> 00:23:54.680]  那句說話是
[00:23:54.680 --> 00:23:56.520]  我們歡迎你加入
[00:23:56.520 --> 00:24:00.320]  你來到澳洲的新家庭
[00:24:00.320 --> 00:24:03.520]  儘管我們都是一群散居者
[00:24:03.520 --> 00:24:05.920]  來自五湖四海
[00:24:05.920 --> 00:24:09.480]  來到澳洲的時間有人長有人短
[00:24:09.480 --> 00:24:13.800]  有人可能今日你仍然用一個學生簽證留下
[00:24:13.800 --> 00:24:17.920]  可能有人好像我一樣仍然是一個工作的簽證
[00:24:17.920 --> 00:24:20.600]  又或者你已經是公務員
[00:24:20.600 --> 00:24:24.200]  你有可能你已經是一個市民
[00:24:24.200 --> 00:24:27.040]  無論是一個甚麼的身份
[00:24:27.040 --> 00:24:28.760]  甚麼的環境
[00:24:28.760 --> 00:24:31.120]  但因為基督的愛的裏面
[00:24:31.120 --> 00:24:32.760]  祂的呼召裏面
[00:24:32.760 --> 00:24:36.640]  我們今日有一個新的身份
[00:24:36.640 --> 00:24:39.200]  就是我們是上帝加的繼承人
[00:24:39.200 --> 00:24:44.520]  一群建立基督裏面的一班的家人
[00:24:44.520 --> 00:24:46.920]  我們剛剛開始的時候說
[00:24:46.920 --> 00:24:48.920]  有著一個怎樣的信念
[00:24:48.920 --> 00:24:52.960]  就會影響我們今日有一個怎樣的回應
[00:24:52.960 --> 00:24:55.200]  今日我們有著這個家
[00:24:55.200 --> 00:24:57.160]  儘管我們的處境
[00:24:57.160 --> 00:25:01.200]  我們看見上帝的國仍然未完全的來臨
[00:25:01.200 --> 00:25:05.360]  疫情仍然未知何時才會完結
[00:25:05.360 --> 00:25:09.280]  何時我們才不需要對著鏡頭去講道
[00:25:09.280 --> 00:25:12.120]  真是可以見到弟兄姊妹有交流
[00:25:12.120 --> 00:25:17.240]  有回應的去一切實體的崇拜
[00:25:17.240 --> 00:25:19.680]  但是彼得的說話
[00:25:19.680 --> 00:25:23.160]  今日對我們仍然有鼓勵的作用
[00:25:23.160 --> 00:25:24.880]  去鼓勵每一個信徒
[00:25:24.880 --> 00:25:27.560]  仍然要努力作好見證
[00:25:27.560 --> 00:25:30.800]  因為我們所相信的那位耶穌基督
[00:25:30.800 --> 00:25:32.880]  祂必然會回來
[00:25:32.880 --> 00:25:37.200]  願意我們能夠多些關心弟兄姊妹的需要
[00:25:37.200 --> 00:25:38.960]  特別在疫情期間
[00:25:38.960 --> 00:25:41.360]  可能有很多弟兄姊妹
[00:25:41.360 --> 00:25:43.080]  她都有很多的需要
[00:25:43.080 --> 00:25:44.800]  她都有那份孤單感
[00:25:44.800 --> 00:25:46.880]  有那份無助的感覺
[00:25:46.880 --> 00:25:50.080]  不過可能她不會去說出來
[00:25:50.080 --> 00:25:53.560]  但願意我們每天都可能花一些時間
[00:25:53.560 --> 00:25:55.880]  去聯絡一下不同的弟兄姊妹
[00:25:55.880 --> 00:25:57.760]  或者是我們的鄰舍
[00:25:57.760 --> 00:26:01.680]  讓每個人都感受到基督的那份愛
[00:26:01.680 --> 00:26:05.320]  又願我們一同準備好我們的心
[00:26:05.320 --> 00:26:08.160]  準備好我們怎樣一同去接待
[00:26:08.160 --> 00:26:12.560]  將會來到澳洲的這班新移民留學生
[00:26:12.560 --> 00:26:18.880]  就好像我們兩個怎樣被你們一起接待的一樣
[00:26:18.880 --> 00:26:22.280]  要更加多人見到上帝的榮耀
[00:26:22.280 --> 00:26:24.760]  又叫困境的散居者
[00:26:24.760 --> 00:26:28.200]  得著上帝子民的身份
[00:26:28.200 --> 00:26:33.080]  因著我們所相信的耶穌基督會回來
[00:26:33.080 --> 00:26:36.160]  所以我們今天就願意為祂作見證
[00:26:36.160 --> 00:26:38.960]  就是無論在我們的鄰舍
[00:26:38.960 --> 00:26:40.440]  在我們的教會
[00:26:40.440 --> 00:26:43.800]  甚至是之後教會的發展當中
[00:26:43.800 --> 00:26:44.680]  願意
[00:26:44.680 --> 00:26:49.440]  我們都願意參與在本代的工作裏面
[00:26:49.440 --> 00:26:54.200]  又願意一同禱告
[00:26:54.200 --> 00:26:55.200]  夫謝人的主
[00:26:55.200 --> 00:26:57.080]  我們感謝祢
[00:26:57.080 --> 00:27:00.760]  因為祢賜下許多的恩典
[00:27:00.760 --> 00:27:02.680]  祢告訴我們
[00:27:02.680 --> 00:27:04.680]  我們做得值不值得
[00:27:04.680 --> 00:27:07.560]  是要從祢的裏面去看
[00:27:07.560 --> 00:27:11.160]  而不是從社會的價值裏面去看
[00:27:11.160 --> 00:27:12.760]  今日祢叫我們去看見
[00:27:12.760 --> 00:27:15.200]  我們仍然等待祢回來的當中
[00:27:15.200 --> 00:27:17.600]  但我們不是甚麼都不用做
[00:27:17.600 --> 00:27:20.200]  而是我們仍然要積極回應祢
[00:27:20.200 --> 00:27:22.160]  去款待其他的人
[00:27:22.160 --> 00:27:24.120]  款待其他的客人
[00:27:24.120 --> 00:27:26.240]  因為我們都曾經是客人
[00:27:26.240 --> 00:27:30.640]  又或者我們現在仍然是一個客類的身份
[00:27:30.640 --> 00:27:34.960]  願意今日我們都恩著祢的愛
[00:27:34.960 --> 00:27:38.080]  叫我們不是單單成為客類
[00:27:38.080 --> 00:27:40.720]  讓我們有一個更尊貴的身份
[00:27:40.720 --> 00:27:42.800]  成為上帝的子民
[00:27:42.800 --> 00:27:45.080]  又叫更多未認識祢的人
[00:27:45.080 --> 00:27:48.360]  都能夠去看見這個尊貴的身份
[00:27:48.360 --> 00:27:51.000]  一同成為上帝的子民
[00:27:51.000 --> 00:27:52.640]  願主祢繼續祝福
[00:27:52.640 --> 00:27:54.360]  帶領我們每一個
[00:27:54.360 --> 00:27:57.560]  願祢的恩典時常與我們同在
[00:27:57.560 --> 00:28:03.080]  又叫祢今日藉著祢的話語去鼓勵我們
[00:28:03.080 --> 00:28:04.760]  叫我們積極回應
[00:28:04.760 --> 00:28:06.280]  成為見證
[00:28:06.280 --> 00:28:08.560]  去一起建立上帝的家
[00:28:08.560 --> 00:28:10.640]  奉主耶穌基督成名祈求
[00:28:10.640 --> 00:28:11.400]  阿門
