
[00:00:00.000 --> 00:00:04.000]  何偉鼎 姐妹 新年蒙福
[00:20:34.000 --> 00:20:36.000]  他有關敬畏那裡
[00:20:36.000 --> 00:20:38.000]  他曾經說過
[00:20:38.000 --> 00:20:43.000]  敬畏神是說出舊約生活的特點
[00:20:43.000 --> 00:20:46.000]  舊約那些以色列人的生活
[00:20:46.000 --> 00:20:49.000]  以會幕為中心
[00:20:49.000 --> 00:20:53.000]  凡事都有律例規條
[00:20:53.000 --> 00:20:56.000]  來教導他們不要得罪神
[00:20:56.000 --> 00:20:57.000]  連獻祭
[00:20:57.000 --> 00:20:59.000]  是有很多步驟
[00:20:59.000 --> 00:21:01.000]  祭司的袍服
[00:21:01.000 --> 00:21:03.000]  他之前要做的事
[00:21:03.000 --> 00:21:05.000]  之後的事
[00:21:05.000 --> 00:21:07.000]  甚至在生活裡面患病
[00:21:07.000 --> 00:21:09.000]  如何避免傳染
[00:21:09.000 --> 00:21:12.000]  這些聖潔的細則
[00:21:12.000 --> 00:21:14.000]  看來好像是繁文縟節
[00:21:14.000 --> 00:21:16.000]  其實是幫助我們
[00:21:16.000 --> 00:21:17.000]  過一個生活
[00:21:17.000 --> 00:21:19.000]  以神為中心
[00:21:19.000 --> 00:21:22.000]  以神的聖潔為我們尊重
[00:21:22.000 --> 00:21:24.000]  他又說
[00:21:24.000 --> 00:21:29.000]  敬畏神是新約豐盛生命的根基
[00:21:29.000 --> 00:21:32.000]  在新約教會群體生活裡面
[00:21:32.000 --> 00:21:35.000]  已經不是懼怕了
[00:21:35.000 --> 00:21:37.000]  聖經保羅說
[00:21:37.000 --> 00:21:41.000]  愛裡面沒有懼怕
[00:21:41.000 --> 00:21:44.000]  愛能夠將懼怕除去
[00:21:44.000 --> 00:21:46.000]  愛就完全
[00:21:46.000 --> 00:21:48.000]  所以這種敬畏神
[00:21:48.000 --> 00:21:52.000]  轉變成愛神
[00:21:52.000 --> 00:21:54.000]  這種愛神引導我們
[00:21:54.000 --> 00:21:56.000]  不斷有敬虔
[00:21:56.000 --> 00:21:59.000]  敬拜的情操表達
[00:21:59.000 --> 00:22:05.000]  也令個人生命和群體生命很豐富
[00:22:05.000 --> 00:22:07.000]  我們來到團契
[00:22:07.000 --> 00:22:09.000]  是大家倒苦水
[00:22:09.000 --> 00:22:11.000]  還是我們在困難當中
[00:22:11.000 --> 00:22:13.000]  講我們蒙恩祝福的說話
[00:22:13.000 --> 00:22:15.000]  來建立人
[00:22:15.000 --> 00:22:17.000]  昨晚有位姊妹在這裡說
[00:22:17.000 --> 00:22:19.000]  她做了三次手術
[00:22:19.000 --> 00:22:21.000]  經歷了很多次化療
[00:22:21.000 --> 00:22:23.000]  我想在一般人來說
[00:22:23.000 --> 00:22:26.000]  有相當多苦水可以傾訴
[00:22:26.000 --> 00:22:28.000]  但她選擇
[00:22:28.000 --> 00:22:30.000]  將她的污水
[00:22:30.000 --> 00:22:32.000]  倒進公共空間
[00:22:32.000 --> 00:22:34.000]  今天的社會
[00:22:34.000 --> 00:22:36.000]  太多公共空間平台
[00:22:36.000 --> 00:22:38.000]  大家將漱口水
[00:22:38.000 --> 00:22:40.000]  洗痰罐的水
[00:22:40.000 --> 00:22:42.000]  倒進去
[00:22:42.000 --> 00:22:44.000]  這是公共空間
[00:22:44.000 --> 00:22:46.000]  結果公共空間就污染了
[00:22:46.000 --> 00:22:50.000]  我們要在教會群體裡面
[00:22:50.000 --> 00:22:51.000]  講祝福的說話
[00:22:51.000 --> 00:22:53.000]  講潔淨的說話
[00:22:53.000 --> 00:22:54.000]  講建立的說話
[00:22:54.000 --> 00:22:56.000]  講愛心的說話
[00:22:56.000 --> 00:22:58.000]  我們才能夠
[00:22:58.000 --> 00:23:00.000]  以愛來孕育這個群體
[00:23:00.000 --> 00:23:02.000]  我們才能夠
[00:23:02.000 --> 00:23:04.000]  在講這些說話的過程當中
[00:23:04.000 --> 00:23:07.000]  療治自己生命的苦毒
[00:23:07.000 --> 00:23:09.000]  越講苦毒
[00:23:09.000 --> 00:23:11.000]  你的心就越毒
[00:23:11.000 --> 00:23:12.000]  越仇恨
[00:23:12.000 --> 00:23:14.000]  你的心就越仇恨
[00:23:14.000 --> 00:23:16.000]  星球大戰
[00:23:16.000 --> 00:23:18.000]  那個黑武士
[00:23:18.000 --> 00:23:20.000]  和他的兒子決鬥的時候
[00:23:20.000 --> 00:23:22.000]  他不斷挑釁他的兒子
[00:23:22.000 --> 00:23:24.000]  仇恨他
[00:23:24.000 --> 00:23:26.000]  要跟他打
[00:23:26.000 --> 00:23:28.000]  他越要發力的時候
[00:23:28.000 --> 00:23:30.000]  他開始手變黑
[00:23:30.000 --> 00:23:32.000]  直到他整個人
[00:23:32.000 --> 00:23:34.000]  變黑的時候
[00:23:34.000 --> 00:23:36.000]  他就被邪惡的勢力
[00:23:36.000 --> 00:23:38.000]  被仇恨
[00:23:38.000 --> 00:23:40.000]  被暴力所勝過
[00:23:40.000 --> 00:23:42.000]  而他再不是一個敵黨
[00:23:42.000 --> 00:23:44.000]  邪惡的人
[00:23:44.000 --> 00:23:46.000]  他變成邪惡的一份子
[00:23:46.000 --> 00:23:48.000]  所以今天
[00:23:48.000 --> 00:23:50.000]  為什麼不鼓勵暴力
[00:23:50.000 --> 00:23:52.000]  為什麼我們要為
[00:23:52.000 --> 00:23:54.000]  香港的社會祈禱
[00:23:54.000 --> 00:23:56.000]  就是這個原因
[00:23:56.000 --> 00:23:58.000]  為什麼我們要敬畏神呢
[00:23:58.000 --> 00:24:00.000]  一方面和我們
[00:24:00.000 --> 00:24:02.000]  認信的內容有關係
[00:24:02.000 --> 00:24:04.000]  既然神
[00:24:04.000 --> 00:24:06.000]  是我們信仰的根基
[00:24:06.000 --> 00:24:08.000]  是我們信仰的基本對象
[00:24:08.000 --> 00:24:10.000]  我接受
[00:24:10.000 --> 00:24:12.000]  相信祂的時候
[00:24:12.000 --> 00:24:14.000]  我就相信祂
[00:24:14.000 --> 00:24:16.000]  有些身份
[00:24:16.000 --> 00:24:18.000]  有些特色
[00:24:18.000 --> 00:24:20.000]  在我生命在這個宇宙裏面
[00:24:20.000 --> 00:24:22.000]  祂是我值得尊敬的
[00:24:22.000 --> 00:24:24.000]  祂是創造和護守的
[00:24:24.000 --> 00:24:26.000]  祂是創造
[00:24:26.000 --> 00:24:28.000]  滄海
[00:24:28.000 --> 00:24:30.000]  寒地
[00:24:30.000 --> 00:24:32.000]  天上的神
[00:24:32.000 --> 00:24:34.000]  祂也是保守我們
[00:24:34.000 --> 00:24:36.000]  每天的生命
[00:24:36.000 --> 00:24:38.000]  恆常平穩
[00:24:38.000 --> 00:24:40.000]  地生活
[00:24:40.000 --> 00:24:42.000]  神選擇
[00:24:42.000 --> 00:24:44.000]  創造
[00:24:44.000 --> 00:24:46.000]  不是選擇毀滅
[00:24:46.000 --> 00:24:48.000]  神選擇有不是選擇無
[00:24:48.000 --> 00:24:50.000]  神選擇你存在
[00:24:50.000 --> 00:24:52.000]  選擇我們今天在座
[00:24:52.000 --> 00:24:54.000]  所有人存在
[00:24:54.000 --> 00:24:56.000]  所以我們才能夠今天存在
[00:24:56.000 --> 00:24:58.000]  有這個敬拜的經歷
[00:24:58.000 --> 00:25:00.000]  在
[00:25:00.000 --> 00:25:02.000]  啟示錄第四章
[00:25:02.000 --> 00:25:04.000]  是敬拜神學裏面
[00:25:04.000 --> 00:25:06.000]  很重要的一章
[00:25:06.000 --> 00:25:08.000]  說到二十四位天使長
[00:25:08.000 --> 00:25:10.000]  帶著千千萬萬
[00:25:10.000 --> 00:25:12.000]  的天君天使
[00:25:12.000 --> 00:25:14.000]  一起來讚頌
[00:25:14.000 --> 00:25:16.000]  助寶座
[00:25:16.000 --> 00:25:18.000]  讚頌祂的創造
[00:25:18.000 --> 00:25:22.000]  神不單創造了你的生命
[00:25:22.000 --> 00:25:24.000]  保守了你
[00:25:24.000 --> 00:25:26.000]  過往一年無論經濟
[00:25:26.000 --> 00:25:28.000]  無論家人
[00:25:28.000 --> 00:25:30.000]  經歷什麼事或親友
[00:25:30.000 --> 00:25:32.000]  有病疾
[00:25:32.000 --> 00:25:34.000]  甚至有死亡
[00:25:34.000 --> 00:25:36.000]  但是我相信
[00:25:36.000 --> 00:25:38.000]  神在當中那種護守
[00:25:38.000 --> 00:25:40.000]  神在當中
[00:25:40.000 --> 00:25:42.000]  帶領我們經過死淫幽谷
[00:25:42.000 --> 00:25:44.000]  這個是
[00:25:44.000 --> 00:25:46.000]  非常值得
[00:25:46.000 --> 00:25:48.000]  我們去記憶
[00:25:48.000 --> 00:25:50.000]  和忘記
[00:25:50.000 --> 00:25:52.000]  除了為開心的事感恩
[00:25:52.000 --> 00:25:54.000]  其實我們也要為一些
[00:25:54.000 --> 00:25:56.000]  我們在困難當中
[00:25:56.000 --> 00:25:58.000]  蒙保守經歷的感恩
[00:25:58.000 --> 00:26:00.000]  今天平順
[00:26:00.000 --> 00:26:02.000]  不是必然
[00:26:02.000 --> 00:26:04.000]  你看報紙看新聞
[00:26:04.000 --> 00:26:06.000]  一個退休的警察
[00:26:06.000 --> 00:26:08.000]  載著太太上學回逃
[00:26:08.000 --> 00:26:10.000]  當中不明不白
[00:26:10.000 --> 00:26:12.000]  就死了
[00:26:12.000 --> 00:26:14.000]  馬路之間不知為何有一塊石
[00:26:14.000 --> 00:26:16.000]  飛上來
[00:26:16.000 --> 00:26:18.000]  不單撞破了擋風玻璃
[00:26:18.000 --> 00:26:20.000]  而且擊中她的頭部
[00:26:20.000 --> 00:26:22.000]  即時就死了
[00:26:22.000 --> 00:26:24.000]  生命有很多東西
[00:26:24.000 --> 00:26:26.000]  若然沒有神的保守
[00:26:26.000 --> 00:26:28.000]  沒有神的看管
[00:26:28.000 --> 00:26:30.000]  我們今天不能夠平穩
[00:26:30.000 --> 00:26:32.000]  在這個地方
[00:26:32.000 --> 00:26:34.000]  信仰的內容
[00:26:34.000 --> 00:26:36.000]  除了相信神是創造
[00:26:36.000 --> 00:26:38.000]  神是護守之外
[00:26:38.000 --> 00:26:40.000]  我們相信神的救贖
[00:26:40.000 --> 00:26:42.000]  審判
[00:26:42.000 --> 00:26:44.000]  也是重要的
[00:26:44.000 --> 00:26:46.000]  這是信仰
[00:26:46.000 --> 00:26:48.000]  裡面兩個大的主題
[00:26:48.000 --> 00:26:50.000]  保羅
[00:26:50.000 --> 00:26:52.000]  讚頌這個救贖計劃的奇妙
[00:26:52.000 --> 00:26:54.000]  他說
[00:26:54.000 --> 00:26:56.000]  大災敬虔的奧秘
[00:26:56.000 --> 00:26:58.000]  耶穌基督渡成肉身
[00:26:58.000 --> 00:27:00.000]  這個救贖的計劃
[00:27:00.000 --> 00:27:02.000]  是歷世歷代
[00:27:02.000 --> 00:27:04.000]  隱藏
[00:27:04.000 --> 00:27:06.000]  在耶穌基督裡面顯現
[00:27:06.000 --> 00:27:08.000]  我們真是
[00:27:08.000 --> 00:27:10.000]  人沒有辦法去想像
[00:27:10.000 --> 00:27:12.000]  明白
[00:27:12.000 --> 00:27:14.000]  甚至在各種宗教為人類提供
[00:27:14.000 --> 00:27:16.000]  的出路裡面
[00:27:16.000 --> 00:27:18.000]  我們都沒有辦法明白
[00:27:18.000 --> 00:27:20.000]  為什麼基督教會相信
[00:27:20.000 --> 00:27:22.000]  這件事
[00:27:22.000 --> 00:27:24.000]  而這件事卻是成為人類的出路
[00:27:24.000 --> 00:27:26.000]  就是藉著
[00:27:26.000 --> 00:27:28.000]  神自己的於尊降卑
[00:27:28.000 --> 00:27:30.000]  渡成肉身
[00:27:30.000 --> 00:27:32.000]  剃屬祂自己所創造
[00:27:32.000 --> 00:27:34.000]  子民的罪
[00:27:34.000 --> 00:27:36.000]  然後挽回
[00:27:36.000 --> 00:27:38.000]  一個永恆的儲存
[00:27:38.000 --> 00:27:40.000]  如果從人的理性
[00:27:40.000 --> 00:27:42.000]  來想
[00:27:42.000 --> 00:27:44.000]  不容易去明白
[00:27:44.000 --> 00:27:46.000]  比起靠人的力量
[00:27:46.000 --> 00:27:48.000]  人的去禪修
[00:27:48.000 --> 00:27:50.000]  人的去參悟
[00:27:50.000 --> 00:27:52.000]  人的善行功德
[00:27:52.000 --> 00:27:54.000]  來獲取自己的出路
[00:27:54.000 --> 00:27:56.000]  是難很多的
[00:27:56.000 --> 00:27:58.000]  難想很多
[00:27:58.000 --> 00:28:00.000]  但是神的救贖計劃就是這麼奇妙
[00:28:00.000 --> 00:28:02.000]  是超乎人的想像
[00:28:02.000 --> 00:28:04.000]  和理性
[00:28:04.000 --> 00:28:06.000]  這個審判在舊約裡面
[00:28:06.000 --> 00:28:08.000]  稱為大而可畏的日子
[00:28:08.000 --> 00:28:10.000]  每個人都要害怕
[00:28:10.000 --> 00:28:12.000]  日子來到
[00:28:12.000 --> 00:28:14.000]  雖然說我們基督徒
[00:28:14.000 --> 00:28:16.000]  有蒙恩的保障
[00:28:16.000 --> 00:28:18.000]  但是我們看見
[00:28:18.000 --> 00:28:20.000]  這個世界慢慢
[00:28:20.000 --> 00:28:22.000]  走向這個新的世界
[00:28:22.000 --> 00:28:24.000]  要降臨
[00:28:24.000 --> 00:28:26.000]  在新世界出現之先
[00:28:26.000 --> 00:28:28.000]  好像要經歷產難之痛的時候
[00:28:28.000 --> 00:28:30.000]  我們心裡面都很心驚膽顫
[00:28:30.000 --> 00:28:32.000]  究竟被提的時候
[00:28:32.000 --> 00:28:34.000]  我有沒有份
[00:28:34.000 --> 00:28:36.000]  突然之間全部走了
[00:28:36.000 --> 00:28:38.000]  只剩下我在廣福堂聚會
[00:28:38.000 --> 00:28:40.000]  在聽一個牧師講道
[00:28:40.000 --> 00:28:42.000]  那時候很害怕
[00:28:42.000 --> 00:28:44.000]  怎麼辦呢
[00:28:44.000 --> 00:28:46.000]  要經歷這麼多年的
[00:28:46.000 --> 00:28:48.000]  大災難等等的事
[00:28:48.000 --> 00:28:50.000]  因此
[00:28:50.000 --> 00:28:52.000]  有些人
[00:28:52.000 --> 00:28:54.000]  他是個人信仰經歷
[00:28:54.000 --> 00:28:56.000]  令到他
[00:28:56.000 --> 00:28:58.000]  就算不知道整本聖經說什麼
[00:28:58.000 --> 00:29:00.000]  內容說什麼
[00:29:00.000 --> 00:29:02.000]  他有一種經歷
[00:29:02.000 --> 00:29:04.000]  令到他跟神之間的關係
[00:29:04.000 --> 00:29:06.000]  他一生人不會背棄
[00:29:06.000 --> 00:29:08.000]  因為是
[00:29:08.000 --> 00:29:10.000]  他生命之主
[00:29:10.000 --> 00:29:12.000]  我四十年前
[00:29:12.000 --> 00:29:14.000]  在神學院畢業的時候
[00:29:14.000 --> 00:29:16.000]  我在一間很基層的教會
[00:29:16.000 --> 00:29:18.000]  是牧會
[00:29:18.000 --> 00:29:20.000]  二十幾歲的時候
[00:29:20.000 --> 00:29:22.000]  滿頭腦的知識
[00:29:22.000 --> 00:29:24.000]  去到這個基層教會
[00:29:24.000 --> 00:29:26.000]  將我的信仰打亂了
[00:29:26.000 --> 00:29:28.000]  和重新組織
[00:29:28.000 --> 00:29:30.000]  教學院的讀數
[00:29:30.000 --> 00:29:32.000]  排了出來
[00:29:32.000 --> 00:29:34.000]  插到好像青寶兩一樣
[00:29:34.000 --> 00:29:36.000]  我很難去解釋
[00:29:36.000 --> 00:29:38.000]  神跡真是
[00:29:38.000 --> 00:29:40.000]  慈雅復活節
[00:29:40.000 --> 00:29:42.000]  有一部電影叫
[00:29:42.000 --> 00:29:44.000]  Miracle is from Heaven
[00:29:44.000 --> 00:29:46.000]  我看了首映覺得很好
[00:29:46.000 --> 00:29:48.000]  到時
[00:29:48.000 --> 00:29:50.000]  教會值得
[00:29:50.000 --> 00:29:52.000]  爆場去看
[00:29:52.000 --> 00:29:54.000]  有一個
[00:29:54.000 --> 00:29:56.000]  拜神拜得很厲害的
[00:29:56.000 --> 00:29:58.000]  前婦人
[00:29:58.000 --> 00:30:00.000]  她在寫詩區的單位裏
[00:30:00.000 --> 00:30:02.000]  裝得滿天神佛
[00:30:02.000 --> 00:30:04.000]  進去好像香薰一樣
[00:30:04.000 --> 00:30:06.000]  一段流眼淚
[00:30:06.000 --> 00:30:08.000]  她的子女回來教會
[00:30:08.000 --> 00:30:10.000]  滿身元寶蠟燭味
[00:30:10.000 --> 00:30:12.000]  屋子這麼小
[00:30:12.000 --> 00:30:14.000]  又放了這麼多東西
[00:30:14.000 --> 00:30:16.000]  怎會呢?患了癌病
[00:30:16.000 --> 00:30:18.000]  人家跟她傳呼音
[00:30:18.000 --> 00:30:20.000]  按守衛的禱告
[00:30:20.000 --> 00:30:22.000]  醫院判了她
[00:30:22.000 --> 00:30:24.000]  就說好像開了刀
[00:30:24.000 --> 00:30:26.000]  什麼都沒做
[00:30:26.000 --> 00:30:28.000]  你喜歡吃什麼就吃什麼
[00:30:28.000 --> 00:30:30.000]  醫生跟你這樣說
[00:30:30.000 --> 00:30:32.000]  最可怕
[00:30:32.000 --> 00:30:34.000]  你喜歡去哪裡就去哪裡
[00:30:34.000 --> 00:30:36.000]  不用吃藥
[00:30:36.000 --> 00:30:38.000]  不用做任何事
[00:30:38.000 --> 00:30:40.000]  她就祈禱
[00:30:40.000 --> 00:30:42.000]  其中一晚
[00:30:42.000 --> 00:30:44.000]  做夢見有一個白衣人
[00:30:44.000 --> 00:30:46.000]  伸手進肚子裏
[00:30:46.000 --> 00:30:48.000]  抽了一串
[00:30:48.000 --> 00:30:50.000]  腸胃出來
[00:30:50.000 --> 00:30:52.000]  污糟邋遢
[00:30:52.000 --> 00:30:54.000]  一醒來
[00:30:54.000 --> 00:30:56.000]  全身冒冷汗
[00:30:56.000 --> 00:30:58.000]  全身濕了
[00:30:58.000 --> 00:31:00.000]  於是吐瀉
[00:31:00.000 --> 00:31:02.000]  拉了很多芝麻
[00:31:02.000 --> 00:31:04.000]  糊一類的東西出來
[00:31:04.000 --> 00:31:06.000]  再去醫院檢查
[00:31:06.000 --> 00:31:08.000]  一點癌細胞的痕跡
[00:31:08.000 --> 00:31:10.000]  都沒有
[00:31:10.000 --> 00:31:12.000]  我聽過很多
[00:31:12.000 --> 00:31:14.000]  當然
[00:31:14.000 --> 00:31:16.000]  神恩使
[00:31:16.000 --> 00:31:18.000]  選擇我們走自然的路
[00:31:18.000 --> 00:31:20.000]  神恩使
[00:31:20.000 --> 00:31:22.000]  也選擇一些人
[00:31:22.000 --> 00:31:24.000]  活著下來做見證
[00:31:24.000 --> 00:31:26.000]  我們要按他的心意
[00:31:26.000 --> 00:31:28.000]  在我們身上
[00:31:28.000 --> 00:31:30.000]  和在我們親愛的人身上
[00:31:30.000 --> 00:31:32.000]  來求
[00:31:32.000 --> 00:31:34.000]  這是上帝的主權
[00:31:34.000 --> 00:31:36.000]  醫治的主權
[00:31:36.000 --> 00:31:38.000]  在上帝的腦裏
[00:31:38.000 --> 00:31:40.000]  自此之後
[00:31:40.000 --> 00:31:42.000]  他活到一百歲才醒
[00:31:42.000 --> 00:31:44.000]  這個老人家有一個很奇特的習慣
[00:31:44.000 --> 00:31:46.000]  我不知道是好還是不好
[00:31:46.000 --> 00:31:48.000]  他每天早上
[00:31:48.000 --> 00:31:50.000]  他們虔誠到
[00:31:50.000 --> 00:31:52.000]  去墳場祈禱
[00:31:52.000 --> 00:31:54.000]  去基督教墳場
[00:31:54.000 --> 00:31:56.000]  可能比較靠近靈界
[00:31:56.000 --> 00:31:58.000]  他在那個地方
[00:31:58.000 --> 00:32:00.000]  靜靜地祈禱
[00:32:00.000 --> 00:32:02.000]  每天喝一杯很濃的檸檬茶
[00:32:02.000 --> 00:32:04.000]  早上什麼都沒有吃
[00:32:04.000 --> 00:32:06.000]  喝下去
[00:32:06.000 --> 00:32:08.000]  很瘦胃的
[00:32:08.000 --> 00:32:10.000]  再加一片阿茨匹靈
[00:32:10.000 --> 00:32:12.000]  他什麼事都沒有
[00:32:12.000 --> 00:32:14.000]  就活到九十幾歲
[00:32:14.000 --> 00:32:16.000]  不過你不要試
[00:32:16.000 --> 00:32:18.000]  問問醫生
[00:32:18.000 --> 00:32:20.000]  他真的有個習慣
[00:32:20.000 --> 00:32:22.000]  我每次和他祖討
[00:32:22.000 --> 00:32:24.000]  他都是這樣
[00:32:24.000 --> 00:32:26.000]  他都活到九十幾歲
[00:32:26.000 --> 00:32:28.000]  這些人一生不遇
[00:32:28.000 --> 00:32:30.000]  你問他聖經說什麼
[00:32:30.000 --> 00:32:32.000]  他不知道
[00:32:32.000 --> 00:32:34.000]  你問耶穌
[00:32:34.000 --> 00:32:36.000]  是神人異性
[00:32:36.000 --> 00:32:38.000]  不知道
[00:32:38.000 --> 00:32:40.000]  什麼叫三惟一體
[00:32:40.000 --> 00:32:42.000]  不知道
[00:32:42.000 --> 00:32:44.000]  他只知道他所信仰的神
[00:32:44.000 --> 00:32:46.000]  生命快要了結的時候
[00:32:46.000 --> 00:32:48.000]  挽回祂
[00:32:48.000 --> 00:32:50.000]  就在這種經歷裡
[00:32:50.000 --> 00:32:54.000]  他沒有辦法不述說
[00:32:54.000 --> 00:32:56.000]  祂為我所行的事
[00:32:56.000 --> 00:32:58.000]  四處去說
[00:32:58.000 --> 00:33:00.000]  而且
[00:33:00.000 --> 00:33:02.000]  真的好像經文所說
[00:33:02.000 --> 00:33:04.000]  只要太陽還存
[00:33:04.000 --> 00:33:06.000]  月亮還在
[00:33:06.000 --> 00:33:08.000]  人要敬畏祢
[00:33:08.000 --> 00:33:10.000]  直到萬代
[00:33:10.000 --> 00:33:12.000]  怎樣去敬畏神
[00:33:12.000 --> 00:33:14.000]  聖經說了很多例子
[00:33:14.000 --> 00:33:16.000]  直接說祂是敬畏神
[00:33:16.000 --> 00:33:18.000]  有些人我們認為
[00:33:18.000 --> 00:33:20.000]  祂是信心偉人
[00:33:20.000 --> 00:33:22.000]  原來聖經說
[00:33:22.000 --> 00:33:24.000]  祂也是敬畏神的人
[00:33:24.000 --> 00:33:26.000]  阿伯拉罕除了憑信心
[00:33:26.000 --> 00:33:28.000]  將以實獻上
[00:33:28.000 --> 00:33:30.000]  他是因為敬畏神
[00:33:30.000 --> 00:33:32.000]  聽神的話
[00:33:32.000 --> 00:33:34.000]  以至到他在當時
[00:33:34.000 --> 00:33:36.000]  做一種違反人的思考
[00:33:36.000 --> 00:33:38.000]  理性的事
[00:33:38.000 --> 00:33:40.000]  憑信心去獻上
[00:33:40.000 --> 00:33:42.000]  因為他怕神
[00:33:42.000 --> 00:33:44.000]  他敬畏神
[00:33:44.000 --> 00:33:46.000]  他聽神的話
[00:33:46.000 --> 00:33:48.000]  神一定不會指點他走錯路
[00:33:48.000 --> 00:33:50.000]  天使就說
[00:33:50.000 --> 00:33:52.000]  我願知道你是敬畏神的人
[00:33:52.000 --> 00:33:54.000]  你不要下手傷害這個童子
[00:33:54.000 --> 00:33:56.000]  虐失我們知道
[00:33:56.000 --> 00:33:58.000]  他是有解夢恩賜
[00:33:58.000 --> 00:34:00.000]  但他因為敬畏神
[00:34:00.000 --> 00:34:02.000]  他不受他的
[00:34:02.000 --> 00:34:04.000]  波提弗的妻子
[00:34:04.000 --> 00:34:06.000]  主母
[00:34:06.000 --> 00:34:08.000]  所誘惑
[00:34:08.000 --> 00:34:10.000]  他離開的地方
[00:34:10.000 --> 00:34:12.000]  因為他敬畏神
[00:34:12.000 --> 00:34:14.000]  他有機會凌辱他的哥哥
[00:34:14.000 --> 00:34:16.000]  欺負他的哥哥的時候
[00:34:16.000 --> 00:34:18.000]  他敬畏神
[00:34:18.000 --> 00:34:20.000]  不這樣做
[00:34:20.000 --> 00:34:22.000]  這個修生婆
[00:34:22.000 --> 00:34:24.000]  希伯來的修生婆
[00:34:24.000 --> 00:34:26.000]  他敬畏神寧願
[00:34:26.000 --> 00:34:28.000]  抗拒法老的命令
[00:34:28.000 --> 00:34:30.000]  保存希伯來的男孩
[00:34:30.000 --> 00:34:32.000]  要神祝福他
[00:34:32.000 --> 00:34:34.000]  尼西米敬畏神
[00:34:34.000 --> 00:34:36.000]  他不像其他省長
[00:34:36.000 --> 00:34:38.000]  殺取
[00:34:38.000 --> 00:34:40.000]  他應該有的東西
[00:34:40.000 --> 00:34:42.000]  相反將他有的東西
[00:34:42.000 --> 00:34:44.000]  拿出來幫助窮人
[00:34:44.000 --> 00:34:46.000]  一同同心來建造城牆
[00:34:46.000 --> 00:34:48.000]  哈那尼亞
[00:34:48.000 --> 00:34:50.000]  這個本來是
[00:34:50.000 --> 00:34:52.000]  看門口的人
[00:34:52.000 --> 00:34:54.000]  因為他敬畏神被尼西米提拔
[00:34:54.000 --> 00:34:56.000]  成為看管營樓的人
[00:34:56.000 --> 00:34:58.000]  約伯因為敬畏神
[00:34:58.000 --> 00:35:00.000]  他在苦難當中
[00:35:00.000 --> 00:35:02.000]  都禁止自己的舌頭
[00:35:02.000 --> 00:35:04.000]  來得失神
[00:35:04.000 --> 00:35:06.000]  哥尼流
[00:35:06.000 --> 00:35:08.000]  在他未完全聽聞
[00:35:08.000 --> 00:35:10.000]  福音之先
[00:35:10.000 --> 00:35:12.000]  他是敬畏神
[00:35:12.000 --> 00:35:14.000]  天天禱告對窮人周濟
[00:35:14.000 --> 00:35:16.000]  結果他的福氣
[00:35:16.000 --> 00:35:18.000]  就是上帝拆敗彼得
[00:35:18.000 --> 00:35:20.000]  將完備的福音告訴他
[00:35:20.000 --> 00:35:22.000]  我敬畏神
[00:35:22.000 --> 00:35:24.000]  所以他做一件
[00:35:24.000 --> 00:35:26.000]  很傻的事
[00:35:26.000 --> 00:35:28.000]  用一百年的時間建造一條船
[00:35:28.000 --> 00:35:30.000]  最後沒有人坐
[00:35:30.000 --> 00:35:32.000]  自己買了所有票
[00:35:32.000 --> 00:35:34.000]  去包船
[00:35:34.000 --> 00:35:36.000]  因為他敬畏神
[00:35:36.000 --> 00:35:38.000]  另外一些例子
[00:35:38.000 --> 00:35:40.000]  我們看大衛
[00:35:40.000 --> 00:35:42.000]  他有機會追殺訴羅
[00:35:42.000 --> 00:35:44.000]  但是因為敬畏神
[00:35:44.000 --> 00:35:46.000]  所以他不殺他
[00:35:46.000 --> 00:35:48.000]  簡單來說
[00:35:48.000 --> 00:35:50.000]  我們敬畏神
[00:35:50.000 --> 00:35:52.000]  可以有三方面來思想
[00:35:52.000 --> 00:35:54.000]  第一我們敬畏神
[00:35:54.000 --> 00:35:56.000]  是我們怕得罪他
[00:35:56.000 --> 00:35:58.000]  我們愛慕神到一個地步
[00:35:58.000 --> 00:36:00.000]  很怕得罪他
[00:36:00.000 --> 00:36:02.000]  令他不開心
[00:36:02.000 --> 00:36:06.000]  所以聖經說
[00:36:06.000 --> 00:36:10.000]  喜愛敬畏和盼望他的人
[00:36:10.000 --> 00:36:12.000]  另外我們敬畏神
[00:36:12.000 --> 00:36:14.000]  是因為我們要
[00:36:14.000 --> 00:36:16.000]  順從他
[00:36:16.000 --> 00:36:18.000]  我們通過順從他
[00:36:18.000 --> 00:36:20.000]  來敬畏神
[00:36:20.000 --> 00:36:22.000]  凡神所說的
[00:36:22.000 --> 00:36:24.000]  我們信以為真
[00:36:24.000 --> 00:36:26.000]  而且知道一定對我們
[00:36:26.000 --> 00:36:28.000]  有好處
[00:36:28.000 --> 00:36:30.000]  一個永恆
[00:36:30.000 --> 00:36:32.000]  重要的計劃目的
[00:36:32.000 --> 00:36:34.000]  所以我不能夠接受
[00:36:34.000 --> 00:36:36.000]  我仍然去接受
[00:36:36.000 --> 00:36:38.000]  嘗試去行
[00:36:38.000 --> 00:36:40.000]  所以神跡像摩西說
[00:36:40.000 --> 00:36:42.000]  你要叫你的百姓
[00:36:42.000 --> 00:36:44.000]  聽見我的話
[00:36:44.000 --> 00:36:46.000]  和學習敬畏我
