
[00:00:00.000 --> 00:00:04.520]  我們說說基督徒的理財觀念
[00:19:34.080 --> 00:19:38.080]  在這裏耶穌教了我們一個終極最勁的秘訣
[00:19:38.080 --> 00:19:42.080]  怎樣在財務和生命生活的管理上
[00:19:42.080 --> 00:19:47.080]  不是告訴我們我們不用做不用努力
[00:19:47.080 --> 00:19:54.080]  不是叫我們不要不切實際望天打卦
[00:19:54.080 --> 00:19:56.080]  天天都是他丟下來就行
[00:19:56.080 --> 00:19:58.080]  神丟給我們就行
[00:19:58.080 --> 00:20:02.080]  而是重要的我們先祈求他的國和他的義
[00:20:02.080 --> 00:20:06.080]  先的意思是後你都要做事
[00:20:06.080 --> 00:20:12.080]  先就是要搞清楚我們人生的優先次序
[00:20:12.080 --> 00:20:16.080]  讓神去掌管我們祈求他的國
[00:20:16.080 --> 00:20:18.080]  他的義
[00:20:18.080 --> 00:20:20.080]  不是叫你賣掉所有的東西
[00:20:20.080 --> 00:20:22.080]  不是叫你什麼都不做
[00:20:22.080 --> 00:20:26.080]  上山天天去敬拜他祈禱
[00:20:26.080 --> 00:20:28.080]  而是叫你搞清楚你的優先
[00:20:28.080 --> 00:20:30.080]  讓神去掌權
[00:20:30.080 --> 00:20:38.080]  讓他的心意能夠成為我們生命裏面最最最最重要的目標
[00:20:38.080 --> 00:20:39.080]  神呢
[00:20:39.080 --> 00:20:41.080]  譬如我們去學習
[00:20:41.080 --> 00:20:43.080]  神要按著神的吩咐
[00:20:43.080 --> 00:20:47.080]  用正當合理的方法去賺錢
[00:20:47.080 --> 00:20:50.080]  去管理我們的金錢和怎樣去用錢
[00:20:50.080 --> 00:20:54.080]  其實這段經文馬太福音六章三十三至三十四節
[00:20:54.080 --> 00:20:57.080]  和我們很熟悉的主禱文
[00:20:57.080 --> 00:20:59.080]  其實是前後呼應的
[00:20:59.080 --> 00:21:01.080]  因為都是耶穌講的
[00:21:01.080 --> 00:21:04.080]  我們一起讀一下這段主禱文的經文
[00:21:04.080 --> 00:21:06.080]  好 123
[00:21:06.080 --> 00:21:08.080]  我們在天上的父
[00:21:08.080 --> 00:21:10.080]  願人都尊你的名為聖
[00:21:10.080 --> 00:21:12.080]  願你的國降臨
[00:21:12.080 --> 00:21:14.080]  願你的旨意行在地上
[00:21:14.080 --> 00:21:16.080]  如同行在天上
[00:21:16.080 --> 00:21:18.080]  馬太福音六章九至十節
[00:21:18.080 --> 00:21:22.080]  所以這兩段經文同樣的教導我們
[00:21:22.080 --> 00:21:24.080]  就是要我們在地上
[00:21:24.080 --> 00:21:26.080]  我們的生活我們的理財
[00:21:26.080 --> 00:21:31.080]  我們一起去實踐神國的真理和神國的價值觀
[00:21:31.080 --> 00:21:33.080]  什麼意思呢
[00:21:33.080 --> 00:21:35.080]  其實我們去思考一下
[00:21:35.080 --> 00:21:37.080]  究竟我們賺錢的方法
[00:21:37.080 --> 00:21:40.080]  是不是在神的真理裏面呢
[00:21:40.080 --> 00:21:42.080]  是不是誠實的呢
[00:21:42.080 --> 00:21:43.080]  是不是公義的呢
[00:21:43.080 --> 00:21:45.080]  是不是榮耀神的呢
[00:21:45.080 --> 00:21:48.080]  我們用錢的態度
[00:21:48.080 --> 00:21:50.080]  我們是不是節制的呢
[00:21:50.080 --> 00:21:53.080]  還是我們經常都放縱慾望
[00:21:53.080 --> 00:21:58.080]  我們任由自己的意思去消費的呢
[00:21:58.080 --> 00:22:02.080]  我們捐書我們去分享
[00:22:02.080 --> 00:22:03.080]  我們是不是慷慨
[00:22:03.080 --> 00:22:08.080]  我們很想去幫助其他有需要的人呢
[00:22:08.080 --> 00:22:10.080]  我們做投資的
[00:22:10.080 --> 00:22:14.080]  是不是去為了神國的擴展
[00:22:14.080 --> 00:22:16.080]  神家的擴展
[00:22:16.080 --> 00:22:18.080]  為了去榮耀祂
[00:22:18.080 --> 00:22:21.080]  還是為了我們個人的享樂
[00:22:21.080 --> 00:22:24.080]  為了我們去炫耀自己的能力呢
[00:22:24.080 --> 00:22:28.080]  或者炫耀自己的財富呢
[00:22:28.080 --> 00:22:29.080]  再想深一層
[00:22:29.080 --> 00:22:33.080]  我們學習怎樣去用神的話語去實踐
[00:22:33.080 --> 00:22:37.080]  先求祂的國和祂的義
[00:22:37.080 --> 00:22:39.080]  譬如聖經教導我們
[00:22:39.080 --> 00:22:41.080]  當孝敬父母
[00:22:41.080 --> 00:22:44.080]  所以我覺得出糧給家用
[00:22:44.080 --> 00:22:46.080]  或者零用錢給母親和父親
[00:22:46.080 --> 00:22:48.080]  是理所當然的
[00:22:48.080 --> 00:22:50.080]  大家同意嗎
[00:22:50.080 --> 00:22:53.080]  我剛出來工作的時候
[00:22:53.080 --> 00:22:54.080]  我最記得的
[00:22:54.080 --> 00:22:58.080]  就是老唐生唐太
[00:22:58.080 --> 00:23:01.080]  我父母有一個家規
[00:23:01.080 --> 00:23:02.080]  家規是什麼呢
[00:23:02.080 --> 00:23:07.080]  家規就是他不介意子女給多少零用錢
[00:23:07.080 --> 00:23:10.080]  但是他很介意我們不給
[00:23:10.080 --> 00:23:12.080]  給多少他說是我們自由
[00:23:12.080 --> 00:23:15.080]  因為他都不會過問我們賺多少花多少
[00:23:15.080 --> 00:23:17.080]  他給我很多自由
[00:23:17.080 --> 00:23:20.080]  但是他最介意我們不給
[00:23:20.080 --> 00:23:23.080]  因為這樣就成為了我很多年以來
[00:23:23.080 --> 00:23:26.080]  我孝敬父母的一個操練
[00:23:26.080 --> 00:23:28.080]  多謝我父母的教導
[00:23:28.080 --> 00:23:32.080]  我們又學習另一個經文
[00:23:32.080 --> 00:23:33.080]  我們很熟悉的
[00:23:33.080 --> 00:23:34.080]  我們要遵守大誡明
[00:23:34.080 --> 00:23:38.080]  我們盡心盡性盡義盡力去愛主我們的神
[00:23:38.080 --> 00:23:40.080]  其次去愛人如己
[00:23:40.080 --> 00:23:44.080]  究竟我們很努力去賺錢
[00:23:44.080 --> 00:23:46.080]  去增加我們的財富
[00:23:46.080 --> 00:23:50.080]  是為了讓我們成為我們的身份的象徵
[00:23:50.080 --> 00:23:55.080]  成為我們用來炫耀用來炫富
[00:23:55.080 --> 00:24:03.080]  還是為了我們能夠更加自由的去侍奉神
[00:24:03.080 --> 00:24:06.080]  我們能夠照顧我們自己
[00:24:06.080 --> 00:24:08.080]  和照顧我們的家庭
[00:24:08.080 --> 00:24:13.080]  和幫助其他人需要的一些資源
[00:24:13.080 --> 00:24:15.080]  所以是去愛主我們的神
[00:24:15.080 --> 00:24:19.080]  和我們去愛人如同愛自己
[00:24:19.080 --> 00:24:22.080]  這個也是我們要學習的一些觀念
[00:24:22.080 --> 00:24:24.080]  約伯記一章二十一節說
[00:24:24.080 --> 00:24:26.080]  賞賜的是耶和華
[00:24:26.080 --> 00:24:28.080]  收取的是耶和華
[00:24:28.080 --> 00:24:31.080]  然後歷代至上二十九章十四節說
[00:24:31.080 --> 00:24:33.080]  因為萬物都從你而來
[00:24:33.080 --> 00:24:37.080]  我們把從你而來的獻給你
[00:24:37.080 --> 00:24:39.080]  所以鼎姐妹又問下大家
[00:24:39.080 --> 00:24:40.080]  又挑戰下大家
[00:24:40.080 --> 00:24:42.080]  你是怎樣預備你的十一奉獻的呢
[00:24:42.080 --> 00:24:44.080]  我剛才沒有特意看著誰
[00:24:44.080 --> 00:24:45.080]  大家放心
[00:24:45.080 --> 00:24:47.080]  我沒有看著大家
[00:24:47.080 --> 00:24:50.080]  但是你說究竟是不是等袋子傳到你面前
[00:24:50.080 --> 00:24:52.080]  然後才慢慢拿個錢包出來
[00:24:52.080 --> 00:24:55.080]  揀下揀下揀下將最細的一張放進去呢
[00:24:55.080 --> 00:24:58.080]  還是其實你每一次出糧
[00:24:58.080 --> 00:25:00.080]  你已經知道自己有多少
[00:25:00.080 --> 00:25:01.080]  你已經預備好
[00:25:01.080 --> 00:25:03.080]  將十一的奉獻預備好
[00:25:03.080 --> 00:25:07.080]  回教會的時候就擺上你的十一奉獻呢
[00:25:07.080 --> 00:25:09.080]  以前幾十年來
[00:25:09.080 --> 00:25:11.080]  都很多人問這個問題
[00:25:11.080 --> 00:25:13.080]  尤其在外國生活那些
[00:25:13.080 --> 00:25:14.080]  更加問這個問題
[00:25:14.080 --> 00:25:16.080]  究竟十一奉獻是用Gross
[00:25:16.080 --> 00:25:18.080]  還是用Net來計算呢
[00:25:18.080 --> 00:25:21.080]  是稅前還是稅後
[00:25:21.080 --> 00:25:22.080]  不要再問這些問題了
[00:25:22.080 --> 00:25:24.080]  你自己和神交吧
[00:25:24.080 --> 00:25:28.080]  我記得我自己最初
[00:25:28.080 --> 00:25:30.080]  我那時候是初信主
[00:25:30.080 --> 00:25:31.080]  我在加拿大信主的
[00:25:31.080 --> 00:25:34.080]  我信了主之後
[00:25:34.080 --> 00:25:36.080]  第一次出糧
[00:25:36.080 --> 00:25:39.080]  其實就在學校裡面做兼職
[00:25:39.080 --> 00:25:42.080]  在學校的兼職辦公室幫忙做兼職
[00:25:42.080 --> 00:25:43.080]  我第一張Paycheck
[00:25:43.080 --> 00:25:46.080]  兩個禮拜加紙四百元
[00:25:46.080 --> 00:25:49.080]  於是星期日回到教會
[00:25:49.080 --> 00:25:51.080]  我最初去學習初信主
[00:25:51.080 --> 00:25:55.080]  去學習聽到奉獻的教導
[00:25:55.080 --> 00:25:58.080]  四百元拿四十元出來
[00:25:58.080 --> 00:26:00.080]  我完全都不肉痛
[00:26:00.080 --> 00:26:02.080]  完全都不猶豫
[00:26:02.080 --> 00:26:04.080]  四十元扔下去
[00:26:04.080 --> 00:26:05.080]  所以弟兄姊妹
[00:26:05.080 --> 00:26:09.080]  讓十一奉獻成為了你的習慣
[00:26:09.080 --> 00:26:12.080]  慢慢你的操練成為你的習慣
[00:26:12.080 --> 00:26:14.080]  當你賺到四萬元
[00:26:14.080 --> 00:26:17.080]  甚至當你賺到四十萬的時候
[00:26:17.080 --> 00:26:19.080]  我相信你的奉獻
[00:26:19.080 --> 00:26:22.080]  同樣地都會甘心樂意
[00:26:22.080 --> 00:26:24.080]  同意一起說阿們吧
[00:26:24.080 --> 00:26:27.080]  你已經說了
[00:26:27.080 --> 00:26:31.080]  所以我們要學習的是知足常樂
[00:26:31.080 --> 00:26:32.080]  我經常提醒大家
[00:26:32.080 --> 00:26:36.080]  知足常樂就是當我們擺好了
[00:26:36.080 --> 00:26:39.080]  生命和理財的優先次序的時候
[00:26:39.080 --> 00:26:41.080]  我們就可以很放心
[00:26:41.080 --> 00:26:44.080]  我們就全心相信神的應許
[00:26:44.080 --> 00:26:46.080]  會成就在我們當中
[00:26:46.080 --> 00:26:47.080]  就是聖經裡說
[00:26:47.080 --> 00:26:52.080]  這些東西都要加給你們了
[00:26:52.080 --> 00:26:55.080]  我們要先求他的國和他的義
[00:26:55.080 --> 00:26:59.080]  這些東西都要加給你們
[00:26:59.080 --> 00:27:02.080]  神同在好不好
[00:27:02.080 --> 00:27:05.080]  神同在就是送禮給你那個人
[00:27:05.080 --> 00:27:06.080]  在你身邊
[00:27:06.080 --> 00:27:08.080]  正不正 當然正
[00:27:08.080 --> 00:27:12.080]  就是最充足最豐盛的供應
[00:27:12.080 --> 00:27:14.080]  所以神另一個應許
[00:27:14.080 --> 00:27:16.080]  在《主禱文》裡
[00:27:16.080 --> 00:27:20.080]  這個應許很重要
[00:27:20.080 --> 00:27:22.080]  就是我們日用的飲食
[00:27:22.080 --> 00:27:24.080]  今日賜給我們
[00:27:24.080 --> 00:27:26.080]  一個很簡單的說話
[00:27:26.080 --> 00:27:28.080]  但就已經足夠了
[00:27:28.080 --> 00:27:31.080]  因為神與我們同在
[00:27:31.080 --> 00:27:33.080]  所以盼望我們弟兄姊妹
[00:27:33.080 --> 00:27:37.080]  學習我們一同去傳感恩的心
[00:27:37.080 --> 00:27:39.080]  我們一同去活好今天
[00:27:39.080 --> 00:27:41.080]  然後將明天
[00:27:41.080 --> 00:27:43.080]  明天是怎樣明天才算
[00:27:43.080 --> 00:27:46.080]  安然的交託給我們的主
[00:27:46.080 --> 00:27:50.080]  這個才是信仰
[00:27:50.080 --> 00:27:54.080]  歷史上有一個叫亞歷山大大帝
[00:27:54.080 --> 00:27:56.080]  他建立了一個很龐大的
[00:27:56.080 --> 00:27:59.080]  跨亞洲歐亞的大帝國
[00:27:59.080 --> 00:28:01.080]  歐亞非洲的大帝國
[00:28:01.080 --> 00:28:04.080]  他得著天下很多無盡的財寶
[00:28:04.080 --> 00:28:07.080]  但歷史裡說
[00:28:07.080 --> 00:28:09.080]  最終他離開這個世界
[00:28:09.080 --> 00:28:14.080]  仍然說他空手而來空手而去
[00:28:14.080 --> 00:28:16.080]  所以世間無論你有多少榮耀
[00:28:16.080 --> 00:28:18.080]  有多少財富和權力
[00:28:18.080 --> 00:28:22.080]  其實弟兄姊妹你都無法帶走
[00:28:22.080 --> 00:28:25.080]  你在地上的生命
[00:28:25.080 --> 00:28:27.080]  所以我們學習一件事
[00:28:27.080 --> 00:28:28.080]  我鼓勵大家
[00:28:28.080 --> 00:28:30.080]  坊間有個道理是什麼
[00:28:30.080 --> 00:28:32.080]  錢不是萬能的
[00:28:32.080 --> 00:28:35.080]  不過沒錢就萬萬不能
[00:28:35.080 --> 00:28:37.080]  這件事不是錯的
[00:28:37.080 --> 00:28:41.080]  我覺得我們信主的更加高尚
[00:28:41.080 --> 00:28:43.080]  我們更加要相信的是什麼呢
[00:28:43.080 --> 00:28:45.080]  我們要讀這句
[00:28:45.080 --> 00:28:47.080]  神是全能的
[00:28:47.080 --> 00:28:51.080]  來了神我們不能夠做什麼
[00:28:51.080 --> 00:28:54.080]  所以在馬太福音六章十九至二十節裡說
[00:28:54.080 --> 00:28:58.080]  我們不要為自己在地上積蓄財寶
[00:28:58.080 --> 00:29:01.080]  地上有蟲子咬能夠受壞
[00:29:01.080 --> 00:29:04.080]  也有賊來挖洞來偷
[00:29:04.080 --> 00:29:09.080]  我們要在天上去積蓄財寶
[00:29:09.080 --> 00:29:12.080]  不要把這句說話說了
[00:29:12.080 --> 00:29:14.080]  麻煩把所有錢都賣了
[00:29:14.080 --> 00:29:15.080]  捐給教會
[00:29:15.080 --> 00:29:17.080]  不是這個意思
[00:29:17.080 --> 00:29:18.080]  剛才也說了
[00:29:18.080 --> 00:29:19.080]  大家要記住
[00:29:19.080 --> 00:29:21.080]  求主幫助我們
[00:29:21.080 --> 00:29:26.080]  要擺好我們生命和理財的優先次序
[00:29:26.080 --> 00:29:29.080]  我們要常常有一個思維思念
[00:29:29.080 --> 00:29:35.080]  我們要投資在神的永恆的國度裡
[00:29:35.080 --> 00:29:37.080]  好像耶穌
[00:29:37.080 --> 00:29:40.080]  記不記得耶穌在馬大家裡吃飯
[00:29:40.080 --> 00:29:45.080]  耶穌稱讚馬大的妹妹瑪利亞
[00:29:45.080 --> 00:29:47.080]  她在耶穌的腳前
[00:29:47.080 --> 00:29:50.080]  已經選擇了一個尚好的福分
[00:29:50.080 --> 00:29:54.080]  是不能夠奪去的
[00:29:54.080 --> 00:29:57.080]  最後和大家分享一個我的見證
[00:29:57.080 --> 00:30:00.080]  然後結束今天的分享
[00:30:27.080 --> 00:30:28.080]  這個沙士價
[00:30:28.080 --> 00:30:30.080]  2004年是沙士
[00:30:30.080 --> 00:30:33.080]  一個超低超損的價錢
[00:30:33.080 --> 00:30:38.080]  買入了一個差不多近一千呎的低層單位
[00:30:38.080 --> 00:30:39.080]  低層記住
[00:30:39.080 --> 00:30:41.080]  不是很貴的
[00:30:41.080 --> 00:30:43.080]  當時是沙士價
[00:30:43.080 --> 00:30:45.080]  於是當然搬進去住一家
[00:30:45.080 --> 00:30:46.080]  住得很愉快
[00:30:46.080 --> 00:30:47.080]  很開心
[00:30:47.080 --> 00:30:49.080]  我們也會感謝神
[00:30:49.080 --> 00:30:52.080]  我們也會將榮耀歸給神
[00:30:52.080 --> 00:30:53.080]  當然了
[00:30:53.080 --> 00:30:56.080]  流案也大了
[00:30:56.080 --> 00:30:57.080]  什麼考驗呢
[00:30:57.080 --> 00:30:59.080]  到2005年的時候就來了
[00:30:59.080 --> 00:31:00.080]  什麼考驗呢
[00:31:00.080 --> 00:31:01.080]  教會接觸我
[00:31:01.080 --> 00:31:05.080]  問我會不會回來教會全時間侍奉
[00:31:05.080 --> 00:31:06.080]  唉
[00:31:06.080 --> 00:31:07.080]  立刻就膽怯了
[00:31:07.080 --> 00:31:09.080]  信心少
[00:31:09.080 --> 00:31:11.080]  當時自己在做一份工作
[00:31:11.080 --> 00:31:14.080]  明明在上市公司做管理人員
[00:31:14.080 --> 00:31:16.080]  然後大概都知道行程
[00:31:16.080 --> 00:31:18.080]  回來教會
[00:31:18.080 --> 00:31:20.080]  工資大概少了六成左右
[00:31:20.080 --> 00:31:22.080]  沒有了六成
[00:31:22.080 --> 00:31:26.080]  怎樣啊神 我還供得起樓嗎
[00:31:26.080 --> 00:31:28.080]  神你明明是恩典
[00:31:28.080 --> 00:31:31.080]  你給了我一個這麼舒服的房子
[00:31:31.080 --> 00:31:34.080]  是不是住不到半年就要收回呢
[00:31:34.080 --> 00:31:36.080]  於是加上
[00:31:36.080 --> 00:31:37.080]  種種不同的掙扎
[00:31:37.080 --> 00:31:39.080]  不同的憂慮
[00:31:39.080 --> 00:31:44.080]  於是和教會的傾談就停了
[00:31:44.080 --> 00:31:46.080]  你猜是不是事情就這樣過去呢
[00:31:46.080 --> 00:31:47.080]  當然不是
[00:31:47.080 --> 00:31:49.080]  心裡一直都不舒服
[00:31:49.080 --> 00:31:51.080]  忐忑不安
[00:31:51.080 --> 00:31:54.080]  明明領受了呼召
[00:31:54.080 --> 00:31:55.080]  機會來了
[00:31:55.080 --> 00:31:57.080]  原來自己又不準備好
[00:31:57.080 --> 00:32:00.080]  那機會還會不會有呢
[00:32:00.080 --> 00:32:03.080]  是不是自己捨不捨得放下了
[00:32:03.080 --> 00:32:05.080]  到手的恩惠
[00:32:05.080 --> 00:32:09.080]  回應神去繼續走祂為我預備的路呢
[00:32:09.080 --> 00:32:10.080]  然後又問自己
[00:32:10.080 --> 00:32:13.080]  我究竟相信神給我的禮物多一點
[00:32:13.080 --> 00:32:18.080]  還是我相信神多一點呢
[00:32:18.080 --> 00:32:21.080]  就這樣過了一段時間
[00:32:21.080 --> 00:32:22.080]  沒多久
[00:32:22.080 --> 00:32:25.080]  家裡突然出現發生了一件事
[00:32:25.080 --> 00:32:28.080]  就是被一些恐怖白蟻入侵
[00:32:28.080 --> 00:32:30.080]  家裡發現了白蟻
[00:32:30.080 --> 00:32:32.080]  哇 很困擾
[00:32:32.080 --> 00:32:33.080]  很困擾 吵架
[00:32:33.080 --> 00:32:34.080]  晚上睡不著
[00:32:34.080 --> 00:32:38.080]  住到牆上有些爐
[00:32:38.080 --> 00:32:42.080]  於是神很大的提醒
[00:32:42.080 --> 00:32:44.080]  好像一錘這樣打下來
[00:32:44.080 --> 00:32:46.080]  好像剛才我讀的經文
[00:32:46.080 --> 00:32:49.080]  地上一切會變壞
[00:32:49.080 --> 00:32:52.080]  有蟲子咬
[00:32:52.080 --> 00:32:54.080]  然後他就說
[00:32:54.080 --> 00:32:55.080]  我給你的
[00:32:55.080 --> 00:32:58.080]  是要你好好的管理和運用
[00:32:58.080 --> 00:33:02.080]  不是叫你拿死在手裡不肯放
[00:33:02.080 --> 00:33:03.080]  你信不過
[00:33:03.080 --> 00:33:07.080]  我會為你預備一個更加豐盛的生命嗎
[00:33:07.080 --> 00:33:10.080]  神就是這樣問我
[00:33:10.080 --> 00:33:13.080]  實際上白蟻搞了很久
[00:33:13.080 --> 00:33:17.080]  結果花了我一萬元去處理和消滅
[00:33:17.080 --> 00:33:19.080]  找人來消滅白蟻
[00:33:19.080 --> 00:33:20.080]  花了一萬元
[00:33:20.080 --> 00:33:22.080]  這個不是重點
[00:33:22.080 --> 00:33:24.080]  重點是我明白到原來
[00:33:24.080 --> 00:33:27.080]  原來神給我們過去的恩典
[00:33:27.080 --> 00:33:29.080]  如果我們抓得太緊
[00:33:29.080 --> 00:33:34.080]  都會變成為了你前面跟隨神的一個阻礙
[00:33:34.080 --> 00:33:35.080]  弟兄姊妹
[00:33:35.080 --> 00:33:38.080]  不要以為神給了你的恩典是你的
[00:33:38.080 --> 00:33:39.080]  你就抓神不放
[00:33:39.080 --> 00:33:42.080]  會成為你繼續跟隨神的一個阻礙
[00:33:42.080 --> 00:33:44.080]  長話短說
[00:33:44.080 --> 00:33:50.080]  其實我和Lillian分別在2006年和2009年
[00:33:50.080 --> 00:33:54.080]  我們都辭去了外面的工作
[00:33:54.080 --> 00:33:57.080]  我們回到教會全職侍奉
[00:33:57.080 --> 00:34:01.080]  我們兩個現在都仍然有自己的單位
[00:34:01.080 --> 00:34:03.080]  不過已經不是當時那個了
[00:34:03.080 --> 00:34:06.080]  我們當然現在還在供奉
[00:34:06.080 --> 00:34:10.080]  所以大家好好地善待這個李美人
[00:34:13.080 --> 00:34:15.080]  不過感恩的
[00:34:15.080 --> 00:34:18.080]  我相信神是很善待李美人的
[00:34:18.080 --> 00:34:20.080]  我們每過這麼多年
[00:34:20.080 --> 00:34:22.080]  都很經歷神給了我們
[00:34:22.080 --> 00:34:24.080]  我剛才所說的六個字
[00:34:24.080 --> 00:34:26.080]  不太多但足夠
[00:34:26.080 --> 00:34:29.080]  Not too much but enough的供應
[00:34:29.080 --> 00:34:31.080]  祂給了我的恩典
[00:34:31.080 --> 00:34:32.080]  給了我的平安
[00:34:32.080 --> 00:34:35.080]  我想將榮耀重贊歸給神
[00:34:35.080 --> 00:34:39.080]  所以弟兄姊妹
[00:34:39.080 --> 00:34:42.080]  正成熟的屬靈生命
[00:34:42.080 --> 00:34:46.080]  不是完全沒有財務的壓力
[00:34:46.080 --> 00:34:48.080]  而是你在壓力當中
[00:34:48.080 --> 00:34:51.080]  仍然以神為主
[00:34:51.080 --> 00:34:53.080]  尊祂為大
[00:34:53.080 --> 00:34:56.080]  錢財只是一個工具
[00:34:56.080 --> 00:35:01.080]  神才是財務資產的擁有者
[00:35:01.080 --> 00:35:03.080]  祂才是那個供應者
[00:35:03.080 --> 00:35:06.080]  我們就是那個管家
[00:35:06.080 --> 00:35:08.080]  將來我們都要向祂交賬
[00:35:08.080 --> 00:35:11.080]  好像亞歷山大大帝那樣
[00:35:11.080 --> 00:35:13.080]  去也空空
[00:35:13.080 --> 00:35:15.080]  當我們想通了這件事的時候
[00:35:15.080 --> 00:35:17.080]  我不知道大家是否想通了
[00:35:17.080 --> 00:35:19.080]  我覺得自己想通了
[00:35:19.080 --> 00:35:21.080]  不過有時也會憂慮
[00:35:21.080 --> 00:35:23.080]  想通了之後
[00:35:23.080 --> 00:35:24.080]  對錢財金錢的得失
[00:35:24.080 --> 00:35:26.080]  就不會看得那麼重
[00:35:26.080 --> 00:35:28.080]  賺了就賺了
[00:35:28.080 --> 00:35:30.080]  賺多一點也是神的
[00:35:30.080 --> 00:35:32.080]  賺多一點就奉獻多一點
[00:35:32.080 --> 00:35:34.080]  蝕了不要緊
[00:35:34.080 --> 00:35:36.080]  神有祂的主權
[00:35:36.080 --> 00:35:38.080]  神有祂的帶領
[00:35:38.080 --> 00:35:40.080]  所以盼望頂智妹
[00:35:40.080 --> 00:35:42.080]  我們能夠在主裡面
[00:35:42.080 --> 00:35:44.080]  透過經文裡面
[00:35:44.080 --> 00:35:46.080]  真的可以去學習到
[00:35:46.080 --> 00:35:48.080]  我們能夠活出一個
[00:35:48.080 --> 00:35:51.080]  No worry, be happy 的生命
[00:35:51.080 --> 00:35:53.080]  就是不要憂慮
[00:35:53.080 --> 00:35:55.080]  常常喜樂
[00:35:55.080 --> 00:35:57.080]  將榮耀歸給神
[00:35:57.080 --> 00:35:59.080]  我們在同的禱告
[00:35:59.080 --> 00:36:00.080]  親愛的天父上帝
[00:36:00.080 --> 00:36:01.080]  我們感謝祢
[00:36:01.080 --> 00:36:04.080]  神祢的恩典真的夠我們用
[00:36:04.080 --> 00:36:06.080]  祢給了我們
[00:36:06.080 --> 00:36:08.080]  有聖靈居住在我們裡面
[00:36:08.080 --> 00:36:10.080]  我們能夠常常喜樂
[00:36:10.080 --> 00:36:12.080]  我們要不住禱告
[00:36:12.080 --> 00:36:14.080]  我們凡事謝恩
[00:36:14.080 --> 00:36:16.080]  我們深信每一樣東西
[00:36:16.080 --> 00:36:18.080]  都是神祢所賜的
[00:36:18.080 --> 00:36:20.080]  縱然我們現在可能
[00:36:20.080 --> 00:36:22.080]  暫時在困境裡面
[00:36:22.080 --> 00:36:24.080]  我們知道神祢沒有離開過我們
[00:36:24.080 --> 00:36:26.080]  我們知道神祢的恩典夠我們用
[00:36:26.080 --> 00:36:28.080]  神祢會在當中
[00:36:28.080 --> 00:36:30.080]  讓我們去經歷祢
[00:36:30.080 --> 00:36:33.080]  經歷祢在困難當中
[00:36:33.080 --> 00:36:35.080]  成為我們隨時的幫助
[00:36:35.080 --> 00:36:36.080]  供應我們所需
[00:36:36.080 --> 00:36:38.080]  求神祢親自的與我們同在
[00:36:38.080 --> 00:36:40.080]  讓我們弟兄姊妹
[00:36:40.080 --> 00:36:42.080]  能夠在主裡面
[00:36:42.080 --> 00:36:43.080]  去經歷一個
[00:36:43.080 --> 00:36:44.080]  不需要擔憂
[00:36:44.080 --> 00:36:47.080]  我們能夠常常喜樂的生命
[00:36:47.080 --> 00:36:49.080]  願神祢親自的帶領
[00:36:49.080 --> 00:36:51.080]  與我們同在
[00:36:51.080 --> 00:36:52.080]  多謝祢 讚美祢
[00:36:52.080 --> 00:36:54.080]  祈禱 教堂 奉耶穌基督的名
[00:36:54.080 --> 00:36:55.080]  Amen
