
[00:00:00.000 --> 00:00:02.640]  在開始正道之前,去同心來祈禱
[00:21:00.500 --> 00:21:02.980]  我們也跟這些小朋友玩
[00:21:02.980 --> 00:21:05.020]  回到家
[00:21:05.020 --> 00:21:06.660]  怎麼不見了?
[00:21:06.660 --> 00:21:09.340]  在哪裡呀?
[00:21:09.340 --> 00:21:10.060]  在哪裡呀?
[00:21:10.060 --> 00:21:10.780]  不見了你
[00:21:10.780 --> 00:21:14.100]  特地躲起來等我去找他
[00:21:14.100 --> 00:21:14.980]  家裡有多大呢?
[00:21:14.980 --> 00:21:15.500]  一定找得到
[00:21:15.500 --> 00:21:17.540]  不過要假裝找不到
[00:21:17.540 --> 00:21:19.540]  明明看到是在床上
[00:21:19.540 --> 00:21:20.980]  用被子蓋著
[00:21:20.980 --> 00:21:21.780]  不見了
[00:21:21.780 --> 00:21:23.100]  在哪裡呀?
[00:21:23.100 --> 00:21:25.140]  怎會找不到家裡那麼大
[00:21:25.140 --> 00:21:26.540]  有多大呢?
[00:21:26.540 --> 00:21:28.540]  你想想
[00:21:28.540 --> 00:21:31.060]  柯西時代
[00:21:31.060 --> 00:21:34.660]  這是農村小社區
[00:21:34.660 --> 00:21:37.300]  不像今天在高樓大廈
[00:21:37.300 --> 00:21:40.020]  大家君子之交
[00:21:40.020 --> 00:21:42.220]  生死不相往來
[00:21:42.220 --> 00:21:43.580]  可能住了十年
[00:21:43.580 --> 00:21:44.540]  隔壁一個姓什麼的
[00:21:44.540 --> 00:21:46.620]  我也未必知道
[00:21:46.620 --> 00:21:49.220]  他有個寶寶
[00:21:49.220 --> 00:21:50.940]  說得難聽一些關人
[00:21:50.940 --> 00:21:53.300]  除非他吵到我
[00:21:53.300 --> 00:21:55.020]  但以前不是
[00:21:55.020 --> 00:21:56.380]  這個小社區
[00:21:56.380 --> 00:21:57.740]  農村
[00:21:57.740 --> 00:21:59.380]  早上發生的事
[00:21:59.380 --> 00:22:02.260]  下午整條村已經通天了
[00:22:02.260 --> 00:22:03.380]  怎會不知道
[00:22:03.380 --> 00:22:05.060]  要生一個寶寶
[00:22:05.060 --> 00:22:08.380]  簡直是一個不可能的任務
[00:22:08.380 --> 00:22:10.620]  為什麼?
[00:22:10.620 --> 00:22:13.820]  因為寶寶最大的武器是什麼?
[00:22:13.820 --> 00:22:15.540]  哭嘛
[00:22:15.540 --> 00:22:17.380]  他不懂說話
[00:22:17.380 --> 00:22:20.540]  心情不好又如何?
[00:22:20.540 --> 00:22:22.140]  爆哭
[00:22:22.140 --> 00:22:23.380]  要祭祀就祭祀
[00:22:23.380 --> 00:22:24.500]  不來了
[00:22:24.500 --> 00:22:27.700]  嬰孩怎能夠忍受不叫
[00:22:27.700 --> 00:22:32.340]  我怎能夠收藏這個嬰孩
[00:22:32.340 --> 00:22:33.380]  收藏
[00:22:33.380 --> 00:22:34.540]  女嬰孩三個月
[00:22:34.540 --> 00:22:37.700]  就好像把計時炸彈放在家裡
[00:22:37.700 --> 00:22:39.620]  只是包不住火
[00:22:39.620 --> 00:22:41.060]  隨時爆發
[00:22:41.060 --> 00:22:43.300]  從懷孕到生產
[00:22:43.300 --> 00:22:45.300]  輪死是知道的
[00:22:45.300 --> 00:22:47.580]  不見母親的寶寶出來
[00:22:47.580 --> 00:22:49.140]  大家都心照
[00:22:49.140 --> 00:22:53.100]  大家一起去守望這個嬰孩
[00:22:53.100 --> 00:22:55.180]  終日提心吊膽
[00:22:55.180 --> 00:22:57.300]  成安奮落
[00:22:57.300 --> 00:22:58.980]  身心疲累
[00:22:58.980 --> 00:23:01.700]  仍然堅持下去
[00:23:01.700 --> 00:23:07.100]  這就是他們這麼大的信心
[00:23:07.100 --> 00:23:10.180]  這一時
[00:23:10.180 --> 00:23:11.380]  這一時是什麼?
[00:23:11.380 --> 00:23:14.380]  躲不了一輩子的
[00:23:14.380 --> 00:23:15.580]  三個月
[00:23:15.580 --> 00:23:16.900]  難道又三個月?
[00:23:16.900 --> 00:23:19.220]  難道三年又三年?
[00:23:19.220 --> 00:23:21.300]  躲不了的
[00:23:21.300 --> 00:23:22.620]  怎麼辦呢?
[00:23:22.620 --> 00:23:23.540]  但是
[00:23:23.540 --> 00:23:25.580]  你得一時
[00:23:25.580 --> 00:23:27.060]  得一時
[00:23:27.060 --> 00:23:28.460]  不放棄
[00:23:28.460 --> 00:23:30.500]  就會見到希望
[00:23:30.500 --> 00:23:31.500]  因為
[00:23:31.500 --> 00:23:34.420]  堅信神的大能
[00:23:34.420 --> 00:23:37.140]  維護和保守
[00:23:37.140 --> 00:23:38.780]  祂珍惜生命
[00:23:38.780 --> 00:23:40.380]  祂更是一位
[00:23:40.380 --> 00:23:45.100]  去守護、守約、支持我的神
[00:23:45.100 --> 00:23:46.740]  今天
[00:23:46.740 --> 00:23:49.900]  無論任何困難
[00:23:49.900 --> 00:23:55.180]  都不會大到主是無能為力的
[00:23:55.180 --> 00:23:56.900]  沒有任何的挑戰
[00:23:56.900 --> 00:23:59.500]  我們是獨自面對的
[00:23:59.500 --> 00:24:01.780]  看來好像是無路可走下去
[00:24:01.780 --> 00:24:05.620]  仍然確信神會開路
[00:24:05.620 --> 00:24:08.140]  以我們意料不到的方式
[00:24:08.140 --> 00:24:12.500]  方法來帶我們走出困境
[00:24:12.500 --> 00:24:14.940]  因為祂是一位沙漠裏面
[00:24:14.940 --> 00:24:16.460]  來開江河
[00:24:16.460 --> 00:24:20.260]  在曠野裏面開道路的神
[00:24:20.260 --> 00:24:22.860]  祂是做生事的神
[00:24:22.860 --> 00:24:25.380]  我們是不是這樣相信?
[00:24:25.380 --> 00:24:30.340]  我們是不是這樣去生活?
[00:24:30.340 --> 00:24:32.060]  摩世的母親
[00:24:32.060 --> 00:24:33.220]  他們的家庭
[00:24:33.220 --> 00:24:38.460]  就是表現了這份不平凡的信心
[00:24:38.460 --> 00:24:42.260]  信心也是表現為嬰孩
[00:24:42.260 --> 00:24:45.900]  來製作葡萄霜
[00:24:45.900 --> 00:24:47.620]  放在河裏面
[00:24:47.620 --> 00:24:49.660]  看似是拋棄
[00:24:49.660 --> 00:24:51.180]  任由命運安排
[00:24:51.180 --> 00:24:52.380]  扔在這裏
[00:24:52.380 --> 00:24:54.620]  那就看看怎樣
[00:24:54.620 --> 00:24:57.820]  但仍然抱有希望
[00:24:57.820 --> 00:25:00.860]  因為不是隨便的
[00:25:00.860 --> 00:25:06.740]  這個葡萄霜是布了瀝青和石漆
[00:25:06.740 --> 00:25:08.700]  然後放在河裏面
[00:25:08.700 --> 00:25:12.780]  是希望它不會下沉
[00:25:12.780 --> 00:25:14.780]  是希望留在河裏面
[00:25:14.780 --> 00:25:16.500]  留得久一點
[00:25:16.500 --> 00:25:19.500]  看看事情的發展
[00:25:19.500 --> 00:25:22.340]  到盡頭看似再沒有希望的時刻
[00:25:22.340 --> 00:25:25.020]  仍然用最大的努力
[00:25:25.020 --> 00:25:27.740]  為嬰孩創造機會
[00:25:27.740 --> 00:25:30.540]  這個是信心的表現
[00:25:30.540 --> 00:25:33.180]  信心是一種看見
[00:25:33.180 --> 00:25:35.700]  正如許伯來書的作者所說
[00:25:35.700 --> 00:25:40.020]  信就是對所盼望的事情的把握
[00:25:40.020 --> 00:25:43.500]  是看不見之事的明證
[00:25:43.500 --> 00:25:46.500]  《九一聖經》除了羅亞方舟
[00:25:46.500 --> 00:25:51.820]  用「傷」或者「濫」這個字
[00:25:51.820 --> 00:25:54.860]  再沒有其他地方用過
[00:25:54.860 --> 00:25:56.980]  在《創世紀》六章十四節
[00:25:56.980 --> 00:26:01.380]  神吩咐羅亞要用「歌飛木」
[00:26:01.380 --> 00:26:03.740]  做一首《方舟》
[00:26:03.740 --> 00:26:07.300]  《方舟》裏面要做一些創房
[00:26:07.300 --> 00:26:11.780]  《方舟》內外都要圖上什麼?
[00:26:11.780 --> 00:26:16.180]  都要圖上歷程
[00:26:16.180 --> 00:26:17.980]  看完六個文字
[00:26:17.980 --> 00:26:20.620]  這個「傷」和「方舟」的字
[00:26:20.620 --> 00:26:24.940]  是同一個字
[00:26:24.940 --> 00:26:28.820]  在漢字學無希望的時刻
[00:26:28.820 --> 00:26:35.260]  摩西的家庭為他來做一首《方舟》
[00:26:35.260 --> 00:26:45.020]  是讓他有機會繼續可以行船
[00:26:45.020 --> 00:26:46.860]  水能夠載舟
[00:26:46.860 --> 00:26:48.580]  水能夠覆舟
[00:26:48.580 --> 00:26:50.860]  放在河裏面有太多的可能性
[00:26:50.860 --> 00:26:52.740]  河河水可能沖走
[00:26:52.740 --> 00:26:55.980]  或者河裏面有其他生物
[00:26:55.980 --> 00:26:57.740]  好像鱷魚一樣
[00:26:57.740 --> 00:26:59.740]  可能成為甜點
[00:26:59.740 --> 00:27:03.660]  有機會就算很安全
[00:27:03.660 --> 00:27:04.780]  在「傷」裏面
[00:27:04.780 --> 00:27:05.940]  又不沉了
[00:27:05.940 --> 00:27:08.780]  那又怎樣?
[00:27:08.780 --> 00:27:10.980]  會餓死的
[00:27:10.980 --> 00:27:11.900]  在「傷」裏面
[00:27:11.900 --> 00:27:14.780]  這個嬰兒沒有東西吃
[00:27:14.780 --> 00:27:20.700]  兩天能夠生存已經是神蹟
[00:27:20.700 --> 00:27:26.380]  但是我見到很奇妙、獨特的事情
[00:27:26.380 --> 00:27:32.660]  就是法老想著不即時殺死嬰孩
[00:27:32.660 --> 00:27:33.900]  不處決
[00:27:33.900 --> 00:27:39.540]  而是要吩咐他們放在尼羅河
[00:27:39.540 --> 00:27:43.500]  其實是因為埃及人的信仰
[00:27:43.500 --> 00:27:46.900]  大部分的神靈都在尼羅河中
[00:27:46.900 --> 00:27:52.020]  他命令將希伯來的男嬰丟在尼羅河裏面
[00:27:52.020 --> 00:27:55.980]  除了壓制以色列人的人口膨脹之外
[00:27:55.980 --> 00:28:02.340]  更加是要將嬰孩獻給尼羅河裏面的眾神
[00:28:02.340 --> 00:28:08.140]  但是他的女兒輕易地將希伯來的男嬰
[00:28:08.140 --> 00:28:11.660]  在尼羅河裏面救出來
[00:28:11.660 --> 00:28:16.220]  對法老來說是一個莫大的諷刺
[00:28:16.220 --> 00:28:18.540]  而更加諷刺的就是
[00:28:18.540 --> 00:28:21.340]  他將嬰孩改名為「摩西」
[00:28:21.340 --> 00:28:25.740]  說「我從水裏面將嬰孩救上你」
[00:28:25.740 --> 00:28:30.460]  這是一個更大的諷刺
[00:28:30.460 --> 00:28:36.580]  我們相信他們去製造葡萄箱、籃子
[00:28:36.580 --> 00:28:39.740]  為摩西預備方舟的時間
[00:28:39.740 --> 00:28:41.380]  他們可能抱有希望
[00:28:41.380 --> 00:28:44.260]  但是這個希望到底是怎樣?
[00:28:44.260 --> 00:28:46.420]  其實真的不知道
[00:28:46.420 --> 00:28:49.860]  但是仍然是這樣去相信
[00:28:49.860 --> 00:28:53.220]  這樣去實行
[00:28:53.220 --> 00:28:56.940]  拜一陽的信心
[00:28:56.940 --> 00:29:05.180]  是在於母親將摩西送回皇宮
[00:29:05.180 --> 00:29:07.820]  嬰孩由自己撫養成人
[00:29:07.820 --> 00:29:14.620]  孩子長大後母親將他帶到法老的女兒那裏
[00:29:14.620 --> 00:29:17.660]  他就作了法老女兒的兒子
[00:29:17.660 --> 00:29:20.140]  他給孩子起名叫「摩西船」
[00:29:20.140 --> 00:29:25.700]  因為我將他從水裏拉出來
[00:29:25.700 --> 00:29:28.060]  再次面對婚禮
[00:29:28.060 --> 00:29:30.020]  失而復得
[00:29:30.020 --> 00:29:32.620]  又再次失矣
[00:29:32.620 --> 00:29:39.780]  失而復得 已經是得而復失
[00:29:39.780 --> 00:29:42.300]  將自己的兒子送入宮殿
[00:29:42.300 --> 00:29:44.140]  成為法老的養子
[00:29:44.140 --> 00:29:48.940]  這份距離比死亡更加遙遠
[00:29:48.940 --> 00:29:49.980]  再說一次
[00:29:49.980 --> 00:29:54.740]  將他送入宮廷裏面
[00:29:54.740 --> 00:29:59.260]  他與兒子的距離比死亡更加遠
[00:29:59.260 --> 00:30:04.580]  因為活著有機會不會再相見
[00:30:04.580 --> 00:30:06.780]  大家都不是同一類人
[00:30:06.780 --> 00:30:10.620]  他是法老女兒的兒子
[00:30:10.620 --> 00:30:15.620]  高高在上
[00:30:15.620 --> 00:30:19.620]  但是他本來的身份是什麼
[00:30:19.620 --> 00:30:23.020]  是奴隸來的
[00:30:23.020 --> 00:30:24.940]  怎會有機會相遇
[00:30:24.940 --> 00:30:30.100]  根本都不是同一個世界
[00:30:30.100 --> 00:30:31.260]  還要說
[00:30:31.260 --> 00:30:35.500]  這扇門是深似海
[00:30:35.500 --> 00:30:37.500]  用武俠小說裏面
[00:30:37.500 --> 00:30:39.620]  筆下的楊康
[00:30:39.620 --> 00:30:44.340]  知道自己一直是認賊作父
[00:30:44.340 --> 00:30:51.180]  他有沒有替父母復仇
[00:30:51.180 --> 00:30:55.860]  金庸筆下有很多人的人性的反應
[00:30:55.860 --> 00:31:00.460]  利益之下繼續認賊作父
[00:31:00.460 --> 00:31:02.100]  連自己也騙了
[00:31:02.100 --> 00:31:05.660]  那天成為金國的皇帝
[00:31:05.660 --> 00:31:08.940]  我帶領金國去做無間道
[00:31:08.940 --> 00:31:12.060]  我打算做金國皇帝之後
[00:31:12.060 --> 00:31:15.660]  其實是去慰漢人的
[00:31:15.660 --> 00:31:18.580]  我將整個金國變換
[00:31:18.580 --> 00:31:25.140]  不騙人連自己也騙了
[00:31:25.140 --> 00:31:26.940]  我們俗語有說
[00:31:26.940 --> 00:31:30.260]  由劍入褲容易
[00:31:30.260 --> 00:31:32.860]  由褲入劍是怎樣
[00:31:32.860 --> 00:31:35.420]  艱難
[00:31:35.420 --> 00:31:36.940]  簡單來說
[00:31:36.940 --> 00:31:40.340]  我們過往大家都是吹風扇
[00:31:40.340 --> 00:31:43.980]  家裡都是牛角扇
[00:31:43.980 --> 00:31:49.900]  今天不開冷氣艱難嗎
[00:31:49.900 --> 00:31:54.780]  今天在這三十多度仍然吹風扇
[00:31:54.780 --> 00:31:58.460]  好不好
[00:31:58.460 --> 00:32:03.860]  前天文台長林昭英收到負數的電費單
[00:32:03.860 --> 00:32:06.380]  我只會敬仰他
[00:32:06.380 --> 00:32:08.340]  佩服他
[00:32:08.340 --> 00:32:11.260]  但我不會效法他
[00:32:11.260 --> 00:32:14.740]  他根本效法不了
[00:32:14.740 --> 00:32:16.020]  已經習慣了
[00:32:16.020 --> 00:32:18.380]  你要回頭
[00:32:18.380 --> 00:32:19.260]  用一個例子
[00:32:19.260 --> 00:32:23.060]  以前我們坐熱狗巴士
[00:32:23.060 --> 00:32:25.700]  以前坐不在這裡不要緊
[00:32:25.700 --> 00:32:29.300]  那些中巴那些更加熱
[00:32:29.300 --> 00:32:30.140]  試過有一次
[00:32:30.140 --> 00:32:31.820]  到現在的經歷
[00:32:31.820 --> 00:32:34.100]  我一輩子都還記得
[00:32:34.100 --> 00:32:35.380]  坐這個中巴
[00:32:35.380 --> 00:32:37.860]  這個是沒有冷氣的熱狗巴士
[00:32:37.860 --> 00:32:39.740]  過海潛應該是豬籠車
[00:32:39.740 --> 00:32:41.660]  是真的豬籠車
[00:32:41.660 --> 00:32:45.260]  是運豬
[00:32:45.260 --> 00:32:46.420]  我是沒有冷氣
[00:32:46.420 --> 00:32:48.100]  在這個海底隧道
[00:32:48.100 --> 00:32:50.620]  還是塞車
[00:32:50.620 --> 00:32:52.340]  塞了半個小時
[00:32:52.340 --> 00:32:58.780]  我一輩子都會記住
[00:32:58.780 --> 00:33:00.260]  但今天我坐慣了
[00:33:00.260 --> 00:33:01.860]  大家坐慣了冷氣巴士
[00:33:01.860 --> 00:33:03.860]  如果上到車
[00:33:03.860 --> 00:33:05.740]  我覺得冷氣不夠
[00:33:05.740 --> 00:33:07.300]  會出聲是甚麼
[00:33:07.300 --> 00:33:09.620]  司機開大一點冷氣
[00:33:09.620 --> 00:33:12.140]  寧願多穿一件冷的衣服
[00:33:12.140 --> 00:33:13.340]  因為付了錢
[00:33:13.340 --> 00:33:16.420]  冷氣巴士是貴一點的
[00:33:16.420 --> 00:33:18.300]  我們都不想
[00:33:18.300 --> 00:33:20.140]  沒有冷氣
[00:33:20.140 --> 00:33:20.780]  你想想
[00:33:20.780 --> 00:33:24.140]  這麼生活的小節都是這樣
[00:33:24.140 --> 00:33:27.060]  哇 摩西
[00:33:27.060 --> 00:33:32.660]  他進到宮廷裏面
[00:33:32.660 --> 00:33:37.620]  這些花花世界
[00:33:37.620 --> 00:33:41.660]  他真是大可以反臉不認人
[00:33:41.660 --> 00:33:44.020]  過往的事都是憤不治
[00:33:44.020 --> 00:33:47.460]  可以抹乾淨
[00:33:47.460 --> 00:33:49.460]  但摩西生母的行動
[00:33:49.460 --> 00:33:50.700]  他是為了摩西
[00:33:50.700 --> 00:33:53.140]  打好良好的基礎
[00:33:53.140 --> 00:33:54.500]  只能轉七章
[00:33:54.500 --> 00:33:56.660]  來港史來反
[00:33:56.660 --> 00:33:58.220]  距離殉道之前
[00:33:58.220 --> 00:34:01.300]  證明耶穌是理賽亞的時間去換人
[00:34:01.300 --> 00:34:04.140]  他說摩西學盡了
[00:34:04.140 --> 00:34:06.460]  埃及人一切的學問
[00:34:06.460 --> 00:34:10.340]  說話行事都有能力
[00:34:10.340 --> 00:34:12.020]  管理過百萬人的生活
[00:34:12.020 --> 00:34:13.580]  指導他們抗野生活
[00:34:13.580 --> 00:34:15.380]  摩西所受的訓練
[00:34:15.380 --> 00:34:20.380]  讓他具備領袖的才能
[00:34:20.380 --> 00:34:23.220]  我想摩西母親
[00:34:23.220 --> 00:34:26.660]  都未曾想過自己的兒子
[00:34:26.660 --> 00:34:27.740]  去看這個嬰兒
[00:34:27.740 --> 00:34:29.420]  看這個長大了的摩西
[00:34:29.420 --> 00:34:30.780]  有朝一日
[00:34:30.780 --> 00:34:33.940]  可以擔任以色列人的領袖
[00:34:33.940 --> 00:34:36.180]  一位拯救者的角色
[00:34:36.180 --> 00:34:37.700]  去帶領族人
[00:34:37.700 --> 00:34:39.900]  去脫離奴隸的身份
[00:34:39.900 --> 00:34:41.660]  去進入英渠之地
[00:34:41.660 --> 00:34:49.300]  成為一個國家
[00:34:49.300 --> 00:34:53.380]  摩西母親的一個行動
[00:34:53.380 --> 00:34:56.180]  改變了全國
[00:34:56.180 --> 00:35:05.980]  改變了以色列民族的命運
[00:35:05.980 --> 00:35:08.300]  無論在任何環境當中
[00:35:08.300 --> 00:35:11.460]  上帝仍然掌權
[00:35:11.460 --> 00:35:14.420]  信心是一刻的決定
[00:35:14.420 --> 00:35:17.540]  是願意終生來維護
[00:35:17.540 --> 00:35:21.500]  同樣信心都是每一個決擇
[00:35:21.500 --> 00:35:24.100]  每一個決定
[00:35:24.100 --> 00:35:26.620]  願意順從真理
[00:35:26.620 --> 00:35:28.700]  敢於說不
[00:35:28.700 --> 00:35:31.020]  敢於不隨波逐流
[00:35:31.020 --> 00:35:32.660]  實踐真理
[00:35:32.660 --> 00:35:43.780]  是以神的話作為生活行事的守則
[00:35:43.780 --> 00:35:48.060]  信耶穌不像民間宗教所說的
[00:35:48.060 --> 00:35:49.820]  保你一世平安
[00:35:49.820 --> 00:35:51.220]  不是說
[00:35:51.220 --> 00:35:55.180]  它滿篇說有求必應
[00:35:55.180 --> 00:35:57.860]  風調雨順
[00:35:57.860 --> 00:36:01.940]  大能者以一個無能的姿態來出現
[00:36:01.940 --> 00:36:06.300]  看到整個室內的一二章
[00:36:06.300 --> 00:36:08.420]  神好像隱藏了
[00:36:08.420 --> 00:36:12.620]  人由事局不斷惡化
[00:36:12.620 --> 00:36:16.500]  原來我們有作者的視域看到
[00:36:16.500 --> 00:36:18.780]  原來神在準備
[00:36:18.780 --> 00:36:20.580]  在經營
[00:36:20.580 --> 00:36:25.100]  在時間滿足條件充足之下
[00:36:25.100 --> 00:36:29.660]  神的事情就能夠去發生
[00:36:29.660 --> 00:36:31.740]  在我們生命裏頭
[00:36:31.740 --> 00:36:34.660]  可能我們在困局裏面
[00:36:34.660 --> 00:36:36.140]  在艱難當中
[00:36:36.140 --> 00:36:39.100]  在迷失的時間
[00:36:39.100 --> 00:36:42.860]  但是容揚上帝的足跡
[00:36:42.860 --> 00:36:45.260]  在我們的故事裏面
[00:36:45.260 --> 00:36:48.540]  我們來一起去發現
[00:36:48.540 --> 00:36:51.460]  今天發生我們身上的事
[00:36:51.460 --> 00:36:54.020]  看來好像巧合
[00:36:54.020 --> 00:36:57.660]  但是太多的巧合就是什麼?
[00:36:57.660 --> 00:36:59.740]  就不是巧合
[00:36:59.740 --> 00:37:04.100]  讓我們在這個動蕩之下
[00:37:04.100 --> 00:37:05.940]  動蕩和變遷之下
[00:37:05.940 --> 00:37:08.140]  生活遇上
[00:37:08.140 --> 00:37:09.500]  上帝的足跡
[00:37:09.500 --> 00:37:12.540]  藏在你我的故事裏面
[00:37:12.540 --> 00:37:14.700]  讓我們一起發現
[00:37:14.700 --> 00:37:16.740]  一起去追尋
[00:37:16.740 --> 00:37:20.660]  我們同心來祈禱
[00:37:20.660 --> 00:37:22.020]  我們次位神多謝祢
[00:37:22.020 --> 00:37:23.180]  祢有數不盡的恩典
[00:37:23.180 --> 00:37:26.740]  今天透過
[00:37:26.740 --> 00:37:30.500]  以色列人在艱難裏面如何遇見神
[00:37:30.500 --> 00:37:32.740]  就在這個家庭
[00:37:32.740 --> 00:37:34.300]  或者參與的人
[00:37:34.300 --> 00:37:36.340]  他有不同的視野
[00:37:36.340 --> 00:37:38.660]  有不一樣的信心
[00:37:38.660 --> 00:37:40.140]  他們都是一些平凡人
[00:37:40.140 --> 00:37:41.460]  小角色
[00:37:41.460 --> 00:37:44.060]  但是能夠成就大事
[00:37:44.060 --> 00:37:46.060]  就是因為他們看見
[00:37:46.060 --> 00:37:50.260]  因為他們有信心來跟隨
[00:37:50.260 --> 00:37:52.300]  盼望今天我們生活中
[00:37:52.300 --> 00:37:55.380]  可能我們都遇上一些困難和挑戰
[00:37:55.380 --> 00:37:56.660]  有時候我們都說過
[00:37:56.660 --> 00:37:58.140]  這些是奇遇
[00:37:58.140 --> 00:38:00.260]  我們覺得都很難理解
[00:38:00.260 --> 00:38:01.420]  但是我們相信
[00:38:01.420 --> 00:38:03.860]  凡事出於有因
[00:38:03.860 --> 00:38:06.500]  都是神祢許可
[00:38:06.500 --> 00:38:10.780]  都是神祢在當中為我們安排
[00:38:10.780 --> 00:38:16.860]  讓我們繼續來看神的作為
[00:38:16.860 --> 00:38:19.140]  讓我們繼續在這裏沉溯
[00:38:19.140 --> 00:38:20.940]  繼續來回應
[00:38:20.940 --> 00:38:25.220]  繼續用信心來看見
[00:38:25.220 --> 00:38:27.900]  繼續用信心來跟隨
[00:38:27.900 --> 00:38:28.820]  祈禱
[00:38:28.820 --> 00:38:31.460]  禮奉耶穌基督聖名基督
[00:38:31.460 --> 00:38:32.020]  阿彌陀佛
