
[00:00:00.000 --> 00:00:04.800]  容讓我用一個故事去做我的前奏
[00:17:17.840 --> 00:17:19.480]  你記不記得當時
[00:17:19.480 --> 00:17:22.800]  當在喀西馬利園的時候
[00:17:22.800 --> 00:17:25.440]  那些人要捉拿耶穌的時候
[00:17:25.440 --> 00:17:27.320]  認不認得到祂
[00:17:27.320 --> 00:17:28.240]  認不認得到祂
[00:17:28.240 --> 00:17:29.000]  想想
[00:17:29.000 --> 00:17:31.160]  這麼帥怎麼會認不出來
[00:17:31.160 --> 00:17:34.040]  所以耶穌真的不是這樣的
[00:17:34.040 --> 00:17:35.080]  沒錯
[00:17:35.080 --> 00:17:35.880]  當時認不出來
[00:17:35.880 --> 00:17:37.560]  所以要游戴親嘴
[00:17:37.560 --> 00:17:40.600]  那些人才認得到
[00:17:40.600 --> 00:17:41.280]  你知不知道
[00:17:41.280 --> 00:17:43.280]  他們研究出來的樣子是怎樣的
[00:17:43.280 --> 00:17:45.800]  準備好了沒有
[00:17:45.800 --> 00:17:47.440]  好 去下一張
[00:17:47.440 --> 00:17:50.280]  完全沒有想過
[00:17:50.280 --> 00:17:50.800]  是不是這樣
[00:17:50.800 --> 00:17:51.720]  不要讓他們看那麼多
[00:17:51.720 --> 00:17:52.400]  看那麼多
[00:17:52.400 --> 00:17:53.520]  上回去就可以了
[00:17:53.520 --> 00:17:55.720]  你們繼續看這個好了
[00:17:55.720 --> 00:17:57.280]  頂主妹
[00:17:57.280 --> 00:18:00.080]  我們有時候在心裏覺得
[00:18:00.080 --> 00:18:01.120]  美好的東西
[00:18:01.120 --> 00:18:01.960]  好的東西
[00:18:01.960 --> 00:18:04.400]  但原來即使是耶穌
[00:18:04.400 --> 00:18:06.120]  祂也不是有榮美
[00:18:06.120 --> 00:18:09.040]  很帥的樣子
[00:18:09.040 --> 00:18:12.160]  祂仍然是萬人中
[00:18:12.160 --> 00:18:15.760]  你不察覺祂是耶穌
[00:18:15.760 --> 00:18:19.360]  一個卑微到極點的一個器皿
[00:18:19.360 --> 00:18:20.600]  這個器皿
[00:18:20.600 --> 00:18:22.480]  它不一樣的地方
[00:18:22.480 --> 00:18:26.280]  是因為器皿中間有什麼
[00:18:26.280 --> 00:18:26.840]  聽不到
[00:18:26.840 --> 00:18:28.440]  器皿中間有什麼
[00:18:28.440 --> 00:18:29.960]  有寶貝
[00:18:29.960 --> 00:18:33.600]  這個寶貝令我這個雅氣有價值
[00:18:33.600 --> 00:18:35.160]  這個雅氣本身沒有價值
[00:18:35.160 --> 00:18:37.080]  但是有這個寶貝的時候
[00:18:37.080 --> 00:18:38.560]  你說值不值錢
[00:18:38.560 --> 00:18:39.400]  值錢
[00:18:39.400 --> 00:18:42.360]  雅氣本身不值錢
[00:18:42.360 --> 00:18:45.320]  但當有寶貝在裏面的時候
[00:18:45.320 --> 00:18:48.400]  它的價值就是看寶貝有什麼
[00:18:48.400 --> 00:18:50.000]  在耶穌基督裏面
[00:18:50.000 --> 00:18:51.720]  在祂裏面
[00:18:51.720 --> 00:18:52.200]  好
[00:18:52.200 --> 00:18:54.200]  我問你一個問題
[00:18:54.200 --> 00:18:58.640]  寶貝是什麼你知道嗎
[00:18:58.640 --> 00:19:01.400]  寶貝是什麼你知道嗎
[00:19:01.400 --> 00:19:07.080]  我帶它出來給大家看看
[00:19:07.080 --> 00:19:09.120]  寶貝是耶穌
[00:19:09.120 --> 00:19:11.280]  這是我其中一個玩具
[00:19:11.280 --> 00:19:12.280]  沒錯
[00:19:12.280 --> 00:19:15.400]  寶貝裏面是有耶穌
[00:19:15.400 --> 00:19:17.920]  當有耶穌在你生命裏面的時候
[00:19:17.920 --> 00:19:20.360]  你的人生就完全不一樣
[00:19:20.360 --> 00:19:23.360]  你人生能夠徹底地翻轉
[00:19:23.360 --> 00:19:25.120]  翻轉再翻轉
[00:19:25.120 --> 00:19:28.720]  但翻轉的不是他所受的教育
[00:19:28.720 --> 00:19:30.000]  不是保羅所受
[00:19:30.000 --> 00:19:31.120]  他有多厲害
[00:19:31.120 --> 00:19:32.800]  不是他有多聰明
[00:19:32.800 --> 00:19:34.400]  不是他的才華
[00:19:34.400 --> 00:19:37.600]  這類人因為他有這個寶貝的時候
[00:19:37.600 --> 00:19:39.600]  讓他在苦難裏面
[00:19:39.600 --> 00:19:40.560]  仍然可以
[00:19:40.560 --> 00:19:43.200]  我們去下一張powerpoint
[00:19:43.200 --> 00:19:45.880]  當我們面對四面仇敵
[00:19:45.880 --> 00:19:48.160]  我們卻不被困住
[00:19:48.160 --> 00:19:49.680]  心裏作難
[00:19:49.680 --> 00:19:51.520]  卻不致失望
[00:19:51.520 --> 00:19:54.080]  打倒了卻不致死亡
[00:19:54.080 --> 00:19:57.240]  遭逼迫卻不被凋棄
[00:19:57.240 --> 00:19:59.920]  當我們有這個寶貝在我們生命裏面
[00:19:59.920 --> 00:20:01.480]  我們就不被困住
[00:20:01.480 --> 00:20:02.440]  不致失望
[00:20:02.440 --> 00:20:03.360]  不致死亡
[00:20:03.360 --> 00:20:05.000]  不被凋棄
[00:20:05.000 --> 00:20:07.040]  我奉耶穌的名字去宣告
[00:20:07.040 --> 00:20:10.560]  盼望你們一樣經歷到這份恩典
[00:20:10.560 --> 00:20:14.680]  就是一個不喪膽的侍奉
[00:20:14.680 --> 00:20:18.240]  保羅如何四面仇敵卻不被困住呢?
[00:20:18.240 --> 00:20:21.240]  如果你知道當他政治上的時候
[00:20:21.240 --> 00:20:23.720]  在羅馬人是他的敵人
[00:20:23.720 --> 00:20:26.560]  在文化裏面希臘人是他的敵人
[00:20:26.560 --> 00:20:28.440]  在傳統的宗教裏面
[00:20:28.440 --> 00:20:30.720]  猶太人是他的敵人
[00:20:30.720 --> 00:20:32.520]  即使他信了耶穌
[00:20:32.520 --> 00:20:36.480]  在教會裏面有一堆的敵人在他當中
[00:20:36.480 --> 00:20:37.640]  因為嫉妒
[00:20:37.640 --> 00:20:38.920]  因為紛爭
[00:20:38.920 --> 00:20:42.720]  可想而知他真是四面的仇敵
[00:20:42.720 --> 00:20:47.200]  但你們也大概經歷了四面的仇敵
[00:20:47.200 --> 00:20:49.480]  好像弱勢那樣
[00:20:49.480 --> 00:20:52.160]  弱勢被人抓去坐牢
[00:20:52.160 --> 00:20:54.280]  監獄不可以困住他
[00:20:54.280 --> 00:20:58.360]  上帝可以從監獄裏面把他抓出來
[00:20:58.360 --> 00:21:01.520]  大衛被訴羅追殺的時候
[00:21:01.520 --> 00:21:03.960]  他逃到隱居底的曠野裏面
[00:21:03.960 --> 00:21:06.280]  他流亡到其他國家的人
[00:21:06.280 --> 00:21:07.640]  他都沒有被困住
[00:21:07.640 --> 00:21:09.960]  他沒有被訴羅追殺困住
[00:21:09.960 --> 00:21:12.560]  大衛沒有在隱居底被困住
[00:21:12.560 --> 00:21:16.040]  他沒有在曠野中被困住
[00:21:16.040 --> 00:21:17.400]  摩西呢?
[00:21:17.400 --> 00:21:18.880]  摩西在法老裏面
[00:21:18.880 --> 00:21:20.520]  他沒有被困住
[00:21:20.520 --> 00:21:23.400]  他沒有被他年紀很大困住
[00:21:23.400 --> 00:21:25.360]  他沒有被紅海困住
[00:21:25.360 --> 00:21:27.960]  他沒有被曠野困住
[00:21:27.960 --> 00:21:29.360]  約書亞呢?
[00:21:29.360 --> 00:21:30.440]  約書亞的時候
[00:21:30.440 --> 00:21:31.920]  他雖然摩西死了
[00:21:31.920 --> 00:21:34.520]  但上帝仍然和約書亞同在
[00:21:34.520 --> 00:21:35.640]  他沒有被困住
[00:21:35.640 --> 00:21:37.360]  他沒有被約旦河困住
[00:21:37.360 --> 00:21:40.200]  他甚至沒有被耶利哥城困住
[00:21:40.200 --> 00:21:42.360]  親愛的弟兄姊妹
[00:21:42.360 --> 00:21:47.480]  只有耶穌基督在你裏面的時候
[00:21:47.480 --> 00:21:50.680]  你才不會被困住
[00:21:50.680 --> 00:21:52.480]  弟兄姊妹
[00:21:52.480 --> 00:21:54.640]  在我們生命裏面
[00:21:54.640 --> 00:21:57.720]  你要明白一個很真實的事實
[00:21:57.720 --> 00:22:01.040]  你越做神要你做的事情的時候
[00:22:01.040 --> 00:22:04.840]  你就會越多受敵
[00:22:04.840 --> 00:22:07.960]  從那惡者而來
[00:22:07.960 --> 00:22:10.320]  最近我和一個姊妹
[00:22:10.320 --> 00:22:13.720]  一班上海回流香港的姊妹吃宵夜
[00:22:13.720 --> 00:22:16.520]  在車上 其實早兩天
[00:22:16.520 --> 00:22:17.400]  在那裏聊天
[00:22:17.400 --> 00:22:19.120]  她跟我說
[00:22:19.120 --> 00:22:19.600]  我問她
[00:22:19.600 --> 00:22:21.920]  你的女兒在英國讀書讀得怎樣?
[00:22:21.920 --> 00:22:22.840]  她說很好
[00:22:22.840 --> 00:22:26.120]  有個老師叫她
[00:22:26.120 --> 00:22:28.200]  是以前香港的老師
[00:22:28.200 --> 00:22:29.640]  現在去了英國住
[00:22:29.640 --> 00:22:33.000]  叫她去她家裏住幾天
[00:22:33.000 --> 00:22:35.560]  那些老師這麼好
[00:22:35.560 --> 00:22:36.640]  現在畢業這麼久
[00:22:36.640 --> 00:22:37.760]  還會有商家
[00:22:37.760 --> 00:22:39.960]  還要給你住這麼好的房子
[00:22:39.960 --> 00:22:40.680]  她說是的
[00:22:40.680 --> 00:22:43.360]  不過她在學校裏面不受歡迎
[00:22:43.360 --> 00:22:48.000]  還被她老闆罵她跟同學太關心她們了
[00:22:48.000 --> 00:22:50.040]  我說是的
[00:22:50.040 --> 00:22:51.800]  在這個世代裏面
[00:22:51.800 --> 00:22:54.600]  當你越做一些對的事情的時候
[00:22:54.600 --> 00:22:58.480]  你會發覺有另一把力量拉著你
[00:22:58.480 --> 00:23:02.720]  但是當你有誰在裏面
[00:23:02.720 --> 00:23:04.160]  嘩 不太行
[00:23:04.160 --> 00:23:04.960]  前面那些
[00:23:04.960 --> 00:23:06.280]  有誰在裏面?
[00:23:06.280 --> 00:23:08.520]  有耶穌在你裏面的時候
[00:23:08.520 --> 00:23:11.000]  即使你四面受敵
[00:23:11.000 --> 00:23:14.040]  你也不被困住
[00:23:14.040 --> 00:23:17.120]  心裏作難卻不致失望
[00:23:17.120 --> 00:23:19.840]  保羅的生命都有失望的時候
[00:23:19.840 --> 00:23:22.120]  都有灰心的時候
[00:23:22.120 --> 00:23:24.120]  不知道你有沒有試過
[00:23:24.120 --> 00:23:25.520]  祈禱其極
[00:23:25.520 --> 00:23:29.640]  你覺得神好像沒有聽你祈禱
[00:23:29.640 --> 00:23:32.600]  但是保羅在這裏說
[00:23:32.600 --> 00:23:35.760]  上帝不會容許人失望的
[00:23:35.760 --> 00:23:37.120]  跟旁邊的人說
[00:23:37.120 --> 00:23:40.440]  上帝不會容許人
[00:23:40.440 --> 00:23:45.200]  上帝不會容許人失望
[00:23:45.200 --> 00:23:47.560]  這是保羅自己的故事
[00:23:47.560 --> 00:23:50.320]  因為在她眼裏經歷過
[00:23:50.320 --> 00:23:54.840]  上帝從來沒有令她失望過
[00:23:54.840 --> 00:23:56.880]  頂姐妹我們不是單單
[00:23:56.880 --> 00:23:59.080]  當神立刻聽了我們祈禱
[00:23:59.080 --> 00:24:01.200]  這個有神蹟發生的時候
[00:24:01.200 --> 00:24:04.160]  我們就覺得神聽了我們祈禱
[00:24:04.160 --> 00:24:06.000]  原來神聽我們祈禱
[00:24:06.000 --> 00:24:08.960]  很多時候是一些未完全聽的時候
[00:24:08.960 --> 00:24:12.280]  你心裏覺得神好像拒絕你的時候
[00:24:12.280 --> 00:24:14.480]  但是神蹟仍然在那裏發生
[00:24:14.480 --> 00:24:15.960]  為甚麼我這樣說
[00:24:15.960 --> 00:24:17.680]  好像約瑟這樣說
[00:24:17.680 --> 00:24:21.560]  約瑟當被哥哥賣了去埃及的時候
[00:24:21.560 --> 00:24:23.640]  你猜他有沒有祈禱
[00:24:23.640 --> 00:24:26.080]  有,他跟神說
[00:24:26.080 --> 00:24:27.280]  我在這裏
[00:24:27.280 --> 00:24:29.480]  你明明告訴我,你會呼召我的
[00:24:29.480 --> 00:24:31.880]  為甚麼我會被哥哥賣了去
[00:24:31.880 --> 00:24:33.720]  他不停地禱告
[00:24:33.720 --> 00:24:36.880]  他一路走的時候一路禱告
[00:24:36.880 --> 00:24:39.520]  當我去到波提佛家裏的時候
[00:24:39.520 --> 00:24:40.520]  他有沒有祈禱
[00:24:40.520 --> 00:24:41.000]  有
[00:24:41.000 --> 00:24:42.680]  他下了監的時候有沒有祈禱
[00:24:42.680 --> 00:24:43.320]  他有
[00:24:43.320 --> 00:24:47.480]  但是他要等到哥哥回來找他的時候
[00:24:47.480 --> 00:24:52.000]  他才明白神的計劃
[00:24:52.000 --> 00:24:58.520]  原來神從來沒有令我們失望
[00:24:58.520 --> 00:25:04.200]  神蹟不是神立即聽你的祈禱
[00:25:04.200 --> 00:25:08.080]  神蹟是包括神未聽你的祈禱
[00:25:08.080 --> 00:25:10.920]  能夠說一下嗎
[00:25:10.920 --> 00:25:16.360]  神蹟是包括神未聽你的祈禱
[00:25:16.360 --> 00:25:17.320]  為甚麼
[00:25:17.320 --> 00:25:19.320]  因為你未去到最後
[00:25:19.320 --> 00:25:24.320]  你不知道結局是甚麼
[00:25:24.320 --> 00:25:27.160]  記得上次和大家分享馬大和瑪利亞的故事
[00:25:27.160 --> 00:25:28.400]  大家記不記得
[00:25:28.400 --> 00:25:30.480]  她弟弟拉薩路死了
[00:25:30.480 --> 00:25:32.960]  耶穌故意甚麼
[00:25:32.960 --> 00:25:36.080]  故意耽誤多少天
[00:25:36.080 --> 00:25:39.000]  三天去醫治
[00:25:39.000 --> 00:25:40.240]  去洗拉薩路復活
[00:25:40.240 --> 00:25:41.600]  為甚麼
[00:25:41.600 --> 00:25:43.480]  因為不是這樣
[00:25:43.480 --> 00:25:48.080]  他們沒有經歷過死亡裏的復活
[00:25:48.080 --> 00:25:49.280]  弟兄姊妹
[00:25:49.280 --> 00:25:50.400]  你要相信
[00:25:50.400 --> 00:25:54.400]  當你的禱告還未被神聽的時候
[00:25:54.400 --> 00:25:57.480]  是有更大的恩典在後頭
[00:25:57.480 --> 00:26:00.680]  我們叫好戲在甚麼
[00:26:00.680 --> 00:26:04.880]  能夠相信嗎
[00:26:04.880 --> 00:26:08.800]  打倒了卻不致死亡
[00:26:08.800 --> 00:26:13.840]  保羅在路斯德的地方差點被人用石頭打死了
[00:26:13.840 --> 00:26:15.200]  你試試幻想一下
[00:26:15.200 --> 00:26:16.560]  被人打死了
[00:26:16.560 --> 00:26:18.880]  半死的一條人在那裏
[00:26:18.880 --> 00:26:22.440]  全身血淋淋下
[00:26:22.440 --> 00:26:25.520]  於是保羅趁混亂的時候
[00:26:25.520 --> 00:26:28.160]  爬起來繼續傳福音
[00:26:28.160 --> 00:26:33.840]  這個叫做打倒了卻不致死亡
[00:26:33.840 --> 00:26:35.280]  為甚麼呢
[00:26:35.280 --> 00:26:38.120]  當我們有這個寶貝在裏面的時候
[00:26:38.120 --> 00:26:41.160]  有誰能夠傷害它呢
[00:26:41.160 --> 00:26:43.280]  保羅的經驗在路斯德
[00:26:43.280 --> 00:26:44.120]  在菲律賓
[00:26:44.120 --> 00:26:45.000]  在耶路撒冷
[00:26:45.000 --> 00:26:47.080]  在海上的大風浪裏面
[00:26:47.080 --> 00:26:51.280]  經歷過甚麼叫生死之間的一線
[00:26:51.280 --> 00:26:57.000]  但他的見證告訴我們
[00:26:57.000 --> 00:26:58.560]  神愛你
[00:26:58.560 --> 00:27:00.440]  神保守你
[00:27:00.440 --> 00:27:04.080]  勝過眼中的同人
[00:27:04.080 --> 00:27:06.760]  神非常愛你
[00:27:06.760 --> 00:27:09.320]  他愛你愛到不得了
[00:27:09.320 --> 00:27:11.160]  在聖經裏面有很多這樣的故事
[00:27:11.160 --> 00:27:11.840]  大家記不記得
[00:27:11.840 --> 00:27:14.120]  但爾利入獅子坑
[00:27:14.120 --> 00:27:15.960]  神是否保護了他
[00:27:15.960 --> 00:27:16.600]  大家記不記得
[00:27:16.600 --> 00:27:19.000]  撒達拉瑪依撒亞伯尼哥他們
[00:27:19.000 --> 00:27:22.280]  在火窯裏面怎樣
[00:27:22.280 --> 00:27:23.360]  沒事
[00:27:23.360 --> 00:27:25.800]  當耶律米被丟到水井裏面的時候
[00:27:25.800 --> 00:27:28.000]  他有沒有餓死在水井裏面
[00:27:28.000 --> 00:27:29.160]  他沒有
[00:27:29.160 --> 00:27:33.080]  上帝保守我們勝過眼中的同人
[00:27:33.080 --> 00:27:34.520]  弟兄姊妹
[00:27:34.520 --> 00:27:37.600]  我不知道你的故事是怎樣
[00:27:37.600 --> 00:27:40.120]  但甚麼叫生死一刻呢
[00:27:40.120 --> 00:27:42.400]  我從小就經歷
[00:27:42.400 --> 00:27:45.680]  我不是來自一個很健康的家庭
[00:27:45.680 --> 00:27:47.960]  我爸爸有精神病
[00:27:47.960 --> 00:27:49.640]  很多情緒
[00:27:49.640 --> 00:27:51.480]  喜歡就打我媽媽
[00:27:51.480 --> 00:27:53.440]  喜歡就拿刀出來
[00:27:53.440 --> 00:27:57.600]  所以我從小已經學會了報警
[00:27:57.600 --> 00:27:59.960]  我很記得
[00:27:59.960 --> 00:28:01.160]  很感恩因為我小時候
[00:28:01.160 --> 00:28:04.400]  哥哥帶我回教會
[00:28:04.400 --> 00:28:05.800]  爸爸有一次發脾氣
[00:28:05.800 --> 00:28:07.480]  發得很大
[00:28:07.480 --> 00:28:09.320]  他拿了把刀出來
[00:28:09.320 --> 00:28:11.520]  向著我們的家人
[00:28:11.520 --> 00:28:14.280]  你知不知道我怎樣回應他
[00:28:14.280 --> 00:28:15.800]  我和我爸爸說
[00:28:15.800 --> 00:28:21.200]  我奉耶穌的名字命令你放下把刀
[00:28:21.200 --> 00:28:22.920]  我都不知道是哪裏來的勇氣
[00:28:22.920 --> 00:28:24.080]  當時很小
[00:28:24.080 --> 00:28:25.920]  我很記得
[00:28:25.920 --> 00:28:28.040]  但就是我這樣說的時候
[00:28:28.040 --> 00:28:30.680]  爸爸放下了把刀
[00:28:30.680 --> 00:28:32.440]  因為我相信
[00:28:32.440 --> 00:28:34.720]  在我裏面
[00:28:34.720 --> 00:28:36.320]  有一個寶貝在裏面
[00:28:36.320 --> 00:28:38.680]  這個寶貝大到一個地步
[00:28:38.680 --> 00:28:43.960]  沒有人能搶奪我們心裏面的平安
[00:28:43.960 --> 00:28:45.960]  神必會保護我們
[00:28:45.960 --> 00:28:49.520]  勝過眼中的同仁
[00:28:49.520 --> 00:28:50.520]  跟身邊的人說
[00:28:50.520 --> 00:28:55.560]  神很愛你的
[00:28:55.560 --> 00:29:00.120]  遭逼迫卻不被丟棄
[00:29:00.120 --> 00:29:03.720]  保羅一生充滿了很多逼迫
[00:29:03.720 --> 00:29:04.920]  怎樣逼迫他呢
[00:29:04.920 --> 00:29:06.440]  他被人鞭打
[00:29:06.440 --> 00:29:08.560]  被人用棍毆
[00:29:08.560 --> 00:29:09.920]  坐牢
[00:29:09.920 --> 00:29:11.320]  沒有飯吃
[00:29:11.320 --> 00:29:13.760]  但他竟然說了一句話
[00:29:13.760 --> 00:29:15.400]  我遭遇了這麼多的事
[00:29:15.400 --> 00:29:18.320]  我卻不被丟棄
[00:29:18.320 --> 00:29:20.480]  他沒有被丟棄在監獄裏面
[00:29:20.480 --> 00:29:23.000]  他沒有被丟棄在大海裏面
[00:29:23.000 --> 00:29:26.520]  他沒有被丟棄在阿拉伯的曠野裏面
[00:29:26.520 --> 00:29:28.520]  當時如果我是保羅
[00:29:28.520 --> 00:29:30.720]  我想我會很不開心
[00:29:30.720 --> 00:29:33.120]  很低落
[00:29:33.120 --> 00:29:34.720]  但之後
[00:29:34.720 --> 00:29:38.920]  巴拿巴又在他曠野裏面再尋走回去
[00:29:38.920 --> 00:29:40.520]  同樣虐失
[00:29:40.520 --> 00:29:43.480]  他沒有被丟棄在監獄裏面
[00:29:43.480 --> 00:29:46.720]  雖然他的哥哥已經忘記了他
[00:29:46.720 --> 00:29:49.760]  但上帝從來沒有忘記他
[00:29:49.760 --> 00:29:53.160]  上帝要將他從地獄裏面拯救出來
[00:29:53.160 --> 00:29:55.840]  親愛的弟兄姊妹
[00:29:55.840 --> 00:29:59.080]  這是一個事實
[00:29:59.080 --> 00:30:01.160]  有一天
[00:30:01.160 --> 00:30:08.040]  你和我都會有人忘記你的
[00:30:08.040 --> 00:30:10.680]  不相信嗎
[00:30:10.680 --> 00:30:12.240]  是真實的
[00:30:12.240 --> 00:30:14.480]  到了有一天
[00:30:14.480 --> 00:30:17.160]  所有人都會忘記你
[00:30:17.160 --> 00:30:21.680]  但上帝卻不會忘記你
[00:30:21.680 --> 00:30:22.760]  當別人丟棄你
[00:30:22.760 --> 00:30:24.920]  覺得你所做的無謂的事
[00:30:24.920 --> 00:30:27.120]  或者覺得你沒有用的時候
[00:30:27.120 --> 00:30:29.440]  但上帝是說你有用的
[00:30:29.440 --> 00:30:32.520]  上帝要將你抓回來
[00:30:32.520 --> 00:30:33.800]  就好像一百隻羊
[00:30:33.800 --> 00:30:35.800]  耶穌會放下
[00:30:35.800 --> 00:30:38.520]  將那一隻羊找回來
[00:30:38.520 --> 00:30:39.960]  上帝是一個木匠
[00:30:39.960 --> 00:30:44.960]  可以將你雕琢成一個名貴的器皿
[00:30:44.960 --> 00:30:45.880]  弟兄姊妹
[00:30:45.880 --> 00:30:49.280]  雅氣裏面有甚麼
[00:30:49.280 --> 00:30:51.040]  聽不到
[00:30:51.040 --> 00:30:51.920]  耶穌
[00:30:51.920 --> 00:30:52.440]  寶貝
[00:30:52.440 --> 00:30:53.200]  都對了
[00:30:53.200 --> 00:30:55.360]  耶穌就是你的寶貝
[00:30:55.360 --> 00:30:57.400]  但如果雅氣裏面
[00:30:57.400 --> 00:30:59.560]  我們有蜂蜜的時候
[00:30:59.560 --> 00:31:01.200]  就會是一個甚麼
[00:31:01.200 --> 00:31:02.400]  甜的
[00:31:02.400 --> 00:31:03.640]  我們說話
[00:31:03.640 --> 00:31:05.760]  能夠有溫柔
[00:31:05.760 --> 00:31:06.880]  有體貼
[00:31:06.880 --> 00:31:09.400]  如果雅氣裏面有醋
[00:31:09.400 --> 00:31:11.720]  它散發出來就是酸的
[00:31:11.720 --> 00:31:14.080]  雅氣裏面有辣椒的時候
[00:31:14.080 --> 00:31:15.360]  你說的話
[00:31:15.360 --> 00:31:18.040]  都是得罪人的
[00:31:18.040 --> 00:31:19.680]  但如果
[00:31:19.680 --> 00:31:22.640]  雅氣裏面放了尿下去
[00:31:22.640 --> 00:31:23.960]  是一個甚麼
[00:31:23.960 --> 00:31:24.840]  尿壺
[00:31:24.840 --> 00:31:25.920]  是不是
[00:31:25.920 --> 00:31:27.480]  弟兄姊妹
[00:31:27.480 --> 00:31:30.840]  究竟你的雅氣裏面裝了些甚麼
[00:31:30.840 --> 00:31:36.680]  就是你每天看得最多的東西
[00:31:36.680 --> 00:31:41.160]  你雅氣裏面裝了些甚麼呢
[00:31:41.160 --> 00:31:42.360]  雅氣裏面
[00:31:42.360 --> 00:31:43.760]  如果有人
[00:31:43.760 --> 00:31:45.760]  扔垃圾下去的時候
[00:31:45.760 --> 00:31:48.320]  這個就是一個甚麼
[00:31:48.320 --> 00:31:50.200]  大家都知道
[00:31:50.200 --> 00:31:53.840]  你是不是想做一個垃圾桶
[00:31:53.840 --> 00:31:55.400]  如果有人想將垃圾
[00:31:55.400 --> 00:31:56.800]  一些負面的說話
[00:31:56.800 --> 00:31:59.200]  擺在你心靈裏面的時候
[00:31:59.200 --> 00:32:00.880]  你要跟他說
[00:32:00.880 --> 00:32:04.120]  我不是垃圾桶
[00:32:04.120 --> 00:32:05.240]  行不行
[00:32:05.240 --> 00:32:06.320]  拿些勇氣出來
[00:32:06.320 --> 00:32:08.240]  因為在我裏面有甚麼
[00:32:08.240 --> 00:32:11.080]  神的寶貝在裏面
[00:32:11.080 --> 00:32:11.920]  再下去
[00:32:11.920 --> 00:32:13.720]  如果雅氣裏面有負物
[00:32:13.720 --> 00:32:15.000]  就是臭的
[00:32:15.000 --> 00:32:16.640]  如果雅氣裏面有香水
[00:32:16.640 --> 00:32:17.480]  就是香的
[00:32:17.480 --> 00:32:18.920]  如果雅氣裏面有酒
[00:32:18.920 --> 00:32:20.280]  就是香醇的
[00:32:20.280 --> 00:32:21.880]  但如果雅氣裏面有毒物
[00:32:21.880 --> 00:32:25.080]  就會毒死人
[00:32:25.080 --> 00:32:26.080]  今天
[00:32:26.080 --> 00:32:27.120]  當敬拜的時候
[00:32:27.120 --> 00:32:30.640]  神跟我說了一句話
[00:32:30.640 --> 00:32:32.920]  祂告訴我們
[00:32:32.920 --> 00:32:34.280]  原來我們每一天
[00:32:34.280 --> 00:32:36.920]  都在做這個雅氣
[00:32:36.920 --> 00:32:40.240]  這個雅氣是我們學會的
[00:32:40.240 --> 00:32:43.800]  是我們一生裏面學過的東西
[00:32:43.800 --> 00:32:46.080]  我們的連身有多高
[00:32:46.080 --> 00:32:50.200]  我在家人心中的位置有多高
[00:32:50.200 --> 00:32:52.800]  我們每一天都做好這個雅氣
[00:32:52.800 --> 00:32:57.000]  但當你不認識你自己這個雅氣
[00:32:57.000 --> 00:32:59.240]  你不肯放下
[00:32:59.240 --> 00:33:02.560]  將它變為一個原始的雅氣
[00:33:02.560 --> 00:33:07.560]  並且你願意倒空自己
[00:33:07.560 --> 00:33:09.920]  洗乾淨自己
[00:33:09.920 --> 00:33:10.520]  靈姐妹
[00:33:10.520 --> 00:33:12.160]  我們真是來自不同的家庭
[00:33:12.160 --> 00:33:13.280]  不同的環境
[00:33:13.280 --> 00:33:14.200]  不同的背後
[00:33:14.200 --> 00:33:17.400]  不同的環境
[00:33:17.400 --> 00:33:19.160]  你的垃圾一天不清
[00:33:19.160 --> 00:33:23.400]  你的寶貝就見不到
[00:33:23.400 --> 00:33:24.400]  你看看旁邊那個
[00:33:24.400 --> 00:33:27.360]  你見不見到他的寶貝在那裏
[00:33:27.360 --> 00:33:29.640]  怎樣看到他生命裏面有寶貝
[00:33:29.640 --> 00:33:34.280]  就是當你真是放下自己的驕傲
[00:33:34.280 --> 00:33:36.960]  放下你覺得自己應該有的時候
[00:33:36.960 --> 00:33:42.280]  這個寶貝才能夠發出他的光輝在裏面
[00:33:42.280 --> 00:33:45.560]  當寶貝在這個雅氣裏面
[00:33:45.560 --> 00:33:48.600]  他應該是有聲的
[00:33:48.600 --> 00:33:51.120]  聽不聽到
[00:33:51.120 --> 00:33:53.520]  代表甚麼呢
[00:33:53.520 --> 00:33:58.400]  如果耶穌這個寶貝在你心裏面的時候
[00:33:58.400 --> 00:34:01.720]  你會聽到神的聲音
[00:34:01.720 --> 00:34:03.680]  神會跟你講說話
[00:34:03.680 --> 00:34:08.040]  以致你能夠面對你每一天的事情
[00:34:08.040 --> 00:34:11.800]  靈姐妹
[00:34:11.800 --> 00:34:15.920]  我上個月上課
[00:34:15.920 --> 00:34:19.880]  黃牧師就跟我分享他在大陸裏面
[00:34:19.880 --> 00:34:21.800]  港島的經歷
[00:34:21.800 --> 00:34:26.200]  讓我學習到一個很重要的真理
[00:34:26.200 --> 00:34:30.360]  他說有一天他被大陸的教會邀請去港島
[00:34:30.360 --> 00:34:33.320]  他問我們何時到港島
[00:34:33.320 --> 00:34:35.120]  幾點在甚麼地方
[00:34:35.120 --> 00:34:37.640]  弟兄姊妹怎樣回答他
[00:34:37.640 --> 00:34:40.040]  我不知道
[00:34:40.040 --> 00:34:41.520]  你約了一個港元會回答他
[00:34:41.520 --> 00:34:44.360]  不知道 不會的
[00:34:44.360 --> 00:34:47.320]  隔了一會 遲些就知道了
