
[00:00:00.000 --> 00:00:04.260]  願意我們講道之先,我們有個祈禱
[00:23:05.440 --> 00:23:08.740]  在2012年的11月底
[00:23:08.740 --> 00:23:14.940]  那些教派的人就這樣傳得更加厲害
[00:23:14.940 --> 00:23:16.740]  就快末日了
[00:23:16.740 --> 00:23:21.840]  這個女傳道人自己也向她的宗派
[00:23:21.840 --> 00:23:25.440]  去承認自己接受傳人神的教派
[00:23:25.440 --> 00:23:30.640]  所以當天那個宗派就革除了她的職務
[00:23:30.640 --> 00:23:32.940]  但她當時還沒有醒覺
[00:23:32.940 --> 00:23:39.540]  直到在傳人神講的那個世界末日的時間過去了
[00:23:39.540 --> 00:23:41.540]  她看到那個預言沒有應驗
[00:23:41.540 --> 00:23:44.940]  她才知道自己受騙
[00:23:44.940 --> 00:23:50.640]  幸好她都說自己最後能夠醒悟
[00:23:50.640 --> 00:23:55.040]  她自己帶過的弟兄姐妹都沒有一個上當
[00:23:55.040 --> 00:23:57.840]  她其實也挺懊悔自責
[00:23:57.840 --> 00:24:00.940]  她最後也接受一些機構的幫助
[00:24:00.940 --> 00:24:03.140]  去重整生命
[00:24:03.140 --> 00:24:07.240]  我第一次聽這個女教牧的經歷的時候
[00:24:07.240 --> 00:24:09.540]  我記得我還在讀神學
[00:24:09.540 --> 00:24:11.240]  那時候我也挺責心
[00:24:11.240 --> 00:24:15.340]  特別是我現在也是傳道人
[00:24:15.340 --> 00:24:18.340]  所以其實我們無論信主多久
[00:24:18.340 --> 00:24:21.540]  我們都是要熟悉聖經
[00:24:21.540 --> 00:24:24.640]  特別熟悉主在來聖經所講
[00:24:24.640 --> 00:24:29.040]  因為我自己在網上搜尋很多主在來的知識
[00:24:29.040 --> 00:24:32.440]  真的有很多異端邪說所講的東西
[00:24:32.440 --> 00:24:35.440]  跟聖經是無關的
[00:24:35.440 --> 00:24:39.140]  所以我們保羅的提醒真的很對
[00:24:39.140 --> 00:24:44.040]  我們不單止要清晰主在來在聖經上所講
[00:24:44.040 --> 00:24:47.040]  我們也要時刻地去警醒
[00:24:47.040 --> 00:24:49.040]  因為保羅也有說過
[00:24:49.040 --> 00:24:51.840]  他有叫我們不要沉睡
[00:24:51.840 --> 00:24:56.040]  不要讓自己有屬靈上的麻木
[00:24:56.040 --> 00:24:57.440]  但我們不用害怕
[00:24:57.440 --> 00:25:01.940]  因為我們等候主的盼望是來自耶穌基督
[00:25:01.940 --> 00:25:06.540]  願意我們一起彼此勸勉互相造就
[00:25:06.540 --> 00:25:09.140]  今天也有一點反思
[00:25:09.140 --> 00:25:14.040]  今天我們用什麼心態去面對主在來呢?
[00:25:14.040 --> 00:25:16.940]  你會覺得自己是白晝之子
[00:25:16.940 --> 00:25:20.640]  還是在黑夜幽暗之中呢?
[00:25:20.640 --> 00:25:25.240]  有沒有沉睡的時候呢?
[00:25:25.240 --> 00:25:28.640]  而我們在教會、在團契、在弟兄姊妹
[00:25:28.640 --> 00:25:29.440]  我們怎樣呢?
[00:25:29.440 --> 00:25:31.840]  就像貼薩羅里加的人
[00:25:31.840 --> 00:25:35.640]  當年他們互相勸勉彼此造就
[00:25:35.640 --> 00:25:37.640]  我們一起祈禱吧!
[00:25:37.640 --> 00:25:43.840]  親愛的天父,我們多謝你
[00:25:43.840 --> 00:25:52.640]  因為你知道末世有更多異端影響人心
[00:25:52.640 --> 00:25:55.440]  但最好的是你留下聖經
[00:25:55.440 --> 00:25:58.540]  讓我們有真理可以根據
[00:25:58.540 --> 00:26:02.640]  求你教導我們上上都在主裡面警醒
[00:26:02.640 --> 00:26:07.840]  懷著等候主的盼望去面對末世
[00:26:07.840 --> 00:26:10.840]  多謝你聽我們禱告奉耶穌名字而求
[00:26:10.840 --> 00:26:11.840]  阿們
