
[00:00:00.000 --> 00:00:08.000]  這一年我們在十字的路口
[00:29:48.500 --> 00:29:53.500]  撒瑪利亞人拿出兩錢銀紙
[00:29:53.500 --> 00:29:57.500]  請店主照顧受傷的人
[00:29:57.500 --> 00:30:01.500]  並承諾回來賺取其他的錢
[00:30:01.500 --> 00:30:06.500]  撒瑪利亞人本身是陌生人
[00:30:06.500 --> 00:30:09.500]  英文叫做stranger
[00:30:09.500 --> 00:30:14.500]  根本與受傷的人素不相識
[00:30:14.500 --> 00:30:18.500]  但又願意花時間花他的資源
[00:30:18.500 --> 00:30:23.500]  來做正確的事
[00:30:23.500 --> 00:30:27.500]  他跨過了憎恨的阻礙
[00:30:27.500 --> 00:30:30.500]  跨過了種族主義偏見
[00:30:30.500 --> 00:30:33.500]  表達慈心
[00:30:33.500 --> 00:30:37.500]  他著實遵守律法
[00:30:37.500 --> 00:30:42.500]  並且體現了聖經所要求的款待
[00:30:42.500 --> 00:30:46.500]  他是從正確的答案
[00:30:46.500 --> 00:30:51.500]  去到正確的行動
[00:30:51.500 --> 00:30:54.500]  耶穌基督說
[00:30:54.500 --> 00:31:01.500]  「你想這三個人哪一個是落在強盜手中的鄰舍呢?」
[00:31:01.500 --> 00:31:05.500]  律法師回答「是憐憫他人那一位」
[00:31:05.500 --> 00:31:09.500]  耶穌基督回答「答得對」
[00:31:09.500 --> 00:31:13.500]  「這一次又是答得對」
[00:31:13.500 --> 00:31:16.500]  耶穌基督揚起他的眼神
[00:31:16.500 --> 00:31:21.500]  「你去照樣行吧」
[00:31:21.500 --> 00:31:29.500]  聽見耶穌基督說「你去照樣做吧」
[00:31:29.500 --> 00:31:32.500]  心情如何?
[00:31:32.500 --> 00:31:34.500]  很開心?
[00:31:34.500 --> 00:31:38.500]  還是心急起來?
[00:31:38.500 --> 00:31:42.500]  因為耶穌基督將一個很難擔
[00:31:42.500 --> 00:31:44.500]  甚至不可能的擔子
[00:31:44.500 --> 00:31:47.500]  放在律法師的身上
[00:31:47.500 --> 00:31:50.500]  要放在我們的身上
[00:31:50.500 --> 00:31:53.500]  周圍的鄰舍有很多
[00:31:53.500 --> 00:31:59.500]  太多鄰舍了
[00:31:59.500 --> 00:32:02.500]  或者當你仔細看聖經地圖的時候
[00:32:02.500 --> 00:32:04.500]  你會看見有些地方是不同的
[00:32:04.500 --> 00:32:06.500]  你要留意一下
[00:32:06.500 --> 00:32:10.500]  耶穌基督不是要戲弄律法師
[00:32:10.500 --> 00:32:15.500]  而是要賜福給他
[00:32:15.500 --> 00:32:20.500]  他就是回答律法師開始試探的問題
[00:32:20.500 --> 00:32:22.500]  關乎永生的問題
[00:32:22.500 --> 00:32:25.500]  而耶穌基督就引導他
[00:32:25.500 --> 00:32:29.500]  能夠知道如何得到一個有意義的生命
[00:32:29.500 --> 00:32:31.500]  一個美好的生命
[00:32:31.500 --> 00:32:36.500]  一個永恆的生命
[00:32:36.500 --> 00:32:38.500]  城鎮的弟兄姊妹們
[00:32:38.500 --> 00:32:42.500]  你們都知道律法嗎?
[00:32:42.500 --> 00:32:45.500]  你們都是聖經的百姓
[00:32:45.500 --> 00:32:48.500]  是不是?
[00:32:48.500 --> 00:32:52.500]  你們是如何唸你們的聖經?
[00:32:52.500 --> 00:32:55.500]  唸你們的律法?
[00:32:55.500 --> 00:32:58.500]  在曠野當中
[00:32:58.500 --> 00:33:01.500]  有沒有唸你們的聖經?
[00:33:01.500 --> 00:33:05.500]  你們是如何唸你們的聖經?
[00:33:05.500 --> 00:33:09.500]  你們是不是像律法師?
[00:33:09.500 --> 00:33:12.500]  你們知道的是對的
[00:33:12.500 --> 00:33:16.500]  你們知道要愛人的
[00:33:16.500 --> 00:33:19.500]  你們知道要款待別人的
[00:33:19.500 --> 00:33:23.500]  但是你們不願意款待別人
[00:33:23.500 --> 00:33:25.500]  你們沒有去做
[00:33:25.500 --> 00:33:29.500]  反而會問一些澄清性的問題
[00:33:29.500 --> 00:33:33.500]  你們問的是誰是我們的鄰舍?
[00:33:33.500 --> 00:33:36.500]  你們會不會是想分門別類
[00:33:36.500 --> 00:33:38.500]  看看哪些人是值得你的幫助
[00:33:38.500 --> 00:33:41.500]  哪些人是不值得你們的幫助
[00:33:41.500 --> 00:33:48.500]  而不需要遵從律法的要求?
[00:33:48.500 --> 00:33:53.500]  這在今天的社會是非常明顯的
[00:33:53.500 --> 00:33:57.500]  教會的問題和錯
[00:33:57.500 --> 00:34:02.500]  是因為教會成為律法師
[00:34:02.500 --> 00:34:04.500]  或者成為那些祭司
[00:34:04.500 --> 00:34:07.500]  或者剛才所說的利民人
[00:34:07.500 --> 00:34:11.500]  是要掌握神學的言語
[00:34:11.500 --> 00:34:13.500]  大家現在讀很多的
[00:34:13.500 --> 00:34:14.500]  理論
[00:34:14.500 --> 00:34:16.500]  於是就去討論
[00:34:16.500 --> 00:34:18.500]  誰是我們的鄰舍?
[00:34:18.500 --> 00:34:20.500]  但我們討論是為了什麼?
[00:34:20.500 --> 00:34:24.500]  是為了以至我們不需要去實踐神的誡命
[00:34:24.500 --> 00:34:29.500]  以至我們不需要去款待別人
[00:34:29.500 --> 00:34:32.500]  以至我們不需要款待那些我們不喜歡的人
[00:34:32.500 --> 00:34:38.500]  以至我們不需要款待我們的敵人
[00:34:38.500 --> 00:34:41.500]  所以我們見到一些教會
[00:34:41.500 --> 00:34:45.500]  會有一些論題
[00:34:45.500 --> 00:34:48.500]  去反對某一些陌生人
[00:34:48.500 --> 00:34:50.500]  反對例如生意民
[00:34:50.500 --> 00:34:51.500]  一些邊緣的人
[00:34:51.500 --> 00:34:52.500]  一些我們不喜歡的人
[00:34:52.500 --> 00:34:58.500]  我們說他們不是我們的鄰舍
[00:34:58.500 --> 00:35:02.500]  但另一邊廂當然有人會說
[00:35:02.500 --> 00:35:03.500]  那些是我們的鄰舍
[00:35:03.500 --> 00:35:05.500]  為什麼那些是我們的鄰舍?
[00:35:05.500 --> 00:35:09.500]  又說那些人真的是我們的鄰舍
[00:35:09.500 --> 00:35:12.500]  但問題又是怎樣呢?
[00:35:12.500 --> 00:35:16.500]  問題就是我們只顧爭辯
[00:35:16.500 --> 00:35:19.500]  我們沒有去做事情
[00:35:19.500 --> 00:35:22.500]  我們喜歡辯論
[00:35:22.500 --> 00:35:25.500]  發問澄清性的問題
[00:35:25.500 --> 00:35:29.500]  我們問誰是我們的鄰舍?
[00:35:29.500 --> 00:35:31.500]  我們為什麼要款待?
[00:35:31.500 --> 00:35:33.500]  什麼叫款待?
[00:35:33.500 --> 00:35:39.500]  結果沒有人去做任何事情
[00:35:39.500 --> 00:35:41.500]  所以在這個比喻當中
[00:35:41.500 --> 00:35:46.500]  耶穌基督沒有直接回答律法師
[00:35:46.500 --> 00:35:48.500]  誰是我們的鄰舍?
[00:35:48.500 --> 00:35:49.500]  有沒有留意到?
[00:35:49.500 --> 00:35:50.500]  他沒有回答
[00:35:50.500 --> 00:35:53.500]  他反而將問題倒轉過來
[00:35:53.500 --> 00:35:56.500]  誰會成為鄰舍?
[00:35:56.500 --> 00:35:58.500]  誰是一位鄰舍?
[00:35:58.500 --> 00:36:00.500]  誰是鄰舍?
[00:36:00.500 --> 00:36:01.500]  鄰舍是什麼呢?
[00:36:01.500 --> 00:36:04.500]  鄰舍就是那位具有人恩慈
[00:36:04.500 --> 00:36:07.500]  人慈心祥的人
[00:36:07.500 --> 00:36:09.500]  所以對耶穌基督來說
[00:36:09.500 --> 00:36:15.500]  問題不是在於誰配得款待和恩慈
[00:36:15.500 --> 00:36:17.500]  問題在於什麼呢?
[00:36:17.500 --> 00:36:24.500]  是誰能夠提供恩慈和款待?
[00:36:24.500 --> 00:36:26.500]  在教會當中
[00:36:26.500 --> 00:36:28.500]  一位弟兄也很慘
[00:36:28.500 --> 00:36:31.500]  他在疫情當中失業
[00:36:31.500 --> 00:36:34.500]  其實他應該怎樣看呢?
[00:36:34.500 --> 00:36:38.500]  他應該看他的鄰舍是誰呢?
[00:36:38.500 --> 00:36:41.500]  他本身是鄰舍呢?
[00:36:41.500 --> 00:36:43.500]  還是我們城鎮家
[00:36:43.500 --> 00:36:46.500]  本身要關心一些鄰舍呢?
[00:36:46.500 --> 00:36:49.500]  還是我們是鄰舍呢?
[00:36:49.500 --> 00:36:52.500]  這位失業的弟兄他做什麼呢?
[00:36:52.500 --> 00:36:54.500]  他找牧師說
[00:36:54.500 --> 00:37:02.500]  不如我們去設立一個團契小組
[00:37:02.500 --> 00:37:04.500]  讓那些失業的弟兄姊妹們
[00:37:04.500 --> 00:37:06.500]  一同有團契的機會
[00:37:06.500 --> 00:37:09.500]  他願意負責這個團契
[00:37:09.500 --> 00:37:12.500]  希望能夠彼此的支持
[00:37:12.500 --> 00:37:15.500]  彼此的關顧
[00:37:15.500 --> 00:37:21.500]  這位弟兄成為了別人的鄰舍
[00:37:21.500 --> 00:37:26.500]  鄰舍就是那些具有恩慈心腸的人
[00:37:26.500 --> 00:37:29.500]  另一邊廂
[00:37:29.500 --> 00:37:32.500]  在這個禮堂
[00:37:32.500 --> 00:37:38.500]  城鎮似乎很安靜
[00:37:38.500 --> 00:37:41.500]  其實教會仍然有很多工作要做
[00:37:41.500 --> 00:37:42.500]  是不是呢?
[00:37:42.500 --> 00:37:46.500]  今個月是我們的社關月
[00:37:46.500 --> 00:37:50.500]  你是別人的鄰舍
[00:37:50.500 --> 00:37:54.500]  我們是別人的鄰舍
[00:37:54.500 --> 00:37:59.500]  我們要幫助那些有需要的人
[00:37:59.500 --> 00:38:02.500]  親愛的弟兄姊妹們
[00:38:02.500 --> 00:38:06.500]  在曠野當中
[00:38:06.500 --> 00:38:11.500]  我們可以繼續漂流
[00:38:11.500 --> 00:38:16.500]  我們可以看到這個世界停低了
[00:38:16.500 --> 00:38:20.500]  但是神呼喚你們
[00:38:20.500 --> 00:38:25.500]  去遵守誡命
[00:38:25.500 --> 00:38:27.500]  愛神愛人
[00:38:27.500 --> 00:38:30.500]  彼此相依
[00:38:30.500 --> 00:38:32.500]  關顧別人
[00:38:32.500 --> 00:38:35.500]  愛你的鄰舍
[00:38:35.500 --> 00:38:39.500]  成為別人的鄰舍
[00:38:39.500 --> 00:38:43.500]  這就是我們在曠野當中前行的方式
[00:38:43.500 --> 00:38:46.500]  這是我們生命的道路
[00:38:46.500 --> 00:38:49.500]  這是我們生命的方式
[00:38:49.500 --> 00:38:54.500]  現在、將來、明年
[00:38:54.500 --> 00:38:59.500]  就讓我們從這個地方一起再出發
[00:38:59.500 --> 00:39:03.500]  被聖靈所充滿和帶領
[00:39:03.500 --> 00:39:06.500]  我們走曠野路
[00:39:06.500 --> 00:39:09.500]  走出曠野
[00:39:09.500 --> 00:39:12.500]  從正確的答案
[00:39:12.500 --> 00:39:15.500]  走到正確的行動
[00:39:15.500 --> 00:39:17.500]  阿門
