
[00:00:00.000 --> 00:00:04.120]  昨晚我在教會講報道會
[00:16:32.540 --> 00:16:34.140]  他坐在那裏
[00:16:34.140 --> 00:16:36.540]  15分鐘內他就去世了
[00:16:36.540 --> 00:16:40.340]  因為他心律不規則的程度很嚴重
[00:16:40.340 --> 00:16:44.740]  我外母是個求促症的病
[00:16:44.740 --> 00:16:45.940]  可能就是我因為這樣
[00:16:45.940 --> 00:16:48.740]  所以做這行 因為服侍她
[00:16:48.740 --> 00:16:50.340]  我計一計數
[00:16:50.340 --> 00:16:52.940]  我做一件事我自己都不敢面對
[00:16:52.940 --> 00:16:54.540]  就是我開一間公司
[00:16:54.540 --> 00:16:59.140]  剛好在我太太證實了胰臟癌那一個月
[00:16:59.140 --> 00:17:01.740]  我就租一個大的租約
[00:17:01.740 --> 00:17:03.340]  就擴充
[00:17:03.340 --> 00:17:06.740]  就多了2000個地方
[00:17:06.740 --> 00:17:08.140]  我問你
[00:17:08.140 --> 00:17:09.740]  我現在的壓力
[00:17:09.740 --> 00:17:11.140]  你計一計數
[00:17:11.140 --> 00:17:14.740]  100加60加60加60加60
[00:17:14.740 --> 00:17:18.140]  頭尾計起來就超過300分
[00:17:18.140 --> 00:17:19.740]  300分是什麼來的呢
[00:17:19.740 --> 00:17:22.340]  我自己都是壓力會長
[00:17:22.340 --> 00:17:26.740]  300分就等於有八成機會患癌
[00:17:26.740 --> 00:17:31.740]  300分就等於一個人會語無倫次
[00:17:31.740 --> 00:17:34.540]  最危險的地方就是免疫力很低
[00:17:34.540 --> 00:17:36.340]  免疫力很低
[00:17:36.340 --> 00:17:39.140]  但是我就這樣度過我的生活
[00:17:39.140 --> 00:17:41.740]  我的生活就是繼續在教會
[00:17:41.740 --> 00:17:45.140]  在我公司繼續去做我的事
[00:17:45.140 --> 00:17:46.340]  繼續寫書
[00:17:46.340 --> 00:17:48.140]  我和我太太寫了一本叫做
[00:17:48.140 --> 00:17:50.540]  《緝上進之然的四十封信》
[00:17:50.540 --> 00:17:54.540]  在我太太那兩年病的時候我寫成的
[00:17:54.540 --> 00:17:55.940]  奇妙的地方就是
[00:17:55.940 --> 00:17:57.940]  我還收了兩個孤兒
[00:17:57.940 --> 00:17:59.540]  在我家裏住
[00:17:59.540 --> 00:18:03.740]  由我和我太太去照顧教他們讀書
[00:18:03.740 --> 00:18:05.940]  你會問為什麼你可以這樣做
[00:18:05.940 --> 00:18:07.940]  不是我可以這樣做
[00:18:07.940 --> 00:18:10.140]  是因為我看到聖經這樣講
[00:18:10.140 --> 00:18:12.140]  我今晚只是講一節聖經
[00:18:12.140 --> 00:18:15.940]  這節聖經在新約二不所思第一章講
[00:18:15.940 --> 00:18:17.540]  在19節
[00:18:17.540 --> 00:18:23.140]  他說神給他信的人
[00:18:23.140 --> 00:18:29.540]  那個能力是跟他令到耶穌在死亡復活
[00:18:29.540 --> 00:18:33.540]  然後升天在神的右邊坐在那裏
[00:18:33.540 --> 00:18:37.340]  那個能力是相同的
[00:18:37.340 --> 00:18:40.340]  如果英文可以說是identical
[00:18:40.340 --> 00:18:44.940]  就是說耶穌能夠死亡復活
[00:18:44.940 --> 00:18:46.940]  耶穌升天
[00:18:46.940 --> 00:18:48.940]  這個能力都很大
[00:18:48.940 --> 00:18:51.740]  是神的兒子耶穌
[00:18:51.740 --> 00:18:53.340]  所以祂給他的
[00:18:53.340 --> 00:18:55.340]  但如果我們信耶穌
[00:18:55.340 --> 00:19:00.340]  這個能力用在幫我們日常生活的困難
[00:19:00.340 --> 00:19:02.340]  都是那種能力
[00:19:02.340 --> 00:19:05.140]  不是祂就是電源
[00:19:05.140 --> 00:19:06.140]  你是電心
[00:19:06.140 --> 00:19:06.940]  不是這樣
[00:19:06.940 --> 00:19:08.940]  都是同一種電
[00:19:08.940 --> 00:19:10.540]  我一看完這句聖經
[00:19:10.540 --> 00:19:12.540]  我感覺完全不同了
[00:19:12.540 --> 00:19:14.340]  我覺得我們做基督徒
[00:19:14.340 --> 00:19:17.740]  最大的幸福永遠不會拿走的是什麼
[00:19:17.740 --> 00:19:19.340]  就是你遇到什麼事都好
[00:19:19.340 --> 00:19:21.940]  神會照顧你的程度
[00:19:21.940 --> 00:19:23.940]  是這麼嚴重的
[00:19:23.940 --> 00:19:25.940]  你想想如果神說
[00:19:25.940 --> 00:19:27.940]  將神蹟放在你那裏
[00:19:27.940 --> 00:19:29.940]  哪個神蹟還會出現的時候
[00:19:29.940 --> 00:19:31.540]  你還有什麼好害怕呢
[00:19:31.540 --> 00:19:33.340]  你可以預備多少東西
[00:19:33.340 --> 00:19:35.540]  來防止你自己不會跌進困難
[00:19:35.540 --> 00:19:36.740]  沒什麼可能的
[00:19:36.740 --> 00:19:39.140]  但現在就變成可能了
[00:19:39.140 --> 00:19:41.540]  所以今晚我希望和你分享
[00:19:41.540 --> 00:19:42.940]  拿不走幸福
[00:19:42.940 --> 00:19:45.340]  原來就是神和你同在
[00:19:45.340 --> 00:19:46.940]  然後祂會保護你
[00:19:46.940 --> 00:19:48.140]  祂會照顧你
[00:19:48.140 --> 00:19:50.540]  這個就是我們基督教所相信的
[00:19:50.540 --> 00:19:52.140]  所以如果你相信祂
[00:19:52.140 --> 00:19:53.540]  做你的救主
[00:19:53.540 --> 00:19:55.540]  你竟然間就有一種能力
[00:19:55.540 --> 00:19:56.940]  所以你經常回到家裏
[00:19:56.940 --> 00:19:57.740]  告訴家人
[00:19:57.740 --> 00:19:58.540]  我有一種能力
[00:19:58.540 --> 00:19:59.340]  嚇到要跳起來
[00:19:59.340 --> 00:20:00.540]  什麼來的
[00:20:00.540 --> 00:20:02.540]  原來就是神和你同在
[00:20:02.540 --> 00:20:03.740]  這個平安
[00:20:03.740 --> 00:20:06.940]  就令到你整天的生活都很開心
[00:20:06.940 --> 00:20:09.540]  一會兒我會去望渡號
[00:20:09.540 --> 00:20:11.140]  有一個報道會
[00:20:11.140 --> 00:20:12.540]  但我走之前
[00:20:12.540 --> 00:20:14.740]  我很感謝教會
[00:20:14.740 --> 00:20:16.540]  幫我做了一個後期製作
[00:20:16.540 --> 00:20:17.340]  很厲害的
[00:20:17.340 --> 00:20:21.740]  就是它會將我剛才說的太太的事件
[00:20:21.740 --> 00:20:22.940]  和我的遭遇
[00:20:22.940 --> 00:20:24.140]  為什麼我還這麼開心
[00:20:24.140 --> 00:20:25.340]  這麼平安
[00:20:25.340 --> 00:20:26.540]  渡過這兩年
[00:20:26.540 --> 00:20:27.940]  然後現在又四年後了
[00:20:27.940 --> 00:20:29.340]  今天你看到我這樣
[00:20:29.340 --> 00:20:30.740]  所以你會看到
[00:20:30.740 --> 00:20:33.140]  真是神的能力在我那裏
[00:20:33.140 --> 00:20:35.740]  都一樣可以在你那裏發生的
[00:20:35.740 --> 00:20:36.340]  好不好
[00:20:36.340 --> 00:20:38.940]  希望今次你記住一件事
[00:20:38.940 --> 00:20:41.540]  平安不是人可以發明的
[00:20:41.540 --> 00:20:44.340]  人不可能發明平安的方法
[00:20:44.340 --> 00:20:47.940]  不過人可以發現平安
[00:20:47.940 --> 00:20:50.740]  發現平安在耶穌那裏
[00:20:50.740 --> 00:20:54.740]  當你發現耶穌和你一起的時候
[00:20:54.740 --> 00:20:57.340]  一切你覺得不如意的事
[00:20:57.340 --> 00:20:59.340]  都可以變成了可能
[00:20:59.340 --> 00:21:01.340]  就會發生的
[00:21:01.340 --> 00:21:03.340]  所以千萬不要怕任何事情
[00:21:03.340 --> 00:21:04.940]  因為耶穌都告訴你
[00:21:04.940 --> 00:21:05.940]  叫你不要怕
[00:21:05.940 --> 00:21:07.140]  只要你信祂
[00:21:07.140 --> 00:21:09.140]  我的時間就交給陳牧師
[00:21:09.140 --> 00:21:10.540]  幫我做下集了
[00:21:10.540 --> 00:21:11.540]  很感謝你
[00:21:11.540 --> 00:21:14.540]  希望你今晚吃東西的時候洗牙
[00:21:14.540 --> 00:21:16.540]  告訴別人你的幸福是拿不走的
[00:21:16.540 --> 00:21:17.040]  好嗎
[00:21:17.040 --> 00:21:18.040]  多謝你
